 slim_762460129 slim_762460124 slim_762460122 slim_762460152 slim_762460143 slim_762460151 slim_762460130 slim_762460159 slim_762460160 slim_762460136 slim_762460117 slim_762460134 slim_762460146 slim_762460140 slim_762460144 slim_762460158 slim_762460150 slim_762460164 slim_762460139 slim_762460154 slim_762460149 slim_762460126 slim_762460162 slim_762460120 slim_762460135 slim_762460145 slim_762460132 slim_762460147 slim_762460148 slim_762460116 slim_762460127 slim_762460114 slim_762460123 slim_762460121 slim_762460163 slim_762460128 slim_762460138 slim_762460133 slim_762460156 slim_762460131 slim_762460137 slim_762460157 slim_762460115 slim_762460118 slim_762460119 slim_762460125 slim_762460141 slim_762460161 slim_762460155 slim_762460142 slim_762460153
10 2.2e-06 1.7e-06 2.7e-06 2.45e-06 2.4e-06 2.4e-06 2.35e-06 2.6e-06 2.4e-06 1.75e-06 7e-07 2.4e-06 2.6e-06 2.35e-06 1.45e-06 1.8e-06 2.4e-06 2.25e-06 2.3e-06 2.45e-06 1.6e-06 2.45e-06 1.8e-06 2.55e-06 2.45e-06 2.55e-06 2.5e-06 2.3e-06 1.5e-06 2.4e-06 1.65e-06 2.2e-06 1.5e-06 1.9e-06 1.85e-06 2.5e-06 1.85e-06 1.45e-06 2.3e-06 1.35e-06 2.35e-06 2.45e-06 1.75e-06 2.2e-06 2.6e-06 2.45e-06 2.4e-06 1.85e-06 1.7e-06 2.35e-06 1.6e-06
11 1.3e-06 2.2e-06 6e-07 1.35e-06 1.8e-06 1.5e-06 1.55e-06 5e-07 1.1e-06 1.05e-06 2.4e-06 3e-07 4.5e-07 7.5e-07 1.9e-06 1.3e-06 1.5e-06 1.05e-06 1.5e-06 7.5e-07 1.4e-06 7.5e-07 1.7e-06 1.65e-06 5.5e-07 2.45e-06 1e-06 1.5e-07 2.4e-06 3.5e-07 1.65e-06 1.6e-06 1.45e-06 1.4e-06 1.45e-06 1.8e-06 1.35e-06 2.5e-06 1.7e-06 1.7e-06 1.15e-06 1.65e-06 8e-07 1.4e-06 1.4e-06 9e-07 1.6e-06 1.35e-06 1e-06 2.15e-06 1.55e-06
12 1.5e-06 2.25e-06 4e-07 1.55e-06 2e-06 1.7e-06 1.6e-06 4e-07 1.3e-06 1.25e-06 2.6e-06 4.5e-07 7e-07 9.5e-07 2.1e-06 1.5e-06 1.7e-06 1.25e-06 1.6e-06 7.5e-07 1.4e-06 8.5e-07 1.9e-06 1.8e-06 6.5e-07 2.65e-06 1.05e-06 3.5e-07 2.6e-06 6.5e-07 1.85e-06 1.8e-06 1.65e-06 1.6e-06 1.65e-06 2e-06 1.55e-06 2.7e-06 1.9e-06 1.9e-06 1.15e-06 1.65e-06 1e-06 1.6e-06 1.15e-06 1.1e-06 1.8e-06 1.55e-06 1.2e-06 2.35e-06 1.45e-06
13 1.45e-06 2.2e-06 1.05e-06 1.3e-06 1.75e-06 1.45e-06 1.6e-06 9.5e-07 1.15e-06 1.15e-06 2.35e-06 7.5e-07 9.5e-07 1.2e-06 1.5e-06 1.3e-06 1.45e-06 8e-07 1.55e-06 1e-06 1.6e-06 1e-06 1.6e-06 1.75e-06 9e-07 2.3e-06 1.35e-06 6.5e-07 2.3e-06 8.5e-07 1.65e-06 1.65e-06 1.6e-06 1.2e-06 1.4e-06 1.7e-06 1.35e-06 2.4e-06 1.7e-06 1.7e-06 1.3e-06 1.7e-06 1.05e-06 1.45e-06 1.65e-06 1.1e-06 1.15e-06 1.35e-06 1.2e-06 2e-06 1.75e-06
14 2e-06 2.05e-06 2.2e-06 1.95e-06 2.15e-06 2e-06 2.1e-06 2.1e-06 1.9e-06 1.6e-06 1.45e-06 1.9e-06 2.1e-06 1.5e-06 2.5e-06 1.65e-06 2e-06 1.5e-06 2.05e-06 1.95e-06 1.8e-06 1.95e-06 1.75e-06 2.3e-06 1.95e-06 2.45e-06 2.2e-06 1.8e-06 1.95e-06 1.9e-06 1.75e-06 2.05e-06 1.7e-06 1.55e-06 1.7e-06 2.15e-06 1.7e-06 2.05e-06 2.1e-06 1.7e-06 2e-06 2.2e-06 1.6e-06 1.95e-06 2.35e-06 1.95e-06 1.65e-06 1.7e-06 1.65e-06 2.2e-06 1.8e-06
15 1.7e-06 2.2e-06 1.55e-06 1.2e-06 1.6e-06 1.4e-06 1.7e-06 1.5e-06 9.5e-07 1.1e-06 1.8e-06 1.3e-06 1.5e-06 1.3e-06 1.65e-06 1.5e-06 1.5e-06 1.05e-06 1.6e-06 1.2e-06 1.6e-06 1.3e-06 1.2e-06 1.8e-06 1.25e-06 2.3e-06 1.8e-06 1.2e-06 2e-06 1.25e-06 1.5e-06 1.75e-06 1.25e-06 1.4e-06 8.5e-07 1.6e-06 8e-07 2.1e-06 1.7e-06 1.3e-06 1.5e-06 1.9e-06 1.15e-06 1.65e-06 2.1e-06 1.35e-06 1.6e-06 9.5e-07 1.2e-06 2e-06 1.75e-06
16 1.7e-06 2.1e-06 1.8e-06 1.4e-06 1.85e-06 1.25e-06 1.75e-06 1.7e-06 1.6e-06 1.4e-06 2.4e-06 1.5e-06 1.7e-06 1.45e-06 2e-06 1.5e-06 1.9e-06 1.4e-06 1.75e-06 1.6e-06 2e-06 1.35e-06 1.3e-06 1.75e-06 1.6e-06 1.95e-06 1.75e-06 1.4e-06 2.2e-06 1.5e-06 1.6e-06 1.4e-06 1.9e-06 1.45e-06 1.55e-06 1.65e-06 1.55e-06 2.3e-06 1.6e-06 1.95e-06 1.45e-06 1.6e-06 1.4e-06 1.35e-06 2.05e-06 1.4e-06 1.35e-06 1.3e-06 1.55e-06 1.6e-06 2.15e-06
17 1.5e-06 2.2e-06 1.35e-06 9e-07 1.4e-06 1.1e-06 1.4e-06 1.25e-06 8e-07 1.1e-06 2.25e-06 1.05e-06 1.25e-06 8e-07 1.5e-06 1.05e-06 1.4e-06 1e-06 1.4e-06 9e-07 1.7e-06 1.2e-06 1.45e-06 1.7e-06 9.5e-07 2e-06 1.55e-06 9.5e-07 2.1e-06 1e-06 1.65e-06 1.55e-06 1.6e-06 1.2e-06 1.15e-06 1.35e-06 1.1e-06 2.2e-06 1.65e-06 1.45e-06 1.35e-06 1.8e-06 1.15e-06 1.55e-06 1.85e-06 1.1e-06 1.1e-06 1.35e-06 1.3e-06 1.75e-06 1.85e-06
18 1.45e-06 1.75e-06 1.55e-06 1.4e-06 1.45e-06 1.6e-06 1.3e-06 1.6e-06 1.35e-06 1.5e-06 2.3e-06 1.5e-06 1.6e-06 1.55e-06 2.05e-06 1.6e-06 1.75e-06 1.4e-06 2.3e-06 1.4e-06 1.85e-06 1.65e-06 1.85e-06 1.7e-06 1.55e-06 1.85e-06 1.4e-06 1.4e-06 1.9e-06 1.45e-06 1.9e-06 1.45e-06 2.05e-06 1.8e-06 1.7e-06 1.7e-06 1.6e-06 2e-06 1.6e-06 1.75e-06 1.55e-06 1.55e-06 1.55e-06 1.4e-06 1.65e-06 1.45e-06 1.75e-06 1.85e-06 1.7e-06 1.65e-06 2e-06
19 1.5e-06 2.25e-06 6.5e-07 1.1e-06 1.6e-06 1.3e-06 1.4e-06 7.5e-07 9e-07 1.15e-06 2.45e-06 7.5e-07 7.5e-07 1e-06 1.95e-06 1.2e-06 1.6e-06 9e-07 1.4e-06 1.2e-06 1.45e-06 1e-06 1.7e-06 1.7e-06 6.5e-07 2.3e-06 1.25e-06 6.5e-07 2.35e-06 8e-07 1.8e-06 1.65e-06 1.6e-06 1.55e-06 1.35e-06 1.6e-06 1.25e-06 2.45e-06 1.8e-06 1.6e-06 1.15e-06 1.8e-06 1.1e-06 1.65e-06 1.45e-06 1.1e-06 1.6e-06 1.5e-06 1.25e-06 2.05e-06 1.6e-06
20 1.8e-06 1.9e-06 1.3e-06 1.95e-06 2.15e-06 2e-06 1.9e-06 1.4e-06 1.8e-06 1.45e-06 1.6e-06 1.4e-06 1.4e-06 1.6e-06 1.8e-06 1.6e-06 2e-06 1.7e-06 1.85e-06 1.45e-06 2.5e-06 1.55e-06 1.8e-06 2.1e-06 1.45e-06 2.55e-06 1.7e-06 1.3e-06 1.9e-06 1.5e-06 1.7e-06 1.95e-06 1.45e-06 1.7e-06 1.7e-06 2.2e-06 1.65e-06 2.1e-06 2.05e-06 1.65e-06 1.6e-06 2e-06 1.35e-06 1.85e-06 1.7e-06 1.75e-06 2.05e-06 1.65e-06 1.4e-06 2.3e-06 1.5e-06
21 1.55e-06 2.2e-06 8.5e-07 1.5e-06 1.95e-06 1.65e-06 1.7e-06 8.5e-07 1.35e-06 1.2e-06 2.45e-06 7.5e-07 8.5e-07 1e-06 1.95e-06 1.3e-06 1.35e-06 1.2e-06 1.65e-06 1e-06 1.55e-06 1.2e-06 1.6e-06 1.55e-06 9e-07 2.5e-06 1.35e-06 6.5e-07 2.45e-06 8.5e-07 1.4e-06 1.7e-06 1.7e-06 1.4e-06 1.4e-06 1.9e-06 1.35e-06 2.55e-06 1.6e-06 1.85e-06 1.3e-06 1.45e-06 1.1e-06 1.25e-06 1.55e-06 1.2e-06 1.65e-06 1.05e-06 1.2e-06 2.2e-06 1.7e-06
22 1.75e-06 2.05e-06 2e-06 1.45e-06 1.85e-06 1.4e-06 1.85e-06 1.9e-06 1.6e-06 1.3e-06 1.8e-06 1.7e-06 1.9e-06 1.6e-06 1.75e-06 1.2e-06 1.3e-06 1.45e-06 1.85e-06 1.7e-06 1.8e-06 1.6e-06 1.9e-06 1.9e-06 1.7e-06 1.95e-06 1.95e-06 1.6e-06 1.9e-06 1.7e-06 1.6e-06 1.5e-06 1.4e-06 1.45e-06 1.25e-06 1.65e-06 1.25e-06 2e-06 1.7e-06 1.65e-06 1.5e-06 1.85e-06 1.3e-06 1.6e-06 2.25e-06 1.5e-06 1.4e-06 1.15e-06 1.35e-06 1.6e-06 1.95e-06
23 1.65e-06 2.05e-06 1.85e-06 1.55e-06 1.6e-06 1.85e-06 1.7e-06 1.8e-06 1.75e-06 1.8e-06 2.55e-06 1.65e-06 1.8e-06 1.75e-06 2.3e-06 1.8e-06 1.75e-06 1.7e-06 1.7e-06 1.7e-06 2.1e-06 1.55e-06 1.9e-06 2.8e-06 1.65e-06 1.85e-06 1.7e-06 1.55e-06 1.95e-06 1.7e-06 1.85e-06 1.6e-06 2.25e-06 2e-06 1.9e-06 2e-06 1.85e-06 2.05e-06 1.65e-06 2.1e-06 1.8e-06 1.65e-06 1.75e-06 1.45e-06 1.95e-06 1.5e-06 1.95e-06 1.75e-06 1.9e-06 1.65e-06 2.25e-06
24 1.4e-06 2.35e-06 6.5e-07 1.15e-06 1.65e-06 1.35e-06 1.55e-06 6.5e-07 9.5e-07 1.2e-06 2.45e-06 5.5e-07 6.5e-07 9e-07 1.95e-06 1.25e-06 1.6e-06 9.5e-07 1.55e-06 6.5e-07 1.45e-06 9e-07 1.7e-06 1.65e-06 8e-07 2.3e-06 1.25e-06 4.5e-07 2.35e-06 7.5e-07 1.8e-06 1.7e-06 1.5e-06 1.55e-06 1.4e-06 1.65e-06 1.3e-06 2.45e-06 1.8e-06 1.65e-06 1.15e-06 1.9e-06 1e-06 1.65e-06 1.55e-06 1e-06 1.6e-06 1.5e-06 1.15e-06 2.05e-06 1.6e-06
25 1.8e-06 2e-06 2.75e-06 1.6e-06 1.55e-06 1.75e-06 1.75e-06 2.65e-06 2.15e-06 2.2e-06 2.55e-06 2.45e-06 2.65e-06 2.3e-06 2.45e-06 2.3e-06 1.95e-06 2e-06 1.85e-06 2.3e-06 2.55e-06 2.5e-06 1.95e-06 1.85e-06 2.3e-06 1.8e-06 2.15e-06 2.35e-06 1.7e-06 2.45e-06 2.4e-06 1.5e-06 2.6e-06 2.35e-06 2.35e-06 1.45e-06 2.35e-06 1.8e-06 1.9e-06 2.3e-06 2.05e-06 2.05e-06 2.2e-06 1.8e-06 2.4e-06 1.8e-06 1.85e-06 2.5e-06 2.35e-06 1.15e-06 2.7e-06
26 1.35e-06 1.8e-06 1.1e-06 1.6e-06 1.8e-06 1.75e-06 1.35e-06 1.05e-06 1.6e-06 1.45e-06 2.5e-06 1e-06 1.05e-06 1.35e-06 2.2e-06 1.8e-06 1.75e-06 1.55e-06 1.4e-06 1.25e-06 1.7e-06 1.35e-06 1.95e-06 1.7e-06 1.25e-06 2.15e-06 1.7e-06 9e-07 2.2e-06 1.1e-06 1.95e-06 1.35e-06 1.95e-06 1.8e-06 1.95e-06 2e-06 1.85e-06 2.3e-06 1.65e-06 2e-06 1.4e-06 1.4e-06 1.35e-06 1.35e-06 1.3e-06 1.3e-06 1.85e-06 1.85e-06 1.5e-06 1.9e-06 1.8e-06
27 1.2e-06 2.1e-06 5e-07 1.25e-06 1.7e-06 1.4e-06 1.45e-06 4e-07 1e-06 9.5e-07 2.3e-06 1.5e-07 3.5e-07 6.5e-07 1.8e-06 1.2e-06 1.4e-06 9.5e-07 1.4e-06 6.5e-07 1.3e-06 6.5e-07 1.6e-06 1.55e-06 4.5e-07 2.35e-06 9e-07 1e-07 2.3e-06 3.5e-07 1.55e-06 1.5e-06 1.35e-06 1.3e-06 1.35e-06 1.7e-06 1.25e-06 2.4e-06 1.6e-06 1.6e-06 1.05e-06 1.55e-06 7e-07 1.3e-06 1.3e-06 8e-07 1.5e-06 1.25e-06 9e-07 2.05e-06 1.45e-06
28 1.85e-06 1.65e-06 2.7e-06 1.9e-06 1.7e-06 2.1e-06 1.9e-06 2.6e-06 2.2e-06 1.95e-06 1.5e-06 2.4e-06 2.6e-06 2.3e-06 1.95e-06 2e-06 2.2e-06 2.1e-06 1.9e-06 2.35e-06 1.9e-06 2.45e-06 1.9e-06 1.95e-06 2.35e-06 1.7e-06 2.2e-06 2.3e-06 2.3e-06 2.4e-06 1.95e-06 1.75e-06 1.95e-06 2.1e-06 2.05e-06 2.15e-06 2.05e-06 1.35e-06 1.95e-06 1.8e-06 2.2e-06 2.1e-06 1.95e-06 1.85e-06 2.3e-06 2e-06 2.15e-06 2.15e-06 2e-06 1.55e-06 2.15e-06
29 1.4e-06 2.2e-06 8e-07 1.3e-06 1.75e-06 1.45e-06 1.5e-06 7e-07 1.05e-06 1e-06 2.4e-06 3.5e-07 6.5e-07 8.5e-07 1.9e-06 1.25e-06 1.5e-06 1e-06 1.45e-06 8e-07 1.5e-06 8.5e-07 1.7e-06 1.7e-06 7.5e-07 2.45e-06 1.1e-06 3.5e-07 2.4e-06 7e-07 1.65e-06 1.55e-06 1.55e-06 1.4e-06 1.4e-06 1.75e-06 1.3e-06 2.5e-06 1.7e-06 1.65e-06 1.25e-06 1.65e-06 9e-07 1.4e-06 1.5e-06 1e-06 1.6e-06 1.35e-06 1.1e-06 2.15e-06 1.65e-06
30 1.85e-06 1.6e-06 1.95e-06 1.9e-06 2.1e-06 1.95e-06 1.95e-06 1.85e-06 1.85e-06 1.4e-06 1.65e-06 1.65e-06 1.85e-06 1.65e-06 1.75e-06 1.5e-06 1.6e-06 1.65e-06 1.9e-06 1.8e-06 1.7e-06 1.4e-06 1.6e-06 1.85e-06 1.8e-06 2.4e-06 1.95e-06 1.55e-06 1.95e-06 1.65e-06 2e-06 1.85e-06 1.7e-06 1.45e-06 1.55e-06 2.1e-06 1.55e-06 2.05e-06 1.75e-06 1.7e-06 1.9e-06 1.65e-06 1.4e-06 1.45e-06 2.1e-06 1.8e-06 1.9e-06 1.2e-06 1.55e-06 2.15e-06 1.85e-06
31 1.35e-06 1.7e-06 1.9e-06 1.35e-06 1.5e-06 1.35e-06 1.4e-06 1.8e-06 1.65e-06 1.45e-06 2.2e-06 1.6e-06 1.8e-06 1.65e-06 2.05e-06 1.75e-06 1.4e-06 1.55e-06 1.45e-06 1.65e-06 1.95e-06 1.7e-06 1.5e-06 1.6e-06 1.7e-06 1.5e-06 1.35e-06 1.5e-06 1.75e-06 1.55e-06 1.85e-06 1.5e-06 1.95e-06 1.7e-06 1.85e-06 1.6e-06 1.8e-06 1.85e-06 1.45e-06 1.85e-06 1.35e-06 1.55e-06 1.5e-06 1.3e-06 1.85e-06 1.35e-06 1.45e-06 1.85e-06 1.6e-06 1.2e-06 2.1e-06
32 1.9e-06 2.15e-06 1.75e-06 1.75e-06 2.15e-06 1.8e-06 2.1e-06 1.65e-06 1.65e-06 1.15e-06 1.5e-06 1.45e-06 1.65e-06 1.6e-06 1.7e-06 1.25e-06 1.9e-06 1.6e-06 2.05e-06 1.6e-06 1.45e-06 1.7e-06 1.4e-06 2.25e-06 1.5e-06 2.6e-06 1.95e-06 1.35e-06 1.95e-06 1.55e-06 1.7e-06 1.95e-06 1.4e-06 1.4e-06 1.35e-06 2.1e-06 1.3e-06 2.15e-06 2.15e-06 1.55e-06 1.7e-06 2.3e-06 1.05e-06 2.05e-06 2.2e-06 1.65e-06 1.9e-06 1.4e-06 1.1e-06 2.25e-06 1.65e-06
33 1.8e-06 1.95e-06 1.7e-06 1.55e-06 2e-06 1.6e-06 1.85e-06 1.6e-06 1.6e-06 1.1e-06 1.9e-06 1.4e-06 1.6e-06 1.2e-06 1.55e-06 1.4e-06 1.45e-06 1.2e-06 1.8e-06 1.55e-06 1.7e-06 1.4e-06 1.45e-06 2e-06 1.55e-06 2.35e-06 1.8e-06 1.3e-06 2.1e-06 1.4e-06 1.45e-06 1.7e-06 1.4e-06 1.7e-06 1.45e-06 1.9e-06 1.45e-06 2.2e-06 1.85e-06 1.7e-06 1.6e-06 1.8e-06 1.1e-06 1.55e-06 2e-06 1.5e-06 1.4e-06 1.3e-06 1.25e-06 2e-06 1.85e-06
34 1.8e-06 2.25e-06 1.7e-06 1.3e-06 1.7e-06 1.5e-06 1.8e-06 1.65e-06 1.1e-06 1.2e-06 1.85e-06 1.45e-06 1.65e-06 1.4e-06 1.7e-06 8.5e-07 1.55e-06 1.15e-06 1.7e-06 1.35e-06 1.7e-06 1.4e-06 1.25e-06 1.9e-06 1.4e-06 2.35e-06 1.95e-06 1.35e-06 2.05e-06 1.4e-06 1.55e-06 1.85e-06 1.35e-06 1.45e-06 1.6e-06 1.6e-06 9e-07 2.15e-06 1.8e-06 1.4e-06 1.6e-06 1.95e-06 1.25e-06 1.7e-06 2.2e-06 1.45e-06 1.65e-06 1e-06 1.3e-06 2.05e-06 1.85e-06
35 1.8e-06 2.3e-06 2.05e-06 1.3e-06 1.6e-06 1.35e-06 1.7e-06 2e-06 1.35e-06 1.65e-06 2.5e-06 1.8e-06 2e-06 1.7e-06 2.15e-06 1.6e-06 1.65e-06 1.35e-06 1.7e-06 1.6e-06 2.2e-06 1.9e-06 1.65e-06 2e-06 1.65e-06 1.45e-06 2e-06 1.7e-06 2.15e-06 1.75e-06 2.1e-06 1.6e-06 2.1e-06 1.9e-06 1.6e-06 2.1e-06 1.65e-06 2.25e-06 1.95e-06 1.85e-06 1.65e-06 2.1e-06 1.7e-06 1.85e-06 2.3e-06 1.55e-06 1.55e-06 1.95e-06 1.85e-06 1.6e-06 2.35e-06
36 1.75e-06 2.25e-06 1.6e-06 1.25e-06 1.65e-06 1.45e-06 1.75e-06 1.55e-06 1e-06 1.15e-06 1.85e-06 1.35e-06 1.55e-06 1.35e-06 1.7e-06 8e-07 1.55e-06 1.1e-06 1.6e-06 1.25e-06 1.65e-06 1.35e-06 1.25e-06 1.85e-06 1.3e-06 2.35e-06 1.85e-06 1.25e-06 2.05e-06 1.3e-06 1.55e-06 1.8e-06 1.3e-06 1.45e-06 9e-07 1.65e-06 1.6e-06 2.15e-06 1.75e-06 1.35e-06 1.55e-06 1.95e-06 1.2e-06 1.7e-06 2.15e-06 1.4e-06 1.65e-06 1e-06 1.25e-06 2.05e-06 1.8e-06
