 slim_762312487 slim_762312491 slim_762312501 slim_762312494 slim_762312498 slim_762312477 slim_762312464 slim_762312489 slim_762312481 slim_762312466 slim_762312486 slim_762312471 slim_762312488 slim_762312493 slim_762312476 slim_762312463 slim_762312480 slim_762312461 slim_762312499 slim_762312492 slim_762312473 slim_762312468 slim_762312465 slim_762312469 slim_762312478 slim_762312458 slim_762312475 slim_762312485 slim_762312497 slim_762312457 slim_762312472 slim_762312467 slim_762312496 slim_762312470 slim_762312462 slim_762312484 slim_762312490 slim_762312474 slim_762312460 slim_762312495 slim_762312455 slim_762312500 slim_762312479 slim_762312482 slim_762312459 slim_762312456 slim_762312483
10 2.05e-06 2.55e-06 2.5e-06 1.9e-06 1.65e-06 1.1e-06 1.8e-06 1.95e-06 1.55e-06 2.2e-06 1.5e-06 1.4e-06 1.05e-06 2.45e-06 2.6e-06 2.25e-06 1.85e-06 2.95e-06 1.35e-06 1.55e-06 2.65e-06 1.5e-06 2.85e-06 1.9e-06 2.7e-06 2.2e-06 2.25e-06 2.7e-06 1.15e-06 2.55e-06 1.9e-06 2.05e-06 2.9e-06 2.35e-06 2.5e-06 1.8e-06 2.4e-06 1.35e-06 1.65e-06 1.7e-06 2.45e-06 2.25e-06 2.2e-06 1.7e-06 2.35e-06 2.7e-06 3.3e-06
11 2e-06 2.4e-06 2.1e-06 2.35e-06 1.55e-06 1.7e-06 2e-06 1.8e-06 1.8e-06 1.65e-06 1.4e-06 1.3e-06 1.7e-06 2.05e-06 2.2e-06 1.9e-06 1.9e-06 2.25e-06 1.5e-06 1.8e-06 2.3e-06 1.75e-06 2.85e-06 1.3e-06 2.3e-06 2e-06 1.9e-06 2.3e-06 1.6e-06 2.15e-06 1.3e-06 2.2e-06 2.5e-06 2.15e-06 2e-06 1.75e-06 2e-06 1.5e-06 1.65e-06 1.95e-06 2.3e-06 2.65e-06 2e-06 1.95e-06 2.2e-06 2.25e-06 2.7e-06
12 2e-06 2.85e-06 2.8e-06 2.05e-06 2.1e-06 1.15e-06 2e-06 1.95e-06 1.8e-06 2.4e-06 1.05e-06 1.7e-06 1.3e-06 2.75e-06 2.75e-06 2.45e-06 2e-06 3.1e-06 1.7e-06 1.65e-06 2.8e-06 1.6e-06 3.15e-06 2.05e-06 2.85e-06 2.4e-06 2.45e-06 2.85e-06 1.35e-06 2.85e-06 2.05e-06 2.15e-06 3.15e-06 2.55e-06 2.7e-06 2.15e-06 2.7e-06 1.7e-06 1.8e-06 1.85e-06 2.75e-06 2.4e-06 2.4e-06 1.85e-06 2.65e-06 3.1e-06 3.4e-06
13 2.6e-06 1.85e-06 1.55e-06 2.85e-06 1.9e-06 2.9e-06 2.2e-06 2.5e-06 2.2e-06 1.85e-06 2.45e-06 2.05e-06 2.75e-06 3e-06 2.2e-06 1.75e-06 2.05e-06 2.25e-06 1.9e-06 2.4e-06 2.3e-06 2.35e-06 2.3e-06 2.05e-06 2.3e-06 1.85e-06 1.75e-06 2.25e-06 2.2e-06 1.6e-06 2e-06 2.35e-06 2.1e-06 2e-06 1.9e-06 2.35e-06 1.9e-06 1.9e-06 2.25e-06 2.5e-06 1.85e-06 2.8e-06 1.9e-06 2.2e-06 1.75e-06 1.75e-06 2.75e-06
14 1.95e-06 2.2e-06 2.25e-06 2.6e-06 2.3e-06 3.05e-06 2.85e-06 2.25e-06 2.15e-06 1.4e-06 2.6e-06 2.2e-06 2.75e-06 2.2e-06 2.5e-06 1.7e-06 2.05e-06 1.6e-06 1.75e-06 2.3e-06 1.35e-06 2.25e-06 2.55e-06 1.95e-06 1.4e-06 1.6e-06 1.7e-06 1.4e-06 2.2e-06 2.3e-06 1.95e-06 2.1e-06 1.95e-06 1.75e-06 1.8e-06 2.1e-06 2.05e-06 1.75e-06 2.4e-06 2.45e-06 2.25e-06 2.35e-06 1.55e-06 1.85e-06 2.15e-06 2.65e-06 1.3e-06
15 2.4e-06 1.8e-06 1.8e-06 2.7e-06 2.25e-06 2.7e-06 2.75e-06 2.25e-06 1.85e-06 1.05e-06 2.25e-06 1.9e-06 2.45e-06 1.75e-06 1.7e-06 1.4e-06 1.35e-06 1.75e-06 1.4e-06 1.7e-06 1.7e-06 1.65e-06 2.9e-06 1.6e-06 1.8e-06 1.15e-06 7.5e-07 1.8e-06 1.9e-06 1.85e-06 1.6e-06 1.65e-06 2.65e-06 1.25e-06 1.05e-06 2.05e-06 1.75e-06 1.4e-06 1.8e-06 2e-06 1.85e-06 2.45e-06 1.1e-06 1.5e-06 1.75e-06 2.85e-06 2.55e-06
16 2.3e-06 2.35e-06 2.1e-06 2.4e-06 2.3e-06 2.15e-06 2.55e-06 2.1e-06 1.6e-06 1.55e-06 1.85e-06 1.9e-06 2e-06 2.05e-06 2.05e-06 1.35e-06 2.2e-06 2.1e-06 1.6e-06 1.8e-06 2.1e-06 1.75e-06 3.05e-06 1.9e-06 2.15e-06 1.65e-06 1.35e-06 2.15e-06 1.65e-06 2.15e-06 1.9e-06 1.8e-06 2.85e-06 1.8e-06 1.65e-06 2e-06 2.25e-06 1.6e-06 1.65e-06 1.9e-06 2.4e-06 2.2e-06 1.65e-06 1.3e-06 2.3e-06 3.05e-06 2.75e-06
17 2.2e-06 2.6e-06 2.3e-06 2.95e-06 2.5e-06 3.4e-06 3.25e-06 2.35e-06 2.65e-06 1.8e-06 2.95e-06 2.25e-06 3.1e-06 2.25e-06 1.6e-06 1.75e-06 2.1e-06 2.7e-06 2.2e-06 2.7e-06 1.65e-06 2.65e-06 2.9e-06 2.2e-06 1.7e-06 2.1e-06 1.75e-06 1.7e-06 2.55e-06 2.35e-06 2.2e-06 2.45e-06 2.2e-06 2.2e-06 1.8e-06 2.25e-06 2.3e-06 2.2e-06 2.35e-06 2.85e-06 2.65e-06 2.7e-06 2.05e-06 2.35e-06 2.55e-06 2.9e-06 1.4e-06
18 2.1e-06 1.85e-06 1.95e-06 2.15e-06 1.55e-06 1.85e-06 2.1e-06 1.95e-06 1.4e-06 1.1e-06 1.35e-06 1.5e-06 1.7e-06 1.9e-06 1.75e-06 1.4e-06 1.6e-06 2.2e-06 1.7e-06 1.55e-06 1.85e-06 1.5e-06 2.45e-06 1.45e-06 1.9e-06 1.2e-06 1.4e-06 1.9e-06 1.15e-06 2e-06 1.45e-06 1.45e-06 2.45e-06 1.35e-06 1.5e-06 1.65e-06 1.8e-06 8.5e-07 1.75e-06 1.7e-06 1.85e-06 2.1e-06 1.15e-06 1.3e-06 1.75e-06 2.4e-06 2.7e-06
19 2.2e-06 2.05e-06 2.45e-06 2.3e-06 2.3e-06 1.8e-06 2.05e-06 2.05e-06 1.6e-06 1.7e-06 1.55e-06 1.8e-06 1.65e-06 2.4e-06 2.3e-06 1.7e-06 1.8e-06 2.7e-06 1.55e-06 2.4e-06 2.3e-06 1.2e-06 3.05e-06 1.75e-06 2.4e-06 1.65e-06 1.7e-06 2.4e-06 1.65e-06 2.5e-06 1.75e-06 1.95e-06 2.95e-06 1.75e-06 1.95e-06 2.25e-06 2.1e-06 1.55e-06 1.8e-06 1.65e-06 2.1e-06 2.4e-06 1.6e-06 1.5e-06 2e-06 2.95e-06 3.25e-06
20 2e-06 2.25e-06 2.35e-06 2.65e-06 2.4e-06 3.1e-06 2.95e-06 2.35e-06 2.25e-06 1.55e-06 2.65e-06 2.3e-06 2.8e-06 2.3e-06 1.35e-06 1.7e-06 2.1e-06 1.65e-06 1.85e-06 2.3e-06 2.6e-06 2.25e-06 2.65e-06 2.1e-06 1.5e-06 1.75e-06 1.7e-06 1.5e-06 2.3e-06 2.4e-06 2.1e-06 2.15e-06 2.05e-06 1.85e-06 1.9e-06 2.15e-06 2.1e-06 1.85e-06 2.5e-06 2.5e-06 2.3e-06 2.4e-06 1.65e-06 1.95e-06 2.2e-06 2.8e-06 1.35e-06
21 2.15e-06 2e-06 2.4e-06 2.25e-06 2.25e-06 1.75e-06 2e-06 2e-06 1.55e-06 1.65e-06 1.5e-06 1.75e-06 1.6e-06 2.35e-06 2.25e-06 1.65e-06 1.75e-06 2.65e-06 1.5e-06 1.2e-06 2.25e-06 2.3e-06 3e-06 1.7e-06 2.35e-06 1.6e-06 1.65e-06 2.35e-06 1.6e-06 2.45e-06 1.7e-06 1.9e-06 2.9e-06 1.7e-06 1.9e-06 2.2e-06 2.05e-06 1.5e-06 1.75e-06 1.6e-06 2.05e-06 2.35e-06 1.55e-06 1.45e-06 1.95e-06 2.9e-06 3.2e-06
22 2.8e-06 2.35e-06 2.35e-06 2.4e-06 2.2e-06 3.25e-06 2.5e-06 2.8e-06 2.8e-06 2.75e-06 2.85e-06 2.85e-06 3.15e-06 2.3e-06 2.55e-06 2.9e-06 3.05e-06 2.9e-06 2.45e-06 3.05e-06 2.65e-06 3e-06 3.2e-06 2.85e-06 2.65e-06 2.45e-06 2.9e-06 2.5e-06 2.6e-06 2.4e-06 2.7e-06 2.75e-06 2.1e-06 2.6e-06 2.9e-06 2.55e-06 2.45e-06 2.45e-06 3.2e-06 3.05e-06 2.3e-06 2.3e-06 2.6e-06 2.85e-06 2.2e-06 1.95e-06 2.65e-06
23 2.25e-06 2.05e-06 2.1e-06 2.55e-06 2.05e-06 2.2e-06 2.25e-06 1.95e-06 1.75e-06 1.15e-06 1.9e-06 1.3e-06 2.05e-06 2.05e-06 1.95e-06 1.6e-06 1.9e-06 2.2e-06 1.45e-06 1.75e-06 2.1e-06 1.7e-06 2.85e-06 2e-06 1.95e-06 1.35e-06 1.6e-06 2.05e-06 1.8e-06 2.15e-06 1.15e-06 1.95e-06 2.6e-06 1.5e-06 1.5e-06 2.15e-06 1.95e-06 1.45e-06 1.75e-06 1.85e-06 2.05e-06 2.65e-06 1.35e-06 1.65e-06 1.95e-06 2.5e-06 2.85e-06
24 2.05e-06 2.3e-06 2.35e-06 2.7e-06 2.4e-06 3.15e-06 2.95e-06 2.35e-06 2.3e-06 1.6e-06 2.7e-06 2.3e-06 2.85e-06 2.3e-06 1.4e-06 1.8e-06 2.15e-06 1.7e-06 1.9e-06 2.4e-06 1.5e-06 2.35e-06 2.65e-06 1.95e-06 2.7e-06 1.7e-06 1.8e-06 1.5e-06 2.3e-06 2.4e-06 2.05e-06 2.2e-06 2.05e-06 1.85e-06 1.9e-06 2.2e-06 2.15e-06 1.9e-06 2.5e-06 2.55e-06 2.35e-06 2.45e-06 1.7e-06 2e-06 2.25e-06 2.75e-06 1.4e-06
25 2.45e-06 1.55e-06 1.9e-06 2.45e-06 2.2e-06 2.65e-06 2.4e-06 2.2e-06 1.55e-06 7.5e-07 2.2e-06 2e-06 2.4e-06 1.85e-06 1.6e-06 1.15e-06 1.65e-06 2.1e-06 1.2e-06 1.65e-06 1.75e-06 1.6e-06 2.45e-06 1.35e-06 1.7e-06 1e-07 1.15e-06 1.4e-06 1.75e-06 1.95e-06 1.05e-06 1.2e-06 2.5e-06 2.5e-07 7.5e-07 2.25e-06 1.7e-06 1.2e-06 1.9e-06 1.45e-06 1.65e-06 2.2e-06 4e-07 1.2e-06 1.55e-06 2.5e-06 2.8e-06
26 2.4e-06 1.8e-06 1.75e-06 2.7e-06 2.25e-06 2.7e-06 2.75e-06 2.25e-06 1.85e-06 1.05e-06 2.25e-06 1.9e-06 2.45e-06 1.75e-06 1.7e-06 7.5e-07 1.35e-06 1.75e-06 1.4e-06 1.7e-06 1.7e-06 1.65e-06 2.9e-06 1.6e-06 1.8e-06 1.15e-06 1.4e-06 1.8e-06 1.9e-06 1.85e-06 1.6e-06 1.65e-06 2.65e-06 1.25e-06 1.1e-06 2.05e-06 1.75e-06 1.4e-06 1.8e-06 2e-06 1.9e-06 2.45e-06 1.1e-06 1.5e-06 1.8e-06 2.85e-06 2.55e-06
27 2.05e-06 2.25e-06 2.3e-06 2.6e-06 2.35e-06 3.15e-06 2.9e-06 2.35e-06 2.3e-06 1.6e-06 2.7e-06 2.3e-06 2.85e-06 2.25e-06 1.4e-06 1.8e-06 2.15e-06 1.7e-06 1.9e-06 2.4e-06 1.5e-06 2.35e-06 2.5e-06 2.05e-06 1.5e-06 1.4e-06 1.8e-06 2.7e-06 2.3e-06 2.35e-06 1.9e-06 2.05e-06 2e-06 1.55e-06 1.75e-06 2.2e-06 2.1e-06 1.9e-06 2.5e-06 2.4e-06 2.3e-06 2.35e-06 1.55e-06 2e-06 2.2e-06 2.65e-06 1.4e-06
28 2.05e-06 2.25e-06 2.25e-06 2.05e-06 1.6e-06 1.6e-06 2e-06 1.9e-06 1.45e-06 1.75e-06 1.15e-06 1.6e-06 1.35e-06 2.2e-06 2.2e-06 1.9e-06 1.65e-06 2.55e-06 1.15e-06 1.65e-06 2.3e-06 1.6e-06 2.6e-06 1.8e-06 2.3e-06 1.75e-06 1.9e-06 2.3e-06 1.6e-06 2.3e-06 1.8e-06 1.65e-06 2.65e-06 1.9e-06 2.05e-06 1.75e-06 2.15e-06 1.15e-06 1.8e-06 1.8e-06 2.2e-06 1.95e-06 1.75e-06 1.45e-06 2.1e-06 2.55e-06 2.95e-06
29 2.7e-06 1.95e-06 1.65e-06 2.95e-06 2e-06 3e-06 2.3e-06 2.6e-06 2.25e-06 1.95e-06 2.55e-06 2.15e-06 2.85e-06 1.6e-06 2.3e-06 1.85e-06 2.15e-06 2.35e-06 2e-06 2.5e-06 2.4e-06 2.45e-06 2.4e-06 2.15e-06 2.4e-06 1.95e-06 1.85e-06 2.35e-06 2.3e-06 3.2e-06 2.1e-06 2.45e-06 2.2e-06 2.1e-06 2e-06 2.45e-06 2e-06 2e-06 2.35e-06 2.6e-06 1.85e-06 2.9e-06 2e-06 2.3e-06 1.85e-06 1.75e-06 2.85e-06
30 2.25e-06 2e-06 2.05e-06 2.45e-06 2e-06 2.2e-06 2.2e-06 1.95e-06 1.75e-06 1.15e-06 1.9e-06 1.3e-06 2.05e-06 2e-06 1.95e-06 1.6e-06 1.9e-06 2.2e-06 1.45e-06 1.75e-06 2.1e-06 1.7e-06 2.7e-06 1.15e-06 2.05e-06 1.05e-06 1.6e-06 1.9e-06 1.8e-06 2.1e-06 2e-06 1.8e-06 2.55e-06 1.2e-06 1.35e-06 2.15e-06 1.9e-06 1.45e-06 1.75e-06 1.7e-06 2e-06 2.55e-06 1.2e-06 1.65e-06 1.9e-06 2.4e-06 2.85e-06
31 2.55e-06 2.2e-06 2.4e-06 2.45e-06 2.25e-06 2.25e-06 2.7e-06 2.3e-06 1.85e-06 1.5e-06 2.05e-06 2.2e-06 2.15e-06 2.35e-06 2.1e-06 1.65e-06 1.8e-06 2.45e-06 1.45e-06 1.95e-06 2.15e-06 1.9e-06 2.75e-06 1.95e-06 2.2e-06 1.2e-06 1.65e-06 2.05e-06 1.65e-06 2.45e-06 1.8e-06 2.3e-06 2.9e-06 1.2e-06 1.6e-06 2.1e-06 2.2e-06 1.45e-06 2.2e-06 1.85e-06 2.25e-06 2.2e-06 1.2e-06 1.55e-06 2.15e-06 3e-06 3e-06
32 2.25e-06 2.25e-06 2.15e-06 2.85e-06 2.1e-06 3.35e-06 2.45e-06 2.65e-06 2.7e-06 2.5e-06 2.9e-06 2.5e-06 3.15e-06 2.1e-06 1.95e-06 2.65e-06 2.85e-06 2.2e-06 2.45e-06 2.95e-06 2.05e-06 2.9e-06 2.1e-06 2.6e-06 2.05e-06 2.5e-06 2.65e-06 2e-06 2.65e-06 2.2e-06 2.55e-06 2.9e-06 3.1e-06 2.65e-06 2.75e-06 2.5e-06 2.2e-06 2.45e-06 3e-06 3.05e-06 2.2e-06 2.8e-06 2.55e-06 2.75e-06 2.1e-06 1.75e-06 1.6e-06
33 2.6e-06 1.65e-06 2.05e-06 2.6e-06 2.35e-06 2.8e-06 2.55e-06 2.35e-06 1.7e-06 9e-07 2.35e-06 2.15e-06 2.55e-06 2e-06 1.75e-06 1.25e-06 1.8e-06 2.2e-06 1.35e-06 1.75e-06 1.85e-06 1.7e-06 2.6e-06 1.5e-06 1.85e-06 2.5e-07 1.25e-06 1.55e-06 1.9e-06 2.1e-06 1.2e-06 1.2e-06 2.65e-06 4e-07 8.5e-07 2.4e-06 1.8e-06 1.35e-06 2.05e-06 1.45e-06 1.75e-06 2.35e-06 4e-07 1.35e-06 1.65e-06 2.65e-06 2.95e-06
34 2.65e-06 1.9e-06 1.95e-06 2.85e-06 2.4e-06 2.95e-06 2.8e-06 2.25e-06 1.9e-06 9e-07 2.5e-06 2e-06 2.7e-06 1.9e-06 1.8e-06 1.05e-06 1.65e-06 1.8e-06 1.5e-06 1.95e-06 1.9e-06 1.9e-06 2.9e-06 1.5e-06 1.9e-06 7.5e-07 1.1e-06 1.75e-06 2.05e-06 2e-06 1.35e-06 1.6e-06 2.75e-06 8.5e-07 1.4e-06 2.35e-06 1.9e-06 1.5e-06 1.8e-06 1.9e-06 1.95e-06 2.6e-06 8.5e-07 1.55e-06 1.85e-06 2.8e-06 2.85e-06
35 2.15e-06 2.65e-06 2.4e-06 2.2e-06 1.85e-06 2.15e-06 2.6e-06 1.95e-06 2.15e-06 2.1e-06 1.8e-06 1.75e-06 2.15e-06 2.35e-06 2.1e-06 2.05e-06 2e-06 2.25e-06 1.65e-06 2.25e-06 2.15e-06 2.2e-06 2.55e-06 2.15e-06 2.2e-06 2.25e-06 2.05e-06 2.2e-06 1.75e-06 2.45e-06 2.15e-06 2.1e-06 2.5e-06 2.4e-06 2.35e-06 2.6e-06 2.35e-06 1.65e-06 2.25e-06 2.45e-06 2.6e-06 2.2e-06 2.25e-06 2.1e-06 2.5e-06 2.75e-06 2.25e-06
36 2.5e-06 1.75e-06 1.95e-06 2.8e-06 1.75e-06 2.85e-06 2.35e-06 2.5e-06 2.15e-06 1.7e-06 2.4e-06 2e-06 2.7e-06 1.9e-06 2.05e-06 1.75e-06 2.25e-06 2.3e-06 1.8e-06 2.1e-06 2.1e-06 2.05e-06 2.45e-06 1.95e-06 2.15e-06 1.7e-06 1.75e-06 2.1e-06 2.15e-06 2e-06 1.9e-06 2.2e-06 2.2e-06 1.8e-06 1.9e-06 2.35e-06 2.9e-06 1.8e-06 2.4e-06 2.35e-06 1.8e-06 2.75e-06 1.7e-06 2.1e-06 1.7e-06 1.8e-06 2.6e-06
37 2.1e-06 1.85e-06 1.95e-06 2.15e-06 1.55e-06 1.85e-06 2.1e-06 1.95e-06 1.4e-06 1.1e-06 1.35e-06 1.5e-06 1.7e-06 1.9e-06 1.75e-06 1.4e-06 1.6e-06 2.2e-06 8.5e-07 1.55e-06 1.85e-06 1.5e-06 2.45e-06 1.45e-06 1.9e-06 1.2e-06 1.4e-06 1.9e-06 1.15e-06 2e-06 1.45e-06 1.45e-06 2.45e-06 1.35e-06 1.5e-06 1.65e-06 1.8e-06 1.7e-06 1.75e-06 1.7e-06 1.85e-06 2.1e-06 1.15e-06 1.3e-06 1.75e-06 2.4e-06 2.7e-06
38 2.35e-06 2.5e-06 2.3e-06 2.45e-06 2.3e-06 1.95e-06 2.3e-06 2e-06 1.8e-06 1.75e-06 1.65e-06 1.65e-06 1.8e-06 2.25e-06 2.4e-06 1.8e-06 1.65e-06 2.35e-06 1.75e-06 1.8e-06 2.5e-06 1.75e-06 3.2e-06 1.75e-06 2.5e-06 1.9e-06 1.8e-06 2.5e-06 1.8e-06 2.35e-06 1.75e-06 2.2e-06 3e-06 2.05e-06 1.8e-06 2.25e-06 2.4e-06 1.75e-06 2.9e-06 1.9e-06 2.5e-06 2.6e-06 1.9e-06 1.7e-06 2.4e-06 2.95e-06 3.2e-06
39 2.45e-06 2.3e-06 2.55e-06 2.35e-06 2.4e-06 1.9e-06 2.2e-06 2.25e-06 1.65e-06 1.8e-06 1.7e-06 1.95e-06 1.85e-06 2.5e-06 2.45e-06 2e-06 1.9e-06 2.85e-06 1.7e-06 1.65e-06 2.5e-06 1.6e-06 3.05e-06 1.85e-06 2.55e-06 1.45e-06 2e-06 2.4e-06 1.8e-06 2.6e-06 1.7e-06 1.85e-06 3.05e-06 1.45e-06 1.9e-06 2.45e-06 2.35e-06 1.7e-06 1.9e-06 2.8e-06 2.3e-06 2.5e-06 1.45e-06 1.55e-06 2.2e-06 2.95e-06 3.45e-06
