 slim_762244627 slim_762244617 slim_762244606 slim_762244614 slim_762244616 slim_762244621 slim_762244641 slim_762244635 slim_762244610 slim_762244634 slim_762244613 slim_762244633 slim_762244608 slim_762244630 slim_762244643 slim_762244622 slim_762244642 slim_762244620 slim_762244623 slim_762244619 slim_762244605 slim_762244611 slim_762244618 slim_762244637 slim_762244638 slim_762244626 slim_762244625 slim_762244632 slim_762244628 slim_762244607 slim_762244609 slim_762244612 slim_762244615 slim_762244644 slim_762244636 slim_762244624 slim_762244631 slim_762244639 slim_762244629 slim_762244640
12 2.25e-06 2.75e-06 1.85e-06 1.75e-06 1.85e-06 1.95e-06 1.65e-06 1.8e-06 1.9e-06 2.5e-06 2.35e-06 2.35e-06 2.7e-06 2.1e-06 1.35e-06 1.75e-06 2.1e-06 1.85e-06 2.15e-06 1.8e-06 2.55e-06 2.1e-06 1.35e-06 2.15e-06 1.95e-06 1.8e-06 2.4e-06 2.2e-06 1.4e-06 2.05e-06 2.1e-06 2.4e-06 1.75e-06 1.9e-06 1.65e-06 2.25e-06 2.65e-06 1.9e-06 2.1e-06 1.65e-06
13 2.25e-06 2.4e-06 1.85e-06 2.15e-06 2.55e-06 2e-06 1.65e-06 1.75e-06 1.5e-06 1.8e-06 1.95e-06 1.35e-06 2.1e-06 2.7e-06 1.7e-06 1.75e-06 2e-06 1.85e-06 2.2e-06 1.85e-06 2.1e-06 2.15e-06 2.05e-06 2.15e-06 1.95e-06 1.85e-06 2.15e-06 2.25e-06 2.15e-06 2.45e-06 2.4e-06 1.9e-06 1.35e-06 1.9e-06 2.05e-06 2.2e-06 1.85e-06 1.85e-06 1.85e-06 1.65e-06
14 2.7e-06 3e-06 8e-07 1.55e-06 2.95e-06 2.5e-06 5.5e-07 9.5e-07 1.55e-06 3e-06 1.75e-06 2.75e-06 1.35e-06 1.7e-06 1e-07 1.4e-06 1.85e-06 7.5e-07 2.1e-06 1.1e-06 2.2e-06 1.75e-06 1.35e-06 1.95e-06 1.75e-06 6.5e-07 2.45e-06 1.75e-06 1.1e-06 2.2e-06 2.85e-06 2.15e-06 5.5e-07 1.1e-06 1.15e-06 2.55e-06 3e-06 1.6e-06 1.8e-06 5.5e-07
15 2.25e-06 2.5e-06 1.9e-06 2.2e-06 2.25e-06 1.95e-06 1.75e-06 1.85e-06 1.55e-06 1.75e-06 2e-06 1.6e-06 1.75e-06 1.75e-06 1.4e-06 2.8e-06 1.75e-06 1.95e-06 2.2e-06 2.05e-06 2.2e-06 1.95e-06 1.75e-06 2.25e-06 1.7e-06 1.9e-06 2.35e-06 2.35e-06 1.8e-06 2.5e-06 2.1e-06 2e-06 1.8e-06 2e-06 2.05e-06 2.25e-06 1.9e-06 1.8e-06 1.75e-06 1.75e-06
16 2.3e-06 2.45e-06 2.2e-06 2.5e-06 2.45e-06 2.2e-06 1.95e-06 2.1e-06 1.7e-06 1.75e-06 2.25e-06 1.8e-06 2.1e-06 2e-06 1.85e-06 1.75e-06 3.2e-06 2.25e-06 2.5e-06 2.35e-06 2.4e-06 2.2e-06 2.05e-06 2.4e-06 2e-06 2.25e-06 2.45e-06 2.55e-06 2.2e-06 2.75e-06 2.3e-06 2e-06 2.1e-06 2.25e-06 2.45e-06 2.35e-06 1.9e-06 2e-06 1.85e-06 1.95e-06
17 2.85e-06 3.1e-06 9.5e-07 1.65e-06 3.05e-06 2.75e-06 6.5e-07 1.15e-06 1.9e-06 3.3e-06 2.1e-06 3e-06 1.85e-06 1.85e-06 7.5e-07 1.95e-06 2.25e-06 1e-06 2.25e-06 1.25e-06 2.25e-06 1.65e-06 1.8e-06 2.2e-06 2.4e-06 5.5e-07 2.6e-06 1.65e-06 1.6e-06 2.55e-06 3.25e-06 2.4e-06 6e-07 1.2e-06 1.5e-06 2.7e-06 3.2e-06 1.85e-06 2.2e-06 6.5e-07
18 2.45e-06 2.7e-06 2.45e-06 2.35e-06 2.1e-06 2.2e-06 2.25e-06 2.45e-06 2.15e-06 2.45e-06 2.4e-06 2.15e-06 2.15e-06 2.2e-06 2.1e-06 2.2e-06 2.5e-06 2.25e-06 3.1e-06 1.95e-06 2.45e-06 1.9e-06 2.1e-06 2.65e-06 2.05e-06 2.2e-06 2.4e-06 2.45e-06 2.2e-06 2.4e-06 2.4e-06 2.65e-06 2.15e-06 2.6e-06 2.2e-06 2.45e-06 2.4e-06 2.2e-06 2.4e-06 2.25e-06
19 2.45e-06 2.75e-06 1.35e-06 1.5e-06 2.9e-06 2.35e-06 1.15e-06 1.5e-06 1.95e-06 3.1e-06 2.15e-06 2.75e-06 1.8e-06 1.85e-06 1.1e-06 2.05e-06 2.35e-06 1.25e-06 1.95e-06 1.7e-06 2.45e-06 2.15e-06 1.75e-06 1.95e-06 2.15e-06 1.25e-06 1.95e-06 1.7e-06 1.55e-06 1.8e-06 2.9e-06 2.4e-06 8.5e-07 1.65e-06 1.35e-06 2.25e-06 3.1e-06 2e-06 2.3e-06 1.15e-06
20 2.75e-06 2.75e-06 2.25e-06 2.7e-06 2.65e-06 2.55e-06 2.25e-06 2.35e-06 2.1e-06 2.3e-06 2.25e-06 2.05e-06 2.55e-06 2.1e-06 2.2e-06 2.2e-06 2.4e-06 2.25e-06 2.45e-06 2.45e-06 4.1e-06 2.1e-06 2.5e-06 2.7e-06 2.45e-06 2.25e-06 2.7e-06 2.6e-06 2.6e-06 3e-06 2.55e-06 2.45e-06 2.05e-06 2.45e-06 2.65e-06 2.7e-06 2.25e-06 2.4e-06 2.35e-06 2.25e-06
21 2.7e-06 2.85e-06 2e-06 2.4e-06 2.05e-06 2.45e-06 1.9e-06 2.05e-06 2e-06 2.45e-06 2.3e-06 2.3e-06 2.1e-06 2.15e-06 1.75e-06 1.95e-06 2.2e-06 1.65e-06 1.9e-06 2.15e-06 2.1e-06 2.4e-06 2.05e-06 2.7e-06 2.1e-06 1.7e-06 2.75e-06 2.3e-06 2.15e-06 3e-06 2.5e-06 2.45e-06 1.9e-06 2.2e-06 2.35e-06 2.7e-06 2.3e-06 2.05e-06 2.25e-06 1.9e-06
22 2.2e-06 2.7e-06 1.8e-06 1.7e-06 1.8e-06 1.9e-06 1.6e-06 1.75e-06 1.85e-06 2.45e-06 2.3e-06 2.3e-06 1.35e-06 2.05e-06 1.35e-06 1.75e-06 2.05e-06 1.8e-06 2.1e-06 1.75e-06 2.5e-06 2.05e-06 2.6e-06 2.1e-06 1.9e-06 1.75e-06 2.35e-06 2.15e-06 1.4e-06 2e-06 2.1e-06 2.35e-06 1.7e-06 1.85e-06 1.65e-06 2.2e-06 2.6e-06 1.85e-06 2.05e-06 1.6e-06
23 2.25e-06 2.2e-06 2.3e-06 2.15e-06 2.7e-06 2.2e-06 2e-06 1.75e-06 2.1e-06 2.55e-06 2.3e-06 2.3e-06 2.15e-06 2.15e-06 1.95e-06 2.25e-06 2.4e-06 2.2e-06 2.65e-06 1.95e-06 2.7e-06 2.7e-06 2.1e-06 3e-06 1.9e-06 2.2e-06 2e-06 1.95e-06 2.05e-06 1.65e-06 2.55e-06 1.9e-06 1.9e-06 1.9e-06 1.9e-06 2.15e-06 2.55e-06 2.45e-06 2.4e-06 2e-06
24 2.15e-06 2.45e-06 2.45e-06 2.4e-06 2.1e-06 1.95e-06 2.1e-06 1.7e-06 1.7e-06 1.85e-06 1.9e-06 1.6e-06 1.95e-06 1.95e-06 1.75e-06 1.7e-06 2e-06 2.4e-06 2.05e-06 2.15e-06 2.45e-06 2.1e-06 1.9e-06 1.9e-06 0.0 2.3e-06 2e-06 2.6e-06 2e-06 2.25e-06 2.05e-06 1.5e-06 2.2e-06 1.85e-06 2.05e-06 2.1e-06 1.85e-06 1.75e-06 2.05e-06 2.1e-06
25 2.85e-06 3.1e-06 1e-06 1.65e-06 3.05e-06 2.75e-06 6.5e-07 1.15e-06 1.9e-06 3.3e-06 2.05e-06 3e-06 1.8e-06 1.85e-06 6.5e-07 1.9e-06 2.25e-06 5.5e-07 2.2e-06 1.25e-06 2.25e-06 1.7e-06 1.75e-06 2.2e-06 2.3e-06 1e-06 2.6e-06 1.7e-06 1.55e-06 2.5e-06 3.25e-06 2.4e-06 6e-07 1.2e-06 1.45e-06 2.7e-06 3.2e-06 1.8e-06 2.15e-06 6.5e-07
26 1.95e-06 1.95e-06 2.7e-06 2.25e-06 2.55e-06 2.05e-06 2.5e-06 2.45e-06 2.25e-06 2.15e-06 2.4e-06 2e-06 2.4e-06 2.15e-06 2.45e-06 2.35e-06 2.45e-06 2.6e-06 2.4e-06 1.95e-06 2.7e-06 2.75e-06 2.35e-06 2e-06 2e-06 2.6e-06 2.8e-06 2.15e-06 2.3e-06 1.65e-06 2.4e-06 2.1e-06 2.2e-06 2.6e-06 2.1e-06 1.75e-06 2.15e-06 2.5e-06 2.4e-06 2.5e-06
27 2.45e-06 2.3e-06 1.95e-06 2e-06 2.9e-06 2.45e-06 1.8e-06 2.05e-06 2.3e-06 3e-06 2.45e-06 2.8e-06 2.2e-06 2.25e-06 1.75e-06 2.35e-06 2.55e-06 1.65e-06 2.45e-06 1.7e-06 2.6e-06 2.3e-06 2.15e-06 1.95e-06 2.6e-06 1.7e-06 2.15e-06 3e-06 1.95e-06 1.7e-06 2.95e-06 2.55e-06 1.6e-06 2.2e-06 1.8e-06 2.3e-06 2.9e-06 2.5e-06 2.5e-06 1.8e-06
28 2.3e-06 2.8e-06 1.6e-06 1.5e-06 2.2e-06 2e-06 1.45e-06 1.7e-06 2e-06 2.85e-06 2.35e-06 2.7e-06 1.4e-06 2.15e-06 1.1e-06 1.8e-06 2.2e-06 1.6e-06 2.2e-06 1.55e-06 2.6e-06 2.15e-06 1.4e-06 2.05e-06 2e-06 1.55e-06 2.3e-06 1.95e-06 2.2e-06 1.8e-06 2.45e-06 2.55e-06 1.5e-06 1.8e-06 1.35e-06 2.15e-06 3e-06 1.95e-06 2.15e-06 1.45e-06
29 1.95e-06 1.9e-06 2.65e-06 1.9e-06 2.45e-06 1.9e-06 2.4e-06 2.5e-06 2.45e-06 2.8e-06 2.6e-06 2.55e-06 2.05e-06 2.45e-06 2.2e-06 2.5e-06 2.75e-06 2.55e-06 2.4e-06 1.8e-06 3e-06 3e-06 2e-06 1.65e-06 2.25e-06 2.5e-06 1.65e-06 1.7e-06 1.8e-06 1.3e-06 2.45e-06 2.6e-06 2.25e-06 2.65e-06 1.6e-06 1.8e-06 2.8e-06 2.7e-06 2.65e-06 2.4e-06
30 2.1e-06 2.35e-06 3.25e-06 2.75e-06 1.5e-06 1.85e-06 3e-06 2.85e-06 2.15e-06 1.65e-06 2.45e-06 1.55e-06 2.1e-06 2.4e-06 2.85e-06 2.1e-06 2.3e-06 3.25e-06 2.4e-06 2.9e-06 2.55e-06 2.5e-06 2.1e-06 2.55e-06 2.05e-06 3.25e-06 2.4e-06 2.95e-06 2.45e-06 2.45e-06 2.7e-06 2.35e-06 3.15e-06 2.95e-06 2.7e-06 2.25e-06 1.8e-06 2.45e-06 2.4e-06 3e-06
31 2.25e-06 2.25e-06 2.5e-06 2.7e-06 2.65e-06 2.3e-06 2.15e-06 1.75e-06 1.8e-06 1.75e-06 2.05e-06 1.6e-06 2.4e-06 1.9e-06 2.15e-06 2e-06 2e-06 2.4e-06 2.65e-06 2.4e-06 2.45e-06 2.45e-06 2.35e-06 1.9e-06 1.5e-06 2.4e-06 2.1e-06 2.55e-06 2.55e-06 2.6e-06 2.35e-06 2.6e-06 2.1e-06 1.9e-06 2.45e-06 2.25e-06 1.75e-06 2.2e-06 2.05e-06 2.15e-06
32 2.65e-06 2.95e-06 6.5e-07 1.4e-06 3.2e-06 2.55e-06 5e-07 9e-07 1.6e-06 3.05e-06 1.8e-06 2.6e-06 1.75e-06 1.35e-06 5.5e-07 1.8e-06 2.1e-06 6e-07 2.15e-06 8.5e-07 2.05e-06 1.9e-06 1.7e-06 1.9e-06 2.2e-06 6e-07 2.2e-06 1.6e-06 1.5e-06 2.25e-06 3.15e-06 2.1e-06 0.0 1.05e-06 1.25e-06 2.4e-06 3.05e-06 1.65e-06 1.95e-06 5e-07
33 2.75e-06 3.15e-06 1.4e-06 1.85e-06 2.9e-06 2.6e-06 1e-06 9.5e-07 1.85e-06 3e-06 2.1e-06 2.65e-06 1.9e-06 1.9e-06 1.1e-06 2e-06 2.25e-06 1.2e-06 2.6e-06 1.65e-06 2.45e-06 2.2e-06 1.85e-06 1.9e-06 1.85e-06 1.2e-06 2.6e-06 2.2e-06 1.8e-06 2.65e-06 2.95e-06 1.9e-06 1.05e-06 1.7e-06 1.7e-06 2.65e-06 3e-06 1.9e-06 2.25e-06 1e-06
34 2.35e-06 2.7e-06 1.65e-06 1.55e-06 2.6e-06 2.2e-06 1.35e-06 1.6e-06 2.05e-06 3.1e-06 2.25e-06 2.75e-06 1.65e-06 2.05e-06 1.15e-06 2.05e-06 2.45e-06 1.5e-06 2.2e-06 1.35e-06 2.65e-06 2.35e-06 1.65e-06 1.9e-06 2.05e-06 1.45e-06 2.1e-06 1.8e-06 1.35e-06 1.6e-06 2.7e-06 2.45e-06 1.25e-06 1.7e-06 2.3e-06 2.2e-06 3.1e-06 2.05e-06 2.35e-06 1.35e-06
35 1.85e-06 2.05e-06 2.7e-06 2.1e-06 2.2e-06 1.75e-06 2.6e-06 2.55e-06 2.25e-06 1.95e-06 2.55e-06 1.9e-06 2.25e-06 2.2e-06 2.55e-06 2.25e-06 2.35e-06 2.7e-06 2.45e-06 2.25e-06 2.7e-06 2.7e-06 2.2e-06 2.15e-06 2.1e-06 2.7e-06 1.75e-06 2.3e-06 2.15e-06 1.8e-06 2.25e-06 2.25e-06 2.4e-06 2.65e-06 2.2e-06 3.2e-06 2.1e-06 2.4e-06 2.2e-06 2.6e-06
36 1.95e-06 1.6e-06 3.35e-06 3.2e-06 2e-06 1.8e-06 3.05e-06 2.85e-06 1.7e-06 6.5e-07 2.3e-06 5.5e-07 2.65e-06 1.85e-06 3e-06 1.9e-06 1.9e-06 3.2e-06 2.4e-06 3.1e-06 2.25e-06 2.3e-06 2.6e-06 2.55e-06 1.85e-06 3.2e-06 2.15e-06 2.9e-06 3e-06 2.8e-06 1.8e-06 1.75e-06 3.05e-06 3e-06 3.1e-06 2.1e-06 1.1e-06 2.35e-06 1.9e-06 3.05e-06
37 2.4e-06 2.9e-06 1.9e-06 2.1e-06 2.3e-06 2.15e-06 1.7e-06 1.75e-06 1.8e-06 2.2e-06 2.2e-06 1.95e-06 1.9e-06 1.85e-06 1.6e-06 1.8e-06 2e-06 1.85e-06 2.2e-06 2e-06 2.4e-06 2.05e-06 1.85e-06 2.45e-06 1.75e-06 1.8e-06 2.5e-06 2.5e-06 1.95e-06 2.7e-06 2.45e-06 2.2e-06 1.65e-06 1.9e-06 2.05e-06 2.4e-06 2.35e-06 3.1e-06 2e-06 1.7e-06
38 2.25e-06 2.45e-06 2.1e-06 2.35e-06 2.5e-06 2.05e-06 2e-06 2.1e-06 1.75e-06 1.7e-06 2.2e-06 1.65e-06 2.1e-06 1.85e-06 1.8e-06 1.75e-06 1.85e-06 2.2e-06 2.4e-06 2.3e-06 2.35e-06 2.25e-06 2.05e-06 2.4e-06 2.05e-06 2.15e-06 2.4e-06 2.5e-06 2.15e-06 2.65e-06 2.4e-06 2.05e-06 1.95e-06 2.25e-06 2.35e-06 2.2e-06 1.9e-06 2e-06 3.3e-06 2e-06
39 2.7e-06 3.05e-06 9e-07 1.55e-06 3e-06 2.55e-06 4e-07 9.5e-07 1.55e-06 3.05e-06 1.9e-06 2.7e-06 1.65e-06 1.65e-06 5.5e-07 1.75e-06 1.95e-06 6.5e-07 2.25e-06 1.15e-06 2.25e-06 1.9e-06 1.6e-06 2e-06 2.1e-06 6.5e-07 2.5e-06 1.8e-06 1.45e-06 2.4e-06 3e-06 2.15e-06 5e-07 1e-06 1.35e-06 2.6e-06 3.05e-06 1.7e-06 2e-06 8e-07
