 slim_762040524 slim_762040492 slim_762040522 slim_762040526 slim_762040502 slim_762040490 slim_762040515 slim_762040487 slim_762040532 slim_762040544 slim_762040525 slim_762040505 slim_762040514 slim_762040511 slim_762040540 slim_762040518 slim_762040520 slim_762040536 slim_762040546 slim_762040496 slim_762040508 slim_762040509 slim_762040537 slim_762040517 slim_762040500 slim_762040539 slim_762040494 slim_762040495 slim_762040516 slim_762040513 slim_762040510 slim_762040497 slim_762040503 slim_762040523 slim_762040534 slim_762040499 slim_762040529 slim_762040543 slim_762040493 slim_762040530 slim_762040486 slim_762040519 slim_762040489 slim_762040527 slim_762040528 slim_762040541 slim_762040506 slim_762040504 slim_762040491 slim_762040542 slim_762040533 slim_762040521 slim_762040538 slim_762040498 slim_762040545 slim_762040512 slim_762040535 slim_762040531 slim_762040507 slim_762040501 slim_762040488
10 1.45e-06 1.85e-06 2.3e-06 2.7e-06 2.2e-06 2.25e-06 2.4e-06 2.2e-06 1.55e-06 1.9e-06 1.5e-06 2.45e-06 2.1e-06 2.45e-06 1.45e-06 2.8e-06 2.25e-06 2.45e-06 2.25e-06 2.05e-06 1.85e-06 2.55e-06 2.05e-06 1.6e-06 2.65e-06 2.15e-06 2.55e-06 1e-06 1.55e-06 1.65e-06 2.35e-06 2.75e-06 2.25e-06 2.2e-06 2.1e-06 2.4e-06 2.2e-06 2.9e-06 2.15e-06 2.25e-06 2.55e-06 1.25e-06 2.55e-06 2.5e-06 1.65e-06 2.1e-06 2.1e-06 1.9e-06 2.1e-06 1.65e-06 2e-06 1.25e-06 2.1e-06 2.3e-06 1.75e-06 1.7e-06 1.65e-06 1.55e-06 2.2e-06 2.9e-06 1.95e-06
11 2.2e-06 2.35e-06 2.15e-06 1.9e-06 2.3e-06 2.35e-06 2.5e-06 2.05e-06 2.3e-06 2.15e-06 2.45e-06 1.9e-06 2.15e-06 2.3e-06 2.6e-06 1.6e-06 2.15e-06 2.3e-06 2.25e-06 2.25e-06 1.8e-06 1.65e-06 1.95e-06 2.55e-06 1.5e-06 2.05e-06 2.3e-06 2.75e-06 2.3e-06 2e-06 1.9e-06 1.95e-06 1.9e-06 1.5e-06 2.6e-06 2.5e-06 1.9e-06 2.05e-06 1.25e-06 1.75e-06 1.4e-06 2.3e-06 2.3e-06 2.25e-06 2e-06 2.4e-06 1.95e-06 2.3e-06 2.15e-06 2.5e-06 2.25e-06 2.1e-06 2e-06 1.95e-06 2.5e-06 2.05e-06 2.4e-06 2.5e-06 1.6e-06 2.05e-06 2.4e-06
12 2e-06 1.6e-06 2.1e-06 2.1e-06 2.15e-06 1.7e-06 1.55e-06 2e-06 2.1e-06 2.2e-06 2.1e-06 2.15e-06 2.3e-06 2.25e-06 2.05e-06 2.35e-06 1.85e-06 2.2e-06 1.7e-06 1.85e-06 1.8e-06 2.25e-06 1.2e-06 2.15e-06 2.2e-06 2.1e-06 2.1e-06 2.1e-06 2.3e-06 2.2e-06 1.7e-06 1.8e-06 2.2e-06 2.3e-06 1.85e-06 2.1e-06 2.5e-06 2.2e-06 1.8e-06 2.35e-06 2.1e-06 1.75e-06 2.1e-06 2.05e-06 2.2e-06 1.4e-06 1.6e-06 1.6e-06 1.4e-06 1.8e-06 2.25e-06 2.05e-06 1.7e-06 1.9e-06 2.15e-06 2.25e-06 2.05e-06 1.95e-06 2.15e-06 2.05e-06 1.6e-06
13 1.75e-06 9.5e-07 1.1e-06 1.65e-06 1.3e-06 2.55e-06 2.1e-06 1.1e-06 1.85e-06 1.85e-06 2.45e-06 2.3e-06 2.25e-06 1.4e-06 1.55e-06 2.1e-06 1.95e-06 1.2e-06 1.4e-06 7.5e-07 1.45e-06 1.55e-06 2.15e-06 1.75e-06 1.6e-06 1.15e-06 1.9e-06 2.1e-06 1.95e-06 2e-06 1.95e-06 2.4e-06 1.35e-06 1.9e-06 1.15e-06 1.1e-06 1.6e-06 2.2e-06 2.15e-06 1.6e-06 1.95e-06 1.95e-06 1.95e-06 1.95e-06 2.05e-06 1.95e-06 1.45e-06 1.05e-06 1.95e-06 2.1e-06 3e-06 2.15e-06 1.8e-06 2.05e-06 1.4e-06 2.05e-06 1.65e-06 1.7e-06 1.45e-06 2.15e-06 1.15e-06
14 1.5e-06 9.5e-07 1.55e-06 2.15e-06 1.6e-06 2.25e-06 2e-06 1.55e-06 1.6e-06 1.7e-06 1.45e-06 2.6e-06 2.05e-06 1.55e-06 1.8e-06 2.6e-06 2.05e-06 1.8e-06 1.5e-06 9.5e-07 1.45e-06 2.3e-06 1.95e-06 1.25e-06 2.3e-06 1.55e-06 2.2e-06 1.05e-06 1.45e-06 1.7e-06 2.2e-06 2.6e-06 1.65e-06 2.15e-06 1.3e-06 1.35e-06 1.95e-06 2.65e-06 2.2e-06 2e-06 2.45e-06 1.55e-06 2.2e-06 2.05e-06 2.05e-06 1.8e-06 1.45e-06 1.1e-06 1.85e-06 1.55e-06 2.7e-06 1.3e-06 1.9e-06 2.15e-06 1.35e-06 1.75e-06 1.35e-06 1.3e-06 1.7e-06 2.65e-06 1.25e-06
15 2.4e-06 2.15e-06 2.1e-06 1.75e-06 1.95e-06 2.7e-06 2.45e-06 2e-06 2.5e-06 2e-06 2.8e-06 1.6e-06 2.35e-06 2.1e-06 2.6e-06 2.2e-06 1.9e-06 2.2e-06 2.3e-06 2.1e-06 1.9e-06 1.7e-06 2.35e-06 2.5e-06 1.95e-06 1.7e-06 2.5e-06 2.8e-06 2.1e-06 1.8e-06 2.05e-06 2.05e-06 1.6e-06 1.3e-06 2.4e-06 2.4e-06 1.4e-06 2.2e-06 1.6e-06 1.1e-06 2e-06 2.45e-06 2.5e-06 2.45e-06 2.3e-06 2.6e-06 2e-06 2.2e-06 2.25e-06 2.7e-06 2.8e-06 2.35e-06 1.85e-06 1.85e-06 2.45e-06 1.8e-06 2.4e-06 2.5e-06 1.6e-06 2.2e-06 2.25e-06
16 2.1e-06 1.65e-06 1.8e-06 2.3e-06 1.7e-06 2.2e-06 1.8e-06 1.7e-06 2.2e-06 1.95e-06 2.25e-06 2.15e-06 1.85e-06 1.95e-06 2.05e-06 1.9e-06 2.3e-06 1.85e-06 1.55e-06 1.8e-06 1.85e-06 1.85e-06 1.7e-06 2e-06 2.1e-06 1.55e-06 2.5e-06 2.15e-06 1.75e-06 1.75e-06 1.6e-06 2e-06 1.7e-06 1.65e-06 1.9e-06 2e-06 1.45e-06 2.35e-06 2.1e-06 1.15e-06 2e-06 1.95e-06 2.5e-06 2.45e-06 2e-06 1.4e-06 2.1e-06 1.7e-06 2.1e-06 1.7e-06 2.8e-06 2.15e-06 1.15e-06 1.4e-06 2.2e-06 1.75e-06 2.15e-06 2.15e-06 1.9e-06 2.2e-06 1.7e-06
17 1.95e-06 1.25e-06 1.15e-06 1.9e-06 1.5e-06 2.4e-06 2e-06 1.1e-06 2.05e-06 2e-06 2.45e-06 2.3e-06 2.2e-06 1.2e-06 1.8e-06 2.2e-06 1.85e-06 2.1e-06 1.5e-06 1.2e-06 1.75e-06 1.35e-06 2.05e-06 1.85e-06 1.75e-06 1.35e-06 2.1e-06 2.25e-06 2e-06 2.1e-06 1.85e-06 2.35e-06 1.65e-06 2e-06 1.4e-06 1.55e-06 1.7e-06 2.1e-06 2.25e-06 1.65e-06 1.7e-06 2e-06 2.1e-06 2.15e-06 1.85e-06 1.7e-06 1.7e-06 1.2e-06 2.1e-06 2e-06 2.95e-06 2.25e-06 1.7e-06 2e-06 1.75e-06 2.15e-06 1.85e-06 2e-06 1.75e-06 2.15e-06 1.35e-06
18 1.7e-06 1e-06 1.3e-06 1.95e-06 1.55e-06 1.9e-06 1.5e-06 1.3e-06 1.8e-06 1.95e-06 2.25e-06 2.25e-06 1.7e-06 1.4e-06 1.5e-06 2.3e-06 1.55e-06 1.5e-06 1.8e-06 9e-07 1.55e-06 1.85e-06 1.55e-06 1.7e-06 1.85e-06 1.45e-06 2e-06 2e-06 1.95e-06 2.05e-06 1.6e-06 2e-06 1.6e-06 2.05e-06 1.35e-06 1.2e-06 1.85e-06 2.2e-06 2.15e-06 1.8e-06 1.9e-06 1.85e-06 2e-06 1.85e-06 2.05e-06 1.15e-06 1.4e-06 1.1e-06 1.85e-06 1.45e-06 2.75e-06 1.95e-06 1.4e-06 1.7e-06 1.7e-06 2.1e-06 1.8e-06 1.85e-06 1.6e-06 2e-06 1.2e-06
19 1.25e-06 3.5e-07 9e-07 1.5e-06 1.1e-06 2.2e-06 1.7e-06 9.5e-07 1.35e-06 1.6e-06 2.05e-06 2.25e-06 1.85e-06 7.5e-07 9.5e-07 2.1e-06 1.8e-06 1.2e-06 9e-07 2e-07 1e-06 1.75e-06 1.75e-06 1.3e-06 1.65e-06 1e-06 1.7e-06 1.6e-06 1.7e-06 1.75e-06 1.85e-06 2.25e-06 1.05e-06 1.85e-06 7.5e-07 5.5e-07 1.6e-06 2.15e-06 1.9e-06 1.6e-06 2e-06 1.55e-06 1.7e-06 1.5e-06 2e-06 1.6e-06 8.5e-07 5e-07 1.5e-06 1.7e-06 2.75e-06 1.6e-06 1.65e-06 1.9e-06 1e-06 1.8e-06 1.25e-06 1.25e-06 1.1e-06 2.15e-06 7.5e-07
20 1.5e-06 1.05e-06 1.55e-06 1.7e-06 1.5e-06 2.25e-06 2e-06 1.5e-06 1.6e-06 1.6e-06 1.85e-06 1.8e-06 1.8e-06 1.45e-06 1.45e-06 1.9e-06 1.85e-06 1.75e-06 1.55e-06 1e-06 1.9e-06 1.85e-06 1.7e-06 1.6e-06 1.85e-06 1.35e-06 2e-06 1.65e-06 1.7e-06 1.5e-06 1.85e-06 2.15e-06 1.3e-06 1.55e-06 1.35e-06 1.4e-06 1.65e-06 2.25e-06 1.45e-06 1.55e-06 2.05e-06 1.55e-06 2e-06 1.9e-06 1.95e-06 1.9e-06 1.3e-06 1.1e-06 1.6e-06 1.9e-06 2.45e-06 1.45e-06 1.7e-06 1.8e-06 1.35e-06 1.55e-06 1.4e-06 1.35e-06 1.25e-06 2.25e-06 1.25e-06
21 2.1e-06 1.85e-06 1.25e-06 1.9e-06 1.9e-06 2.45e-06 2.3e-06 1.25e-06 2.2e-06 1.95e-06 2.55e-06 1.65e-06 2.25e-06 1.55e-06 2.3e-06 1.7e-06 1.85e-06 1.35e-06 1.85e-06 1.75e-06 1.85e-06 1.3e-06 2.1e-06 2.25e-06 1.45e-06 1.65e-06 2.35e-06 2.65e-06 2.1e-06 2e-06 1.45e-06 2.05e-06 1.75e-06 1.6e-06 2.1e-06 2.05e-06 1.55e-06 1.8e-06 1.8e-06 1.45e-06 1.3e-06 2.2e-06 2.35e-06 2.3e-06 1.6e-06 2.05e-06 1.95e-06 1.65e-06 2.3e-06 2.3e-06 2.7e-06 2.4e-06 1.7e-06 1.9e-06 2.35e-06 2.05e-06 2.3e-06 2.4e-06 1.6e-06 1.9e-06 1.95e-06
22 1.95e-06 1.5e-06 1.95e-06 2.1e-06 2.05e-06 1.65e-06 1.5e-06 1.85e-06 2.05e-06 2.1e-06 2.05e-06 1.95e-06 1.2e-06 2.15e-06 1.95e-06 2.35e-06 1.7e-06 2.05e-06 1.55e-06 1.75e-06 1.7e-06 2.1e-06 1.9e-06 2.05e-06 2e-06 2e-06 2.1e-06 2.05e-06 2.2e-06 2.1e-06 1.55e-06 1.75e-06 2.1e-06 2.2e-06 1.75e-06 2e-06 2.4e-06 2.2e-06 1.6e-06 2.25e-06 1.85e-06 1.7e-06 2.1e-06 2.05e-06 2.05e-06 1.2e-06 1.6e-06 1.45e-06 1.5e-06 1.65e-06 2.3e-06 1.95e-06 1.55e-06 1.75e-06 2.05e-06 2.15e-06 1.95e-06 1.85e-06 2.05e-06 2.05e-06 1.5e-06
23 1.75e-06 1.2e-06 1.75e-06 2.25e-06 1.75e-06 2.35e-06 2.05e-06 1.65e-06 1.85e-06 1.55e-06 1.6e-06 2.55e-06 2.15e-06 1.75e-06 1.25e-06 2.5e-06 2e-06 1.85e-06 1.7e-06 1.3e-06 1.6e-06 2.25e-06 2.05e-06 2.1e-06 2.35e-06 1.6e-06 2.4e-06 1.25e-06 1.5e-06 1.7e-06 2.2e-06 2.6e-06 1.8e-06 2.15e-06 1.3e-06 1.75e-06 1.7e-06 2.7e-06 2.25e-06 1.85e-06 2.4e-06 1.6e-06 2.4e-06 2.35e-06 2.1e-06 1.85e-06 1.75e-06 1.35e-06 1.9e-06 1.65e-06 2.85e-06 1.5e-06 1.85e-06 2.15e-06 1.6e-06 1.75e-06 1.55e-06 1.55e-06 1.85e-06 2.7e-06 1.4e-06
24 2.1e-06 1.85e-06 1.55e-06 1.95e-06 2.1e-06 2.35e-06 2.3e-06 1.55e-06 2.2e-06 2.25e-06 2.65e-06 1.5e-06 2.2e-06 1.6e-06 2.3e-06 1.95e-06 2.1e-06 1.75e-06 1.85e-06 1.65e-06 1.85e-06 1.45e-06 2e-06 2.35e-06 2.3e-06 1.85e-06 2.15e-06 2.75e-06 2.35e-06 2.3e-06 1.9e-06 2.15e-06 1.85e-06 2e-06 2.15e-06 1.9e-06 1.95e-06 1.95e-06 1.85e-06 1.85e-06 1.25e-06 2.3e-06 2.15e-06 2.05e-06 1.95e-06 2.2e-06 1.8e-06 1.85e-06 2.1e-06 2.4e-06 2.55e-06 2.5e-06 1.95e-06 2.1e-06 2.35e-06 2.35e-06 2.4e-06 2.45e-06 1.75e-06 1.9e-06 2.05e-06
25 1.7e-06 1.05e-06 1.35e-06 1.65e-06 1e-06 2.45e-06 1.95e-06 1.25e-06 1.8e-06 1.6e-06 2.15e-06 2.05e-06 2.1e-06 1.15e-06 1.55e-06 1.7e-06 1.55e-06 1.35e-06 1.45e-06 1e-06 1.35e-06 1.65e-06 2e-06 1.6e-06 1.85e-06 1.7e-06 2e-06 1.85e-06 1.5e-06 1.45e-06 1.85e-06 2.25e-06 1.2e-06 1.35e-06 1.15e-06 1.35e-06 1.1e-06 2.2e-06 1.85e-06 9.5e-07 2e-06 1.75e-06 1.95e-06 2.05e-06 1.95e-06 1.8e-06 1.5e-06 1.15e-06 1.85e-06 1.9e-06 2.8e-06 1.8e-06 1.4e-06 1.7e-06 1.35e-06 1.5e-06 1.5e-06 1.55e-06 1.35e-06 2.2e-06 1.1e-06
26 2.15e-06 1.75e-06 2.05e-06 2e-06 1.95e-06 2.1e-06 2.05e-06 1.95e-06 2.25e-06 2.5e-06 2.55e-06 2.3e-06 2.1e-06 1.9e-06 2.2e-06 2.5e-06 2.5e-06 2.1e-06 2e-06 1.7e-06 2e-06 2.35e-06 2.1e-06 2.4e-06 2.15e-06 2e-06 3e-06 2.6e-06 2.6e-06 2.55e-06 2.35e-06 2.3e-06 2.15e-06 2.35e-06 1.9e-06 1.75e-06 2.6e-06 2.15e-06 2.2e-06 2.5e-06 2.2e-06 2.2e-06 1.55e-06 1.6e-06 2.4e-06 2.2e-06 1.6e-06 1.8e-06 2e-06 2.4e-06 2.15e-06 2.35e-06 2.35e-06 2.5e-06 2.1e-06 2.6e-06 2.15e-06 2.25e-06 2.15e-06 2.2e-06 1.8e-06
27 1.6e-06 1.4e-06 2.1e-06 2.55e-06 1.9e-06 2.45e-06 2.2e-06 2e-06 1.7e-06 1.7e-06 1e-06 2.75e-06 2.1e-06 2.1e-06 1.05e-06 2.8e-06 2.15e-06 2.25e-06 2e-06 1.6e-06 1.65e-06 2.65e-06 2.05e-06 1.25e-06 2.75e-06 1.85e-06 2.6e-06 1e-06 1.3e-06 1.55e-06 2.4e-06 2.8e-06 2e-06 2.2e-06 1.65e-06 2e-06 2e-06 3e-06 2.25e-06 2.1e-06 2.8e-06 1.4e-06 2.6e-06 2.55e-06 2.05e-06 2e-06 1.95e-06 1.5e-06 1.95e-06 1.5e-06 2.6e-06 1.15e-06 2e-06 2.25e-06 1.5e-06 1.6e-06 1.4e-06 1.3e-06 2.05e-06 3e-06 1.55e-06
28 1.85e-06 1.6e-06 1.9e-06 2.35e-06 1.65e-06 2.5e-06 2.25e-06 1.8e-06 1.95e-06 1.65e-06 1.55e-06 2.3e-06 2.3e-06 1.95e-06 1.45e-06 2.1e-06 1.75e-06 2e-06 1.95e-06 1.7e-06 1.7e-06 2.1e-06 2.2e-06 1.5e-06 2.35e-06 1.5e-06 2.6e-06 1.3e-06 2.3e-06 1.3e-06 2.15e-06 2.55e-06 1.7e-06 1.6e-06 1.85e-06 2.05e-06 1.35e-06 2.65e-06 2.1e-06 1.25e-06 2.35e-06 1.75e-06 2.6e-06 2.55e-06 1.95e-06 2.05e-06 2.05e-06 1.7e-06 2.2e-06 1.75e-06 2.75e-06 1.5e-06 1.6e-06 1.9e-06 1.85e-06 1.35e-06 1.7e-06 1.7e-06 1.8e-06 2.65e-06 1.75e-06
29 1.8e-06 1.65e-06 2e-06 2.15e-06 1.6e-06 2.5e-06 2.3e-06 1.9e-06 1.9e-06 1.45e-06 1.65e-06 2e-06 2.2e-06 2e-06 1.7e-06 1.8e-06 1.75e-06 2.1e-06 2.05e-06 1.75e-06 1.5e-06 2e-06 2.1e-06 1.7e-06 2.3e-06 1.45e-06 2.55e-06 1.55e-06 1.3e-06 2e-06 2.05e-06 2.4e-06 1.6e-06 1.3e-06 1.9e-06 2.1e-06 1.3e-06 2.55e-06 1.7e-06 1.1e-06 2.35e-06 1.7e-06 2.55e-06 2.5e-06 1.95e-06 2.2e-06 1.95e-06 1.7e-06 2.05e-06 2e-06 2.6e-06 1.45e-06 1.6e-06 1.85e-06 1.8e-06 1.05e-06 1.5e-06 1.5e-06 1.6e-06 2.55e-06 1.75e-06
30 2.1e-06 1.75e-06 1.75e-06 2.1e-06 2e-06 2.05e-06 1.85e-06 1.7e-06 2.2e-06 2e-06 2.35e-06 1.9e-06 1.7e-06 1.95e-06 2.2e-06 2.05e-06 1.6e-06 1.85e-06 1.6e-06 1.85e-06 1.85e-06 1.45e-06 1.55e-06 2.2e-06 1.9e-06 1.85e-06 2.35e-06 2.4e-06 2.15e-06 2.05e-06 2.4e-06 1.8e-06 2e-06 1.85e-06 2e-06 2.05e-06 1.9e-06 2.15e-06 1.85e-06 1.8e-06 1.8e-06 2e-06 2.35e-06 2.3e-06 1.95e-06 1.35e-06 1.95e-06 1.7e-06 2e-06 1.85e-06 2.6e-06 2.25e-06 1.45e-06 1.7e-06 2.3e-06 2.1e-06 2.2e-06 2.2e-06 1.85e-06 2e-06 1.75e-06
