 slim_762299179 slim_762299184 slim_762299173 slim_762299192 slim_762299203 slim_762299172 slim_762299193 slim_762299157 slim_762299155 slim_762299150 slim_762299160 slim_762299186 slim_762299169 slim_762299164 slim_762299181 slim_762299189 slim_762299152 slim_762299165 slim_762299167 slim_762299163 slim_762299188 slim_762299166 slim_762299148 slim_762299204 slim_762299187 slim_762299151 slim_762299156 slim_762299170 slim_762299168 slim_762299158 slim_762299202 slim_762299200 slim_762299197 slim_762299194 slim_762299176 slim_762299183 slim_762299161 slim_762299180 slim_762299191 slim_762299182 slim_762299178 slim_762299190 slim_762299185 slim_762299201 slim_762299162 slim_762299199 slim_762299177 slim_762299175 slim_762299153 slim_762299171 slim_762299196 slim_762299154 slim_762299174 slim_762299159 slim_762299195 slim_762299198 slim_762299149
10 1.25e-06 8e-07 1.25e-06 1e-06 9e-07 1.15e-06 1e-06 1.4e-06 1.05e-06 1.15e-06 1.2e-06 7.5e-07 1.1e-06 1.1e-06 1.15e-06 8.5e-07 8.5e-07 1.15e-06 8.5e-07 1.3e-06 1.65e-06 9.5e-07 1e-06 1e-06 1.05e-06 1.4e-06 1.2e-06 8.5e-07 1.05e-06 1e-06 1.3e-06 9e-07 1.15e-06 9e-07 9e-07 1.05e-06 9.5e-07 1.15e-06 9e-07 8.5e-07 1.15e-06 1.25e-06 8.5e-07 1e-06 9.5e-07 7e-07 1.1e-06 1.1e-06 1.35e-06 1.05e-06 1e-06 1.2e-06 1.1e-06 1.35e-06 1.5e-06 1.1e-06 1.1e-06
11 1.1e-06 5.5e-07 1.1e-06 7e-07 7e-07 9.5e-07 7e-07 1.3e-06 9e-07 9.5e-07 7.5e-07 8e-07 8e-07 9e-07 9e-07 6.5e-07 6.5e-07 1e-06 9.5e-07 1.15e-06 1.5e-06 7.5e-07 8e-07 7.5e-07 9e-07 1.3e-06 1.35e-06 6.5e-07 8.5e-07 1.15e-06 1.1e-06 7e-07 1e-06 7e-07 7e-07 9e-07 1.1e-06 9.5e-07 7.5e-07 7.5e-07 9.5e-07 9e-07 5e-07 8e-07 9e-07 8e-07 9e-07 9.5e-07 1.25e-06 1.2e-06 7.5e-07 9e-07 9e-07 1.2e-06 1.35e-06 7.5e-07 9e-07
12 1.05e-06 7.5e-07 1.05e-06 7e-07 1e-06 1e-06 5.5e-07 1.3e-06 9.5e-07 1.1e-06 1.1e-06 8e-07 1.1e-06 1.05e-06 1.1e-06 8.5e-07 7.5e-07 8e-07 1.05e-06 1.3e-06 1.4e-06 8e-07 5.5e-07 1e-06 1.1e-06 1.45e-06 1.4e-06 9e-07 9.5e-07 1.2e-06 1.45e-06 1.1e-06 1.25e-06 1e-06 7e-07 8e-07 1.35e-06 1.2e-06 8.5e-07 8e-07 9.5e-07 8.5e-07 7.5e-07 1.05e-06 1.05e-06 1.05e-06 1.2e-06 1e-06 1.25e-06 1.35e-06 8.5e-07 1.1e-06 8e-07 1.25e-06 1.45e-06 8e-07 8.5e-07
13 1.15e-06 8e-07 1.15e-06 1.1e-06 8.5e-07 1e-06 1.15e-06 1.3e-06 1.15e-06 1.2e-06 1.1e-06 9e-07 1.05e-06 2e-07 9e-07 9e-07 9e-07 8.5e-07 7e-07 8.5e-07 1.3e-06 7.5e-07 7e-07 9.5e-07 1.25e-06 1.5e-06 1.35e-06 9e-07 5.5e-07 1.15e-06 1.2e-06 8e-07 1.15e-06 1.15e-06 7.5e-07 9.5e-07 1.25e-06 8.5e-07 8.5e-07 9.5e-07 8.5e-07 1.35e-06 8.5e-07 9.5e-07 1.15e-06 9.5e-07 1.05e-06 9.5e-07 1.25e-06 1.4e-06 4.5e-07 1.25e-06 7.5e-07 1.2e-06 1.1e-06 9e-07 1.05e-06
14 1.3e-06 6.5e-07 1.3e-06 1e-06 9e-07 1.05e-06 1e-06 1.5e-06 1.1e-06 9.5e-07 1.15e-06 9e-07 1.1e-06 9e-07 1.2e-06 1e-06 8.5e-07 1.15e-06 1.05e-06 1.25e-06 1.65e-06 9.5e-07 1e-06 7.5e-07 1.25e-06 1.5e-06 1.55e-06 1.15e-06 1.1e-06 1.3e-06 1.3e-06 8e-07 1.2e-06 1.15e-06 9e-07 1.05e-06 1.3e-06 1.15e-06 9e-07 8.5e-07 1.15e-06 1e-06 8e-07 1.15e-06 8e-07 1e-06 1.2e-06 1.1e-06 1.4e-06 1.4e-06 7.5e-07 1.2e-06 1e-06 1.35e-06 1.45e-06 9e-07 1.2e-06
15 1.05e-06 5.5e-07 1.05e-06 7e-07 7e-07 9e-07 8e-07 1.2e-06 9e-07 9.5e-07 8.5e-07 6.5e-07 8.5e-07 9e-07 1e-06 8e-07 6.5e-07 9.5e-07 9e-07 1.1e-06 1.4e-06 8e-07 8e-07 8.5e-07 7.5e-07 1.2e-06 1.25e-06 6.5e-07 7.5e-07 1.1e-06 1.2e-06 8.5e-07 1e-06 6.5e-07 7e-07 9e-07 1.15e-06 1e-06 6e-07 7.5e-07 9.5e-07 1e-06 6.5e-07 8.5e-07 9.5e-07 8.5e-07 9.5e-07 9e-07 1.15e-06 1.15e-06 7.5e-07 1e-06 8.5e-07 1.1e-06 1.35e-06 8.5e-07 8e-07
16 8e-07 4e-07 8e-07 6.5e-07 5.5e-07 7.5e-07 6.5e-07 1e-06 6e-07 7.5e-07 8.5e-07 6.5e-07 7.5e-07 9e-07 8.5e-07 6.5e-07 6e-07 7e-07 8e-07 1e-06 1.25e-06 6e-07 5e-07 7e-07 8.5e-07 1e-06 1.1e-06 9e-07 9.5e-07 9.5e-07 1.1e-06 9e-07 8.5e-07 8e-07 5e-07 6.5e-07 1e-06 9.5e-07 5.5e-07 5.5e-07 8e-07 9.5e-07 5e-07 9e-07 7.5e-07 7e-07 9e-07 7.5e-07 9.5e-07 9.5e-07 7e-07 8e-07 7e-07 9.5e-07 1.2e-06 7e-07 7.5e-07
17 8.5e-07 7.5e-07 8.5e-07 1.1e-06 1e-06 8.5e-07 9e-07 1.05e-06 8.5e-07 1.05e-06 1.15e-06 1e-06 8e-07 8.5e-07 1.15e-06 9.5e-07 7e-07 5e-07 9e-07 1.15e-06 8.5e-07 6.5e-07 2.5e-07 1e-06 1.2e-06 1.35e-06 1.2e-06 1.05e-06 9e-07 8.5e-07 1.45e-06 1.25e-06 1.2e-06 1.1e-06 5.5e-07 6.5e-07 1.3e-06 1.1e-06 8e-07 8e-07 7.5e-07 1.25e-06 8.5e-07 8.5e-07 9.5e-07 1e-06 1.1e-06 6.5e-07 8.5e-07 1.25e-06 7e-07 1.15e-06 5e-07 9e-07 1.2e-06 8e-07 8.5e-07
18 1.1e-06 7.5e-07 1.1e-06 1.05e-06 9e-07 1e-06 1.05e-06 1.25e-06 1e-06 1.1e-06 8.5e-07 9.5e-07 1.05e-06 7e-07 1.05e-06 9e-07 8e-07 9e-07 1.1e-06 1.05e-06 1.4e-06 8.5e-07 7.5e-07 1e-06 1.15e-06 1.35e-06 1.05e-06 1.05e-06 9e-07 9e-07 1.35e-06 1.05e-06 1.15e-06 1.05e-06 7.5e-07 9e-07 1e-06 1.1e-06 8e-07 8e-07 1e-06 1.3e-06 8e-07 1.1e-06 9e-07 7e-07 1.1e-06 9.5e-07 1.2e-06 1e-06 7.5e-07 1.15e-06 8.5e-07 1.2e-06 1.3e-06 9.5e-07 1.05e-06
19 9e-07 9.5e-07 9.5e-07 1.25e-06 1.05e-06 1e-06 1.3e-06 1.05e-06 1e-06 1.05e-06 1.3e-06 1.15e-06 1.3e-06 8.5e-07 1.25e-06 1.1e-06 1e-06 1.15e-06 1.05e-06 1.6e-06 1.65e-06 1.05e-06 1e-06 1.2e-06 1.05e-06 9.5e-07 1.15e-06 1.25e-06 1.1e-06 1.4e-06 1.4e-06 1.2e-06 9.5e-07 1.15e-06 1e-06 1.15e-06 1.45e-06 1.25e-06 1e-06 1.05e-06 1.2e-06 1.55e-06 1.05e-06 1.3e-06 1.3e-06 1.15e-06 1.15e-06 1.2e-06 1.15e-06 1.1e-06 9.5e-07 1e-06 1.1e-06 1.1e-06 1.4e-06 1.2e-06 1.15e-06
20 1.45e-06 1.25e-06 1.45e-06 1.6e-06 1.45e-06 1.4e-06 1.5e-06 1.6e-06 1.45e-06 1.6e-06 1.65e-06 1.5e-06 1.4e-06 1.3e-06 1.65e-06 1.4e-06 1.25e-06 8.5e-07 1.4e-06 1.65e-06 1.4e-06 1.2e-06 9e-07 1.5e-06 1.7e-06 1.9e-06 1.75e-06 1.5e-06 1.35e-06 1.2e-06 1.65e-06 1.7e-06 1.7e-06 1.6e-06 1.1e-06 1.15e-06 1.8e-06 1.55e-06 1.3e-06 1.35e-06 1.3e-06 1.8e-06 1.35e-06 1.15e-06 1.5e-06 1.5e-06 1.6e-06 1.1e-06 1.25e-06 1.8e-06 1.2e-06 1.7e-06 1.05e-06 1.25e-06 1.2e-06 1.35e-06 1.4e-06
21 9e-07 6e-07 9e-07 9e-07 6.5e-07 8.5e-07 8e-07 1.1e-06 8e-07 9.5e-07 9.5e-07 7.5e-07 8e-07 7.5e-07 9.5e-07 8e-07 6e-07 6.5e-07 8.5e-07 1.05e-06 1.2e-06 9e-07 4.5e-07 7e-07 1.05e-06 1.25e-06 1.2e-06 9e-07 8.5e-07 1e-06 1e-06 9.5e-07 9e-07 9.5e-07 5.5e-07 7e-07 1e-06 7.5e-07 7e-07 7e-07 6.5e-07 1.1e-06 6.5e-07 9e-07 9e-07 7e-07 8.5e-07 8e-07 1.05e-06 1.15e-06 6.5e-07 1e-06 6.5e-07 1.05e-06 1.2e-06 7.5e-07 8.5e-07
22 6.5e-07 6e-07 6.5e-07 9e-07 8.5e-07 7e-07 6.5e-07 9e-07 6.5e-07 9e-07 1e-06 8e-07 5.5e-07 7e-07 1e-06 8e-07 5e-07 2.5e-07 7.5e-07 1e-06 9e-07 4.5e-07 0.0 8.5e-07 1.05e-06 1.2e-06 1.05e-06 9e-07 7.5e-07 8.5e-07 1.3e-06 1.1e-06 1.05e-06 9.5e-07 3.5e-07 4.5e-07 1.15e-06 9.5e-07 6.5e-07 6.5e-07 5.5e-07 1.05e-06 6.5e-07 8.5e-07 8.5e-07 8.5e-07 9.5e-07 6.5e-07 8.5e-07 1.1e-06 5.5e-07 9.5e-07 3.5e-07 9e-07 1.1e-06 6e-07 6.5e-07
23 1.15e-06 5e-07 1.15e-06 9e-07 6e-07 9e-07 9e-07 1.35e-06 9.5e-07 8e-07 1e-06 7.5e-07 1e-06 9.5e-07 7.5e-07 8.5e-07 7e-07 1e-06 1e-06 1.2e-06 1.5e-06 7e-07 8.5e-07 9e-07 1.1e-06 1.35e-06 1.4e-06 1e-06 1.05e-06 1.15e-06 1e-06 9.5e-07 9.5e-07 1e-06 7.5e-07 9.5e-07 1.05e-06 8.5e-07 8e-07 8e-07 9e-07 9e-07 6.5e-07 1e-06 6.5e-07 7.5e-07 9.5e-07 9.5e-07 1.25e-06 1.25e-06 7e-07 1.05e-06 8.5e-07 1.2e-06 1.4e-06 7e-07 1.05e-06
24 9.5e-07 8e-07 9.5e-07 9.5e-07 9.5e-07 9.5e-07 1e-06 1.05e-06 8.5e-07 9e-07 1.05e-06 9e-07 1.1e-06 1.25e-06 1.25e-06 7.5e-07 8.5e-07 1.2e-06 1.15e-06 1.05e-06 1.7e-06 1.05e-06 1.05e-06 1.1e-06 1.3e-06 8.5e-07 1.15e-06 9.5e-07 1.1e-06 1.35e-06 1.35e-06 1.1e-06 9e-07 7e-07 9.5e-07 1.1e-06 1.35e-06 1.3e-06 9e-07 9e-07 1.25e-06 1.25e-06 9e-07 1.15e-06 1.15e-06 1.05e-06 1.05e-06 1.15e-06 1.15e-06 1e-06 1.1e-06 9e-07 1.15e-06 1.05e-06 1.5e-06 1.15e-06 9.5e-07
25 8e-07 1e-06 8e-07 1.3e-06 1.15e-06 8.5e-07 1.35e-06 8.5e-07 6.5e-07 8.5e-07 1.4e-06 1.3e-06 1.45e-06 1.5e-06 1.5e-06 1.2e-06 1e-06 1.35e-06 1.35e-06 9.5e-07 1.9e-06 1.25e-06 1.2e-06 1.35e-06 8.5e-07 6e-07 1e-06 1.5e-06 1.55e-06 1.55e-06 1.6e-06 1.5e-06 8e-07 1.05e-06 1.15e-06 1.25e-06 1.55e-06 1.55e-06 1.05e-06 1.05e-06 1.45e-06 1.65e-06 1.15e-06 1.55e-06 1.35e-06 1.25e-06 1.15e-06 1.35e-06 1e-06 8e-07 1.35e-06 8e-07 1.35e-06 1e-06 1.7e-06 1.4e-06 1.25e-06
26 1e-06 1.1e-06 1e-06 1.4e-06 1.25e-06 1.1e-06 1.4e-06 1.05e-06 1.05e-06 1.15e-06 1.2e-06 1.35e-06 1.4e-06 1.35e-06 1.55e-06 1.25e-06 1.1e-06 1.2e-06 1.05e-06 1.15e-06 1.75e-06 1.2e-06 1.05e-06 1.4e-06 1.15e-06 1e-06 1.7e-06 1.45e-06 1.4e-06 1.25e-06 1.65e-06 1.55e-06 1.05e-06 1.25e-06 1.1e-06 1.2e-06 1.35e-06 1.5e-06 1.1e-06 1.1e-06 1.35e-06 1.7e-06 1.2e-06 1.5e-06 1.25e-06 1.05e-06 1.3e-06 1.3e-06 1.2e-06 9e-07 1.25e-06 1.1e-06 1.2e-06 1.2e-06 1.65e-06 1.35e-06 1.25e-06
27 1.25e-06 8e-07 1.25e-06 8.5e-07 9e-07 1.1e-06 9e-07 1.4e-06 1.15e-06 1.2e-06 8.5e-07 6.5e-07 9e-07 9e-07 1.15e-06 6.5e-07 9e-07 1.05e-06 1.05e-06 1.25e-06 1.5e-06 9e-07 9e-07 1e-06 9.5e-07 1.5e-06 1.45e-06 8e-07 7e-07 1.25e-06 1.3e-06 8e-07 1.2e-06 8e-07 8.5e-07 1.05e-06 1.3e-06 1.05e-06 9e-07 9.5e-07 1.05e-06 1.1e-06 8.5e-07 8e-07 1.15e-06 1e-06 1.1e-06 1.05e-06 1.35e-06 1.4e-06 8.5e-07 1.25e-06 9.5e-07 1.3e-06 1.45e-06 1e-06 8e-07
28 1.2e-06 8.5e-07 1.2e-06 1e-06 9.5e-07 1.05e-06 1.05e-06 1.35e-06 1.2e-06 1.25e-06 1.05e-06 8.5e-07 9.5e-07 5.5e-07 1.1e-06 7.5e-07 9.5e-07 9e-07 9e-07 1.1e-06 1.35e-06 8.5e-07 7.5e-07 1.05e-06 1.1e-06 1.55e-06 1.4e-06 7e-07 9e-07 1.2e-06 1.35e-06 9e-07 1.25e-06 9.5e-07 8e-07 1e-06 1.35e-06 1e-06 9e-07 1e-06 9.5e-07 1.25e-06 9e-07 9e-07 1.2e-06 1.05e-06 1.1e-06 1e-06 1.3e-06 1.45e-06 6.5e-07 1.3e-06 8e-07 1.25e-06 1.3e-06 9.5e-07 9.5e-07
29 1.25e-06 9e-07 1.25e-06 1.25e-06 1.1e-06 1.15e-06 1.2e-06 1.4e-06 1.15e-06 1.25e-06 1e-06 1.15e-06 1.2e-06 1.15e-06 1.3e-06 1.1e-06 9.5e-07 8.5e-07 9e-07 1.4e-06 1.2e-06 1e-06 8.5e-07 1.15e-06 1.35e-06 1.55e-06 1.25e-06 1.25e-06 1.2e-06 1.5e-06 1.55e-06 1.35e-06 1.35e-06 1.25e-06 9e-07 1.05e-06 1.15e-06 1.3e-06 1e-06 1e-06 1.15e-06 1.45e-06 1e-06 1e-06 1e-06 9e-07 1.3e-06 9.5e-07 1.1e-06 1.2e-06 1e-06 1.35e-06 9.5e-07 1.1e-06 1.5e-06 1.1e-06 1.2e-06
30 1.45e-06 1e-06 1.45e-06 1.3e-06 9e-07 1.4e-06 1.35e-06 1.6e-06 1.35e-06 1.35e-06 1.3e-06 1.1e-06 1.45e-06 1.2e-06 1.3e-06 1.2e-06 1.1e-06 1.45e-06 1.35e-06 1.4e-06 1.65e-06 1e-06 1.3e-06 1e-06 1.35e-06 1.6e-06 1.65e-06 1.3e-06 1.35e-06 1.55e-06 1.2e-06 1.2e-06 1.1e-06 1.35e-06 1.15e-06 1.25e-06 1.3e-06 1e-06 1.15e-06 1.15e-06 1.2e-06 1.55e-06 1.05e-06 1.35e-06 1.35e-06 1e-06 1.2e-06 1.35e-06 1.65e-06 1.5e-06 1.15e-06 1.35e-06 1.35e-06 1.5e-06 1.35e-06 1.3e-06 1.35e-06
31 1.35e-06 8e-07 1.35e-06 9.5e-07 8.5e-07 1.2e-06 1e-06 1.5e-06 1.15e-06 1.2e-06 9e-07 7e-07 1.1e-06 8e-07 8e-07 8.5e-07 9e-07 1.25e-06 1.05e-06 1.2e-06 1.7e-06 9.5e-07 1.1e-06 9.5e-07 1.1e-06 1.5e-06 1.55e-06 8e-07 9e-07 1.35e-06 1.2e-06 1e-06 1.15e-06 9.5e-07 9.5e-07 1.1e-06 1.25e-06 1.05e-06 9e-07 8.5e-07 1.15e-06 1.2e-06 8.5e-07 9.5e-07 1.15e-06 9.5e-07 1.1e-06 1.15e-06 1.45e-06 1.4e-06 8.5e-07 1.25e-06 1.15e-06 1.4e-06 1.4e-06 1.1e-06 1.15e-06
32 9e-07 8e-07 9e-07 1.1e-06 8e-07 9.5e-07 1.15e-06 9.5e-07 8.5e-07 9e-07 1.15e-06 1e-06 1.25e-06 1.15e-06 1.2e-06 1e-06 8.5e-07 1.2e-06 1.15e-06 9.5e-07 1.7e-06 9e-07 1.05e-06 9.5e-07 9e-07 8e-07 1.05e-06 1.2e-06 1.25e-06 1.35e-06 1.1e-06 1.15e-06 1.3e-06 1e-06 9.5e-07 1.1e-06 1.2e-06 1.05e-06 9e-07 9e-07 1.1e-06 1.4e-06 9e-07 1.25e-06 1.15e-06 9e-07 9.5e-07 1.15e-06 1.1e-06 9.5e-07 1.05e-06 8.5e-07 1.15e-06 1.05e-06 1.45e-06 1.15e-06 1.1e-06
33 1.05e-06 7.5e-07 1.05e-06 9e-07 9e-07 9.5e-07 9e-07 1.15e-06 8.5e-07 9.5e-07 9e-07 7e-07 1e-06 1.15e-06 1.15e-06 6.5e-07 8e-07 1.1e-06 1.05e-06 1.15e-06 1.6e-06 9.5e-07 9.5e-07 1e-06 7e-07 1.05e-06 1.25e-06 8e-07 9.5e-07 1.25e-06 1.35e-06 9.5e-07 1e-06 9e-07 8.5e-07 1e-06 1.25e-06 1.2e-06 8.5e-07 8e-07 1.15e-06 1.15e-06 7.5e-07 1e-06 1.05e-06 9.5e-07 8.5e-07 1.05e-06 1.15e-06 1.1e-06 1e-06 9.5e-07 1.05e-06 1.15e-06 1.5e-06 1.05e-06 1e-06
34 8e-07 5e-07 8e-07 8e-07 7e-07 7.5e-07 7e-07 1e-06 7e-07 8.5e-07 9e-07 7e-07 7e-07 7.5e-07 9e-07 7e-07 5e-07 5.5e-07 7.5e-07 1e-06 1.1e-06 5.5e-07 3.5e-07 7.5e-07 9.5e-07 1.15e-06 1.1e-06 8.5e-07 8e-07 9e-07 1.15e-06 9.5e-07 9.5e-07 8.5e-07 7e-07 6e-07 1.05e-06 9e-07 6e-07 6e-07 7e-07 1e-06 4.5e-07 8.5e-07 8e-07 7.5e-07 9e-07 6e-07 9.5e-07 1.05e-06 6e-07 9e-07 5.5e-07 9.5e-07 1.15e-06 6.5e-07 7.5e-07
