 slim_762188788 slim_762188790 slim_762188775 slim_762188781 slim_762188771 slim_762188760 slim_762188796 slim_762188749 slim_762188753 slim_762188758 slim_762188791 slim_762188778 slim_762188769 slim_762188773 slim_762188754 slim_762188770 slim_762188787 slim_762188795 slim_762188759 slim_762188782 slim_762188751 slim_762188766 slim_762188756 slim_762188763 slim_762188755 slim_762188783 slim_762188772 slim_762188793 slim_762188765 slim_762188777 slim_762188761 slim_762188768 slim_762188757 slim_762188779 slim_762188764 slim_762188794 slim_762188780 slim_762188752 slim_762188789 slim_762188762 slim_762188767 slim_762188750 slim_762188785 slim_762188776 slim_762188792 slim_762188774 slim_762188784 slim_762188786
10 8e-07 1.3e-06 7.5e-07 1.95e-06 1.65e-06 9e-07 1.4e-06 7.5e-07 1.05e-06 1.3e-06 1.4e-06 1.5e-06 1.5e-06 8.5e-07 1.1e-06 1.45e-06 9e-07 1.1e-06 8.5e-07 8e-07 1.15e-06 1.2e-06 9e-07 1.25e-06 9.5e-07 8e-07 1.25e-06 1.5e-06 1.5e-06 1.7e-06 1.1e-06 1.1e-06 1.15e-06 1.25e-06 1e-06 9e-07 9e-07 1.95e-06 1.05e-06 1.1e-06 9e-07 1.3e-06 1.3e-06 1.65e-06 9e-07 8.5e-07 1.7e-06 1e-06
11 1.45e-06 1.3e-06 1.55e-06 9e-07 1.25e-06 1.6e-06 1.2e-06 1.45e-06 1.6e-06 1.35e-06 1.5e-06 1.7e-06 1.15e-06 1.65e-06 1.45e-06 9e-07 1.65e-06 1.8e-06 1.6e-06 1.6e-06 1.05e-06 1.8e-06 1.55e-06 1.9e-06 1.45e-06 1.5e-06 1.7e-06 2e-06 1.2e-06 9.5e-07 1.6e-06 1.7e-06 1.85e-06 1.55e-06 1.7e-06 1.45e-06 1.55e-06 1.05e-06 1.75e-06 1.7e-06 1.6e-06 1.3e-06 1.7e-06 1.3e-06 1.35e-06 1.45e-06 1.4e-06 1.55e-06
12 1.35e-06 1.3e-06 1.55e-06 1.1e-06 1.2e-06 1.55e-06 1.25e-06 1.5e-06 1.6e-06 1.45e-06 1.5e-06 1.15e-06 2.1e-06 1.6e-06 1.35e-06 1.2e-06 1.6e-06 1.7e-06 1.65e-06 1.55e-06 1.1e-06 1.8e-06 1.5e-06 1.95e-06 1.4e-06 1.45e-06 1.65e-06 2.05e-06 1.15e-06 1.1e-06 1.45e-06 1.7e-06 1.75e-06 1.45e-06 1.65e-06 1.4e-06 1.5e-06 1.15e-06 1.65e-06 1.7e-06 1.5e-06 1.5e-06 1.65e-06 1.25e-06 1.25e-06 1.5e-06 1.3e-06 1.4e-06
13 6e-07 1.65e-06 9e-07 2.25e-06 1.85e-06 5e-07 1.55e-06 1.15e-06 1.25e-06 1.3e-06 8.5e-07 1.65e-06 1.6e-06 8e-07 7e-07 1.6e-06 5e-07 7e-07 7.5e-07 5e-07 1.2e-06 9.5e-07 5.5e-07 1.1e-06 1.05e-06 9.5e-07 8.5e-07 1.25e-06 1.6e-06 2e-06 8e-07 1.1e-06 7e-07 1.1e-06 6e-07 1.2e-06 9e-07 2.15e-06 9e-07 1.1e-06 4.5e-07 1.45e-06 1.2e-06 1.6e-06 1e-06 1.2e-06 1.85e-06 8e-07
14 8e-07 1.65e-06 1.15e-06 2.05e-06 1.65e-06 8e-07 1.45e-06 1.25e-06 1.4e-06 1.6e-06 1.1e-06 1.45e-06 1.35e-06 7e-07 0.0 1.5e-06 8e-07 9e-07 1.25e-06 1e-06 9e-07 1.05e-06 5.5e-07 1.6e-06 6e-07 1.05e-06 5e-07 1.5e-06 1.4e-06 1.85e-06 6.5e-07 1.1e-06 8.5e-07 6e-07 9.5e-07 1.05e-06 1e-06 2.15e-06 1.05e-06 1.1e-06 6e-07 1.45e-06 1.1e-06 1.15e-06 7.5e-07 1.35e-06 1.55e-06 8.5e-07
15 1.4e-06 1.35e-06 1.5e-06 9.5e-07 1.3e-06 1.6e-06 1.25e-06 1.4e-06 1.55e-06 1.3e-06 1.45e-06 9e-07 1.2e-06 1.6e-06 1.5e-06 1.6e-06 1.6e-06 1.85e-06 1.5e-06 1.55e-06 1.05e-06 1.8e-06 1.5e-06 1.8e-06 1.5e-06 1.55e-06 1.75e-06 1.95e-06 1.25e-06 9.5e-07 1.65e-06 1.65e-06 1.9e-06 1.55e-06 1.65e-06 1.5e-06 1.6e-06 1.1e-06 1.7e-06 1.65e-06 1.65e-06 1.25e-06 1.65e-06 1.35e-06 1.4e-06 1.4e-06 1.45e-06 1.6e-06
16 6.5e-07 1.65e-06 9.5e-07 2.25e-06 1.85e-06 4.5e-07 1.55e-06 1.15e-06 1.25e-06 1.35e-06 9e-07 1.65e-06 1.6e-06 5e-07 8e-07 1.6e-06 8e-07 6.5e-07 8e-07 4.5e-07 1.2e-06 1e-06 6.5e-07 1.15e-06 1.1e-06 9.5e-07 8.5e-07 1.25e-06 1.6e-06 2e-06 7.5e-07 1.05e-06 7.5e-07 1.15e-06 6.5e-07 1.2e-06 9e-07 2.15e-06 9.5e-07 1.05e-06 5e-07 1.45e-06 1.2e-06 1.65e-06 1e-06 1.2e-06 1.85e-06 8e-07
17 8.5e-07 1.75e-06 1.15e-06 2.35e-06 1.95e-06 6e-07 1.6e-06 1.35e-06 1.4e-06 1.55e-06 1.1e-06 1.8e-06 1.7e-06 7e-07 9e-07 1.85e-06 6.5e-07 1e-06 1.05e-06 7e-07 1.35e-06 1.15e-06 8.5e-07 1.4e-06 1.2e-06 1.05e-06 8e-07 1.4e-06 1.65e-06 2.15e-06 7e-07 1.1e-06 7.5e-07 1.3e-06 8e-07 1.3e-06 9e-07 2.25e-06 1.15e-06 1.1e-06 6e-07 1.65e-06 1.35e-06 1.75e-06 1.1e-06 1.4e-06 1.95e-06 8e-07
18 8e-07 1.55e-06 9e-07 2.1e-06 1.75e-06 8e-07 1.65e-06 9e-07 1.05e-06 1.35e-06 8.5e-07 1.6e-06 1.65e-06 7.5e-07 1.25e-06 1.5e-06 8e-07 1.05e-06 1.1e-06 7e-07 1.2e-06 9.5e-07 9e-07 1.05e-06 1.25e-06 1e-06 1.3e-06 1.3e-06 1.65e-06 1.8e-06 1.15e-06 1.15e-06 1.1e-06 1.3e-06 8.5e-07 1.25e-06 1.05e-06 2e-06 1.1e-06 1.15e-06 8.5e-07 1.05e-06 1.1e-06 1.8e-06 1.15e-06 9e-07 1.9e-06 1.05e-06
19 5e-07 1.65e-06 8.5e-07 2.25e-06 1.85e-06 4e-07 1.45e-06 1.15e-06 1.2e-06 1.2e-06 8e-07 1.6e-06 1.55e-06 5e-07 1e-06 1.55e-06 4.5e-07 7e-07 7e-07 4e-07 1.15e-06 1.1e-06 6.5e-07 1.05e-06 1.2e-06 8e-07 1.1e-06 1.3e-06 1.5e-06 2e-06 8.5e-07 1.2e-06 7.5e-07 1.25e-06 6.5e-07 1.15e-06 8e-07 2.15e-06 8.5e-07 1.2e-06 5e-07 1.45e-06 1.3e-06 1.75e-06 9.5e-07 1.15e-06 1.85e-06 6.5e-07
20 9e-07 1.45e-06 1.2e-06 1.45e-06 1.35e-06 1.15e-06 1.3e-06 1.15e-06 1.25e-06 1.4e-06 1.15e-06 1.05e-06 1.1e-06 1.2e-06 9e-07 1.05e-06 1.2e-06 1.35e-06 1.2e-06 1.15e-06 1.2e-06 1.4e-06 1.05e-06 1.55e-06 1.05e-06 1.15e-06 1.25e-06 1.65e-06 1.2e-06 1.2e-06 1.05e-06 1.35e-06 1.4e-06 9.5e-07 1.25e-06 1.15e-06 1.2e-06 1.55e-06 1.2e-06 1.35e-06 1.15e-06 1e-06 1.15e-06 1.3e-06 9e-07 1.15e-06 1.35e-06 1e-06
21 1.2e-06 1.65e-06 1.25e-06 2.2e-06 1.85e-06 1e-06 1.85e-06 1.1e-06 1.3e-06 1.75e-06 1.2e-06 1.8e-06 1.8e-06 9.5e-07 1.05e-06 1.8e-06 1e-06 1.15e-06 9.5e-07 1.1e-06 1.4e-06 1.5e-06 1.1e-06 1.45e-06 1.2e-06 1.2e-06 1.15e-06 1.45e-06 1.85e-06 1.95e-06 1.2e-06 1.25e-06 1e-06 1.3e-06 1.1e-06 1.4e-06 1.25e-06 2.1e-06 1.45e-06 1.25e-06 9e-07 1.2e-06 1.2e-06 1.75e-06 1.3e-06 1.15e-06 2e-06 1.3e-06
22 6e-07 1.7e-06 9.5e-07 2.2e-06 1.8e-06 6.5e-07 1.5e-06 1.2e-06 1.3e-06 1.35e-06 9e-07 1.55e-06 1.5e-06 5.5e-07 5.5e-07 1.5e-06 6.5e-07 8.5e-07 9e-07 6.5e-07 1.05e-06 1.1e-06 1.1e-06 1.25e-06 9.5e-07 1e-06 8.5e-07 1.4e-06 1.5e-06 1.95e-06 8e-07 1.15e-06 8.5e-07 9.5e-07 7.5e-07 1.15e-06 9.5e-07 2.2e-06 9e-07 1.15e-06 6e-07 1.45e-06 1.2e-06 1.5e-06 9e-07 1.25e-06 1.75e-06 8e-07
23 1.15e-06 1.9e-06 1.3e-06 2.35e-06 2.05e-06 1.15e-06 1.95e-06 1.35e-06 1.45e-06 1.65e-06 1.25e-06 1.9e-06 1.95e-06 1.1e-06 1.6e-06 1.8e-06 1.15e-06 1.4e-06 1.05e-06 1.05e-06 1.55e-06 1.45e-06 1.25e-06 1.8e-06 1.65e-06 1.4e-06 1.65e-06 1.15e-06 1.95e-06 2.1e-06 1.5e-06 1.55e-06 1.45e-06 1.65e-06 1.2e-06 1.65e-06 1.45e-06 2.25e-06 1.45e-06 1.55e-06 1.2e-06 1.55e-06 1.5e-06 2.1e-06 1.55e-06 1.35e-06 2.2e-06 1.4e-06
24 1.05e-06 1.3e-06 1e-06 1.85e-06 1.55e-06 1.1e-06 1.4e-06 8.5e-07 1.2e-06 1.6e-06 9.5e-07 1.45e-06 1.4e-06 1.05e-06 6e-07 1.5e-06 1.1e-06 1.2e-06 1.25e-06 1.2e-06 1.05e-06 1.2e-06 9.5e-07 1.65e-06 1.2e-06 9e-07 9.5e-07 1.65e-06 1.45e-06 1.65e-06 1e-06 1.1e-06 1.2e-06 9.5e-07 1.25e-06 8e-07 1e-06 1.95e-06 1.25e-06 1.1e-06 9.5e-07 1.35e-06 1.25e-06 1.35e-06 8e-07 1e-06 1.55e-06 1.1e-06
25 9e-07 1.25e-06 8.5e-07 1.9e-06 1.6e-06 9e-07 1.35e-06 8e-07 1.1e-06 1.4e-06 8e-07 1.5e-06 1.45e-06 9.5e-07 1.05e-06 1.55e-06 9.5e-07 1.05e-06 1e-06 8e-07 1.15e-06 1.2e-06 1e-06 1.4e-06 9e-07 1.3e-06 1.2e-06 1.55e-06 1.45e-06 1.7e-06 1.05e-06 1.15e-06 1.1e-06 1.25e-06 1.1e-06 8.5e-07 8.5e-07 1.9e-06 1.15e-06 1.15e-06 8.5e-07 1.35e-06 1.35e-06 1.6e-06 8.5e-07 9e-07 1.65e-06 9.5e-07
26 1.05e-06 1.75e-06 1.3e-06 2.25e-06 1.9e-06 8.5e-07 1.7e-06 1.35e-06 1.55e-06 1.75e-06 1.25e-06 1.7e-06 1.65e-06 8.5e-07 5e-07 1.75e-06 8.5e-07 8e-07 1.3e-06 1.1e-06 1.25e-06 1.15e-06 8.5e-07 1.65e-06 9.5e-07 1.2e-06 1e-06 1.5e-06 1.7e-06 2.05e-06 7e-07 1e-06 1e-06 1.05e-06 1e-06 1.3e-06 1.15e-06 2.25e-06 1.3e-06 1.05e-06 7.5e-07 1.6e-06 1.3e-06 1.5e-06 1.05e-06 1.45e-06 1.85e-06 1.1e-06
27 1.4e-06 2e-06 1.55e-06 2.45e-06 2.15e-06 1.15e-06 2.05e-06 1.5e-06 1.65e-06 1.9e-06 1.5e-06 2e-06 2.05e-06 1.25e-06 1.5e-06 1.95e-06 1.25e-06 1.4e-06 1.3e-06 1.3e-06 1.65e-06 1.45e-06 1.4e-06 1.15e-06 1.65e-06 1.55e-06 1.5e-06 1.8e-06 2.1e-06 2.2e-06 1.45e-06 1.55e-06 1.5e-06 1.65e-06 1.3e-06 1.75e-06 1.6e-06 2.35e-06 1.7e-06 1.55e-06 1.25e-06 1.65e-06 1.45e-06 2.1e-06 1.65e-06 1.5e-06 2.3e-06 1.55e-06
28 1.4e-06 1.35e-06 1.55e-06 1.15e-06 1.25e-06 1.55e-06 1.25e-06 1.55e-06 1.6e-06 1.45e-06 1.5e-06 1.2e-06 1.15e-06 1.6e-06 1.4e-06 1.25e-06 1.6e-06 1.65e-06 1.65e-06 1.5e-06 1.2e-06 1.85e-06 1.5e-06 1.95e-06 1.45e-06 1.45e-06 1.7e-06 2.1e-06 2.2e-06 1.15e-06 1.55e-06 1.75e-06 1.7e-06 1.55e-06 1.65e-06 1.45e-06 1.45e-06 1.2e-06 1.7e-06 1.75e-06 1.5e-06 1.55e-06 1.75e-06 1.3e-06 1.35e-06 1.55e-06 1.4e-06 1.4e-06
29 1.9e-06 1.1e-06 1.75e-06 5e-07 9.5e-07 2e-06 1.3e-06 1.45e-06 1.5e-06 1.5e-06 1.7e-06 9.5e-07 1.1e-06 2e-06 1.85e-06 9.5e-07 2e-06 2.15e-06 1.8e-06 2e-06 1.2e-06 1.95e-06 1.95e-06 2.1e-06 1.65e-06 1.7e-06 2.05e-06 2.2e-06 1.15e-06 9e-07 2e-06 1.8e-06 2.2e-06 1.8e-06 1.95e-06 1.6e-06 1.85e-06 5.5e-07 2.15e-06 1.8e-06 1.95e-06 1.2e-06 1.75e-06 1.2e-06 1.7e-06 1.45e-06 1.3e-06 2e-06
30 7.5e-07 1.7e-06 1.15e-06 2.2e-06 1.8e-06 7e-07 1.5e-06 1.3e-06 1.45e-06 1.55e-06 1.1e-06 1.6e-06 1.45e-06 8e-07 6.5e-07 1.65e-06 7.5e-07 7e-07 1.15e-06 8.5e-07 1.05e-06 1.2e-06 8e-07 1.5e-06 1e-06 1.05e-06 7e-07 1.45e-06 1.55e-06 2e-06 1.1e-06 1.05e-06 9.5e-07 1e-06 9e-07 1.15e-06 1e-06 2.2e-06 1.05e-06 1.05e-06 7e-07 1.55e-06 1.2e-06 1.55e-06 8.5e-07 1.35e-06 1.7e-06 8e-07
31 1.2e-06 1.55e-06 1.15e-06 2.05e-06 1.75e-06 1.1e-06 1.7e-06 9.5e-07 1.2e-06 1.7e-06 1.1e-06 1.7e-06 1.7e-06 1.1e-06 1.1e-06 1.65e-06 1.05e-06 1.1e-06 1.15e-06 1.2e-06 1.35e-06 1.25e-06 1.15e-06 1.55e-06 1.1e-06 1.15e-06 1e-06 1.55e-06 1.75e-06 1.8e-06 1.05e-06 1.8e-06 1.35e-06 1.3e-06 1.15e-06 1.2e-06 1.2e-06 2.05e-06 1.45e-06 9.5e-07 1.1e-06 1.4e-06 1.25e-06 1.7e-06 1.15e-06 1e-06 1.9e-06 1.35e-06
32 9e-07 1.8e-06 1.2e-06 2.4e-06 2e-06 7e-07 1.65e-06 1.4e-06 1.45e-06 1.6e-06 1.15e-06 1.85e-06 1.75e-06 7e-07 8.5e-07 1.9e-06 7.5e-07 7.5e-07 1.1e-06 7.5e-07 1.4e-06 1e-06 8.5e-07 1.45e-06 1.2e-06 1.1e-06 1e-06 1.5e-06 1.7e-06 2.2e-06 9.5e-07 1.35e-06 1.1e-06 1.3e-06 9e-07 1.35e-06 9.5e-07 2.3e-06 1.2e-06 1.35e-06 6e-07 1.7e-06 1.45e-06 1.75e-06 1.15e-06 1.45e-06 2e-06 8.5e-07
33 1e-06 1.75e-06 1.3e-06 2.05e-06 1.65e-06 1.15e-06 1.65e-06 1.25e-06 1.35e-06 1.75e-06 1.25e-06 1.55e-06 1.45e-06 1.1e-06 6e-07 1.55e-06 1.15e-06 1.3e-06 1.3e-06 1.25e-06 9.5e-07 1.3e-06 9.5e-07 1.65e-06 9.5e-07 1.25e-06 1.05e-06 1.65e-06 1.55e-06 1.8e-06 1e-06 1.3e-06 1.3e-06 1.2e-06 1.25e-06 1.25e-06 1.3e-06 2.15e-06 1.25e-06 1.3e-06 1.05e-06 1.35e-06 9e-07 1.45e-06 1e-06 1.3e-06 1.65e-06 1.1e-06
34 7.5e-07 1.8e-06 1.05e-06 2.2e-06 1.85e-06 6e-07 1.7e-06 1.25e-06 1.25e-06 1.45e-06 1e-06 1.7e-06 1.65e-06 6e-07 9.5e-07 1.65e-06 6.5e-07 8e-07 8.5e-07 6.5e-07 1.25e-06 1.1e-06 7.5e-07 1.2e-06 1.25e-06 1.1e-06 1e-06 1.3e-06 1.65e-06 1.95e-06 9e-07 1.15e-06 9e-07 1.25e-06 1.1e-06 1.35e-06 1.05e-06 2.1e-06 1.05e-06 1.15e-06 6.5e-07 1.45e-06 1.2e-06 1.7e-06 1.15e-06 1.25e-06 1.9e-06 9.5e-07
35 1.05e-06 1.25e-06 9.5e-07 1.8e-06 1.55e-06 1.15e-06 1.1e-06 8.5e-07 1.2e-06 1.5e-06 9e-07 1.45e-06 1.4e-06 1.2e-06 1.05e-06 1.5e-06 1.2e-06 1.3e-06 1.25e-06 1.15e-06 1.15e-06 1.4e-06 1.15e-06 1.65e-06 8e-07 8.5e-07 1.3e-06 1.75e-06 1.45e-06 1.6e-06 1.15e-06 1.2e-06 1.35e-06 1.25e-06 1.35e-06 1.1e-06 9.5e-07 1.9e-06 1.3e-06 1.2e-06 1.1e-06 1.45e-06 1.45e-06 1.55e-06 8e-07 9.5e-07 1.6e-06 1.1e-06
36 8.5e-07 1.45e-06 9.5e-07 2.05e-06 1.75e-06 8.5e-07 1.35e-06 1e-06 1.2e-06 1.45e-06 9e-07 1.55e-06 1.5e-06 9e-07 1e-06 1.6e-06 9e-07 9e-07 1.05e-06 8e-07 1.2e-06 1.25e-06 9.5e-07 1.45e-06 1e-06 8.5e-07 1.15e-06 1.6e-06 1.45e-06 1.85e-06 1e-06 1.2e-06 9.5e-07 1.3e-06 1.05e-06 9.5e-07 1.2e-06 2.05e-06 1.15e-06 1.2e-06 8e-07 1.5e-06 1.5e-06 1.65e-06 7.5e-07 1.05e-06 1.75e-06 8e-07
37 2.15e-06 1.05e-06 2e-06 3e-07 1e-06 2.15e-06 1.35e-06 1.7e-06 1.75e-06 1.5e-06 1.95e-06 1.05e-06 1.15e-06 2.15e-06 2.15e-06 1.1e-06 2.15e-06 2.25e-06 2e-06 2.15e-06 1.55e-06 2.1e-06 2.2e-06 2.25e-06 1.95e-06 1.9e-06 2.25e-06 2.35e-06 1.2e-06 5.5e-07 2.2e-06 2.05e-06 2.3e-06 2.15e-06 2.1e-06 1.9e-06 2.05e-06 5e-07 2.4e-06 2.05e-06 2.05e-06 1.5e-06 2.05e-06 1.25e-06 2e-06 1.7e-06 1.35e-06 2.2e-06
38 7.5e-07 1.85e-06 1.1e-06 2.4e-06 2e-06 9.5e-07 1.7e-06 1.35e-06 1.5e-06 1.55e-06 1.05e-06 1.75e-06 1.65e-06 9e-07 1.05e-06 1.7e-06 9.5e-07 1.15e-06 1.1e-06 8.5e-07 1.2e-06 1.45e-06 9e-07 1.45e-06 1.25e-06 1.15e-06 1.3e-06 1.7e-06 1.7e-06 2.15e-06 1.05e-06 1.45e-06 1.2e-06 1.25e-06 1.05e-06 1.3e-06 1.15e-06 2.4e-06 1.5e-06 1.45e-06 9.5e-07 1.65e-06 1.45e-06 1.85e-06 1.05e-06 1.45e-06 1.65e-06 9e-07
39 1.2e-06 1.55e-06 1.15e-06 2.05e-06 1.75e-06 1.1e-06 1.7e-06 9.5e-07 1.15e-06 1.7e-06 1.1e-06 1.7e-06 1.7e-06 1.1e-06 1.1e-06 1.65e-06 1.05e-06 1.1e-06 1.15e-06 1.2e-06 1.35e-06 1.25e-06 1.15e-06 1.55e-06 1.1e-06 1.15e-06 1.05e-06 1.55e-06 1.75e-06 1.8e-06 1.05e-06 9.5e-07 1.35e-06 1.3e-06 1.15e-06 1.2e-06 1.2e-06 2.05e-06 1.45e-06 1.8e-06 1.1e-06 1.4e-06 1.25e-06 1.7e-06 1.15e-06 9.5e-07 1.9e-06 1.35e-06
40 6.5e-07 1.55e-06 9.5e-07 2.15e-06 1.75e-06 4.5e-07 1.45e-06 1.15e-06 1.25e-06 1.35e-06 9e-07 1.6e-06 1.5e-06 4.5e-07 6e-07 1.65e-06 5e-07 6e-07 8.5e-07 5e-07 1.15e-06 9e-07 6e-07 1.2e-06 9.5e-07 8.5e-07 7.5e-07 1.25e-06 1.5e-06 1.95e-06 7e-07 1.1e-06 6e-07 1.05e-06 6.5e-07 1.1e-06 8e-07 2.05e-06 9.5e-07 1.1e-06 6e-07 1.45e-06 1.2e-06 1.5e-06 9e-07 1.2e-06 1.75e-06 7e-07
