 slim_762508406 slim_762508377 slim_762508370 slim_762508372 slim_762508369 slim_762508376 slim_762508410 slim_762508400 slim_762508371 slim_762508390 slim_762508378 slim_762508392 slim_762508397 slim_762508399 slim_762508413 slim_762508391 slim_762508364 slim_762508367 slim_762508385 slim_762508384 slim_762508368 slim_762508409 slim_762508407 slim_762508411 slim_762508401 slim_762508381 slim_762508375 slim_762508373 slim_762508388 slim_762508404 slim_762508412 slim_762508403 slim_762508414 slim_762508402 slim_762508398 slim_762508366 slim_762508393 slim_762508408 slim_762508396 slim_762508374 slim_762508394 slim_762508387 slim_762508365 slim_762508380 slim_762508379 slim_762508383 slim_762508382 slim_762508395 slim_762508405 slim_762508389 slim_762508386
10 2e-06 1.65e-06 2.1e-06 2.05e-06 1.35e-06 1.95e-06 1.95e-06 1.65e-06 1.4e-06 1.85e-06 8e-07 2.3e-06 2.2e-06 2.3e-06 1.55e-06 1.3e-06 2.2e-06 2.5e-06 2.25e-06 2.2e-06 2.15e-06 1.65e-06 1.75e-06 3.1e-06 2.15e-06 1.5e-06 1e-06 1.7e-06 8.5e-07 8.5e-07 2.2e-06 1.85e-06 9e-07 1.7e-06 1.5e-06 2e-06 1.4e-06 1.35e-06 2.1e-06 1.7e-06 2e-06 1.8e-06 1.45e-06 4e-07 2.05e-06 1.5e-06 2.1e-06 2.05e-06 1.65e-06 1.2e-06 2.75e-06
11 1.7e-06 1.85e-06 1.2e-06 2.3e-06 2.4e-06 1.9e-06 1.4e-06 2.15e-06 2.35e-06 1.95e-06 2.3e-06 1.7e-06 2.9e-06 2.95e-06 1.85e-06 2.5e-06 1.5e-06 2.35e-06 1.85e-06 2.35e-06 2.75e-06 1.85e-06 2.1e-06 2.2e-06 1.75e-06 2.75e-06 1.95e-06 2.55e-06 2.15e-06 2.25e-06 1.9e-06 2.7e-06 2.35e-06 1.6e-06 2e-06 1.85e-06 2.55e-06 2.3e-06 2.6e-06 1.8e-06 2.75e-06 2.65e-06 2.4e-06 2.25e-06 2.6e-06 2.25e-06 2.15e-06 2.9e-06 2.55e-06 2.15e-06 2.8e-06
12 2.45e-06 2.7e-06 2.7e-06 3.1e-06 2.1e-06 2.95e-06 2.8e-06 2.55e-06 2.1e-06 2.8e-06 2.2e-06 2.9e-06 2.5e-06 2.55e-06 2.1e-06 1.8e-06 2.8e-06 2.55e-06 2.2e-06 2.45e-06 1.9e-06 2.7e-06 2.45e-06 3e-06 2.95e-06 1.8e-06 2.2e-06 2.55e-06 2.35e-06 2.35e-06 2.65e-06 1.5e-06 2.05e-06 2.4e-06 2.45e-06 2.5e-06 2.2e-06 1.9e-06 2.2e-06 2.65e-06 2.3e-06 2.55e-06 2.35e-06 2.15e-06 2.3e-06 2.75e-06 2.25e-06 2.6e-06 2.55e-06 2.4e-06 2.6e-06
13 2.9e-06 2.75e-06 2.85e-06 2.65e-06 2.95e-06 2.7e-06 3.05e-06 2.95e-06 2.45e-06 2.85e-06 2.3e-06 2.95e-06 2.55e-06 1.5e-06 2.8e-06 2.85e-06 3e-06 2.2e-06 3.15e-06 2.45e-06 3.1e-06 2.75e-06 2.5e-06 2.4e-06 2.9e-06 2.05e-06 2.6e-06 1.6e-06 2.35e-06 2.45e-06 3.1e-06 2.3e-06 2.65e-06 3e-06 2.6e-06 3.05e-06 2.55e-06 2.9e-06 2.7e-06 2.75e-06 3.05e-06 2.7e-06 2.9e-06 2.25e-06 2.9e-06 2.75e-06 2.35e-06 1.45e-06 2.95e-06 2.75e-06 2.85e-06
14 1.8e-06 1.85e-06 1.9e-06 2.25e-06 1.6e-06 1.95e-06 1.7e-06 1.45e-06 1.6e-06 2e-06 1.55e-06 1.85e-06 2.1e-06 2.8e-06 1.6e-06 1.65e-06 1.65e-06 2.6e-06 1.85e-06 2e-06 1.95e-06 1.85e-06 1.85e-06 2.65e-06 2.05e-06 2.15e-06 1.15e-06 2.1e-06 1.55e-06 1.45e-06 2e-06 2e-06 1.5e-06 1.65e-06 1.9e-06 1.75e-06 1.75e-06 1.55e-06 2e-06 1.8e-06 2e-06 1.95e-06 1.7e-06 1.5e-06 1.8e-06 1.9e-06 1.8e-06 2.55e-06 1.75e-06 1.4e-06 2.35e-06
15 2.15e-06 2.1e-06 2.3e-06 2.45e-06 1.6e-06 2.3e-06 2.25e-06 1.95e-06 1.7e-06 2e-06 1.3e-06 2.5e-06 1.8e-06 2.85e-06 1.65e-06 2e-06 2.35e-06 2.75e-06 1.9e-06 2.5e-06 1.8e-06 2.1e-06 2e-06 3.15e-06 2.45e-06 1.95e-06 1.45e-06 2.25e-06 1.5e-06 1.45e-06 2.35e-06 1.95e-06 1.4e-06 1.95e-06 1.7e-06 2.1e-06 1.75e-06 1.55e-06 1.9e-06 2.1e-06 2.15e-06 1.9e-06 1.75e-06 1.25e-06 2.1e-06 2e-06 2.35e-06 2.6e-06 1.75e-06 1.4e-06 2.75e-06
16 1.6e-06 1.55e-06 1.65e-06 2.3e-06 2.3e-06 2.05e-06 1.7e-06 2.1e-06 2.25e-06 1.65e-06 2.2e-06 1.5e-06 2.8e-06 3e-06 1.65e-06 2.35e-06 2e-06 2.35e-06 1.9e-06 1.8e-06 2.7e-06 1.55e-06 2.2e-06 2.35e-06 1.65e-06 2.7e-06 1.5e-06 2.5e-06 2.1e-06 2.05e-06 1.75e-06 2.65e-06 2.25e-06 2.1e-06 1.9e-06 1.8e-06 2.5e-06 2.35e-06 2.55e-06 1.55e-06 2.75e-06 2.5e-06 2.3e-06 2.15e-06 2.45e-06 2.3e-06 1.6e-06 2.85e-06 2.35e-06 1.7e-06 2.85e-06
17 2.25e-06 2.3e-06 2.05e-06 2.35e-06 2.7e-06 2.4e-06 2.45e-06 2.85e-06 2.25e-06 2.4e-06 2.5e-06 2.35e-06 2.55e-06 2.2e-06 2.6e-06 2.75e-06 2.35e-06 3.2e-06 2.6e-06 2.45e-06 2.85e-06 2.3e-06 2.45e-06 2.5e-06 2.1e-06 2.35e-06 2.5e-06 2.4e-06 2.25e-06 2.3e-06 2.45e-06 2.35e-06 2.6e-06 2.65e-06 2.1e-06 2.55e-06 2.65e-06 2.65e-06 2.75e-06 2.25e-06 2.85e-06 2.75e-06 2.5e-06 2.45e-06 2.75e-06 2.2e-06 2.4e-06 2.35e-06 2.7e-06 2.7e-06 2.75e-06
18 1.9e-06 2.1e-06 1.9e-06 2.5e-06 2.25e-06 2.25e-06 1.75e-06 2.25e-06 2.25e-06 2.2e-06 2.25e-06 1.85e-06 2.2e-06 3.15e-06 1.85e-06 1.9e-06 1.9e-06 2.6e-06 2.7e-06 2.6e-06 2.15e-06 2.1e-06 2.1e-06 2.65e-06 2.15e-06 2.6e-06 2e-06 2.7e-06 2.2e-06 2.25e-06 2.1e-06 2.45e-06 2.2e-06 2.1e-06 2.1e-06 1.75e-06 2.45e-06 2.1e-06 2.2e-06 2.05e-06 2.6e-06 2.65e-06 2.35e-06 2.2e-06 2.5e-06 2.45e-06 2.4e-06 3.05e-06 2.5e-06 2.2e-06 2.75e-06
19 2.35e-06 2.25e-06 2.65e-06 2.75e-06 2.4e-06 2.9e-06 2.5e-06 2.35e-06 2.15e-06 2.35e-06 2.2e-06 2.35e-06 2.45e-06 2.45e-06 2e-06 2.5e-06 1.8e-06 2.45e-06 2.6e-06 2.3e-06 2.95e-06 2.25e-06 2.65e-06 2.85e-06 2.3e-06 2.2e-06 1.55e-06 2.35e-06 2.15e-06 2.05e-06 2.55e-06 2.2e-06 2.3e-06 2.5e-06 2.55e-06 2.35e-06 2.45e-06 2.5e-06 2.8e-06 2.2e-06 2.9e-06 2.6e-06 2.3e-06 2.15e-06 2.6e-06 2.25e-06 1.15e-06 2.5e-06 2.4e-06 1.75e-06 3.05e-06
20 2.15e-06 2.6e-06 2.4e-06 2.85e-06 1.8e-06 2.45e-06 2.45e-06 2.15e-06 1.9e-06 2.7e-06 2.15e-06 2.75e-06 1.9e-06 3.1e-06 1.95e-06 1.8e-06 2.7e-06 2.85e-06 2.15e-06 2.95e-06 2.5e-06 2.6e-06 2.15e-06 3.05e-06 2.8e-06 2.3e-06 2.2e-06 2.75e-06 2.25e-06 2.3e-06 2.35e-06 1.9e-06 1.85e-06 2.05e-06 2.3e-06 2.3e-06 1.65e-06 1.5e-06 1.85e-06 2.55e-06 1.45e-06 2.1e-06 2.15e-06 2.1e-06 1.7e-06 2.65e-06 2.75e-06 2.6e-06 2.45e-06 2.4e-06 1.7e-06
21 1.75e-06 1.45e-06 1.75e-06 2.25e-06 2.15e-06 2e-06 1.9e-06 2.15e-06 2.15e-06 1.65e-06 1.65e-06 1.85e-06 2.7e-06 2.75e-06 1.85e-06 2.1e-06 1.55e-06 2.3e-06 2.1e-06 2.25e-06 2.6e-06 2.9e-06 2.1e-06 2.55e-06 1.85e-06 2.4e-06 1.55e-06 2.2e-06 1.85e-06 1.7e-06 1.9e-06 2.5e-06 1.85e-06 2.15e-06 1.65e-06 1.95e-06 2.2e-06 2.2e-06 2.5e-06 1.5e-06 2.6e-06 2.35e-06 2.2e-06 1.6e-06 2.45e-06 2.25e-06 2.1e-06 2.6e-06 2.3e-06 1.8e-06 2.85e-06
22 1.8e-06 2.1e-06 1.95e-06 1.9e-06 1.75e-06 1.65e-06 2e-06 1.9e-06 1.9e-06 2.2e-06 1.75e-06 2.1e-06 2.45e-06 2.5e-06 1.85e-06 2e-06 2.2e-06 2.45e-06 2.1e-06 2.65e-06 2.15e-06 2.1e-06 2.6e-06 2.55e-06 2.15e-06 2.25e-06 1.85e-06 2.05e-06 1.75e-06 1.85e-06 2e-06 2.05e-06 1.65e-06 1.8e-06 1.9e-06 1.95e-06 1.9e-06 1.45e-06 2.1e-06 2.05e-06 1.95e-06 2.1e-06 1.9e-06 1.7e-06 1.95e-06 2e-06 2.5e-06 2.4e-06 2.05e-06 2.05e-06 2.15e-06
23 2.3e-06 2.55e-06 2.25e-06 2.9e-06 3e-06 2.55e-06 2.55e-06 2.9e-06 2.95e-06 2.6e-06 3.1e-06 2.2e-06 3e-06 2.4e-06 2.65e-06 3.15e-06 2.35e-06 2.5e-06 2.65e-06 2.85e-06 3.05e-06 2.55e-06 2.55e-06 3.4e-06 2.6e-06 2.95e-06 2.85e-06 2.6e-06 3.05e-06 3.1e-06 2.5e-06 2.75e-06 3e-06 2.8e-06 2.5e-06 2.55e-06 3e-06 2.85e-06 3.05e-06 2.5e-06 3e-06 2.95e-06 3.15e-06 3.05e-06 2.8e-06 3.3e-06 2.65e-06 2.8e-06 2.9e-06 3e-06 2.75e-06
24 1.8e-06 1.85e-06 1.75e-06 1.8e-06 2.45e-06 2e-06 1.85e-06 2.3e-06 2.1e-06 1.95e-06 2.15e-06 1.75e-06 2.95e-06 2.9e-06 2.05e-06 2.45e-06 1.65e-06 2.1e-06 2.15e-06 2.3e-06 2.8e-06 1.85e-06 2.15e-06 2.6e-06 2.8e-06 2.7e-06 1.95e-06 2.5e-06 1.8e-06 1.9e-06 2e-06 2.75e-06 2.3e-06 2.15e-06 2e-06 2.15e-06 2.6e-06 2.35e-06 2.55e-06 1.8e-06 2.8e-06 2.6e-06 2e-06 2.1e-06 2.65e-06 1.4e-06 2.25e-06 2.75e-06 2.3e-06 2.15e-06 2.95e-06
25 2.35e-06 2.4e-06 2.55e-06 2.75e-06 1.9e-06 2.65e-06 2.55e-06 2.3e-06 1.85e-06 2.5e-06 1.5e-06 2.75e-06 1.8e-06 2.05e-06 2.15e-06 1.95e-06 2.7e-06 2.35e-06 2.6e-06 2.2e-06 2.3e-06 2.4e-06 2.25e-06 2.95e-06 2.7e-06 2.6e-06 1.9e-06 2.15e-06 1.75e-06 1.9e-06 2.55e-06 1.5e-06 1.7e-06 2.2e-06 2.15e-06 2.45e-06 1.9e-06 1.75e-06 2.45e-06 2.4e-06 2.2e-06 2.3e-06 2.1e-06 1.45e-06 2.3e-06 2.3e-06 2.05e-06 2.1e-06 2.35e-06 2.05e-06 2.65e-06
26 1.85e-06 1.55e-06 2e-06 2.1e-06 1.4e-06 2e-06 1.8e-06 1.6e-06 1.45e-06 1.75e-06 1e-06 1.95e-06 2.2e-06 2.6e-06 1.15e-06 1.45e-06 1.5e-06 2.5e-06 2e-06 1.55e-06 2.2e-06 1.55e-06 1.85e-06 2.85e-06 1.95e-06 1.9e-06 1.2e-06 1.75e-06 1.2e-06 9.5e-07 2.05e-06 1.95e-06 1.15e-06 1.7e-06 1.65e-06 1.7e-06 1.6e-06 1.55e-06 2.1e-06 1.5e-06 2.15e-06 1.85e-06 1.45e-06 9.5e-07 1.9e-06 1.6e-06 1.4e-06 2.35e-06 1.5e-06 9e-07 2.7e-06
27 2.5e-06 2.2e-06 2.45e-06 2.15e-06 2.3e-06 2.15e-06 2.5e-06 2.4e-06 2.1e-06 2.4e-06 1.7e-06 2.55e-06 2.55e-06 1.6e-06 2.1e-06 2.25e-06 2.5e-06 2.4e-06 2.7e-06 2.35e-06 2.75e-06 2.2e-06 2.05e-06 2.6e-06 2.5e-06 2.15e-06 1.75e-06 2.8e-06 1.85e-06 1.7e-06 2.7e-06 2.3e-06 1.95e-06 2.45e-06 2.15e-06 2.5e-06 2.15e-06 2.35e-06 2.35e-06 2.15e-06 2.7e-06 2.3e-06 2.25e-06 1.65e-06 2.45e-06 2.2e-06 2.25e-06 1.9e-06 2.25e-06 2.05e-06 2.8e-06
28 2e-06 1.85e-06 2.05e-06 1.7e-06 1.55e-06 1.9e-06 1.9e-06 1.7e-06 1.15e-06 1.95e-06 8.5e-07 2.15e-06 2.35e-06 2.35e-06 1.55e-06 1.5e-06 2.1e-06 2.25e-06 2.2e-06 2.15e-06 2.25e-06 1.85e-06 1.75e-06 3.05e-06 1.8e-06 1.75e-06 1.2e-06 1.85e-06 1.3e-06 8e-07 2.2e-06 2.05e-06 1.25e-06 1.7e-06 1.7e-06 2.05e-06 1.65e-06 1.5e-06 2.05e-06 1.85e-06 2.15e-06 1.9e-06 1.3e-06 8e-07 2.1e-06 9.5e-07 2.1e-06 2.1e-06 1.4e-06 1.35e-06 2.75e-06
29 2.1e-06 1.7e-06 2.15e-06 1.8e-06 1.55e-06 2e-06 2.05e-06 1.75e-06 1.2e-06 1.9e-06 8.5e-07 2.25e-06 2.35e-06 2.45e-06 1.45e-06 1.45e-06 2.05e-06 2.3e-06 2.25e-06 2.05e-06 2.3e-06 1.7e-06 1.85e-06 3.1e-06 1.9e-06 1.9e-06 9.5e-07 1.7e-06 8e-07 1.2e-06 2.3e-06 2.1e-06 1.15e-06 1.85e-06 1.65e-06 2e-06 1.6e-06 1.65e-06 2.1e-06 1.7e-06 2.25e-06 1.85e-06 1.3e-06 8e-07 2.05e-06 1.1e-06 2e-06 2.2e-06 1.3e-06 1.2e-06 2.8e-06
30 1.55e-06 1.9e-06 1.75e-06 2.5e-06 1.95e-06 2e-06 1.75e-06 2e-06 2.25e-06 2e-06 2.2e-06 1.9e-06 2.65e-06 3.1e-06 2e-06 2.35e-06 1.75e-06 2.45e-06 2.1e-06 2.55e-06 2.35e-06 1.9e-06 2e-06 2.5e-06 2e-06 2.55e-06 2.05e-06 2.7e-06 2.2e-06 2.3e-06 3.1e-06 2.25e-06 1.9e-06 1.8e-06 1.95e-06 1.95e-06 2.3e-06 1.6e-06 2.6e-06 1.9e-06 2.05e-06 2.5e-06 2.25e-06 2.15e-06 2.25e-06 2.45e-06 2.35e-06 2.95e-06 2.5e-06 2.25e-06 2.5e-06
31 2.05e-06 2.5e-06 2.45e-06 2.9e-06 1.55e-06 2.65e-06 2.45e-06 2.1e-06 1.8e-06 2.6e-06 1.85e-06 2.7e-06 1.5e-06 2.3e-06 2e-06 1.95e-06 2.65e-06 2.35e-06 2.45e-06 2.2e-06 1.9e-06 2.5e-06 2.05e-06 2.75e-06 2.75e-06 1.5e-06 1.95e-06 2.3e-06 2.05e-06 2.1e-06 2.25e-06 2.1e-06 1.55e-06 1.9e-06 2.2e-06 2.2e-06 1.75e-06 1.2e-06 2.4e-06 2.45e-06 1.65e-06 2.2e-06 1.95e-06 1.8e-06 1.85e-06 2.45e-06 2e-06 2.35e-06 2.25e-06 2.15e-06 2.15e-06
32 1.8e-06 1.85e-06 2.1e-06 2.3e-06 1.05e-06 1.95e-06 1.85e-06 1.45e-06 1.45e-06 2.05e-06 9e-07 2.35e-06 2.05e-06 2.65e-06 1.5e-06 1.4e-06 2.25e-06 2.6e-06 2.2e-06 2.3e-06 1.85e-06 1.85e-06 1.65e-06 3e-06 2.3e-06 1.7e-06 1.15e-06 1.95e-06 1.25e-06 1.15e-06 1.9e-06 1.55e-06 1.5e-06 1.4e-06 1.65e-06 1.85e-06 1.35e-06 8e-07 2.15e-06 1.85e-06 1.45e-06 1.8e-06 1.4e-06 8.5e-07 1.7e-06 1.75e-06 2.15e-06 2.4e-06 1.65e-06 1.4e-06 2.35e-06
33 1.7e-06 2.15e-06 1.55e-06 2.4e-06 1.45e-06 1.85e-06 1.45e-06 1.6e-06 1.8e-06 2.25e-06 1.7e-06 1.6e-06 2.4e-06 3e-06 1.65e-06 1.95e-06 2.1e-06 2.65e-06 2.1e-06 2.5e-06 2.05e-06 2.15e-06 1.8e-06 2.8e-06 2.15e-06 2.2e-06 1.7e-06 2.45e-06 1.7e-06 1.85e-06 1.8e-06 1.9e-06 1.4e-06 2e-06 2e-06 1.9e-06 1.85e-06 1.05e-06 2.3e-06 2.1e-06 1.65e-06 2.15e-06 1.75e-06 1.65e-06 1.9e-06 1.9e-06 2.3e-06 2.75e-06 2.05e-06 1.9e-06 2.35e-06
34 1.75e-06 1.65e-06 1.6e-06 2.2e-06 1.8e-06 1.8e-06 1.85e-06 2.1e-06 1.95e-06 1.6e-06 1.5e-06 2e-06 2.45e-06 2.6e-06 1.9e-06 1.7e-06 1.9e-06 2.1e-06 2.1e-06 2.55e-06 2.3e-06 1.65e-06 1.9e-06 2.5e-06 2e-06 2.15e-06 1.65e-06 2.15e-06 1.7e-06 1.65e-06 1.95e-06 2.2e-06 1.65e-06 2e-06 2.4e-06 1.9e-06 1.9e-06 1.85e-06 2.35e-06 1.65e-06 2.25e-06 2e-06 2e-06 1.45e-06 2.2e-06 2.2e-06 2.4e-06 2.45e-06 2e-06 1.65e-06 2.6e-06
35 1.75e-06 1.95e-06 1.85e-06 2.5e-06 1.75e-06 2.15e-06 1.65e-06 2e-06 2.05e-06 2.05e-06 2e-06 1.85e-06 2.5e-06 3.05e-06 1.75e-06 2.1e-06 1.8e-06 2.55e-06 1.75e-06 2.35e-06 2.3e-06 1.95e-06 1.95e-06 2.55e-06 2.15e-06 2.45e-06 1.7e-06 2.5e-06 2.05e-06 2e-06 1.95e-06 2.2e-06 1.85e-06 1.9e-06 1.9e-06 2.8e-06 2.05e-06 1.75e-06 2.55e-06 1.9e-06 2.2e-06 2.35e-06 1.95e-06 1.95e-06 2e-06 2.4e-06 2.15e-06 2.95e-06 2.2e-06 1.9e-06 2.45e-06
36 2.1e-06 2.2e-06 2.3e-06 2.55e-06 1.45e-06 2.2e-06 2.2e-06 1.8e-06 1.55e-06 2.3e-06 1.4e-06 2.55e-06 2.2e-06 2.55e-06 1.75e-06 1.75e-06 2.5e-06 2.65e-06 2.45e-06 2.45e-06 1.65e-06 2.2e-06 1.9e-06 3e-06 2.6e-06 1.9e-06 1.6e-06 2.15e-06 1.65e-06 1.6e-06 2.3e-06 1.75e-06 1.35e-06 1.85e-06 1.9e-06 2.05e-06 2.2e-06 1.35e-06 2.1e-06 2.2e-06 1.4e-06 1.75e-06 1.75e-06 1.35e-06 1.6e-06 2.2e-06 2.3e-06 2.15e-06 2e-06 1.75e-06 1.75e-06
