 slim_761978571 slim_761978557 slim_761978551 slim_761978576 slim_761978587 slim_761978575 slim_761978572 slim_761978548 slim_761978562 slim_761978569 slim_761978573 slim_761978559 slim_761978560 slim_761978556 slim_761978550 slim_761978570 slim_761978555 slim_761978577 slim_761978568 slim_761978578 slim_761978552 slim_761978579 slim_761978561 slim_761978581 slim_761978563 slim_761978574 slim_761978553 slim_761978564 slim_761978554 slim_761978588 slim_761978567 slim_761978547 slim_761978566 slim_761978584 slim_761978549 slim_761978585 slim_761978565 slim_761978580 slim_761978558 slim_761978582 slim_761978583 slim_761978586 slim_761978546
23 2.7e-06 1.6e-06 1.25e-06 1.05e-06 1.95e-06 1.55e-06 1.45e-06 1.95e-06 1.3e-06 1.4e-06 1.75e-06 1.15e-06 2.5e-06 1.35e-06 1.4e-06 1.4e-06 1.05e-06 1.4e-06 1e-06 1e-06 2.2e-06 2.1e-06 2.5e-06 1.6e-06 1.6e-06 1.2e-06 1.05e-06 1.1e-06 1.55e-06 2e-06 1.5e-06 2e-06 1.5e-06 1.4e-06 2.1e-06 9.5e-07 1.1e-06 2.1e-06 1.6e-06 1e-06 2.55e-06 1.05e-06 1.35e-06
24 2.8e-06 2.1e-06 1.9e-06 1.6e-06 2.6e-06 2.15e-06 2.15e-06 2.55e-06 1.85e-06 1.8e-06 2.35e-06 1.5e-06 3.05e-06 1.8e-06 1.85e-06 1.9e-06 1.45e-06 1.75e-06 1.65e-06 1.55e-06 2.7e-06 2.55e-06 3.05e-06 1.6e-06 2.5e-06 1.85e-06 1.55e-06 1.7e-06 2.1e-06 2.45e-06 1.95e-06 2.45e-06 1.85e-06 1.9e-06 2.55e-06 1.45e-06 1.5e-06 2.6e-06 2.1e-06 1.75e-06 2.4e-06 1.65e-06 1.8e-06
25 2.5e-06 2e-06 9.5e-07 1.4e-06 2.6e-06 1.8e-06 1.4e-06 2.65e-06 1.15e-06 1.45e-06 1.75e-06 1.65e-06 2.8e-06 1.55e-06 1.65e-06 1.15e-06 1.55e-06 2e-06 9.5e-07 1.1e-06 2.35e-06 2.05e-06 2.8e-06 1.2e-06 1.85e-06 7e-07 1.6e-06 9e-07 1.45e-06 2.05e-06 1.8e-06 2.5e-06 1.95e-06 1.05e-06 2.5e-06 1.05e-06 1.45e-06 2.4e-06 1.9e-06 1.15e-06 3e-06 1.2e-06 1.6e-06
26 3e-06 1.65e-06 1.6e-06 8e-07 1.95e-06 1.7e-06 1.9e-06 2e-06 1.6e-06 1.45e-06 2.15e-06 7e-07 2.75e-06 1.15e-06 1.3e-06 1.65e-06 5e-07 9.5e-07 1.1e-06 1e-06 2.35e-06 2.2e-06 2.75e-06 1.05e-06 1.55e-06 1.6e-06 8e-07 1.15e-06 1.95e-06 2.1e-06 1.35e-06 1.85e-06 1.45e-06 1.65e-06 1.85e-06 9e-07 8e-07 2e-06 1.75e-06 1.3e-06 2.5e-06 1e-06 1.4e-06
27 2.6e-06 1.8e-06 1.1e-06 8e-07 2.2e-06 1.55e-06 1.65e-06 2.25e-06 1.35e-06 1.45e-06 1.75e-06 1.2e-06 2.75e-06 1.2e-06 1.45e-06 1.25e-06 9.5e-07 1.5e-06 8.5e-07 1.05e-06 2.1e-06 2.2e-06 2.75e-06 1.1e-06 1.7e-06 9e-07 1.15e-06 1.5e-06 1.75e-06 2.1e-06 1.35e-06 2.1e-06 1.6e-06 1.25e-06 2.15e-06 9e-07 1e-06 2e-06 1.8e-06 1.05e-06 2.7e-06 1.15e-06 1.25e-06
28 3.2e-06 1.4e-06 1.5e-06 2.1e-06 2.8e-06 1.65e-06 1.15e-06 2.75e-06 1.55e-06 1.85e-06 1.35e-06 1.75e-06 2.35e-06 1.85e-06 1.75e-06 1.65e-06 1.95e-06 1.9e-06 1.7e-06 1.45e-06 2.75e-06 2.45e-06 2.3e-06 1.55e-06 2.1e-06 1.45e-06 1.95e-06 1.75e-06 2.1e-06 2.45e-06 2.3e-06 2.8e-06 2.05e-06 1.55e-06 2.7e-06 1.65e-06 1.75e-06 2.9e-06 1.3e-06 1.7e-06 3.1e-06 1.55e-06 1.9e-06
29 3.1e-06 2.55e-06 2.15e-06 2.15e-06 2.4e-06 2.55e-06 2.35e-06 1.9e-06 2.05e-06 2.1e-06 2.65e-06 2.15e-06 2.2e-06 2.3e-06 2.25e-06 2.1e-06 2.15e-06 2.4e-06 2e-06 1.95e-06 2.6e-06 1.75e-06 2.2e-06 2e-06 2.45e-06 2.05e-06 2.1e-06 2.1e-06 2.45e-06 3e-06 2.5e-06 2.3e-06 2.45e-06 2.25e-06 2.35e-06 1.75e-06 2.1e-06 1.9e-06 2.5e-06 2.15e-06 2.95e-06 2.05e-06 2.35e-06
30 2.85e-06 1.85e-06 1.6e-06 9e-07 2.4e-06 1.7e-06 2.15e-06 2.4e-06 1.7e-06 1.25e-06 2e-06 1.2e-06 3e-06 1.4e-06 1.6e-06 1.65e-06 1.15e-06 1.55e-06 1.3e-06 1.35e-06 1.95e-06 2.75e-06 3e-06 1.5e-06 1.95e-06 1.8e-06 1.35e-06 1.35e-06 2.3e-06 2.5e-06 1.8e-06 2.3e-06 1.05e-06 1.8e-06 2.25e-06 1.25e-06 1.05e-06 2.15e-06 1.85e-06 1.5e-06 2.45e-06 1.45e-06 1.4e-06
31 3.55e-06 2.55e-06 2.4e-06 1.75e-06 1.75e-06 2.5e-06 2.7e-06 2.2e-06 2.45e-06 2.4e-06 2.85e-06 1.95e-06 2.85e-06 2.2e-06 1.95e-06 2.45e-06 1.75e-06 2.05e-06 2e-06 2e-06 2.95e-06 2.5e-06 2.85e-06 2e-06 2.45e-06 2.5e-06 1.85e-06 2.1e-06 2.8e-06 2.3e-06 2.3e-06 3e-06 2.3e-06 2.55e-06 1.75e-06 1.85e-06 1.9e-06 2.2e-06 2.65e-06 2.15e-06 3.15e-06 2.1e-06 2.1e-06
32 3e-06 1.6e-06 1.6e-06 1.3e-06 2.5e-06 1.8e-06 1.95e-06 2.4e-06 1.55e-06 1.1e-06 1.85e-06 1.05e-06 2.8e-06 1.45e-06 1.5e-06 1.65e-06 1.3e-06 1.45e-06 1.5e-06 1.25e-06 2e-06 2.65e-06 2.8e-06 1.5e-06 1.85e-06 1.95e-06 1.45e-06 1.6e-06 2.05e-06 2.45e-06 1.05e-06 2.3e-06 1.3e-06 1.75e-06 2.25e-06 1.35e-06 1e-06 2.4e-06 1.5e-06 1.65e-06 2.2e-06 1.35e-06 1.35e-06
33 2.85e-06 1.75e-06 1.05e-06 1.5e-06 2.65e-06 1.7e-06 1.5e-06 2.65e-06 1.2e-06 1.55e-06 1.45e-06 1.45e-06 2.7e-06 1.3e-06 1.55e-06 1.1e-06 1.5e-06 1.75e-06 1.25e-06 1.25e-06 2.2e-06 2.2e-06 2.7e-06 1.4e-06 1.9e-06 1.05e-06 1.65e-06 1.25e-06 1.55e-06 2.25e-06 1.8e-06 2.55e-06 1.75e-06 1.9e-06 2.5e-06 1.25e-06 1.4e-06 2.5e-06 1.65e-06 1.4e-06 2.9e-06 1.35e-06 1.35e-06
34 3.7e-06 2.3e-06 2.4e-06 1.9e-06 1.85e-06 2.55e-06 2.65e-06 2.35e-06 2.4e-06 2.25e-06 2.8e-06 1.75e-06 2.85e-06 2.2e-06 1.75e-06 2.45e-06 1.75e-06 2.05e-06 2.1e-06 1.8e-06 3e-06 2.5e-06 2.85e-06 2.1e-06 2.55e-06 2.5e-06 1.85e-06 2.15e-06 2.7e-06 2.35e-06 2.25e-06 1.75e-06 2.25e-06 2.5e-06 3e-06 1.9e-06 1.7e-06 2.35e-06 2.4e-06 2.3e-06 3.1e-06 1.9e-06 2.3e-06
35 2.7e-06 1.6e-06 1.1e-06 7.5e-07 1.95e-06 1.5e-06 1.5e-06 2.05e-06 1.05e-06 1.05e-06 1.7e-06 1e-06 2.55e-06 1.15e-06 1.2e-06 1.05e-06 8e-07 1.3e-06 8.5e-07 9e-07 2e-06 2.05e-06 2.55e-06 9.5e-07 1.45e-06 1.05e-06 9e-07 9e-07 1.65e-06 1.75e-06 1.25e-06 1.85e-06 1.35e-06 1.25e-06 1.9e-06 1.1e-06 8.5e-07 1.95e-06 1.6e-06 1.1e-06 2.5e-06 1e-06 1.2e-06
36 2.95e-06 1.3e-06 1.35e-06 7e-07 2e-06 1.5e-06 1.75e-06 2e-06 1.4e-06 1.2e-06 1.75e-06 5e-07 2.6e-06 1e-06 1.05e-06 1.4e-06 5e-07 1e-06 1.05e-06 8e-07 2.05e-06 2.2e-06 2.6e-06 1.1e-06 1.5e-06 1.45e-06 8e-07 1e-06 1.75e-06 2.1e-06 1.05e-06 1.9e-06 1e-06 1.4e-06 1.7e-06 8.5e-07 8e-07 1.95e-06 1.3e-06 1.25e-06 2.2e-06 9e-07 1.15e-06
37 3.1e-06 2.65e-06 2.35e-06 1.6e-06 2.3e-06 2.35e-06 2.8e-06 1.75e-06 2.55e-06 2.5e-06 2.75e-06 2.05e-06 2.4e-06 2.1e-06 2.4e-06 2.4e-06 1.85e-06 2.2e-06 1.95e-06 2.15e-06 2.5e-06 2.1e-06 2.4e-06 2.1e-06 2.6e-06 2.4e-06 2e-06 2e-06 2.9e-06 1.9e-06 2.15e-06 2.2e-06 2.4e-06 2.5e-06 2.35e-06 1.95e-06 1.95e-06 3.1e-06 2.7e-06 2.05e-06 2.95e-06 2.25e-06 2.1e-06
38 3.4e-06 1.05e-06 1.6e-06 1.8e-06 2.65e-06 1.45e-06 1.3e-06 2.55e-06 1.65e-06 1.65e-06 1.2e-06 1.3e-06 2.25e-06 1.6e-06 1.5e-06 1.65e-06 1.65e-06 1.55e-06 1.75e-06 1.35e-06 2.55e-06 2.6e-06 2.2e-06 1.6e-06 2.1e-06 1.9e-06 1.75e-06 1.8e-06 1.3e-06 2.5e-06 1.85e-06 2.65e-06 1.5e-06 1.65e-06 2.4e-06 1.6e-06 1.3e-06 2.7e-06 1.9e-06 1.75e-06 2.75e-06 1.45e-06 1.65e-06
39 2.6e-06 1.75e-06 1.25e-06 1e-06 2.1e-06 1.5e-06 1.6e-06 2.05e-06 1.5e-06 1.6e-06 1.7e-06 1.35e-06 2.6e-06 1.35e-06 1.6e-06 1.4e-06 1.2e-06 1.55e-06 1e-06 1.2e-06 2.2e-06 2.25e-06 2.6e-06 1e-06 1.75e-06 1.15e-06 1.3e-06 1.05e-06 1.7e-06 2.15e-06 1.5e-06 2.15e-06 1.65e-06 1.4e-06 2.3e-06 1.1e-06 1.25e-06 2.05e-06 1.75e-06 1.8e-06 2.7e-06 1.3e-06 1.3e-06
40 2.8e-06 2.8e-06 2.85e-06 2.5e-06 3.25e-06 3e-06 3.1e-06 2.85e-06 2.85e-06 2.45e-06 3.15e-06 2.2e-06 3.35e-06 2.6e-06 2.6e-06 2.9e-06 2.35e-06 2.55e-06 2.65e-06 2.4e-06 2.7e-06 3.05e-06 3.35e-06 2.55e-06 2.4e-06 3e-06 2.5e-06 2.7e-06 3.1e-06 2.95e-06 2.45e-06 3.15e-06 2.2e-06 2.9e-06 3.1e-06 2.5e-06 2.2e-06 2.95e-06 2.75e-06 2.7e-06 4.1e-06 2.5e-06 2.65e-06
41 2.9e-06 1.45e-06 1.25e-06 1.2e-06 2.2e-06 1.7e-06 1.5e-06 2.25e-06 1.25e-06 1.25e-06 1.8e-06 9.5e-07 2.6e-06 1.35e-06 1.2e-06 1.4e-06 1.05e-06 1.35e-06 1.1e-06 8e-07 2.3e-06 2.1e-06 2.6e-06 1.05e-06 1.65e-06 1.2e-06 1e-06 1.15e-06 1.55e-06 2.05e-06 1.45e-06 2.1e-06 1.35e-06 1.35e-06 1.9e-06 1e-06 9e-07 2.25e-06 1.45e-06 1.3e-06 2.5e-06 1.6e-06 1.45e-06
42 2.9e-06 1.65e-06 1.25e-06 9.5e-07 2.3e-06 1.45e-06 1.8e-06 2.25e-06 1.5e-06 1.65e-06 1.45e-06 1.25e-06 2.65e-06 1.1e-06 1.5e-06 1.2e-06 1.15e-06 1.35e-06 1.2e-06 1.35e-06 2e-06 2.55e-06 2.65e-06 1.35e-06 1.8e-06 1.6e-06 1.4e-06 1.25e-06 1.9e-06 2.35e-06 1.4e-06 2.1e-06 1.35e-06 1.35e-06 2.3e-06 1.2e-06 1.15e-06 2.1e-06 1.65e-06 1.3e-06 2.65e-06 1.45e-06 1.7e-06
