 slim_762108486 slim_762108493 slim_762108485 slim_762108502 slim_762108504 slim_762108490 slim_762108508 slim_762108499 slim_762108498 slim_762108478 slim_762108483 slim_762108500 slim_762108494 slim_762108474 slim_762108507 slim_762108477 slim_762108497 slim_762108492 slim_762108472 slim_762108487 slim_762108473 slim_762108475 slim_762108484 slim_762108471 slim_762108482 slim_762108496 slim_762108495 slim_762108509 slim_762108505 slim_762108480 slim_762108491 slim_762108489 slim_762108476 slim_762108501 slim_762108481 slim_762108506 slim_762108479 slim_762108488 slim_762108503
10 1.25e-06 1.2e-06 1.7e-06 1.6e-06 9.5e-07 1.8e-06 1.15e-06 9e-07 1.4e-06 1.4e-06 1.8e-06 1.75e-06 1.3e-06 1.2e-06 1.75e-06 1.45e-06 1.95e-06 1.25e-06 9.5e-07 1.35e-06 1.35e-06 1.25e-06 1.6e-06 1.3e-06 1.1e-06 2e-06 1.15e-06 1.55e-06 1.95e-06 1.45e-06 2.05e-06 1.35e-06 1.25e-06 1.35e-06 1.4e-06 1.45e-06 1.35e-06 1.3e-06 1.1e-06
11 2.25e-06 1.85e-06 2.55e-06 2e-06 1.65e-06 2.5e-06 1.8e-06 1.7e-06 2.1e-06 2.05e-06 1.75e-06 1.5e-06 1.85e-06 1.4e-06 2.8e-06 2.15e-06 1.65e-06 1.8e-06 1.25e-06 1.9e-06 2e-06 1.05e-06 2.2e-06 2.3e-06 1.4e-06 2.65e-06 1.85e-06 1.15e-06 2.3e-06 2.4e-06 2.35e-06 2e-06 2.25e-06 1.55e-06 2.05e-06 2.3e-06 2.4e-06 2.3e-06 1.4e-06
12 1.15e-06 1.45e-06 1.35e-06 1.6e-06 1.2e-06 1.45e-06 1.4e-06 1.25e-06 1.6e-06 1.4e-06 1.3e-06 1.85e-06 2e-06 1.3e-06 1.65e-06 1.5e-06 1.95e-06 1.35e-06 1.1e-06 1.1e-06 1.35e-06 1.45e-06 1.6e-06 1.15e-06 1.3e-06 1.85e-06 1.4e-06 1.7e-06 1.95e-06 1.55e-06 2e-06 1.3e-06 1.15e-06 1.45e-06 1.4e-06 1.6e-06 1.45e-06 1.15e-06 1.3e-06
13 1.9e-06 1.15e-06 2.15e-06 1.3e-06 1.1e-06 2.2e-06 1.1e-06 1.15e-06 1.65e-06 1.3e-06 1.2e-06 1.4e-06 1.3e-06 8e-07 2.05e-06 1.4e-06 1.9e-06 1.05e-06 5e-07 1.35e-06 1.2e-06 9.5e-07 1.3e-06 1.95e-06 5e-07 2.45e-06 1.25e-06 1e-06 1.95e-06 2.1e-06 1.85e-06 1.25e-06 1.9e-06 6.5e-07 1.3e-06 2e-06 1.85e-06 1.95e-06 5e-07
14 1.35e-06 1.8e-06 1.45e-06 1.95e-06 1.65e-06 1.6e-06 1.75e-06 1.7e-06 1.8e-06 1.05e-06 1.75e-06 2.8e-06 1.65e-06 2.05e-06 1e-07 1.15e-06 2.4e-06 1.8e-06 1.95e-06 1.7e-06 1e-06 2.35e-06 1.15e-06 1.4e-06 2.05e-06 1.75e-06 1.85e-06 2.55e-06 2.4e-06 1.25e-06 2.2e-06 1.75e-06 1.35e-06 2.2e-06 1.05e-06 1.6e-06 7e-07 1.4e-06 2.05e-06
15 1.7e-06 1.65e-06 1.9e-06 1.75e-06 1.4e-06 1.95e-06 1.6e-06 1.4e-06 1.7e-06 1.2e-06 1.45e-06 2.15e-06 1.5e-06 1.4e-06 1.15e-06 2.2e-06 2.2e-06 1.4e-06 1.1e-06 1.55e-06 1.15e-06 1.6e-06 1.4e-06 1.75e-06 1.35e-06 2.2e-06 1.6e-06 1.9e-06 2.1e-06 1.75e-06 2.2e-06 1.65e-06 1.7e-06 1.55e-06 1.2e-06 1.85e-06 1.35e-06 1.75e-06 1.35e-06
16 2.05e-06 2.05e-06 2.15e-06 1.7e-06 1.85e-06 1.8e-06 2e-06 1.9e-06 1.7e-06 2.1e-06 1.95e-06 1.65e-06 1.95e-06 1.9e-06 2.4e-06 2.2e-06 2.7e-06 2e-06 1.75e-06 2e-06 2.05e-06 1.9e-06 2.25e-06 2.1e-06 1.9e-06 2.35e-06 2.05e-06 1.7e-06 1.75e-06 2.15e-06 2.4e-06 2.1e-06 2.05e-06 2.05e-06 2.1e-06 1.7e-06 2.15e-06 2.1e-06 1.9e-06
17 1.75e-06 1.5e-06 1.8e-06 1.6e-06 1.25e-06 1.95e-06 1.45e-06 1.2e-06 1.45e-06 1.35e-06 1.25e-06 1.8e-06 1.35e-06 1.05e-06 1.8e-06 1.4e-06 2e-06 1.5e-06 8e-07 1.4e-06 1.3e-06 1.2e-06 1.55e-06 1.8e-06 9.5e-07 2.05e-06 1.45e-06 1.55e-06 1.85e-06 1.95e-06 1.95e-06 1.55e-06 1.75e-06 1.2e-06 1.35e-06 1.85e-06 1.7e-06 1.8e-06 9.5e-07
18 1.8e-06 1.25e-06 2.1e-06 1.3e-06 9e-07 2.05e-06 1.2e-06 9e-07 1.4e-06 1.1e-06 9.5e-07 1.25e-06 1.1e-06 5e-07 1.95e-06 1.1e-06 1.75e-06 8e-07 2e-07 1.15e-06 1.05e-06 6.5e-07 1.4e-06 1.85e-06 4.5e-07 2.4e-06 1.1e-06 1e-06 1.7e-06 2e-06 1.95e-06 1.3e-06 1.8e-06 6.5e-07 1.1e-06 1.85e-06 1.75e-06 1.85e-06 4.5e-07
19 1.2e-06 1.5e-06 1.45e-06 1.65e-06 1.25e-06 1.5e-06 1.45e-06 1.3e-06 1.65e-06 1.35e-06 1.35e-06 1.9e-06 1.1e-06 1.35e-06 1.7e-06 1.55e-06 2e-06 1.4e-06 1.15e-06 2.1e-06 1.4e-06 1.5e-06 1.65e-06 1.25e-06 1.35e-06 1.9e-06 1.45e-06 1.75e-06 2e-06 1.6e-06 2.05e-06 1.35e-06 1.2e-06 1.5e-06 1.35e-06 1.65e-06 1.5e-06 1.25e-06 1.35e-06
20 1.55e-06 1.5e-06 1.75e-06 1.6e-06 1.25e-06 1.8e-06 1.45e-06 1.3e-06 1.6e-06 1.05e-06 1.35e-06 2e-06 1.35e-06 1.2e-06 1e-06 1.15e-06 2.05e-06 1.3e-06 1.05e-06 1.4e-06 1.9e-06 1.5e-06 1.25e-06 1.6e-06 1.25e-06 2.05e-06 1.4e-06 1.75e-06 2.05e-06 1.6e-06 2.05e-06 1.5e-06 1.55e-06 1.4e-06 1.05e-06 1.7e-06 1.2e-06 1.6e-06 1.25e-06
21 2e-06 1.55e-06 2.3e-06 1.65e-06 1.25e-06 2.25e-06 1.5e-06 1.2e-06 1.65e-06 1.55e-06 1.25e-06 1.05e-06 1.45e-06 9.5e-07 2.35e-06 1.6e-06 1.9e-06 1.2e-06 6.5e-07 1.5e-06 1.5e-06 1.2e-06 1.8e-06 2.05e-06 8.5e-07 2.6e-06 1.45e-06 1.25e-06 2e-06 2.2e-06 2.25e-06 1.65e-06 2e-06 1.1e-06 1.55e-06 2.05e-06 2.05e-06 2.05e-06 8.5e-07
22 1.7e-06 1.4e-06 1.85e-06 1.7e-06 1.5e-06 2e-06 1.4e-06 1.55e-06 1.85e-06 1.3e-06 1.6e-06 2.2e-06 1.6e-06 1.3e-06 1.15e-06 1.4e-06 2.25e-06 1.55e-06 1.4e-06 1.65e-06 1.25e-06 1.8e-06 2.2e-06 1.75e-06 1.3e-06 2.15e-06 1.7e-06 1.8e-06 2.3e-06 1.75e-06 2e-06 1.55e-06 1.7e-06 1.4e-06 1.3e-06 1.9e-06 1.35e-06 1.75e-06 1.3e-06
23 5.5e-07 1.35e-06 9e-07 1.85e-06 1.2e-06 1.15e-06 1.3e-06 1.25e-06 1.6e-06 1.65e-06 1.3e-06 2.3e-06 1.15e-06 1.95e-06 1.4e-06 1.75e-06 2.1e-06 1.8e-06 1.85e-06 1.25e-06 1.6e-06 2.05e-06 1.75e-06 1.1e-06 1.95e-06 1.4e-06 1.4e-06 2.25e-06 2.1e-06 9.5e-07 2.05e-06 1.3e-06 5.5e-07 2.1e-06 1.65e-06 1.15e-06 1e-06 5.5e-07 1.95e-06
24 1.9e-06 1.15e-06 2.15e-06 1.35e-06 1.1e-06 2.2e-06 1.1e-06 1.05e-06 1.55e-06 1.3e-06 1.1e-06 1.4e-06 1.3e-06 5e-07 2.05e-06 1.35e-06 1.9e-06 9.5e-07 4.5e-07 1.35e-06 1.25e-06 8.5e-07 1.3e-06 1.95e-06 8e-07 2.45e-06 1.3e-06 9.5e-07 1.95e-06 2.1e-06 1.85e-06 1.3e-06 1.9e-06 6.5e-07 1.3e-06 2e-06 1.85e-06 1.95e-06 4e-07
25 1.35e-06 2e-06 1.35e-06 2.3e-06 1.9e-06 1.7e-06 1.95e-06 1.95e-06 2.15e-06 2.1e-06 2e-06 2.65e-06 1.85e-06 2.45e-06 1.75e-06 2.2e-06 2.35e-06 2.05e-06 2.4e-06 1.9e-06 2.05e-06 2.6e-06 2.15e-06 1.4e-06 2.45e-06 2e-06 2.1e-06 2.6e-06 2.35e-06 1.3e-06 1.75e-06 1.95e-06 1.35e-06 2.6e-06 2.1e-06 1.75e-06 1.5e-06 1.4e-06 2.45e-06
26 1.35e-06 1.3e-06 1.8e-06 1.7e-06 1.05e-06 1.9e-06 1.25e-06 1.1e-06 1.6e-06 1.5e-06 1.15e-06 1.85e-06 1.4e-06 1.25e-06 1.85e-06 1.6e-06 2.05e-06 1.45e-06 1.1e-06 1.45e-06 1.4e-06 1.45e-06 1.7e-06 1.4e-06 1.3e-06 2.1e-06 2e-06 1.7e-06 2.05e-06 1.55e-06 2.15e-06 1.45e-06 1.35e-06 1.45e-06 1.5e-06 1.55e-06 1.45e-06 1.4e-06 1.3e-06
27 2.2e-06 1.55e-06 2.5e-06 1.7e-06 1.5e-06 2.5e-06 1.5e-06 1.5e-06 2e-06 1.8e-06 1.55e-06 1.15e-06 1.7e-06 1e-06 2.55e-06 1.9e-06 1.7e-06 1.55e-06 1e-06 1.75e-06 1.75e-06 1.25e-06 1.8e-06 2.25e-06 9.5e-07 2.6e-06 1.7e-06 1.6e-06 2.3e-06 2.35e-06 2.05e-06 1.65e-06 2.2e-06 1.15e-06 1.8e-06 2.3e-06 2.25e-06 2.25e-06 9.5e-07
28 2.05e-06 2.1e-06 1.95e-06 1.55e-06 1.85e-06 1.6e-06 2.05e-06 1.9e-06 1.55e-06 2.1e-06 1.95e-06 2.3e-06 1.95e-06 1.95e-06 2.4e-06 2.1e-06 1.75e-06 1.85e-06 1.7e-06 2e-06 2.05e-06 2e-06 2.3e-06 2.1e-06 1.95e-06 2.35e-06 2.05e-06 2.3e-06 1.9e-06 2.2e-06 2.5e-06 2.15e-06 2.05e-06 2.1e-06 2.1e-06 1.5e-06 2.15e-06 2.1e-06 1.95e-06
29 9e-07 1.5e-06 1.25e-06 1.95e-06 1.35e-06 1.45e-06 1.45e-06 1.4e-06 1.7e-06 1.65e-06 1.45e-06 2.4e-06 1.55e-06 2.1e-06 1.25e-06 1.75e-06 2.15e-06 1.95e-06 2e-06 1.6e-06 1.6e-06 2.2e-06 1.75e-06 9.5e-07 2.1e-06 1.3e-06 1.55e-06 2.35e-06 2.2e-06 1.4e-06 1.9e-06 1.55e-06 9e-07 2.25e-06 1.65e-06 1.25e-06 1e-06 9.5e-07 2.1e-06
30 2e-06 1.9e-06 2e-06 2.15e-06 1.95e-06 2.3e-06 1.85e-06 2e-06 2.3e-06 2.1e-06 2.05e-06 2.35e-06 2e-06 1.85e-06 2.2e-06 2.2e-06 2.4e-06 1.95e-06 1.95e-06 2.05e-06 2.05e-06 2.25e-06 2e-06 2.05e-06 1.85e-06 1.75e-06 2.15e-06 2.05e-06 2.5e-06 1.9e-06 3.3e-06 1.95e-06 2e-06 2e-06 2.1e-06 2.25e-06 2e-06 2.05e-06 1.85e-06
31 1.25e-06 1.3e-06 1.6e-06 1.55e-06 1.25e-06 1.7e-06 1.25e-06 1.3e-06 1.7e-06 1.55e-06 1.35e-06 2e-06 1.3e-06 1.25e-06 1.75e-06 1.65e-06 2.1e-06 1.55e-06 1.3e-06 1.35e-06 1.5e-06 1.65e-06 1.55e-06 1.3e-06 1.3e-06 1.95e-06 1.45e-06 1.65e-06 2.15e-06 1.55e-06 1.95e-06 2.2e-06 1.25e-06 1.45e-06 1.55e-06 1.65e-06 1.5e-06 1.3e-06 1.3e-06
32 5e-07 1.3e-06 9e-07 1.8e-06 1.15e-06 1.1e-06 1.25e-06 1.2e-06 1.55e-06 1.6e-06 1.25e-06 2.25e-06 1.15e-06 1.9e-06 1.35e-06 1.7e-06 2.05e-06 1.75e-06 1.8e-06 1.2e-06 1.55e-06 2e-06 1.7e-06 5.5e-07 1.9e-06 1.35e-06 1.35e-06 2.2e-06 2.05e-06 9e-07 2e-06 1.25e-06 1e-06 2.05e-06 1.6e-06 1.1e-06 9.5e-07 5.5e-07 1.9e-06
33 2.05e-06 1.25e-06 2.3e-06 1.5e-06 1.25e-06 2.35e-06 1.25e-06 1.3e-06 1.8e-06 1.45e-06 1.35e-06 1.55e-06 1.45e-06 6.5e-07 2.2e-06 1.55e-06 2.05e-06 1.2e-06 6.5e-07 1.5e-06 1.4e-06 1.1e-06 1.4e-06 2.1e-06 6.5e-07 2.6e-06 1.45e-06 1.15e-06 2.1e-06 2.25e-06 2e-06 1.45e-06 2.05e-06 1.1e-06 1.45e-06 2.15e-06 2e-06 2.1e-06 6.5e-07
34 1.6e-06 1.55e-06 1.8e-06 1.65e-06 1.3e-06 1.85e-06 1.5e-06 1.35e-06 1.65e-06 1e-06 1.4e-06 2.05e-06 1.4e-06 1.3e-06 1.05e-06 1.2e-06 2.1e-06 1.35e-06 1.1e-06 1.35e-06 1.05e-06 1.55e-06 1.3e-06 1.65e-06 1.3e-06 2.1e-06 1.5e-06 1.8e-06 2.1e-06 1.65e-06 2.1e-06 1.55e-06 1.6e-06 1.45e-06 2e-06 1.75e-06 1.25e-06 1.65e-06 1.3e-06
35 1.1e-06 1.55e-06 1.35e-06 1.5e-06 1.3e-06 1.15e-06 1.5e-06 1.4e-06 1.25e-06 1.75e-06 1.45e-06 2.3e-06 1.6e-06 2e-06 1.6e-06 1.85e-06 1.7e-06 1.85e-06 1.85e-06 1.65e-06 1.7e-06 2.05e-06 1.9e-06 1.15e-06 2e-06 1.75e-06 1.55e-06 2.3e-06 1.5e-06 1.25e-06 2.25e-06 1.65e-06 1.1e-06 2.15e-06 1.75e-06 1.7e-06 1.25e-06 1.15e-06 2e-06
36 9.5e-07 1.4e-06 1.25e-06 1.8e-06 1.25e-06 1.45e-06 1.35e-06 1.3e-06 1.6e-06 1.25e-06 1.35e-06 2.4e-06 1.45e-06 1.85e-06 7e-07 1.35e-06 2.15e-06 1.7e-06 1.75e-06 1.5e-06 1.2e-06 2.05e-06 1.35e-06 1e-06 1.85e-06 1.5e-06 1.45e-06 2.25e-06 2.15e-06 1e-06 2e-06 1.5e-06 9.5e-07 2e-06 1.25e-06 1.25e-06 1.3e-06 1e-06 1.85e-06
37 5.5e-07 1.35e-06 9e-07 1.85e-06 1.2e-06 1.15e-06 1.3e-06 1.25e-06 1.6e-06 1.65e-06 1.3e-06 2.3e-06 1.15e-06 1.95e-06 1.4e-06 1.75e-06 2.1e-06 1.8e-06 1.85e-06 1.25e-06 1.6e-06 2.05e-06 1.75e-06 5.5e-07 1.95e-06 1.4e-06 1.4e-06 2.25e-06 2.1e-06 9.5e-07 2.05e-06 1.3e-06 5.5e-07 2.1e-06 1.65e-06 1.15e-06 1e-06 1.1e-06 1.95e-06
38 1.9e-06 1.15e-06 2.15e-06 1.35e-06 1.1e-06 2.2e-06 1.1e-06 1.05e-06 1.55e-06 1.3e-06 1.1e-06 1.4e-06 1.3e-06 5e-07 2.05e-06 1.35e-06 1.9e-06 9.5e-07 4.5e-07 1.35e-06 1.25e-06 8.5e-07 1.3e-06 1.95e-06 4e-07 2.45e-06 1.3e-06 9.5e-07 1.95e-06 2.1e-06 1.85e-06 1.3e-06 1.9e-06 6.5e-07 1.3e-06 2e-06 1.85e-06 1.95e-06 8e-07
