 slim_762261268 slim_762261289 slim_762261256 slim_762261290 slim_762261261 slim_762261277 slim_762261278 slim_762261276 slim_762261281 slim_762261250 slim_762261251 slim_762261286 slim_762261275 slim_762261293 slim_762261248 slim_762261270 slim_762261242 slim_762261243 slim_762261279 slim_762261254 slim_762261267 slim_762261283 slim_762261247 slim_762261291 slim_762261262 slim_762261264 slim_762261260 slim_762261266 slim_762261282 slim_762261257 slim_762261259 slim_762261263 slim_762261245 slim_762261284 slim_762261255 slim_762261288 slim_762261258 slim_762261292 slim_762261249 slim_762261272 slim_762261246 slim_762261274 slim_762261287 slim_762261244 slim_762261285 slim_762261280 slim_762261253 slim_762261269 slim_762261273 slim_762261271 slim_762261252 slim_762261265
10 1.95e-06 1.8e-06 9.5e-07 1.35e-06 1.4e-06 1.5e-06 1.05e-06 1.45e-06 1.85e-06 2.35e-06 1.3e-06 2.45e-06 2.2e-06 9.5e-07 2.15e-06 7.5e-07 1.6e-06 1.65e-06 9.5e-07 1.5e-06 1e-06 2.35e-06 1.5e-06 2.45e-06 9.5e-07 1.2e-06 1.45e-06 1.75e-06 1.55e-06 2.5e-06 2.15e-06 1.55e-06 7.5e-07 2.45e-06 1.3e-06 1.65e-06 1.8e-06 1.9e-06 2e-06 2.1e-06 3e-06 1.9e-06 2.5e-06 2.05e-06 1.95e-06 1.65e-06 1.7e-06 8e-07 1.35e-06 1.85e-06 1.3e-06 1.25e-06
11 2.35e-06 2.45e-06 2.8e-06 2.55e-06 2.65e-06 2.75e-06 2.9e-06 2.7e-06 2.8e-06 2.2e-06 2.45e-06 4e-06 2.35e-06 2.8e-06 2.55e-06 2.5e-06 2.55e-06 2.6e-06 2.8e-06 2.7e-06 2.8e-06 2e-06 2.4e-06 2.25e-06 2.8e-06 2.95e-06 2.85e-06 2.8e-06 2.5e-06 2.65e-06 2.55e-06 2.4e-06 2.7e-06 2.25e-06 2.8e-06 2.5e-06 2.1e-06 2.4e-06 2.4e-06 2.5e-06 2.1e-06 2.4e-06 2.3e-06 2.5e-06 2.4e-06 2.8e-06 2.5e-06 2.55e-06 2.4e-06 2.45e-06 2.55e-06 2.65e-06
12 1.95e-06 2e-06 2.55e-06 2.35e-06 2e-06 2.05e-06 2.4e-06 2.45e-06 2.2e-06 1.8e-06 2.2e-06 2.35e-06 2.9e-06 2.3e-06 2.15e-06 2.25e-06 2.05e-06 2.1e-06 2.3e-06 2.05e-06 2.3e-06 2.3e-06 2.65e-06 2.1e-06 2.3e-06 2.5e-06 2.4e-06 2.25e-06 2.75e-06 1.9e-06 2.15e-06 1.95e-06 2.15e-06 2.1e-06 2.35e-06 2.2e-06 1.95e-06 1.95e-06 2e-06 1.9e-06 1.7e-06 1.95e-06 2.15e-06 2.15e-06 2e-06 2.6e-06 2.4e-06 2.3e-06 2.6e-06 2.25e-06 2.3e-06 2.2e-06
13 1.85e-06 1.75e-06 8e-07 1.45e-06 1.25e-06 1.3e-06 4e-07 1.5e-06 1.5e-06 2.45e-06 9.5e-07 2.8e-06 2.3e-06 6e-07 1.9e-06 1e-06 1.5e-06 1.55e-06 4e-07 1.15e-06 5.5e-07 2.7e-06 1.35e-06 2.9e-06 4e-07 4.5e-07 1e-06 1.35e-06 1.4e-06 2.55e-06 1.9e-06 1.45e-06 4e-07 2.9e-06 9e-07 1.85e-06 2.35e-06 1.85e-06 1.75e-06 2.1e-06 3.15e-06 1.75e-06 2.95e-06 2.15e-06 1.8e-06 1.6e-06 2.05e-06 9.5e-07 1.3e-06 2.15e-06 1.45e-06 8e-07
14 1.85e-06 2.3e-06 2.25e-06 2.4e-06 2.05e-06 2.1e-06 2e-06 2.6e-06 2.15e-06 2e-06 2.15e-06 2.55e-06 2.15e-06 1.9e-06 3.5e-06 2.2e-06 2.45e-06 2.5e-06 1.8e-06 1.95e-06 1.95e-06 2.5e-06 2.5e-06 2.4e-06 1.8e-06 1.9e-06 2.3e-06 2.35e-06 2.5e-06 2.6e-06 1.9e-06 2.3e-06 1.95e-06 2.4e-06 1.9e-06 2.65e-06 2.05e-06 1.9e-06 1.75e-06 2.4e-06 1.9e-06 1.9e-06 2.45e-06 2.4e-06 1.95e-06 2.45e-06 2.55e-06 2.25e-06 2.65e-06 2.65e-06 2.45e-06 2.1e-06
15 2e-06 1.85e-06 1e-06 1.4e-06 1.35e-06 1.45e-06 1.1e-06 1.5e-06 1.9e-06 2.4e-06 7.5e-07 2.5e-06 2.25e-06 1e-06 2.2e-06 1.4e-06 1.65e-06 1.7e-06 1e-06 1.5e-06 9.5e-07 2.4e-06 1.55e-06 2.5e-06 1e-06 1.25e-06 1.5e-06 1.8e-06 1.6e-06 2.55e-06 2.2e-06 1.6e-06 8e-07 2.5e-06 1.35e-06 1.7e-06 1.85e-06 1.95e-06 2.05e-06 2.15e-06 3.05e-06 1.95e-06 2.55e-06 2.1e-06 2e-06 1.7e-06 1.75e-06 8.5e-07 1.4e-06 1.9e-06 1.35e-06 1.3e-06
16 2.35e-06 6.5e-07 1.95e-06 1.4e-06 1.8e-06 1.85e-06 1.6e-06 1.55e-06 1.6e-06 1.85e-06 1.6e-06 2.55e-06 2.05e-06 1.5e-06 2.45e-06 1.65e-06 1.2e-06 6.5e-07 1.55e-06 1.75e-06 1.7e-06 2.45e-06 1.75e-06 2.3e-06 1.55e-06 1.65e-06 1.25e-06 1e-06 1.8e-06 1.55e-06 2.45e-06 6.5e-07 1.5e-06 2.3e-06 1.65e-06 1.15e-06 2.4e-06 2.35e-06 2.3e-06 1.05e-06 3.15e-06 2.3e-06 2.35e-06 2.45e-06 2.35e-06 1.65e-06 1.5e-06 1.65e-06 1.7e-06 1.05e-06 1.45e-06 1.15e-06
17 2.4e-06 6.5e-07 2e-06 1.45e-06 1.85e-06 1.9e-06 1.65e-06 1.6e-06 1.65e-06 1.9e-06 1.65e-06 2.6e-06 2.1e-06 1.55e-06 2.5e-06 1.7e-06 6.5e-07 1.3e-06 1.6e-06 1.8e-06 1.75e-06 2.5e-06 1.8e-06 2.35e-06 1.6e-06 1.7e-06 1.3e-06 1.05e-06 1.85e-06 1.6e-06 2.5e-06 7e-07 1.55e-06 2.35e-06 1.7e-06 1.2e-06 2.45e-06 2.4e-06 2.35e-06 1.1e-06 3.2e-06 2.35e-06 2.4e-06 2.5e-06 2.4e-06 1.7e-06 1.55e-06 1.7e-06 1.75e-06 1.1e-06 1.5e-06 1.2e-06
18 1.85e-06 1.75e-06 8e-07 1.45e-06 1.25e-06 1.3e-06 5e-07 1.6e-06 1.4e-06 2.45e-06 9.5e-07 2.8e-06 2.3e-06 4e-07 1.8e-06 1e-06 1.55e-06 1.6e-06 6e-07 1.15e-06 5e-07 2.7e-06 1.35e-06 2.9e-06 3e-07 4.5e-07 1e-06 1.35e-06 1.3e-06 2.55e-06 1.9e-06 1.45e-06 4e-07 2.9e-06 8e-07 1.85e-06 2.35e-06 1.85e-06 1.75e-06 2.1e-06 3.15e-06 1.85e-06 2.95e-06 2.15e-06 1.9e-06 1.5e-06 2.05e-06 1.05e-06 1.4e-06 2.15e-06 1.45e-06 8e-07
19 1.9e-06 1.65e-06 1.6e-06 1.8e-06 1.25e-06 1.3e-06 1.25e-06 1.95e-06 1.55e-06 2.1e-06 1.5e-06 2.7e-06 2.05e-06 1.15e-06 1.95e-06 1.5e-06 1.75e-06 1.8e-06 1.15e-06 2e-06 1.25e-06 2.6e-06 1.9e-06 2.55e-06 1.15e-06 1.15e-06 1.55e-06 1.65e-06 1.95e-06 1.85e-06 1.95e-06 1.6e-06 1.2e-06 2.55e-06 1.3e-06 2e-06 2.2e-06 1.95e-06 1.8e-06 1.65e-06 2.65e-06 1.95e-06 2.6e-06 2.45e-06 2e-06 1.9e-06 2.05e-06 1.6e-06 2e-06 2.05e-06 1.8e-06 1.35e-06
20 1.85e-06 2e-06 8.5e-07 1.6e-06 1.15e-06 1.3e-06 6.5e-07 1.65e-06 1.55e-06 2.55e-06 1e-06 2.8e-06 2.3e-06 5.5e-07 1.95e-06 9.5e-07 1.7e-06 1.75e-06 5e-07 1.25e-06 7e-07 2.75e-06 1.45e-06 2.9e-06 5e-07 7e-07 1.15e-06 1.6e-06 1.5e-06 2.5e-06 2e-06 1.6e-06 4.5e-07 2.9e-06 9.5e-07 1.95e-06 2.35e-06 1.85e-06 1.85e-06 2.2e-06 3.1e-06 1.85e-06 2.95e-06 2.15e-06 1.9e-06 1.7e-06 2.05e-06 1.1e-06 1.45e-06 2.3e-06 1.5e-06 9.5e-07
21 2.3e-06 2.35e-06 2.7e-06 2.45e-06 2.6e-06 2.65e-06 2.8e-06 2.6e-06 2.75e-06 2.15e-06 2.35e-06 2e-06 2.3e-06 2.7e-06 2.5e-06 2.4e-06 2.45e-06 2.5e-06 2.7e-06 2.6e-06 2.75e-06 3.8e-06 2.35e-06 2.2e-06 2.7e-06 2.85e-06 2.75e-06 2.7e-06 2.4e-06 2.65e-06 2.5e-06 2.3e-06 2.6e-06 2.2e-06 2.75e-06 2.4e-06 2.05e-06 2.35e-06 2.35e-06 2.45e-06 2.15e-06 2.35e-06 2.25e-06 2.45e-06 2.4e-06 2.7e-06 2.45e-06 2.45e-06 2.3e-06 2.35e-06 2.45e-06 2.55e-06
22 2.45e-06 1.85e-06 1.5e-06 1.7e-06 2e-06 2.1e-06 1.45e-06 1.9e-06 2e-06 2.65e-06 1.5e-06 2.4e-06 2.65e-06 1.35e-06 2.5e-06 1.55e-06 1.75e-06 1.8e-06 1.35e-06 1.9e-06 1.45e-06 2.35e-06 2.4e-06 2.85e-06 1.35e-06 1.35e-06 1.55e-06 1.7e-06 1.3e-06 2.65e-06 2.5e-06 1.6e-06 1.4e-06 2.85e-06 1.65e-06 1.8e-06 2.55e-06 2.5e-06 2.35e-06 2.2e-06 3.45e-06 2.5e-06 2.9e-06 2.35e-06 2.55e-06 1.85e-06 2.1e-06 1.6e-06 1.35e-06 2e-06 1.75e-06 1.35e-06
23 2.1e-06 1.95e-06 2.9e-06 2.35e-06 2.5e-06 2.5e-06 3e-06 2.3e-06 2.6e-06 1.75e-06 2.45e-06 2.25e-06 2.1e-06 2.9e-06 2.4e-06 2.5e-06 2.3e-06 2.35e-06 2.9e-06 2.55e-06 2.9e-06 2.2e-06 2.85e-06 3.2e-06 2.9e-06 3.05e-06 2.9e-06 2.55e-06 2.95e-06 2.15e-06 2.4e-06 2.15e-06 2.8e-06 1.6e-06 2.7e-06 2.05e-06 1.85e-06 2.25e-06 2.25e-06 2e-06 1.85e-06 2.25e-06 1.65e-06 2.5e-06 2.3e-06 2.4e-06 1.95e-06 2.55e-06 2.85e-06 1.75e-06 2.15e-06 2.7e-06
24 1.85e-06 1.75e-06 8e-07 1.45e-06 1.25e-06 1.3e-06 5e-07 1.6e-06 1.4e-06 2.45e-06 9.5e-07 2.8e-06 2.3e-06 4e-07 1.8e-06 1e-06 1.55e-06 1.6e-06 3e-07 1.15e-06 5e-07 2.7e-06 1.35e-06 2.9e-06 6e-07 4.5e-07 1e-06 1.35e-06 1.3e-06 2.55e-06 1.9e-06 1.45e-06 4e-07 2.9e-06 8e-07 1.85e-06 2.35e-06 1.85e-06 1.75e-06 2.1e-06 3.15e-06 1.85e-06 2.95e-06 2.15e-06 1.9e-06 1.5e-06 2.05e-06 1.05e-06 1.4e-06 2.15e-06 1.45e-06 8e-07
25 2e-06 1.7e-06 9.5e-07 1.55e-06 1.45e-06 1.45e-06 4.5e-07 1.8e-06 1.5e-06 2.5e-06 1.2e-06 2.95e-06 2.5e-06 4.5e-07 1.9e-06 1.25e-06 1.65e-06 1.7e-06 4.5e-07 1.15e-06 7e-07 2.85e-06 1.35e-06 3.05e-06 4.5e-07 1e-07 9e-07 1.25e-06 1.4e-06 2.7e-06 1.9e-06 1.5e-06 6.5e-07 3.05e-06 9e-07 1.95e-06 2.55e-06 2.05e-06 1.75e-06 2.15e-06 3.3e-06 2.05e-06 3.1e-06 2.3e-06 2.1e-06 1.6e-06 2.2e-06 1.3e-06 1.6e-06 2.2e-06 1.65e-06 7e-07
26 2.25e-06 1.5e-06 1.45e-06 1.65e-06 1.7e-06 1.75e-06 1.05e-06 1.8e-06 1.65e-06 2.45e-06 1.45e-06 2.85e-06 2.4e-06 1e-06 2.3e-06 1.5e-06 1.25e-06 1.3e-06 1e-06 1.55e-06 1.15e-06 2.75e-06 1.55e-06 2.9e-06 1e-06 9e-07 1.7e-06 1.3e-06 1.6e-06 2.3e-06 2.3e-06 1.2e-06 1.05e-06 2.9e-06 1.35e-06 1.65e-06 2.65e-06 2.3e-06 2.15e-06 1.85e-06 3.4e-06 2.3e-06 2.95e-06 2.4e-06 2.35e-06 1.75e-06 1.9e-06 1.55e-06 1.65e-06 1.9e-06 1.65e-06 9e-07
27 2.4e-06 7.5e-07 1.85e-06 1.4e-06 1.9e-06 1.9e-06 1.45e-06 1.75e-06 1.55e-06 2e-06 1.75e-06 2.8e-06 2.25e-06 1.35e-06 2.35e-06 1.8e-06 1e-06 1.05e-06 1.35e-06 1.65e-06 1.6e-06 2.7e-06 1.7e-06 2.55e-06 1.35e-06 1.25e-06 1.3e-06 1.4e-06 1.75e-06 1.85e-06 2.35e-06 8.5e-07 1.5e-06 2.55e-06 1.5e-06 1.3e-06 2.65e-06 2.45e-06 2.2e-06 1.25e-06 3.35e-06 2.45e-06 2.6e-06 2.45e-06 2.5e-06 1.6e-06 1.85e-06 1.85e-06 1.9e-06 1.25e-06 1.6e-06 1.1e-06
28 2.55e-06 1.9e-06 1.55e-06 1.75e-06 2.1e-06 2.15e-06 1.5e-06 1.95e-06 2e-06 2.75e-06 1.55e-06 2.5e-06 2.75e-06 1.4e-06 2.5e-06 1.6e-06 1.8e-06 1.85e-06 1.3e-06 1.95e-06 1.5e-06 2.4e-06 1.3e-06 2.95e-06 1.3e-06 1.4e-06 1.6e-06 1.75e-06 2.5e-06 2.8e-06 2.6e-06 1.65e-06 1.45e-06 2.95e-06 1.65e-06 1.85e-06 2.65e-06 2.6e-06 2.45e-06 2.3e-06 3.6e-06 2.6e-06 3e-06 2.45e-06 2.65e-06 1.8e-06 2.2e-06 1.65e-06 1.4e-06 2.05e-06 1.8e-06 1.4e-06
29 2.4e-06 1.3e-06 2.95e-06 2.25e-06 1.8e-06 2.05e-06 2.65e-06 2.3e-06 1.6e-06 1.8e-06 2.5e-06 2.65e-06 1.9e-06 2.55e-06 2.6e-06 2.55e-06 1.55e-06 1.6e-06 2.55e-06 1.85e-06 2.5e-06 2.65e-06 2.65e-06 2.15e-06 2.55e-06 2.7e-06 2.3e-06 1.85e-06 2.8e-06 7e-07 2.6e-06 1.4e-06 2.45e-06 2.15e-06 2.3e-06 1.85e-06 2.45e-06 2.45e-06 2.45e-06 8e-07 2.5e-06 2.45e-06 2.2e-06 2.8e-06 2.5e-06 2.4e-06 2e-06 2.6e-06 2.7e-06 1.6e-06 2.15e-06 2.1e-06
30 1.85e-06 2.3e-06 2.25e-06 2.4e-06 2.05e-06 2.1e-06 2e-06 2.6e-06 2.25e-06 2e-06 2.15e-06 2.55e-06 2.15e-06 1.9e-06 1.9e-06 2.2e-06 2.45e-06 2.5e-06 1.9e-06 1.95e-06 2e-06 2.5e-06 2.5e-06 2.4e-06 1.9e-06 1.9e-06 2.3e-06 2.35e-06 2.6e-06 2.6e-06 3.5e-06 2.3e-06 1.95e-06 2.4e-06 2e-06 2.65e-06 2.05e-06 1.9e-06 1.75e-06 2.4e-06 1.9e-06 1.9e-06 2.45e-06 2.4e-06 1.95e-06 2.55e-06 2.55e-06 2.25e-06 2.65e-06 2.65e-06 2.45e-06 2.1e-06
31 2.2e-06 5e-07 1.9e-06 1.3e-06 1.7e-06 1.75e-06 1.55e-06 1.5e-06 1.45e-06 1.7e-06 1.55e-06 2.4e-06 1.95e-06 1.45e-06 2.3e-06 1.6e-06 6.5e-07 7e-07 1.45e-06 1.6e-06 1.6e-06 2.3e-06 1.6e-06 2.15e-06 1.45e-06 1.5e-06 1.2e-06 8.5e-07 1.65e-06 1.4e-06 2.3e-06 9e-07 1.45e-06 2.15e-06 1.5e-06 1e-06 2.3e-06 2.25e-06 2.15e-06 9e-07 3e-06 2.25e-06 2.2e-06 2.35e-06 2.3e-06 1.5e-06 1.45e-06 1.65e-06 1.65e-06 9e-07 1.35e-06 9.5e-07
32 1.75e-06 1.85e-06 7e-07 1.35e-06 1.1e-06 1.2e-06 5e-07 1.45e-06 1.55e-06 2.45e-06 7.5e-07 2.7e-06 2.15e-06 4e-07 1.95e-06 8e-07 1.5e-06 1.55e-06 4e-07 1.2e-06 4.5e-07 2.6e-06 1.4e-06 2.8e-06 4e-07 6.5e-07 1.05e-06 1.5e-06 1.45e-06 2.45e-06 1.95e-06 1.45e-06 2e-07 2.8e-06 9.5e-07 1.8e-06 2.2e-06 1.6e-06 1.8e-06 2.1e-06 3.05e-06 1.7e-06 2.85e-06 2.05e-06 1.75e-06 1.65e-06 1.95e-06 8.5e-07 1.25e-06 2.15e-06 1.3e-06 8.5e-07
33 2.1e-06 1.95e-06 2.9e-06 2.35e-06 2.5e-06 2.5e-06 3e-06 2.3e-06 2.6e-06 1.75e-06 2.45e-06 2.25e-06 2.1e-06 2.9e-06 2.4e-06 2.5e-06 2.3e-06 2.35e-06 2.9e-06 2.55e-06 2.9e-06 2.2e-06 2.85e-06 1.6e-06 2.9e-06 3.05e-06 2.9e-06 2.55e-06 2.95e-06 2.15e-06 2.4e-06 2.15e-06 2.8e-06 3.2e-06 2.7e-06 2.05e-06 1.85e-06 2.25e-06 2.25e-06 2e-06 1.85e-06 2.25e-06 1.65e-06 2.5e-06 2.3e-06 2.4e-06 1.95e-06 2.55e-06 2.85e-06 1.75e-06 2.15e-06 2.7e-06
34 1.95e-06 1.6e-06 1.35e-06 1.65e-06 1.35e-06 1.5e-06 1e-06 1.8e-06 1.5e-06 2.25e-06 1.3e-06 2.8e-06 2.35e-06 9e-07 1.9e-06 1.35e-06 1.65e-06 1.7e-06 8e-07 1.3e-06 9.5e-07 2.75e-06 1.65e-06 2.7e-06 8e-07 9e-07 1.35e-06 1.5e-06 1.65e-06 2.3e-06 2e-06 1.5e-06 9.5e-07 2.7e-06 1.5e-06 1.9e-06 2.3e-06 2e-06 1.85e-06 1.9e-06 3e-06 2e-06 2.75e-06 2.5e-06 2.05e-06 1.65e-06 1.9e-06 1.4e-06 1.8e-06 2e-06 1.65e-06 1.15e-06
35 2.4e-06 1.05e-06 2e-06 1.5e-06 2.05e-06 2e-06 1.95e-06 1.45e-06 1.9e-06 2.1e-06 1.65e-06 2.5e-06 2.2e-06 1.85e-06 2.65e-06 1.7e-06 1.15e-06 1.2e-06 1.85e-06 2e-06 1.95e-06 2.4e-06 1.8e-06 2.05e-06 1.85e-06 1.95e-06 1.65e-06 1.3e-06 1.85e-06 1.85e-06 2.65e-06 1e-06 1.8e-06 2.05e-06 1.9e-06 1.8e-06 2.35e-06 2.55e-06 2.5e-06 1.4e-06 3.25e-06 2.55e-06 2.1e-06 2.35e-06 2.6e-06 1.5e-06 1.4e-06 1.75e-06 1.8e-06 9.5e-07 1.3e-06 1.45e-06
36 1.85e-06 2.25e-06 2.3e-06 2.2e-06 2.1e-06 2.2e-06 2.45e-06 2.35e-06 2.5e-06 1.8e-06 1.8e-06 2.1e-06 1.95e-06 2.35e-06 2.05e-06 1.85e-06 2.4e-06 2.45e-06 2.35e-06 2.2e-06 2.35e-06 2.05e-06 2.55e-06 1.85e-06 2.35e-06 2.55e-06 2.65e-06 2.65e-06 2.65e-06 2.45e-06 2.05e-06 2.3e-06 2.2e-06 1.85e-06 2.3e-06 2.35e-06 2.8e-06 1.85e-06 1.9e-06 2.3e-06 1.65e-06 1.85e-06 1.9e-06 2.2e-06 1.9e-06 2.5e-06 2.1e-06 1.9e-06 2.5e-06 2.25e-06 2.2e-06 2.45e-06
