 slim_762264720 slim_762264708 slim_762264722 slim_762264725 slim_762264710 slim_762264700 slim_762264685 slim_762264680 slim_762264733 slim_762264684 slim_762264690 slim_762264696 slim_762264724 slim_762264679 slim_762264715 slim_762264734 slim_762264701 slim_762264721 slim_762264683 slim_762264723 slim_762264714 slim_762264702 slim_762264709 slim_762264688 slim_762264695 slim_762264735 slim_762264726 slim_762264731 slim_762264694 slim_762264706 slim_762264698 slim_762264717 slim_762264686 slim_762264713 slim_762264716 slim_762264719 slim_762264728 slim_762264730 slim_762264707 slim_762264703 slim_762264697 slim_762264704 slim_762264692 slim_762264727 slim_762264687 slim_762264729 slim_762264699 slim_762264718 slim_762264689 slim_762264732 slim_762264682 slim_762264681 slim_762264712 slim_762264693 slim_762264691 slim_762264711 slim_762264705
0 1.8e-06 2.45e-06 1.7e-06 1e-06 2.3e-06 1.1e-06 1.7e-06 1e-06 2.05e-06 1.65e-06 1.25e-06 1.45e-06 1.05e-06 2.8e-06 2.75e-06 2.55e-06 1.55e-06 2.1e-06 1.9e-06 1.55e-06 2.6e-06 1.3e-06 1.5e-06 1.8e-06 1.75e-06 1.95e-06 2.05e-06 1.45e-06 1.6e-06 1.55e-06 2.05e-06 1.8e-06 1.2e-06 2.3e-06 2.45e-06 1.55e-06 2.1e-06 1.8e-06 2.35e-06 1.4e-06 1.55e-06 2e-06 2.15e-06 2e-06 1.45e-06 1.5e-06 9e-07 1.75e-06 1.55e-06 1.5e-06 2e-06 2.8e-06 1.1e-06 2.2e-06 1.65e-06 1.95e-06 2.2e-06
1 2.45e-06 2.6e-06 2.55e-06 2.3e-06 2.1e-06 2.3e-06 2.55e-06 2.2e-06 1.9e-06 2.4e-06 2.6e-06 1.7e-06 2.25e-06 1.75e-06 2e-06 1.95e-06 1.85e-06 2.5e-06 1.9e-06 2.55e-06 2.05e-06 2.3e-06 2.2e-06 2.6e-06 2.6e-06 1.95e-06 1.75e-06 1.75e-06 2.6e-06 1.75e-06 2.05e-06 1.9e-06 2.2e-06 1.85e-06 1.9e-06 1.9e-06 2.55e-06 1.9e-06 1.35e-06 2.5e-06 1.75e-06 2.6e-06 2.5e-06 1.95e-06 2.35e-06 1.7e-06 2.05e-06 2.35e-06 2.6e-06 2e-06 2.45e-06 1.65e-06 2.45e-06 2e-06 1.95e-06 1.85e-06 2e-06
2 1.7e-06 2.55e-06 2.2e-06 1.5e-06 2.2e-06 1.45e-06 1.1e-06 1.9e-06 2.2e-06 1.6e-06 1.8e-06 1.95e-06 1.95e-06 2.65e-06 2.6e-06 2.25e-06 2.15e-06 1.95e-06 2e-06 1.65e-06 2.3e-06 1.55e-06 1.35e-06 1.9e-06 1.95e-06 2e-06 2.1e-06 2.05e-06 1.7e-06 1.9e-06 2.2e-06 2.2e-06 1.65e-06 2.5e-06 1.9e-06 2.25e-06 2.15e-06 2.1e-06 2.45e-06 1.55e-06 1.9e-06 1.95e-06 1.45e-06 1.95e-06 1.85e-06 1.85e-06 1.7e-06 1.85e-06 1.75e-06 2.05e-06 1.45e-06 2.45e-06 1.6e-06 2.25e-06 2.25e-06 2.35e-06 2.25e-06
3 1e-06 2.3e-06 1.5e-06 1.1e-06 2.05e-06 8e-07 1.5e-06 8.5e-07 1.75e-06 1.55e-06 1e-06 1.15e-06 9e-07 2.8e-06 2.65e-06 2.4e-06 1.3e-06 1.85e-06 1.6e-06 1.25e-06 2.5e-06 1.2e-06 1.35e-06 1.55e-06 1.45e-06 1.65e-06 1.75e-06 1.2e-06 1.3e-06 1.2e-06 1.75e-06 1.6e-06 1.05e-06 2.2e-06 2.4e-06 1.3e-06 1.9e-06 1.65e-06 2.15e-06 1.25e-06 1.2e-06 1.85e-06 2e-06 1.7e-06 1.25e-06 1.15e-06 7e-07 1.45e-06 1.25e-06 1.15e-06 1.85e-06 2.7e-06 1.2e-06 1.9e-06 1.4e-06 1.85e-06 1.9e-06
4 2.3e-06 2.1e-06 2.2e-06 2.05e-06 1.7e-06 2.1e-06 2.2e-06 2.25e-06 1.5e-06 2.25e-06 2.4e-06 2.25e-06 2.3e-06 1.8e-06 1.65e-06 1.55e-06 2.35e-06 1e-06 1.55e-06 1.5e-06 1.45e-06 1.85e-06 2.1e-06 1.15e-06 1.55e-06 1.55e-06 2.2e-06 2.25e-06 1.55e-06 2.35e-06 1.75e-06 1.5e-06 2.35e-06 2.05e-06 1.85e-06 2.2e-06 1.55e-06 1.65e-06 1.95e-06 1.45e-06 2.35e-06 1.05e-06 2.15e-06 1.75e-06 1.55e-06 2.3e-06 2.15e-06 1.8e-06 1.4e-06 1.9e-06 1.45e-06 1.6e-06 2.3e-06 1.8e-06 2.45e-06 2e-06 1.8e-06
5 1.1e-06 2.3e-06 1.45e-06 8e-07 2.1e-06 9e-07 1.45e-06 1.1e-06 1.95e-06 1.6e-06 1.15e-06 1.15e-06 1.2e-06 2.95e-06 2.8e-06 2.3e-06 1.35e-06 1.95e-06 1.55e-06 1.2e-06 2.55e-06 1.3e-06 1.4e-06 1.65e-06 1.65e-06 1.6e-06 1.9e-06 1.25e-06 1.25e-06 1e-06 1.65e-06 1.75e-06 8e-07 2.2e-06 2.45e-06 1.6e-06 2.1e-06 1.9e-06 2.15e-06 1.25e-06 1e-06 1.8e-06 1.85e-06 1.4e-06 1.45e-06 9.5e-07 9.5e-07 1.4e-06 1.45e-06 1.45e-06 1.85e-06 2.75e-06 1e-06 1.85e-06 1.45e-06 2.1e-06 1.85e-06
6 1.7e-06 2.55e-06 1.1e-06 1.5e-06 2.2e-06 1.45e-06 2.2e-06 1.9e-06 2.2e-06 1.6e-06 1.8e-06 1.95e-06 1.95e-06 2.65e-06 2.6e-06 2.25e-06 2.15e-06 1.95e-06 2e-06 1.65e-06 2.3e-06 1.55e-06 1.35e-06 1.9e-06 1.95e-06 2e-06 2.1e-06 2.05e-06 1.7e-06 1.9e-06 2.2e-06 2.2e-06 1.65e-06 2.5e-06 1.9e-06 2.25e-06 2.15e-06 2.1e-06 2.45e-06 1.55e-06 1.9e-06 1.95e-06 1.45e-06 1.95e-06 1.85e-06 1.85e-06 1.7e-06 1.85e-06 1.75e-06 2.05e-06 1.45e-06 2.45e-06 1.6e-06 2.25e-06 2.25e-06 2.35e-06 2.25e-06
7 1e-06 2.2e-06 1.9e-06 8.5e-07 2.25e-06 1.1e-06 1.9e-06 2e-07 1.85e-06 1.3e-06 1e-06 1e-06 2.5e-07 3e-06 2.7e-06 2.7e-06 1e-06 2.2e-06 1.8e-06 1.75e-06 2.95e-06 1.2e-06 1.3e-06 1.9e-06 1.8e-06 1.9e-06 1.9e-06 9e-07 1.8e-06 1.25e-06 1.8e-06 1.3e-06 1.15e-06 2.4e-06 2.4e-06 9e-07 1.75e-06 1.6e-06 2.05e-06 1.75e-06 1.25e-06 2.05e-06 2.3e-06 2.05e-06 1.1e-06 1.2e-06 2e-07 1.65e-06 1.6e-06 1.25e-06 2.15e-06 2.85e-06 1.6e-06 2.1e-06 1.1e-06 1.4e-06 2.1e-06
8 2.05e-06 1.9e-06 2.2e-06 1.75e-06 1.5e-06 1.95e-06 2.2e-06 1.85e-06 2.5e-06 2.15e-06 2.1e-06 1.8e-06 1.9e-06 1.95e-06 1.75e-06 1.9e-06 1.9e-06 1.3e-06 1.55e-06 1.7e-06 1.85e-06 1.8e-06 2e-06 1.45e-06 1.5e-06 1.55e-06 2.05e-06 1.8e-06 1.75e-06 1.95e-06 2e-06 1.7e-06 2.2e-06 1.9e-06 2e-06 1.7e-06 1.85e-06 1.6e-06 1.75e-06 1.65e-06 1.95e-06 1.6e-06 2.15e-06 1.8e-06 1.6e-06 1.9e-06 1.75e-06 1.7e-06 1.55e-06 1.5e-06 1.8e-06 1.95e-06 2.25e-06 1.6e-06 2e-06 1.85e-06 1.6e-06
9 1.65e-06 2.4e-06 1.6e-06 1.55e-06 2.25e-06 1.6e-06 1.6e-06 1.3e-06 2.15e-06 2.5e-06 1.8e-06 1.75e-06 1.4e-06 2.7e-06 2.55e-06 2.4e-06 1.85e-06 2.1e-06 2.05e-06 1.95e-06 2.7e-06 1.5e-06 1.25e-06 2.05e-06 2.1e-06 2.1e-06 2.05e-06 1.75e-06 2e-06 1.85e-06 2.15e-06 1.9e-06 1.6e-06 2.55e-06 1.85e-06 1.85e-06 1.95e-06 2e-06 2.3e-06 1.85e-06 1.85e-06 2.05e-06 1.6e-06 2.15e-06 1.65e-06 1.8e-06 1.25e-06 1.9e-06 1.95e-06 2e-06 1.6e-06 2.65e-06 1.8e-06 2.3e-06 1.95e-06 1.95e-06 2.3e-06
