 slim_762201715 slim_762201712 slim_762201703 slim_762201711 slim_762201738 slim_762201713 slim_762201699 slim_762201698 slim_762201724 slim_762201740 slim_762201731 slim_762201744 slim_762201737 slim_762201735 slim_762201733 slim_762201723 slim_762201714 slim_762201706 slim_762201705 slim_762201720 slim_762201718 slim_762201710 slim_762201725 slim_762201716 slim_762201704 slim_762201701 slim_762201732 slim_762201743 slim_762201726 slim_762201728 slim_762201721 slim_762201739 slim_762201741 slim_762201722 slim_762201727 slim_762201700 slim_762201734 slim_762201736 slim_762201707 slim_762201709 slim_762201730 slim_762201708 slim_762201742 slim_762201719 slim_762201702 slim_762201729 slim_762201717
10 1.8e-06 1.8e-06 2.35e-06 1.8e-06 2.45e-06 2e-06 2.8e-06 2.7e-06 3.15e-06 1.65e-06 3.3e-06 2.35e-06 2.25e-06 2.15e-06 2.5e-06 2.5e-06 2.2e-06 2.5e-06 2.15e-06 2.75e-06 2.45e-06 2e-06 2.5e-06 2.05e-06 2.15e-06 2.65e-06 2.1e-06 1.85e-06 2.85e-06 1.95e-06 1.75e-06 2.5e-06 2.4e-06 1.85e-06 2.5e-06 2.05e-06 2.85e-06 2.05e-06 2.3e-06 2.6e-06 2.6e-06 2.15e-06 1.85e-06 2.5e-06 2.45e-06 2.1e-06 2.1e-06
11 2.3e-06 1.95e-06 2.65e-06 2.75e-06 1.8e-06 2.15e-06 2.6e-06 2.15e-06 2.4e-06 2.6e-06 2.35e-06 3e-06 2.3e-06 2.1e-06 2.4e-06 2.15e-06 2.45e-06 2.15e-06 1.75e-06 1.95e-06 2.05e-06 2.05e-06 2.15e-06 2.7e-06 2.4e-06 2.3e-06 1.95e-06 1.9e-06 2.35e-06 2.3e-06 2.35e-06 2.5e-06 2e-06 2.35e-06 1.95e-06 2.55e-06 2.5e-06 1.9e-06 2.6e-06 2.25e-06 2.4e-06 2.35e-06 2.4e-06 1.95e-06 2.55e-06 2.6e-06 1.95e-06
12 2.3e-06 1.95e-06 1.45e-06 1.9e-06 2.3e-06 1.95e-06 2.05e-06 2.45e-06 2.5e-06 1.8e-06 2.25e-06 2.3e-06 1.4e-06 1.5e-06 1.2e-06 2.6e-06 2e-06 2.6e-06 2.4e-06 2.55e-06 1.7e-06 2.2e-06 2.6e-06 1.7e-06 1.95e-06 1.65e-06 2.6e-06 2.7e-06 2.1e-06 1.15e-06 1.45e-06 2.15e-06 1.65e-06 1.35e-06 2.2e-06 1.25e-06 1.65e-06 1.75e-06 1.55e-06 1.7e-06 1.85e-06 2.15e-06 1.4e-06 2.2e-06 2.2e-06 1.3e-06 2.6e-06
13 2.15e-06 1.8e-06 1.4e-06 1.5e-06 1.8e-06 1.95e-06 1.8e-06 2.3e-06 2.3e-06 1.4e-06 2.15e-06 2.1e-06 1.5e-06 1.4e-06 1.6e-06 2.55e-06 1.25e-06 2.6e-06 2.2e-06 2.5e-06 2.2e-06 2.05e-06 2.55e-06 1.35e-06 1.15e-06 1.9e-06 2.3e-06 2.8e-06 1.95e-06 8e-07 1.1e-06 1.8e-06 2.15e-06 1.3e-06 2.2e-06 1.5e-06 2e-06 1.3e-06 1.5e-06 1.75e-06 1.6e-06 2.05e-06 1.3e-06 2.2e-06 1.9e-06 1.55e-06 2.3e-06
14 2.5e-06 2.15e-06 1.7e-06 2.15e-06 2.35e-06 2.15e-06 2.15e-06 2.5e-06 2.45e-06 2.05e-06 2.5e-06 2.4e-06 1.2e-06 1.6e-06 2.1e-06 2.65e-06 2.1e-06 2.65e-06 2.5e-06 2.6e-06 1.95e-06 2.4e-06 2.65e-06 1.95e-06 2.05e-06 1.95e-06 2.7e-06 2.85e-06 1.75e-06 1.4e-06 1.7e-06 2.25e-06 1.9e-06 1.65e-06 1.95e-06 1.55e-06 1.8e-06 1.9e-06 1.75e-06 1.85e-06 1.95e-06 2.35e-06 1.6e-06 1.95e-06 2.3e-06 1.6e-06 2.65e-06
15 2.4e-06 2.05e-06 2.8e-06 3.1e-06 2.2e-06 2.25e-06 2.5e-06 2.7e-06 1.55e-06 3.2e-06 2.5e-06 2.15e-06 2.6e-06 2.55e-06 2.65e-06 3e-06 3.05e-06 1.7e-06 2.1e-06 1.6e-06 2.4e-06 2.45e-06 1.5e-06 3.2e-06 2.95e-06 2.05e-06 1.85e-06 1.5e-06 1.9e-06 2.7e-06 2.8e-06 2.35e-06 2.35e-06 2.7e-06 2.05e-06 3.1e-06 2.45e-06 2.2e-06 3e-06 1.85e-06 2.15e-06 2.35e-06 2.75e-06 2.05e-06 2.55e-06 3.15e-06 1.9e-06
16 2.15e-06 2.15e-06 1.85e-06 1.3e-06 2.15e-06 2.4e-06 2.4e-06 2.7e-06 2.9e-06 1.1e-06 2.2e-06 2.45e-06 2e-06 1.25e-06 2.1e-06 3.05e-06 2.2e-06 3.05e-06 2.55e-06 3e-06 2.65e-06 2.1e-06 3.05e-06 1.45e-06 1.2e-06 2.45e-06 2.7e-06 3.2e-06 2.5e-06 1.4e-06 1.2e-06 2e-06 2.6e-06 1.4e-06 2.65e-06 1.6e-06 2.55e-06 1.75e-06 1.7e-06 2.3e-06 2.2e-06 2.55e-06 1.4e-06 2.65e-06 2.05e-06 1.65e-06 2.65e-06
17 2.4e-06 2.05e-06 2.7e-06 3.15e-06 2.25e-06 2.25e-06 2.4e-06 2.7e-06 1.85e-06 3.15e-06 2.5e-06 2.15e-06 2.6e-06 2.6e-06 2.65e-06 1.7e-06 3.05e-06 3.1e-06 2.1e-06 1.8e-06 2.4e-06 2.45e-06 1.7e-06 3.2e-06 2.95e-06 1.95e-06 1.9e-06 1.55e-06 2.1e-06 2.75e-06 2.8e-06 2.5e-06 2.35e-06 2.7e-06 2.1e-06 3.05e-06 2.3e-06 2.25e-06 3.05e-06 2.05e-06 2.35e-06 2.4e-06 2.75e-06 2.1e-06 2.4e-06 3.1e-06 1.9e-06
18 2.05e-06 1.7e-06 2.75e-06 2.85e-06 2.2e-06 1.9e-06 2.9e-06 2.4e-06 2.9e-06 2.7e-06 2.15e-06 1.75e-06 2.4e-06 2.2e-06 2.5e-06 2.1e-06 2.55e-06 2.1e-06 2.6e-06 2.55e-06 2.45e-06 2.45e-06 2.1e-06 2.8e-06 2.5e-06 2.6e-06 1.4e-06 1.3e-06 2.65e-06 2.4e-06 2.45e-06 2.8e-06 2.4e-06 2.45e-06 2.35e-06 2.65e-06 2.8e-06 2e-06 2.7e-06 2.55e-06 2.7e-06 2.1e-06 2.5e-06 2.35e-06 2.85e-06 2.7e-06 1.4e-06
19 2.7e-06 2.35e-06 2.75e-06 3.05e-06 1.85e-06 2.55e-06 2.25e-06 2.5e-06 1.1e-06 3.15e-06 2.75e-06 1.95e-06 2.55e-06 2.5e-06 2.6e-06 1.6e-06 3e-06 1.8e-06 2.55e-06 2.1e-06 2.05e-06 2.1e-06 1.6e-06 3.15e-06 2.9e-06 1.8e-06 2.45e-06 2.15e-06 1.65e-06 2.65e-06 2.75e-06 2.1e-06 2e-06 2.65e-06 1.7e-06 3.05e-06 2.2e-06 2.15e-06 2.95e-06 1.6e-06 1.9e-06 2.65e-06 2.7e-06 1.7e-06 2.3e-06 3.1e-06 2.5e-06
20 2.45e-06 2.15e-06 2.35e-06 2.65e-06 2.05e-06 2.15e-06 2.5e-06 2.3e-06 2.55e-06 2.55e-06 2.45e-06 2.05e-06 1.7e-06 2.2e-06 1.95e-06 2.4e-06 2.65e-06 2.4e-06 2.45e-06 2.05e-06 3.1e-06 2.05e-06 2.4e-06 2.5e-06 2.6e-06 2.25e-06 2.55e-06 2.25e-06 2.45e-06 2e-06 2.3e-06 2.55e-06 1.55e-06 2.25e-06 2e-06 2.05e-06 2.1e-06 2e-06 2.25e-06 2.25e-06 2.3e-06 2.35e-06 2.25e-06 2e-06 2.6e-06 2.1e-06 2.55e-06
21 2e-06 2e-06 2.3e-06 1.75e-06 2e-06 2.2e-06 2.5e-06 2.4e-06 2.6e-06 1.6e-06 2e-06 2.05e-06 2.2e-06 2.05e-06 2.4e-06 2.45e-06 2.1e-06 2.45e-06 2.45e-06 2.1e-06 2.05e-06 3.2e-06 2.45e-06 2e-06 2.05e-06 2.35e-06 2.5e-06 2.3e-06 2.5e-06 1.9e-06 1.7e-06 2.2e-06 2e-06 1.8e-06 2.05e-06 2e-06 2.55e-06 1.95e-06 2.2e-06 2.3e-06 2.3e-06 2.35e-06 1.8e-06 2.05e-06 2.15e-06 2.05e-06 2.5e-06
22 2.4e-06 2.05e-06 2.8e-06 3.1e-06 2.2e-06 2.25e-06 2.5e-06 2.7e-06 1.55e-06 3.2e-06 2.5e-06 2.15e-06 2.6e-06 2.55e-06 2.65e-06 1.5e-06 3.05e-06 1.7e-06 2.1e-06 1.6e-06 2.4e-06 2.45e-06 3e-06 3.2e-06 2.95e-06 2.05e-06 1.85e-06 1.5e-06 1.9e-06 2.7e-06 2.8e-06 2.35e-06 2.35e-06 2.7e-06 2.05e-06 3.1e-06 2.45e-06 2.2e-06 3e-06 1.85e-06 2.15e-06 2.35e-06 2.75e-06 2.05e-06 2.55e-06 3.15e-06 1.9e-06
23 2.05e-06 2.1e-06 1.25e-06 9e-07 2.65e-06 2.1e-06 1.95e-06 2.65e-06 3.05e-06 7.5e-07 2.05e-06 2.7e-06 1.7e-06 1.35e-06 1.95e-06 3.2e-06 1.45e-06 3.2e-06 2.8e-06 3.15e-06 2.5e-06 2e-06 3.2e-06 1.5e-06 1.4e-06 2.45e-06 3e-06 3.35e-06 2.65e-06 7.5e-07 8.5e-07 2.1e-06 2.45e-06 1.15e-06 2.8e-06 1.2e-06 2.4e-06 2.1e-06 1.6e-06 2.3e-06 1.9e-06 2.15e-06 1.1e-06 2.8e-06 1.95e-06 1.25e-06 2.95e-06
24 2.1e-06 2.1e-06 1.8e-06 1.25e-06 2.15e-06 2.35e-06 2.3e-06 2.65e-06 2.75e-06 1.05e-06 2.15e-06 2.4e-06 1.95e-06 1.15e-06 2.05e-06 2.95e-06 1.2e-06 2.95e-06 2.5e-06 2.9e-06 2.6e-06 2.05e-06 2.95e-06 1.4e-06 2.1e-06 2.35e-06 2.65e-06 3.15e-06 2.4e-06 1.35e-06 1.15e-06 1.9e-06 2.55e-06 1.35e-06 2.6e-06 1.55e-06 2.45e-06 1.65e-06 1.65e-06 2.2e-06 2.1e-06 2.5e-06 1.35e-06 2.6e-06 1.95e-06 1.6e-06 2.6e-06
25 2.65e-06 2.25e-06 1.8e-06 2.45e-06 2.2e-06 2.45e-06 1.75e-06 2.75e-06 1.4e-06 2.5e-06 2.65e-06 2.3e-06 1.65e-06 1.9e-06 1.95e-06 2.05e-06 2.45e-06 1.95e-06 2.6e-06 1.8e-06 2.25e-06 2.35e-06 2.05e-06 2.45e-06 2.35e-06 2.2e-06 2.6e-06 2.7e-06 1.55e-06 1.9e-06 2e-06 1.9e-06 2.2e-06 1.85e-06 2e-06 2.35e-06 1.7e-06 2e-06 2.35e-06 1.3e-06 1.7e-06 2.55e-06 1.95e-06 2e-06 1.85e-06 2.4e-06 2.65e-06
26 1.95e-06 1.6e-06 2.9e-06 3.05e-06 2.15e-06 1.85e-06 2.95e-06 2.6e-06 2.85e-06 2.95e-06 2.1e-06 1.95e-06 2.6e-06 2.3e-06 2.7e-06 1.85e-06 2.7e-06 1.9e-06 1.4e-06 2.45e-06 2.55e-06 2.5e-06 1.85e-06 3e-06 2.65e-06 2.6e-06 1.7e-06 8.5e-07 2.65e-06 2.55e-06 2.65e-06 2.85e-06 2.5e-06 2.65e-06 2.3e-06 2.95e-06 2.95e-06 2e-06 2.85e-06 2.6e-06 2.75e-06 1.9e-06 2.7e-06 2.3e-06 2.95e-06 3e-06 1e-06
27 1.7e-06 1.4e-06 3.15e-06 3.35e-06 2.1e-06 1.6e-06 3.2e-06 2.6e-06 3e-06 3.3e-06 1.85e-06 1.9e-06 2.7e-06 2.8e-06 2.85e-06 1.5e-06 3.2e-06 1.55e-06 1.3e-06 2.15e-06 2.25e-06 2.3e-06 1.5e-06 3.35e-06 3.15e-06 2.7e-06 8.5e-07 0.0 2.8e-06 2.9e-06 3e-06 3.1e-06 2.2e-06 2.9e-06 2e-06 3.2e-06 3.1e-06 1.95e-06 3.1e-06 2.75e-06 3e-06 1.7e-06 2.95e-06 2e-06 3.2e-06 3.25e-06 9.5e-07
28 2.8e-06 2.4e-06 2.15e-06 2.6e-06 2.2e-06 2.6e-06 1.95e-06 2.75e-06 1.05e-06 2.7e-06 2.85e-06 2.35e-06 2.1e-06 1.95e-06 1.75e-06 1.9e-06 2.5e-06 2.1e-06 2.65e-06 1.65e-06 2.45e-06 2.5e-06 1.9e-06 2.65e-06 2.4e-06 1.55e-06 2.65e-06 2.8e-06 2e-06 2.1e-06 2.2e-06 1.85e-06 2.4e-06 2.1e-06 1.7e-06 2.6e-06 1.95e-06 2.1e-06 2.5e-06 1.25e-06 1.6e-06 2.7e-06 2.1e-06 1.7e-06 2.05e-06 2.65e-06 2.65e-06
29 2e-06 1.7e-06 8.5e-07 1.05e-06 2.2e-06 1.6e-06 1.5e-06 2.2e-06 2.5e-06 1e-06 1.95e-06 2.3e-06 1.15e-06 8e-07 1.4e-06 2.7e-06 1.4e-06 2.75e-06 2.4e-06 2.65e-06 2e-06 1.9e-06 2.7e-06 7.5e-07 1.35e-06 1.9e-06 2.55e-06 2.9e-06 2.1e-06 2e-07 7e-07 1.9e-06 1.95e-06 1e-06 2.3e-06 1.05e-06 1.85e-06 1.65e-06 1.35e-06 1.75e-06 1.3e-06 1.7e-06 9.5e-07 2.3e-06 1.8e-06 1.1e-06 2.55e-06
30 1.8e-06 1.75e-06 1.25e-06 6.5e-07 2.3e-06 1.95e-06 1.9e-06 2.4e-06 2.6e-06 5e-07 1.75e-06 2.35e-06 1.45e-06 1.1e-06 1.7e-06 2.8e-06 1.2e-06 2.8e-06 2.45e-06 2.75e-06 2.3e-06 1.7e-06 2.8e-06 8.5e-07 1.15e-06 2e-06 2.65e-06 3e-06 2.2e-06 7e-07 1e-06 1.75e-06 2.25e-06 8e-07 2.4e-06 1.05e-06 2.15e-06 1.75e-06 1.45e-06 1.85e-06 1.7e-06 2.1e-06 8e-07 2.4e-06 1.6e-06 1.1e-06 2.6e-06
31 2.5e-06 2.45e-06 2.05e-06 1.75e-06 2.3e-06 2.65e-06 2.1e-06 2.8e-06 1.55e-06 1.8e-06 2.5e-06 2.5e-06 2.15e-06 1.8e-06 2.25e-06 2.35e-06 2e-06 2.5e-06 2.8e-06 2.1e-06 2.55e-06 2.2e-06 2.35e-06 2.1e-06 1.9e-06 1.9e-06 2.85e-06 3.1e-06 1.85e-06 1.9e-06 1.75e-06 3e-06 2.5e-06 1.75e-06 2.4e-06 2.1e-06 2.15e-06 2.1e-06 2e-06 1.65e-06 1.8e-06 2.75e-06 1.75e-06 2.4e-06 1.85e-06 2.15e-06 2.85e-06
32 2.4e-06 2.1e-06 2.3e-06 2.6e-06 2e-06 2.1e-06 2.45e-06 2.25e-06 2.5e-06 2.5e-06 2.4e-06 2e-06 1.65e-06 2.15e-06 1.9e-06 2.35e-06 2.6e-06 2.35e-06 2.4e-06 2e-06 1.55e-06 2e-06 2.35e-06 2.45e-06 2.55e-06 2.2e-06 2.5e-06 2.2e-06 2.4e-06 1.95e-06 2.25e-06 2.5e-06 3e-06 2.2e-06 1.95e-06 2e-06 2.05e-06 1.95e-06 2.2e-06 2.2e-06 2.25e-06 2.3e-06 2.2e-06 1.95e-06 2.55e-06 2.05e-06 2.5e-06
33 1.9e-06 1.85e-06 1.35e-06 9.5e-07 2.3e-06 2.05e-06 2e-06 2.55e-06 2.5e-06 8e-07 1.85e-06 2.35e-06 1.35e-06 1.3e-06 1.65e-06 2.7e-06 1.4e-06 2.7e-06 2.45e-06 2.65e-06 2.25e-06 1.8e-06 2.7e-06 1.15e-06 1.35e-06 1.85e-06 2.65e-06 2.9e-06 2.1e-06 1e-06 8e-07 1.75e-06 2.2e-06 1.6e-06 2.3e-06 1.2e-06 2.1e-06 1.75e-06 1.5e-06 1.65e-06 1.8e-06 2.2e-06 9e-07 2.3e-06 1.7e-06 1.25e-06 2.6e-06
34 2.45e-06 2.1e-06 2.5e-06 2.85e-06 1.8e-06 2.3e-06 2.45e-06 2.5e-06 2.1e-06 2.8e-06 2.5e-06 1.95e-06 2.2e-06 2.2e-06 1.95e-06 2.05e-06 2.65e-06 2.1e-06 2.35e-06 1.7e-06 2e-06 2.05e-06 2.05e-06 2.8e-06 2.6e-06 2e-06 2.3e-06 2e-06 1.7e-06 2.3e-06 2.4e-06 2.4e-06 1.95e-06 2.3e-06 2.6e-06 2.7e-06 2.4e-06 1.85e-06 2.6e-06 1.95e-06 2.25e-06 2.4e-06 2.3e-06 1.35e-06 2.5e-06 2.75e-06 2.35e-06
35 2.1e-06 2.1e-06 1.55e-06 1.1e-06 2.6e-06 2.1e-06 2.25e-06 2.45e-06 3e-06 9e-07 2.05e-06 2.55e-06 1.25e-06 1.5e-06 1.55e-06 3.1e-06 1.6e-06 3.05e-06 2.65e-06 3.05e-06 2.05e-06 2e-06 3.1e-06 1.2e-06 1.55e-06 2.35e-06 2.95e-06 3.2e-06 2.6e-06 1.05e-06 1.05e-06 2.1e-06 2e-06 1.2e-06 2.7e-06 1.8e-06 2e-06 2.05e-06 1.4e-06 2.25e-06 2.05e-06 2.35e-06 1.15e-06 2.7e-06 2e-06 9.5e-07 2.85e-06
36 2.85e-06 2.5e-06 1.9e-06 2.5e-06 2.5e-06 2.5e-06 1.85e-06 2.6e-06 1.8e-06 2.5e-06 2.85e-06 2.5e-06 1.65e-06 2e-06 1.8e-06 2.45e-06 2.55e-06 2.3e-06 2.8e-06 2.2e-06 2.1e-06 2.55e-06 2.45e-06 2.4e-06 2.45e-06 1.7e-06 2.95e-06 3.1e-06 1.95e-06 1.85e-06 2.15e-06 2.15e-06 2.05e-06 2.1e-06 2.4e-06 2e-06 3e-06 2.3e-06 2.2e-06 1.75e-06 1.85e-06 2.7e-06 2.1e-06 2.4e-06 2.05e-06 2.05e-06 2.9e-06
37 2.05e-06 1.7e-06 2e-06 2.15e-06 1.55e-06 1.95e-06 2.3e-06 2.5e-06 2.45e-06 2.05e-06 2.05e-06 1.9e-06 1.75e-06 1.3e-06 1.9e-06 2.2e-06 1.75e-06 2.25e-06 2e-06 2.15e-06 2e-06 1.95e-06 2.2e-06 2.1e-06 1.65e-06 2e-06 2e-06 1.95e-06 2.1e-06 1.65e-06 1.75e-06 2.1e-06 1.95e-06 1.75e-06 1.85e-06 2.05e-06 2.3e-06 2.1e-06 1.95e-06 1.95e-06 2.1e-06 2.05e-06 1.8e-06 1.85e-06 2.3e-06 2.1e-06 2.05e-06
38 2.3e-06 2.3e-06 1.75e-06 1.5e-06 2.4e-06 2.35e-06 2.35e-06 2.55e-06 2.9e-06 1.4e-06 2.3e-06 2.6e-06 1.55e-06 1.5e-06 1.75e-06 3e-06 1.7e-06 3.05e-06 2.7e-06 2.95e-06 2.25e-06 2.2e-06 3e-06 1.6e-06 1.65e-06 2.35e-06 2.85e-06 3.1e-06 2.5e-06 1.35e-06 1.45e-06 2e-06 2.2e-06 1.5e-06 2.6e-06 1.4e-06 2.2e-06 1.95e-06 2.2e-06 2.25e-06 2.15e-06 2.45e-06 1.45e-06 2.6e-06 2.2e-06 1.45e-06 2.85e-06
39 2.6e-06 2.2e-06 1.8e-06 2.25e-06 2.15e-06 2.4e-06 1.75e-06 2.65e-06 1e-06 2.35e-06 2.6e-06 2.25e-06 1.7e-06 1.75e-06 1.85e-06 1.85e-06 2.3e-06 2.05e-06 2.55e-06 1.6e-06 2.25e-06 2.3e-06 1.85e-06 2.3e-06 2.2e-06 1.3e-06 2.6e-06 2.75e-06 1.25e-06 1.75e-06 1.85e-06 1.65e-06 2.2e-06 1.65e-06 1.95e-06 2.25e-06 1.75e-06 1.95e-06 2.25e-06 1.9e-06 1.4e-06 2.5e-06 1.8e-06 1.95e-06 1.85e-06 2.3e-06 2.6e-06
40 2.6e-06 2.25e-06 1.65e-06 2e-06 2.3e-06 2.25e-06 1.65e-06 2.55e-06 1.35e-06 2.1e-06 2.6e-06 2.4e-06 1.85e-06 1.6e-06 1.95e-06 2.15e-06 2.2e-06 2.35e-06 2.7e-06 1.9e-06 2.3e-06 2.3e-06 2.15e-06 1.9e-06 2.1e-06 1.7e-06 2.75e-06 3e-06 1.6e-06 1.3e-06 1.7e-06 1.8e-06 2.25e-06 1.8e-06 2.25e-06 2.05e-06 1.85e-06 2.1e-06 2.15e-06 1.4e-06 2.6e-06 2.35e-06 1.8e-06 2.25e-06 1.9e-06 2.1e-06 2.75e-06
