 slim_762387999 slim_762387988 slim_762388005 slim_762388008 slim_762387979 slim_762387982 slim_762388012 slim_762387978 slim_762387984 slim_762388023 slim_762388021 slim_762387990 slim_762388003 slim_762387996 slim_762387981 slim_762388014 slim_762388001 slim_762388022 slim_762387997 slim_762388015 slim_762387986 slim_762387985 slim_762387995 slim_762387980 slim_762387998 slim_762388017 slim_762388000 slim_762387994 slim_762388009 slim_762388004 slim_762387977 slim_762388019 slim_762387989 slim_762388007 slim_762388006 slim_762387983 slim_762387987 slim_762388002 slim_762388016 slim_762387991 slim_762388024 slim_762388018 slim_762387992 slim_762387993 slim_762388013 slim_762388010 slim_762388020 slim_762388011
13 1.8e-06 1.95e-06 1.75e-06 1.7e-06 1.5e-06 1.75e-06 1.9e-06 2.3e-06 2.05e-06 1.6e-06 1.95e-06 1.95e-06 2.4e-06 2.6e-06 1.7e-06 1.9e-06 1.7e-06 2.7e-06 1.75e-06 2.85e-06 1.65e-06 1.65e-06 1.7e-06 1.85e-06 1.55e-06 1.55e-06 2e-06 2.15e-06 1.9e-06 1.55e-06 1.95e-06 2e-06 1.75e-06 1.6e-06 1.7e-06 1.75e-06 3e-06 2.85e-06 1.6e-06 1.6e-06 1.65e-06 1.65e-06 1.65e-06 1.6e-06 2.05e-06 1.8e-06 1.7e-06 1.7e-06
14 1.05e-06 1.15e-06 9.5e-07 9.5e-07 1.1e-06 9e-07 1.2e-06 2.05e-06 1.3e-06 8.5e-07 1.15e-06 1.85e-06 2.25e-06 1.7e-06 1.7e-06 1.8e-06 9e-07 2.7e-06 1.8e-06 2.15e-06 1.6e-06 1.1e-06 1.4e-06 1.3e-06 1.6e-06 1.1e-06 2e-06 1.35e-06 1.75e-06 1.2e-06 1.15e-06 1.2e-06 1.6e-06 1.3e-06 9.5e-07 9.5e-07 2.35e-06 2.2e-06 1.55e-06 1.5e-06 1e-06 9e-07 1.6e-06 8.5e-07 1.6e-06 1.05e-06 9e-07 9.5e-07
15 1.95e-06 2e-06 1.6e-06 1.95e-06 1.85e-06 1.7e-06 1.85e-06 2.45e-06 2.25e-06 1.85e-06 1.7e-06 2.05e-06 2.65e-06 1.9e-06 1.8e-06 2.5e-06 1.75e-06 2.7e-06 1.65e-06 2.75e-06 1.55e-06 1.85e-06 1.9e-06 1.65e-06 1.95e-06 1.75e-06 1.85e-06 2.1e-06 1.8e-06 1.7e-06 1.75e-06 2e-06 1.65e-06 2e-06 1.7e-06 1.8e-06 2.85e-06 2.55e-06 1.6e-06 1.6e-06 2.05e-06 1.65e-06 1.55e-06 1.85e-06 2.1e-06 1.55e-06 1.8e-06 1.45e-06
16 9.5e-07 1.05e-06 9e-07 8.5e-07 1e-06 9e-07 1.15e-06 1.95e-06 1.35e-06 7.5e-07 1.05e-06 1.85e-06 2.15e-06 1.7e-06 9e-07 1.75e-06 1.5e-06 2.65e-06 1.8e-06 2.05e-06 1.55e-06 1.1e-06 1.4e-06 1.2e-06 1.6e-06 1.05e-06 2e-06 1.25e-06 1.7e-06 1.1e-06 1.05e-06 1.1e-06 1.55e-06 1.2e-06 8.5e-07 8.5e-07 2.25e-06 2.1e-06 1.45e-06 1.5e-06 9.5e-07 8e-07 1.55e-06 7.5e-07 1.55e-06 9.5e-07 8.5e-07 8.5e-07
17 2.75e-06 2.9e-06 2.6e-06 2.65e-06 2.7e-06 2.8e-06 2.75e-06 2.45e-06 3.05e-06 2.55e-06 2.75e-06 2.45e-06 2.3e-06 2.7e-06 2.7e-06 2.7e-06 2.65e-06 3.5e-06 2.65e-06 2.45e-06 2.6e-06 2.7e-06 2.7e-06 2.15e-06 2.7e-06 2.8e-06 3e-06 3.1e-06 2.2e-06 2.65e-06 2.75e-06 2.8e-06 2.05e-06 2.85e-06 2.5e-06 2.7e-06 2.45e-06 2.35e-06 2.55e-06 2.55e-06 2.8e-06 2.45e-06 2.6e-06 2.55e-06 3e-06 2.45e-06 2.7e-06 2.35e-06
18 1.95e-06 2.05e-06 1.65e-06 2e-06 1.9e-06 1.65e-06 1.75e-06 2.55e-06 2.15e-06 1.9e-06 2.05e-06 1.9e-06 2.6e-06 1.75e-06 1.8e-06 1.65e-06 1.8e-06 2.65e-06 2.6e-06 2.7e-06 1.6e-06 1.65e-06 1.7e-06 1.8e-06 1.65e-06 1.75e-06 1.7e-06 2.1e-06 1.9e-06 1.8e-06 1.85e-06 2.1e-06 1.75e-06 2.05e-06 1.8e-06 1.85e-06 2.85e-06 2.65e-06 1.65e-06 1.65e-06 1.95e-06 1.75e-06 1.6e-06 1.9e-06 2.15e-06 1.7e-06 1.8e-06 1.6e-06
19 2.1e-06 2.1e-06 1.95e-06 2.4e-06 2.45e-06 1.85e-06 2.2e-06 2.25e-06 2.6e-06 2.3e-06 2.3e-06 2.75e-06 2.2e-06 2.85e-06 2.15e-06 2.75e-06 2.05e-06 2.45e-06 2.7e-06 3.4e-06 2.85e-06 2.05e-06 2.25e-06 2.2e-06 2.65e-06 2.2e-06 3e-06 1.9e-06 2.7e-06 2.35e-06 2e-06 2.5e-06 2.55e-06 2.65e-06 2.2e-06 2e-06 2.25e-06 1.85e-06 2.75e-06 2.8e-06 2.35e-06 2.15e-06 2.85e-06 2.3e-06 2.7e-06 2.1e-06 2.1e-06 2e-06
20 1.6e-06 1.8e-06 1.75e-06 1.2e-06 1.2e-06 2.05e-06 1.9e-06 2.3e-06 1.95e-06 1.1e-06 1.65e-06 2.05e-06 2.4e-06 1.65e-06 1.6e-06 1.55e-06 1.55e-06 2.6e-06 1.6e-06 2.85e-06 2.2e-06 1.95e-06 1.9e-06 1.65e-06 1.65e-06 1.65e-06 1.85e-06 2.3e-06 1.7e-06 1.4e-06 1.9e-06 1.55e-06 1.55e-06 1.4e-06 1.3e-06 1.6e-06 2.75e-06 2.65e-06 1.15e-06 1.15e-06 1.5e-06 1.25e-06 1.1e-06 1.1e-06 1.95e-06 1.5e-06 1.6e-06 1.4e-06
21 1.25e-06 1.35e-06 9e-07 1.6e-06 1.65e-06 5e-07 1.15e-06 2.3e-06 1.55e-06 1.5e-06 1.5e-06 1.65e-06 2.5e-06 1.65e-06 1.1e-06 1.85e-06 1.1e-06 2.7e-06 1.65e-06 2.05e-06 1.95e-06 1e-06 1.15e-06 1.35e-06 1.7e-06 1.15e-06 1.85e-06 1.1e-06 1.85e-06 1.55e-06 1.15e-06 1.7e-06 1.7e-06 1.85e-06 1.4e-06 1.15e-06 2.55e-06 2.25e-06 1.85e-06 1.9e-06 1.3e-06 1.35e-06 1.95e-06 1.5e-06 1.85e-06 1.3e-06 1.05e-06 1.2e-06
22 1.25e-06 1.55e-06 1.35e-06 1.7e-06 1.85e-06 1.05e-06 1.6e-06 2.6e-06 1.85e-06 1.7e-06 1.7e-06 1.8e-06 2.7e-06 1.7e-06 1.4e-06 1.9e-06 1.4e-06 2.7e-06 1.7e-06 2.25e-06 1.9e-06 1.15e-06 1.6e-06 1.9e-06 1.6e-06 1.5e-06 1.95e-06 1.1e-06 1.95e-06 1.85e-06 1.45e-06 2e-06 1.8e-06 1.95e-06 1.7e-06 1.35e-06 2.85e-06 2.55e-06 1.85e-06 1.85e-06 1.55e-06 1.65e-06 1.9e-06 1.7e-06 1.7e-06 1.7e-06 1.4e-06 1.6e-06
23 1.5e-06 1.45e-06 9e-07 1.3e-06 1.4e-06 1.25e-06 1.05e-06 1.85e-06 1.65e-06 1.2e-06 1.3e-06 1.5e-06 2.2e-06 1.85e-06 1.3e-06 1.65e-06 1.2e-06 2.15e-06 1.8e-06 2.2e-06 1.65e-06 1.35e-06 1.9e-06 1e-06 1.95e-06 1.4e-06 1.95e-06 1.75e-06 1.1e-06 1.1e-06 1.05e-06 1.25e-06 9.5e-07 1.55e-06 9e-07 1.25e-06 2.1e-06 2.1e-06 1.55e-06 1.6e-06 1.55e-06 8.5e-07 1.65e-06 1.2e-06 1.9e-06 6e-07 1.25e-06 5e-07
24 1.65e-06 1.85e-06 1.7e-06 1.55e-06 1.35e-06 1.7e-06 1.8e-06 2.3e-06 1.95e-06 1.45e-06 1.85e-06 2e-06 2.3e-06 1.55e-06 1.6e-06 1.95e-06 1.6e-06 2.7e-06 1.65e-06 2.65e-06 1.65e-06 1.7e-06 1.6e-06 1.95e-06 2.5e-06 1.45e-06 2.05e-06 2.05e-06 2e-06 1.5e-06 1.9e-06 1.9e-06 1.85e-06 1.55e-06 1.6e-06 1.65e-06 2.85e-06 2.65e-06 1.6e-06 1.6e-06 1.5e-06 1.55e-06 1.65e-06 1.45e-06 2e-06 1.75e-06 1.6e-06 1.65e-06
25 1.2e-06 1.3e-06 1.05e-06 1.2e-06 1e-06 9.5e-07 1.3e-06 1.85e-06 1.55e-06 1.1e-06 1.3e-06 1.95e-06 2.05e-06 1.55e-06 1.1e-06 1.75e-06 1.05e-06 2.8e-06 1.75e-06 2.2e-06 1.65e-06 1.15e-06 1.5e-06 1.4e-06 1.45e-06 1.8e-06 1.95e-06 1.4e-06 1.9e-06 1.05e-06 1.25e-06 1.45e-06 1.75e-06 1.2e-06 1.15e-06 1.1e-06 2.5e-06 2.2e-06 1.55e-06 1.6e-06 1.15e-06 1.1e-06 1.65e-06 1.1e-06 1.8e-06 1.2e-06 1.05e-06 1.1e-06
26 2.2e-06 2.25e-06 1.8e-06 2.25e-06 2.15e-06 1.8e-06 1.7e-06 2.75e-06 2.1e-06 2.15e-06 2.25e-06 1.9e-06 2.95e-06 2e-06 2e-06 1.85e-06 2e-06 3e-06 1.7e-06 3e-06 1.85e-06 1.85e-06 1.95e-06 1.95e-06 2.05e-06 1.95e-06 3.1e-06 2.3e-06 2.1e-06 2e-06 2e-06 2.05e-06 1.95e-06 2.3e-06 2e-06 2.05e-06 2.9e-06 2.95e-06 1.9e-06 1.9e-06 2.2e-06 1.95e-06 1.85e-06 2.15e-06 2.1e-06 1.85e-06 2e-06 1.75e-06
27 1.1e-06 1.1e-06 1.15e-06 1.75e-06 1.9e-06 8e-07 1.5e-06 2.55e-06 1.9e-06 1.75e-06 1.55e-06 2.15e-06 2.75e-06 2.15e-06 1.35e-06 2.1e-06 1.25e-06 3.1e-06 2.1e-06 1.9e-06 2.3e-06 1.1e-06 1.1e-06 1.75e-06 2.05e-06 1.4e-06 2.3e-06 9e-07 2.25e-06 1.8e-06 1e-06 1.95e-06 2.1e-06 2e-06 1.65e-06 1.1e-06 2.8e-06 2.3e-06 2.2e-06 2.25e-06 1.65e-06 1.6e-06 2.3e-06 1.75e-06 1.8e-06 1.55e-06 1.3e-06 1.45e-06
28 1.9e-06 1.95e-06 1.5e-06 1.7e-06 1.8e-06 1.85e-06 1.65e-06 2.35e-06 2.1e-06 1.6e-06 1.8e-06 1.65e-06 2.6e-06 1.9e-06 1.75e-06 1.8e-06 1.7e-06 2.2e-06 1.9e-06 2.7e-06 1.7e-06 1.85e-06 1.95e-06 1.1e-06 2e-06 1.9e-06 2.1e-06 2.25e-06 2.2e-06 1.6e-06 1.65e-06 1.75e-06 1.1e-06 1.95e-06 1.4e-06 1.75e-06 2.6e-06 2.6e-06 1.65e-06 1.65e-06 1.95e-06 1.35e-06 1.7e-06 1.6e-06 2.05e-06 1.1e-06 1.75e-06 1.1e-06
29 1.25e-06 1.35e-06 1.1e-06 9e-07 7.5e-07 1.45e-06 1.25e-06 1.6e-06 1.55e-06 8e-07 1.2e-06 2e-06 1.85e-06 1.55e-06 1.2e-06 1.7e-06 1.1e-06 2.65e-06 1.8e-06 2.35e-06 1.4e-06 1.55e-06 1.85e-06 1.1e-06 1.5e-06 1.05e-06 2e-06 1.8e-06 1.6e-06 1.4e-06 1.25e-06 1.15e-06 1.45e-06 9e-07 8e-07 1.15e-06 2.3e-06 2.2e-06 1.3e-06 1.35e-06 1.15e-06 7.5e-07 1.4e-06 8e-07 1.85e-06 8e-07 1.15e-06 7e-07
30 1.25e-06 1.1e-06 7.5e-07 1.45e-06 1.55e-06 8e-07 1e-06 2.05e-06 1.6e-06 1.35e-06 1.3e-06 1.85e-06 2.4e-06 1.95e-06 1.15e-06 1.75e-06 1.05e-06 2.75e-06 1.85e-06 2e-06 1.9e-06 1.15e-06 1.45e-06 1.05e-06 1.9e-06 1.25e-06 2e-06 1e-06 1.65e-06 1.25e-06 1.3e-06 1.4e-06 1.5e-06 1.7e-06 1.05e-06 1e-06 2.3e-06 2.15e-06 1.8e-06 1.85e-06 1.5e-06 1e-06 1.9e-06 1.35e-06 1.65e-06 7.5e-07 1.1e-06 6.5e-07
31 1.25e-06 1.35e-06 1.25e-06 7.5e-07 1e-06 1.6e-06 1.15e-06 2.1e-06 1.3e-06 6.5e-07 1.2e-06 1.9e-06 2.3e-06 2e-06 1.2e-06 2e-06 1.1e-06 2.8e-06 2.1e-06 2.5e-06 1.55e-06 1.7e-06 2e-06 1.25e-06 1.9e-06 1.45e-06 2.05e-06 1.95e-06 1.75e-06 1.15e-06 1.4e-06 1.3e-06 1.6e-06 1.2e-06 8e-07 1.15e-06 1.95e-06 2.4e-06 1.45e-06 1.5e-06 1.15e-06 7.5e-07 1.55e-06 6.5e-07 1.6e-06 9.5e-07 1.15e-06 8.5e-07
32 1.75e-06 1.8e-06 1.35e-06 1.55e-06 1.65e-06 1.7e-06 1.5e-06 2.2e-06 1.95e-06 1.45e-06 1.65e-06 1.5e-06 2.45e-06 1.75e-06 1.6e-06 1.65e-06 1.55e-06 2.05e-06 1.75e-06 2.55e-06 1.55e-06 1.7e-06 1.8e-06 9.5e-07 1.85e-06 1.75e-06 1.95e-06 2.1e-06 1.1e-06 1.45e-06 1.5e-06 1.6e-06 1.9e-06 1.8e-06 1.25e-06 1.6e-06 2.45e-06 2.45e-06 1.5e-06 1.5e-06 1.8e-06 1.2e-06 1.55e-06 1.45e-06 1.9e-06 1.05e-06 1.6e-06 9.5e-07
33 1.15e-06 1.45e-06 1.55e-06 6e-07 6e-07 1.85e-06 1.7e-06 1.8e-06 1.65e-06 6e-07 1.2e-06 2.3e-06 1.9e-06 1.6e-06 1.3e-06 2e-06 1.2e-06 2.85e-06 2.05e-06 2.65e-06 1.4e-06 1.85e-06 1.95e-06 1.55e-06 1.55e-06 1.2e-06 2.3e-06 2e-06 1.95e-06 9e-07 1.7e-06 1.2e-06 1.8e-06 1.2e-06 9.5e-07 1.25e-06 2.55e-06 2.5e-06 1.3e-06 1.35e-06 1e-06 9e-07 1.4e-06 6e-07 1.95e-06 1.3e-06 1.25e-06 1.2e-06
34 1e-06 1.1e-06 8.5e-07 5.5e-07 7.5e-07 1.3e-06 1.05e-06 1.75e-06 1.3e-06 4.5e-07 9.5e-07 1.85e-06 2e-06 1.7e-06 9.5e-07 1.7e-06 8.5e-07 2.5e-06 1.8e-06 2.2e-06 1.3e-06 1.4e-06 1.7e-06 9e-07 1.6e-06 1.15e-06 2e-06 1.65e-06 1.4e-06 8e-07 1.05e-06 8e-07 1.25e-06 9.5e-07 9e-07 9e-07 2.05e-06 2.1e-06 1.2e-06 1.25e-06 9e-07 4.5e-07 1.3e-06 4.5e-07 1.6e-06 5.5e-07 9e-07 4.5e-07
35 9e-07 1e-06 9.5e-07 9e-07 1.05e-06 9.5e-07 1.2e-06 2e-06 1.4e-06 8e-07 1.1e-06 1.9e-06 2.2e-06 1.75e-06 9.5e-07 1.8e-06 8.5e-07 2.7e-06 1.85e-06 2e-06 1.6e-06 1.15e-06 1.35e-06 1.25e-06 1.65e-06 1.1e-06 2.05e-06 1.1e-06 1.75e-06 1.15e-06 1e-06 1.15e-06 1.6e-06 1.25e-06 9e-07 1.6e-06 2.3e-06 2.15e-06 1.5e-06 1.55e-06 1e-06 8.5e-07 1.6e-06 8e-07 1.5e-06 1e-06 9e-07 9e-07
36 2.45e-06 2.5e-06 2.15e-06 2.25e-06 2.4e-06 2.4e-06 2.05e-06 2.25e-06 2.45e-06 2.15e-06 2.35e-06 2.65e-06 2.2e-06 3e-06 2.35e-06 2.85e-06 2.25e-06 2.45e-06 2.85e-06 2.25e-06 2.75e-06 2.55e-06 2.85e-06 2.1e-06 2.85e-06 2.5e-06 2.9e-06 2.8e-06 2.6e-06 2.3e-06 2.3e-06 1.95e-06 2.45e-06 2.55e-06 2.05e-06 2.3e-06 3.5e-06 2.15e-06 2.65e-06 2.7e-06 2.5e-06 2e-06 2.75e-06 2.15e-06 2.7e-06 1.95e-06 2.3e-06 1.85e-06
37 2.25e-06 2.25e-06 2e-06 2.3e-06 2.3e-06 2.05e-06 2.25e-06 2.1e-06 2.65e-06 2.2e-06 2.2e-06 2.8e-06 2.05e-06 2.85e-06 2.2e-06 2.55e-06 2.1e-06 2.35e-06 2.65e-06 1.85e-06 2.65e-06 2.25e-06 2.55e-06 2.1e-06 2.65e-06 2.2e-06 2.95e-06 2.3e-06 2.6e-06 2.2e-06 2.15e-06 2.4e-06 2.45e-06 2.5e-06 2.1e-06 2.15e-06 2.15e-06 3.2e-06 2.6e-06 2.65e-06 2.4e-06 2.05e-06 2.65e-06 2.2e-06 2.85e-06 2e-06 2.15e-06 1.9e-06
38 1.5e-06 1.7e-06 1.65e-06 1.1e-06 1.1e-06 1.95e-06 1.8e-06 2.2e-06 1.9e-06 1e-06 1.55e-06 2e-06 2.3e-06 1.6e-06 1.55e-06 1.6e-06 1.45e-06 2.55e-06 1.65e-06 2.75e-06 1.15e-06 1.85e-06 1.85e-06 1.55e-06 1.6e-06 1.55e-06 1.9e-06 2.2e-06 1.65e-06 1.3e-06 1.8e-06 1.45e-06 1.5e-06 1.3e-06 1.2e-06 1.5e-06 2.65e-06 2.6e-06 2e-06 1.1e-06 1.4e-06 1.15e-06 1.15e-06 1e-06 1.9e-06 1.4e-06 1.5e-06 1.3e-06
39 1.55e-06 1.75e-06 1.7e-06 1.15e-06 1.15e-06 2e-06 1.85e-06 2.25e-06 1.85e-06 1.05e-06 1.6e-06 2e-06 2.35e-06 1.6e-06 1.5e-06 1.6e-06 1.5e-06 2.55e-06 1.65e-06 2.8e-06 1.15e-06 1.9e-06 1.85e-06 1.6e-06 1.6e-06 1.6e-06 1.9e-06 2.25e-06 1.65e-06 1.35e-06 1.85e-06 1.5e-06 1.5e-06 1.35e-06 1.25e-06 1.55e-06 2.7e-06 2.65e-06 1.1e-06 2.1e-06 1.45e-06 1.2e-06 1.15e-06 1.05e-06 1.9e-06 1.45e-06 1.55e-06 1.35e-06
