 slim_762428453 slim_762428438 slim_762428451 slim_762428462 slim_762428429 slim_762428455 slim_762428436 slim_762428431 slim_762428454 slim_762428421 slim_762428444 slim_762428425 slim_762428427 slim_762428459 slim_762428443 slim_762428422 slim_762428415 slim_762428445 slim_762428442 slim_762428456 slim_762428450 slim_762428435 slim_762428449 slim_762428424 slim_762428420 slim_762428447 slim_762428432 slim_762428458 slim_762428446 slim_762428430 slim_762428460 slim_762428457 slim_762428433 slim_762428440 slim_762428448 slim_762428419 slim_762428416 slim_762428437 slim_762428426 slim_762428461 slim_762428418 slim_762428423 slim_762428452 slim_762428439 slim_762428428 slim_762428441 slim_762428417 slim_762428434
10 2.2e-06 2.3e-06 1.7e-06 2.3e-06 2.05e-06 1.45e-06 1.55e-06 2.45e-06 2.4e-06 2.25e-06 2.6e-06 1.8e-06 2.35e-06 1.6e-06 2.25e-06 2.05e-06 2.3e-06 2.1e-06 2.1e-06 1.9e-06 1.5e-06 2.45e-06 2.05e-06 2.4e-06 2.5e-06 2.5e-06 2.5e-06 2.1e-06 1.95e-06 2.05e-06 2.25e-06 1.6e-06 2.2e-06 1.7e-06 2.15e-06 1.7e-06 2.15e-06 2.45e-06 2.5e-06 2.05e-06 1.6e-06 1.55e-06 1.7e-06 1.85e-06 2.6e-06 2.45e-06 2.25e-06 1.9e-06
11 2.7e-06 2.45e-06 1.65e-06 2.6e-06 1.85e-06 2.45e-06 2.5e-06 2.3e-06 1.9e-06 2.75e-06 1.8e-06 1.9e-06 2.45e-06 2.5e-06 2.1e-06 1.6e-06 2.85e-06 2.3e-06 2.3e-06 2.05e-06 2.05e-06 2.3e-06 2.4e-06 2.85e-06 2.4e-06 2.95e-06 2.7e-06 2.3e-06 2e-06 2.05e-06 2.8e-06 1.8e-06 2.05e-06 1.65e-06 1.8e-06 2.25e-06 2.7e-06 2.55e-06 2e-06 2.1e-06 2.45e-06 1.7e-06 1.3e-06 2.4e-06 2.8e-06 2.3e-06 2.75e-06 2.55e-06
12 2.3e-06 2e-06 2.6e-06 2.95e-06 2.25e-06 1.95e-06 1.9e-06 2.8e-06 2.35e-06 2.35e-06 2.35e-06 2.45e-06 3.2e-06 1.95e-06 2.6e-06 1.95e-06 2.25e-06 2.6e-06 2.55e-06 1.9e-06 2.1e-06 2.8e-06 1.95e-06 2.45e-06 2.35e-06 2.55e-06 2.6e-06 2.65e-06 2.7e-06 1.8e-06 2.2e-06 2.55e-06 2.55e-06 2.6e-06 2.2e-06 2.15e-06 2.4e-06 1.85e-06 2.55e-06 2.3e-06 2e-06 2.55e-06 2.55e-06 2.3e-06 2.95e-06 2.8e-06 2.35e-06 2.45e-06
13 1.75e-06 1.85e-06 2.35e-06 2.1e-06 2.35e-06 8e-07 8e-07 2.65e-06 2.6e-06 1.8e-06 1.6e-06 2.5e-06 1.95e-06 1.2e-06 2.55e-06 2.15e-06 1.65e-06 2.25e-06 2.4e-06 1.45e-06 1.5e-06 2.65e-06 1.75e-06 1.5e-06 2.15e-06 2.25e-06 1.75e-06 2.2e-06 2.4e-06 1.85e-06 1.6e-06 1.55e-06 2.5e-06 2.4e-06 1.75e-06 1.65e-06 1.5e-06 2e-06 2.65e-06 2e-06 1e-06 2.3e-06 2.4e-06 1.7e-06 2e-06 2.65e-06 1.6e-06 1.05e-06
14 2.3e-06 2.75e-06 1.45e-06 2.35e-06 1.75e-06 2.55e-06 2.55e-06 1.8e-06 2.1e-06 2.35e-06 2.25e-06 2.1e-06 2.6e-06 2.55e-06 2.9e-06 2.25e-06 3.15e-06 2.15e-06 2.2e-06 2.15e-06 1.95e-06 1.8e-06 2.2e-06 3.1e-06 2.65e-06 2.9e-06 2.35e-06 2.35e-06 2.4e-06 2.25e-06 3.1e-06 2.2e-06 1.55e-06 1.45e-06 2.55e-06 2.1e-06 2.75e-06 2.85e-06 2.3e-06 2.05e-06 2.55e-06 1.6e-06 1.7e-06 2.25e-06 2.6e-06 1.8e-06 2.95e-06 2.7e-06
15 2.05e-06 1.9e-06 2.5e-06 3e-06 2.05e-06 2e-06 2.1e-06 2.45e-06 2.15e-06 2.1e-06 2.05e-06 1.6e-06 1.95e-06 2.15e-06 2.25e-06 2e-06 2.65e-06 2.35e-06 2.35e-06 1.8e-06 2.15e-06 2.45e-06 2.05e-06 2.8e-06 2.25e-06 2.2e-06 2.4e-06 2.35e-06 2.25e-06 1.55e-06 2.6e-06 2.35e-06 2.2e-06 2.5e-06 1.8e-06 2.35e-06 2.3e-06 2.05e-06 2.25e-06 1.55e-06 2.15e-06 2.25e-06 2e-06 2.5e-06 2.75e-06 2.45e-06 2.65e-06 2.6e-06
16 2.5e-06 2.35e-06 3.05e-06 2.95e-06 2.85e-06 1.65e-06 1.7e-06 3.3e-06 3e-06 2.55e-06 2.3e-06 2.85e-06 2.25e-06 1.65e-06 3.15e-06 2.65e-06 2.5e-06 3.05e-06 3e-06 2.05e-06 2.25e-06 3.3e-06 2.45e-06 1.55e-06 1.95e-06 3e-06 2.65e-06 2.95e-06 3e-06 2.4e-06 1.25e-06 2.4e-06 3.1e-06 3.05e-06 2.35e-06 2.35e-06 2.4e-06 2.1e-06 2.9e-06 2.85e-06 1.55e-06 2.9e-06 3e-06 2.45e-06 2.95e-06 3.3e-06 1.55e-06 2e-06
17 2.55e-06 2.65e-06 1.5e-06 2.45e-06 1.95e-06 2.35e-06 2.35e-06 2.25e-06 2.2e-06 2.6e-06 2.1e-06 2.3e-06 2.6e-06 2.25e-06 2.15e-06 2.35e-06 3.05e-06 3e-06 1.65e-06 2.3e-06 1.8e-06 2.25e-06 2.15e-06 2.95e-06 2.85e-06 1.65e-06 2.65e-06 1.7e-06 1.85e-06 2.25e-06 3e-06 2.1e-06 2.1e-06 1.5e-06 2.6e-06 1.95e-06 2.05e-06 2.8e-06 2.35e-06 1.95e-06 2.4e-06 1.6e-06 1.75e-06 2e-06 2.65e-06 2.25e-06 2.9e-06 2.45e-06
18 2.7e-06 2.8e-06 1.55e-06 2.6e-06 1.9e-06 2.35e-06 2.4e-06 2.4e-06 2.35e-06 2.75e-06 2.1e-06 2.3e-06 2.55e-06 2.4e-06 2.2e-06 2.35e-06 3e-06 1.65e-06 3e-06 2.25e-06 1.8e-06 2.4e-06 2.1e-06 3.15e-06 2.85e-06 1.65e-06 2.95e-06 1.7e-06 1.75e-06 2.25e-06 2.95e-06 2.25e-06 2.15e-06 1.5e-06 2.75e-06 1.9e-06 2.15e-06 2.8e-06 2.55e-06 2.1e-06 2.35e-06 1.6e-06 1.75e-06 2.05e-06 2.95e-06 2.4e-06 2.95e-06 2.6e-06
19 1.95e-06 2e-06 2.15e-06 2.25e-06 1.75e-06 1.35e-06 1.35e-06 2.35e-06 2.25e-06 2e-06 1.9e-06 2.05e-06 1.9e-06 1.45e-06 2.15e-06 1.8e-06 2.05e-06 2.3e-06 2.25e-06 2.2e-06 1.8e-06 2.35e-06 1.75e-06 2.05e-06 2e-06 2.35e-06 1.95e-06 2.2e-06 2.25e-06 1.8e-06 2e-06 1.7e-06 2.1e-06 2.2e-06 1.75e-06 1.8e-06 1.9e-06 2e-06 2.35e-06 1.85e-06 1.5e-06 2.15e-06 2.05e-06 2e-06 2.25e-06 2.35e-06 2.05e-06 1.55e-06
20 2.15e-06 2.25e-06 1.25e-06 2e-06 1.75e-06 1.45e-06 1.5e-06 2.15e-06 2.1e-06 2.2e-06 1.5e-06 2.05e-06 2.1e-06 1.5e-06 1.95e-06 2.15e-06 2.25e-06 1.8e-06 1.8e-06 1.8e-06 2.4e-06 2.15e-06 1.75e-06 2.3e-06 2.4e-06 2.4e-06 2.4e-06 2e-06 2.05e-06 1.8e-06 2.2e-06 1.65e-06 1.9e-06 1.2e-06 2.2e-06 1.4e-06 2.05e-06 2.35e-06 2.3e-06 2e-06 1.55e-06 1.3e-06 1.6e-06 1.55e-06 2.5e-06 2.15e-06 2.1e-06 1.8e-06
21 2.2e-06 2.75e-06 1.65e-06 2.25e-06 1.95e-06 2.75e-06 2.75e-06 1.75e-06 2.1e-06 2.2e-06 2.45e-06 2.3e-06 2.8e-06 2.65e-06 1.8e-06 2.45e-06 3.3e-06 2.25e-06 2.4e-06 2.35e-06 2.15e-06 3.3e-06 2.4e-06 3.15e-06 2.8e-06 3e-06 2.2e-06 2.45e-06 2.6e-06 2.45e-06 3.25e-06 2.3e-06 1.75e-06 1.65e-06 2.65e-06 2.3e-06 2.85e-06 3e-06 2.25e-06 2.05e-06 2.75e-06 1.8e-06 1.9e-06 2.25e-06 2.25e-06 1.7e-06 3.1e-06 2.7e-06
22 2.15e-06 2.3e-06 2e-06 2.5e-06 1.95e-06 1.75e-06 1.7e-06 2.4e-06 2.4e-06 2.2e-06 2.05e-06 2.4e-06 1.95e-06 1.75e-06 2.2e-06 2.05e-06 2.45e-06 2.15e-06 2.1e-06 1.75e-06 1.75e-06 2.4e-06 3e-06 2.55e-06 2.35e-06 2.25e-06 2.35e-06 2.25e-06 2.3e-06 1.9e-06 2.4e-06 2.15e-06 2.15e-06 2e-06 2.25e-06 1.8e-06 2.1e-06 2.2e-06 2.6e-06 1.9e-06 1.8e-06 2.1e-06 2.05e-06 1.95e-06 2.55e-06 2.4e-06 2.4e-06 2.05e-06
23 2.55e-06 2.35e-06 2.85e-06 2.6e-06 2.9e-06 1.65e-06 1.65e-06 3.15e-06 2.8e-06 2.6e-06 2.4e-06 2.85e-06 2.45e-06 1.5e-06 3.1e-06 2.8e-06 1.55e-06 2.95e-06 3.15e-06 2.05e-06 2.3e-06 3.15e-06 2.55e-06 2.2e-06 1.85e-06 3.2e-06 2.3e-06 2.95e-06 3.15e-06 2.5e-06 1.5e-06 2.05e-06 3.05e-06 2.9e-06 2.05e-06 2.45e-06 2.3e-06 2.25e-06 2.65e-06 2.75e-06 1.6e-06 2.9e-06 2.9e-06 2.45e-06 2.5e-06 3.15e-06 1.4e-06 1.6e-06
24 2.55e-06 2.4e-06 2.65e-06 2.9e-06 2.45e-06 2.15e-06 2.2e-06 2.8e-06 2.5e-06 2.6e-06 2.5e-06 2.4e-06 2.35e-06 2.15e-06 2.65e-06 2.25e-06 1.95e-06 2.85e-06 2.85e-06 2e-06 2.4e-06 2.8e-06 2.35e-06 1.85e-06 3.1e-06 3.05e-06 2.5e-06 2.8e-06 2.9e-06 2.3e-06 1.9e-06 2.35e-06 2.6e-06 2.65e-06 2.2e-06 2.55e-06 2.55e-06 2.2e-06 2.4e-06 2.3e-06 1.9e-06 2.65e-06 2.5e-06 2.65e-06 2.7e-06 2.8e-06 1.85e-06 2.25e-06
25 2.4e-06 2.55e-06 2.95e-06 3.35e-06 2.6e-06 2.35e-06 2.35e-06 3e-06 3e-06 2.45e-06 2.5e-06 2.95e-06 2.55e-06 2.25e-06 2.9e-06 2.2e-06 3e-06 1.65e-06 1.65e-06 2.35e-06 2.4e-06 3e-06 2.25e-06 3.2e-06 3.05e-06 6e-07 2.8e-06 1.5e-06 1.65e-06 2.4e-06 2.95e-06 2.8e-06 2.85e-06 3e-06 2.85e-06 2.45e-06 1.55e-06 2.6e-06 3.05e-06 1.9e-06 2.4e-06 2.7e-06 2.7e-06 2.5e-06 2.95e-06 3e-06 3.25e-06 2.75e-06
26 1.8e-06 2.3e-06 2.7e-06 2.35e-06 2.5e-06 2.05e-06 2e-06 2.1e-06 2.55e-06 1.85e-06 2.5e-06 2.7e-06 2.6e-06 1.75e-06 2.35e-06 2.4e-06 2.65e-06 2.65e-06 2.95e-06 1.95e-06 2.4e-06 2.2e-06 2.35e-06 2.3e-06 2.5e-06 2.8e-06 2.8e-06 2.6e-06 2.9e-06 2.45e-06 2.6e-06 2.15e-06 2.3e-06 2.8e-06 2.15e-06 2.5e-06 2.25e-06 2.6e-06 2.55e-06 2e-06 2.15e-06 2.75e-06 2.65e-06 2.35e-06 1.75e-06 2.2e-06 2.55e-06 1.9e-06
27 2.55e-06 2.65e-06 1.85e-06 2.65e-06 2.05e-06 2.35e-06 2.35e-06 2.45e-06 2.4e-06 2.6e-06 2.1e-06 2.3e-06 2.65e-06 2.2e-06 2.35e-06 2.35e-06 2.95e-06 1.7e-06 1.7e-06 2.2e-06 2e-06 2.45e-06 2.25e-06 2.95e-06 2.8e-06 1.5e-06 2.6e-06 3e-06 1.7e-06 2.45e-06 2.9e-06 2.1e-06 2.3e-06 1.9e-06 2.6e-06 2.05e-06 1.95e-06 2.7e-06 2.45e-06 1.95e-06 2.35e-06 1.8e-06 1.95e-06 2.1e-06 2.6e-06 2.45e-06 3e-06 2.45e-06
28 2.7e-06 2.8e-06 1.9e-06 2.8e-06 2.1e-06 2.4e-06 2.4e-06 2.6e-06 2.55e-06 2.75e-06 1.95e-06 2e-06 2.7e-06 2.4e-06 2.4e-06 2.25e-06 3e-06 1.85e-06 1.75e-06 2.25e-06 2.05e-06 2.6e-06 2.3e-06 3.15e-06 2.9e-06 1.65e-06 2.9e-06 1.7e-06 3.1e-06 2.5e-06 2.95e-06 2.1e-06 2.35e-06 1.95e-06 2.6e-06 2.1e-06 2.15e-06 2.8e-06 2.65e-06 2.1e-06 2.4e-06 1.85e-06 1.8e-06 2.25e-06 2.9e-06 2.6e-06 3.1e-06 2.6e-06
29 2.1e-06 1.9e-06 2.15e-06 2.65e-06 2e-06 1.7e-06 1.8e-06 2.45e-06 2.1e-06 2.15e-06 2.05e-06 2.05e-06 1.8e-06 1.85e-06 2.25e-06 1.55e-06 2.4e-06 2.25e-06 2.25e-06 1.8e-06 1.8e-06 2.45e-06 1.9e-06 2.5e-06 2.3e-06 2.4e-06 2.45e-06 2.45e-06 2.5e-06 2.6e-06 2.35e-06 2.3e-06 2.2e-06 2.1e-06 1.95e-06 2e-06 2.25e-06 2.05e-06 2.3e-06 1.95e-06 1.85e-06 2.1e-06 2.1e-06 2.15e-06 2.8e-06 2.45e-06 2.25e-06 2.3e-06
30 2.45e-06 2.3e-06 3e-06 2.9e-06 2.8e-06 1.6e-06 1.65e-06 3.25e-06 2.95e-06 2.5e-06 2.25e-06 2.8e-06 2.2e-06 1.6e-06 3.1e-06 2.6e-06 1.25e-06 3e-06 2.95e-06 2e-06 2.2e-06 3.25e-06 2.4e-06 1.5e-06 1.9e-06 2.95e-06 2.6e-06 2.9e-06 2.95e-06 2.35e-06 2.4e-06 2.35e-06 3.05e-06 3e-06 2.3e-06 2.3e-06 2.35e-06 2.05e-06 2.85e-06 2.8e-06 1.5e-06 2.85e-06 2.95e-06 2.4e-06 2.9e-06 3.25e-06 1.5e-06 1.95e-06
31 2.4e-06 2.45e-06 1.5e-06 1.85e-06 2e-06 1.55e-06 1.55e-06 2.3e-06 2.2e-06 2.45e-06 1.6e-06 1.8e-06 2.55e-06 1.55e-06 2.2e-06 2.35e-06 2.4e-06 2.1e-06 2.25e-06 1.7e-06 1.65e-06 2.3e-06 2.15e-06 2.05e-06 2.35e-06 2.8e-06 2.15e-06 2.1e-06 2.1e-06 2.3e-06 2.35e-06 2.3e-06 2.15e-06 1.55e-06 1.9e-06 1.8e-06 2.1e-06 2.6e-06 2.25e-06 2.1e-06 1.75e-06 1.65e-06 1.6e-06 1.85e-06 2.15e-06 2.3e-06 2.15e-06 1.4e-06
32 2.25e-06 2.7e-06 1.4e-06 2.3e-06 1.7e-06 2.5e-06 2.5e-06 1.75e-06 2.05e-06 2.3e-06 2.2e-06 2.05e-06 2.55e-06 2.5e-06 1.55e-06 2.2e-06 3.1e-06 2.1e-06 2.15e-06 2.1e-06 1.9e-06 1.75e-06 2.15e-06 3.05e-06 2.6e-06 2.85e-06 2.3e-06 2.3e-06 2.35e-06 2.2e-06 3.05e-06 2.15e-06 2.8e-06 1.4e-06 2.5e-06 2.05e-06 2.7e-06 2.8e-06 2.25e-06 2e-06 2.5e-06 1.55e-06 1.65e-06 2.2e-06 2.55e-06 1.75e-06 2.9e-06 2.65e-06
33 2.85e-06 2.9e-06 1e-07 1.7e-06 1.25e-06 2.35e-06 2.4e-06 1.65e-06 1.55e-06 2.9e-06 1.7e-06 1.65e-06 2.6e-06 2.4e-06 1.45e-06 2.5e-06 3.05e-06 1.5e-06 1.5e-06 2.2e-06 1.2e-06 1.65e-06 2e-06 2.9e-06 2.65e-06 3e-06 2.8e-06 1.9e-06 1.95e-06 2.1e-06 3e-06 1.55e-06 1.4e-06 0.0 2.5e-06 1.4e-06 2.65e-06 3e-06 1.85e-06 2.15e-06 2.35e-06 5e-07 8e-07 1.55e-06 2.65e-06 1.65e-06 2.6e-06 2.3e-06
34 2.35e-06 2.1e-06 2.45e-06 2.55e-06 2.3e-06 1.85e-06 1.85e-06 2.65e-06 2.25e-06 2.4e-06 2.15e-06 1.8e-06 2.2e-06 1.75e-06 2.55e-06 1.8e-06 2.35e-06 2.6e-06 2.75e-06 1.75e-06 2.2e-06 2.65e-06 2.25e-06 2.05e-06 2.2e-06 2.85e-06 2.15e-06 2.6e-06 2.6e-06 1.95e-06 2.3e-06 1.9e-06 2.5e-06 2.5e-06 2.8e-06 2.35e-06 2.25e-06 2.25e-06 2.3e-06 2.15e-06 1.95e-06 2.55e-06 2.15e-06 2.4e-06 2.4e-06 2.65e-06 2.2e-06 1.85e-06
35 2.3e-06 2.4e-06 1.4e-06 2.15e-06 1.75e-06 1.65e-06 1.65e-06 2.3e-06 2.25e-06 2.35e-06 1.7e-06 2.25e-06 2.15e-06 1.65e-06 2.1e-06 2.35e-06 2.35e-06 1.95e-06 1.9e-06 1.8e-06 1.4e-06 2.3e-06 1.8e-06 2.45e-06 2.55e-06 2.45e-06 2.5e-06 2.05e-06 2.1e-06 2e-06 2.3e-06 1.8e-06 2.05e-06 1.4e-06 2.35e-06 2.8e-06 2.15e-06 2.4e-06 2.45e-06 2.15e-06 1.7e-06 1.5e-06 1.8e-06 1.6e-06 2.6e-06 2.3e-06 2.3e-06 1.95e-06
36 2.25e-06 2.35e-06 2.6e-06 2.65e-06 2.5e-06 1.65e-06 1.65e-06 2.85e-06 2.8e-06 2.3e-06 2.15e-06 2.7e-06 2.4e-06 1.5e-06 2.75e-06 2.3e-06 2.4e-06 2.05e-06 2.15e-06 1.9e-06 2.05e-06 2.85e-06 2.1e-06 2.3e-06 2.55e-06 1.55e-06 2.25e-06 1.95e-06 2.15e-06 2.25e-06 2.35e-06 2.1e-06 2.7e-06 2.65e-06 2.25e-06 2.15e-06 2.9e-06 2.45e-06 2.85e-06 2.05e-06 1.75e-06 2.55e-06 2.5e-06 2.2e-06 2.4e-06 2.85e-06 2.4e-06 1.8e-06
37 2.35e-06 2.05e-06 2.95e-06 3.15e-06 2.5e-06 2.05e-06 2e-06 3e-06 2.55e-06 2.4e-06 2.45e-06 2.55e-06 1.85e-06 2e-06 2.85e-06 2.05e-06 2.1e-06 2.8e-06 2.8e-06 2e-06 2.35e-06 3e-06 2.2e-06 2.25e-06 2.2e-06 2.6e-06 2.6e-06 2.7e-06 2.8e-06 2.05e-06 2.05e-06 2.6e-06 2.8e-06 3e-06 2.25e-06 2.4e-06 2.45e-06 3.4e-06 2.45e-06 2.35e-06 2.1e-06 2.8e-06 2.8e-06 2.5e-06 2.95e-06 3e-06 2.25e-06 2.5e-06
38 2.7e-06 2.3e-06 1.8e-06 2.6e-06 2.05e-06 2.8e-06 2.8e-06 2.25e-06 1.7e-06 2.75e-06 2.5e-06 2e-06 2.55e-06 2.65e-06 2.3e-06 2.25e-06 2.9e-06 2.35e-06 2.55e-06 2.35e-06 2.3e-06 2.25e-06 2.6e-06 2.65e-06 2.4e-06 3.05e-06 2.55e-06 2.45e-06 2.65e-06 2.3e-06 2.85e-06 2.25e-06 2.25e-06 1.85e-06 2.3e-06 2.45e-06 2.85e-06 2.45e-06 3.1e-06 2.15e-06 2.8e-06 1.95e-06 1.95e-06 2.35e-06 2.55e-06 2.25e-06 2.65e-06 2.65e-06
39 1.85e-06 2.05e-06 2.1e-06 2.55e-06 1.95e-06 2e-06 2.05e-06 2.05e-06 2.1e-06 1.9e-06 2.05e-06 2.1e-06 2.3e-06 2e-06 2.05e-06 1.55e-06 2.85e-06 1.95e-06 2.1e-06 1.85e-06 2e-06 2.05e-06 1.9e-06 2.75e-06 2.3e-06 1.9e-06 2e-06 1.95e-06 2.1e-06 1.95e-06 2.8e-06 2.1e-06 2e-06 2.15e-06 2.15e-06 2.15e-06 2.05e-06 2.35e-06 2.15e-06 1.9e-06 2.1e-06 2e-06 1.85e-06 2.1e-06 1.95e-06 2.05e-06 2.75e-06 2.1e-06
