 slim_762505298 slim_762505286 slim_762505271 slim_762505289 slim_762505268 slim_762505265 slim_762505285 slim_762505280 slim_762505291 slim_762505266 slim_762505267 slim_762505283 slim_762505282 slim_762505288 slim_762505290 slim_762505281 slim_762505287 slim_762505278 slim_762505304 slim_762505263 slim_762505284 slim_762505296 slim_762505294 slim_762505302 slim_762505301 slim_762505279 slim_762505292 slim_762505272 slim_762505295 slim_762505273 slim_762505264 slim_762505270 slim_762505293 slim_762505276 slim_762505275 slim_762505269 slim_762505303 slim_762505277 slim_762505297 slim_762505299 slim_762505274 slim_762505300
18 1.65e-06 1.1e-06 1.1e-06 1.15e-06 2.35e-06 2e-06 1.2e-06 1.4e-06 1.1e-06 1.3e-06 1.7e-06 1.1e-06 1.6e-06 1.8e-06 1.85e-06 1.6e-06 1.2e-06 1.7e-06 1.5e-06 2e-06 2.45e-06 2.65e-06 1.8e-06 1.05e-06 1.9e-06 2.4e-06 1.5e-06 1e-06 1.7e-06 9e-07 1.1e-06 2.2e-06 1.4e-06 1.5e-06 1.3e-06 1.15e-06 2.1e-06 1.15e-06 1.6e-06 1.55e-06 1.35e-06 1.45e-06
19 1.35e-06 1.9e-06 2.05e-06 1.8e-06 1.15e-06 2.15e-06 1.8e-06 1.85e-06 1.75e-06 1.9e-06 1.9e-06 2.2e-06 2.2e-06 2.2e-06 2.35e-06 1.3e-06 1.8e-06 2.3e-06 2e-06 1.6e-06 2.5e-06 2.3e-06 1.85e-06 2.1e-06 2.5e-06 2.3e-06 1.85e-06 1.95e-06 2.15e-06 2.05e-06 2e-06 1.8e-06 1.8e-06 1.6e-06 2.4e-06 1.8e-06 1.65e-06 2.05e-06 2.3e-06 2.4e-06 2.35e-06 1.35e-06
20 2.8e-06 2.1e-06 2.8e-06 2.8e-06 2.5e-06 2.45e-06 2.25e-06 2.15e-06 2.65e-06 2.35e-06 2.95e-06 2.65e-06 3.15e-06 2.85e-06 1.6e-06 3.15e-06 2.25e-06 2.65e-06 2.45e-06 2.5e-06 8e-07 3.25e-06 2.2e-06 2.65e-06 2.9e-06 1.55e-06 1.95e-06 2.7e-06 2.95e-06 2.6e-06 2.2e-06 2.4e-06 2.45e-06 2.95e-06 2.9e-06 2.8e-06 2.6e-06 2.25e-06 2.75e-06 3.1e-06 2.85e-06 3e-06
21 2.3e-06 2.35e-06 2.75e-06 2.65e-06 1.85e-06 1.65e-06 2.35e-06 2.3e-06 2.6e-06 2.45e-06 2.1e-06 2.65e-06 2.2e-06 1.9e-06 3e-06 2.5e-06 2.35e-06 2.25e-06 2.65e-06 2.3e-06 3.25e-06 2.1e-06 2e-06 2.75e-06 2.1e-06 2.45e-06 2.2e-06 2.7e-06 1.9e-06 2.7e-06 2.45e-06 1.9e-06 2.45e-06 2.6e-06 2.55e-06 2.6e-06 1.8e-06 2.5e-06 2.25e-06 2.25e-06 2.5e-06 2.45e-06
22 1.9e-06 1.5e-06 2.25e-06 2.15e-06 1.85e-06 1.5e-06 1.55e-06 1.5e-06 1.9e-06 1.65e-06 2.1e-06 2.2e-06 2.2e-06 1.95e-06 2.2e-06 2.2e-06 1.55e-06 1.95e-06 1.8e-06 1.85e-06 2.2e-06 2e-06 1.9e-06 2.1e-06 2.1e-06 1.9e-06 1.2e-06 2.15e-06 1.9e-06 2.05e-06 1.6e-06 1.65e-06 1.75e-06 2.15e-06 2.25e-06 2.15e-06 1.65e-06 1.65e-06 1.95e-06 2.25e-06 2.2e-06 2.05e-06
23 1.4e-06 1.1e-06 8e-07 6e-07 2.3e-06 2.3e-06 1.15e-06 1.35e-06 1.15e-06 1.25e-06 1.55e-06 9e-07 1.3e-06 1.5e-06 1.65e-06 1.45e-06 1.15e-06 1.75e-06 1.05e-06 2.1e-06 2.65e-06 2.75e-06 2.1e-06 8e-07 1.6e-06 2.6e-06 2.05e-06 7e-07 1.5e-06 5e-07 1.3e-06 2.4e-06 1.45e-06 1.35e-06 1.1e-06 6e-07 2.3e-06 1.35e-06 1.65e-06 1.4e-06 9.5e-07 1.2e-06
24 2.15e-06 1.75e-06 1.9e-06 1.85e-06 2.25e-06 1.8e-06 1.95e-06 2.05e-06 2.05e-06 2.05e-06 1.85e-06 1.75e-06 1.8e-06 1.6e-06 2.4e-06 2.25e-06 1.95e-06 1.9e-06 1.9e-06 2.5e-06 2.9e-06 2.1e-06 2.1e-06 1.6e-06 2.9e-06 2.45e-06 2.3e-06 1.8e-06 1.7e-06 1.7e-06 1.95e-06 2.3e-06 2.15e-06 2.15e-06 1.8e-06 1.85e-06 2.4e-06 2e-06 1.85e-06 1.75e-06 1.65e-06 2.1e-06
25 2.5e-06 2.05e-06 2.75e-06 2.75e-06 2.2e-06 2e-06 2.2e-06 2.1e-06 2.6e-06 2.3e-06 2.55e-06 2.65e-06 2.7e-06 2.4e-06 2.15e-06 2.85e-06 2.2e-06 1.95e-06 2.4e-06 2.3e-06 1.55e-06 2.45e-06 1.9e-06 2.6e-06 2.45e-06 2.7e-06 1.9e-06 2.65e-06 2.45e-06 2.55e-06 2.15e-06 1.9e-06 2.4e-06 2.65e-06 2.65e-06 2.75e-06 2.25e-06 2.2e-06 2.1e-06 2.6e-06 2.6e-06 2.7e-06
26 1.85e-06 1.15e-06 2.2e-06 2.05e-06 1.95e-06 1.3e-06 1.1e-06 1.05e-06 1.45e-06 1.25e-06 2.25e-06 2.15e-06 2.35e-06 2.1e-06 2.05e-06 2.2e-06 1.15e-06 2.05e-06 1.5e-06 1.85e-06 1.95e-06 2.2e-06 1.2e-06 2.05e-06 2.3e-06 1.9e-06 5e-07 2.1e-06 1.95e-06 2e-06 1.25e-06 1.5e-06 1.3e-06 2.2e-06 2.35e-06 2.05e-06 1.4e-06 1.3e-06 2.05e-06 2.45e-06 2.3e-06 2.05e-06
27 1.45e-06 1.25e-06 6.5e-07 6.5e-07 2.15e-06 2.35e-06 1.3e-06 1.5e-06 1e-06 1.4e-06 1.4e-06 6.5e-07 1.4e-06 1.65e-06 1.8e-06 1.2e-06 1.3e-06 1.7e-06 1e-06 1.95e-06 2.7e-06 2.7e-06 2.15e-06 7e-07 1.8e-06 2.65e-06 2.1e-06 9e-07 1.6e-06 5.5e-07 1.25e-06 2.35e-06 1.3e-06 1.35e-06 1.05e-06 6.5e-07 2.25e-06 1.3e-06 1.6e-06 1.4e-06 1.1e-06 1.25e-06
28 1.75e-06 1.65e-06 1.7e-06 1.45e-06 1.9e-06 1.7e-06 1.55e-06 1.65e-06 1.7e-06 1.65e-06 1.65e-06 1.75e-06 1.55e-06 1.4e-06 2.25e-06 1.9e-06 1.45e-06 1.9e-06 1.7e-06 2.15e-06 2.95e-06 1.9e-06 1.9e-06 1.5e-06 1.7e-06 2.45e-06 1.95e-06 1.6e-06 2.4e-06 1.45e-06 1.75e-06 2.1e-06 1.8e-06 1.95e-06 1.75e-06 1.45e-06 2.05e-06 1.8e-06 1.85e-06 1.7e-06 1.7e-06 1.7e-06
29 1.35e-06 1.15e-06 6.5e-07 5.5e-07 2.25e-06 2.25e-06 1.1e-06 1.3e-06 1.1e-06 1.2e-06 1.4e-06 7.5e-07 1.25e-06 1.45e-06 1.6e-06 1.4e-06 1.1e-06 1.6e-06 9e-07 2.05e-06 2.6e-06 2.7e-06 2.05e-06 5e-07 1.7e-06 2.55e-06 2e-06 5.5e-07 1.45e-06 7e-07 1.15e-06 2.35e-06 1.4e-06 1.3e-06 9.5e-07 5.5e-07 2.25e-06 1.2e-06 1.5e-06 1.3e-06 1e-06 1.15e-06
30 1.7e-06 1.1e-06 1.3e-06 1.4e-06 2.15e-06 1.8e-06 1.2e-06 1.2e-06 1.35e-06 1.25e-06 1.7e-06 1.35e-06 1.85e-06 1.85e-06 1.85e-06 1.85e-06 1.2e-06 1.7e-06 1.1e-06 2e-06 2.2e-06 2.45e-06 1.6e-06 1.3e-06 1.95e-06 2.15e-06 1.25e-06 1.25e-06 1.75e-06 1.15e-06 2e-06 1.95e-06 1.4e-06 1.75e-06 1.5e-06 1.4e-06 1.8e-06 1.1e-06 1.65e-06 1.8e-06 1.6e-06 1.7e-06
31 1.95e-06 1.85e-06 2.35e-06 2.25e-06 1.75e-06 1.65e-06 1.8e-06 1.7e-06 2.1e-06 1.9e-06 2.25e-06 2.4e-06 2.2e-06 2.05e-06 2.4e-06 2.2e-06 1.8e-06 2e-06 2.2e-06 1.8e-06 2.4e-06 1.9e-06 1.65e-06 2.4e-06 2.3e-06 1.9e-06 1.5e-06 2.35e-06 2.1e-06 2.35e-06 1.95e-06 2.1e-06 1.9e-06 2.35e-06 2.35e-06 2.15e-06 1.75e-06 2e-06 2.05e-06 2.3e-06 2.3e-06 2.15e-06
32 1.6e-06 1.3e-06 1.5e-06 1.3e-06 1.95e-06 1.85e-06 1.2e-06 1.3e-06 1.15e-06 1.35e-06 1.9e-06 1.45e-06 1.9e-06 1.9e-06 2e-06 1.55e-06 1.25e-06 2.05e-06 1.4e-06 1.8e-06 2.45e-06 2.45e-06 1.75e-06 1.45e-06 2.15e-06 2.4e-06 1.3e-06 1.3e-06 1.8e-06 1.4e-06 1.4e-06 1.9e-06 2.2e-06 1.8e-06 1.85e-06 1.3e-06 1.8e-06 1.45e-06 2e-06 2.05e-06 1.8e-06 1.6e-06
33 1.4e-06 1.65e-06 1.45e-06 1.3e-06 2.05e-06 2.4e-06 1.65e-06 1.85e-06 1.5e-06 1.75e-06 1.75e-06 1.55e-06 1.75e-06 1.95e-06 2.25e-06 1.3e-06 1.7e-06 2.05e-06 1.5e-06 1.6e-06 2.95e-06 2.6e-06 2.15e-06 1.35e-06 2.15e-06 2.65e-06 2.2e-06 1.35e-06 1.95e-06 1.3e-06 1.75e-06 2.35e-06 1.8e-06 2.3e-06 1.75e-06 1.3e-06 2.15e-06 1.8e-06 1.95e-06 1.8e-06 1.7e-06 1.2e-06
34 1.9e-06 1.55e-06 1.05e-06 1.2e-06 2.6e-06 2.3e-06 1.65e-06 1.85e-06 1.55e-06 1.75e-06 1.75e-06 1.05e-06 1.35e-06 1.7e-06 2.05e-06 1.85e-06 1.65e-06 1.7e-06 1.3e-06 2.4e-06 2.9e-06 2.55e-06 2.25e-06 1.1e-06 1.8e-06 2.65e-06 2.35e-06 1.05e-06 1.75e-06 9.5e-07 1.5e-06 2.35e-06 1.85e-06 1.75e-06 1.6e-06 1.15e-06 2.6e-06 1.6e-06 1.6e-06 1.3e-06 9e-07 1.7e-06
35 1.2e-06 1.3e-06 6.5e-07 4e-07 2e-06 2.3e-06 1.1e-06 1.3e-06 1e-06 1.2e-06 1.5e-06 9e-07 1.2e-06 1.45e-06 1.7e-06 1.15e-06 1.1e-06 1.9e-06 1.15e-06 1.8e-06 2.8e-06 2.6e-06 2.15e-06 6e-07 1.85e-06 2.75e-06 2.05e-06 6.5e-07 1.45e-06 5.5e-07 1.4e-06 2.15e-06 1.3e-06 1.3e-06 1.15e-06 6e-07 2.15e-06 1.45e-06 1.8e-06 1.45e-06 1.1e-06 1e-06
36 1.75e-06 1.75e-06 2.35e-06 2.15e-06 1.6e-06 1.75e-06 1.7e-06 1.5e-06 2e-06 1.7e-06 2.05e-06 2.4e-06 2.4e-06 2.15e-06 2.5e-06 2e-06 1.7e-06 2.25e-06 2.1e-06 1.65e-06 2.6e-06 1.8e-06 1.65e-06 2.3e-06 2.4e-06 2.25e-06 1.4e-06 2.25e-06 2.05e-06 2.25e-06 1.8e-06 1.75e-06 1.8e-06 2.15e-06 2.6e-06 2.15e-06 2.3e-06 1.8e-06 2.25e-06 2.55e-06 2.55e-06 1.95e-06
37 1.75e-06 1.15e-06 1.4e-06 1.45e-06 2.2e-06 1.85e-06 1.25e-06 1.2e-06 1.4e-06 1.25e-06 1.8e-06 1.4e-06 1.9e-06 1.9e-06 1.9e-06 1.9e-06 1.25e-06 1.75e-06 1.15e-06 2.05e-06 2.25e-06 2.5e-06 1.65e-06 1.35e-06 2e-06 2.2e-06 1.3e-06 1.3e-06 1.8e-06 1.2e-06 1.1e-06 2e-06 1.45e-06 1.8e-06 1.6e-06 1.45e-06 1.8e-06 2.1e-06 1.7e-06 1.85e-06 1.65e-06 1.75e-06
38 2e-06 1.65e-06 1.7e-06 1.8e-06 2.35e-06 1.95e-06 1.8e-06 1.9e-06 1.9e-06 1.9e-06 1.85e-06 1.6e-06 1.8e-06 1.8e-06 2.25e-06 2.1e-06 1.8e-06 1.45e-06 1.6e-06 2.3e-06 2.75e-06 2.25e-06 1.95e-06 1.65e-06 1.85e-06 2.1e-06 2.05e-06 1.6e-06 1.85e-06 1.5e-06 1.65e-06 2.05e-06 2e-06 1.95e-06 1.6e-06 1.8e-06 2.25e-06 1.7e-06 2.6e-06 1.65e-06 1.65e-06 1.95e-06
39 1.95e-06 1.75e-06 1.45e-06 1.5e-06 2.5e-06 2.15e-06 1.85e-06 2.05e-06 1.75e-06 1.95e-06 1.8e-06 1.4e-06 1.35e-06 1.65e-06 2.3e-06 1.9e-06 1.85e-06 1.75e-06 1.55e-06 2.4e-06 3.1e-06 2.25e-06 2.25e-06 1.4e-06 1.75e-06 2.6e-06 2.45e-06 1.4e-06 1.7e-06 1.3e-06 1.8e-06 2.3e-06 2.05e-06 1.8e-06 1.3e-06 1.45e-06 2.55e-06 1.85e-06 1.65e-06 2.2e-06 1.3e-06 1.75e-06
40 1.85e-06 1.4e-06 1.15e-06 1.15e-06 2.55e-06 2.25e-06 1.6e-06 1.8e-06 1.5e-06 1.7e-06 1.85e-06 1.1e-06 1.3e-06 1.65e-06 2e-06 1.8e-06 1.6e-06 1.75e-06 1.35e-06 2.35e-06 2.85e-06 2.5e-06 2.2e-06 9.5e-07 1.65e-06 2.6e-06 2.3e-06 1.1e-06 1.7e-06 1e-06 1.6e-06 2.3e-06 1.8e-06 1.7e-06 9e-07 1.1e-06 2.55e-06 1.65e-06 1.65e-06 1.3e-06 1.5e-06 1.65e-06
41 1.1e-06 1.6e-06 1.35e-06 1e-06 1.8e-06 2.25e-06 1.4e-06 1.6e-06 1.3e-06 1.5e-06 1.65e-06 1.5e-06 1.5e-06 1.7e-06 2.1e-06 1.05e-06 1.4e-06 2.05e-06 1.45e-06 1.35e-06 3e-06 2.45e-06 2.05e-06 1.2e-06 2.1e-06 2.7e-06 2.05e-06 1.25e-06 1.7e-06 1.15e-06 1.7e-06 2.15e-06 1.6e-06 1.2e-06 1.7e-06 1e-06 1.95e-06 1.75e-06 1.95e-06 1.75e-06 1.65e-06 1.8e-06
