 slim_762333697 slim_762333715 slim_762333702 slim_762333736 slim_762333743 slim_762333732 slim_762333699 slim_762333709 slim_762333727 slim_762333706 slim_762333700 slim_762333744 slim_762333726 slim_762333711 slim_762333708 slim_762333730 slim_762333728 slim_762333741 slim_762333738 slim_762333722 slim_762333719 slim_762333704 slim_762333737 slim_762333698 slim_762333713 slim_762333720 slim_762333731 slim_762333723 slim_762333721 slim_762333705 slim_762333707 slim_762333703 slim_762333742 slim_762333747 slim_762333725 slim_762333748 slim_762333717 slim_762333718 slim_762333716 slim_762333734 slim_762333714 slim_762333740 slim_762333746 slim_762333735 slim_762333729 slim_762333701 slim_762333710 slim_762333733 slim_762333745 slim_762333739 slim_762333724 slim_762333712
0 2e-06 2.2e-06 1.75e-06 1.35e-06 2.05e-06 2.1e-06 2.1e-06 1.6e-06 1.75e-06 1.6e-06 2.2e-06 1.85e-06 1.8e-06 1.9e-06 1.4e-06 2.55e-06 1.4e-06 1.9e-06 2e-06 2e-06 1.75e-06 2.05e-06 2.05e-06 1.95e-06 1.9e-06 2.2e-06 2.15e-06 2.15e-06 2.35e-06 1.8e-06 1.9e-06 1.55e-06 1.3e-06 1.45e-06 1.5e-06 1.5e-06 1.5e-06 1.85e-06 2.05e-06 1.55e-06 2.4e-06 1.8e-06 2.05e-06 1.2e-06 2.05e-06 2.2e-06 1.7e-06 1.9e-06 1.7e-06 2.1e-06 1.9e-06 1.85e-06
1 2.2e-06 2.8e-06 1.6e-06 1.95e-06 1.55e-06 1.4e-06 2.3e-06 1.7e-06 1.65e-06 2.4e-06 2.25e-06 1.85e-06 1.75e-06 2.85e-06 1.9e-06 2.05e-06 2e-06 3.15e-06 1.65e-06 2.7e-06 2.25e-06 1.6e-06 2.35e-06 2.05e-06 2.15e-06 1.9e-06 3e-06 2.1e-06 2.25e-06 1.75e-06 1.6e-06 1.95e-06 1.9e-06 2e-06 2.65e-06 2.4e-06 2.1e-06 1.95e-06 2.7e-06 2.25e-06 1.45e-06 2.5e-06 2.15e-06 1.9e-06 2.7e-06 3.1e-06 2.1e-06 1.9e-06 1.8e-06 2.35e-06 1.85e-06 1.8e-06
2 1.75e-06 1.6e-06 2.2e-06 1.6e-06 1.25e-06 1.5e-06 2.35e-06 1.75e-06 1.75e-06 2.05e-06 2.3e-06 1.9e-06 1.45e-06 2.45e-06 1.45e-06 1.95e-06 2e-06 2.75e-06 1.6e-06 2.35e-06 2.05e-06 1.6e-06 1.85e-06 1.6e-06 2.2e-06 1.45e-06 2.7e-06 1.75e-06 1.9e-06 1.8e-06 2e-06 1.9e-06 1.55e-06 2e-06 2.25e-06 2.05e-06 1.9e-06 1.95e-06 2.65e-06 1.75e-06 1.25e-06 2.15e-06 2.15e-06 1.55e-06 2.3e-06 2.7e-06 1.65e-06 1.85e-06 1.5e-06 2.35e-06 1.45e-06 1.9e-06
3 1.35e-06 1.95e-06 1.6e-06 1.8e-06 1.75e-06 1.85e-06 2.2e-06 1.35e-06 1.65e-06 1.5e-06 2.3e-06 1.65e-06 1.55e-06 2.15e-06 1.3e-06 2.3e-06 1.65e-06 2.3e-06 1.85e-06 2.05e-06 1.8e-06 1.8e-06 2e-06 2.15e-06 1.9e-06 2.25e-06 2.4e-06 2e-06 2.3e-06 1.7e-06 1.8e-06 1.5e-06 9e-07 1.65e-06 1.95e-06 1.5e-06 1.5e-06 1.75e-06 2.1e-06 1.8e-06 2e-06 1.95e-06 1.85e-06 1.25e-06 2.05e-06 2.55e-06 1.75e-06 2.1e-06 1.55e-06 2.2e-06 1.7e-06 1.65e-06
4 2.05e-06 1.55e-06 1.25e-06 1.75e-06 1.3e-06 1.45e-06 2.4e-06 1.85e-06 1.75e-06 2.05e-06 2.4e-06 2.1e-06 1.2e-06 2.55e-06 1.8e-06 1.85e-06 2.45e-06 2.95e-06 1.85e-06 2.35e-06 2.15e-06 1.5e-06 1.95e-06 1.8e-06 2.4e-06 1.3e-06 2.9e-06 1.55e-06 1.55e-06 1.8e-06 2.3e-06 2.05e-06 1.7e-06 2.45e-06 2.65e-06 2.15e-06 1.9e-06 1.9e-06 2.85e-06 1.85e-06 8e-07 2e-06 2.25e-06 1.85e-06 2.2e-06 2.65e-06 1.65e-06 2.1e-06 9.5e-07 2.4e-06 1.45e-06 2.1e-06
5 2.1e-06 1.4e-06 1.5e-06 1.85e-06 1.45e-06 2.6e-06 2.2e-06 1.6e-06 1.55e-06 2.3e-06 2.15e-06 1.75e-06 1.65e-06 2.75e-06 1.8e-06 1.95e-06 1.9e-06 3.05e-06 1.55e-06 2.6e-06 2.15e-06 1.5e-06 2.25e-06 2.05e-06 2.05e-06 1.8e-06 2.9e-06 2e-06 2.15e-06 1.65e-06 1.5e-06 1.85e-06 1.8e-06 1.9e-06 2.55e-06 2.3e-06 2e-06 1.85e-06 2.6e-06 2.15e-06 1.45e-06 2.4e-06 2.05e-06 1.8e-06 2.6e-06 3e-06 2e-06 1.8e-06 1.7e-06 2.25e-06 1.75e-06 1.7e-06
6 2.1e-06 2.3e-06 2.35e-06 2.2e-06 2.4e-06 2.2e-06 3.3e-06 1.95e-06 1.95e-06 2.25e-06 2.2e-06 2.25e-06 2.45e-06 2e-06 2.25e-06 2.8e-06 1.9e-06 2.3e-06 2.2e-06 2.7e-06 2.3e-06 2.15e-06 2.55e-06 2.65e-06 2.05e-06 2.65e-06 2.55e-06 2.55e-06 2.2e-06 2.05e-06 1.8e-06 2.1e-06 2.1e-06 1.85e-06 2.2e-06 2.15e-06 2e-06 2.2e-06 2.25e-06 2.4e-06 2.7e-06 2.4e-06 2.5e-06 2.1e-06 1.95e-06 2.3e-06 2.3e-06 2.1e-06 2.15e-06 1.75e-06 2.45e-06 2.2e-06
7 1.6e-06 1.7e-06 1.75e-06 1.35e-06 1.85e-06 1.6e-06 1.95e-06 1.7e-06 1.25e-06 1.7e-06 2.05e-06 1.45e-06 1.85e-06 2.55e-06 1.6e-06 2.25e-06 1.55e-06 2.75e-06 1.65e-06 2.45e-06 2e-06 1.6e-06 2.2e-06 2.3e-06 1.55e-06 2.45e-06 2.4e-06 2.15e-06 2.55e-06 1.2e-06 1.15e-06 1.35e-06 1.25e-06 1.5e-06 2.1e-06 1.75e-06 1.4e-06 1.55e-06 2.35e-06 2e-06 2.2e-06 2.1e-06 1.9e-06 1.25e-06 2.2e-06 2.9e-06 1.8e-06 1.8e-06 1.5e-06 1.85e-06 2.1e-06 1.55e-06
8 1.75e-06 1.65e-06 1.75e-06 1.65e-06 1.75e-06 1.55e-06 1.95e-06 1.25e-06 1.9e-06 2e-06 2.1e-06 1.65e-06 1.75e-06 2.6e-06 1.7e-06 2.2e-06 1.6e-06 2.75e-06 1.6e-06 2.45e-06 2.05e-06 1.55e-06 2.35e-06 2.3e-06 1.75e-06 2.35e-06 2.6e-06 2.3e-06 2.5e-06 1.05e-06 1.15e-06 1.45e-06 1.55e-06 1.55e-06 2.2e-06 2e-06 1.65e-06 1.25e-06 2.4e-06 2.05e-06 2.1e-06 1.8e-06 1.9e-06 1.4e-06 2.4e-06 2.95e-06 1.9e-06 1.75e-06 1.15e-06 2e-06 2.05e-06 1.6e-06
9 1.6e-06 2.4e-06 2.05e-06 1.5e-06 2.05e-06 2.3e-06 2.25e-06 1.7e-06 2e-06 2.2e-06 2.5e-06 2.05e-06 1.85e-06 2.15e-06 1.6e-06 2.75e-06 2.05e-06 2.25e-06 2.5e-06 2.15e-06 1.75e-06 2.2e-06 2.3e-06 2.45e-06 2.05e-06 2.6e-06 2.4e-06 2.1e-06 2.3e-06 2.05e-06 2.3e-06 1.85e-06 1.4e-06 2e-06 1.95e-06 1.75e-06 1.5e-06 2.1e-06 2.25e-06 2.05e-06 2.35e-06 1.95e-06 2.3e-06 1.6e-06 1.85e-06 2.3e-06 2e-06 2.5e-06 1.75e-06 2.25e-06 2.2e-06 1.95e-06
