 slim_762232380 slim_762232403 slim_762232361 slim_762232397 slim_762232351 slim_762232349 slim_762232344 slim_762232340 slim_762232367 slim_762232353 slim_762232362 slim_762232393 slim_762232374 slim_762232395 slim_762232388 slim_762232363 slim_762232400 slim_762232404 slim_762232359 slim_762232360 slim_762232352 slim_762232390 slim_762232350 slim_762232365 slim_762232383 slim_762232377 slim_762232394 slim_762232343 slim_762232347 slim_762232357 slim_762232368 slim_762232354 slim_762232376 slim_762232375 slim_762232399 slim_762232364 slim_762232391 slim_762232386 slim_762232392 slim_762232358 slim_762232387 slim_762232355 slim_762232373 slim_762232369 slim_762232396 slim_762232381 slim_762232342 slim_762232401 slim_762232372 slim_762232345 slim_762232341 slim_762232348 slim_762232371 slim_762232366 slim_762232346 slim_762232385 slim_762232389 slim_762232384 slim_762232402 slim_762232339 slim_762232379 slim_762232398 slim_762232378 slim_762232370 slim_762232382 slim_762232356
10 8e-07 8e-07 7e-07 7.5e-07 6.5e-07 8e-07 7e-07 9e-07 8.5e-07 6e-07 1e-06 9e-07 9e-07 9.5e-07 8e-07 8e-07 8e-07 8.5e-07 7e-07 8.5e-07 7.5e-07 7.5e-07 9e-07 6.5e-07 6.5e-07 6.5e-07 8.5e-07 1.05e-06 8e-07 6.5e-07 8.5e-07 8e-07 9e-07 8e-07 1e-06 8.5e-07 7e-07 8e-07 6.5e-07 8.5e-07 7.5e-07 8e-07 8e-07 8.5e-07 1e-06 7.5e-07 8.5e-07 8.5e-07 7e-07 6.5e-07 9e-07 8e-07 7.5e-07 8.5e-07 1e-06 8e-07 8e-07 7.5e-07 8e-07 9e-07 7.5e-07 7.5e-07 8e-07 7e-07 8e-07 1e-06
11 6.5e-07 1.05e-06 8e-07 8e-07 7.5e-07 6e-07 9e-07 7e-07 7e-07 8.5e-07 9e-07 1.2e-06 1e-06 6.5e-07 6e-07 6.5e-07 6.5e-07 7e-07 9.5e-07 6.5e-07 7.5e-07 1e-06 1e-06 9e-07 8.5e-07 8.5e-07 6.5e-07 1.05e-06 9e-07 9e-07 7.5e-07 7e-07 1e-06 9.5e-07 1.15e-06 1.2e-06 1e-06 7e-07 1.2e-06 1.05e-06 7.5e-07 7.5e-07 9.5e-07 8e-07 9e-07 8.5e-07 7e-07 6.5e-07 7.5e-07 1e-06 7.5e-07 7.5e-07 7.5e-07 7.5e-07 9e-07 1.05e-06 6e-07 7.5e-07 7e-07 8e-07 6.5e-07 9.5e-07 1e-06 8e-07 1.05e-06 8e-07
12 8e-07 1.1e-06 1.1e-06 1e-06 9e-07 9e-07 1e-06 9.5e-07 1e-06 9.5e-07 9e-07 1e-06 1.5e-06 8e-07 9.5e-07 9.5e-07 9.5e-07 9.5e-07 9e-07 9.5e-07 1.05e-06 1e-06 1.2e-06 9.5e-07 8e-07 8e-07 9e-07 1.3e-06 1.05e-06 9.5e-07 1.15e-06 1.1e-06 1.15e-06 1e-06 1.3e-06 1.1e-06 1.05e-06 1.1e-06 9e-07 1e-06 1e-06 8.5e-07 1.05e-06 1.15e-06 1.15e-06 8.5e-07 1.15e-06 9.5e-07 9e-07 9e-07 1e-06 9e-07 1e-06 1.1e-06 1.15e-06 1.05e-06 9e-07 1.05e-06 8.5e-07 1.15e-06 8e-07 1.05e-06 1.05e-06 9e-07 1.1e-06 9.5e-07
13 5e-07 1.05e-06 1e-06 9e-07 6e-07 5.5e-07 1.05e-06 6.5e-07 7e-07 1e-06 9.5e-07 6.5e-07 8e-07 1e-07 6.5e-07 6.5e-07 6.5e-07 7e-07 7e-07 6e-07 9e-07 9e-07 1e-06 1.05e-06 5.5e-07 5.5e-07 6e-07 1.2e-06 7.5e-07 1.05e-06 1.2e-06 1.15e-06 1.05e-06 8.5e-07 1.2e-06 1.05e-06 1e-06 1.15e-06 1.05e-06 7.5e-07 9.5e-07 4e-07 1.3e-06 1.2e-06 1.15e-06 8e-07 1.2e-06 6e-07 5e-07 8.5e-07 5.5e-07 4.5e-07 8.5e-07 1.2e-06 7.5e-07 1.2e-06 5.5e-07 9.5e-07 3.5e-07 1.25e-06 2.5e-07 1.1e-06 1.15e-06 6.5e-07 1.2e-06 3.5e-07
14 5.5e-07 9.5e-07 7e-07 7e-07 6.5e-07 5.5e-07 8e-07 6.5e-07 6e-07 7.5e-07 8e-07 6e-07 9.5e-07 6.5e-07 1e-06 5.5e-07 5.5e-07 6e-07 8.5e-07 6e-07 6.5e-07 9e-07 9e-07 8e-07 7.5e-07 7.5e-07 6e-07 9.5e-07 8e-07 8e-07 6.5e-07 6e-07 9e-07 8.5e-07 1.05e-06 1.1e-06 9e-07 6e-07 1.1e-06 9.5e-07 6.5e-07 6.5e-07 8.5e-07 7e-07 8.5e-07 7.5e-07 6e-07 6e-07 6.5e-07 9e-07 7e-07 6.5e-07 6.5e-07 6.5e-07 8e-07 9.5e-07 5.5e-07 6.5e-07 6.5e-07 7e-07 5.5e-07 8.5e-07 9e-07 7e-07 9.5e-07 7e-07
15 5.5e-07 9.5e-07 7e-07 7e-07 6.5e-07 5.5e-07 8e-07 6.5e-07 6e-07 7.5e-07 8e-07 6.5e-07 9.5e-07 6.5e-07 5.5e-07 1e-06 5e-07 6e-07 8.5e-07 6e-07 6.5e-07 9e-07 9e-07 8e-07 7.5e-07 7.5e-07 6e-07 9.5e-07 8e-07 8e-07 6.5e-07 6e-07 9e-07 8.5e-07 1.05e-06 1.1e-06 9e-07 5.5e-07 1.1e-06 9.5e-07 6.5e-07 6.5e-07 8e-07 6.5e-07 8.5e-07 7.5e-07 6.5e-07 5.5e-07 6.5e-07 9e-07 7e-07 6.5e-07 6.5e-07 6.5e-07 8e-07 9.5e-07 5.5e-07 6e-07 6.5e-07 7e-07 5.5e-07 8e-07 9e-07 7e-07 9e-07 7e-07
16 5.5e-07 9.5e-07 7e-07 7e-07 6.5e-07 5.5e-07 8e-07 6.5e-07 6e-07 7.5e-07 8e-07 6.5e-07 9.5e-07 6.5e-07 5.5e-07 5e-07 1e-06 6e-07 8.5e-07 6e-07 6.5e-07 9e-07 9e-07 8e-07 7.5e-07 7.5e-07 6e-07 9.5e-07 8e-07 8e-07 6.5e-07 6e-07 9e-07 8.5e-07 1.05e-06 1.1e-06 9e-07 5.5e-07 1.1e-06 9.5e-07 6.5e-07 6.5e-07 8e-07 6.5e-07 8.5e-07 7.5e-07 6.5e-07 5.5e-07 6.5e-07 9e-07 7e-07 6.5e-07 6.5e-07 6.5e-07 8e-07 9.5e-07 5.5e-07 6e-07 6.5e-07 7e-07 5.5e-07 8e-07 9e-07 7e-07 9e-07 7e-07
17 5.5e-07 1e-06 7.5e-07 7e-07 7e-07 6e-07 8.5e-07 6e-07 6.5e-07 8e-07 8.5e-07 7e-07 9.5e-07 7e-07 6e-07 6e-07 6e-07 1.1e-06 9e-07 6.5e-07 7e-07 9.5e-07 9.5e-07 8.5e-07 8e-07 8e-07 6e-07 9e-07 8.5e-07 8e-07 6.5e-07 6e-07 9.5e-07 9e-07 1.1e-06 1.15e-06 9.5e-07 6e-07 1.15e-06 1e-06 6.5e-07 7e-07 8e-07 7e-07 8.5e-07 7.5e-07 6e-07 6.5e-07 7e-07 9.5e-07 7.5e-07 7e-07 7e-07 5.5e-07 8.5e-07 9.5e-07 6e-07 7e-07 7e-07 6.5e-07 6e-07 9e-07 9e-07 7.5e-07 1e-06 7.5e-07
18 7.5e-07 8.5e-07 1e-06 8.5e-07 5e-07 8.5e-07 8.5e-07 9.5e-07 9e-07 7.5e-07 7e-07 9.5e-07 9e-07 7e-07 8.5e-07 8.5e-07 8.5e-07 9e-07 9e-07 9e-07 8.5e-07 7e-07 9.5e-07 8e-07 5e-07 5e-07 9e-07 1.15e-06 7.5e-07 8e-07 1.2e-06 1.15e-06 9.5e-07 7e-07 1.15e-06 7.5e-07 7.5e-07 1.15e-06 6e-07 7e-07 9e-07 6.5e-07 1.1e-06 1.2e-06 1.35e-06 8e-07 1.2e-06 9e-07 5.5e-07 6e-07 8.5e-07 6e-07 9e-07 1.2e-06 9.5e-07 9.5e-07 8.5e-07 9e-07 6.5e-07 1.25e-06 5e-07 9e-07 9.5e-07 6.5e-07 9.5e-07 7.5e-07
19 6e-07 1e-06 7.5e-07 7.5e-07 7e-07 5.5e-07 8.5e-07 6.5e-07 6.5e-07 8e-07 8.5e-07 6.5e-07 9.5e-07 6e-07 6e-07 6e-07 6e-07 6.5e-07 9e-07 1.1e-06 7e-07 9.5e-07 9.5e-07 8.5e-07 8e-07 8e-07 6e-07 1e-06 8.5e-07 8.5e-07 7e-07 6.5e-07 9.5e-07 9e-07 1.1e-06 1.15e-06 9.5e-07 6.5e-07 1.15e-06 1e-06 7e-07 7e-07 9e-07 7.5e-07 8.5e-07 8e-07 7e-07 6e-07 7e-07 9.5e-07 7e-07 7e-07 7e-07 7e-07 8.5e-07 1e-06 5.5e-07 7e-07 6.5e-07 7.5e-07 6e-07 9e-07 9.5e-07 7.5e-07 1e-06 7.5e-07
20 7e-07 9e-07 6.5e-07 6e-07 4.5e-07 6.5e-07 7.5e-07 7.5e-07 7e-07 7e-07 7.5e-07 7.5e-07 1.05e-06 9e-07 6.5e-07 6.5e-07 6.5e-07 7e-07 8.5e-07 7e-07 9e-07 8.5e-07 8.5e-07 7.5e-07 8.5e-07 8.5e-07 7e-07 8e-07 7.5e-07 7.5e-07 6e-07 5.5e-07 8.5e-07 7.5e-07 1e-06 9.5e-07 8.5e-07 5.5e-07 1.05e-06 1.05e-06 6e-07 8e-07 8e-07 6.5e-07 8.5e-07 8.5e-07 6e-07 7e-07 7e-07 8.5e-07 8e-07 6.5e-07 6.5e-07 6e-07 9e-07 9e-07 6.5e-07 6e-07 7.5e-07 6.5e-07 7.5e-07 8e-07 8.5e-07 7e-07 9e-07 9.5e-07
21 9e-07 6e-07 8.5e-07 9e-07 6e-07 9e-07 7e-07 1e-06 9.5e-07 7.5e-07 7.5e-07 1e-06 1e-06 9e-07 9e-07 9e-07 9e-07 9.5e-07 7e-07 9.5e-07 8.5e-07 9e-07 8e-07 8e-07 6.5e-07 6.5e-07 9.5e-07 1.15e-06 6.5e-07 8e-07 1.1e-06 1.05e-06 8e-07 7.5e-07 1.15e-06 8.5e-07 6.5e-07 1.05e-06 5.5e-07 8.5e-07 8.5e-07 7.5e-07 1.05e-06 1.15e-06 1.3e-06 9e-07 1.1e-06 9.5e-07 6e-07 5.5e-07 8e-07 7.5e-07 8.5e-07 1.1e-06 9e-07 9.5e-07 9e-07 8.5e-07 6.5e-07 1.15e-06 7.5e-07 7.5e-07 8e-07 6.5e-07 9.5e-07 9.5e-07
22 9.5e-07 7e-07 7e-07 9e-07 7e-07 9e-07 8.5e-07 1e-06 9.5e-07 9e-07 9e-07 1e-06 1.2e-06 1e-06 9e-07 9e-07 9e-07 9.5e-07 9.5e-07 9.5e-07 8.5e-07 8e-07 1.1e-06 9.5e-07 9e-07 9e-07 9.5e-07 1.15e-06 7.5e-07 9.5e-07 1e-06 9.5e-07 8e-07 9e-07 9.5e-07 1.1e-06 7.5e-07 9.5e-07 9.5e-07 1.1e-06 8e-07 8.5e-07 1.15e-06 1.05e-06 1.2e-06 1.05e-06 1e-06 9.5e-07 8e-07 9e-07 7.5e-07 8.5e-07 8.5e-07 1e-06 8.5e-07 1.1e-06 9e-07 8e-07 8.5e-07 1.05e-06 8.5e-07 9e-07 9.5e-07 6.5e-07 1.1e-06 1.05e-06
23 8.5e-07 8.5e-07 8e-07 8e-07 7.5e-07 8e-07 7e-07 9e-07 8.5e-07 6e-07 6.5e-07 9e-07 9.5e-07 1.05e-06 8e-07 8e-07 8e-07 8.5e-07 8e-07 8.5e-07 7.5e-07 8e-07 9.5e-07 1.2e-06 7.5e-07 7.5e-07 8.5e-07 1.05e-06 9e-07 6.5e-07 7.5e-07 7e-07 8.5e-07 8e-07 1.1e-06 9e-07 7.5e-07 7e-07 7e-07 9.5e-07 7e-07 9e-07 7.5e-07 8e-07 9.5e-07 8e-07 7.5e-07 8.5e-07 8e-07 7e-07 9.5e-07 9e-07 7.5e-07 7.5e-07 1.05e-06 7.5e-07 8e-07 7e-07 9e-07 8e-07 8.5e-07 7.5e-07 8e-07 7.5e-07 7.5e-07 1.1e-06
24 6.5e-07 8e-07 9.5e-07 8.5e-07 5.5e-07 7.5e-07 8e-07 8.5e-07 8e-07 7e-07 6.5e-07 8.5e-07 8e-07 5.5e-07 7.5e-07 7.5e-07 7.5e-07 8e-07 5e-07 8e-07 8.5e-07 6.5e-07 9e-07 7.5e-07 8e-07 4e-07 8e-07 1.15e-06 7e-07 7.5e-07 1.15e-06 1.1e-06 9e-07 7e-07 1.1e-06 7.5e-07 7e-07 1.1e-06 5.5e-07 6e-07 8.5e-07 5e-07 1.05e-06 1.15e-06 1.25e-06 7e-07 1.15e-06 8e-07 5e-07 5.5e-07 7.5e-07 5.5e-07 8e-07 1.15e-06 8.5e-07 9e-07 7.5e-07 8.5e-07 5.5e-07 1.2e-06 4e-07 8.5e-07 9e-07 5.5e-07 9e-07 6e-07
25 6.5e-07 8e-07 9.5e-07 8.5e-07 5.5e-07 7.5e-07 8e-07 8.5e-07 8e-07 7e-07 6.5e-07 8.5e-07 8e-07 5.5e-07 7.5e-07 7.5e-07 7.5e-07 8e-07 5e-07 8e-07 8.5e-07 6.5e-07 9e-07 7.5e-07 4e-07 8e-07 8e-07 1.15e-06 7e-07 7.5e-07 1.15e-06 1.1e-06 9e-07 7e-07 1.1e-06 7.5e-07 7e-07 1.1e-06 5.5e-07 6e-07 8.5e-07 5e-07 1.05e-06 1.15e-06 1.25e-06 7e-07 1.15e-06 8e-07 5e-07 5.5e-07 7.5e-07 5.5e-07 8e-07 1.15e-06 8.5e-07 9e-07 7.5e-07 8.5e-07 5.5e-07 1.2e-06 4e-07 8.5e-07 9e-07 5.5e-07 9e-07 6e-07
26 5.5e-07 1e-06 7.5e-07 7e-07 7e-07 5.5e-07 8.5e-07 6e-07 6.5e-07 8e-07 8.5e-07 6.5e-07 9e-07 6e-07 6e-07 6e-07 6e-07 6e-07 9e-07 6e-07 7e-07 9.5e-07 9.5e-07 8.5e-07 8e-07 8e-07 1.1e-06 9.5e-07 8.5e-07 8e-07 6.5e-07 6e-07 9.5e-07 9e-07 1.1e-06 1.15e-06 9.5e-07 6e-07 1.15e-06 1e-06 6.5e-07 7e-07 8.5e-07 7e-07 8e-07 7.5e-07 6.5e-07 6e-07 7e-07 9.5e-07 7e-07 7e-07 7e-07 6e-07 8.5e-07 9.5e-07 5.5e-07 7e-07 6.5e-07 6.5e-07 6e-07 9e-07 9e-07 7.5e-07 1e-06 7.5e-07
27 9.5e-07 1.2e-06 9.5e-07 8.5e-07 7.5e-07 9.5e-07 1.05e-06 9.5e-07 1e-06 1e-06 1.05e-06 1.05e-06 1.3e-06 1.2e-06 9.5e-07 9.5e-07 9.5e-07 9e-07 1.15e-06 1e-06 8e-07 1.15e-06 1.15e-06 1.05e-06 1.15e-06 1.15e-06 9.5e-07 1.5e-06 1.05e-06 1e-06 8.5e-07 8e-07 1.15e-06 1.05e-06 1.3e-06 1.05e-06 1.15e-06 8e-07 1.35e-06 1.35e-06 8.5e-07 1.1e-06 1e-06 9e-07 1.1e-06 1.1e-06 8e-07 1e-06 1e-06 1.15e-06 1.1e-06 9.5e-07 9.5e-07 7.5e-07 1.2e-06 1.15e-06 9.5e-07 9e-07 1.05e-06 8.5e-07 1.05e-06 1.1e-06 1.1e-06 1e-06 1.2e-06 1.25e-06
28 7.5e-07 9e-07 8.5e-07 7.5e-07 4.5e-07 8e-07 9e-07 9e-07 8.5e-07 8.5e-07 8e-07 9e-07 1.05e-06 7.5e-07 8e-07 8e-07 8e-07 8.5e-07 7.5e-07 8.5e-07 7.5e-07 6.5e-07 7.5e-07 9e-07 7e-07 7e-07 8.5e-07 1.05e-06 6e-07 9e-07 1.05e-06 1e-06 9e-07 7e-07 9.5e-07 9e-07 8.5e-07 1e-06 9e-07 9e-07 8e-07 6.5e-07 1.15e-06 1.05e-06 1.2e-06 9.5e-07 1.05e-06 8.5e-07 4.5e-07 6e-07 8e-07 6e-07 8e-07 1.05e-06 9e-07 1.05e-06 8e-07 8e-07 5e-07 1.1e-06 6e-07 9.5e-07 1e-06 6e-07 1.05e-06 8e-07
29 8e-07 8.5e-07 8e-07 7.5e-07 7.5e-07 8e-07 7e-07 8.5e-07 8.5e-07 6e-07 6.5e-07 9e-07 9.5e-07 1.05e-06 8e-07 8e-07 8e-07 8e-07 8e-07 8.5e-07 7.5e-07 8e-07 9.5e-07 6.5e-07 7.5e-07 7.5e-07 8e-07 1e-06 9e-07 1.2e-06 7e-07 6.5e-07 9e-07 8.5e-07 1.1e-06 9.5e-07 7.5e-07 6.5e-07 7.5e-07 9.5e-07 6.5e-07 9e-07 7e-07 7.5e-07 9.5e-07 7.5e-07 7e-07 8.5e-07 8e-07 7.5e-07 9.5e-07 9e-07 7.5e-07 6.5e-07 1.05e-06 7.5e-07 8e-07 7e-07 9e-07 7e-07 8.5e-07 7.5e-07 7.5e-07 7.5e-07 8e-07 1.1e-06
30 7.5e-07 1.05e-06 6e-07 6.5e-07 9e-07 6.5e-07 7.5e-07 7e-07 6e-07 7e-07 8.5e-07 7.5e-07 1.15e-06 1.2e-06 6.5e-07 6.5e-07 6.5e-07 6.5e-07 1.2e-06 7e-07 6e-07 1.1e-06 1e-06 7.5e-07 1.15e-06 1.15e-06 6.5e-07 8.5e-07 1.05e-06 7e-07 3e-07 2e-07 9.5e-07 1.05e-06 1.1e-06 1.35e-06 1e-06 2e-07 1.35e-06 1.35e-06 5e-07 1.1e-06 5.5e-07 3.5e-07 6e-07 8.5e-07 2.5e-07 7e-07 1e-06 1.15e-06 9.5e-07 1.05e-06 6.5e-07 2e-07 1.05e-06 8.5e-07 6.5e-07 5.5e-07 1.05e-06 2.5e-07 1.05e-06 8e-07 8e-07 9.5e-07 9e-07 1.25e-06
31 7e-07 1e-06 5.5e-07 6e-07 8.5e-07 6e-07 7e-07 6.5e-07 6.5e-07 6.5e-07 8e-07 7e-07 1.1e-06 1.15e-06 6e-07 6e-07 6e-07 6e-07 1.15e-06 6.5e-07 5.5e-07 1.05e-06 9.5e-07 7e-07 1.1e-06 1.1e-06 6e-07 8e-07 1e-06 6.5e-07 2e-07 2e-07 9e-07 1e-06 1.05e-06 1.3e-06 9.5e-07 1.5e-07 1.3e-06 1.3e-06 4.5e-07 1.05e-06 5e-07 3e-07 5.5e-07 8e-07 2e-07 6.5e-07 9.5e-07 1.1e-06 9e-07 1e-06 6e-07 1.5e-07 1e-06 8e-07 6e-07 5e-07 1e-06 1.5e-07 1e-06 7.5e-07 7.5e-07 9e-07 8.5e-07 1.2e-06
