 slim_762031563 slim_762031546 slim_762031552 slim_762031549 slim_762031544 slim_762031558 slim_762031550 slim_762031573 slim_762031566 slim_762031535 slim_762031560 slim_762031556 slim_762031540 slim_762031562 slim_762031575 slim_762031574 slim_762031561 slim_762031557 slim_762031559 slim_762031568 slim_762031554 slim_762031539 slim_762031551 slim_762031547 slim_762031537 slim_762031548 slim_762031541 slim_762031567 slim_762031542 slim_762031572 slim_762031553 slim_762031534 slim_762031543 slim_762031571 slim_762031536 slim_762031569 slim_762031564 slim_762031565 slim_762031538 slim_762031555 slim_762031545 slim_762031570
11 1.8e-06 1.25e-06 1.15e-06 2.7e-06 2.1e-06 9.5e-07 1.75e-06 1.85e-06 1.65e-06 1.75e-06 2.6e-06 1.2e-06 1.45e-06 2.5e-06 1.5e-06 1.45e-06 1.55e-06 7.5e-07 1.4e-06 1.9e-06 1.35e-06 1.15e-06 2.25e-06 1.3e-06 2.45e-06 1.2e-06 2.4e-06 8e-07 9.5e-07 1.8e-06 1.9e-06 1.55e-06 2.7e-06 1.6e-06 2.1e-06 2.8e-06 2.95e-06 1.85e-06 2e-06 2.55e-06 1.15e-06 1.85e-06
12 1.8e-06 1.25e-06 1.85e-06 2.55e-06 1.6e-06 1.15e-06 1.25e-06 1.7e-06 1.7e-06 1.85e-06 2.25e-06 1.45e-06 2e-06 2.15e-06 1.5e-06 1.45e-06 1.45e-06 1.5e-06 1.5e-06 1.6e-06 1.7e-06 1.1e-06 1.9e-06 1.3e-06 2.1e-06 1.2e-06 2.2e-06 1.05e-06 1.2e-06 1.9e-06 2e-06 1.4e-06 2.35e-06 1.6e-06 2.05e-06 2.5e-06 2.6e-06 1.7e-06 1.8e-06 2.25e-06 1.2e-06 2e-06
13 1.5e-06 1.85e-06 2.05e-06 1.1e-06 1.75e-06 2.05e-06 1.95e-06 1.05e-06 1.6e-06 1.65e-06 1.05e-06 2.5e-06 2.15e-06 6e-07 1.4e-06 1.5e-06 1.35e-06 2.5e-06 2.15e-06 2.5e-06 1.75e-06 2.3e-06 9e-07 1.9e-06 3e-07 1.8e-06 1.15e-06 2.2e-06 2.1e-06 2e-06 1.5e-06 1.35e-06 6.5e-07 1.1e-06 9e-07 9e-07 9e-07 1.05e-06 1.15e-06 8e-07 1.8e-06 1.65e-06
14 1.5e-06 1.05e-06 1.5e-06 1.75e-06 1.6e-06 1.15e-06 1.45e-06 1.2e-06 1.5e-06 1.6e-06 1.65e-06 1.5e-06 1.5e-06 1.4e-06 1.6e-06 1.05e-06 1.3e-06 1.55e-06 1.3e-06 1.75e-06 1.4e-06 1.5e-06 1.4e-06 1.1e-06 1.35e-06 1e-06 1.5e-06 1.4e-06 1.35e-06 1.6e-06 1.45e-06 1.05e-06 1.6e-06 1e-06 1.5e-06 1.8e-06 1.85e-06 1.25e-06 1.25e-06 1.4e-06 1.15e-06 1.55e-06
15 1.55e-06 9e-07 1.4e-06 1.9e-06 1.4e-06 1.05e-06 1.3e-06 8.5e-07 1.45e-06 1.6e-06 1.55e-06 1.45e-06 1.45e-06 1.5e-06 1.05e-06 1.7e-06 9.5e-07 1.5e-06 1.15e-06 1.7e-06 1.2e-06 1.45e-06 1.3e-06 9.5e-07 1.45e-06 8.5e-07 1.45e-06 1.25e-06 1.2e-06 1.45e-06 1.4e-06 8.5e-07 1.7e-06 8.5e-07 1.45e-06 1.85e-06 1.95e-06 1.2e-06 1.05e-06 1.65e-06 9.5e-07 1.3e-06
16 1.55e-06 1e-06 1.5e-06 1.85e-06 1.4e-06 1.15e-06 1.3e-06 8e-07 1.4e-06 1.55e-06 1.4e-06 1.55e-06 1.45e-06 1.35e-06 1.3e-06 9.5e-07 1.3e-06 1.55e-06 1.25e-06 1.85e-06 1.2e-06 1.55e-06 1.15e-06 1.05e-06 1.3e-06 9.5e-07 1.45e-06 1.25e-06 1.05e-06 1.45e-06 1.4e-06 9e-07 1.55e-06 9.5e-07 1.3e-06 1.65e-06 1.8e-06 1.15e-06 1.05e-06 1.6e-06 8e-07 1.25e-06
17 1.85e-06 1.25e-06 1.25e-06 2.75e-06 2.15e-06 1e-06 1.75e-06 1.9e-06 1.7e-06 1.85e-06 2.6e-06 7.5e-07 1.5e-06 2.5e-06 1.55e-06 1.5e-06 1.55e-06 1.4e-06 1.4e-06 1.95e-06 1.4e-06 1.25e-06 2.25e-06 1.3e-06 2.45e-06 1.2e-06 2.45e-06 8.5e-07 9.5e-07 1.85e-06 1.95e-06 1.6e-06 2.7e-06 1.7e-06 2.1e-06 2.8e-06 2.95e-06 1.85e-06 2.05e-06 2.55e-06 1.15e-06 1.9e-06
18 1.85e-06 4.5e-07 1.85e-06 2.65e-06 2e-06 8e-07 1.15e-06 1.8e-06 1.75e-06 1.9e-06 2.25e-06 1.4e-06 1.5e-06 2.15e-06 1.3e-06 1.15e-06 1.25e-06 1.4e-06 8e-07 1.45e-06 1.6e-06 1.6e-06 1.9e-06 5e-07 2.1e-06 4e-07 2.3e-06 1.15e-06 1.05e-06 1.6e-06 1.75e-06 1.05e-06 2.35e-06 1.8e-06 1.85e-06 2.5e-06 2.6e-06 1.3e-06 1.9e-06 2.35e-06 6e-07 1.8e-06
19 2.25e-06 1.45e-06 2.15e-06 2.8e-06 1.95e-06 1.55e-06 1.55e-06 2.05e-06 2.15e-06 2.3e-06 2.6e-06 1.9e-06 1.6e-06 2.5e-06 1.75e-06 1.7e-06 1.85e-06 1.95e-06 1.45e-06 2.6e-06 2.05e-06 1.6e-06 2.25e-06 1.5e-06 2.45e-06 1.4e-06 2.55e-06 1.75e-06 1.7e-06 1.95e-06 2.25e-06 1.7e-06 2.7e-06 1.9e-06 2.4e-06 2.8e-06 2.9e-06 1.95e-06 2.15e-06 2.6e-06 1.5e-06 2.35e-06
20 1.8e-06 1.35e-06 1.15e-06 2.15e-06 1.65e-06 1.4e-06 1.65e-06 1.1e-06 1.7e-06 1.85e-06 1.8e-06 1.35e-06 1.7e-06 1.75e-06 1.4e-06 1.2e-06 1.2e-06 1.4e-06 1.6e-06 2.05e-06 2.2e-06 1.7e-06 1.55e-06 1.4e-06 1.7e-06 1.3e-06 1.7e-06 1.5e-06 1.45e-06 1.7e-06 1.7e-06 1.2e-06 1.95e-06 1.1e-06 1.6e-06 2.1e-06 2.2e-06 1.55e-06 1.3e-06 1.9e-06 1.3e-06 1.45e-06
21 1.75e-06 1.45e-06 1.65e-06 2.5e-06 1.6e-06 1.1e-06 1.45e-06 1.65e-06 1.6e-06 1.7e-06 2.4e-06 1.15e-06 1.1e-06 2.3e-06 1.5e-06 1.45e-06 1.55e-06 1.25e-06 1.6e-06 1.6e-06 1.7e-06 1.4e-06 2.05e-06 1.5e-06 2.25e-06 1.4e-06 2.2e-06 8.5e-07 1.05e-06 1.8e-06 1.95e-06 1.55e-06 2.5e-06 1.4e-06 2.2e-06 2.6e-06 2.75e-06 1.85e-06 1.8e-06 2.35e-06 1.35e-06 1.95e-06
22 1.65e-06 1.6e-06 1.85e-06 9.5e-07 1.55e-06 1.8e-06 1.7e-06 9e-07 1.5e-06 1.45e-06 9e-07 2.25e-06 1.9e-06 9e-07 1.4e-06 1.3e-06 1.15e-06 2.25e-06 1.9e-06 2.25e-06 1.55e-06 2.05e-06 1.3e-06 1.65e-06 8.5e-07 1.55e-06 1.2e-06 1.95e-06 1.85e-06 1.65e-06 1.45e-06 1.15e-06 8.5e-07 9.5e-07 1.25e-06 7.5e-07 1.1e-06 1.25e-06 1e-06 9e-07 1.55e-06 1.55e-06
23 1.65e-06 1e-07 1.75e-06 2.5e-06 1.8e-06 6e-07 8.5e-07 1.65e-06 1.6e-06 1.75e-06 2e-06 1.3e-06 1.3e-06 1.9e-06 1.1e-06 9.5e-07 1.05e-06 1.3e-06 5e-07 1.5e-06 1.4e-06 1.5e-06 1.65e-06 2e-07 1.85e-06 1e-07 2.1e-06 1e-06 9e-07 1.7e-06 1.6e-06 7.5e-07 2.1e-06 1.7e-06 1.6e-06 2.3e-06 2.35e-06 1.05e-06 1.7e-06 2.15e-06 3.5e-07 1.75e-06
24 1.45e-06 1.8e-06 2e-06 1.05e-06 1.7e-06 2e-06 1.9e-06 1e-06 1.55e-06 1.6e-06 1e-06 2.45e-06 2.1e-06 3e-07 1.35e-06 1.45e-06 1.3e-06 2.45e-06 2.1e-06 2.45e-06 1.7e-06 2.25e-06 8.5e-07 1.85e-06 5e-07 1.75e-06 1.1e-06 2.15e-06 2.05e-06 1.95e-06 1.45e-06 1.3e-06 6.5e-07 1.05e-06 8.5e-07 8.5e-07 8.5e-07 1e-06 1.1e-06 7.5e-07 1.75e-06 1.6e-06
25 1.55e-06 5e-08 1.65e-06 2.4e-06 1.7e-06 5e-07 7.5e-07 1.55e-06 1.5e-06 1.65e-06 1.9e-06 1.2e-06 1.2e-06 1.8e-06 1e-06 8.5e-07 9.5e-07 1.2e-06 4e-07 1.4e-06 1.3e-06 1.4e-06 1.55e-06 1e-07 1.75e-06 0.0 2e-06 9e-07 8e-07 1.6e-06 1.5e-06 6.5e-07 2e-06 1.6e-06 1.5e-06 2.2e-06 2.25e-06 9.5e-07 1.6e-06 2.05e-06 2.5e-07 1.65e-06
26 1.6e-06 2.05e-06 1.9e-06 1.45e-06 1.6e-06 2.1e-06 2.05e-06 9e-07 1.8e-06 1.85e-06 1.25e-06 2.4e-06 2.2e-06 1.15e-06 1.5e-06 1.45e-06 1.45e-06 2.45e-06 2.3e-06 2.55e-06 1.7e-06 2.2e-06 1.2e-06 2.1e-06 1.1e-06 2e-06 1.8e-06 2.2e-06 2.15e-06 1.95e-06 1.7e-06 1.45e-06 1.3e-06 9e-07 1.5e-06 1.4e-06 1.3e-06 1.6e-06 1e-06 1.25e-06 2e-06 1.6e-06
27 1.45e-06 9.5e-07 1.55e-06 2.5e-06 1.9e-06 6e-07 1.45e-06 1.65e-06 1.3e-06 1.45e-06 2.3e-06 8e-07 1.05e-06 2.2e-06 1.4e-06 1.25e-06 1.25e-06 8.5e-07 1.15e-06 1.75e-06 1.5e-06 8.5e-07 1.95e-06 1e-06 2.15e-06 9e-07 2.2e-06 4e-07 5.5e-07 1.65e-06 1.7e-06 1.25e-06 2.4e-06 1.5e-06 1.9e-06 2.5e-06 2.65e-06 1.55e-06 1.8e-06 2.35e-06 8.5e-07 1.75e-06
28 1.55e-06 8.5e-07 1.55e-06 2.45e-06 1.85e-06 7e-07 1.35e-06 1.6e-06 1.4e-06 1.55e-06 2.2e-06 9.5e-07 1.2e-06 2.1e-06 1.35e-06 1.2e-06 1.05e-06 9.5e-07 1.05e-06 1.7e-06 1.45e-06 1.05e-06 1.85e-06 9e-07 2.05e-06 8e-07 2.15e-06 5.5e-07 1e-06 1.6e-06 1.65e-06 1.2e-06 2.3e-06 1.5e-06 1.8e-06 2.4e-06 2.55e-06 1.45e-06 1.75e-06 2.25e-06 6.5e-07 1.7e-06
29 2e-06 1.65e-06 1.75e-06 2e-06 1.9e-06 1.6e-06 1.95e-06 1.35e-06 1.75e-06 1.85e-06 1.9e-06 1.8e-06 1.9e-06 2e-06 1.6e-06 1.45e-06 1.45e-06 1.85e-06 1.6e-06 1.95e-06 1.7e-06 1.8e-06 1.65e-06 1.7e-06 1.95e-06 1.6e-06 1.95e-06 1.65e-06 1.6e-06 2.4e-06 1.7e-06 1.5e-06 2.05e-06 1.2e-06 1.95e-06 2e-06 2.3e-06 1.8e-06 1.5e-06 1.95e-06 1.55e-06 1.75e-06
30 1.8e-06 1.55e-06 1.8e-06 1.55e-06 1.95e-06 1.6e-06 1.95e-06 1.3e-06 1.6e-06 1.65e-06 1.6e-06 1.9e-06 2e-06 1.5e-06 1.45e-06 1.4e-06 1.4e-06 1.95e-06 1.75e-06 2.25e-06 1.7e-06 1.95e-06 1.45e-06 1.6e-06 1.45e-06 1.5e-06 1.7e-06 1.7e-06 1.65e-06 1.7e-06 1.8e-06 1.4e-06 1.55e-06 1.2e-06 1.45e-06 1.5e-06 1.8e-06 1.5e-06 1.45e-06 1.45e-06 1.5e-06 1.55e-06
31 1.5e-06 7e-07 1.5e-06 1.9e-06 1.4e-06 1e-06 1.1e-06 9.5e-07 1.45e-06 1.6e-06 1.4e-06 1.55e-06 1.4e-06 1.35e-06 1.05e-06 8.5e-07 9e-07 1.6e-06 1.05e-06 1.7e-06 1.2e-06 1.55e-06 1.15e-06 7.5e-07 1.3e-06 6.5e-07 1.45e-06 1.25e-06 1.2e-06 1.5e-06 1.4e-06 1.3e-06 1.55e-06 9.5e-07 1.3e-06 1.75e-06 1.8e-06 1.05e-06 1e-06 1.6e-06 8e-07 1.35e-06
32 1.8e-06 2.05e-06 2.25e-06 7e-07 1.95e-06 2.25e-06 2.15e-06 1.25e-06 1.7e-06 1.6e-06 1e-06 2.7e-06 2.35e-06 6.5e-07 1.6e-06 1.7e-06 1.55e-06 2.7e-06 2.35e-06 2.7e-06 1.95e-06 2.5e-06 8.5e-07 2.1e-06 6.5e-07 2e-06 1.3e-06 2.4e-06 2.3e-06 2.05e-06 1.55e-06 1.55e-06 1e-06 1.3e-06 1.25e-06 5e-07 9e-07 1.4e-06 1.35e-06 7e-07 2e-06 1.85e-06
33 1.45e-06 1.65e-06 1.05e-06 1.3e-06 1.1e-06 1.5e-06 1.75e-06 2.5e-07 1.3e-06 1.45e-06 1.1e-06 1.6e-06 1.6e-06 1.1e-06 1e-06 8.5e-07 9.5e-07 1.7e-06 1.8e-06 1.9e-06 1.1e-06 1.4e-06 9.5e-07 1.7e-06 1.05e-06 1.6e-06 9e-07 1.5e-06 1.5e-06 1.2e-06 1.2e-06 9.5e-07 1.3e-06 0.0 1.3e-06 1.4e-06 1.55e-06 1.35e-06 4e-07 1.15e-06 1.55e-06 9.5e-07
34 1.6e-06 1.55e-06 1.9e-06 1.6e-06 1.9e-06 1.75e-06 1.85e-06 1.25e-06 1.65e-06 1.75e-06 1.4e-06 2.1e-06 2.05e-06 9e-07 1.5e-06 1.45e-06 1.3e-06 2.1e-06 1.85e-06 2.4e-06 1.6e-06 2.2e-06 1.25e-06 1.6e-06 8.5e-07 1.5e-06 1.5e-06 1.9e-06 1.8e-06 1.95e-06 1.45e-06 1.3e-06 1.25e-06 1.3e-06 1.6e-06 1.4e-06 1.4e-06 1.15e-06 1.35e-06 1.3e-06 1.5e-06 1.4e-06
35 1.95e-06 2.25e-06 2.35e-06 3e-07 2.1e-06 2.4e-06 2.35e-06 1.35e-06 1.7e-06 1.45e-06 9e-07 2.8e-06 2.5e-06 9e-07 1.8e-06 1.85e-06 1.65e-06 2.8e-06 2.5e-06 2.8e-06 2.1e-06 2.6e-06 7.5e-07 2.3e-06 8.5e-07 2.2e-06 1.4e-06 2.5e-06 2.4e-06 2e-06 1.5e-06 1.75e-06 5e-07 1.4e-06 1.4e-06 2e-07 8e-07 1.55e-06 1.5e-06 6e-07 2.15e-06 1.95e-06
36 1.7e-06 2.3e-06 2.5e-06 1e-06 2.1e-06 2.5e-06 2.3e-06 1.5e-06 1.95e-06 1.85e-06 1.15e-06 2.95e-06 2.6e-06 9e-07 1.85e-06 1.95e-06 1.8e-06 2.95e-06 2.6e-06 2.9e-06 2.2e-06 2.75e-06 1.1e-06 2.35e-06 8.5e-07 2.25e-06 1.3e-06 2.65e-06 2.55e-06 2.3e-06 1.8e-06 1.8e-06 9e-07 1.55e-06 1.4e-06 8e-07 1.5e-06 1.55e-06 1.5e-06 9.5e-07 2.25e-06 2.1e-06
37 1.5e-06 1e-06 1.85e-06 1.75e-06 1.75e-06 1.3e-06 1.4e-06 1.3e-06 1.55e-06 1.65e-06 1.5e-06 1.85e-06 1.7e-06 1.05e-06 1.25e-06 1.2e-06 1.15e-06 1.85e-06 1.3e-06 1.95e-06 1.55e-06 1.85e-06 1.25e-06 1.05e-06 1e-06 9.5e-07 1.6e-06 1.55e-06 1.45e-06 1.8e-06 1.5e-06 1.05e-06 1.4e-06 1.35e-06 1.15e-06 1.55e-06 1.55e-06 1.9e-06 1.4e-06 1.45e-06 1.05e-06 1.65e-06
38 1.55e-06 1.65e-06 1.4e-06 1.55e-06 1.15e-06 1.7e-06 1.6e-06 5e-07 1.55e-06 1.7e-06 9.5e-07 2e-06 1.8e-06 1.15e-06 1.25e-06 1.05e-06 1.05e-06 2.05e-06 1.9e-06 2.15e-06 1.3e-06 1.8e-06 1e-06 1.7e-06 1.1e-06 1.6e-06 1e-06 1.8e-06 1.75e-06 1.5e-06 1.45e-06 1e-06 1.35e-06 4e-07 1.35e-06 1.5e-06 1.5e-06 1.4e-06 8e-07 1.3e-06 1.6e-06 1.2e-06
39 1.75e-06 2.1e-06 2.1e-06 7e-07 1.9e-06 2.2e-06 2.2e-06 1.2e-06 1.65e-06 1.55e-06 1.05e-06 2.55e-06 2.25e-06 8e-07 1.4e-06 1.65e-06 1.6e-06 2.55e-06 2.35e-06 2.6e-06 1.9e-06 2.35e-06 9e-07 2.15e-06 7.5e-07 2.05e-06 1.25e-06 2.35e-06 2.25e-06 1.95e-06 1.45e-06 1.6e-06 7e-07 1.15e-06 1.3e-06 6e-07 9.5e-07 1.45e-06 1.3e-06 1.1e-06 2.05e-06 1.8e-06
40 1.55e-06 3e-07 1.6e-06 2.35e-06 1.7e-06 6e-07 9e-07 1.5e-06 1.45e-06 1.6e-06 1.9e-06 1.15e-06 1.2e-06 1.8e-06 1.15e-06 9.5e-07 8e-07 1.15e-06 6e-07 1.5e-06 1.3e-06 1.35e-06 1.55e-06 3.5e-07 1.75e-06 2.5e-07 2e-06 8.5e-07 6.5e-07 1.55e-06 1.5e-06 8e-07 2e-06 1.55e-06 1.5e-06 2.15e-06 2.25e-06 1.05e-06 1.6e-06 2.05e-06 5e-07 1.6e-06
41 1.9e-06 1.7e-06 1.6e-06 2e-06 1.75e-06 1.7e-06 2e-06 9.5e-07 1.75e-06 1.9e-06 1.7e-06 1.85e-06 2e-06 1.65e-06 1.55e-06 1.3e-06 1.25e-06 1.9e-06 1.8e-06 2.35e-06 1.45e-06 1.95e-06 1.55e-06 1.75e-06 1.6e-06 1.65e-06 1.6e-06 1.75e-06 1.7e-06 1.75e-06 1.55e-06 1.35e-06 1.85e-06 9.5e-07 1.4e-06 1.95e-06 2.1e-06 1.65e-06 1.2e-06 1.8e-06 1.6e-06 1.9e-06
