 slim_762124840 slim_762124845 slim_762124862 slim_762124856 slim_762124835 slim_762124860 slim_762124857 slim_762124850 slim_762124867 slim_762124863 slim_762124837 slim_762124846 slim_762124865 slim_762124836 slim_762124872 slim_762124832 slim_762124868 slim_762124859 slim_762124839 slim_762124851 slim_762124830 slim_762124861 slim_762124833 slim_762124843 slim_762124849 slim_762124858 slim_762124866 slim_762124853 slim_762124871 slim_762124838 slim_762124848 slim_762124855 slim_762124842 slim_762124847 slim_762124869 slim_762124831 slim_762124870 slim_762124852 slim_762124864 slim_762124834 slim_762124844 slim_762124854 slim_762124841
10 1.8e-06 1.85e-06 1.9e-06 2.5e-06 1.8e-06 1.95e-06 1.85e-06 2.05e-06 2.2e-06 2.1e-06 2.9e-06 1.95e-06 1.65e-06 1.95e-06 3.2e-06 2.35e-06 2.7e-06 1.75e-06 1.8e-06 2.65e-06 2.1e-06 1.55e-06 1.55e-06 1.75e-06 1.65e-06 1.6e-06 1.6e-06 2.45e-06 2.55e-06 2.3e-06 1.6e-06 2.5e-06 1.7e-06 2.25e-06 2e-06 1.8e-06 2e-06 2.8e-06 1.8e-06 1.6e-06 2.5e-06 2.1e-06 2.95e-06
11 2.3e-06 2.3e-06 1.5e-06 2.35e-06 2.05e-06 2.3e-06 1.8e-06 2.3e-06 2.4e-06 2.05e-06 1.95e-06 2.6e-06 1.9e-06 2.1e-06 3.1e-06 2.5e-06 2.8e-06 1.65e-06 2.3e-06 2.8e-06 2.45e-06 2.2e-06 2.2e-06 1.8e-06 1.7e-06 1.85e-06 2.2e-06 2.6e-06 2.65e-06 2.1e-06 1.85e-06 2.7e-06 2.25e-06 1.85e-06 2.4e-06 1.8e-06 2.1e-06 2.7e-06 1.4e-06 2.25e-06 2.4e-06 1.95e-06 2.75e-06
12 1.7e-06 1.7e-06 1.75e-06 2.45e-06 1.65e-06 1.85e-06 1.8e-06 2e-06 2.15e-06 1.95e-06 1.65e-06 1.9e-06 2.8e-06 1.85e-06 3.15e-06 2.3e-06 2.65e-06 1.6e-06 1.75e-06 2.6e-06 2.05e-06 1.45e-06 1.5e-06 1.65e-06 1.7e-06 1.45e-06 1.6e-06 2.4e-06 2.5e-06 2.25e-06 1.45e-06 2.45e-06 1.55e-06 2.2e-06 1.95e-06 1.65e-06 1.95e-06 2.7e-06 1.65e-06 1.5e-06 2.45e-06 1.95e-06 2.85e-06
13 2.3e-06 2.45e-06 2e-06 2.35e-06 2e-06 2.4e-06 1.85e-06 2.4e-06 2.45e-06 2e-06 1.95e-06 2.1e-06 1.85e-06 2.2e-06 3.1e-06 2.55e-06 2.5e-06 1.9e-06 2.3e-06 2.45e-06 2.05e-06 2.2e-06 2.2e-06 1.8e-06 1.65e-06 1.8e-06 2.2e-06 2.9e-06 1.8e-06 2.2e-06 1.8e-06 2.4e-06 1.75e-06 2.5e-06 2e-06 2.05e-06 2.35e-06 2.7e-06 1.9e-06 2.25e-06 2.9e-06 2e-06 2.1e-06
14 3.25e-06 3.35e-06 3.05e-06 3.05e-06 3.3e-06 3.05e-06 2.8e-06 3e-06 3.05e-06 2.9e-06 3.2e-06 3.1e-06 3.15e-06 3.1e-06 3.5e-06 3.05e-06 2.6e-06 2.95e-06 3.25e-06 2.6e-06 3e-06 3.15e-06 3.15e-06 3.1e-06 3.25e-06 3.1e-06 3.25e-06 2.55e-06 3.4e-06 3.05e-06 3.1e-06 2.6e-06 3.3e-06 2.85e-06 3.1e-06 3.3e-06 3.15e-06 2.55e-06 2.95e-06 3.2e-06 2.35e-06 2.95e-06 3.2e-06
15 1.15e-06 1.7e-06 2.45e-06 2.55e-06 2.4e-06 1.5e-06 2.2e-06 1.5e-06 1.5e-06 2.05e-06 2.35e-06 2.5e-06 2.3e-06 2.55e-06 3.05e-06 1.7e-06 2.85e-06 2.4e-06 1.1e-06 2.7e-06 1.6e-06 1.4e-06 1.4e-06 2.45e-06 3.25e-06 2.25e-06 1.55e-06 2.05e-06 3.05e-06 2.45e-06 2.25e-06 2.65e-06 2.05e-06 1.6e-06 2.3e-06 2.45e-06 1.25e-06 2.8e-06 2.35e-06 1.45e-06 2.15e-06 2.3e-06 3e-06
16 2.8e-06 2.8e-06 2.75e-06 2.7e-06 2.8e-06 2.65e-06 2.5e-06 2.6e-06 2.35e-06 2.6e-06 2.7e-06 2.8e-06 2.65e-06 2.5e-06 2.6e-06 2.85e-06 4.2e-06 2.6e-06 2.8e-06 2.3e-06 2.7e-06 2.6e-06 2.6e-06 2.3e-06 2.8e-06 2.6e-06 2.55e-06 2.6e-06 2.75e-06 2.65e-06 2.6e-06 2.55e-06 2.6e-06 2.65e-06 2.55e-06 2.8e-06 2.85e-06 2.65e-06 2.65e-06 2.65e-06 2.55e-06 2.6e-06 2.85e-06
17 2.15e-06 2.1e-06 1.5e-06 2.05e-06 1.7e-06 2.1e-06 1.2e-06 2.2e-06 2.15e-06 1.75e-06 1.75e-06 1.65e-06 1.6e-06 1.9e-06 2.95e-06 2.4e-06 2.6e-06 2.2e-06 2.15e-06 2.65e-06 2.25e-06 2e-06 2e-06 1.5e-06 1.4e-06 1.5e-06 2e-06 2.5e-06 2.55e-06 2.25e-06 1.55e-06 2.55e-06 2e-06 2.05e-06 2.25e-06 1.85e-06 2.05e-06 2.35e-06 1.4e-06 2.05e-06 2.1e-06 1.75e-06 2.7e-06
18 4.5e-07 9.5e-07 2.25e-06 2.7e-06 1.8e-06 1.1e-06 1.9e-06 1.35e-06 1.55e-06 2.35e-06 1.8e-06 2.3e-06 1.75e-06 2.3e-06 3.25e-06 1.1e-06 2.8e-06 2.15e-06 7e-07 2.6e-06 1.65e-06 4.5e-07 4.5e-07 2.05e-06 3.05e-06 1.7e-06 7e-07 1.9e-06 2.9e-06 2.4e-06 1.7e-06 2.45e-06 1.2e-06 1.8e-06 1.9e-06 1.9e-06 1.05e-06 2.95e-06 2.15e-06 5e-07 2.2e-06 2.5e-06 3.55e-06
19 2.6e-06 2.65e-06 2.75e-06 2.7e-06 2.75e-06 2.45e-06 2.5e-06 2.5e-06 2.45e-06 2.6e-06 2.65e-06 2.8e-06 2.6e-06 2.45e-06 2.6e-06 2.7e-06 2.3e-06 2.65e-06 2.6e-06 4.4e-06 2.55e-06 2.4e-06 2.4e-06 2.5e-06 2.9e-06 2.55e-06 2.3e-06 2.45e-06 2.65e-06 2.65e-06 2.55e-06 2.45e-06 2.35e-06 2.6e-06 2.5e-06 2.75e-06 2.75e-06 2.65e-06 2.65e-06 2.45e-06 2.55e-06 2.65e-06 2.85e-06
20 1.65e-06 1.9e-06 2.35e-06 2.45e-06 2.2e-06 1.7e-06 2.1e-06 1.8e-06 1.85e-06 2e-06 2.1e-06 2.45e-06 2.05e-06 2.05e-06 3e-06 1.6e-06 2.7e-06 2.25e-06 1.65e-06 2.55e-06 2.9e-06 1.55e-06 1.55e-06 2.25e-06 2.7e-06 2e-06 1.65e-06 2.3e-06 2.5e-06 2.3e-06 2e-06 2.45e-06 1.75e-06 2.05e-06 2e-06 2.25e-06 1.95e-06 2.65e-06 2.25e-06 1.6e-06 2.45e-06 2.25e-06 2.55e-06
21 5e-07 6.5e-07 2.15e-06 2.55e-06 1.6e-06 8e-07 1.75e-06 1.2e-06 1.45e-06 2.3e-06 1.55e-06 2.2e-06 1.45e-06 2.2e-06 3.15e-06 1.4e-06 2.6e-06 2e-06 4.5e-07 2.4e-06 1.55e-06 2e-07 1.5e-07 1.85e-06 2.9e-06 1.45e-06 4e-07 1.7e-06 2.7e-06 2.2e-06 1.45e-06 2.2e-06 8.5e-07 1.8e-06 1.55e-06 1.6e-06 1.3e-06 2.8e-06 2.05e-06 1.5e-07 2.05e-06 2.45e-06 3.5e-06
22 5e-07 7e-07 2.15e-06 2.55e-06 1.55e-06 8.5e-07 1.75e-06 1.2e-06 1.45e-06 2.3e-06 1.55e-06 2.2e-06 1.5e-06 2.2e-06 3.15e-06 1.4e-06 2.6e-06 2e-06 4.5e-07 2.4e-06 1.55e-06 1.5e-07 2e-07 1.85e-06 2.9e-06 1.45e-06 4e-07 1.7e-06 2.7e-06 2.2e-06 1.45e-06 2.2e-06 9e-07 1.8e-06 1.55e-06 1.65e-06 1.3e-06 2.8e-06 2.05e-06 1.5e-07 2.05e-06 2.45e-06 3.5e-06
23 2.05e-06 2e-06 1.7e-06 2.3e-06 1.8e-06 2.1e-06 1.65e-06 2.15e-06 1.9e-06 1.95e-06 1.75e-06 1.8e-06 1.65e-06 1.8e-06 3.1e-06 2.45e-06 2.3e-06 1.5e-06 2.05e-06 2.5e-06 2.25e-06 1.85e-06 1.85e-06 2.5e-06 1.6e-06 1.6e-06 1.75e-06 2.55e-06 2.45e-06 2.25e-06 1.6e-06 2.55e-06 1.75e-06 2.15e-06 2.15e-06 1.85e-06 2.05e-06 2.6e-06 1.6e-06 1.9e-06 2.35e-06 1.9e-06 2.75e-06
24 3.05e-06 3e-06 1.55e-06 2.45e-06 1.85e-06 3.05e-06 1.95e-06 2.9e-06 2.95e-06 1.8e-06 1.65e-06 1.7e-06 1.7e-06 1.65e-06 3.25e-06 3.25e-06 2.8e-06 1.4e-06 3.05e-06 2.9e-06 2.7e-06 2.9e-06 2.9e-06 1.6e-06 8e-07 1.65e-06 2.9e-06 3.2e-06 2.4e-06 2.4e-06 1.65e-06 2.8e-06 2.45e-06 2.7e-06 2.45e-06 1.95e-06 2.65e-06 2.75e-06 1.45e-06 2.95e-06 2.95e-06 1.65e-06 2.35e-06
25 1.7e-06 1.75e-06 1.7e-06 2.4e-06 1.55e-06 1.85e-06 1.75e-06 1.95e-06 2.1e-06 1.9e-06 1.6e-06 1.85e-06 1.45e-06 1.8e-06 3.1e-06 2.25e-06 2.6e-06 1.5e-06 1.7e-06 2.55e-06 2e-06 1.45e-06 1.45e-06 1.6e-06 1.65e-06 2.7e-06 1.55e-06 2.35e-06 2.45e-06 2.2e-06 1.4e-06 2.4e-06 1.55e-06 2.15e-06 1.9e-06 1.7e-06 1.9e-06 2.65e-06 1.6e-06 1.5e-06 2.4e-06 1.9e-06 2.8e-06
26 7e-07 8e-07 2.15e-06 2.55e-06 1.75e-06 9.5e-07 1.75e-06 1.35e-06 1.4e-06 2.35e-06 1.6e-06 2.2e-06 1.6e-06 2.2e-06 3.25e-06 1.55e-06 2.55e-06 2e-06 7e-07 2.3e-06 1.65e-06 4e-07 4e-07 1.75e-06 2.9e-06 1.55e-06 6e-07 1.8e-06 2.65e-06 2.3e-06 1.55e-06 2.3e-06 8.5e-07 1.85e-06 1.75e-06 1.75e-06 1.45e-06 2.85e-06 2.05e-06 4.5e-07 2.1e-06 2.5e-06 3.55e-06
27 1.9e-06 2e-06 2.55e-06 2.65e-06 2.55e-06 1.8e-06 2.45e-06 1.75e-06 2.05e-06 2.45e-06 2.45e-06 2.6e-06 2.4e-06 2.9e-06 2.55e-06 2.05e-06 2.6e-06 2.5e-06 1.9e-06 2.45e-06 2.3e-06 1.7e-06 1.7e-06 2.55e-06 3.2e-06 2.35e-06 1.8e-06 2.8e-06 3.2e-06 2.55e-06 2.35e-06 2.15e-06 2.3e-06 1.85e-06 2.3e-06 2.55e-06 2e-06 2.45e-06 2.45e-06 1.75e-06 1.85e-06 2.4e-06 3.1e-06
28 2.9e-06 2.9e-06 2.6e-06 2.45e-06 2.65e-06 2.65e-06 2.3e-06 2.7e-06 2.85e-06 2.55e-06 2.55e-06 2.65e-06 2.5e-06 1.8e-06 3.4e-06 3.05e-06 2.75e-06 2.55e-06 2.9e-06 2.65e-06 2.5e-06 2.7e-06 2.7e-06 2.45e-06 2.4e-06 2.45e-06 2.65e-06 3.2e-06 2.8e-06 2.35e-06 2.45e-06 2.65e-06 2.3e-06 2.75e-06 2.25e-06 2.65e-06 3.05e-06 3.05e-06 2.5e-06 2.75e-06 3.1e-06 2.45e-06 1.75e-06
29 2.4e-06 2.45e-06 2.05e-06 2.4e-06 2.4e-06 2.25e-06 2.25e-06 2.05e-06 2.35e-06 2.25e-06 2.3e-06 2.1e-06 2.25e-06 2.2e-06 3.05e-06 2.45e-06 2.65e-06 2.25e-06 2.4e-06 2.65e-06 2.3e-06 2.2e-06 2.2e-06 2.25e-06 2.4e-06 2.2e-06 2.3e-06 2.55e-06 2.35e-06 3.4e-06 2.2e-06 2.4e-06 2.35e-06 1.8e-06 1.95e-06 2.4e-06 2.4e-06 2.75e-06 1.95e-06 2.25e-06 2.4e-06 2.05e-06 2.2e-06
30 1.7e-06 1.75e-06 1.7e-06 2.4e-06 1.6e-06 1.85e-06 1.75e-06 1.9e-06 2.1e-06 1.9e-06 1.6e-06 1.85e-06 1.45e-06 1.8e-06 3.1e-06 2.25e-06 2.6e-06 1.55e-06 1.7e-06 2.55e-06 2e-06 1.45e-06 1.45e-06 1.6e-06 1.65e-06 1.4e-06 1.55e-06 2.35e-06 2.45e-06 2.2e-06 2.7e-06 2.4e-06 1.55e-06 2.15e-06 1.85e-06 1.7e-06 1.9e-06 2.65e-06 1.6e-06 1.5e-06 2.4e-06 1.9e-06 2.8e-06
31 2.45e-06 2.55e-06 2.65e-06 2.75e-06 2.6e-06 2.35e-06 2.45e-06 2.2e-06 2.55e-06 2.55e-06 2.5e-06 2.7e-06 2.45e-06 2.4e-06 2.6e-06 2.65e-06 2.55e-06 2.55e-06 2.45e-06 2.45e-06 2.45e-06 2.2e-06 2.2e-06 2.55e-06 2.8e-06 2.4e-06 2.3e-06 2.15e-06 2.65e-06 2.4e-06 2.4e-06 4e-06 2.35e-06 2.35e-06 2.1e-06 2.6e-06 2.6e-06 2.6e-06 2.55e-06 2.25e-06 2.3e-06 2.4e-06 2.6e-06
32 1.2e-06 1.25e-06 2.15e-06 2.6e-06 1.75e-06 1.4e-06 1.8e-06 1.85e-06 1.9e-06 2.35e-06 1.7e-06 2.25e-06 1.55e-06 1.75e-06 3.3e-06 2.05e-06 2.6e-06 2e-06 1.2e-06 2.35e-06 1.75e-06 8.5e-07 9e-07 1.75e-06 2.45e-06 1.55e-06 8.5e-07 2.3e-06 2.3e-06 2.35e-06 1.55e-06 2.35e-06 1.6e-06 2.35e-06 1.8e-06 1.75e-06 1.95e-06 2.85e-06 2.05e-06 9e-07 2.6e-06 2.5e-06 3.15e-06
33 1.8e-06 1.95e-06 1.8e-06 2.2e-06 2.35e-06 1.7e-06 2.05e-06 1.35e-06 1.7e-06 1.95e-06 2.25e-06 1.85e-06 2.2e-06 2.5e-06 2.85e-06 1.6e-06 2.65e-06 2.05e-06 1.8e-06 2.6e-06 2.05e-06 1.8e-06 1.8e-06 2.15e-06 2.7e-06 2.15e-06 1.85e-06 1.85e-06 2.75e-06 1.8e-06 2.15e-06 2.35e-06 2.35e-06 1.8e-06 2.1e-06 2.35e-06 1.5e-06 2.5e-06 1.7e-06 1.85e-06 1.65e-06 1.7e-06 2.25e-06
34 1.9e-06 2e-06 2.35e-06 2.5e-06 2.1e-06 1.9e-06 2.2e-06 1.7e-06 2.15e-06 2.25e-06 2e-06 2.4e-06 1.95e-06 2e-06 3.1e-06 2.3e-06 2.55e-06 2.25e-06 1.9e-06 2.5e-06 2e-06 1.55e-06 1.55e-06 2.15e-06 2.45e-06 1.9e-06 1.75e-06 2.3e-06 2.25e-06 1.95e-06 1.85e-06 2.1e-06 1.8e-06 2.1e-06 2.9e-06 2.1e-06 2.25e-06 2.8e-06 2.25e-06 1.6e-06 2.4e-06 2.1e-06 2.35e-06
35 1.85e-06 1.85e-06 2e-06 2.6e-06 1.9e-06 2e-06 1.95e-06 2.15e-06 2.3e-06 2.2e-06 1.8e-06 1.8e-06 1.65e-06 2.05e-06 3.3e-06 2.45e-06 2.8e-06 1.85e-06 1.9e-06 2.75e-06 2.25e-06 1.6e-06 1.65e-06 1.85e-06 1.95e-06 1.7e-06 1.75e-06 2.55e-06 2.65e-06 2.4e-06 1.7e-06 2.6e-06 1.75e-06 2.35e-06 2.1e-06 3.1e-06 2.1e-06 2.9e-06 1.9e-06 1.65e-06 2.6e-06 2.2e-06 3.05e-06
36 1.1e-06 1.6e-06 2.05e-06 2.6e-06 2.05e-06 1.65e-06 2.1e-06 1.45e-06 1.7e-06 2.05e-06 2e-06 2.1e-06 1.95e-06 2.35e-06 3.15e-06 1.25e-06 2.85e-06 2.05e-06 1.05e-06 2.75e-06 1.95e-06 1.3e-06 1.3e-06 2.05e-06 2.65e-06 1.9e-06 1.45e-06 2e-06 3.05e-06 2.4e-06 1.9e-06 2.6e-06 1.95e-06 1.5e-06 2.25e-06 2.1e-06 1.7e-06 2.85e-06 1.95e-06 1.35e-06 2.1e-06 2e-06 3.05e-06
37 2.95e-06 2.95e-06 2.6e-06 2.45e-06 2.85e-06 2.65e-06 2.2e-06 2.65e-06 2.65e-06 2.45e-06 2.8e-06 2.7e-06 2.7e-06 2.7e-06 2.55e-06 2.8e-06 2.65e-06 2.35e-06 2.95e-06 2.65e-06 2.65e-06 2.8e-06 2.8e-06 2.6e-06 2.75e-06 2.65e-06 2.85e-06 2.45e-06 3.05e-06 2.75e-06 2.65e-06 2.6e-06 2.85e-06 2.5e-06 2.8e-06 2.9e-06 2.85e-06 4.2e-06 2.5e-06 2.85e-06 2.3e-06 2.5e-06 2.8e-06
38 2.15e-06 2.15e-06 1.25e-06 2.2e-06 1.8e-06 2.15e-06 1.65e-06 2.15e-06 2.25e-06 1.8e-06 1.8e-06 1.4e-06 1.65e-06 1.9e-06 2.95e-06 2.35e-06 2.65e-06 1.4e-06 2.15e-06 2.65e-06 2.25e-06 2.05e-06 2.05e-06 1.6e-06 1.45e-06 1.6e-06 2.05e-06 2.45e-06 2.5e-06 1.95e-06 1.6e-06 2.55e-06 2.05e-06 1.7e-06 2.25e-06 1.9e-06 1.95e-06 2.5e-06 2.3e-06 2.1e-06 2.25e-06 1.7e-06 2.55e-06
39 5.5e-07 7e-07 2.2e-06 2.6e-06 1.6e-06 8.5e-07 1.8e-06 1.25e-06 1.5e-06 2.35e-06 1.6e-06 2.25e-06 1.5e-06 2.25e-06 3.2e-06 1.45e-06 2.65e-06 2.05e-06 5e-07 2.45e-06 1.6e-06 1.5e-07 1.5e-07 1.9e-06 2.95e-06 1.5e-06 4.5e-07 1.75e-06 2.75e-06 2.25e-06 1.5e-06 2.25e-06 9e-07 1.85e-06 1.6e-06 1.65e-06 1.35e-06 2.85e-06 2.1e-06 3e-07 2.1e-06 2.5e-06 3.55e-06
40 2.2e-06 2.2e-06 2.35e-06 2.35e-06 2.6e-06 1.95e-06 1.9e-06 1.8e-06 2e-06 2.3e-06 2.5e-06 2.4e-06 2.45e-06 2.9e-06 2.35e-06 2.15e-06 2.55e-06 2.1e-06 2.2e-06 2.55e-06 2.45e-06 2.05e-06 2.05e-06 2.35e-06 2.95e-06 2.4e-06 2.1e-06 1.85e-06 3.1e-06 2.4e-06 2.4e-06 2.3e-06 2.6e-06 1.65e-06 2.4e-06 2.6e-06 2.1e-06 2.3e-06 2.25e-06 2.1e-06 2.7e-06 2.15e-06 2.8e-06
41 2.5e-06 2.6e-06 1.8e-06 2.25e-06 2.1e-06 2.4e-06 2.15e-06 1.9e-06 2.2e-06 1.65e-06 2.1e-06 1.95e-06 1.95e-06 2e-06 2.95e-06 2.3e-06 2.6e-06 1.75e-06 2.5e-06 2.65e-06 2.25e-06 2.45e-06 2.45e-06 1.9e-06 1.65e-06 1.9e-06 2.5e-06 2.4e-06 2.45e-06 2.05e-06 1.9e-06 2.4e-06 2.5e-06 1.7e-06 2.1e-06 2.2e-06 2e-06 2.5e-06 1.7e-06 2.5e-06 2.15e-06 2.7e-06 1.8e-06
42 3.55e-06 3.65e-06 2.65e-06 2.4e-06 3e-06 3.1e-06 2.8e-06 2.5e-06 2.95e-06 2.2e-06 2.95e-06 2.75e-06 2.85e-06 2.1e-06 3.2e-06 3e-06 2.85e-06 2.7e-06 3.55e-06 2.85e-06 2.55e-06 3.5e-06 3.5e-06 2.75e-06 2.35e-06 2.8e-06 3.55e-06 3.1e-06 1.75e-06 2.2e-06 2.8e-06 2.6e-06 3.15e-06 2.25e-06 2.35e-06 3.05e-06 3.05e-06 2.8e-06 2.55e-06 3.55e-06 2.8e-06 1.8e-06 1.4e-06
