 slim_762147175 slim_762147154 slim_762147185 slim_762147181 slim_762147156 slim_762147165 slim_762147176 slim_762147169 slim_762147151 slim_762147152 slim_762147159 slim_762147158 slim_762147172 slim_762147167 slim_762147182 slim_762147161 slim_762147155 slim_762147183 slim_762147180 slim_762147170 slim_762147179 slim_762147157 slim_762147150 slim_762147160 slim_762147146 slim_762147174 slim_762147173 slim_762147177 slim_762147163 slim_762147184 slim_762147166 slim_762147171 slim_762147178 slim_762147168 slim_762147148 slim_762147162 slim_762147153 slim_762147147 slim_762147145 slim_762147149 slim_762147164
10 1.75e-06 2.05e-06 1.65e-06 1.85e-06 1.95e-06 1.85e-06 7e-07 1.9e-06 1.4e-06 1.15e-06 1e-07 1.85e-06 1.2e-06 1.4e-06 1.8e-06 1.15e-06 1.85e-06 1.75e-06 1.75e-06 1.8e-06 5e-07 1.95e-06 1.55e-06 1.95e-06 1.55e-06 1.75e-06 2.15e-06 9.5e-07 1e-06 1.05e-06 1.6e-06 1.5e-06 1.25e-06 1.8e-06 1.8e-06 1.85e-06 1.6e-06 2.05e-06 1.55e-06 1.3e-06 2e-06
11 1.45e-06 1.15e-06 1.25e-06 1.45e-06 1.3e-06 1.7e-06 1.55e-06 1.5e-06 1.6e-06 1.35e-06 1.85e-06 1.4e-06 1.9e-06 2e-06 1.8e-06 1.35e-06 7e-07 1.75e-06 1.05e-06 1.2e-06 1.75e-06 1.6e-06 1.55e-06 1.55e-06 1.7e-06 1.75e-06 1.4e-06 1.75e-06 1.55e-06 1.95e-06 1.5e-06 1.65e-06 1e-06 1.75e-06 1.9e-06 1.2e-06 1e-06 1.15e-06 1.25e-06 1.2e-06 1.65e-06
12 1.95e-06 2.2e-06 1.95e-06 1.7e-06 1.85e-06 2.05e-06 1.4e-06 1.7e-06 1.15e-06 1.6e-06 1.2e-06 1.9e-06 2.1e-06 1.55e-06 1.75e-06 1.75e-06 1.9e-06 1.6e-06 1.8e-06 1.6e-06 1.5e-06 1.85e-06 1.6e-06 1.8e-06 2.15e-06 1.6e-06 1.55e-06 1.2e-06 1.6e-06 1.4e-06 1.3e-06 2.1e-06 1.5e-06 1.7e-06 1.6e-06 1.75e-06 1.65e-06 2.2e-06 2e-06 1.8e-06 2.2e-06
13 1.8e-06 2.1e-06 1.65e-06 1.35e-06 1.75e-06 1.85e-06 1.45e-06 1.85e-06 1.4e-06 1.8e-06 1.4e-06 2e-06 1.55e-06 1.9e-06 1.35e-06 1.7e-06 2e-06 1.4e-06 2.05e-06 1.65e-06 1.65e-06 1.7e-06 1.3e-06 1.45e-06 2e-06 1.4e-06 2.05e-06 1.2e-06 1.5e-06 1.15e-06 1.6e-06 1.95e-06 1.45e-06 1.25e-06 1.05e-06 1.7e-06 1.8e-06 2.1e-06 2.15e-06 1.85e-06 2.1e-06
14 1.7e-06 1.95e-06 1.5e-06 1.25e-06 1.6e-06 1.75e-06 1.35e-06 1.8e-06 1.45e-06 1.95e-06 1.8e-06 1.8e-06 1.75e-06 1.35e-06 1.9e-06 1.75e-06 1.8e-06 1.4e-06 1.95e-06 1.55e-06 2e-06 1.65e-06 1.15e-06 1.35e-06 2.1e-06 1.4e-06 1.95e-06 1.35e-06 1.7e-06 1.35e-06 1.6e-06 2.05e-06 1.35e-06 1.2e-06 1.05e-06 1.55e-06 1.7e-06 1.95e-06 2.2e-06 1.9e-06 2e-06
15 1.25e-06 1.4e-06 1.15e-06 1.7e-06 1.55e-06 1.55e-06 1.2e-06 1.75e-06 1.65e-06 1.2e-06 1.15e-06 1.35e-06 1.75e-06 1.7e-06 1.75e-06 1.8e-06 1.35e-06 1.85e-06 1.5e-06 1.65e-06 1e-06 1.65e-06 1.5e-06 1.8e-06 1.25e-06 1.85e-06 1.9e-06 1.35e-06 1.1e-06 1.55e-06 1.85e-06 1.2e-06 1.2e-06 1.8e-06 1.8e-06 1.45e-06 1.55e-06 1.4e-06 1.15e-06 1.15e-06 1.45e-06
16 1.45e-06 1.15e-06 1.25e-06 1.45e-06 1.3e-06 1.7e-06 1.55e-06 1.5e-06 1.6e-06 1.35e-06 1.85e-06 7e-07 1.9e-06 2e-06 1.8e-06 1.35e-06 1.4e-06 1.75e-06 1.05e-06 1.2e-06 1.75e-06 1.6e-06 1.55e-06 1.55e-06 1.7e-06 1.75e-06 1.4e-06 1.75e-06 1.55e-06 1.95e-06 1.5e-06 1.65e-06 1e-06 1.75e-06 1.9e-06 1.2e-06 1e-06 1.15e-06 1.25e-06 1.2e-06 1.65e-06
17 1.8e-06 2e-06 1.7e-06 1.35e-06 1.6e-06 1.85e-06 1.6e-06 1.45e-06 1.35e-06 1.85e-06 1.75e-06 1.75e-06 1.6e-06 1.4e-06 1.4e-06 1.85e-06 1.75e-06 2.2e-06 1.5e-06 1.55e-06 2e-06 1.75e-06 1.3e-06 1.45e-06 2.25e-06 1.1e-06 1.75e-06 1.4e-06 1.75e-06 1.4e-06 1.2e-06 2.2e-06 1.4e-06 1.35e-06 1.2e-06 1.55e-06 1.6e-06 2e-06 2.15e-06 1.95e-06 2.15e-06
18 1.6e-06 1.2e-06 1.45e-06 1.85e-06 1.4e-06 1.7e-06 1.55e-06 1.25e-06 1.55e-06 1.3e-06 1.75e-06 1.05e-06 1.8e-06 2.05e-06 1.95e-06 1.5e-06 1.05e-06 1.5e-06 1.4e-06 1.6e-06 1.7e-06 1.7e-06 1.65e-06 1.95e-06 1.75e-06 1.5e-06 1.35e-06 1.8e-06 1.55e-06 2e-06 1.2e-06 1.7e-06 1.3e-06 1.95e-06 2.05e-06 1.3e-06 1.25e-06 1.2e-06 1.25e-06 1.55e-06 1.7e-06
19 1.6e-06 1.75e-06 1.55e-06 1.2e-06 1.5e-06 1.8e-06 1.6e-06 1.4e-06 1.25e-06 1.7e-06 1.8e-06 1.2e-06 1.6e-06 1.65e-06 1.55e-06 1.65e-06 1.2e-06 1.55e-06 1.6e-06 1.7e-06 1.9e-06 1.35e-06 1.4e-06 1.3e-06 2.05e-06 1.55e-06 1.55e-06 1.4e-06 1.7e-06 1.6e-06 1.35e-06 2e-06 1.1e-06 1.45e-06 1.45e-06 1.4e-06 1.25e-06 1.75e-06 1.85e-06 1.45e-06 1.85e-06
20 1.6e-06 1.65e-06 1.55e-06 2.05e-06 1.85e-06 1.7e-06 1e-06 1.85e-06 1.65e-06 1.05e-06 5e-07 1.75e-06 1.5e-06 1.65e-06 2e-06 1e-06 1.75e-06 2e-06 1.7e-06 1.9e-06 9e-07 1.75e-06 1.75e-06 2.15e-06 1.1e-06 2e-06 2.1e-06 1.2e-06 9e-07 1.35e-06 1.9e-06 1.05e-06 1.45e-06 2e-06 2e-06 1.75e-06 1.85e-06 1.65e-06 1.1e-06 1.15e-06 1.55e-06
21 1.6e-06 1.2e-06 1.3e-06 1.65e-06 1.5e-06 1.6e-06 1.75e-06 1.45e-06 1.45e-06 1.65e-06 1.95e-06 1.6e-06 1.85e-06 1.7e-06 1.65e-06 1.65e-06 1.6e-06 1.75e-06 1.7e-06 1.35e-06 1.75e-06 1.8e-06 1.55e-06 1.75e-06 1.35e-06 1.75e-06 1.65e-06 1.6e-06 1.45e-06 1.7e-06 1.7e-06 1.3e-06 1.6e-06 1.4e-06 1.45e-06 1.45e-06 1.85e-06 1.2e-06 1.55e-06 1.7e-06 1.25e-06
22 1.45e-06 1.75e-06 1.3e-06 1.2e-06 1.4e-06 1.4e-06 1.25e-06 1.6e-06 1.3e-06 1.7e-06 1.55e-06 1.55e-06 1.6e-06 1.3e-06 1.15e-06 1.5e-06 1.55e-06 1.3e-06 1.65e-06 1.4e-06 1.75e-06 1.55e-06 1.4e-06 1.3e-06 1.9e-06 1.3e-06 1.8e-06 1.2e-06 1.5e-06 1.3e-06 1.4e-06 1.85e-06 1.1e-06 1.15e-06 1.05e-06 1.25e-06 1.45e-06 1.75e-06 1.95e-06 1.65e-06 1.75e-06
23 1.75e-06 2.05e-06 1.6e-06 1e-06 1.6e-06 1.95e-06 1.7e-06 1.8e-06 1.5e-06 2e-06 1.95e-06 1.55e-06 1.8e-06 1.45e-06 1.35e-06 1.8e-06 1.55e-06 1.45e-06 1.95e-06 1.3e-06 2.15e-06 1.75e-06 1.3e-06 2e-06 2.3e-06 1.45e-06 1.9e-06 1.45e-06 1.85e-06 1.45e-06 1.6e-06 2.25e-06 1.2e-06 1.2e-06 1.15e-06 1.55e-06 1.35e-06 2.05e-06 2.25e-06 1.75e-06 2.2e-06
24 1.6e-06 1.05e-06 1.25e-06 2.2e-06 1.75e-06 1.6e-06 1.6e-06 1.9e-06 2e-06 1.35e-06 1.55e-06 1.7e-06 2.15e-06 2e-06 2.1e-06 1.25e-06 1.7e-06 2.25e-06 1.75e-06 2.05e-06 1.1e-06 1.35e-06 1.9e-06 2.3e-06 1.4e-06 2.25e-06 2.1e-06 1.8e-06 1.1e-06 1.9e-06 2.3e-06 7e-07 1.75e-06 1.9e-06 2.05e-06 1.7e-06 2.15e-06 1e-06 1e-06 1.4e-06 1.1e-06
25 1.8e-06 2e-06 1.7e-06 1.35e-06 1.6e-06 1.85e-06 1.6e-06 1.45e-06 1.35e-06 1.85e-06 1.75e-06 1.75e-06 1.6e-06 1.4e-06 1.4e-06 1.85e-06 1.75e-06 1.1e-06 1.5e-06 1.55e-06 2e-06 1.75e-06 1.3e-06 1.45e-06 2.25e-06 2.2e-06 1.75e-06 1.4e-06 1.75e-06 1.4e-06 1.2e-06 2.2e-06 1.4e-06 1.35e-06 1.2e-06 1.55e-06 1.6e-06 2e-06 2.15e-06 1.95e-06 2.15e-06
26 1.85e-06 1.55e-06 1.8e-06 1.8e-06 1.5e-06 2e-06 1.95e-06 1.5e-06 1.4e-06 1.65e-06 2.15e-06 1.4e-06 1.55e-06 2.05e-06 1.95e-06 1.9e-06 1.4e-06 1.75e-06 1.35e-06 1.55e-06 2.1e-06 1.65e-06 1.8e-06 1.9e-06 2.1e-06 1.75e-06 2.2e-06 1.8e-06 1.9e-06 2e-06 1.35e-06 2.05e-06 1.65e-06 1.9e-06 1.85e-06 1.4e-06 1.55e-06 1.55e-06 1.65e-06 1.9e-06 1.9e-06
27 1.55e-06 2e-06 1.55e-06 1.35e-06 1.6e-06 1.7e-06 1.1e-06 1.6e-06 1.15e-06 1.45e-06 9.5e-07 1.75e-06 1.2e-06 1.2e-06 1.35e-06 1.35e-06 1.75e-06 1.4e-06 1.8e-06 1.4e-06 1.2e-06 1.6e-06 1.2e-06 1.45e-06 1.8e-06 1.4e-06 1.8e-06 1.6e-06 1.3e-06 1.05e-06 1.35e-06 1.75e-06 1.2e-06 1.35e-06 1.2e-06 1.5e-06 1.55e-06 2e-06 1.8e-06 1.5e-06 1.85e-06
28 1.45e-06 1.35e-06 1.25e-06 1.75e-06 1.6e-06 1.5e-06 1.15e-06 1.7e-06 1.5e-06 1.15e-06 1e-06 1.55e-06 1.6e-06 1.5e-06 1.7e-06 1.1e-06 1.55e-06 1.75e-06 1.55e-06 1.7e-06 9e-07 1.45e-06 1.5e-06 1.85e-06 1.1e-06 1.75e-06 1.9e-06 1.3e-06 1.7e-06 1.4e-06 1.75e-06 1.05e-06 1.3e-06 1.6e-06 1.6e-06 1.55e-06 1.65e-06 1.35e-06 1.2e-06 1.25e-06 1.4e-06
29 1.75e-06 2.1e-06 1.65e-06 1.35e-06 1.7e-06 1.85e-06 1.25e-06 1.8e-06 1.35e-06 1.65e-06 1.05e-06 1.95e-06 1.4e-06 1.15e-06 1.35e-06 1.55e-06 1.95e-06 1.4e-06 2e-06 1.6e-06 1.35e-06 1.7e-06 1.3e-06 1.45e-06 1.9e-06 1.4e-06 2e-06 1.05e-06 1.4e-06 2e-06 1.55e-06 1.85e-06 1.4e-06 1.3e-06 1.1e-06 1.65e-06 1.75e-06 2.1e-06 2e-06 1.7e-06 2.05e-06
30 1.8e-06 1.9e-06 1.8e-06 1.5e-06 1.55e-06 1.85e-06 1.5e-06 1.25e-06 1.1e-06 1.6e-06 1.6e-06 1.5e-06 1.3e-06 1.6e-06 1.6e-06 1.85e-06 1.5e-06 1.2e-06 1.2e-06 1.35e-06 1.9e-06 1.7e-06 1.4e-06 1.6e-06 2.3e-06 1.2e-06 1.35e-06 1.35e-06 1.75e-06 1.55e-06 1.3e-06 2.25e-06 1.3e-06 1.55e-06 1.5e-06 1.45e-06 1.3e-06 1.9e-06 1.95e-06 1.85e-06 2.1e-06
31 1.55e-06 1e-06 1.2e-06 2.15e-06 1.7e-06 1.55e-06 1.55e-06 1.85e-06 1.95e-06 1.3e-06 1.5e-06 1.65e-06 2.1e-06 1.95e-06 2.05e-06 1.2e-06 1.65e-06 2.2e-06 1.7e-06 2e-06 1.05e-06 1.3e-06 1.85e-06 2.25e-06 7e-07 2.2e-06 2.05e-06 1.75e-06 1.05e-06 1.85e-06 2.25e-06 1.3e-06 1.7e-06 1.85e-06 2e-06 1.65e-06 2.1e-06 1e-06 9.5e-07 1.35e-06 1.05e-06
32 1.3e-06 1.55e-06 1.15e-06 1.1e-06 1.4e-06 1.5e-06 1.05e-06 1.5e-06 1.2e-06 1.35e-06 1.25e-06 1e-06 1.5e-06 1.45e-06 1.35e-06 1.2e-06 1e-06 1.4e-06 1.3e-06 1.1e-06 1.45e-06 1.6e-06 1.1e-06 1.2e-06 1.75e-06 1.4e-06 1.65e-06 1.2e-06 1.3e-06 1.4e-06 1.3e-06 1.7e-06 1e-06 1.3e-06 1.4e-06 1.3e-06 9e-07 1.55e-06 1.6e-06 1.15e-06 1.7e-06
33 1.75e-06 1.75e-06 1.35e-06 1.1e-06 1.55e-06 1.75e-06 1.55e-06 1.75e-06 1.4e-06 1.9e-06 1.8e-06 1.75e-06 1.7e-06 1.25e-06 1.2e-06 1.8e-06 1.75e-06 1.35e-06 1.95e-06 1.45e-06 2e-06 1.4e-06 1.15e-06 1.2e-06 1.9e-06 1.35e-06 1.9e-06 1.35e-06 1.6e-06 1.3e-06 1.55e-06 1.85e-06 1.3e-06 1.5e-06 9e-07 1.55e-06 1.55e-06 1.75e-06 2.2e-06 1.85e-06 1.9e-06
34 1.55e-06 1.95e-06 1.5e-06 1.05e-06 1.45e-06 1.6e-06 1.6e-06 1.7e-06 1.3e-06 1.95e-06 1.8e-06 1.9e-06 1.6e-06 1.05e-06 1.05e-06 1.8e-06 1.9e-06 1.2e-06 2.05e-06 1.45e-06 2e-06 1.45e-06 1.05e-06 1.15e-06 2.05e-06 1.2e-06 1.85e-06 1.2e-06 1.6e-06 1.1e-06 1.5e-06 2e-06 1.4e-06 9e-07 9e-07 1.45e-06 1.75e-06 1.95e-06 2.25e-06 1.95e-06 1.85e-06
35 1.4e-06 1.3e-06 1.35e-06 1.45e-06 1.15e-06 1.6e-06 1.6e-06 1.45e-06 1.45e-06 1.45e-06 1.85e-06 1.2e-06 1.75e-06 1.7e-06 1.55e-06 1.45e-06 1.2e-06 1.55e-06 1.3e-06 1.4e-06 1.75e-06 1.45e-06 1.25e-06 1.55e-06 1.7e-06 1.55e-06 1.4e-06 1.5e-06 1.55e-06 1.65e-06 1.45e-06 1.65e-06 1.3e-06 1.55e-06 1.45e-06 2e-06 1.4e-06 1.3e-06 1.4e-06 1.55e-06 1.5e-06
36 1.65e-06 1.65e-06 1.45e-06 1.3e-06 1.5e-06 1.9e-06 1.4e-06 1.65e-06 1.4e-06 1.4e-06 1.6e-06 1e-06 1.65e-06 1.8e-06 1.7e-06 1.55e-06 1e-06 1.6e-06 1.25e-06 1.25e-06 1.85e-06 1.85e-06 1.45e-06 1.35e-06 2.15e-06 1.6e-06 1.55e-06 1.55e-06 1.65e-06 1.75e-06 1.3e-06 2.1e-06 9e-07 1.55e-06 1.75e-06 1.4e-06 1.3e-06 1.65e-06 1.75e-06 1.45e-06 2.1e-06
37 1.5e-06 6.5e-07 1.05e-06 1.95e-06 1.35e-06 1.55e-06 1.75e-06 1.6e-06 1.85e-06 1.35e-06 2.05e-06 1.15e-06 2.2e-06 2.1e-06 1.95e-06 1.4e-06 1.15e-06 2e-06 1.2e-06 1.75e-06 1.65e-06 1.2e-06 1.75e-06 2.05e-06 1e-06 2e-06 1.55e-06 2e-06 1.35e-06 2.1e-06 1.9e-06 1e-06 1.55e-06 1.75e-06 1.95e-06 1.3e-06 1.65e-06 1.2e-06 1e-06 1.5e-06 1.1e-06
38 1.5e-06 1e-06 1.4e-06 2.15e-06 1.5e-06 1.65e-06 1.6e-06 1.65e-06 1.9e-06 1.1e-06 1.55e-06 1.25e-06 2e-06 2.15e-06 2.2e-06 1.15e-06 1.25e-06 2.15e-06 1.25e-06 1.85e-06 1.1e-06 1.55e-06 1.95e-06 2.25e-06 1e-06 2.15e-06 1.65e-06 1.8e-06 1.2e-06 2e-06 1.95e-06 9.5e-07 1.6e-06 2.2e-06 2.25e-06 1.4e-06 1.75e-06 1e-06 1.4e-06 1.25e-06 1.25e-06
39 1.5e-06 1.5e-06 1.4e-06 1.65e-06 1.65e-06 1.7e-06 1.35e-06 1.75e-06 1.7e-06 1.3e-06 1.3e-06 1.2e-06 1.8e-06 1.85e-06 1.9e-06 1.15e-06 1.2e-06 1.95e-06 1.55e-06 1.45e-06 1.15e-06 1.7e-06 1.65e-06 1.75e-06 1.4e-06 1.95e-06 1.9e-06 1.5e-06 1.25e-06 1.7e-06 1.85e-06 1.35e-06 1.15e-06 1.85e-06 1.95e-06 1.55e-06 1.45e-06 1.5e-06 1.25e-06 2.1e-06 1.6e-06
40 1.2e-06 1.1e-06 1.3e-06 2.1e-06 1.6e-06 1.25e-06 1.8e-06 1.7e-06 1.8e-06 1.55e-06 2e-06 1.65e-06 2.2e-06 2.1e-06 2e-06 1.45e-06 1.65e-06 2.15e-06 1.7e-06 1.85e-06 1.55e-06 1.25e-06 1.75e-06 2.2e-06 1.1e-06 2.15e-06 1.9e-06 1.85e-06 1.4e-06 2.05e-06 2.1e-06 1.05e-06 1.7e-06 1.9e-06 1.85e-06 1.5e-06 2.1e-06 1.1e-06 1.25e-06 1.6e-06 1.3e-06
