 slim_761980112 slim_761980131 slim_761980143 slim_761980158 slim_761980130 slim_761980140 slim_761980111 slim_761980118 slim_761980144 slim_761980150 slim_761980142 slim_761980135 slim_761980154 slim_761980148 slim_761980113 slim_761980132 slim_761980146 slim_761980139 slim_761980151 slim_761980114 slim_761980110 slim_761980120 slim_761980149 slim_761980125 slim_761980129 slim_761980153 slim_761980138 slim_761980145 slim_761980117 slim_761980115 slim_761980134 slim_761980141 slim_761980156 slim_761980127 slim_761980123 slim_761980122 slim_761980136 slim_761980160 slim_761980152 slim_761980119 slim_761980128 slim_761980121 slim_761980155 slim_761980157 slim_761980116 slim_761980137 slim_761980159 slim_761980126 slim_761980147 slim_761980133 slim_761980124
19 1.5e-06 1.3e-06 1.5e-06 2.15e-06 2.15e-06 1.25e-06 1.75e-06 1.6e-06 1.9e-06 1.45e-06 1.45e-06 1.6e-06 1.85e-06 1.6e-06 1.25e-06 1.7e-06 1.6e-06 1.35e-06 1.05e-06 1.5e-06 1.05e-06 1.4e-06 1.6e-06 1.45e-06 2e-06 2.45e-06 1.2e-06 1.65e-06 1.75e-06 1.75e-06 1.05e-06 1.45e-06 1.95e-06 1.3e-06 1.45e-06 1.9e-06 1.5e-06 1.55e-06 8.5e-07 1.45e-06 1.95e-06 1.7e-06 1.7e-06 1.7e-06 2.25e-06 1.65e-06 1.7e-06 1.45e-06 1.6e-06 1.6e-06 1.5e-06
20 1e-06 1.4e-06 9.5e-07 2.25e-06 2.1e-06 7.5e-07 1.65e-06 1.35e-06 2e-06 1.05e-06 1.15e-06 1.55e-06 1.85e-06 1.4e-06 1.2e-06 1.5e-06 1.45e-06 1.35e-06 6.5e-07 1.05e-06 1.3e-06 8e-07 1.9e-06 1.2e-06 2.15e-06 2.4e-06 1.25e-06 1.45e-06 2e-06 2e-06 7.5e-07 1.1e-06 2.1e-06 7e-07 1.2e-06 1.85e-06 1.35e-06 1.3e-06 7.5e-07 1.15e-06 2.05e-06 1.45e-06 1.45e-06 1.45e-06 2.5e-06 1.5e-06 1.45e-06 1.05e-06 1.65e-06 1.55e-06 1.7e-06
21 3.5e-07 1.65e-06 4.5e-07 2.65e-06 1.95e-06 5e-07 1.85e-06 1.15e-06 2.2e-06 1e-06 1.35e-06 1.9e-06 1.9e-06 1.2e-06 1.2e-06 1.55e-06 1.3e-06 1.25e-06 8e-07 1.4e-06 8e-07 3e-07 2.35e-06 1.05e-06 2.55e-06 2.45e-06 1.8e-06 1.2e-06 2.6e-06 2.45e-06 7e-07 1.35e-06 2.4e-06 1.5e-07 1e-06 2.1e-06 1.4e-06 1.05e-06 1.35e-06 1.35e-06 2.2e-06 1.4e-06 1.15e-06 1.25e-06 2.9e-06 1.5e-06 1.35e-06 1.1e-06 1.75e-06 1.9e-06 1.9e-06
22 2.15e-06 2e-06 2.25e-06 1.45e-06 1.35e-06 2.2e-06 1.8e-06 1.55e-06 1.05e-06 1.9e-06 1.85e-06 1.55e-06 1.55e-06 1.45e-06 2.05e-06 1.8e-06 1.55e-06 1.9e-06 1.9e-06 1.6e-06 1.9e-06 2.35e-06 9e-07 1.45e-06 1.05e-06 2.3e-06 1e-06 1.4e-06 7.5e-07 8e-07 2e-06 2.25e-06 1.15e-06 2.25e-06 1.55e-06 1.35e-06 1.4e-06 1.55e-06 1.65e-06 1.85e-06 1e-06 1.65e-06 1.65e-06 1.7e-06 1.7e-06 1.55e-06 2.55e-06 2.3e-06 1.55e-06 1.55e-06 2.2e-06
23 1.05e-06 1.75e-06 1.05e-06 1.8e-06 1.35e-06 1.2e-06 1.75e-06 1.05e-06 1.3e-06 1.25e-06 1.55e-06 1.5e-06 1.5e-06 1e-06 1.5e-06 1.45e-06 1.3e-06 1.4e-06 1.2e-06 1.45e-06 1.2e-06 1.05e-06 1.45e-06 1.8e-06 1.55e-06 2.15e-06 1.35e-06 1e-06 1.75e-06 1.55e-06 1.15e-06 1.7e-06 1.55e-06 9.5e-07 9.5e-07 1.75e-06 1.35e-06 1e-06 1.45e-06 1.55e-06 1.3e-06 1.3e-06 1.2e-06 1.4e-06 2.2e-06 1.35e-06 1.8e-06 1.5e-06 1.5e-06 1.5e-06 1.95e-06
24 2.35e-06 2.4e-06 2.4e-06 9e-07 1.3e-06 2.5e-06 1.85e-06 1.7e-06 1.05e-06 2.2e-06 2.3e-06 1.45e-06 1.4e-06 1.6e-06 2.2e-06 1.65e-06 1.9e-06 2.2e-06 2.15e-06 2e-06 2.15e-06 2.55e-06 1.05e-06 1.55e-06 1.4e-06 2e-06 1.35e-06 1.55e-06 1.35e-06 1.15e-06 2.25e-06 2.25e-06 1e-06 2.45e-06 1.7e-06 1.95e-06 1.9e-06 1.7e-06 2e-06 2.3e-06 1e-06 1.75e-06 1.9e-06 2.15e-06 1.85e-06 1.65e-06 2.7e-06 2.2e-06 1.9e-06 1.45e-06 2.4e-06
25 2.25e-06 2.75e-06 2.55e-06 1.9e-06 2.2e-06 2.5e-06 2.4e-06 2.3e-06 2.1e-06 2.75e-06 2.95e-06 2.2e-06 1.8e-06 2.3e-06 2.45e-06 2.15e-06 2.4e-06 2.7e-06 2.4e-06 2.45e-06 2.4e-06 2.45e-06 2.3e-06 2.15e-06 2e-06 3.4e-06 2.3e-06 2.35e-06 2.5e-06 2.35e-06 2.4e-06 2.55e-06 2.05e-06 2.35e-06 2.15e-06 2.95e-06 2.45e-06 2.25e-06 2.5e-06 2.95e-06 2.15e-06 2.3e-06 2.4e-06 2.5e-06 2.35e-06 2.3e-06 2.55e-06 2.4e-06 2.6e-06 2.2e-06 2.55e-06
26 1.8e-06 1.6e-06 1.85e-06 1.6e-06 1.7e-06 1.65e-06 1.6e-06 1.45e-06 1.4e-06 1.6e-06 1.55e-06 1.35e-06 1.65e-06 1.5e-06 1.7e-06 1.6e-06 1.55e-06 1.7e-06 1.25e-06 1.2e-06 1.25e-06 1.8e-06 1e-06 1.35e-06 1.35e-06 2.3e-06 1.6e-06 1.45e-06 1.25e-06 1.1e-06 1.4e-06 1.6e-06 1.35e-06 1.7e-06 1.45e-06 1.7e-06 1.5e-06 1.45e-06 9.5e-07 1.55e-06 1.35e-06 1.55e-06 1.6e-06 1.8e-06 1.9e-06 1.45e-06 2.05e-06 1.65e-06 1.6e-06 1.35e-06 1.9e-06
27 1.2e-06 1.95e-06 1.05e-06 1.8e-06 1.2e-06 1.45e-06 1.9e-06 1.1e-06 1.25e-06 1.35e-06 1.7e-06 1.6e-06 1.6e-06 8.5e-07 1.75e-06 1.55e-06 1.3e-06 1.4e-06 1.45e-06 1.65e-06 1.45e-06 1.2e-06 1.4e-06 1e-06 1.55e-06 2.35e-06 1.45e-06 1.6e-06 1.75e-06 1.5e-06 1.35e-06 2e-06 1.5e-06 1.1e-06 1e-06 1.75e-06 1.45e-06 1e-06 1.7e-06 1.7e-06 1.2e-06 1.4e-06 1.15e-06 1.5e-06 2.3e-06 1.45e-06 2e-06 1.75e-06 1.55e-06 1.6e-06 2.15e-06
28 2.4e-06 2.2e-06 2.45e-06 1.7e-06 1.65e-06 2.3e-06 1.8e-06 1.9e-06 1.4e-06 2.05e-06 1.9e-06 1.85e-06 1.75e-06 1.75e-06 2.15e-06 2e-06 1.85e-06 2.1e-06 2e-06 1.75e-06 2e-06 2.6e-06 7.5e-07 1.75e-06 1.35e-06 2.5e-06 1.25e-06 1.75e-06 1.1e-06 8e-07 2.2e-06 2.35e-06 1.5e-06 2.5e-06 1.85e-06 1.4e-06 1.55e-06 1.9e-06 1.75e-06 1.9e-06 1.4e-06 1.9e-06 2e-06 1.8e-06 1.55e-06 1.85e-06 2.8e-06 2.5e-06 1.8e-06 1.85e-06 2.4e-06
29 2.25e-06 2.15e-06 2.35e-06 1.5e-06 1.4e-06 2.3e-06 1.7e-06 1.65e-06 1.25e-06 2.15e-06 2.1e-06 1.7e-06 1.6e-06 1.6e-06 2.2e-06 1.85e-06 1.75e-06 2.05e-06 2e-06 1.75e-06 2e-06 2.45e-06 8e-07 1.55e-06 1.15e-06 2.35e-06 1.1e-06 1.5e-06 8e-07 1.1e-06 2.1e-06 2.35e-06 1.2e-06 2.35e-06 1.7e-06 1.75e-06 1.75e-06 1.65e-06 1.75e-06 2.1e-06 1.15e-06 1.8e-06 1.8e-06 1.95e-06 1.45e-06 1.65e-06 2.7e-06 2.4e-06 1.8e-06 1.7e-06 2.4e-06
30 9e-07 1.3e-06 8.5e-07 2.3e-06 2.1e-06 8e-07 1.75e-06 1.3e-06 2e-06 1.1e-06 1.35e-06 1.55e-06 1.85e-06 1.3e-06 1.35e-06 1.5e-06 1.35e-06 1.4e-06 7.5e-07 1.05e-06 7.5e-07 7e-07 2e-06 1.15e-06 2.25e-06 2.4e-06 1.4e-06 1.35e-06 2.2e-06 2.1e-06 1.1e-06 1.25e-06 2.1e-06 6e-07 1.1e-06 2.05e-06 1.4e-06 1.2e-06 8e-07 1.35e-06 2.05e-06 1.55e-06 1.35e-06 1.45e-06 2.6e-06 1.55e-06 1.35e-06 1e-06 1.6e-06 1.55e-06 1.8e-06
31 1.55e-06 1.8e-06 1.5e-06 2.05e-06 2.6e-06 1.1e-06 1.75e-06 1.85e-06 2.5e-06 1.55e-06 1.45e-06 1.65e-06 1.95e-06 1.95e-06 1.6e-06 1.6e-06 1.95e-06 1.8e-06 1.1e-06 1.45e-06 1.1e-06 1.35e-06 2.25e-06 1.7e-06 2.25e-06 2.55e-06 1.6e-06 2e-06 2.35e-06 2.35e-06 1.25e-06 2e-06 2.2e-06 1.25e-06 1.75e-06 2.25e-06 1.8e-06 1.85e-06 1.15e-06 1.45e-06 2.55e-06 1.9e-06 2e-06 1.9e-06 2.85e-06 1.9e-06 1.9e-06 1.15e-06 2.1e-06 1.65e-06 2.05e-06
32 2.2e-06 2.3e-06 2.35e-06 8e-07 1.5e-06 2.5e-06 1.85e-06 1.65e-06 1.3e-06 2.25e-06 2.45e-06 1.35e-06 1.25e-06 1.6e-06 2.45e-06 1.55e-06 1.8e-06 2.25e-06 2.1e-06 1.95e-06 2.1e-06 2.4e-06 1.15e-06 1.55e-06 1e-06 2.05e-06 1.35e-06 1.5e-06 1.5e-06 1.2e-06 2.1e-06 2.2e-06 1.6e-06 2.3e-06 1.65e-06 2.15e-06 1.95e-06 1.6e-06 1.9e-06 2.45e-06 1.2e-06 1.95e-06 1.75e-06 2.2e-06 2.05e-06 1.85e-06 2.8e-06 2.05e-06 1.9e-06 1.35e-06 2.6e-06
33 3.5e-07 1.55e-06 3.5e-07 2.55e-06 1.85e-06 4e-07 1.8e-06 1.05e-06 2.1e-06 9e-07 1.25e-06 1.8e-06 1.8e-06 1.1e-06 1.1e-06 1.45e-06 1.2e-06 1.15e-06 7e-07 1.3e-06 7e-07 1.5e-07 2.25e-06 9.5e-07 2.45e-06 2.35e-06 1.7e-06 1.1e-06 2.5e-06 2.35e-06 6e-07 1.25e-06 2.3e-06 1e-07 9e-07 2e-06 1.3e-06 9.5e-07 1.25e-06 1.25e-06 2.1e-06 1.3e-06 1.05e-06 1.15e-06 2.8e-06 1.4e-06 1.25e-06 1e-06 1.65e-06 1.8e-06 1.8e-06
34 1e-06 1.75e-06 1e-06 1.9e-06 1.45e-06 1.2e-06 1.85e-06 1.1e-06 1.2e-06 1.25e-06 1.6e-06 1.45e-06 1.5e-06 9e-07 1.55e-06 1.5e-06 1.3e-06 1.4e-06 1.2e-06 1.45e-06 1.2e-06 1e-06 1.55e-06 9.5e-07 1.7e-06 2.15e-06 1.45e-06 1e-06 1.85e-06 1.7e-06 1.1e-06 1.75e-06 1.65e-06 9e-07 1.7e-06 1.85e-06 1.35e-06 1e-06 1.45e-06 1.6e-06 1.3e-06 1.3e-06 1.2e-06 1.45e-06 2.35e-06 1.45e-06 1.8e-06 1.5e-06 1.55e-06 1.45e-06 2e-06
35 2.1e-06 2.3e-06 1.95e-06 2.35e-06 1.95e-06 1.9e-06 2.2e-06 1.9e-06 1.9e-06 1.5e-06 1.45e-06 2.2e-06 2.2e-06 1.75e-06 1.95e-06 2.15e-06 1.75e-06 1.9e-06 1.85e-06 1.9e-06 1.85e-06 2.1e-06 1.35e-06 1.75e-06 1.95e-06 2.95e-06 1.7e-06 1.75e-06 1.4e-06 1.75e-06 2.05e-06 2.25e-06 2.15e-06 2e-06 1.85e-06 2.1e-06 1.55e-06 1.9e-06 1.95e-06 1.45e-06 1.9e-06 1.9e-06 1.85e-06 1.55e-06 2.45e-06 1.95e-06 2.55e-06 2.35e-06 1.7e-06 2.2e-06 2.35e-06
36 1.4e-06 1.85e-06 1.4e-06 2.15e-06 1.8e-06 1.35e-06 1.9e-06 1.5e-06 1.7e-06 1.4e-06 1.5e-06 1.8e-06 1.8e-06 1.4e-06 1.6e-06 1.75e-06 1.5e-06 1.6e-06 1.35e-06 1.5e-06 1.35e-06 1.4e-06 1.4e-06 1.35e-06 1.9e-06 2.45e-06 1.5e-06 1.45e-06 1.55e-06 1.75e-06 1.4e-06 1.8e-06 1.95e-06 1.3e-06 1.35e-06 1.55e-06 2.5e-06 1.45e-06 1.5e-06 1.5e-06 1.75e-06 1.6e-06 1.55e-06 1.4e-06 2.35e-06 1.65e-06 2e-06 1.75e-06 1.65e-06 1.8e-06 2.05e-06
