 slim_762388839 slim_762388826 slim_762388819 slim_762388853 slim_762388863 slim_762388841 slim_762388868 slim_762388821 slim_762388856 slim_762388866 slim_762388818 slim_762388845 slim_762388858 slim_762388829 slim_762388827 slim_762388860 slim_762388871 slim_762388842 slim_762388849 slim_762388850 slim_762388847 slim_762388837 slim_762388834 slim_762388840 slim_762388835 slim_762388822 slim_762388864 slim_762388854 slim_762388825 slim_762388861 slim_762388865 slim_762388851 slim_762388859 slim_762388831 slim_762388846 slim_762388830 slim_762388872 slim_762388823 slim_762388855 slim_762388862 slim_762388828 slim_762388836 slim_762388832 slim_762388870 slim_762388848 slim_762388857 slim_762388833 slim_762388867 slim_762388844 slim_762388838 slim_762388824 slim_762388843 slim_762388820 slim_762388852 slim_762388869
10 1.8e-06 1.85e-06 1.5e-06 1.7e-06 2.05e-06 2e-06 1.85e-06 2.5e-06 1.1e-06 1.6e-06 1.6e-06 1.35e-06 1.75e-06 2.2e-06 1.8e-06 1.55e-06 1.15e-06 2.25e-06 1.7e-06 1.2e-06 1.75e-06 2.1e-06 1.2e-06 1.65e-06 1.3e-06 2.15e-06 1.45e-06 1.7e-06 1.8e-06 1.6e-06 1.15e-06 1.65e-06 1.95e-06 2.1e-06 2.45e-06 2.1e-06 1.55e-06 2e-06 1.25e-06 1.6e-06 1.7e-06 1.9e-06 1.8e-06 1.75e-06 1.55e-06 1.7e-06 1.3e-06 1.55e-06 2.4e-06 1.65e-06 1.55e-06 1.6e-06 2.2e-06 1.7e-06 2.2e-06
11 2.25e-06 2.1e-06 1.8e-06 1.95e-06 2e-06 1.85e-06 2.25e-06 2.95e-06 1.2e-06 1.9e-06 1.35e-06 1.5e-06 2.1e-06 2.35e-06 1.95e-06 1.8e-06 1.15e-06 2.4e-06 2.2e-06 1.35e-06 1.8e-06 2.55e-06 1.15e-06 2.05e-06 1.1e-06 2.6e-06 1.65e-06 1.4e-06 2.25e-06 1.85e-06 1.55e-06 1.75e-06 2.3e-06 2.25e-06 2.9e-06 2.25e-06 1.7e-06 2e-06 1.1e-06 2.1e-06 2.2e-06 2e-06 1.95e-06 2.15e-06 1.95e-06 2.1e-06 1.15e-06 1.55e-06 2.85e-06 1.75e-06 2e-06 2.05e-06 2.65e-06 2.2e-06 2.55e-06
12 1.45e-06 2.45e-06 1.9e-06 1.75e-06 2e-06 2.25e-06 1.65e-06 2.15e-06 1.9e-06 1.7e-06 1.75e-06 2.1e-06 1.7e-06 2.4e-06 2e-06 1.05e-06 1.95e-06 2.4e-06 1.7e-06 1.6e-06 2.2e-06 1.65e-06 1.95e-06 2e-06 2.05e-06 1.7e-06 1.85e-06 2.3e-06 1.45e-06 1.15e-06 1.15e-06 1.65e-06 1.35e-06 2.2e-06 2e-06 2.2e-06 1.65e-06 2.35e-06 2.4e-06 1.65e-06 1.65e-06 1.8e-06 1.7e-06 1.8e-06 1.65e-06 1.75e-06 2.45e-06 2.3e-06 1.95e-06 1.65e-06 1.85e-06 1.6e-06 1.85e-06 1.65e-06 1.8e-06
13 2.65e-06 1.5e-06 2.45e-06 1.8e-06 2.25e-06 2.25e-06 2.25e-06 1.4e-06 2.3e-06 2.2e-06 2.2e-06 2.35e-06 2.4e-06 2.7e-06 2e-06 2.25e-06 2.25e-06 2.4e-06 2.7e-06 2.35e-06 2.2e-06 2.9e-06 2.2e-06 1.9e-06 2.3e-06 2.95e-06 1.85e-06 2.15e-06 2.65e-06 2.3e-06 2.25e-06 2.6e-06 2.65e-06 1.45e-06 1.45e-06 2.25e-06 2.4e-06 2.35e-06 2.2e-06 2.75e-06 2.7e-06 2e-06 1.9e-06 1.85e-06 2.1e-06 1.8e-06 2.25e-06 2.2e-06 2.25e-06 2.6e-06 2.8e-06 1.9e-06 2e-06 1.9e-06 2.5e-06
14 1.3e-06 1.75e-06 1.6e-06 2.15e-06 1.8e-06 1.7e-06 1.5e-06 2.6e-06 1.9e-06 1.7e-06 1.8e-06 1.95e-06 2e-06 2e-06 2.6e-06 1.75e-06 1.85e-06 1.95e-06 2.05e-06 1.9e-06 1.8e-06 1.7e-06 1.8e-06 2.05e-06 1.9e-06 1.75e-06 1.9e-06 1.9e-06 1.3e-06 1.85e-06 2.05e-06 1.7e-06 2.15e-06 1.9e-06 2.55e-06 1.7e-06 1.8e-06 1.8e-06 1.85e-06 2.05e-06 1.95e-06 2.25e-06 1.45e-06 2.2e-06 1.65e-06 2.2e-06 1.9e-06 1.95e-06 2.3e-06 1.7e-06 2.3e-06 2.15e-06 2e-06 2.15e-06 1.8e-06
15 1.25e-06 2.2e-06 1.7e-06 1.65e-06 1.9e-06 1.95e-06 1.4e-06 2.15e-06 1.7e-06 1.45e-06 1.55e-06 1.8e-06 1.05e-06 2.25e-06 1.75e-06 1.9e-06 1.65e-06 2.2e-06 1.55e-06 1.35e-06 1.95e-06 1.5e-06 1.65e-06 1.75e-06 1.75e-06 1.55e-06 1.6e-06 2.05e-06 1.25e-06 1.05e-06 1.1e-06 1.4e-06 1.35e-06 2.1e-06 2.05e-06 2e-06 1.6e-06 2.1e-06 2.1e-06 1.5e-06 1.5e-06 1.7e-06 1.6e-06 1.7e-06 1.4e-06 1.65e-06 2.15e-06 2.05e-06 1.9e-06 1.4e-06 1.7e-06 1.55e-06 1.75e-06 1.6e-06 1.6e-06
16 2.15e-06 1.95e-06 1.65e-06 1.9e-06 2.1e-06 1.95e-06 2.1e-06 2.85e-06 1.1e-06 1.65e-06 1.15e-06 1.15e-06 1.95e-06 2.25e-06 1.85e-06 1.65e-06 1.5e-06 2.3e-06 2.05e-06 1.3e-06 1.8e-06 2.45e-06 1.1e-06 1.9e-06 1e-06 2.5e-06 1.6e-06 1.6e-06 2.15e-06 1.7e-06 1.3e-06 1.75e-06 2.15e-06 2.15e-06 2.8e-06 2.15e-06 1.7e-06 2.05e-06 7.5e-07 1.9e-06 2.05e-06 2e-06 1.85e-06 1.9e-06 1.8e-06 1.9e-06 8e-07 1.55e-06 2.75e-06 1.75e-06 1.75e-06 1.85e-06 2.55e-06 2.05e-06 2.45e-06
17 2.15e-06 2.2e-06 2.25e-06 2.55e-06 2.25e-06 2.2e-06 2e-06 2.95e-06 2.35e-06 2.2e-06 2.25e-06 2.4e-06 2.4e-06 2.4e-06 1.95e-06 2.2e-06 2.3e-06 3.5e-06 2e-06 2.35e-06 2.25e-06 2.05e-06 2.25e-06 2.5e-06 2.35e-06 2.1e-06 2.35e-06 2.35e-06 2.15e-06 2.25e-06 2.45e-06 2.35e-06 2.25e-06 2.3e-06 2.9e-06 1.85e-06 2.25e-06 2.3e-06 2.3e-06 2.15e-06 2.1e-06 2.65e-06 1.9e-06 2.65e-06 2.1e-06 2.6e-06 2.35e-06 2.4e-06 2.4e-06 2.35e-06 2.4e-06 2.55e-06 2.6e-06 2.55e-06 1.9e-06
18 1.35e-06 2.45e-06 1.8e-06 1.9e-06 2.3e-06 2.3e-06 1.45e-06 2.55e-06 1.95e-06 1.7e-06 1.7e-06 2.2e-06 1.7e-06 2.7e-06 2.05e-06 1.55e-06 2.05e-06 2e-06 1.9e-06 1.45e-06 2.2e-06 1.25e-06 1.9e-06 1.75e-06 2.15e-06 1.3e-06 1.8e-06 2.45e-06 1.35e-06 1.6e-06 1.75e-06 1.65e-06 1.55e-06 2.6e-06 2.5e-06 1.95e-06 1.9e-06 2.3e-06 2.5e-06 1.35e-06 1.1e-06 2.15e-06 2e-06 2.05e-06 1.4e-06 1.95e-06 2.55e-06 2.45e-06 1.8e-06 1.65e-06 1.45e-06 1.95e-06 2e-06 1.75e-06 1.4e-06
19 1.6e-06 2.05e-06 1.6e-06 1.45e-06 2.2e-06 2.1e-06 1.6e-06 2.4e-06 1.3e-06 1.4e-06 1.2e-06 1.35e-06 1.6e-06 2.35e-06 1.9e-06 1.35e-06 1.3e-06 2.35e-06 1.45e-06 1.2e-06 1.9e-06 1.9e-06 1.25e-06 1.3e-06 1.15e-06 1.95e-06 1.25e-06 1.8e-06 1.6e-06 1.4e-06 1.15e-06 1.15e-06 1.8e-06 2.25e-06 2.35e-06 2.2e-06 1.75e-06 2.15e-06 1.75e-06 1.55e-06 1.45e-06 1.5e-06 1.9e-06 1.65e-06 1.25e-06 1.55e-06 1.8e-06 1.85e-06 2.25e-06 1.15e-06 1.4e-06 1.55e-06 2.05e-06 1.5e-06 1.95e-06
20 2e-06 1.95e-06 1.95e-06 2.2e-06 1.95e-06 1.85e-06 1.7e-06 2.7e-06 1.65e-06 1.7e-06 1.75e-06 1.8e-06 2.2e-06 2.2e-06 1.8e-06 1.95e-06 1.8e-06 2.25e-06 2.2e-06 1.9e-06 3e-06 2.3e-06 1.75e-06 2.05e-06 1.85e-06 2.35e-06 1.95e-06 1.85e-06 2e-06 2e-06 2.05e-06 2.05e-06 2.4e-06 2.1e-06 2.65e-06 2.1e-06 1.75e-06 1.95e-06 1.75e-06 2.25e-06 2.15e-06 2.3e-06 1.8e-06 2.3e-06 1.65e-06 2.25e-06 1.8e-06 1.9e-06 2.6e-06 2.05e-06 2.4e-06 2.2e-06 2.4e-06 2.15e-06 2e-06
21 5e-07 2.7e-06 1.65e-06 2.3e-06 2.15e-06 2.15e-06 1.25e-06 2.8e-06 2.4e-06 1.8e-06 2.1e-06 2.55e-06 1.65e-06 2.9e-06 1.7e-06 1.5e-06 2.45e-06 2.05e-06 1.25e-06 1.9e-06 2.3e-06 1e-06 2.25e-06 2.15e-06 2.5e-06 5.5e-07 2.15e-06 2.7e-06 5e-07 1.65e-06 2.15e-06 1.4e-06 1.4e-06 2.8e-06 2.75e-06 1.7e-06 1.85e-06 2.25e-06 2.85e-06 1.35e-06 1.05e-06 2.45e-06 1.85e-06 2.35e-06 1.6e-06 2.35e-06 2.9e-06 2.75e-06 1.6e-06 1.4e-06 1.8e-06 2.3e-06 1.7e-06 2.15e-06 1.1e-06
22 1.95e-06 1.95e-06 1.65e-06 1.85e-06 2.05e-06 1.9e-06 1.95e-06 2.65e-06 1.3e-06 1.75e-06 1.2e-06 1.15e-06 1.95e-06 2.2e-06 1.8e-06 1.65e-06 1.1e-06 2.25e-06 1.9e-06 1.25e-06 1.75e-06 2.25e-06 1.7e-06 1.75e-06 1.1e-06 2.3e-06 1.55e-06 1.65e-06 1.95e-06 1.7e-06 1.55e-06 1.65e-06 2.15e-06 2.1e-06 2.6e-06 2.1e-06 1.65e-06 2.05e-06 1e-06 1.95e-06 1.9e-06 1.9e-06 1.8e-06 2e-06 1.65e-06 1.95e-06 1.05e-06 1.75e-06 2.55e-06 1.65e-06 1.85e-06 1.9e-06 2.35e-06 1.9e-06 2.25e-06
23 1.85e-06 1.7e-06 2e-06 1.35e-06 2.35e-06 2.25e-06 1.6e-06 1.45e-06 1.9e-06 1.6e-06 1.65e-06 2.05e-06 2e-06 1.9e-06 2.05e-06 1.75e-06 1.9e-06 2.5e-06 1.75e-06 1.3e-06 2.05e-06 2.15e-06 1.75e-06 1.9e-06 1.9e-06 2.2e-06 1.25e-06 2.2e-06 1.85e-06 1.8e-06 1.75e-06 1.75e-06 2.2e-06 1.9e-06 1.5e-06 2.35e-06 2.15e-06 2.3e-06 2.3e-06 2e-06 1.7e-06 1.6e-06 2.05e-06 1.5e-06 1.3e-06 1.4e-06 2.35e-06 2.2e-06 1.9e-06 1.75e-06 1.9e-06 1.5e-06 1.7e-06 1.25e-06 1.95e-06
24 2.2e-06 2.05e-06 1.75e-06 1.95e-06 2.15e-06 2e-06 2.2e-06 2.9e-06 1.25e-06 1.85e-06 1.3e-06 1.1e-06 2.05e-06 2.3e-06 1.9e-06 1.75e-06 1e-06 2.35e-06 2.15e-06 1.15e-06 1.85e-06 2.5e-06 1.1e-06 1.9e-06 1.6e-06 2.55e-06 1.65e-06 1.6e-06 2.2e-06 1.8e-06 1.5e-06 1.55e-06 2.25e-06 2.2e-06 2.85e-06 2.2e-06 1.75e-06 2.15e-06 8.5e-07 2.05e-06 2.15e-06 1.85e-06 1.9e-06 2.1e-06 1.9e-06 2.05e-06 9e-07 1.7e-06 2.8e-06 1.55e-06 1.95e-06 2e-06 2.6e-06 2.15e-06 2.5e-06
25 5.5e-07 2.75e-06 1.7e-06 2.35e-06 2.2e-06 2.2e-06 1.3e-06 2.85e-06 2.45e-06 1.85e-06 2.15e-06 2.6e-06 1.7e-06 2.95e-06 1.75e-06 1.55e-06 2.5e-06 2.1e-06 1.3e-06 1.95e-06 2.35e-06 5.5e-07 2.3e-06 2.2e-06 2.55e-06 1.1e-06 2.2e-06 2.75e-06 5.5e-07 1.7e-06 2.2e-06 1.45e-06 1.45e-06 2.85e-06 2.8e-06 1.75e-06 1.9e-06 2.3e-06 2.9e-06 1.4e-06 1.1e-06 2.5e-06 1.9e-06 2.4e-06 1.65e-06 2.4e-06 2.95e-06 2.8e-06 1.65e-06 1.45e-06 1.85e-06 2.35e-06 1.75e-06 2.2e-06 1.15e-06
26 1.85e-06 1.45e-06 1.9e-06 1.3e-06 2.2e-06 2.1e-06 1.65e-06 1.65e-06 1.65e-06 1.5e-06 1.45e-06 1.65e-06 1.85e-06 1.85e-06 1.9e-06 1.6e-06 1.6e-06 2.35e-06 1.8e-06 1.25e-06 1.95e-06 2.15e-06 1.55e-06 1.25e-06 1.65e-06 2.2e-06 1.9e-06 1.85e-06 1.85e-06 1.65e-06 1.4e-06 1.65e-06 2.05e-06 1.7e-06 1.55e-06 2.2e-06 2e-06 2.15e-06 2e-06 1.8e-06 1.8e-06 1.4e-06 1.9e-06 1.45e-06 1.4e-06 1.4e-06 2.05e-06 1.85e-06 2e-06 1.65e-06 1.75e-06 1.25e-06 1.8e-06 1.3e-06 2e-06
27 2.4e-06 1.9e-06 2.05e-06 2.1e-06 1.85e-06 1.75e-06 2.2e-06 2.8e-06 1.55e-06 1.95e-06 1.7e-06 1.4e-06 2.3e-06 2.15e-06 1.9e-06 2.05e-06 1.6e-06 2.35e-06 2.45e-06 1.8e-06 1.85e-06 2.7e-06 1.65e-06 2.2e-06 1.6e-06 2.75e-06 1.85e-06 2.6e-06 2.4e-06 2.1e-06 1.85e-06 2.1e-06 2.5e-06 2.05e-06 2.75e-06 2.2e-06 1.95e-06 1.85e-06 1.55e-06 2.35e-06 2.45e-06 2.2e-06 1.9e-06 2.25e-06 2e-06 2.2e-06 1.6e-06 1.5e-06 2.85e-06 2.1e-06 2.35e-06 2.15e-06 2.65e-06 2.3e-06 2.5e-06
28 0.0 2.4e-06 1.25e-06 2.05e-06 1.9e-06 1.85e-06 9e-07 2.6e-06 2.1e-06 1.45e-06 1.8e-06 2.25e-06 1.45e-06 2.65e-06 1.3e-06 1.25e-06 2.15e-06 2.15e-06 1.35e-06 1.6e-06 2e-06 5e-07 1.95e-06 1.85e-06 2.2e-06 5.5e-07 1.85e-06 2.4e-06 0.0 1.4e-06 1.9e-06 1e-06 1.55e-06 2.55e-06 2.55e-06 1.8e-06 1.6e-06 1.9e-06 2.55e-06 1.45e-06 1.15e-06 2.2e-06 1.6e-06 2.05e-06 1.3e-06 2.1e-06 2.6e-06 2.45e-06 1.75e-06 1e-06 1.85e-06 2.05e-06 1.35e-06 1.9e-06 1.2e-06
29 1.4e-06 2.25e-06 1.8e-06 1.7e-06 2e-06 2.05e-06 1.4e-06 2.2e-06 1.75e-06 1.5e-06 1.6e-06 1.85e-06 1.15e-06 2.3e-06 1.85e-06 1.05e-06 1.7e-06 2.25e-06 1.6e-06 1.4e-06 2e-06 1.65e-06 1.7e-06 1.8e-06 1.8e-06 1.7e-06 1.65e-06 2.1e-06 1.4e-06 2e-06 1.15e-06 1.5e-06 1.45e-06 2.15e-06 2.1e-06 2.1e-06 1.7e-06 2.1e-06 2.15e-06 1.6e-06 1.6e-06 1.75e-06 1.7e-06 1.75e-06 1.45e-06 1.7e-06 2.2e-06 2.1e-06 2e-06 1.5e-06 1.75e-06 1.6e-06 1.85e-06 1.65e-06 1.7e-06
30 1.9e-06 2.1e-06 1.8e-06 1.45e-06 2.2e-06 2.3e-06 1.9e-06 2.2e-06 1.25e-06 1.45e-06 1.15e-06 1.55e-06 1.15e-06 2.25e-06 2.05e-06 1.1e-06 1.3e-06 2.45e-06 1.75e-06 1.15e-06 2.05e-06 2.15e-06 1.55e-06 1.75e-06 1.5e-06 2.2e-06 1.4e-06 1.85e-06 1.9e-06 1.15e-06 1e-06 1.6e-06 1.45e-06 2.1e-06 2.1e-06 2.3e-06 1.75e-06 2.3e-06 1.85e-06 1.45e-06 1.75e-06 1.6e-06 1.9e-06 1.45e-06 1.6e-06 1.4e-06 1.9e-06 1.65e-06 2.25e-06 1.6e-06 1.4e-06 1.25e-06 2.1e-06 1.55e-06 2.2e-06
31 1e-06 2.35e-06 1.6e-06 1.9e-06 2.15e-06 2.05e-06 1.45e-06 2.7e-06 1.8e-06 1.55e-06 1.65e-06 1.75e-06 1.65e-06 2.6e-06 1.7e-06 1.4e-06 1.75e-06 2.35e-06 1.65e-06 1.15e-06 2.05e-06 1.4e-06 1.65e-06 1.75e-06 1.55e-06 1.45e-06 1.65e-06 2.1e-06 1e-06 1.5e-06 1.6e-06 2e-06 1.8e-06 2.5e-06 2.65e-06 2.1e-06 1.8e-06 2.15e-06 2.15e-06 1.65e-06 1.55e-06 1.85e-06 1.85e-06 2e-06 1.5e-06 2e-06 2.2e-06 2.2e-06 2.2e-06 1.05e-06 1.8e-06 1.95e-06 1.9e-06 1.95e-06 1.75e-06
32 1.55e-06 2.65e-06 2.05e-06 2e-06 2.3e-06 2.45e-06 1.85e-06 2.45e-06 2.1e-06 1.9e-06 1.95e-06 2.3e-06 1.35e-06 2.65e-06 2.15e-06 1.35e-06 2.15e-06 2.25e-06 1.55e-06 1.8e-06 2.4e-06 1.4e-06 2.15e-06 2.2e-06 2.25e-06 1.45e-06 2.05e-06 2.5e-06 1.55e-06 1.45e-06 1.45e-06 1.8e-06 2.5e-06 2.5e-06 2.35e-06 2e-06 1.95e-06 2.55e-06 2.6e-06 1.5e-06 1.45e-06 2.1e-06 2e-06 2.05e-06 1.85e-06 2e-06 2.65e-06 2.5e-06 1.8e-06 1.8e-06 1.7e-06 1.9e-06 2.05e-06 1.95e-06 1.65e-06
33 2.55e-06 1.35e-06 2.35e-06 1.8e-06 2.1e-06 2.15e-06 2.15e-06 1.55e-06 2.2e-06 2.1e-06 2.1e-06 2.25e-06 2.2e-06 1.45e-06 1.9e-06 2.1e-06 2.15e-06 2.3e-06 2.6e-06 2.25e-06 2.1e-06 2.8e-06 2.1e-06 1.9e-06 2.2e-06 2.85e-06 1.7e-06 2.05e-06 2.55e-06 2.15e-06 2.1e-06 2.5e-06 2.5e-06 2.5e-06 1.4e-06 2.15e-06 2.25e-06 2.25e-06 2.1e-06 2.65e-06 2.6e-06 1.8e-06 1.75e-06 1.9e-06 2e-06 1.85e-06 2.15e-06 2.1e-06 2.25e-06 2.5e-06 2.7e-06 1.7e-06 2.1e-06 1.7e-06 2.4e-06
