 slim_762509916 slim_762509917 slim_762509913 slim_762509934 slim_762509907 slim_762509915 slim_762509940 slim_762509931 slim_762509909 slim_762509942 slim_762509946 slim_762509933 slim_762509908 slim_762509919 slim_762509911 slim_762509932 slim_762509947 slim_762509920 slim_762509925 slim_762509923 slim_762509922 slim_762509928 slim_762509921 slim_762509927 slim_762509910 slim_762509929 slim_762509936 slim_762509930 slim_762509938 slim_762509914 slim_762509944 slim_762509939 slim_762509945 slim_762509918 slim_762509906 slim_762509937 slim_762509926 slim_762509943 slim_762509924 slim_762509941 slim_762509912 slim_762509935
26 2.3e-06 2.45e-06 2.45e-06 2.45e-06 1.95e-06 2.1e-06 2.35e-06 2.4e-06 2.6e-06 2.35e-06 2.2e-06 2.05e-06 2e-06 2.5e-06 2.4e-06 1.75e-06 2.7e-06 2.4e-06 2.45e-06 2.55e-06 2.3e-06 2.15e-06 2.6e-06 2.55e-06 2.4e-06 2.5e-06 3.3e-06 2.55e-06 2.05e-06 2.25e-06 2.05e-06 2e-06 2.35e-06 2.85e-06 2.4e-06 2e-06 2.55e-06 2.6e-06 2.1e-06 2.4e-06 2.25e-06 2.5e-06
27 1.75e-06 2.7e-06 2.15e-06 2.15e-06 2.3e-06 2.05e-06 2.2e-06 1.75e-06 1.7e-06 2.25e-06 2.35e-06 2.65e-06 1.8e-06 1.85e-06 1.6e-06 2.55e-06 1.65e-06 1.9e-06 2.2e-06 2.8e-06 2.75e-06 2.7e-06 2.45e-06 1.65e-06 1.35e-06 2.55e-06 2.55e-06 2.5e-06 2.25e-06 2.3e-06 2.05e-06 2.2e-06 1.5e-06 2.35e-06 1.9e-06 1.8e-06 2.25e-06 3.2e-06 2.4e-06 2e-06 1.95e-06 2.25e-06
28 1.75e-06 1.95e-06 2.25e-06 2.25e-06 2.05e-06 2.25e-06 1.65e-06 2.2e-06 2.15e-06 1.8e-06 1.9e-06 2.05e-06 1.8e-06 1.8e-06 2.1e-06 2.05e-06 2.2e-06 1.9e-06 1.7e-06 2.1e-06 2.1e-06 2e-06 2.3e-06 2.2e-06 2.05e-06 2.2e-06 2.05e-06 2.25e-06 2.8e-06 2e-06 2.25e-06 1.4e-06 2e-06 2.1e-06 2e-06 1.7e-06 1.95e-06 2.45e-06 2.25e-06 1.8e-06 1.85e-06 2.35e-06
29 1.75e-06 1.55e-06 1.65e-06 1.65e-06 1.8e-06 2e-06 2.05e-06 1.7e-06 1.9e-06 2.15e-06 2e-06 1.95e-06 2.1e-06 1.85e-06 1.75e-06 2.25e-06 2e-06 1.95e-06 1.8e-06 1.5e-06 1.65e-06 1.95e-06 1.65e-06 1.95e-06 1.85e-06 1.55e-06 2.25e-06 2.3e-06 2e-06 2.6e-06 2e-06 1.95e-06 2e-06 1.95e-06 2.35e-06 2e-06 1.9e-06 1.45e-06 2e-06 1.75e-06 1.8e-06 1.9e-06
30 1.65e-06 2.25e-06 1.95e-06 1.95e-06 1.45e-06 1.3e-06 2.2e-06 2e-06 1.75e-06 1.95e-06 2.65e-06 1.65e-06 2.1e-06 1.8e-06 1.65e-06 2.1e-06 1.9e-06 1.85e-06 1.8e-06 2.35e-06 2.85e-06 2.8e-06 2.3e-06 1.7e-06 1.35e-06 2.35e-06 2.05e-06 2.05e-06 2.25e-06 2e-06 2.5e-06 2.2e-06 1.65e-06 2.15e-06 2.15e-06 2.05e-06 1.95e-06 2.8e-06 1.65e-06 1.8e-06 1.85e-06 2.7e-06
31 1.7e-06 1.9e-06 2.2e-06 2.2e-06 2e-06 2.2e-06 1.6e-06 2.15e-06 2.1e-06 1.75e-06 1.85e-06 2e-06 1.75e-06 1.75e-06 2.05e-06 2e-06 2.15e-06 1.85e-06 1.65e-06 2.05e-06 2.05e-06 1.95e-06 2.25e-06 2.15e-06 2e-06 2.15e-06 2e-06 2.2e-06 1.4e-06 1.95e-06 2.2e-06 2.7e-06 1.95e-06 2.05e-06 1.95e-06 1.65e-06 1.9e-06 2.4e-06 2.2e-06 1.75e-06 1.8e-06 2.3e-06
32 1.2e-06 2.5e-06 2e-06 2e-06 1.8e-06 1.7e-06 2.2e-06 1.55e-06 1.1e-06 1.2e-06 2.2e-06 2.35e-06 1.45e-06 1.3e-06 1.1e-06 2.4e-06 1.1e-06 1.1e-06 1.55e-06 2.6e-06 2.85e-06 2.75e-06 2.25e-06 1.35e-06 8e-07 2.45e-06 2.35e-06 1.5e-06 2e-06 2e-06 1.65e-06 1.95e-06 1.1e-06 1.85e-06 1.8e-06 1.45e-06 1.7e-06 3.3e-06 2.1e-06 1.6e-06 1.25e-06 2.6e-06
33 1.35e-06 1.9e-06 2.2e-06 2.2e-06 1.95e-06 2.1e-06 1.95e-06 2e-06 1.45e-06 1.95e-06 2.55e-06 2e-06 2.4e-06 1.45e-06 1.75e-06 2.8e-06 1.45e-06 1.5e-06 1.45e-06 1.95e-06 2.6e-06 2.85e-06 1.85e-06 1.85e-06 1.75e-06 2.05e-06 2.85e-06 2.35e-06 2.1e-06 1.95e-06 2.15e-06 2.05e-06 1.85e-06 2.3e-06 2.5e-06 2.3e-06 1.65e-06 2.6e-06 2.15e-06 1.5e-06 1.75e-06 2.7e-06
34 2e-06 2.55e-06 2.15e-06 2.15e-06 2.5e-06 2.2e-06 1.9e-06 2.1e-06 2.15e-06 1.9e-06 2.2e-06 2.65e-06 1.85e-06 2.2e-06 2e-06 2.45e-06 2.3e-06 2.05e-06 2.25e-06 2.6e-06 2.55e-06 2.35e-06 2.6e-06 1.95e-06 1.65e-06 2.5e-06 2.4e-06 1.9e-06 2e-06 2.35e-06 2.15e-06 1.95e-06 1.8e-06 2.5e-06 2.9e-06 1.8e-06 2.35e-06 2.9e-06 2.65e-06 2.15e-06 2e-06 2.55e-06
35 1.6e-06 2.45e-06 2.1e-06 2.1e-06 2.1e-06 2.1e-06 2.1e-06 1.7e-06 1.65e-06 1.75e-06 1.75e-06 2.5e-06 1.3e-06 1.95e-06 1.55e-06 2.05e-06 1.85e-06 1.65e-06 2e-06 2.55e-06 2.2e-06 2.1e-06 2.3e-06 1.8e-06 1.4e-06 2.35e-06 2e-06 1.8e-06 1.7e-06 2e-06 2.05e-06 1.65e-06 1.45e-06 2.3e-06 1.8e-06 2.4e-06 2.1e-06 2.85e-06 2.3e-06 1.95e-06 1.65e-06 2.35e-06
36 1.45e-06 1.9e-06 2.2e-06 2.2e-06 1.7e-06 1.95e-06 1.8e-06 2e-06 1.6e-06 1.85e-06 2.55e-06 1.75e-06 2.2e-06 1.4e-06 1.55e-06 2.55e-06 1.65e-06 1.65e-06 1.2e-06 2e-06 2.7e-06 2.75e-06 2.1e-06 1.65e-06 1.65e-06 1.95e-06 2.55e-06 2.25e-06 1.95e-06 1.9e-06 1.95e-06 1.9e-06 1.7e-06 1.65e-06 2.35e-06 2.1e-06 2.2e-06 2.65e-06 1.85e-06 1.35e-06 1.55e-06 2.6e-06
37 2.9e-06 1.25e-06 1.7e-06 1.7e-06 2.55e-06 2.75e-06 2.3e-06 2.15e-06 3.25e-06 3.15e-06 2.15e-06 2.25e-06 2.95e-06 2.75e-06 2.75e-06 2.55e-06 3.25e-06 3.15e-06 2.7e-06 1e-06 1e-06 1.45e-06 1.7e-06 2.85e-06 3.2e-06 1.15e-06 2.6e-06 3.2e-06 2.45e-06 1.45e-06 2.8e-06 2.4e-06 3.3e-06 2.6e-06 2.9e-06 2.85e-06 2.65e-06 3e-07 2.6e-06 2.3e-06 2.65e-06 1.6e-06
38 1.8e-06 2.1e-06 2.3e-06 2.3e-06 1.35e-06 1.6e-06 2.2e-06 2.15e-06 1.95e-06 2.2e-06 2.75e-06 1.25e-06 2.4e-06 1.8e-06 1.8e-06 2.05e-06 1.95e-06 2e-06 1.85e-06 2.25e-06 2.65e-06 2.8e-06 2.2e-06 2e-06 2e-06 2.1e-06 2.1e-06 2.4e-06 2.25e-06 2e-06 1.65e-06 2.2e-06 2.1e-06 2.15e-06 2.65e-06 2.3e-06 1.85e-06 2.6e-06 2.1e-06 1.7e-06 1.85e-06 2.5e-06
39 1.4e-06 1.65e-06 1.9e-06 1.9e-06 1.65e-06 1.75e-06 1.65e-06 1.7e-06 1.55e-06 1.8e-06 2.25e-06 1.6e-06 2e-06 1.25e-06 1.15e-06 2.35e-06 1.6e-06 1.65e-06 1.3e-06 1.6e-06 2.35e-06 2.45e-06 1.95e-06 1.45e-06 1.45e-06 1.65e-06 2.4e-06 2e-06 1.8e-06 1.75e-06 1.8e-06 1.75e-06 1.6e-06 1.5e-06 2.15e-06 1.95e-06 1.35e-06 2.3e-06 1.7e-06 1.9e-06 1.4e-06 2.3e-06
40 1.25e-06 2.15e-06 1.95e-06 1.95e-06 1.7e-06 1.85e-06 2.1e-06 1.7e-06 1.5e-06 1.3e-06 1.95e-06 2.1e-06 1.75e-06 1.65e-06 1.25e-06 2.25e-06 1.55e-06 1.15e-06 1.65e-06 2.05e-06 2.25e-06 2.4e-06 2e-06 1.25e-06 1.4e-06 1.75e-06 2.25e-06 1.95e-06 1.85e-06 1.8e-06 1.85e-06 1.8e-06 1.25e-06 1.75e-06 2e-06 1.65e-06 1.55e-06 2.65e-06 1.85e-06 1.4e-06 1.6e-06 2.45e-06
41 2.55e-06 2e-06 2.1e-06 2.1e-06 2.5e-06 2.65e-06 2.25e-06 2e-06 2.7e-06 3e-06 2.2e-06 2.5e-06 2.4e-06 2.4e-06 2.35e-06 2.45e-06 2.55e-06 2.75e-06 2.65e-06 1.95e-06 1.65e-06 1.95e-06 2.1e-06 2.55e-06 2.65e-06 1.85e-06 2.5e-06 2.25e-06 2.35e-06 1.9e-06 2.7e-06 2.3e-06 2.6e-06 2.7e-06 2.55e-06 2.35e-06 2.6e-06 1.6e-06 2.5e-06 2.3e-06 2.45e-06 2.9e-06
