 slim_762283762 slim_762283755 slim_762283751 slim_762283790 slim_762283778 slim_762283749 slim_762283780 slim_762283772 slim_762283765 slim_762283788 slim_762283756 slim_762283779 slim_762283771 slim_762283754 slim_762283769 slim_762283774 slim_762283741 slim_762283744 slim_762283767 slim_762283761 slim_762283783 slim_762283773 slim_762283758 slim_762283786 slim_762283739 slim_762283781 slim_762283764 slim_762283759 slim_762283784 slim_762283745 slim_762283787 slim_762283740 slim_762283776 slim_762283763 slim_762283782 slim_762283792 slim_762283789 slim_762283760 slim_762283742 slim_762283775 slim_762283766 slim_762283777 slim_762283791 slim_762283757 slim_762283785 slim_762283747 slim_762283768 slim_762283752 slim_762283750 slim_762283753 slim_762283770 slim_762283748 slim_762283746 slim_762283738 slim_762283743
0 1.3e-06 9e-07 1.6e-06 1.1e-06 1.45e-06 8.5e-07 9.5e-07 1.1e-06 1.6e-06 1.05e-06 1.15e-06 1.2e-06 1.2e-06 9e-07 1.05e-06 8e-07 1.15e-06 1.2e-06 1.3e-06 1.1e-06 1.3e-06 8.5e-07 1.2e-06 8.5e-07 1.25e-06 1.05e-06 1.3e-06 1.15e-06 1.25e-06 9e-07 9.5e-07 1.2e-06 8e-07 1.1e-06 7e-07 9.5e-07 1.05e-06 1.35e-06 1.2e-06 1.15e-06 1.55e-06 1.2e-06 7e-07 1.2e-06 1e-06 1.2e-06 9e-07 1.1e-06 8.5e-07 9.5e-07 1.45e-06 9.5e-07 1.05e-06 8e-07 1.6e-06
1 9e-07 8e-07 1.65e-06 9.5e-07 1.4e-06 9.5e-07 7.5e-07 1.15e-06 1.45e-06 1e-06 1e-06 1e-06 9.5e-07 5.5e-07 7.5e-07 9e-07 9.5e-07 1.1e-06 1.05e-06 7.5e-07 1.2e-06 9.5e-07 1.15e-06 7e-07 1e-06 1.3e-06 1.1e-06 1.4e-06 1.2e-06 6e-07 7.5e-07 9e-07 6.5e-07 8.5e-07 1.15e-06 1.1e-06 8.5e-07 1.25e-06 1e-06 7e-07 1.4e-06 1.1e-06 9.5e-07 9.5e-07 7e-07 9.5e-07 5.5e-07 9e-07 9.5e-07 6.5e-07 1.3e-06 7.5e-07 9e-07 8e-07 1.5e-06
2 1.6e-06 1.65e-06 3e-07 1.5e-06 1.2e-06 1.45e-06 1.3e-06 1.05e-06 1.4e-06 1.1e-06 1.1e-06 1.8e-06 1e-06 1.6e-06 1.55e-06 1.4e-06 1.05e-06 1.05e-06 1.2e-06 1.45e-06 9.5e-07 1.55e-06 7.5e-07 1.5e-06 1.65e-06 1.45e-06 1.05e-06 9e-07 8.5e-07 1.55e-06 1.3e-06 1.7e-06 1.45e-06 1.5e-06 1.5e-06 1.45e-06 1.4e-06 1.2e-06 1e-06 1.45e-06 6e-07 1e-06 1.65e-06 1.1e-06 1.5e-06 1.9e-06 1.6e-06 1.05e-06 1.55e-06 1.6e-06 1.25e-06 1.45e-06 1.55e-06 1.6e-06 4e-07
3 1.1e-06 9.5e-07 1.5e-06 1.2e-06 1.5e-06 1.1e-06 9e-07 9.5e-07 1.5e-06 7.5e-07 1.25e-06 1.2e-06 1e-06 7.5e-07 8e-07 1.05e-06 1.2e-06 1.1e-06 1.2e-06 1.05e-06 1.3e-06 1.05e-06 1.05e-06 1e-06 1e-06 1.25e-06 1.25e-06 1.45e-06 1.15e-06 9e-07 9e-07 9e-07 9.5e-07 9e-07 1.35e-06 9.5e-07 7.5e-07 1.4e-06 1.15e-06 9e-07 1.55e-06 1.2e-06 1.15e-06 1.1e-06 7e-07 1.15e-06 7.5e-07 1.05e-06 1.2e-06 9.5e-07 1.35e-06 6.5e-07 1.1e-06 1.1e-06 1.45e-06
4 1.45e-06 1.4e-06 1.2e-06 1.5e-06 2.1e-06 1.35e-06 1.3e-06 1.3e-06 1.5e-06 1.3e-06 1.1e-06 1.3e-06 1.2e-06 1.35e-06 1.4e-06 1.3e-06 1.25e-06 1.25e-06 1.3e-06 1.4e-06 1.35e-06 1.4e-06 1.25e-06 1.4e-06 1.45e-06 1.5e-06 1.3e-06 1.25e-06 1.25e-06 1.35e-06 1.3e-06 1.5e-06 1.35e-06 1.35e-06 1.4e-06 1.45e-06 1.4e-06 1.3e-06 1.25e-06 1.45e-06 1.15e-06 1.25e-06 1.5e-06 1.2e-06 1.4e-06 1.55e-06 1.35e-06 1.25e-06 1.4e-06 1.4e-06 1.3e-06 1.3e-06 1.45e-06 1.4e-06 1.2e-06
5 8.5e-07 9.5e-07 1.45e-06 1.1e-06 1.35e-06 1.2e-06 9.5e-07 9.5e-07 1.45e-06 9e-07 1.05e-06 1.2e-06 1.15e-06 1e-06 1e-06 6e-07 1.05e-06 1.25e-06 1.2e-06 1e-06 1.3e-06 8e-07 1.2e-06 9e-07 1.1e-06 9.5e-07 1.2e-06 1.05e-06 1.25e-06 9.5e-07 9.5e-07 1.15e-06 8.5e-07 8.5e-07 6.5e-07 8.5e-07 9.5e-07 1.25e-06 1.2e-06 1.1e-06 1.45e-06 1.25e-06 9e-07 1.1e-06 1e-06 1.2e-06 1e-06 1.15e-06 8e-07 1e-06 1.3e-06 9.5e-07 1e-06 8.5e-07 1.45e-06
6 9.5e-07 7.5e-07 1.3e-06 9e-07 1.3e-06 9.5e-07 1.1e-06 8e-07 1.45e-06 7e-07 1.1e-06 1.1e-06 9.5e-07 6.5e-07 8e-07 9e-07 1.05e-06 1e-06 1.1e-06 9.5e-07 1.05e-06 9.5e-07 1e-06 7.5e-07 1.05e-06 1.15e-06 1.1e-06 1.2e-06 1.05e-06 7e-07 6e-07 9.5e-07 7e-07 9e-07 1.1e-06 1e-06 8e-07 1.25e-06 9.5e-07 8.5e-07 1.25e-06 1e-06 1e-06 1e-06 7e-07 1.05e-06 6.5e-07 9.5e-07 1e-06 7.5e-07 1.3e-06 8e-07 9.5e-07 8.5e-07 1.3e-06
7 1.1e-06 1.15e-06 1.05e-06 9.5e-07 1.3e-06 9.5e-07 8e-07 7e-07 1.5e-06 6e-07 1.25e-06 1.35e-06 1.1e-06 1.05e-06 1e-06 9e-07 1.2e-06 1.05e-06 1.2e-06 1.05e-06 1.15e-06 1e-06 1e-06 1e-06 1.05e-06 8e-07 1.2e-06 1.05e-06 1.1e-06 1.05e-06 8e-07 1.1e-06 9.5e-07 9.5e-07 1e-06 9.5e-07 9e-07 1.35e-06 1.15e-06 1.15e-06 1.3e-06 1.15e-06 1.15e-06 1.1e-06 1e-06 1.35e-06 1.05e-06 1.2e-06 1.05e-06 1.1e-06 1.35e-06 8.5e-07 1.05e-06 1.1e-06 1.2e-06
8 1.6e-06 1.45e-06 1.4e-06 1.5e-06 1.5e-06 1.45e-06 1.45e-06 1.5e-06 1.9e-06 1.45e-06 1.15e-06 1.5e-06 1.1e-06 1.35e-06 1.3e-06 1.4e-06 1.2e-06 1.45e-06 1.25e-06 1.4e-06 1.55e-06 1.5e-06 1.3e-06 1.6e-06 1.35e-06 1.75e-06 1.2e-06 1.55e-06 1.35e-06 1.45e-06 1.45e-06 1.4e-06 1.55e-06 1.25e-06 1.7e-06 1.65e-06 1.5e-06 1.35e-06 1.35e-06 1.35e-06 1.25e-06 1.45e-06 1.65e-06 1.15e-06 1.5e-06 1.25e-06 1.35e-06 1.2e-06 1.55e-06 1.5e-06 1.25e-06 1.2e-06 1.55e-06 1.6e-06 1.2e-06
9 1.05e-06 1e-06 1.1e-06 7.5e-07 1.3e-06 9e-07 7e-07 6e-07 1.45e-06 7e-07 1.15e-06 1.3e-06 1.05e-06 9.5e-07 9e-07 8.5e-07 1.1e-06 1.1e-06 1.15e-06 9.5e-07 1.1e-06 1e-06 1e-06 9e-07 1.05e-06 1e-06 1.1e-06 1.05e-06 1.05e-06 9e-07 7e-07 1.05e-06 8.5e-07 9e-07 1e-06 7e-07 5.5e-07 1.25e-06 1.05e-06 9.5e-07 1.25e-06 1.1e-06 1.1e-06 1.05e-06 6.5e-07 1.25e-06 9.5e-07 1.1e-06 1e-06 9.5e-07 1.3e-06 9e-07 9.5e-07 1e-06 1.2e-06
