 slim_762275152 slim_762275142 slim_762275184 slim_762275134 slim_762275166 slim_762275172 slim_762275150 slim_762275168 slim_762275173 slim_762275174 slim_762275137 slim_762275170 slim_762275145 slim_762275148 slim_762275157 slim_762275159 slim_762275177 slim_762275181 slim_762275153 slim_762275138 slim_762275167 slim_762275136 slim_762275154 slim_762275163 slim_762275135 slim_762275171 slim_762275176 slim_762275169 slim_762275143 slim_762275161 slim_762275144 slim_762275156 slim_762275147 slim_762275178 slim_762275141 slim_762275151 slim_762275182 slim_762275149 slim_762275180 slim_762275158 slim_762275146 slim_762275175 slim_762275164 slim_762275133 slim_762275162 slim_762275160 slim_762275179 slim_762275183 slim_762275165 slim_762275139 slim_762275155 slim_762275140
10 4.5e-07 5.5e-07 1.1e-06 6e-07 9e-07 5e-07 9e-07 1.65e-06 1.75e-06 1.75e-06 7e-07 1.6e-06 8.5e-07 2.05e-06 6.5e-07 1.8e-06 1.8e-06 1.55e-06 6.5e-07 1.05e-06 1.8e-06 8e-07 9.5e-07 2.05e-06 1.25e-06 1.6e-06 1.7e-06 1.2e-06 1.45e-06 2.3e-06 1.9e-06 1.8e-06 1.3e-06 1.8e-06 1.7e-06 9e-07 1.7e-06 5.5e-07 2.4e-06 9.5e-07 8e-07 1.9e-06 1.75e-06 2e-06 5.5e-07 1.8e-06 2.35e-06 9e-07 6e-07 1.25e-06 1.2e-06 2.15e-06
11 1.5e-06 1.65e-06 1.45e-06 1.6e-06 1.55e-06 1.45e-06 1.75e-06 1.55e-06 1.2e-06 1.8e-06 1.6e-06 1.5e-06 1.5e-06 1.25e-06 1.4e-06 1.15e-06 1.75e-06 1.55e-06 1.55e-06 1.4e-06 1.75e-06 1.15e-06 1.45e-06 1.4e-06 1.65e-06 1.7e-06 1.3e-06 1.45e-06 1.45e-06 1.65e-06 1.8e-06 1.6e-06 1.45e-06 2.1e-06 1.6e-06 1.45e-06 1.7e-06 1.6e-06 1.35e-06 1.7e-06 1.55e-06 1.95e-06 1.35e-06 1.45e-06 1.6e-06 1.8e-06 1.6e-06 1.45e-06 1.6e-06 1.25e-06 1.05e-06 1.65e-06
12 7e-07 8e-07 8.5e-07 8e-07 8.5e-07 6.5e-07 1.1e-06 1.4e-06 1.65e-06 1.6e-06 8.5e-07 1.5e-06 1.1e-06 1.7e-06 8.5e-07 1.35e-06 1.35e-06 1.45e-06 8.5e-07 9e-07 1.15e-06 9.5e-07 7.5e-07 1.65e-06 9.5e-07 1.55e-06 1.15e-06 8.5e-07 1.1e-06 1.8e-06 1.65e-06 1.7e-06 1.15e-06 1.9e-06 1.5e-06 8e-07 1.55e-06 7.5e-07 2e-06 8.5e-07 8e-07 1.75e-06 1.2e-06 1.5e-06 8e-07 1.55e-06 1.9e-06 8e-07 8e-07 1.2e-06 1.1e-06 1.8e-06
13 1.95e-06 1.95e-06 1.75e-06 1.9e-06 1.7e-06 1.9e-06 2.05e-06 1.65e-06 1.4e-06 1.85e-06 2.05e-06 1.25e-06 1.7e-06 2.2e-06 1.95e-06 1.4e-06 1.85e-06 1.6e-06 1.95e-06 1.7e-06 1.7e-06 1.7e-06 1.75e-06 1.2e-06 1.65e-06 1.75e-06 1.45e-06 1.6e-06 1.6e-06 1.45e-06 1.7e-06 1.75e-06 1.75e-06 2.15e-06 1.7e-06 1.75e-06 1.75e-06 2.05e-06 1.35e-06 1.85e-06 1.8e-06 2e-06 1.5e-06 1.5e-06 2.05e-06 1.65e-06 1.6e-06 1.75e-06 1.9e-06 1.65e-06 1.45e-06 1.5e-06
14 4e-07 7.5e-07 9e-07 8.5e-07 1.1e-06 5.5e-07 1.15e-06 1.55e-06 1.6e-06 1.65e-06 6.5e-07 1.4e-06 8.5e-07 1.95e-06 7e-07 1.6e-06 1.65e-06 1.45e-06 6e-07 8.5e-07 1.8e-06 6.5e-07 9.5e-07 2.05e-06 1.35e-06 1.45e-06 1.6e-06 1e-06 1.35e-06 2.2e-06 1.8e-06 1.55e-06 1.15e-06 1.85e-06 1.6e-06 8.5e-07 1.6e-06 5e-07 2.2e-06 1e-06 8e-07 1.8e-06 1.65e-06 2e-06 5e-07 1.85e-06 2.05e-06 8.5e-07 8.5e-07 1.15e-06 1e-06 1.95e-06
15 1.7e-06 1.75e-06 1.35e-06 1.65e-06 1.3e-06 1.65e-06 1.65e-06 1.9e-06 1.45e-06 2.2e-06 1.8e-06 1.15e-06 1.35e-06 1.4e-06 1.6e-06 9e-07 1.2e-06 1.9e-06 1.6e-06 1.3e-06 1.45e-06 1.4e-06 1.15e-06 1.3e-06 1.35e-06 2.1e-06 9e-07 1.25e-06 1.5e-06 1.8e-06 2.15e-06 2.1e-06 1.6e-06 2.5e-06 1.95e-06 1.15e-06 2.05e-06 1.8e-06 1.45e-06 1.7e-06 1.5e-06 2.35e-06 9.5e-07 1.15e-06 1.8e-06 1.75e-06 1.45e-06 1.15e-06 1.65e-06 1.2e-06 9.5e-07 2.05e-06
16 1.65e-06 1.65e-06 1.45e-06 1.55e-06 1.35e-06 1.65e-06 1.7e-06 2.05e-06 2.05e-06 2.05e-06 1.8e-06 1.75e-06 1.35e-06 1.85e-06 1.65e-06 1.2e-06 2.1e-06 1.95e-06 1.65e-06 1.4e-06 1.6e-06 1.7e-06 1.4e-06 1.8e-06 1.05e-06 1.95e-06 1.35e-06 1.25e-06 1.55e-06 1.9e-06 1.9e-06 1.95e-06 1.75e-06 2.4e-06 2.1e-06 1.4e-06 2.1e-06 1.8e-06 1.95e-06 1.3e-06 1.45e-06 2.25e-06 1.4e-06 1.75e-06 1.8e-06 1.8e-06 1.6e-06 1.4e-06 1.55e-06 1.6e-06 1.45e-06 1.75e-06
17 1.4e-06 1.5e-06 1.6e-06 1.5e-06 1.55e-06 1.3e-06 1.75e-06 1.6e-06 1.55e-06 1.6e-06 1.55e-06 1.55e-06 1.45e-06 1.6e-06 1.45e-06 1.9e-06 1.95e-06 2.5e-06 1.5e-06 1.6e-06 1.9e-06 1.5e-06 1.6e-06 1.55e-06 1.55e-06 1.55e-06 1.8e-06 1.55e-06 1.6e-06 1.75e-06 1.65e-06 1.6e-06 1.65e-06 1.9e-06 1.55e-06 1.6e-06 1.55e-06 1.45e-06 1.75e-06 1.5e-06 1.45e-06 1.75e-06 1.85e-06 2e-06 1.4e-06 1.8e-06 1.85e-06 1.6e-06 1.5e-06 1.7e-06 1.55e-06 1.55e-06
18 4e-07 8.5e-07 1.15e-06 8.5e-07 1e-06 6e-07 1.05e-06 1.65e-06 1.7e-06 1.75e-06 6.5e-07 1.55e-06 8.5e-07 1.95e-06 6e-07 1.6e-06 1.65e-06 1.5e-06 5e-07 9.5e-07 1.7e-06 7.5e-07 9e-07 1.85e-06 1.1e-06 1.45e-06 1.55e-06 1.25e-06 1.45e-06 2.2e-06 1.9e-06 1.8e-06 1.15e-06 2e-06 1.7e-06 7e-07 1.65e-06 5e-07 2.2e-06 9.5e-07 5.5e-07 1.9e-06 1.6e-06 1.85e-06 5e-07 1.8e-06 2.2e-06 7e-07 8.5e-07 1.15e-06 1.15e-06 2.1e-06
19 9e-07 1.1e-06 9e-07 1.1e-06 1.15e-06 9.5e-07 1.4e-06 1.6e-06 1.7e-06 1.8e-06 1.05e-06 1.4e-06 9e-07 1.7e-06 8.5e-07 1.3e-06 1.4e-06 1.6e-06 9.5e-07 1.5e-06 1.4e-06 9e-07 1.05e-06 1.8e-06 1.25e-06 1.6e-06 1.25e-06 8.5e-07 1.25e-06 1.85e-06 1.8e-06 1.7e-06 1.2e-06 2.1e-06 1.65e-06 9.5e-07 1.75e-06 1e-06 1.95e-06 1.15e-06 1e-06 1.95e-06 1.3e-06 1.65e-06 1e-06 1.65e-06 1.8e-06 9.5e-07 1.1e-06 1.25e-06 1.1e-06 1.75e-06
20 1.7e-06 1.65e-06 1.45e-06 1.55e-06 1.4e-06 1.65e-06 1.85e-06 1.8e-06 1.95e-06 2.1e-06 1.8e-06 1.75e-06 1.15e-06 1.7e-06 1.8e-06 1.45e-06 1.6e-06 1.9e-06 1.7e-06 1.4e-06 1.3e-06 1.65e-06 1.45e-06 1.6e-06 1.35e-06 2e-06 1.2e-06 1.25e-06 1.3e-06 1.65e-06 1.95e-06 2.15e-06 1.5e-06 2.4e-06 1.85e-06 1.45e-06 2.05e-06 1.8e-06 1.95e-06 1.5e-06 1.5e-06 2.25e-06 1.25e-06 1.05e-06 1.8e-06 1.75e-06 1.95e-06 1.45e-06 1.55e-06 1.7e-06 1.55e-06 1.9e-06
21 6e-07 9.5e-07 1e-06 1e-06 1.2e-06 7e-07 1.3e-06 1.5e-06 1.4e-06 1.7e-06 8e-07 1.15e-06 9.5e-07 1.7e-06 6.5e-07 1.4e-06 1.7e-06 1.5e-06 7.5e-07 9e-07 1.65e-06 1.1e-06 1e-06 1.8e-06 1.45e-06 1.5e-06 1.4e-06 1.1e-06 1.3e-06 1.95e-06 1.85e-06 1.65e-06 1.1e-06 1.95e-06 1.55e-06 9e-07 1.65e-06 7e-07 1.95e-06 1.15e-06 9.5e-07 1.85e-06 1.45e-06 1.65e-06 7e-07 1.75e-06 2e-06 9e-07 1e-06 1.05e-06 9.5e-07 1.95e-06
22 8e-07 9.5e-07 1e-06 9.5e-07 9e-07 7.5e-07 1.1e-06 1.6e-06 1.6e-06 1.8e-06 9.5e-07 1.45e-06 7.5e-07 1.75e-06 9.5e-07 1.15e-06 1.4e-06 1.6e-06 9e-07 1.05e-06 1.45e-06 1e-06 1.3e-06 1.65e-06 1.05e-06 1.75e-06 1.2e-06 1.05e-06 1.35e-06 2.05e-06 1.9e-06 1.9e-06 1.35e-06 2.1e-06 1.7e-06 7.5e-07 1.7e-06 8.5e-07 2e-06 1.05e-06 9e-07 1.95e-06 1.25e-06 1.55e-06 9e-07 1.65e-06 1.95e-06 7.5e-07 9.5e-07 1.15e-06 1.05e-06 2.1e-06
23 1.95e-06 1.95e-06 1.85e-06 1.85e-06 1.6e-06 1.9e-06 1.95e-06 1.75e-06 1.4e-06 1.9e-06 2.05e-06 1.4e-06 1.65e-06 1.2e-06 2.05e-06 1.3e-06 1.8e-06 1.55e-06 1.85e-06 1.8e-06 1.6e-06 1.8e-06 1.65e-06 1.8e-06 1.5e-06 1.8e-06 1.4e-06 1.7e-06 1.65e-06 1.45e-06 1.8e-06 1.95e-06 1.8e-06 2.2e-06 1.8e-06 1.65e-06 1.75e-06 2.05e-06 1.35e-06 1.8e-06 1.7e-06 2.05e-06 1.45e-06 1.35e-06 2.05e-06 1.6e-06 1.65e-06 1.65e-06 1.85e-06 1.65e-06 1.45e-06 1.65e-06
24 1.05e-06 1.05e-06 1.3e-06 9.5e-07 8e-07 1.1e-06 1.1e-06 1.75e-06 1.85e-06 1.65e-06 1.25e-06 1.65e-06 9.5e-07 1.65e-06 1.35e-06 1.35e-06 1.05e-06 1.55e-06 1.1e-06 1.25e-06 1.35e-06 1.45e-06 1.05e-06 1.5e-06 8e-07 1.55e-06 1.25e-06 1.05e-06 1.2e-06 1.7e-06 1.45e-06 1.7e-06 1.45e-06 2e-06 1.8e-06 1.05e-06 1.7e-06 1.25e-06 1.85e-06 6.5e-07 8.5e-07 1.85e-06 1.3e-06 1.55e-06 1.25e-06 1.5e-06 1.7e-06 1.05e-06 9.5e-07 1.3e-06 1.3e-06 1.45e-06
25 1.4e-06 1.6e-06 1.7e-06 1.6e-06 1.7e-06 1.5e-06 1.9e-06 1.7e-06 1.7e-06 1.55e-06 1.6e-06 1.7e-06 1.55e-06 1.75e-06 1.45e-06 2.1e-06 1.95e-06 1.55e-06 1.45e-06 1.6e-06 2e-06 1.5e-06 1.75e-06 1.8e-06 1.55e-06 2.7e-06 1.95e-06 1.65e-06 1.7e-06 1.7e-06 1.55e-06 1.5e-06 1.65e-06 1.85e-06 1.75e-06 1.65e-06 1.65e-06 1.5e-06 1.9e-06 1.45e-06 1.5e-06 1.75e-06 2e-06 2.15e-06 1.5e-06 1.65e-06 1.8e-06 1.65e-06 1.6e-06 1.8e-06 1.7e-06 1.5e-06
26 1.6e-06 1.6e-06 1.3e-06 1.5e-06 1.25e-06 1.55e-06 1.65e-06 1.75e-06 1.6e-06 2.05e-06 1.7e-06 1.3e-06 1.15e-06 1.45e-06 1.6e-06 9e-07 1.35e-06 1.8e-06 1.55e-06 1.25e-06 1.2e-06 1.4e-06 1.2e-06 1.4e-06 1.25e-06 1.95e-06 1.5e-06 1.15e-06 1.3e-06 1.65e-06 1.95e-06 2e-06 1.45e-06 2.35e-06 1.8e-06 1.2e-06 1.95e-06 1.7e-06 1.55e-06 1.5e-06 1.4e-06 2.2e-06 8.5e-07 1.2e-06 1.7e-06 1.7e-06 1.65e-06 1.2e-06 1.5e-06 1.3e-06 1.15e-06 1.85e-06
27 1e-06 9.5e-07 8.5e-07 1e-06 9.5e-07 1.05e-06 1.35e-06 1.55e-06 1.7e-06 1.75e-06 1.2e-06 1.45e-06 8.5e-07 1.6e-06 1e-06 1.25e-06 1.25e-06 1.55e-06 1.25e-06 8.5e-07 1.25e-06 1.1e-06 1.05e-06 1.7e-06 1.05e-06 1.65e-06 1.15e-06 1.2e-06 1e-06 1.7e-06 1.55e-06 1.65e-06 1.25e-06 2e-06 1.6e-06 1.05e-06 1.7e-06 1.15e-06 1.85e-06 1e-06 1e-06 1.9e-06 1.2e-06 1.55e-06 1.15e-06 1.6e-06 1.7e-06 1.05e-06 1e-06 1.25e-06 1.1e-06 1.55e-06
28 1.25e-06 1.2e-06 1.25e-06 1.2e-06 1.15e-06 1.3e-06 1.55e-06 1.6e-06 1.7e-06 1.8e-06 1.45e-06 1.45e-06 1.1e-06 1.6e-06 1.35e-06 1.5e-06 1.55e-06 1.6e-06 1.45e-06 1.25e-06 1.3e-06 1.3e-06 1.35e-06 1.65e-06 1.2e-06 1.7e-06 1.3e-06 1e-06 1.7e-06 1.65e-06 1.6e-06 1.75e-06 1.1e-06 2.05e-06 1.65e-06 1.35e-06 1.75e-06 1.4e-06 1.8e-06 1.2e-06 1.2e-06 1.95e-06 1.35e-06 1.5e-06 1.4e-06 1.75e-06 1.85e-06 1.35e-06 1.2e-06 1.4e-06 1.3e-06 1.6e-06
29 2.2e-06 2.15e-06 1.9e-06 2.05e-06 1.95e-06 2.15e-06 2.35e-06 1.8e-06 1.7e-06 1.8e-06 2.3e-06 1.65e-06 1.8e-06 1.45e-06 2.2e-06 1.8e-06 1.9e-06 1.75e-06 2.2e-06 1.85e-06 1.65e-06 1.95e-06 2.05e-06 1.45e-06 1.7e-06 1.7e-06 1.65e-06 1.7e-06 1.65e-06 2.1e-06 1.65e-06 1.75e-06 1.85e-06 1.9e-06 1.85e-06 2.05e-06 1.75e-06 2.3e-06 1.45e-06 1.85e-06 2e-06 1.75e-06 1.7e-06 1.7e-06 2.3e-06 1.65e-06 1.6e-06 2.05e-06 2.05e-06 2e-06 1.8e-06 1.35e-06
30 1.7e-06 1.65e-06 1.8e-06 1.65e-06 1.65e-06 1.75e-06 2e-06 1.75e-06 1.85e-06 1.65e-06 1.9e-06 1.8e-06 1.65e-06 1.7e-06 1.8e-06 2.15e-06 1.9e-06 1.65e-06 1.9e-06 1.8e-06 1.95e-06 1.85e-06 1.9e-06 1.8e-06 1.45e-06 1.55e-06 1.95e-06 1.55e-06 1.6e-06 1.65e-06 2.6e-06 1.5e-06 1.85e-06 1.95e-06 1.8e-06 1.9e-06 1.75e-06 1.85e-06 1.9e-06 1.45e-06 1.65e-06 1.85e-06 2e-06 2.15e-06 1.85e-06 1.7e-06 1.8e-06 1.9e-06 1.65e-06 1.95e-06 1.85e-06 1.4e-06
31 1.65e-06 1.75e-06 1.7e-06 1.75e-06 1.85e-06 1.65e-06 2.05e-06 1.7e-06 1.75e-06 1.6e-06 1.8e-06 1.6e-06 1.7e-06 1.75e-06 1.55e-06 2.1e-06 1.95e-06 1.6e-06 1.8e-06 1.7e-06 2.15e-06 1.65e-06 1.9e-06 1.95e-06 1.7e-06 1.5e-06 2e-06 1.65e-06 1.75e-06 1.75e-06 1.5e-06 2.6e-06 1.8e-06 1.9e-06 1.75e-06 1.9e-06 1.7e-06 1.75e-06 1.85e-06 1.6e-06 1.75e-06 1.8e-06 2.05e-06 2.3e-06 1.75e-06 1.85e-06 1.7e-06 1.9e-06 1.75e-06 1.9e-06 1.7e-06 1.45e-06
32 1.1e-06 1.3e-06 1.3e-06 1.3e-06 1.35e-06 1.2e-06 1.6e-06 1.65e-06 1.7e-06 1.85e-06 1.3e-06 1.45e-06 1.15e-06 1.75e-06 1.15e-06 1.6e-06 1.75e-06 1.65e-06 1.15e-06 1.2e-06 1.5e-06 1.1e-06 1.35e-06 1.8e-06 1.45e-06 1.65e-06 1.45e-06 1.25e-06 1.1e-06 1.85e-06 1.85e-06 1.8e-06 2.1e-06 2.1e-06 1.7e-06 1.25e-06 1.8e-06 1.2e-06 1.95e-06 1.35e-06 1.2e-06 2e-06 1.5e-06 1.65e-06 1.2e-06 1.85e-06 2e-06 1.25e-06 1.3e-06 1.4e-06 1.3e-06 1.85e-06
33 1.8e-06 1.7e-06 2.05e-06 1.75e-06 1.9e-06 1.85e-06 2.05e-06 2.05e-06 2.05e-06 1.95e-06 1.8e-06 2.1e-06 1.9e-06 2.15e-06 1.85e-06 2.5e-06 2.4e-06 1.9e-06 2e-06 2.1e-06 2.4e-06 1.95e-06 2.1e-06 2.2e-06 2e-06 1.85e-06 2.35e-06 2e-06 2.05e-06 1.9e-06 1.95e-06 1.9e-06 2.1e-06 3.3e-06 2.1e-06 2.1e-06 1.9e-06 1.9e-06 2.2e-06 1.85e-06 1.95e-06 1.9e-06 2.4e-06 2.55e-06 1.9e-06 2.15e-06 2.25e-06 2.1e-06 1.75e-06 2.2e-06 2.05e-06 1.9e-06
34 1.55e-06 1.65e-06 1.65e-06 1.65e-06 1.7e-06 1.45e-06 1.95e-06 1.45e-06 1.65e-06 1.8e-06 1.7e-06 1.6e-06 1.5e-06 1.7e-06 1.6e-06 1.95e-06 2.1e-06 1.55e-06 1.7e-06 1.65e-06 1.85e-06 1.55e-06 1.7e-06 1.8e-06 1.8e-06 1.75e-06 1.8e-06 1.6e-06 1.65e-06 1.85e-06 1.8e-06 1.75e-06 1.7e-06 2.1e-06 2.8e-06 1.7e-06 1.8e-06 1.6e-06 1.95e-06 1.7e-06 1.65e-06 1.95e-06 1.85e-06 2e-06 1.55e-06 1.9e-06 2e-06 1.7e-06 1.65e-06 1.8e-06 1.65e-06 1.8e-06
35 7e-07 9.5e-07 1.05e-06 9.5e-07 9e-07 8e-07 1.1e-06 1.65e-06 1.6e-06 1.85e-06 9e-07 1.45e-06 8e-07 1.75e-06 8.5e-07 1.15e-06 1.4e-06 1.6e-06 7e-07 9.5e-07 1.45e-06 9e-07 7.5e-07 1.65e-06 1.05e-06 1.65e-06 1.2e-06 1.05e-06 1.35e-06 2.05e-06 1.9e-06 1.9e-06 1.25e-06 2.1e-06 1.7e-06 1.3e-06 1.75e-06 8e-07 2e-06 1.05e-06 8e-07 2e-06 1.25e-06 1.55e-06 8e-07 1.6e-06 1.95e-06 6.5e-07 9.5e-07 1.1e-06 1.05e-06 2.1e-06
36 1.55e-06 1.65e-06 1.7e-06 1.65e-06 1.7e-06 1.5e-06 1.9e-06 1.7e-06 1.7e-06 1.7e-06 1.7e-06 1.7e-06 1.55e-06 1.75e-06 1.6e-06 2.05e-06 2.1e-06 1.55e-06 1.65e-06 1.75e-06 2.05e-06 1.65e-06 1.7e-06 1.75e-06 1.7e-06 1.65e-06 1.95e-06 1.7e-06 1.75e-06 1.75e-06 1.75e-06 1.7e-06 1.8e-06 1.9e-06 1.8e-06 1.75e-06 2.8e-06 1.6e-06 1.65e-06 1.65e-06 1.6e-06 1.75e-06 2e-06 2.15e-06 1.65e-06 1.9e-06 1.95e-06 1.75e-06 1.65e-06 1.85e-06 1.7e-06 1.65e-06
