 slim_761970683 slim_761970678 slim_761970679 slim_761970693 slim_761970672 slim_761970697 slim_761970675 slim_761970687 slim_761970680 slim_761970701 slim_761970667 slim_761970691 slim_761970668 slim_761970685 slim_761970673 slim_761970681 slim_761970684 slim_761970688 slim_761970666 slim_761970689 slim_761970663 slim_761970686 slim_761970676 slim_761970690 slim_761970698 slim_761970692 slim_761970664 slim_761970696 slim_761970700 slim_761970660 slim_761970658 slim_761970677 slim_761970682 slim_761970699 slim_761970671 slim_761970665 slim_761970669 slim_761970659 slim_761970695 slim_761970694 slim_761970670 slim_761970662 slim_761970661 slim_761970657 slim_761970674
29 3.05e-06 1.755e-05 8.1e-06 1.02e-05 1.435e-05 9.7e-06 1.705e-05 1.415e-05 7.9e-06 9.75e-06 1.06e-05 1.425e-05 1.42e-05 1.37e-05 1.965e-05 1.05e-05 1.195e-05 1.78e-05 1.09e-05 1.22e-05 1.06e-05 1.05e-05 3.2e-06 1.925e-05 1.215e-05 1.44e-05 1.13e-05 1.115e-05 1.84e-05 6e-06 1.42e-05 3.1e-06 4.5e-06 1.775e-05 1.075e-05 3.05e-06 1.07e-05 1.44e-05 1.825e-05 1.07e-05 3.05e-06 1.805e-05 1.075e-05 1.725e-05 1.43e-05
30 1.655e-05 2.13e-05 8.65e-06 2.295e-05 1.07e-05 2.325e-05 2.005e-05 8.1e-06 1.25e-05 1.445e-05 1.245e-05 8.4e-06 8.15e-06 1.89e-05 1.2e-05 1.235e-05 1.6e-05 9.2e-06 1.305e-05 1.175e-05 1.25e-05 1.24e-05 1.665e-05 1.285e-05 1.635e-05 8.25e-06 1.245e-05 1.26e-05 1.095e-05 1.42e-05 1.58e-05 1.665e-05 1.295e-05 1.89e-05 1.255e-05 1.66e-05 1.25e-05 8.3e-06 1.35e-05 1.01e-05 1.66e-05 8.25e-06 1.26e-05 1.91e-05 8.2e-06
31 5e-07 1.5e-05 1.06e-05 7.6e-06 1.43e-05 7.1e-06 1.695e-05 1.665e-05 7.9e-06 9.7e-06 1.055e-05 1.675e-05 1.665e-05 1.36e-05 2.105e-05 1.045e-05 1.08e-05 2.03e-05 1.1e-05 1.22e-05 1.05e-05 1.04e-05 6e-07 2.065e-05 1.095e-05 1.69e-05 1.125e-05 1.11e-05 1.84e-05 3.1e-06 1.665e-05 9e-07 4.5e-06 1.77e-05 1.075e-05 5e-07 1.065e-05 1.69e-05 1.96e-05 1.33e-05 5e-07 2.05e-05 1.075e-05 1.73e-05 1.68e-05
32 4.3e-06 1.73e-05 6.7e-06 1.125e-05 1.3e-05 1.12e-05 1.775e-05 1.305e-05 7.4e-06 1.11e-05 1.07e-05 1.305e-05 1.315e-05 1.375e-05 1.885e-05 1.06e-05 1.26e-05 1.73e-05 1.12e-05 1.17e-05 1.085e-05 1.075e-05 4.5e-06 1.92e-05 1.295e-05 1.305e-05 1.09e-05 1.095e-05 1.675e-05 4.5e-06 1.295e-05 4.5e-06 8.5e-06 1.735e-05 1.055e-05 4.45e-06 1.085e-05 1.305e-05 1.9e-05 1.055e-05 4.45e-06 1.7e-05 1.07e-05 1.73e-05 1.295e-05
33 1.78e-05 1.7e-05 1.88e-05 1.72e-05 1.885e-05 1.755e-05 1.74e-05 1.895e-05 1.88e-05 1.82e-05 1.775e-05 1.89e-05 1.92e-05 1.89e-05 1.94e-05 1.765e-05 1.98e-05 1.74e-05 1.74e-05 1.735e-05 1.76e-05 1.75e-05 1.77e-05 1.965e-05 1.995e-05 1.89e-05 1.71e-05 1.735e-05 1.695e-05 1.775e-05 1.89e-05 1.77e-05 1.735e-05 3.37e-05 1.74e-05 1.77e-05 1.755e-05 1.89e-05 2.035e-05 1.74e-05 1.77e-05 1.76e-05 1.73e-05 1.725e-05 1.88e-05
34 1.055e-05 1.735e-05 1.245e-05 1.75e-05 1.25e-05 1.745e-05 1.795e-05 1.26e-05 1.305e-05 1.17e-05 1.085e-05 1.25e-05 1.275e-05 1.945e-05 1.28e-05 1.075e-05 1.275e-05 1.14e-05 1.13e-05 1.145e-05 1.1e-05 1.09e-05 1.075e-05 1.33e-05 1.31e-05 1.245e-05 1.09e-05 1.1e-05 1.055e-05 1.075e-05 1.255e-05 1.075e-05 1.055e-05 1.74e-05 2.1e-05 1.07e-05 1.1e-05 1.245e-05 1.35e-05 1.055e-05 1.07e-05 1.105e-05 1.075e-05 1.735e-05 1.245e-05
35 4.5e-07 1.495e-05 1.055e-05 7.6e-06 1.425e-05 7.15e-06 1.7e-05 1.66e-05 7.85e-06 9.65e-06 1.05e-05 1.67e-05 1.66e-05 1.36e-05 2.1e-05 1.04e-05 1.075e-05 2.025e-05 1.095e-05 1.215e-05 1.05e-05 1.04e-05 6e-07 2.06e-05 1.095e-05 1.685e-05 1.125e-05 1.11e-05 1.835e-05 3.05e-06 1.66e-05 5e-07 4.45e-06 1.77e-05 1.07e-05 8e-07 1.06e-05 1.685e-05 1.955e-05 1.325e-05 4.5e-07 2.045e-05 1.07e-05 1.725e-05 1.675e-05
36 1.08e-05 1.75e-05 1.265e-05 1.725e-05 1.275e-05 1.71e-05 1.78e-05 1.28e-05 1.315e-05 1.155e-05 1.07e-05 1.265e-05 1.25e-05 1.915e-05 1.29e-05 1.07e-05 1.27e-05 1.12e-05 1.12e-05 1.145e-05 1.06e-05 1.05e-05 1.07e-05 1.34e-05 1.28e-05 1.28e-05 1.12e-05 1.1e-05 1.11e-05 1.07e-05 1.25e-05 1.065e-05 1.085e-05 1.755e-05 1.1e-05 1.06e-05 2.07e-05 1.285e-05 1.31e-05 1.105e-05 1.055e-05 1.06e-05 1.075e-05 1.755e-05 1.275e-05
37 1.68e-05 2.135e-05 8.75e-06 2.32e-05 1.075e-05 2.35e-05 2.03e-05 8.15e-06 1.26e-05 1.475e-05 1.28e-05 8.35e-06 8.5e-06 1.915e-05 1.2e-05 1.27e-05 1.625e-05 9.55e-06 1.315e-05 1.195e-05 1.285e-05 1.275e-05 1.69e-05 1.31e-05 1.66e-05 8.2e-06 1.24e-05 1.26e-05 1.07e-05 1.44e-05 8.3e-06 1.69e-05 1.305e-05 1.89e-05 1.245e-05 1.685e-05 1.285e-05 1.63e-05 1.38e-05 1e-05 1.685e-05 8.7e-06 1.26e-05 1.91e-05 8.15e-06
38 1.98e-05 2.155e-05 1.925e-05 2.655e-05 1.51e-05 2.61e-05 2.025e-05 1.365e-05 2.115e-05 1.285e-05 1.335e-05 1.345e-05 1.36e-05 2.675e-05 6.15e-06 1.325e-05 1.245e-05 7.15e-06 1.355e-05 1.43e-05 1.31e-05 1.3e-05 1.975e-05 6.65e-06 1.24e-05 1.38e-05 1.4e-05 1.38e-05 8.5e-06 1.825e-05 1.35e-05 1.96e-05 1.9e-05 2.035e-05 1.35e-05 1.955e-05 1.31e-05 1.38e-05 1.01e-05 1.215e-05 1.955e-05 6.8e-06 1.325e-05 1.995e-05 1.37e-05
39 1.31e-05 1.99e-05 9.95e-06 2.005e-05 1.255e-05 2e-05 1.795e-05 1.01e-05 1.305e-05 1.175e-05 1.09e-05 1e-05 1.03e-05 1.95e-05 1.14e-05 1.08e-05 1.39e-05 8.9e-06 1.125e-05 1.145e-05 1.105e-05 1.095e-05 1.33e-05 1.19e-05 1.425e-05 1e-05 1.09e-05 1.1e-05 1.055e-05 1.07e-05 1.01e-05 1.33e-05 1.055e-05 1.74e-05 1.055e-05 1.325e-05 1.105e-05 1e-05 1.215e-05 1.59e-05 1.325e-05 8.6e-06 1.075e-05 1.73e-05 9.95e-06
40 4.5e-07 1.495e-05 1.055e-05 7.6e-06 1.425e-05 7.15e-06 1.7e-05 1.66e-05 7.85e-06 9.65e-06 1.05e-05 1.67e-05 1.66e-05 1.36e-05 2.1e-05 1.04e-05 1.075e-05 2.025e-05 1.095e-05 1.215e-05 1.05e-05 1.04e-05 6e-07 2.06e-05 1.095e-05 1.685e-05 1.125e-05 1.11e-05 1.835e-05 3.05e-06 1.66e-05 5e-07 4.45e-06 1.77e-05 1.07e-05 4.5e-07 1.055e-05 1.685e-05 1.955e-05 1.325e-05 8e-07 2.045e-05 1.065e-05 1.725e-05 1.675e-05
41 2.03e-05 1.97e-05 1.46e-05 2.705e-05 1.11e-05 2.72e-05 1.845e-05 8.35e-06 1.85e-05 1.325e-05 1.02e-05 8.85e-06 7.8e-06 2.48e-05 5.05e-06 1.025e-05 1.43e-05 1.65e-06 1.14e-05 1.025e-05 1.05e-05 1.04e-05 2.055e-05 5.6e-06 1.475e-05 8.6e-06 1.105e-05 1.065e-05 4.2e-06 1.805e-05 8.25e-06 2.05e-05 1.7e-05 1.76e-05 1.105e-05 2.045e-05 1.06e-05 8.7e-06 6.8e-06 8.6e-06 2.045e-05 3e-07 1.12e-05 1.75e-05 8.6e-06
