 slim_761964287 slim_761964268 slim_761964245 slim_761964254 slim_761964246 slim_761964284 slim_761964282 slim_761964239 slim_761964249 slim_761964279 slim_761964262 slim_761964286 slim_761964297 slim_761964263 slim_761964252 slim_761964275 slim_761964280 slim_761964294 slim_761964296 slim_761964283 slim_761964276 slim_761964292 slim_761964261 slim_761964278 slim_761964266 slim_761964281 slim_761964269 slim_761964259 slim_761964295 slim_761964260 slim_761964243 slim_761964288 slim_761964257 slim_761964240 slim_761964253 slim_761964277 slim_761964256 slim_761964247 slim_761964238 slim_761964289 slim_761964293 slim_761964244 slim_761964290 slim_761964272 slim_761964264 slim_761964291 slim_761964251 slim_761964242 slim_761964236 slim_761964248 slim_761964255 slim_761964270 slim_761964265 slim_761964285 slim_761964237 slim_761964250 slim_761964258 slim_761964273 slim_761964267 slim_761964274 slim_761964241 slim_761964271
10 1.2e-06 1.25e-06 1.2e-06 1.1e-06 1.15e-06 1.45e-06 8.5e-07 1.55e-06 1.8e-06 1.2e-06 1.5e-06 2.45e-06 8.5e-07 1.2e-06 1.4e-06 1e-06 9e-07 1.05e-06 1.7e-06 1.6e-06 1.1e-06 1.75e-06 1.4e-06 1.65e-06 1.35e-06 1.1e-06 1.05e-06 1.75e-06 1.55e-06 1.3e-06 1.35e-06 1.05e-06 2.05e-06 1.15e-06 1.75e-06 1.8e-06 1.2e-06 1.45e-06 1.4e-06 1.65e-06 1.25e-06 2.45e-06 9.5e-07 1.15e-06 1.1e-06 1.2e-06 1.5e-06 1.15e-06 1.5e-06 1.15e-06 1.05e-06 9e-07 1.4e-06 2.15e-06 1.35e-06 1.5e-06 1.25e-06 1.85e-06 1.2e-06 1.3e-06 1.4e-06 1.2e-06
11 2.5e-06 2.45e-06 2.6e-06 2.35e-06 2.45e-06 2.6e-06 2.3e-06 2.65e-06 1.25e-06 2.6e-06 2.45e-06 4e-07 2.5e-06 2.6e-06 1.55e-06 2.35e-06 2.25e-06 2.4e-06 1.45e-06 1.25e-06 2.5e-06 1.6e-06 2.55e-06 1.35e-06 2.5e-06 2.25e-06 2.35e-06 2.75e-06 1.65e-06 2.65e-06 2.45e-06 2.45e-06 1.45e-06 2.4e-06 1.25e-06 1.35e-06 2.6e-06 2.1e-06 2.55e-06 1.35e-06 2.5e-06 2e-07 2.65e-06 2.35e-06 2.5e-06 2.4e-06 2.05e-06 2.7e-06 2.65e-06 2.5e-06 2.5e-06 2.2e-06 2.55e-06 8.5e-07 1.8e-06 2.05e-06 2.5e-06 1.3e-06 2.55e-06 2.25e-06 2.5e-06 2.4e-06
12 1e-06 1.4e-06 7.5e-07 8.5e-07 1.25e-06 1.45e-06 8e-07 1.7e-06 1.9e-06 7.5e-07 8.5e-07 2.5e-06 2e-07 1.45e-06 1.25e-06 7e-07 8.5e-07 7.5e-07 1.6e-06 1.9e-06 6.5e-07 1.95e-06 1.4e-06 1.25e-06 1.35e-06 1.1e-06 9.5e-07 1.7e-06 1.65e-06 1.35e-06 1.5e-06 8.5e-07 2.15e-06 9e-07 1.9e-06 1.7e-06 1e-06 1.8e-06 1.65e-06 1.4e-06 1.3e-06 2.6e-06 6.5e-07 1.35e-06 8.5e-07 9.5e-07 1.75e-06 1.05e-06 1.5e-06 1.55e-06 1.15e-06 6e-07 1.15e-06 2.2e-06 1.45e-06 1.75e-06 1.15e-06 1.95e-06 8e-07 1.25e-06 1.55e-06 1.45e-06
13 1.5e-06 1e-06 1.25e-06 1.35e-06 1.4e-06 1.25e-06 1.2e-06 1.6e-06 2.05e-06 1.3e-06 1.2e-06 2.6e-06 1.45e-06 1.9e-06 1.75e-06 1.4e-06 1.2e-06 1.45e-06 2.05e-06 1.85e-06 1.15e-06 1.9e-06 1.2e-06 2.1e-06 1.1e-06 9.5e-07 1.25e-06 1.8e-06 1.65e-06 1.4e-06 1.45e-06 1.35e-06 2.1e-06 1.4e-06 2e-06 2.2e-06 1.5e-06 1.6e-06 1.4e-06 1.95e-06 1.4e-06 2.45e-06 1.4e-06 1.35e-06 1.4e-06 1.4e-06 1.75e-06 1.55e-06 1.75e-06 1.3e-06 1.25e-06 1.3e-06 9.5e-07 2.3e-06 1.5e-06 1.75e-06 1.45e-06 2e-06 1.2e-06 1.4e-06 1.45e-06 1.35e-06
14 1.6e-06 1.65e-06 1.55e-06 1.45e-06 1.7e-06 1.85e-06 1.3e-06 2.05e-06 1.6e-06 1.55e-06 1.4e-06 1.55e-06 1.25e-06 1.75e-06 2.3e-06 1.45e-06 1.3e-06 1.5e-06 1.55e-06 1.5e-06 1.45e-06 1.55e-06 1.8e-06 1.4e-06 1.75e-06 1.5e-06 1.45e-06 2.1e-06 1.55e-06 1.8e-06 1.85e-06 1.5e-06 1.85e-06 1.5e-06 1.6e-06 1.6e-06 1.65e-06 1.65e-06 1.9e-06 1.4e-06 1.7e-06 1.55e-06 1.4e-06 1.75e-06 1.55e-06 1.55e-06 1.5e-06 1.65e-06 2e-06 1.8e-06 1.55e-06 1.3e-06 1.7e-06 1.4e-06 1.5e-06 1.5e-06 1.7e-06 1.65e-06 1.55e-06 1.55e-06 1.9e-06 1.8e-06
15 1.15e-06 1.4e-06 1.05e-06 1e-06 1.1e-06 1.35e-06 1e-06 1.2e-06 1.75e-06 1.05e-06 1e-06 2.35e-06 7e-07 1.4e-06 1.45e-06 1.2e-06 1.05e-06 6.5e-07 1.65e-06 1.75e-06 9.5e-07 1.55e-06 1.3e-06 1.5e-06 1.25e-06 1e-06 1.1e-06 1.45e-06 1.2e-06 1.3e-06 1e-06 9.5e-07 1.7e-06 1.05e-06 1.75e-06 1.65e-06 1.1e-06 1.65e-06 1.35e-06 1.55e-06 1.35e-06 2.4e-06 1.05e-06 9e-07 1e-06 1.05e-06 1.8e-06 1.25e-06 1.05e-06 1.1e-06 1.2e-06 8.5e-07 1.25e-06 2.25e-06 1.1e-06 1.8e-06 9.5e-07 1.75e-06 1.05e-06 1.35e-06 1.05e-06 1e-06
16 1.1e-06 1.05e-06 1.1e-06 1e-06 1.25e-06 1.4e-06 7.5e-07 1.65e-06 1.75e-06 1.1e-06 9e-07 2.25e-06 8.5e-07 1.2e-06 1.3e-06 1.05e-06 1.3e-06 1.1e-06 1.75e-06 1.55e-06 1e-06 1.7e-06 1.35e-06 1.55e-06 1.3e-06 1.05e-06 1e-06 1.65e-06 1.5e-06 1.4e-06 1.45e-06 1.1e-06 2e-06 1.05e-06 1.7e-06 1.75e-06 1.25e-06 1.4e-06 1.5e-06 1.55e-06 1.15e-06 2.25e-06 9.5e-07 1.25e-06 1.15e-06 1.1e-06 1.55e-06 1.2e-06 1.6e-06 1.3e-06 1.1e-06 8e-07 1.2e-06 2.05e-06 1.3e-06 1.55e-06 1.3e-06 1.8e-06 1.1e-06 1.05e-06 1.5e-06 1.3e-06
17 1.2e-06 1.45e-06 1.1e-06 1.05e-06 1.15e-06 1.4e-06 1.05e-06 1.25e-06 1.8e-06 1.1e-06 1.05e-06 2.4e-06 7.5e-07 1.45e-06 1.5e-06 6.5e-07 1.1e-06 1.3e-06 1.7e-06 1.8e-06 1e-06 1.55e-06 1.35e-06 1.55e-06 1.3e-06 1.05e-06 1.15e-06 1.5e-06 1.2e-06 1.35e-06 1.05e-06 1e-06 1.75e-06 1.1e-06 1.8e-06 1.7e-06 1.15e-06 1.7e-06 1.4e-06 1.6e-06 1.4e-06 2.45e-06 1.1e-06 9.5e-07 1.05e-06 1.1e-06 1.85e-06 1.3e-06 1.1e-06 1.15e-06 1.25e-06 9e-07 1.3e-06 2.3e-06 1.15e-06 1.85e-06 1e-06 1.8e-06 1.1e-06 1.4e-06 1.1e-06 1.05e-06
18 1.8e-06 2.05e-06 1.9e-06 1.75e-06 1.85e-06 2.05e-06 1.7e-06 2.1e-06 1.5e-06 1.9e-06 1.7e-06 1.45e-06 1.6e-06 2.05e-06 1.55e-06 1.65e-06 1.75e-06 1.7e-06 2.6e-06 1.55e-06 1.8e-06 1.8e-06 2e-06 1.5e-06 1.95e-06 1.7e-06 1.75e-06 2.25e-06 1.7e-06 1.8e-06 1.9e-06 1.7e-06 1.85e-06 1.8e-06 1.55e-06 1.65e-06 1.85e-06 1.9e-06 1.95e-06 1.55e-06 1.8e-06 1.5e-06 1.75e-06 1.8e-06 1.75e-06 1.85e-06 1.8e-06 1.95e-06 2.1e-06 1.95e-06 1.8e-06 1.6e-06 2.05e-06 1.55e-06 1.65e-06 1.8e-06 1.8e-06 1.6e-06 1.85e-06 1.75e-06 1.95e-06 1.85e-06
19 1.9e-06 1.8e-06 2.1e-06 1.8e-06 1.7e-06 2.05e-06 1.55e-06 2e-06 1.4e-06 2.1e-06 1.6e-06 1.25e-06 1.9e-06 1.85e-06 1.5e-06 1.75e-06 1.55e-06 1.8e-06 1.55e-06 2.4e-06 2e-06 1.55e-06 2e-06 1.55e-06 1.95e-06 1.7e-06 1.8e-06 2.25e-06 1.55e-06 1.95e-06 1.8e-06 1.8e-06 1.7e-06 1.85e-06 1.35e-06 1.5e-06 1.95e-06 1.6e-06 1.85e-06 1.6e-06 1.85e-06 1.3e-06 1.9e-06 1.6e-06 1.85e-06 1.9e-06 1.65e-06 1.9e-06 2e-06 1.65e-06 1.75e-06 1.6e-06 2.15e-06 1.5e-06 1.5e-06 1.65e-06 1.9e-06 1.45e-06 2.05e-06 1.8e-06 1.85e-06 1.65e-06
20 1.15e-06 1.05e-06 6.5e-07 9.5e-07 1.35e-06 1.1e-06 1e-06 1.6e-06 2e-06 7e-07 1.1e-06 2.5e-06 6.5e-07 1.15e-06 1.45e-06 9.5e-07 1e-06 1e-06 1.8e-06 2e-06 1.1e-06 1.95e-06 1.05e-06 1.6e-06 9.5e-07 8e-07 9.5e-07 1.6e-06 1.6e-06 1.3e-06 1.45e-06 1e-06 2.05e-06 1e-06 2e-06 1.95e-06 1.15e-06 1.8e-06 1.5e-06 1.55e-06 1.3e-06 2.45e-06 9.5e-07 1.4e-06 1.05e-06 1e-06 1.85e-06 1.35e-06 1.6e-06 1.55e-06 1.2e-06 9e-07 5.5e-07 2.2e-06 1.45e-06 1.85e-06 1.2e-06 1.95e-06 6.5e-07 1.2e-06 1.45e-06 1.45e-06
21 1.95e-06 1.85e-06 2.05e-06 1.8e-06 1.75e-06 1.95e-06 1.7e-06 1.75e-06 1.65e-06 2.05e-06 1.75e-06 1.6e-06 1.95e-06 1.9e-06 1.55e-06 1.55e-06 1.7e-06 1.55e-06 1.8e-06 1.55e-06 1.95e-06 2.5e-06 1.9e-06 1.8e-06 1.85e-06 1.6e-06 1.8e-06 2.05e-06 1.25e-06 1.95e-06 1.55e-06 1.8e-06 1.6e-06 1.85e-06 1.65e-06 1.75e-06 1.95e-06 1.7e-06 1.8e-06 1.75e-06 1.95e-06 1.55e-06 2e-06 1.5e-06 1.85e-06 1.85e-06 1.75e-06 2e-06 1.75e-06 1.55e-06 1.8e-06 1.7e-06 2e-06 1.65e-06 1.35e-06 1.75e-06 1.7e-06 1.65e-06 2e-06 1.85e-06 1.6e-06 1.55e-06
22 1.4e-06 1.15e-06 1.15e-06 1.15e-06 1.3e-06 9.5e-07 1.35e-06 1.1e-06 2e-06 1.1e-06 1.4e-06 2.55e-06 1.4e-06 1.2e-06 1.8e-06 1.3e-06 1.35e-06 1.35e-06 2e-06 2e-06 1.05e-06 1.9e-06 1.4e-06 2.05e-06 9e-07 7.5e-07 1.1e-06 1.5e-06 1.55e-06 1e-06 1.05e-06 1e-06 1.9e-06 1.15e-06 2e-06 2.15e-06 1.15e-06 1.7e-06 9.5e-07 1.9e-06 1.35e-06 2.4e-06 1.5e-06 1.25e-06 1.05e-06 1.25e-06 1.95e-06 1.65e-06 1.5e-06 1.35e-06 1.35e-06 1.3e-06 7.5e-07 2.35e-06 1.4e-06 1.95e-06 1.25e-06 1.85e-06 1.05e-06 1.2e-06 1.15e-06 1.25e-06
23 1.75e-06 2e-06 1.7e-06 1.6e-06 1.85e-06 2.1e-06 1.55e-06 2.2e-06 1.55e-06 1.7e-06 1.65e-06 1.35e-06 1.25e-06 2.1e-06 1.4e-06 1.5e-06 1.55e-06 1.55e-06 1.5e-06 1.55e-06 1.6e-06 1.8e-06 2.05e-06 2.4e-06 2e-06 1.75e-06 1.7e-06 2.25e-06 1.7e-06 2.05e-06 2e-06 1.65e-06 1.85e-06 1.65e-06 1.55e-06 1.45e-06 1.8e-06 2e-06 2.15e-06 1.4e-06 1.95e-06 1.5e-06 1.65e-06 1.85e-06 1.65e-06 1.7e-06 1.95e-06 1.85e-06 2.05e-06 2.05e-06 1.9e-06 1.35e-06 1.95e-06 1.6e-06 1.65e-06 1.95e-06 1.85e-06 1.6e-06 1.7e-06 1.8e-06 2.05e-06 1.95e-06
24 1.25e-06 1.05e-06 1.05e-06 1e-06 1.1e-06 8e-07 1.3e-06 1.3e-06 1.95e-06 1.1e-06 1.35e-06 2.5e-06 1.35e-06 1.1e-06 1.75e-06 1.25e-06 1.3e-06 1.3e-06 1.95e-06 1.95e-06 9.5e-07 1.85e-06 9e-07 2e-06 1.3e-06 7e-07 9e-07 1.55e-06 1.5e-06 1.05e-06 1.2e-06 1.15e-06 1.9e-06 1.05e-06 1.95e-06 2.1e-06 1.3e-06 1.65e-06 9.5e-07 1.85e-06 1.2e-06 2.35e-06 1.45e-06 1.25e-06 1.2e-06 1.1e-06 1.9e-06 1.6e-06 1.45e-06 1.35e-06 1.3e-06 1.25e-06 6.5e-07 2.3e-06 1.35e-06 1.9e-06 1.2e-06 1.65e-06 9e-07 1.15e-06 1e-06 1.2e-06
25 1.15e-06 9e-07 9e-07 9.5e-07 1.05e-06 8e-07 1.05e-06 1.15e-06 1.7e-06 9e-07 1.1e-06 2.25e-06 1.1e-06 9.5e-07 1.5e-06 1e-06 1.05e-06 1.05e-06 1.7e-06 1.7e-06 8e-07 1.6e-06 7.5e-07 1.75e-06 7e-07 1e-06 8.5e-07 1.4e-06 1.25e-06 1e-06 1e-06 9.5e-07 1.7e-06 1e-06 1.7e-06 1.85e-06 1.1e-06 1.4e-06 9.5e-07 1.6e-06 1.1e-06 2.1e-06 1.2e-06 1.05e-06 1e-06 1e-06 1.65e-06 1.35e-06 1.3e-06 1.15e-06 1.05e-06 1e-06 5.5e-07 2.05e-06 1.1e-06 1.65e-06 1.05e-06 1.6e-06 8.5e-07 1.05e-06 1e-06 1.05e-06
26 1.05e-06 1.15e-06 1.05e-06 8e-07 1.05e-06 1e-06 1e-06 1.45e-06 1.8e-06 1.05e-06 1.05e-06 2.35e-06 9.5e-07 1.25e-06 1.45e-06 1.1e-06 1e-06 1.15e-06 1.75e-06 1.8e-06 9.5e-07 1.8e-06 1.1e-06 1.7e-06 9e-07 8.5e-07 1.3e-06 1.6e-06 1.5e-06 1.05e-06 1.3e-06 1e-06 1.95e-06 8.5e-07 1.8e-06 1.9e-06 1.15e-06 1.5e-06 1.05e-06 1.6e-06 1.05e-06 2.25e-06 1.1e-06 1.3e-06 1.05e-06 9.5e-07 1.7e-06 1.35e-06 1.5e-06 1.4e-06 1.15e-06 9.5e-07 1e-06 2.1e-06 1.3e-06 1.7e-06 1.15e-06 1.6e-06 9.5e-07 9.5e-07 1.15e-06 1.25e-06
27 1.7e-06 1.75e-06 1.7e-06 1.6e-06 1.7e-06 1.6e-06 1.7e-06 1.4e-06 2.25e-06 1.7e-06 1.75e-06 2.75e-06 1.7e-06 1.8e-06 2.1e-06 1.45e-06 1.65e-06 1.5e-06 2.25e-06 2.25e-06 1.6e-06 2.05e-06 1.5e-06 2.25e-06 1.55e-06 1.4e-06 1.6e-06 2.4e-06 1.7e-06 1.55e-06 1.4e-06 1.5e-06 2.05e-06 1.6e-06 2.25e-06 2.35e-06 1.65e-06 2.05e-06 1.55e-06 2.2e-06 1.7e-06 2.7e-06 1.85e-06 1.4e-06 1.55e-06 1.65e-06 2.35e-06 2e-06 1.6e-06 1.5e-06 1.8e-06 1.6e-06 1.55e-06 2.7e-06 1.6e-06 2.35e-06 1.4e-06 2.15e-06 1.55e-06 1.55e-06 1.35e-06 1.45e-06
28 1.65e-06 1.6e-06 1.7e-06 1.5e-06 1.45e-06 1.6e-06 1.5e-06 1.4e-06 1.55e-06 1.7e-06 1.55e-06 1.65e-06 1.65e-06 1.65e-06 1.55e-06 1.2e-06 1.5e-06 1.2e-06 1.7e-06 1.55e-06 1.6e-06 1.25e-06 1.55e-06 1.7e-06 1.5e-06 1.25e-06 1.5e-06 1.7e-06 1.7e-06 1.65e-06 1.2e-06 1.5e-06 1.4e-06 1.55e-06 1.55e-06 1.65e-06 1.65e-06 1.5e-06 1.5e-06 1.6e-06 1.65e-06 1.55e-06 1.8e-06 1.15e-06 1.55e-06 1.5e-06 1.85e-06 1.8e-06 1.4e-06 1.3e-06 1.55e-06 1.4e-06 1.6e-06 1.8e-06 1e-06 1.85e-06 1.35e-06 1.55e-06 1.65e-06 1.55e-06 1.25e-06 1.2e-06
29 1.2e-06 1.45e-06 1.4e-06 1.15e-06 1.15e-06 1.1e-06 1.35e-06 1.1e-06 1.9e-06 1.4e-06 1.3e-06 2.65e-06 1.35e-06 1.4e-06 1.8e-06 1.3e-06 1.4e-06 1.35e-06 1.8e-06 1.95e-06 1.3e-06 1.95e-06 1e-06 2.05e-06 1.05e-06 1e-06 1.05e-06 1.55e-06 1.65e-06 1.3e-06 1.05e-06 9.5e-07 2e-06 1.1e-06 1.95e-06 2.15e-06 1.1e-06 1.65e-06 8e-07 1.95e-06 1.1e-06 2.55e-06 1.4e-06 1.2e-06 1e-06 1.3e-06 1.8e-06 1.55e-06 1.5e-06 1.3e-06 1.3e-06 1.3e-06 1.3e-06 2.35e-06 1.45e-06 1.8e-06 1.15e-06 1.75e-06 1.2e-06 1.05e-06 1.05e-06 1.15e-06
