 slim_762115543 slim_762115501 slim_762115549 slim_762115521 slim_762115535 slim_762115500 slim_762115532 slim_762115528 slim_762115515 slim_762115506 slim_762115518 slim_762115519 slim_762115505 slim_762115513 slim_762115531 slim_762115510 slim_762115537 slim_762115550 slim_762115516 slim_762115539 slim_762115509 slim_762115538 slim_762115548 slim_762115541 slim_762115502 slim_762115529 slim_762115503 slim_762115533 slim_762115499 slim_762115511 slim_762115545 slim_762115525 slim_762115523 slim_762115527 slim_762115544 slim_762115520 slim_762115551 slim_762115507 slim_762115542 slim_762115547 slim_762115530 slim_762115552 slim_762115536 slim_762115540 slim_762115522 slim_762115517 slim_762115514 slim_762115546 slim_762115534 slim_762115526 slim_762115512 slim_762115504 slim_762115524 slim_762115508
17 1.2e-06 1.5e-06 1.25e-06 1.75e-06 1.2e-06 1.15e-06 1.25e-06 1.15e-06 1.45e-06 1.2e-06 1.45e-06 1.35e-06 1.1e-06 1.5e-06 1.2e-06 1.2e-06 1.45e-06 1.4e-06 9.5e-07 1.3e-06 1.2e-06 1.1e-06 1.5e-06 1.7e-06 9e-07 1.05e-06 1.2e-06 1.25e-06 1.3e-06 1.25e-06 1.35e-06 1.2e-06 1e-06 1e-06 1.35e-06 1.2e-06 1.35e-06 1.25e-06 1.25e-06 1.75e-06 1.15e-06 1.1e-06 1e-06 1.2e-06 1.25e-06 9.5e-07 1.05e-06 1.35e-06 1.3e-06 1.3e-06 1.2e-06 1.45e-06 9e-07 1.15e-06
18 1.1e-06 1.6e-06 1.35e-06 1.7e-06 1.4e-06 1.15e-06 1.6e-06 1.3e-06 1.55e-06 1.15e-06 1.6e-06 1.45e-06 1.2e-06 1.7e-06 1.1e-06 1.3e-06 1.4e-06 9.5e-07 1.2e-06 1.4e-06 1.3e-06 1.45e-06 1.6e-06 1.8e-06 1.25e-06 9.5e-07 1.35e-06 1.15e-06 1.4e-06 1.35e-06 1.65e-06 1.35e-06 1.45e-06 1.15e-06 1.45e-06 1.1e-06 1.65e-06 1.45e-06 1.2e-06 1.7e-06 1.25e-06 1.25e-06 9.5e-07 1.1e-06 1.15e-06 6e-07 1.3e-06 1.5e-06 1.35e-06 1.6e-06 1.3e-06 1.35e-06 1.15e-06 1.1e-06
19 1.25e-06 1.7e-06 9e-07 1.8e-06 1.4e-06 1.4e-06 1.2e-06 1.3e-06 1.3e-06 1.5e-06 1.3e-06 1.25e-06 1.1e-06 1.5e-06 1.35e-06 1.15e-06 1.7e-06 1.3e-06 1.4e-06 1.8e-06 9.5e-07 1.25e-06 1.8e-06 1.55e-06 1.45e-06 1.15e-06 1.1e-06 1.3e-06 1.35e-06 1.3e-06 1.45e-06 1.25e-06 1.35e-06 1.15e-06 1.65e-06 1.15e-06 1.35e-06 1.45e-06 1.35e-06 2e-06 1.1e-06 1.2e-06 1.35e-06 1.3e-06 1.1e-06 1.4e-06 1.35e-06 1.7e-06 1.6e-06 1.2e-06 9.5e-07 1.45e-06 1.25e-06 1.1e-06
20 1.4e-06 1.55e-06 9e-07 1.95e-06 1.3e-06 1.3e-06 9e-07 1.15e-06 1.2e-06 1.4e-06 1.4e-06 1.2e-06 8.5e-07 1.65e-06 1.2e-06 9e-07 1.6e-06 1.2e-06 1.3e-06 9.5e-07 1e-06 1.15e-06 1.7e-06 1.85e-06 1.35e-06 1e-06 7.5e-07 1.45e-06 1.15e-06 1.05e-06 1.25e-06 1.1e-06 1.25e-06 1e-06 1.55e-06 8.5e-07 1.05e-06 1.35e-06 1.4e-06 1.9e-06 8.5e-07 1.25e-06 1.25e-06 1.35e-06 7e-07 1.3e-06 1.25e-06 1.6e-06 1.5e-06 1.15e-06 5e-07 1.2e-06 1.1e-06 8e-07
21 1.65e-06 1.55e-06 1.2e-06 2e-06 9.5e-07 1.25e-06 6e-07 1e-06 1.6e-06 1.5e-06 1.3e-06 1.5e-06 1e-06 1.3e-06 1.5e-06 1.05e-06 1.65e-06 1.1e-06 1.45e-06 1.25e-06 1.15e-06 7e-07 1.5e-06 1.85e-06 1.1e-06 9e-07 1e-06 1.7e-06 1.15e-06 1.35e-06 9.5e-07 1e-06 6.5e-07 8e-07 1.4e-06 1.55e-06 9.5e-07 9.5e-07 1.6e-06 1.95e-06 1e-06 1.05e-06 1.4e-06 1.6e-06 1.7e-06 1.45e-06 8e-07 1.35e-06 1.45e-06 6.5e-07 1.15e-06 1.7e-06 1.1e-06 1.45e-06
22 1.65e-06 1.3e-06 1.75e-06 1.7e-06 1.75e-06 1.35e-06 1.8e-06 1.45e-06 1.7e-06 1.5e-06 1.7e-06 1.6e-06 1.55e-06 1.85e-06 1.6e-06 1.55e-06 1.6e-06 1.5e-06 1.6e-06 1.8e-06 1.7e-06 1.5e-06 1.9e-06 1.8e-06 1.65e-06 1.55e-06 1.65e-06 1.7e-06 1.65e-06 1.3e-06 1.35e-06 1.65e-06 1.5e-06 1.5e-06 1.25e-06 1.5e-06 1.35e-06 1.8e-06 1.8e-06 1.4e-06 1.5e-06 1.75e-06 1.55e-06 1.7e-06 1.8e-06 1.6e-06 1.7e-06 1.2e-06 1.85e-06 1.6e-06 1.7e-06 1.4e-06 1.55e-06 1.65e-06
23 1.55e-06 1.75e-06 1.5e-06 1.65e-06 1.9e-06 1.7e-06 1.95e-06 1.65e-06 1.45e-06 1.65e-06 1.5e-06 1.35e-06 1.7e-06 1.65e-06 1.75e-06 1.9e-06 1.9e-06 1.7e-06 1.8e-06 1.55e-06 1.85e-06 1.85e-06 1.8e-06 2e-06 1.8e-06 1.7e-06 1.8e-06 1.55e-06 1.95e-06 1.7e-06 1.75e-06 1.8e-06 1.85e-06 1.65e-06 1.8e-06 1.7e-06 1.75e-06 1.95e-06 1.6e-06 2.1e-06 1.85e-06 1.6e-06 1.75e-06 1.55e-06 1.9e-06 1.8e-06 1.85e-06 1.65e-06 2e-06 1.75e-06 1.85e-06 2e-06 1.7e-06 1.8e-06
24 1.55e-06 1.6e-06 1.4e-06 1.8e-06 1.05e-06 1.15e-06 1.2e-06 1.05e-06 1.6e-06 1.25e-06 1.45e-06 1.5e-06 1.2e-06 1.4e-06 1.1e-06 1.4e-06 1.45e-06 9e-07 1.25e-06 1.45e-06 1.35e-06 1.1e-06 1.65e-06 1.8e-06 9e-07 1.05e-06 1.2e-06 1.6e-06 1.5e-06 1.45e-06 1.45e-06 1.15e-06 9.5e-07 8.5e-07 1.6e-06 1.3e-06 1.45e-06 1.1e-06 1.35e-06 1.7e-06 1.35e-06 1.2e-06 1.2e-06 1.2e-06 1.5e-06 1.25e-06 8.5e-07 1.3e-06 1.1e-06 1.4e-06 1.35e-06 1.65e-06 8.5e-07 1.25e-06
25 1.4e-06 1.45e-06 1.1e-06 1.8e-06 1.05e-06 1.1e-06 9.5e-07 9.5e-07 1.4e-06 1.25e-06 1.25e-06 1.3e-06 8.5e-07 1.4e-06 1.1e-06 1.1e-06 1.45e-06 1.05e-06 9.5e-07 1.15e-06 1e-06 9e-07 1.55e-06 1.7e-06 1.05e-06 1.2e-06 9e-07 1.45e-06 1.2e-06 1.25e-06 1.15e-06 9.5e-07 1e-06 8e-07 1.45e-06 1.1e-06 1.15e-06 1.1e-06 1.3e-06 1.75e-06 1.05e-06 1.1e-06 1.15e-06 1.25e-06 1.25e-06 9.5e-07 9.5e-07 1.35e-06 1.25e-06 1e-06 1e-06 1.45e-06 9.5e-07 1.05e-06
26 1.55e-06 1.5e-06 1.05e-06 1.85e-06 1.05e-06 1.1e-06 8.5e-07 1.05e-06 1.35e-06 1.3e-06 1.2e-06 1.3e-06 7.5e-07 1.45e-06 1.15e-06 1.05e-06 1.5e-06 1.2e-06 1.35e-06 1.1e-06 7.5e-07 1e-06 1.65e-06 1.8e-06 1.2e-06 9e-07 1.1e-06 1.6e-06 1.2e-06 1.2e-06 1.05e-06 9e-07 1.1e-06 9e-07 1.55e-06 1.05e-06 1e-06 1.15e-06 1.35e-06 1.8e-06 1e-06 1.25e-06 1.2e-06 1.35e-06 1.1e-06 1.35e-06 1e-06 1.5e-06 1.15e-06 1e-06 7.5e-07 1.45e-06 1.05e-06 9e-07
27 7e-07 1.7e-06 1.25e-06 1.4e-06 1.7e-06 1.35e-06 1.9e-06 1.6e-06 1.55e-06 1.3e-06 1.6e-06 1.45e-06 1.35e-06 1.75e-06 1.25e-06 1.3e-06 1.35e-06 1.25e-06 1.15e-06 1.3e-06 1.45e-06 1.7e-06 1.7e-06 1.55e-06 1.6e-06 1.45e-06 1.6e-06 1.3e-06 1.4e-06 1.45e-06 1.85e-06 1.6e-06 1.7e-06 1.45e-06 1.25e-06 1.25e-06 1.85e-06 1.75e-06 1.2e-06 1.85e-06 1.35e-06 1.3e-06 1.15e-06 1.1e-06 1.1e-06 1.15e-06 1.65e-06 1.75e-06 1.65e-06 1.6e-06 1.45e-06 1.4e-06 1.35e-06 1.25e-06
28 1.45e-06 1.6e-06 1.3e-06 1.9e-06 1.45e-06 1.35e-06 1.3e-06 1.35e-06 1.6e-06 1.45e-06 1.6e-06 1.55e-06 1.1e-06 1.8e-06 1.35e-06 1.2e-06 1.55e-06 1.3e-06 1.4e-06 1.35e-06 1.15e-06 1.15e-06 1.65e-06 1.95e-06 1.5e-06 1.2e-06 1.2e-06 1.4e-06 1.9e-06 1.35e-06 1.4e-06 1.3e-06 1.15e-06 1.2e-06 1.4e-06 1.3e-06 1.35e-06 1.5e-06 1.55e-06 1.95e-06 1.1e-06 1.4e-06 1.35e-06 1.5e-06 1.15e-06 1.4e-06 1.4e-06 1.65e-06 1.65e-06 1.25e-06 1.15e-06 1.45e-06 1.25e-06 1.25e-06
29 1.4e-06 1.3e-06 1.25e-06 1.95e-06 1.5e-06 1.2e-06 1.4e-06 1.4e-06 1.2e-06 1.45e-06 1.65e-06 1.15e-06 1.2e-06 1.85e-06 1.35e-06 1.15e-06 1.6e-06 1.25e-06 1.35e-06 1.3e-06 1.05e-06 1.35e-06 1.3e-06 1.7e-06 1.45e-06 1.25e-06 1.2e-06 1.45e-06 1.35e-06 1.8e-06 1.15e-06 1.35e-06 1.35e-06 1.25e-06 1.15e-06 1.15e-06 1.05e-06 1.55e-06 1.5e-06 1.9e-06 1.1e-06 1.45e-06 1.3e-06 1.45e-06 1.1e-06 1.35e-06 1.45e-06 1.3e-06 1.6e-06 1.4e-06 1.05e-06 1.4e-06 1.25e-06 1.1e-06
30 1.8e-06 1.35e-06 1.4e-06 2.15e-06 1.35e-06 1.3e-06 1.05e-06 1.3e-06 1.45e-06 1.65e-06 1.5e-06 1.35e-06 1.05e-06 1.7e-06 1.6e-06 1.3e-06 1.8e-06 1.35e-06 1.65e-06 1.45e-06 1.25e-06 9.5e-07 1.35e-06 1.75e-06 1.45e-06 1.15e-06 1.05e-06 1.85e-06 1.4e-06 1.15e-06 1.4e-06 1.2e-06 1.05e-06 1.15e-06 1.25e-06 1.6e-06 8e-07 1.4e-06 1.75e-06 2.1e-06 1.25e-06 1.45e-06 1.55e-06 1.75e-06 1.75e-06 1.65e-06 1.3e-06 1.3e-06 1.7e-06 1e-06 1.25e-06 1.85e-06 1.3e-06 1.5e-06
31 1.55e-06 1.55e-06 1.2e-06 1.8e-06 9.5e-07 8.5e-07 1.05e-06 1.1e-06 1.5e-06 1.05e-06 1.2e-06 1.4e-06 9.5e-07 1.4e-06 1.05e-06 1.2e-06 1.25e-06 1.2e-06 1.35e-06 1.25e-06 1.1e-06 1e-06 1.65e-06 1.8e-06 1.15e-06 9.5e-07 9e-07 1.6e-06 1.3e-06 1.35e-06 1.2e-06 1.3e-06 1.1e-06 9.5e-07 1.55e-06 1.25e-06 1.2e-06 8.5e-07 1.1e-06 1.55e-06 1.15e-06 1.25e-06 9.5e-07 1.2e-06 1.4e-06 1.35e-06 1.05e-06 1.5e-06 1.1e-06 1.05e-06 1.1e-06 1.6e-06 1.1e-06 1e-06
32 1.65e-06 1.55e-06 1.3e-06 2e-06 1.1e-06 1.25e-06 9e-07 1.1e-06 1.6e-06 1.5e-06 1.4e-06 1.5e-06 1.1e-06 1.45e-06 1.5e-06 1.2e-06 1.65e-06 1e-06 1.45e-06 1.35e-06 1.25e-06 6.5e-07 1.5e-06 1.85e-06 9.5e-07 1e-06 1.1e-06 1.7e-06 1.15e-06 1.35e-06 1.05e-06 1.1e-06 1.1e-06 9.5e-07 1.4e-06 1.55e-06 1.05e-06 1.15e-06 1.6e-06 1.95e-06 1.1e-06 1.2e-06 1.4e-06 1.6e-06 1.7e-06 1.45e-06 9.5e-07 1.35e-06 1.45e-06 9e-07 1.25e-06 1.75e-06 1e-06 1.45e-06
33 1.4e-06 1.4e-06 1.1e-06 1.7e-06 9.5e-07 1.1e-06 8.5e-07 8.5e-07 1.4e-06 1.2e-06 1.2e-06 1.3e-06 8.5e-07 1.25e-06 1e-06 1.05e-06 1.4e-06 1e-06 1.15e-06 1.15e-06 1e-06 8e-07 1.5e-06 1.65e-06 8.5e-07 8e-07 9e-07 1.45e-06 1.2e-06 1.25e-06 1.15e-06 9.5e-07 9.5e-07 1.2e-06 1.45e-06 1.05e-06 1.15e-06 1e-06 1.3e-06 1.65e-06 1.05e-06 1e-06 1.15e-06 1.15e-06 1.25e-06 1.15e-06 8e-07 1.25e-06 1.2e-06 9.5e-07 1e-06 1.4e-06 9e-07 1.05e-06
34 1.3e-06 1.35e-06 1.6e-06 1.8e-06 1.65e-06 1.25e-06 1.7e-06 1.6e-06 1.55e-06 1.5e-06 1.85e-06 1.45e-06 1.4e-06 2e-06 1.5e-06 1.3e-06 1.45e-06 1.35e-06 1.45e-06 1.65e-06 1.55e-06 1.4e-06 1.25e-06 1.8e-06 1.6e-06 1.45e-06 1.55e-06 1.25e-06 1.4e-06 1.15e-06 1.25e-06 1.55e-06 1.4e-06 1.45e-06 1.7e-06 1.55e-06 1.25e-06 1.7e-06 1.65e-06 1.95e-06 1.35e-06 1.6e-06 1.4e-06 1.6e-06 1.5e-06 1.45e-06 1.6e-06 1.35e-06 1.75e-06 1.4e-06 1.55e-06 1.65e-06 1.4e-06 1.5e-06
