 slim_762493839 slim_762493869 slim_762493850 slim_762493856 slim_762493890 slim_762493877 slim_762493892 slim_762493886 slim_762493842 slim_762493851 slim_762493857 slim_762493871 slim_762493843 slim_762493847 slim_762493894 slim_762493884 slim_762493853 slim_762493855 slim_762493861 slim_762493889 slim_762493864 slim_762493870 slim_762493880 slim_762493878 slim_762493865 slim_762493885 slim_762493874 slim_762493860 slim_762493854 slim_762493859 slim_762493862 slim_762493887 slim_762493845 slim_762493879 slim_762493848 slim_762493873 slim_762493840 slim_762493863 slim_762493882 slim_762493868 slim_762493846 slim_762493895 slim_762493883 slim_762493893 slim_762493867 slim_762493891 slim_762493844 slim_762493872 slim_762493852 slim_762493888 slim_762493858 slim_762493875 slim_762493841 slim_762493866 slim_762493849 slim_762493881 slim_762493876
10 1.15e-06 1.7e-06 1.8e-06 2.05e-06 1.5e-06 1.4e-06 1.45e-06 1.65e-06 1.45e-06 2.05e-06 1.9e-06 1.6e-06 1.65e-06 1.75e-06 1.3e-06 1.7e-06 1.85e-06 1.8e-06 1.5e-06 1.65e-06 1.7e-06 1.95e-06 1.85e-06 1.8e-06 1.9e-06 1.65e-06 1.4e-06 1.6e-06 2.1e-06 2e-06 1.8e-06 2.2e-06 2.4e-06 1.75e-06 1.45e-06 1.35e-06 1.45e-06 2.2e-06 1.5e-06 1.95e-06 1.7e-06 1.5e-06 1.65e-06 1.1e-06 1.8e-06 1.45e-06 1.1e-06 1.7e-06 2.2e-06 1.8e-06 1.45e-06 1.95e-06 1.7e-06 1.15e-06 1.1e-06 1.45e-06 1.7e-06
11 1.75e-06 1.5e-06 1.6e-06 1.75e-06 1.75e-06 1.65e-06 1.55e-06 1.75e-06 1.75e-06 1.85e-06 1.6e-06 2.5e-06 2e-06 1.6e-06 1.85e-06 1.7e-06 1.75e-06 1.8e-06 1.75e-06 1.35e-06 1.7e-06 1.75e-06 2.15e-06 1.95e-06 1.55e-06 1.75e-06 1.55e-06 1.9e-06 2.1e-06 2.3e-06 1.55e-06 2.4e-06 2.4e-06 1.65e-06 1.75e-06 1.55e-06 1.55e-06 2e-06 2.05e-06 1.7e-06 1.5e-06 1.95e-06 1.85e-06 1.65e-06 2.1e-06 2.05e-06 1.65e-06 1.45e-06 2e-06 1.5e-06 1.9e-06 1.75e-06 1.8e-06 1.75e-06 1.7e-06 2e-06 1.7e-06
12 1e-06 2.4e-06 2.45e-06 2.55e-06 1.25e-06 1.15e-06 2.2e-06 1.05e-06 1.35e-06 2e-06 1.65e-06 2e-06 1.4e-06 1.9e-06 1.9e-06 1.65e-06 2.65e-06 2.4e-06 1.8e-06 2e-06 1.6e-06 2.3e-06 2.7e-06 2e-06 2.05e-06 1.05e-06 1.7e-06 1.25e-06 2.65e-06 1.8e-06 2e-06 1.65e-06 2.3e-06 1.85e-06 1.05e-06 1.05e-06 2.2e-06 1.75e-06 1.25e-06 1.9e-06 2.2e-06 2.65e-06 1.9e-06 1.6e-06 1.4e-06 1.3e-06 1.7e-06 1.85e-06 1.9e-06 2e-06 1.8e-06 2.05e-06 1.05e-06 1e-06 2.55e-06 1.2e-06 1.2e-06
13 1.75e-06 1.7e-06 1.6e-06 1.7e-06 1.7e-06 1.6e-06 1.65e-06 1.6e-06 1.55e-06 1.85e-06 1.75e-06 1.6e-06 1.9e-06 2.7e-06 1.9e-06 1.5e-06 1.95e-06 1.95e-06 1.65e-06 1.55e-06 1.8e-06 1.95e-06 2.25e-06 1.85e-06 1.55e-06 1.6e-06 1.45e-06 1.8e-06 2.2e-06 2.3e-06 1.6e-06 2.45e-06 2.5e-06 1.7e-06 1.55e-06 1.55e-06 1.65e-06 2.1e-06 2.1e-06 1.75e-06 1.7e-06 2.05e-06 1.85e-06 1.65e-06 2.25e-06 2.05e-06 1.7e-06 1.45e-06 2e-06 1.65e-06 1.95e-06 1.65e-06 1.65e-06 1.75e-06 1.9e-06 2.05e-06 1.45e-06
14 1.15e-06 1.65e-06 1.85e-06 2e-06 1.55e-06 1.65e-06 1.3e-06 1.9e-06 1.7e-06 2.1e-06 1.3e-06 1.85e-06 1.9e-06 1.9e-06 2.2e-06 1.85e-06 1.8e-06 1.65e-06 1.55e-06 1.5e-06 1.85e-06 1.95e-06 1.7e-06 1.85e-06 2.05e-06 1.9e-06 1.55e-06 1.6e-06 1.95e-06 2e-06 1.95e-06 2.35e-06 2.35e-06 1.9e-06 1.65e-06 1.6e-06 1.3e-06 2.55e-06 1.35e-06 2.1e-06 1.65e-06 1.35e-06 1.7e-06 1.15e-06 1.9e-06 1.2e-06 1.15e-06 1.85e-06 2.25e-06 1.65e-06 1.5e-06 2e-06 1.95e-06 1.15e-06 1.25e-06 1.3e-06 1.95e-06
15 1.6e-06 1.65e-06 1.5e-06 1.75e-06 1.8e-06 1.7e-06 1.75e-06 1.6e-06 1.45e-06 2.1e-06 1.7e-06 1.7e-06 1.65e-06 1.5e-06 1.85e-06 2.6e-06 1.9e-06 2.05e-06 1.7e-06 1.8e-06 1.7e-06 2e-06 2.2e-06 2e-06 1.7e-06 1.6e-06 1.35e-06 1.8e-06 2.25e-06 2.2e-06 1.75e-06 2.35e-06 2.4e-06 1.8e-06 1.65e-06 1.6e-06 1.75e-06 2.25e-06 1.95e-06 1.75e-06 1.8e-06 2.05e-06 1.9e-06 1.55e-06 2.15e-06 1.9e-06 1.65e-06 1.6e-06 2.1e-06 1.9e-06 1.85e-06 1.45e-06 1.65e-06 1.6e-06 1.95e-06 1.9e-06 1.7e-06
16 2.35e-06 9e-07 1.05e-06 1.65e-06 2.65e-06 2.6e-06 1.4e-06 2.8e-06 2.2e-06 2.6e-06 1.85e-06 1.75e-06 2.65e-06 1.95e-06 1.8e-06 1.9e-06 1.6e-06 1.3e-06 1.9e-06 1.8e-06 1.7e-06 1.9e-06 8e-07 1.85e-06 1.9e-06 2.8e-06 1.65e-06 2.7e-06 1.5e-06 2.5e-06 1.95e-06 2.5e-06 2.2e-06 1.95e-06 2.65e-06 2.5e-06 1.4e-06 3.05e-06 2.5e-06 1.85e-06 1.4e-06 1e-06 1.9e-06 1.6e-06 2.8e-06 2.6e-06 1.65e-06 1.8e-06 2.5e-06 1.8e-06 1.55e-06 1.75e-06 2.85e-06 2.35e-06 1.3e-06 2.45e-06 2.8e-06
17 2.05e-06 1.4e-06 1.6e-06 1.7e-06 2.1e-06 2.1e-06 1.05e-06 2.25e-06 2.3e-06 1.95e-06 1.8e-06 1.8e-06 2.4e-06 1.95e-06 1.65e-06 2.05e-06 1.3e-06 1.9e-06 1.7e-06 9.5e-07 2e-06 2.1e-06 9.5e-07 1.6e-06 2.05e-06 2.25e-06 1.85e-06 2.25e-06 1.3e-06 2.35e-06 1.95e-06 2.45e-06 2e-06 1.8e-06 2.2e-06 2e-06 1.05e-06 2.6e-06 2.15e-06 2.05e-06 1.2e-06 1.1e-06 1.75e-06 1.55e-06 2.5e-06 2.25e-06 1.55e-06 1.9e-06 2.05e-06 1e-06 1.5e-06 2e-06 2.3e-06 2.05e-06 1.4e-06 2.1e-06 2.2e-06
18 1.5e-06 1.75e-06 1.9e-06 2e-06 1.6e-06 1.55e-06 1.3e-06 1.55e-06 1.7e-06 1.9e-06 1.5e-06 1.75e-06 1.8e-06 1.65e-06 1.55e-06 1.7e-06 1.9e-06 1.7e-06 2.3e-06 1.45e-06 1.95e-06 2.1e-06 1.85e-06 1.65e-06 1.85e-06 1.55e-06 1.65e-06 1.45e-06 2e-06 2.15e-06 1.8e-06 2.45e-06 2.4e-06 1.75e-06 1.45e-06 1.45e-06 1.3e-06 2.15e-06 1.85e-06 1.9e-06 1.65e-06 1.6e-06 1.65e-06 1.25e-06 2.1e-06 1.75e-06 1.4e-06 1.6e-06 2e-06 1.55e-06 1.65e-06 1.9e-06 1.6e-06 1.5e-06 1.55e-06 1.8e-06 1.25e-06
19 1.6e-06 1.55e-06 1.75e-06 1.35e-06 1.4e-06 1.4e-06 7e-07 1.5e-06 2.05e-06 1.1e-06 1.65e-06 1.35e-06 2e-06 1.55e-06 1.5e-06 1.8e-06 1.8e-06 9.5e-07 1.45e-06 0.0 1.9e-06 1.8e-06 1.8e-06 1.6e-06 1.65e-06 1.5e-06 1.65e-06 1.65e-06 1.4e-06 2.05e-06 1.5e-06 2.3e-06 1.8e-06 1.45e-06 1.55e-06 1.3e-06 7e-07 1.95e-06 1.8e-06 1.85e-06 8.5e-07 1.55e-06 1.6e-06 1.45e-06 2.1e-06 1.8e-06 1.4e-06 1.5e-06 1.45e-06 2e-07 1.7e-06 1.75e-06 1.55e-06 1.6e-06 1.55e-06 1.75e-06 1.4e-06
20 1.6e-06 1.45e-06 1.5e-06 1.9e-06 1.95e-06 1.85e-06 1.85e-06 2.05e-06 1.6e-06 2.3e-06 1.7e-06 1.7e-06 1.6e-06 1.8e-06 1.85e-06 1.7e-06 1.7e-06 2e-06 1.95e-06 1.9e-06 2.4e-06 1.85e-06 2e-06 2.1e-06 1.7e-06 2.05e-06 1.45e-06 2e-06 2.2e-06 1.95e-06 1.75e-06 1.7e-06 2.1e-06 1.85e-06 1.85e-06 1.75e-06 1.85e-06 2.35e-06 1.8e-06 1.6e-06 1.7e-06 1.95e-06 1.9e-06 1.6e-06 1.95e-06 1.9e-06 1.65e-06 1.7e-06 2.15e-06 1.9e-06 1.75e-06 1.8e-06 2.1e-06 1.6e-06 1.95e-06 1.75e-06 2.1e-06
21 1.8e-06 1.65e-06 1.8e-06 1.6e-06 2.05e-06 2.05e-06 1.85e-06 2.3e-06 1.9e-06 1.95e-06 1.95e-06 1.75e-06 2.3e-06 1.95e-06 1.95e-06 2e-06 1.9e-06 2.1e-06 2.1e-06 1.8e-06 1.85e-06 2.8e-06 2.3e-06 2.3e-06 1.85e-06 2.3e-06 1.7e-06 2.15e-06 1.95e-06 2.4e-06 1.95e-06 2.6e-06 2.65e-06 2.1e-06 2.05e-06 1.95e-06 1.85e-06 2.3e-06 2e-06 2.05e-06 1.85e-06 2.15e-06 2.25e-06 1.8e-06 2.4e-06 2e-06 1.85e-06 1.8e-06 2.05e-06 1.9e-06 2.05e-06 2.05e-06 2.35e-06 1.8e-06 2.1e-06 1.95e-06 2.25e-06
22 2.4e-06 1.15e-06 1.35e-06 1.95e-06 2.7e-06 2.7e-06 1.3e-06 2.9e-06 2.45e-06 2.7e-06 1.85e-06 2.15e-06 2.7e-06 2.25e-06 1.7e-06 2.2e-06 8e-07 9.5e-07 1.85e-06 1.8e-06 2e-06 2.3e-06 0.0 1.5e-06 2.35e-06 2.9e-06 1.95e-06 2.75e-06 1.2e-06 2.55e-06 2.3e-06 2.5e-06 2.1e-06 2.05e-06 2.75e-06 2.6e-06 1.3e-06 3.15e-06 2.4e-06 2.15e-06 1.45e-06 5.5e-07 1.8e-06 1.55e-06 2.8e-06 2.6e-06 1.6e-06 2.2e-06 2.55e-06 1.7e-06 1.2e-06 2.15e-06 2.95e-06 2.4e-06 1.15e-06 2.35e-06 2.9e-06
23 1.85e-06 1.9e-06 2.05e-06 2.2e-06 1.8e-06 1.75e-06 1.6e-06 1.75e-06 2e-06 2e-06 1.8e-06 1.95e-06 2e-06 1.85e-06 1.85e-06 2e-06 1.85e-06 1.6e-06 1.65e-06 1.6e-06 2.1e-06 2.3e-06 1.5e-06 3e-06 2e-06 1.75e-06 1.95e-06 1.9e-06 1.9e-06 2.4e-06 1.95e-06 2.5e-06 2.45e-06 1.8e-06 1.7e-06 1.7e-06 1.6e-06 2.25e-06 2.05e-06 2.05e-06 1.75e-06 1.65e-06 1.8e-06 1.65e-06 2.3e-06 2.1e-06 1.7e-06 1.8e-06 2.1e-06 1.6e-06 1.6e-06 2.2e-06 1.8e-06 1.85e-06 1.8e-06 2e-06 1.6e-06
24 1.95e-06 1.65e-06 1.7e-06 1.8e-06 1.8e-06 1.7e-06 1.8e-06 1.7e-06 1.75e-06 1.85e-06 1.9e-06 1.55e-06 2.05e-06 1.55e-06 2.05e-06 1.7e-06 1.9e-06 2.05e-06 1.85e-06 1.65e-06 1.7e-06 1.85e-06 2.35e-06 2e-06 2.5e-06 1.7e-06 1.65e-06 2e-06 2.25e-06 2.45e-06 1.45e-06 2.55e-06 2.6e-06 1.7e-06 1.75e-06 1.7e-06 1.8e-06 2.15e-06 2.25e-06 1.65e-06 1.75e-06 2.15e-06 1.95e-06 1.85e-06 2.4e-06 2.25e-06 1.85e-06 1.45e-06 2.05e-06 1.75e-06 2.1e-06 1.8e-06 1.75e-06 1.95e-06 2e-06 2.2e-06 1.65e-06
25 1.2e-06 2.55e-06 2.6e-06 2.45e-06 9e-07 8e-07 1.95e-06 5e-07 1.45e-06 1.4e-06 1.65e-06 1.75e-06 1.05e-06 1.6e-06 1.9e-06 1.6e-06 2.8e-06 2.25e-06 1.55e-06 1.5e-06 2.05e-06 2.3e-06 2.9e-06 1.75e-06 1.7e-06 1e-06 1.85e-06 1.1e-06 2.6e-06 2.15e-06 1.6e-06 2.35e-06 2.65e-06 1.5e-06 8e-07 8e-07 1.95e-06 1.45e-06 1.55e-06 1.9e-06 2.05e-06 2.65e-06 1.75e-06 1.7e-06 1.7e-06 1.5e-06 1.7e-06 1.55e-06 1.7e-06 1.65e-06 2e-06 2.05e-06 5.5e-07 1.2e-06 2.35e-06 1.5e-06 6e-07
26 1.25e-06 1.4e-06 1.3e-06 1.55e-06 1.7e-06 1.6e-06 1.55e-06 1.85e-06 1.25e-06 2.1e-06 1.4e-06 1.55e-06 1.7e-06 1.45e-06 1.55e-06 1.35e-06 1.65e-06 1.85e-06 1.65e-06 1.65e-06 1.45e-06 1.7e-06 1.95e-06 1.95e-06 1.65e-06 1.85e-06 2.1e-06 1.7e-06 2.05e-06 1.95e-06 1.7e-06 2.1e-06 2.25e-06 1.8e-06 1.6e-06 1.5e-06 1.55e-06 2.3e-06 1.6e-06 1.7e-06 1.6e-06 1.8e-06 1.85e-06 1.25e-06 1.95e-06 1.55e-06 1.35e-06 1.55e-06 2.1e-06 1.75e-06 1.55e-06 1.45e-06 1.9e-06 1.25e-06 1.7e-06 1.55e-06 1.85e-06
27 7.5e-07 2.45e-06 2.6e-06 2.45e-06 1e-06 1.05e-06 1.9e-06 1.1e-06 1.4e-06 1.8e-06 1.6e-06 1.9e-06 1.25e-06 1.8e-06 1.6e-06 1.8e-06 2.7e-06 2.25e-06 1.45e-06 1.65e-06 2e-06 2.15e-06 2.75e-06 1.9e-06 2e-06 1.1e-06 1.7e-06 1.5e-06 2.55e-06 1.95e-06 1.95e-06 2.3e-06 2.65e-06 1.9e-06 9e-07 9.5e-07 1.9e-06 1.75e-06 1.05e-06 2.05e-06 2.1e-06 2.6e-06 1.95e-06 1.45e-06 1.45e-06 8.5e-07 1.6e-06 1.75e-06 1.9e-06 1.75e-06 1.8e-06 2.2e-06 1.15e-06 7.5e-07 2.45e-06 1e-06 8.5e-07
28 2.3e-06 1.6e-06 1.8e-06 1.55e-06 2.45e-06 2.45e-06 1.4e-06 2.6e-06 2.5e-06 1.95e-06 2.1e-06 2.1e-06 2.65e-06 2.2e-06 1.95e-06 2.25e-06 1.5e-06 1.3e-06 2e-06 1.4e-06 2.2e-06 1.95e-06 1.2e-06 1.9e-06 2.25e-06 2.6e-06 2.05e-06 2.55e-06 2.4e-06 2.6e-06 2.25e-06 2.7e-06 2.25e-06 2.15e-06 2.5e-06 2.35e-06 1.4e-06 2.6e-06 2.4e-06 2.3e-06 1.55e-06 1.4e-06 2.1e-06 1.8e-06 2.75e-06 2.5e-06 1.85e-06 2.15e-06 2e-06 1.4e-06 1.75e-06 2.2e-06 2.65e-06 2.3e-06 1.75e-06 2.35e-06 2.55e-06
29 1.55e-06 2.25e-06 2.4e-06 2.5e-06 1.95e-06 1.95e-06 2.1e-06 2.15e-06 1.95e-06 2.5e-06 2e-06 2.3e-06 1.8e-06 2.3e-06 2e-06 2.2e-06 2.5e-06 2.35e-06 2.15e-06 2.05e-06 1.95e-06 2.4e-06 2.55e-06 2.4e-06 2.45e-06 2.15e-06 1.95e-06 1.95e-06 2.6e-06 2.9e-06 2.4e-06 1.55e-06 1.9e-06 2.35e-06 1.85e-06 1.85e-06 2.1e-06 2.65e-06 1.75e-06 2.35e-06 2.2e-06 2.45e-06 2.3e-06 1.8e-06 1.8e-06 1.75e-06 1.9e-06 2.25e-06 2.45e-06 2.1e-06 2.05e-06 2.4e-06 2.2e-06 1.55e-06 2.45e-06 1.7e-06 2.15e-06
30 1.9e-06 1.7e-06 1.75e-06 1.9e-06 1.7e-06 1.6e-06 1.7e-06 1.6e-06 1.8e-06 1.8e-06 1.8e-06 1.55e-06 2e-06 1.6e-06 1.95e-06 1.75e-06 1.95e-06 1.95e-06 1.8e-06 1.5e-06 1.75e-06 1.95e-06 2.3e-06 1.95e-06 1.45e-06 1.6e-06 1.7e-06 1.95e-06 2.25e-06 2.4e-06 2.8e-06 2.5e-06 2.55e-06 1.6e-06 1.7e-06 1.6e-06 1.7e-06 2.15e-06 2.2e-06 1.7e-06 1.65e-06 2.05e-06 1.85e-06 1.8e-06 2.35e-06 2.2e-06 1.75e-06 1.5e-06 2.05e-06 1.65e-06 2.05e-06 1.85e-06 1.65e-06 1.9e-06 1.85e-06 2.15e-06 1.6e-06
31 1.9e-06 2.25e-06 2.35e-06 2.65e-06 2.25e-06 2.15e-06 2.4e-06 2.35e-06 2.1e-06 2.7e-06 2.2e-06 2.4e-06 1.65e-06 2.45e-06 2.35e-06 2.35e-06 2.5e-06 2.45e-06 2.45e-06 2.3e-06 1.7e-06 2.6e-06 2.5e-06 2.5e-06 2.55e-06 2.35e-06 2.1e-06 2.3e-06 2.7e-06 1.55e-06 2.5e-06 2e-06 1.6e-06 2.35e-06 2.15e-06 2.05e-06 2.4e-06 2.6e-06 2e-06 2.25e-06 2.25e-06 2.55e-06 2.3e-06 2.1e-06 1.75e-06 2.2e-06 2.15e-06 2.4e-06 2.45e-06 2.2e-06 2.15e-06 2.55e-06 2.4e-06 1.9e-06 2.65e-06 1.95e-06 2.4e-06
32 2.35e-06 1.9e-06 2e-06 2.3e-06 2.6e-06 2.55e-06 1.95e-06 2.65e-06 2.6e-06 2.6e-06 2.4e-06 2.4e-06 2.3e-06 2.5e-06 2.35e-06 2.4e-06 2.2e-06 2e-06 2.4e-06 1.8e-06 2.1e-06 2.65e-06 2.1e-06 2.45e-06 2.6e-06 2.65e-06 2.25e-06 2.65e-06 2.25e-06 1.9e-06 2.55e-06 1.6e-06 2.4e-06 2.25e-06 2.6e-06 2.45e-06 1.95e-06 2.9e-06 2.4e-06 2.35e-06 1.85e-06 2.15e-06 2.3e-06 2.15e-06 2.25e-06 2.6e-06 2.2e-06 2.45e-06 2.4e-06 1.7e-06 2.2e-06 2.35e-06 2.7e-06 2.35e-06 2.4e-06 2.35e-06 2.7e-06
