 slim_762425795 slim_762425796 slim_762425785 slim_762425779 slim_762425770 slim_762425782 slim_762425800 slim_762425765 slim_762425781 slim_762425777 slim_762425788 slim_762425771 slim_762425773 slim_762425791 slim_762425797 slim_762425774 slim_762425778 slim_762425764 slim_762425798 slim_762425789 slim_762425790 slim_762425805 slim_762425803 slim_762425780 slim_762425802 slim_762425786 slim_762425792 slim_762425776 slim_762425806 slim_762425772 slim_762425804 slim_762425775 slim_762425787 slim_762425799 slim_762425793 slim_762425767 slim_762425783 slim_762425768 slim_762425794 slim_762425769 slim_762425766 slim_762425801 slim_762425784
18 2.35e-06 1.5e-06 1.8e-06 2.6e-06 1.85e-06 1.8e-06 1.65e-06 1.45e-06 1.55e-06 2.65e-06 1.35e-06 2e-06 1.7e-06 2.2e-06 2.55e-06 2.3e-06 3.25e-06 1.8e-06 2e-06 1.5e-06 1.4e-06 1.35e-06 1.45e-06 2e-06 1.55e-06 1.6e-06 1.2e-06 2e-06 1.8e-06 1.7e-06 1.7e-06 2.3e-06 2.1e-06 1.85e-06 1.4e-06 2.05e-06 1.35e-06 1.35e-06 1.8e-06 1.35e-06 2.25e-06 1.85e-06 2.8e-06
19 1.95e-06 1.2e-06 1.2e-06 2.7e-06 1.1e-06 1.1e-06 1.65e-06 1.85e-06 1.3e-06 2.75e-06 1.2e-06 1.6e-06 1.05e-06 1.85e-06 2.25e-06 2.2e-06 3.05e-06 1.4e-06 1.5e-06 1.4e-06 7e-07 1.2e-06 1.65e-06 1.4e-06 9.5e-07 1.2e-06 1.4e-06 1.9e-06 1.7e-06 1.05e-06 1.25e-06 1.95e-06 1.75e-06 1.8e-06 1.1e-06 1.95e-06 1.35e-06 1.25e-06 1.15e-06 9.5e-07 1.65e-06 1.55e-06 3.2e-06
20 1.4e-06 8e-07 6e-07 2.65e-06 1.15e-06 1.1e-06 1.4e-06 1.95e-06 9e-07 2.7e-06 8e-07 9.5e-07 1.1e-06 1.25e-06 2.05e-06 1.6e-06 2.8e-06 1.45e-06 1.4e-06 7e-07 0.0 8e-07 1.35e-06 8e-07 3.5e-07 5.5e-07 1.4e-06 2e-06 1.3e-06 4e-07 7e-07 1.5e-06 1.15e-06 1.4e-06 9e-07 1.35e-06 1.1e-06 1.6e-06 6e-07 1.2e-06 1.05e-06 9.5e-07 3.2e-06
21 1.85e-06 8.5e-07 1.1e-06 2.65e-06 1.4e-06 1.35e-06 1.6e-06 2.2e-06 8.5e-07 2.7e-06 5e-07 1.5e-06 1.45e-06 1.7e-06 2.55e-06 2.05e-06 3.05e-06 1.65e-06 1.35e-06 1.2e-06 8e-07 1e-06 1.8e-06 1.1e-06 9.5e-07 1.25e-06 1.45e-06 2.1e-06 1.4e-06 9.5e-07 1.1e-06 1.9e-06 1.6e-06 1.45e-06 1.05e-06 1.95e-06 1.45e-06 1.75e-06 1.05e-06 1.1e-06 1.35e-06 1.4e-06 3.35e-06
22 1.9e-06 1.8e-06 1.8e-06 2.75e-06 2e-06 1.95e-06 1.7e-06 1.25e-06 1.9e-06 2.8e-06 1.8e-06 1.5e-06 1.9e-06 1.7e-06 2.35e-06 1.35e-06 3.05e-06 1.65e-06 1.45e-06 1.65e-06 1.35e-06 1.8e-06 1.7e-06 1.95e-06 1.5e-06 1.1e-06 1.55e-06 2.1e-06 1.6e-06 1.65e-06 1.7e-06 2.05e-06 1.6e-06 1.7e-06 1.8e-06 1.1e-06 1.4e-06 1.6e-06 1.7e-06 1.9e-06 2.2e-06 1.55e-06 2.7e-06
23 1.4e-06 8e-07 1e-06 3.25e-06 1.15e-06 1e-06 1.5e-06 2.55e-06 8e-07 3.3e-06 1.1e-06 1.05e-06 1.7e-06 1.25e-06 2.75e-06 1.6e-06 2.8e-06 1.75e-06 2e-06 1.4e-06 8e-07 1.1e-06 1.95e-06 2e-07 9.5e-07 1.25e-06 2e-06 2.6e-06 1.3e-06 5e-07 7e-07 1.6e-06 1.25e-06 1.4e-06 1.5e-06 1.95e-06 1.7e-06 2.2e-06 6e-07 1.8e-06 3.5e-07 9e-07 3.8e-06
24 1.55e-06 9.5e-07 7e-07 2.75e-06 1.3e-06 1.25e-06 1.4e-06 2.1e-06 1.05e-06 2.8e-06 9.5e-07 1.2e-06 1.1e-06 1.25e-06 2.2e-06 1.75e-06 2.75e-06 1.6e-06 1.55e-06 9.5e-07 3.5e-07 9.5e-07 1.5e-06 9.5e-07 5e-07 8e-07 1.55e-06 2.1e-06 1.45e-06 6.5e-07 7.5e-07 1.75e-06 1.15e-06 1.55e-06 9e-07 1.5e-06 1.15e-06 1.75e-06 7.5e-07 1.35e-06 1.05e-06 1.1e-06 3.3e-06
25 1.4e-06 1.25e-06 1.1e-06 2.7e-06 1.6e-06 1.55e-06 1.6e-06 1.65e-06 1.35e-06 2.75e-06 1.25e-06 9.5e-07 1.55e-06 1.2e-06 2.15e-06 1.05e-06 2.85e-06 1.5e-06 1.6e-06 1.2e-06 5.5e-07 1.25e-06 1.1e-06 1.25e-06 8e-07 1.1e-06 1.6e-06 2.05e-06 1.25e-06 9e-07 1.15e-06 1.6e-06 1.1e-06 1.35e-06 1.35e-06 8e-07 1.3e-06 1.8e-06 1e-06 1.65e-06 1.5e-06 1.1e-06 3e-06
26 2.3e-06 1.45e-06 1.8e-06 2.5e-06 1.75e-06 1.7e-06 1.5e-06 1.6e-06 1.55e-06 2.55e-06 1.45e-06 2e-06 1.6e-06 2.2e-06 2.5e-06 2.3e-06 3.2e-06 1.7e-06 1.2e-06 1.4e-06 1.4e-06 1.45e-06 1.55e-06 2e-06 1.55e-06 1.6e-06 1.6e-06 1.75e-06 1.8e-06 1.7e-06 1.8e-06 2.25e-06 2.1e-06 1.8e-06 1.15e-06 2.05e-06 1.15e-06 1.1e-06 1.75e-06 1.25e-06 2.25e-06 1.8e-06 2.55e-06
27 2.45e-06 2.1e-06 2.35e-06 2.7e-06 2.25e-06 2.2e-06 2.3e-06 2.1e-06 2.2e-06 2.75e-06 2.1e-06 2.45e-06 2.05e-06 2.6e-06 2.6e-06 2.6e-06 3.3e-06 2.05e-06 2e-06 1.9e-06 2e-06 2.1e-06 2.1e-06 2.6e-06 2.1e-06 2.05e-06 1.75e-06 3e-06 2.25e-06 2.3e-06 2.4e-06 2.3e-06 2.5e-06 2.3e-06 1.75e-06 2.35e-06 2.05e-06 1.85e-06 2.35e-06 1.8e-06 2.8e-06 2.5e-06 3e-06
28 1.7e-06 1.3e-06 1.6e-06 2.85e-06 1.75e-06 1.7e-06 1.8e-06 1.9e-06 1.4e-06 2.9e-06 1.4e-06 1.3e-06 1.95e-06 1.5e-06 2.65e-06 1.25e-06 3e-06 1.7e-06 1.8e-06 1.7e-06 1.3e-06 1.4e-06 1.6e-06 1.3e-06 1.45e-06 1.25e-06 1.8e-06 2.25e-06 2.4e-06 1.3e-06 1.45e-06 1.85e-06 1.4e-06 1.35e-06 1.6e-06 1.25e-06 1.75e-06 2.05e-06 1.3e-06 1.8e-06 1.55e-06 1.45e-06 3.3e-06
29 1.4e-06 8e-07 8e-07 2.95e-06 1.15e-06 1.1e-06 1.45e-06 2.25e-06 9e-07 3e-06 9.5e-07 9.5e-07 1.4e-06 1.25e-06 2.35e-06 1.6e-06 2.8e-06 1.6e-06 1.7e-06 1.05e-06 4e-07 9.5e-07 1.65e-06 5e-07 6.5e-07 9e-07 1.7e-06 2.3e-06 1.3e-06 8e-07 7e-07 1.55e-06 1.2e-06 1.4e-06 1.2e-06 1.65e-06 1.4e-06 1.9e-06 6e-07 1.5e-06 7.5e-07 9.5e-07 3.5e-06
30 1.6e-06 9e-07 1.05e-06 3.05e-06 1.3e-06 1.25e-06 1.6e-06 2.25e-06 1.05e-06 3.1e-06 1.1e-06 1.25e-06 1.55e-06 1.45e-06 2.6e-06 1.8e-06 2.95e-06 1.75e-06 1.7e-06 1.25e-06 7e-07 1.1e-06 1.7e-06 7e-07 7.5e-07 1.15e-06 1.8e-06 2.4e-06 1.45e-06 7e-07 1.2e-06 1.75e-06 1.4e-06 1.55e-06 1.3e-06 1.85e-06 1.45e-06 2e-06 8e-07 1.6e-06 9.5e-07 1.1e-06 3.6e-06
31 1.65e-06 1.75e-06 1.85e-06 3.1e-06 2.05e-06 2e-06 2.15e-06 2.4e-06 1.85e-06 3.15e-06 1.9e-06 1.7e-06 2.25e-06 1.95e-06 2.65e-06 1.9e-06 3.1e-06 2.05e-06 2.3e-06 1.95e-06 1.5e-06 1.9e-06 2.05e-06 1.6e-06 1.75e-06 1.6e-06 2.25e-06 2.3e-06 1.85e-06 1.55e-06 1.75e-06 3e-06 1.9e-06 1.95e-06 2e-06 1.95e-06 2.1e-06 2.4e-06 1.7e-06 2.25e-06 1.85e-06 1.8e-06 3.4e-06
32 1.6e-06 1.5e-06 1.35e-06 3.15e-06 1.8e-06 1.8e-06 1.65e-06 2.1e-06 1.6e-06 3.2e-06 1.6e-06 1.2e-06 1.9e-06 1.2e-06 2.6e-06 1.15e-06 2.85e-06 1.8e-06 2.1e-06 1.75e-06 1.15e-06 1.6e-06 1.6e-06 1.25e-06 1.15e-06 1.1e-06 2.1e-06 2.5e-06 1.4e-06 1.2e-06 1.4e-06 1.9e-06 2.1e-06 1.55e-06 1.7e-06 1.1e-06 1.8e-06 2.3e-06 1.15e-06 2.15e-06 1.3e-06 1.35e-06 3.45e-06
33 1.85e-06 1.35e-06 1.7e-06 2.9e-06 1.85e-06 1.8e-06 1.85e-06 2e-06 1.45e-06 2.95e-06 1.45e-06 1.4e-06 2.05e-06 1.6e-06 2.75e-06 1.4e-06 3.1e-06 1.8e-06 1.85e-06 1.8e-06 1.4e-06 1.45e-06 1.7e-06 1.4e-06 1.55e-06 1.35e-06 1.8e-06 2.3e-06 1.35e-06 1.4e-06 1.55e-06 1.95e-06 1.55e-06 2.6e-06 1.65e-06 1.45e-06 1.8e-06 2.1e-06 1.45e-06 1.85e-06 1.65e-06 1.55e-06 3.3e-06
34 2.05e-06 1.05e-06 1.05e-06 2.5e-06 1.45e-06 1.4e-06 1.55e-06 2.05e-06 1.15e-06 2.55e-06 1.05e-06 1.75e-06 1.05e-06 1.8e-06 2.4e-06 2.3e-06 2.95e-06 1.65e-06 1.4e-06 1.1e-06 9e-07 1.05e-06 1.8e-06 1.5e-06 9e-07 1.35e-06 1.15e-06 1.75e-06 1.6e-06 1.2e-06 1.3e-06 2e-06 1.7e-06 1.65e-06 1e-06 2.05e-06 1.4e-06 1.5e-06 1.25e-06 1.05e-06 1.6e-06 1.65e-06 3e-06
35 1.55e-06 1.95e-06 1.85e-06 3e-06 2.3e-06 2.25e-06 2.05e-06 1.5e-06 2.05e-06 3.05e-06 1.95e-06 1.1e-06 2.25e-06 1.3e-06 2.5e-06 4.5e-07 3.15e-06 1.7e-06 2.05e-06 1.95e-06 1.35e-06 1.95e-06 1.1e-06 1.95e-06 1.5e-06 8e-07 2.05e-06 2.35e-06 1.25e-06 1.65e-06 1.85e-06 1.95e-06 1.1e-06 1.45e-06 2.05e-06 1e-07 1.75e-06 2.25e-06 1.55e-06 2.35e-06 2.2e-06 1.5e-06 3.05e-06
36 2.05e-06 1.45e-06 1.55e-06 2.7e-06 1.7e-06 1.65e-06 1.45e-06 1.65e-06 1.55e-06 2.75e-06 1.45e-06 1.7e-06 1.6e-06 1.9e-06 2.4e-06 2e-06 3.1e-06 1.7e-06 1.35e-06 1.35e-06 1.1e-06 1.45e-06 1.4e-06 1.7e-06 1.15e-06 1.3e-06 1.15e-06 2.05e-06 1.75e-06 1.4e-06 1.45e-06 2.1e-06 1.8e-06 1.8e-06 1.4e-06 1.75e-06 2e-06 1.3e-06 1.5e-06 1.5e-06 1.95e-06 1.5e-06 2.7e-06
37 2.5e-06 1.75e-06 2e-06 2.65e-06 1.6e-06 1.55e-06 1.6e-06 1.45e-06 1.85e-06 2.7e-06 1.75e-06 2.2e-06 1.45e-06 2.4e-06 2.45e-06 2.5e-06 3.25e-06 1.55e-06 1.35e-06 1.25e-06 1.6e-06 1.75e-06 1.6e-06 2.2e-06 1.75e-06 1.8e-06 1.1e-06 1.85e-06 2.05e-06 1.9e-06 2e-06 2.4e-06 2.3e-06 2.1e-06 1.5e-06 2.25e-06 1.3e-06 1.6e-06 1.95e-06 1.2e-06 2.45e-06 2e-06 2.6e-06
38 1.35e-06 9e-07 9.5e-07 3.05e-06 1.15e-06 1.15e-06 1.5e-06 2.3e-06 1e-06 3.1e-06 1.05e-06 1.1e-06 1.45e-06 1.25e-06 2.55e-06 1.55e-06 2.85e-06 1.65e-06 1.8e-06 1.15e-06 6e-07 1.05e-06 1.7e-06 6e-07 7.5e-07 1e-06 1.75e-06 2.35e-06 1.3e-06 6e-07 8e-07 1.7e-06 1.15e-06 1.45e-06 1.25e-06 1.55e-06 1.5e-06 1.95e-06 1e-06 1.55e-06 8e-07 1e-06 3.6e-06
39 2.35e-06 1.25e-06 1.6e-06 2.55e-06 1.3e-06 1.3e-06 1.8e-06 1.9e-06 1.3e-06 2.6e-06 1.1e-06 2.05e-06 1.2e-06 2.25e-06 2.5e-06 2.6e-06 3.25e-06 1.55e-06 1.35e-06 9.5e-07 1.2e-06 1.1e-06 1.9e-06 1.8e-06 1.35e-06 1.65e-06 1.25e-06 1.8e-06 1.8e-06 1.5e-06 1.6e-06 2.25e-06 2.15e-06 1.85e-06 1.05e-06 2.35e-06 1.5e-06 1.2e-06 1.55e-06 1.4e-06 2.05e-06 1.95e-06 3.15e-06
40 1.65e-06 1.05e-06 1.1e-06 3.45e-06 1.35e-06 1.25e-06 1.55e-06 2.8e-06 1.05e-06 3.5e-06 1.35e-06 1.3e-06 1.8e-06 1.3e-06 2.9e-06 1.85e-06 2.8e-06 2e-06 2.25e-06 1.65e-06 1.05e-06 1.35e-06 2.2e-06 3.5e-07 1.05e-06 1.5e-06 2.25e-06 2.8e-06 1.55e-06 7.5e-07 9.5e-07 1.85e-06 1.3e-06 1.65e-06 1.6e-06 2.2e-06 1.95e-06 2.45e-06 8e-07 2.05e-06 7e-07 1.15e-06 4e-06
41 1.55e-06 1.2e-06 1.3e-06 3.15e-06 1.6e-06 1.5e-06 1.55e-06 2.1e-06 1.3e-06 3.2e-06 1.4e-06 1.2e-06 1.85e-06 1.4e-06 2.55e-06 1.45e-06 3e-06 1.8e-06 1.85e-06 1.55e-06 9.5e-07 1.4e-06 1.55e-06 9e-07 1.1e-06 1.1e-06 1.8e-06 2.5e-06 1.45e-06 9.5e-07 1.1e-06 1.8e-06 1.35e-06 1.55e-06 1.65e-06 1.5e-06 1.5e-06 2e-06 1e-06 1.95e-06 1.15e-06 1.7e-06 3.35e-06
42 3.5e-06 3.35e-06 3.45e-06 2.55e-06 3.55e-06 3.5e-06 2.95e-06 2.75e-06 3.45e-06 2.6e-06 3.35e-06 3.4e-06 3.25e-06 3.55e-06 3.15e-06 3.3e-06 3.1e-06 3.1e-06 2.8e-06 3.2e-06 3.2e-06 3.35e-06 2.7e-06 3.8e-06 3.3e-06 3e-06 2.55e-06 3e-06 3.3e-06 3.5e-06 3.6e-06 3.4e-06 3.45e-06 3.3e-06 3e-06 3.05e-06 2.7e-06 2.6e-06 3.6e-06 3.15e-06 4e-06 3.35e-06 4e-06
