 slim_762132448 slim_762132472 slim_762132469 slim_762132445 slim_762132442 slim_762132476 slim_762132461 slim_762132491 slim_762132466 slim_762132451 slim_762132450 slim_762132489 slim_762132488 slim_762132471 slim_762132473 slim_762132447 slim_762132493 slim_762132460 slim_762132462 slim_762132495 slim_762132457 slim_762132455 slim_762132470 slim_762132486 slim_762132490 slim_762132446 slim_762132482 slim_762132478 slim_762132464 slim_762132492 slim_762132477 slim_762132444 slim_762132480 slim_762132465 slim_762132456 slim_762132459 slim_762132453 slim_762132441 slim_762132452 slim_762132467 slim_762132484 slim_762132494 slim_762132463 slim_762132487 slim_762132468 slim_762132443 slim_762132475 slim_762132474 slim_762132449 slim_762132454 slim_762132485 slim_762132481 slim_762132479 slim_762132483 slim_762132458
13 1.3e-06 2e-06 2.1e-06 9.5e-07 1.35e-06 1.65e-06 2.3e-06 1.8e-06 1.2e-06 2.95e-06 9e-07 1.7e-06 2.25e-06 1.4e-06 1.55e-06 1.85e-06 2.1e-06 1.85e-06 1.45e-06 1.85e-06 2.05e-06 1.25e-06 1.45e-06 1.85e-06 1.3e-06 1.9e-06 1.85e-06 2.2e-06 2.45e-06 2.6e-06 1.7e-06 2.25e-06 1.7e-06 2.55e-06 1.4e-06 1e-06 2.1e-06 1.2e-06 2.55e-06 1.25e-06 1.15e-06 1.45e-06 2.5e-06 1.65e-06 1.2e-06 2.2e-06 2.2e-06 2.35e-06 1.95e-06 1.85e-06 1.5e-06 2.05e-06 2.3e-06 1.6e-06 2.25e-06
14 9e-07 2.6e-06 2.55e-06 1.55e-06 9.5e-07 1.25e-06 2.3e-06 1.4e-06 1.65e-06 2.95e-06 1.95e-06 2.05e-06 1.65e-06 1.55e-06 1.5e-06 2.15e-06 2.2e-06 2.45e-06 2.05e-06 2.5e-06 2e-06 9.5e-07 1.9e-06 1.55e-06 1e-06 1.75e-06 1.8e-06 2.15e-06 2.45e-06 2.55e-06 1.3e-06 1.9e-06 2.05e-06 2.35e-06 1.85e-06 2e-06 2.1e-06 1.05e-06 2.55e-06 1.9e-06 1.75e-06 2.05e-06 2.5e-06 2.1e-06 1.95e-06 2.3e-06 2.65e-06 2.3e-06 1.7e-06 2.05e-06 1.9e-06 2.55e-06 2.1e-06 1.5e-06 1.85e-06
15 1.9e-06 2.3e-06 2e-06 1.95e-06 1.95e-06 2.3e-06 1.9e-06 2.2e-06 1.9e-06 2.05e-06 2.1e-06 2.2e-06 2.15e-06 1.85e-06 2.15e-06 3.2e-06 2.55e-06 1.95e-06 2.25e-06 2.05e-06 1.95e-06 1.8e-06 2.2e-06 2.2e-06 1.85e-06 2.1e-06 2.5e-06 2.3e-06 2.45e-06 2.5e-06 2.35e-06 2.05e-06 2.2e-06 2.35e-06 1.85e-06 1.9e-06 2.35e-06 1.8e-06 2.35e-06 1.9e-06 2.2e-06 2.25e-06 2.25e-06 2.15e-06 1.8e-06 2.3e-06 2.15e-06 2.3e-06 2.4e-06 2.2e-06 1.9e-06 1.95e-06 2.1e-06 2.45e-06 1.95e-06
16 1.95e-06 2.4e-06 2e-06 2e-06 2e-06 2e-06 2.05e-06 1.55e-06 1.95e-06 2.6e-06 1.85e-06 1.45e-06 2.45e-06 2.1e-06 2.2e-06 2.55e-06 2.1e-06 2.45e-06 1.6e-06 2.2e-06 2.45e-06 1.9e-06 1.9e-06 1.7e-06 1.95e-06 1.45e-06 1.5e-06 2.4e-06 2.25e-06 1.9e-06 2.05e-06 2.2e-06 1.45e-06 2e-06 2.05e-06 1.85e-06 1.3e-06 2.05e-06 1.75e-06 2.1e-06 1.9e-06 1.6e-06 2e-06 1.5e-06 1.6e-06 2.2e-06 2.05e-06 2.4e-06 1.55e-06 1.3e-06 1.6e-06 2.1e-06 2.1e-06 1.8e-06 2.45e-06
17 2.4e-06 1.95e-06 2.05e-06 1.95e-06 2.45e-06 2.8e-06 1.8e-06 2.4e-06 2.15e-06 1.85e-06 1.65e-06 2.15e-06 2.55e-06 1.85e-06 2.45e-06 1.95e-06 2.45e-06 2.9e-06 1.95e-06 1.85e-06 1.9e-06 2.25e-06 2.45e-06 2.45e-06 2.3e-06 2.15e-06 2.65e-06 2.4e-06 2.7e-06 2.3e-06 2.85e-06 2.35e-06 2.15e-06 2.15e-06 2.05e-06 1.7e-06 2.3e-06 2.2e-06 2.3e-06 2.1e-06 2.2e-06 1.95e-06 2.1e-06 2.1e-06 1.85e-06 2.4e-06 2.15e-06 2.3e-06 2.55e-06 2.15e-06 1.95e-06 2e-06 2.25e-06 2.9e-06 1.95e-06
18 1.8e-06 1.85e-06 2.05e-06 1.45e-06 1.85e-06 2.05e-06 2.1e-06 1.4e-06 1.7e-06 2.6e-06 1e-06 1.35e-06 2.3e-06 1.45e-06 2.05e-06 2.25e-06 1.6e-06 1.95e-06 2e-06 1.7e-06 2.35e-06 1.7e-06 1.85e-06 1.7e-06 1.75e-06 1.6e-06 1.55e-06 2.25e-06 2.4e-06 1.95e-06 2.1e-06 2.1e-06 1.35e-06 2.05e-06 1.9e-06 1.35e-06 1.35e-06 1.7e-06 1.7e-06 1.7e-06 1.55e-06 1.05e-06 2.05e-06 1.25e-06 1.6e-06 2e-06 2.15e-06 2.55e-06 1.4e-06 1.3e-06 1.5e-06 1.9e-06 2.1e-06 2.05e-06 2.35e-06
19 2.25e-06 1.7e-06 1.7e-06 1.85e-06 2.3e-06 2.55e-06 1.9e-06 2.1e-06 1.95e-06 1.9e-06 1.4e-06 1.85e-06 2.25e-06 1.85e-06 2.5e-06 2.05e-06 2.2e-06 1.85e-06 1.7e-06 2.8e-06 2.25e-06 2.15e-06 2.15e-06 2.05e-06 2.2e-06 1.8e-06 2.25e-06 2.15e-06 2.25e-06 2.1e-06 2.6e-06 1.95e-06 1.85e-06 1.85e-06 2.15e-06 1.6e-06 1.9e-06 2.1e-06 1.75e-06 1.95e-06 2e-06 1.65e-06 1.85e-06 1.75e-06 1.7e-06 2.15e-06 1.85e-06 2.5e-06 2.1e-06 1.8e-06 1.65e-06 1.55e-06 1.9e-06 2.55e-06 2.3e-06
20 1.75e-06 2.35e-06 2.25e-06 1.95e-06 1.8e-06 2.2e-06 1.9e-06 2.15e-06 2e-06 1.9e-06 2.3e-06 2.3e-06 2.1e-06 2.05e-06 2e-06 1.95e-06 2.45e-06 1.9e-06 2.35e-06 2.25e-06 3.1e-06 1.75e-06 2.35e-06 2.15e-06 1.8e-06 2.25e-06 2.3e-06 2e-06 2.4e-06 2.3e-06 2.25e-06 2.1e-06 2.3e-06 2.2e-06 1.95e-06 2.25e-06 2.35e-06 2e-06 2.3e-06 2.2e-06 2.25e-06 2.35e-06 2.2e-06 2.35e-06 2.15e-06 2.15e-06 2.35e-06 2e-06 2.2e-06 2.2e-06 2.25e-06 2.25e-06 2.1e-06 2.2e-06 1.75e-06
21 5.5e-07 2.3e-06 2.25e-06 1.2e-06 6e-07 9e-07 2e-06 1.05e-06 1.3e-06 2.7e-06 1.7e-06 1.75e-06 1.35e-06 1.25e-06 9.5e-07 1.8e-06 1.9e-06 2.25e-06 1.7e-06 2.15e-06 1.75e-06 9e-07 1.55e-06 1.15e-06 5e-07 1.45e-06 1.4e-06 1.8e-06 2.05e-06 2.25e-06 9.5e-07 1.55e-06 1.75e-06 2.15e-06 1.4e-06 1.75e-06 1.7e-06 8e-07 2.15e-06 1.4e-06 1.4e-06 1.7e-06 2.2e-06 1.75e-06 1.75e-06 1.75e-06 2.35e-06 2.05e-06 1.25e-06 1.6e-06 1.6e-06 2.2e-06 1.8e-06 1.1e-06 1.65e-06
22 1.55e-06 2.4e-06 2.1e-06 1.5e-06 1.6e-06 1.6e-06 2.4e-06 1.9e-06 1.3e-06 3e-06 1.6e-06 1.8e-06 2.35e-06 1.45e-06 1.9e-06 2.2e-06 1.9e-06 2.45e-06 1.85e-06 2.15e-06 2.35e-06 1.55e-06 2.5e-06 1.75e-06 1.6e-06 1.75e-06 1.65e-06 2.3e-06 2.15e-06 2.7e-06 1.65e-06 2.25e-06 1.8e-06 2.35e-06 1.7e-06 1.55e-06 1.95e-06 1.55e-06 2.4e-06 1.4e-06 1.4e-06 1.85e-06 2.35e-06 1.65e-06 1.45e-06 2.4e-06 2.25e-06 2.35e-06 1.9e-06 1.8e-06 1.5e-06 1.9e-06 2.35e-06 1.25e-06 2.55e-06
23 1.2e-06 2.3e-06 2e-06 1.75e-06 1.25e-06 1.4e-06 1.75e-06 1.15e-06 1.65e-06 2.45e-06 1.85e-06 1.55e-06 1.65e-06 1.85e-06 1.55e-06 2.2e-06 1.7e-06 2.45e-06 1.7e-06 2.05e-06 2.15e-06 1.15e-06 1.75e-06 1.8e-06 1.2e-06 9e-07 1.45e-06 2e-06 2.05e-06 2.05e-06 1.45e-06 1.55e-06 1.55e-06 1.65e-06 1.8e-06 1.9e-06 1.3e-06 1.4e-06 1.7e-06 1.8e-06 1.8e-06 1.7e-06 1.85e-06 1.55e-06 1.7e-06 2.05e-06 2.15e-06 2.3e-06 1.1e-06 1.4e-06 1.3e-06 1.9e-06 1.75e-06 1.55e-06 1.95e-06
24 6e-07 2.35e-06 2.3e-06 1.25e-06 6.5e-07 9.5e-07 2.05e-06 1.1e-06 1.35e-06 2.75e-06 1.75e-06 1.8e-06 1.4e-06 1.3e-06 1e-06 1.85e-06 1.95e-06 2.3e-06 1.75e-06 2.2e-06 1.8e-06 5e-07 1.6e-06 1.2e-06 1e-06 1.5e-06 1.45e-06 1.85e-06 2.1e-06 2.3e-06 1e-06 1.6e-06 1.8e-06 2.2e-06 1.45e-06 1.8e-06 1.75e-06 8.5e-07 2.2e-06 1.45e-06 1.45e-06 1.75e-06 2.25e-06 1.8e-06 1.8e-06 1.8e-06 2.4e-06 2.1e-06 1.3e-06 1.65e-06 1.65e-06 2.25e-06 1.85e-06 1.15e-06 1.7e-06
25 1.55e-06 2.15e-06 1.5e-06 1.85e-06 1.6e-06 1.85e-06 1.15e-06 1.3e-06 1.55e-06 2.2e-06 1.7e-06 1.25e-06 1.95e-06 1.9e-06 1.75e-06 2.1e-06 1.45e-06 2.15e-06 1.6e-06 1.8e-06 2.25e-06 1.45e-06 1.75e-06 9e-07 1.5e-06 0.0 1.85e-06 2.25e-06 2.25e-06 1.95e-06 1.9e-06 1.55e-06 1.25e-06 1.25e-06 1.65e-06 1.4e-06 1.05e-06 1.5e-06 1.65e-06 1.65e-06 2e-06 1.6e-06 1.5e-06 1.25e-06 1e-06 2.3e-06 1.7e-06 2.5e-06 1.6e-06 1.15e-06 5e-07 1.45e-06 1.7e-06 2.25e-06 1.9e-06
26 1.4e-06 2.4e-06 2.4e-06 1.75e-06 1.45e-06 1.3e-06 2.4e-06 1.2e-06 1.85e-06 2.8e-06 1.8e-06 1.6e-06 1.95e-06 1.85e-06 1.8e-06 2.5e-06 1.5e-06 2.65e-06 1.55e-06 2.25e-06 2.3e-06 1.4e-06 1.65e-06 1.45e-06 1.45e-06 1.85e-06 1.9e-06 2.05e-06 1.95e-06 2.05e-06 1.35e-06 1.95e-06 1.6e-06 2.1e-06 2.05e-06 2.15e-06 1.45e-06 1.7e-06 1.7e-06 2.05e-06 1.5e-06 1.55e-06 2.25e-06 1.6e-06 2.15e-06 1.9e-06 2.5e-06 2.15e-06 1e-06 1.45e-06 2e-06 2.3e-06 2.1e-06 9.5e-07 2.35e-06
27 1.75e-06 2e-06 2.25e-06 1.95e-06 1.75e-06 2.1e-06 2.2e-06 2e-06 2.05e-06 2.15e-06 2.2e-06 2.25e-06 1.8e-06 2.2e-06 2.15e-06 2.3e-06 2.4e-06 2.4e-06 2.25e-06 2.15e-06 2e-06 1.8e-06 2.3e-06 2e-06 1.85e-06 2.25e-06 2.05e-06 3.1e-06 2.2e-06 1.95e-06 2.15e-06 1.95e-06 2.25e-06 2.1e-06 2.3e-06 2.4e-06 2.2e-06 2.05e-06 2e-06 2.3e-06 2.2e-06 2.25e-06 2.2e-06 2.25e-06 2.35e-06 2.05e-06 2.35e-06 2.3e-06 1.9e-06 2.1e-06 2.3e-06 2.15e-06 2.05e-06 2e-06 2.2e-06
28 2.05e-06 2.5e-06 2e-06 2.3e-06 2.1e-06 2.05e-06 2.4e-06 2.15e-06 2.25e-06 2.25e-06 2.4e-06 2.35e-06 2.15e-06 2.45e-06 2.45e-06 2.45e-06 2.25e-06 2.7e-06 2.4e-06 2.25e-06 2.4e-06 2.05e-06 2.15e-06 2.05e-06 2.1e-06 2.25e-06 1.95e-06 2.2e-06 3.3e-06 2.45e-06 2.1e-06 2.05e-06 2.35e-06 2.15e-06 2.5e-06 2.55e-06 2.2e-06 2.25e-06 1.95e-06 2.4e-06 2.15e-06 2.4e-06 2.1e-06 2.3e-06 2.4e-06 2.3e-06 2.05e-06 2.35e-06 2e-06 2.1e-06 2.3e-06 2.15e-06 2.15e-06 1.7e-06 2.5e-06
29 2.35e-06 1.95e-06 2.15e-06 2.5e-06 2.4e-06 2.6e-06 1.9e-06 1.8e-06 2.55e-06 1.9e-06 2.3e-06 1.9e-06 2.05e-06 2.6e-06 2.55e-06 2.5e-06 1.9e-06 2.3e-06 1.95e-06 2.1e-06 2.3e-06 2.25e-06 2.7e-06 2.05e-06 2.3e-06 1.95e-06 2.05e-06 1.95e-06 2.45e-06 2.7e-06 2.65e-06 2e-06 1.9e-06 1.85e-06 2.6e-06 2.45e-06 1.65e-06 2.45e-06 1.55e-06 2.65e-06 2.6e-06 1.95e-06 1.9e-06 1.95e-06 2.35e-06 2e-06 2.25e-06 2.5e-06 1.75e-06 1.75e-06 2.2e-06 2.1e-06 1.9e-06 2.7e-06 2.2e-06
30 9e-07 2.75e-06 2.7e-06 1.65e-06 9.5e-07 8e-07 2.55e-06 1.35e-06 1.75e-06 3.2e-06 2.1e-06 2.15e-06 1.7e-06 1.7e-06 1.3e-06 2.35e-06 2.05e-06 2.85e-06 2.1e-06 2.6e-06 2.25e-06 9.5e-07 1.65e-06 1.45e-06 1e-06 1.9e-06 1.35e-06 2.15e-06 2.1e-06 2.65e-06 1.6e-06 1.8e-06 2.15e-06 2.45e-06 2e-06 2.3e-06 2.05e-06 1.25e-06 2.45e-06 2e-06 1.5e-06 2.1e-06 2.6e-06 2.15e-06 2.3e-06 2.25e-06 2.8e-06 2.2e-06 1.45e-06 2.05e-06 2.1e-06 2.65e-06 2.25e-06 8e-07 2.15e-06
31 1.6e-06 2.2e-06 1.95e-06 2.15e-06 1.65e-06 1.75e-06 1.8e-06 1.55e-06 2.1e-06 1.9e-06 2.2e-06 2e-06 1.55e-06 2.25e-06 1.9e-06 2.05e-06 2.2e-06 2.35e-06 2.1e-06 1.95e-06 2.1e-06 1.55e-06 2.25e-06 1.55e-06 1.6e-06 1.55e-06 1.95e-06 1.95e-06 2.05e-06 2e-06 1.8e-06 2.7e-06 2e-06 1.7e-06 2.25e-06 2.3e-06 1.8e-06 1.75e-06 1.65e-06 2.25e-06 2.25e-06 2.1e-06 1.85e-06 2e-06 2.15e-06 2e-06 2.1e-06 2.3e-06 1.65e-06 1.85e-06 1.85e-06 1.85e-06 1.7e-06 2.1e-06 1.85e-06
32 1.85e-06 2.1e-06 1.75e-06 1.75e-06 1.9e-06 2.1e-06 1.85e-06 1.45e-06 1.65e-06 2.4e-06 1.45e-06 1.15e-06 2.3e-06 1.7e-06 2.05e-06 2.2e-06 1.45e-06 2.15e-06 1.35e-06 1.85e-06 2.3e-06 1.75e-06 1.8e-06 1.55e-06 1.8e-06 1.25e-06 1.6e-06 2.25e-06 2.35e-06 1.9e-06 2.15e-06 2e-06 2.1e-06 1.85e-06 1.65e-06 1.35e-06 1.25e-06 1.8e-06 1.6e-06 1.75e-06 1.85e-06 1.35e-06 1.95e-06 1.2e-06 1.1e-06 2.05e-06 1.9e-06 2.5e-06 1.45e-06 1.15e-06 1.25e-06 1.7e-06 2e-06 2.1e-06 2.3e-06
33 2.25e-06 2.05e-06 1.75e-06 2.45e-06 2.3e-06 2.4e-06 1.55e-06 1.85e-06 2.3e-06 1.6e-06 2.15e-06 1.85e-06 2e-06 2.55e-06 2.35e-06 2.35e-06 2e-06 2.15e-06 2.05e-06 1.85e-06 2.2e-06 2.15e-06 2.35e-06 1.65e-06 2.2e-06 1.25e-06 2.1e-06 2.1e-06 2.15e-06 1.85e-06 2.45e-06 1.7e-06 1.85e-06 2.3e-06 2.4e-06 2.2e-06 1.65e-06 2.25e-06 1.5e-06 2.4e-06 2.45e-06 2.05e-06 1.55e-06 1.85e-06 1.95e-06 2.2e-06 1.9e-06 2.3e-06 1.85e-06 1.7e-06 1.6e-06 1.65e-06 1.85e-06 2.5e-06 2e-06
