 slim_762089847 slim_762089880 slim_762089820 slim_762089816 slim_762089858 slim_762089852 slim_762089828 slim_762089819 slim_762089815 slim_762089865 slim_762089818 slim_762089824 slim_762089851 slim_762089846 slim_762089878 slim_762089849 slim_762089873 slim_762089877 slim_762089857 slim_762089869 slim_762089830 slim_762089844 slim_762089829 slim_762089871 slim_762089862 slim_762089823 slim_762089864 slim_762089859 slim_762089868 slim_762089874 slim_762089843 slim_762089822 slim_762089836 slim_762089835 slim_762089875 slim_762089834 slim_762089817 slim_762089866 slim_762089833 slim_762089839 slim_762089821 slim_762089825 slim_762089837 slim_762089861 slim_762089842 slim_762089832 slim_762089863 slim_762089853 slim_762089867 slim_762089848 slim_762089850 slim_762089845 slim_762089827 slim_762089879 slim_762089841 slim_762089876 slim_762089838 slim_762089872 slim_762089854 slim_762089856 slim_762089831 slim_762089826 slim_762089860 slim_762089855 slim_762089870 slim_762089814 slim_762089840
0 2.8e-06 1.7e-06 2.05e-06 2.1e-06 1.65e-06 1.9e-06 1.9e-06 1.5e-06 1.7e-06 1.95e-06 1.6e-06 2.05e-06 2e-06 1.55e-06 2.1e-06 1.75e-06 1.7e-06 1.5e-06 1.6e-06 1.85e-06 1.9e-06 1.75e-06 1.65e-06 2.05e-06 1.7e-06 1.5e-06 2.15e-06 1.55e-06 2.3e-06 1.9e-06 1.85e-06 1.7e-06 2.15e-06 1.85e-06 1.8e-06 1.85e-06 2.1e-06 2e-06 1.65e-06 1.8e-06 1.55e-06 2e-06 1.75e-06 2.15e-06 2e-06 2e-06 1.6e-06 1.9e-06 1.9e-06 2.1e-06 1.85e-06 1.65e-06 1.9e-06 2.5e-06 2.1e-06 1.8e-06 1.95e-06 2.2e-06 1.8e-06 1.8e-06 1.75e-06 1.65e-06 2.1e-06 2.55e-06 1.9e-06 1.85e-06 1.75e-06
1 1.7e-06 2e-06 1.75e-06 1.8e-06 1.6e-06 1.35e-06 1.4e-06 1.8e-06 1.65e-06 1.7e-06 1.6e-06 1.5e-06 1.7e-06 1.65e-06 1.9e-06 1.65e-06 1.65e-06 1.65e-06 1.6e-06 1.75e-06 1.55e-06 1.5e-06 1.45e-06 1.8e-06 1.5e-06 1.7e-06 2.1e-06 1.65e-06 1.9e-06 1.55e-06 1.5e-06 1.65e-06 1.75e-06 1.75e-06 1.75e-06 1.65e-06 1.7e-06 1.7e-06 1.65e-06 1.75e-06 1.7e-06 1.65e-06 1.55e-06 2.15e-06 1.8e-06 1.7e-06 1.4e-06 1.35e-06 1.7e-06 1.85e-06 1.7e-06 1.8e-06 1.4e-06 2.15e-06 1.75e-06 1.8e-06 1.65e-06 1.85e-06 1.6e-06 1.5e-06 1.75e-06 1.45e-06 1.95e-06 2.2e-06 1.7e-06 1.35e-06 1.6e-06
2 2.05e-06 1.75e-06 1.5e-06 1.5e-06 1.45e-06 1.5e-06 1.65e-06 2.65e-06 2.05e-06 1.7e-06 1.75e-06 1.45e-06 7.5e-07 1.55e-06 1.4e-06 1.2e-06 1.5e-06 2.15e-06 1.75e-06 1.3e-06 1.2e-06 1.15e-06 2.1e-06 1.45e-06 2.25e-06 2.3e-06 2.35e-06 1.65e-06 1.5e-06 1.1e-06 1e-06 2.05e-06 1.3e-06 1.3e-06 1.8e-06 1.45e-06 1.15e-06 7.5e-07 2.1e-06 1.75e-06 2.3e-06 1e-06 9.5e-07 2.25e-06 1.6e-06 1.85e-06 2.35e-06 1.5e-06 1.4e-06 1.5e-06 1.35e-06 2.3e-06 1.25e-06 1.5e-06 1.95e-06 1.7e-06 7.5e-07 1.15e-06 1.55e-06 1.4e-06 2.2e-06 2.15e-06 2.35e-06 1.55e-06 1.4e-06 1.15e-06 1.2e-06
3 2.1e-06 1.8e-06 1.5e-06 1.5e-06 1.25e-06 1.7e-06 1.25e-06 2.6e-06 2.05e-06 1.4e-06 1.95e-06 1.3e-06 1.45e-06 1.7e-06 1.1e-06 1.35e-06 1.25e-06 2.15e-06 1.7e-06 1.45e-06 9.5e-07 1e-06 2e-06 1.55e-06 2.1e-06 2.1e-06 2.3e-06 1.65e-06 1.2e-06 9.5e-07 9.5e-07 2e-06 8e-07 1.3e-06 1.75e-06 1.25e-06 8.5e-07 1.75e-06 1.75e-06 1.75e-06 2.1e-06 1.2e-06 1.25e-06 2.15e-06 1.85e-06 1.85e-06 2.45e-06 1.7e-06 1.5e-06 1.4e-06 1.45e-06 2.2e-06 1.6e-06 2e-06 1.65e-06 2.2e-06 1.4e-06 1.65e-06 1.65e-06 1.6e-06 1.8e-06 2e-06 2.4e-06 1.75e-06 1.5e-06 1.55e-06 1.7e-06
4 1.65e-06 1.6e-06 1.45e-06 1.25e-06 1.3e-06 1.8e-06 9.5e-07 2.6e-06 2.1e-06 1.45e-06 1.85e-06 1.4e-06 1.4e-06 1.15e-06 1.65e-06 1.05e-06 7e-07 2.05e-06 1.5e-06 1.15e-06 9.5e-07 1.15e-06 1.85e-06 1.5e-06 1.95e-06 2.1e-06 2.4e-06 1.1e-06 1.4e-06 1.2e-06 1.15e-06 2.05e-06 1.5e-06 1.2e-06 2e-06 1.5e-06 1.45e-06 1.55e-06 1.6e-06 1.75e-06 2.1e-06 1.45e-06 1.1e-06 2.1e-06 1.65e-06 1.95e-06 2.4e-06 1.8e-06 1.55e-06 1.75e-06 1.4e-06 2.1e-06 1.35e-06 2e-06 1.7e-06 2.1e-06 1.35e-06 1.7e-06 1.6e-06 1.45e-06 1.7e-06 1.85e-06 2.45e-06 1.9e-06 1.55e-06 1.3e-06 1.5e-06
5 1.9e-06 1.35e-06 1.5e-06 1.7e-06 1.8e-06 1.9e-06 1.9e-06 2.05e-06 1.65e-06 1.75e-06 1.65e-06 1.6e-06 1.45e-06 1.75e-06 1.5e-06 1.35e-06 1.85e-06 1.8e-06 1.75e-06 1.45e-06 1.4e-06 1.3e-06 1.95e-06 1.6e-06 2e-06 1.95e-06 2.1e-06 1.85e-06 1.5e-06 1.2e-06 1.1e-06 1.6e-06 1.4e-06 1.55e-06 1.6e-06 1.5e-06 1.25e-06 1.65e-06 1.9e-06 1.7e-06 1.95e-06 1.45e-06 1.3e-06 2.15e-06 1.8e-06 1.55e-06 1.5e-06 9.5e-07 1.35e-06 1.5e-06 1.6e-06 2.05e-06 1.75e-06 2e-06 2.05e-06 1.9e-06 1.4e-06 1.65e-06 1.5e-06 1.45e-06 2e-06 1.95e-06 1.95e-06 1.85e-06 1.35e-06 1.7e-06 1.6e-06
6 1.9e-06 1.4e-06 1.65e-06 1.25e-06 9.5e-07 1.9e-06 1.1e-06 2.4e-06 2.05e-06 1.25e-06 1.85e-06 1.1e-06 1.6e-06 1.55e-06 1.6e-06 1.45e-06 1e-06 2e-06 1.5e-06 1.55e-06 9.5e-07 1.3e-06 1.5e-06 1.75e-06 1.5e-06 1.95e-06 2.3e-06 1.4e-06 1.35e-06 1.3e-06 1.3e-06 1.95e-06 1.4e-06 1.6e-06 1.95e-06 1.5e-06 1.45e-06 1.75e-06 1.45e-06 1.7e-06 1.95e-06 1.5e-06 1.4e-06 2.1e-06 1.95e-06 1.85e-06 2.35e-06 1.9e-06 1.65e-06 1.7e-06 1.45e-06 1.95e-06 1.1e-06 2.1e-06 1.35e-06 2.1e-06 1.55e-06 1.85e-06 1.7e-06 1.65e-06 1.55e-06 1.4e-06 2.35e-06 2e-06 1.65e-06 1.15e-06 1.65e-06
7 1.5e-06 1.8e-06 2.65e-06 2.6e-06 2.6e-06 2.05e-06 2.4e-06 3e-07 1.25e-06 2e-06 1.4e-06 2.55e-06 2.6e-06 2.25e-06 2.3e-06 2.7e-06 2.65e-06 9e-07 1.6e-06 2.8e-06 2.45e-06 2.35e-06 1.15e-06 2.7e-06 1.3e-06 7.5e-07 1.7e-06 2.2e-06 2.8e-06 2.45e-06 2.45e-06 1.2e-06 2.5e-06 2.75e-06 1.4e-06 2.05e-06 2.55e-06 2.55e-06 1.3e-06 1.75e-06 8.5e-07 2.45e-06 2.5e-06 2.05e-06 2.7e-06 1.9e-06 8.5e-07 2.05e-06 2.2e-06 2.3e-06 2.15e-06 9e-07 2.4e-06 2.95e-06 2.25e-06 1.35e-06 2.55e-06 2.7e-06 2e-06 2.35e-06 1.4e-06 1.25e-06 1.6e-06 3.05e-06 2.2e-06 2.35e-06 2.05e-06
8 1.7e-06 1.65e-06 2.05e-06 2.05e-06 2.1e-06 1.65e-06 2.05e-06 1.25e-06 2.2e-06 1.85e-06 1.6e-06 2.05e-06 2e-06 1.95e-06 1.9e-06 2.05e-06 2.15e-06 1.35e-06 1.65e-06 2.15e-06 1.85e-06 1.8e-06 1.65e-06 2.05e-06 1.65e-06 1.35e-06 1.8e-06 2e-06 2.2e-06 1.75e-06 1.7e-06 1.35e-06 1.95e-06 2.1e-06 1.6e-06 1.75e-06 1.9e-06 2.1e-06 1.55e-06 1.8e-06 1.4e-06 1.95e-06 1.85e-06 2e-06 2.1e-06 1.65e-06 1.3e-06 1.65e-06 1.8e-06 2e-06 1.85e-06 1.6e-06 2.05e-06 2.3e-06 2.2e-06 1.75e-06 1.95e-06 2.1e-06 1.4e-06 1.45e-06 1.65e-06 1.65e-06 1.65e-06 2.25e-06 1.8e-06 2e-06 1.8e-06
9 1.95e-06 1.7e-06 1.7e-06 1.4e-06 1.45e-06 1.75e-06 1.25e-06 2e-06 1.85e-06 1.9e-06 1.7e-06 1.5e-06 1.65e-06 1.65e-06 1.35e-06 1.6e-06 1.5e-06 1.65e-06 1.2e-06 1.7e-06 1.15e-06 1.4e-06 1.65e-06 1.9e-06 1.75e-06 1.6e-06 2.1e-06 1.5e-06 1.3e-06 1.4e-06 1.4e-06 1.75e-06 1.3e-06 1.75e-06 1.7e-06 1.3e-06 1.35e-06 1.75e-06 1.5e-06 1.15e-06 1.55e-06 1.45e-06 1.6e-06 2.05e-06 2.05e-06 1.45e-06 2.1e-06 1.75e-06 1.4e-06 1.25e-06 1.35e-06 1.6e-06 1.55e-06 2.1e-06 1.35e-06 1.9e-06 1.6e-06 1.85e-06 1.55e-06 1.75e-06 1.6e-06 1.65e-06 2.1e-06 2.05e-06 1.4e-06 1.5e-06 1.5e-06
