 slim_762531825 slim_762531833 slim_762531823 slim_762531838 slim_762531835 slim_762531822 slim_762531843 slim_762531815 slim_762531845 slim_762531841 slim_762531809 slim_762531828 slim_762531839 slim_762531820 slim_762531826 slim_762531837 slim_762531811 slim_762531817 slim_762531832 slim_762531810 slim_762531812 slim_762531824 slim_762531849 slim_762531847 slim_762531814 slim_762531836 slim_762531813 slim_762531830 slim_762531821 slim_762531842 slim_762531844 slim_762531840 slim_762531846 slim_762531818 slim_762531848 slim_762531831 slim_762531829 slim_762531834 slim_762531819 slim_762531816 slim_762531827
10 2.15e-06 1.85e-06 2.15e-06 1.9e-06 2.2e-06 2.55e-06 2.45e-06 2.2e-06 2.1e-06 1.9e-06 2.9e-06 2.15e-06 2.1e-06 1.75e-06 2.15e-06 2.15e-06 2.35e-06 2.25e-06 2.45e-06 2.05e-06 2e-06 2.15e-06 2.55e-06 2.45e-06 1.95e-06 1.8e-06 2.1e-06 2.25e-06 2.3e-06 2.35e-06 2.1e-06 2.15e-06 2.05e-06 2.3e-06 1.7e-06 2.55e-06 2.2e-06 1.8e-06 1.65e-06 2.65e-06 2.45e-06
11 1.85e-06 2.2e-06 1.85e-06 1.4e-06 1.9e-06 2.9e-06 3.25e-06 1.55e-06 2.4e-06 1.6e-06 2.15e-06 2.3e-06 2.25e-06 1.25e-06 1.55e-06 1.55e-06 2.75e-06 2.6e-06 2.9e-06 1.95e-06 2.7e-06 1.95e-06 2.8e-06 2.2e-06 2.1e-06 1.3e-06 1.8e-06 2.4e-06 2.3e-06 3.1e-06 2.45e-06 2.3e-06 1.6e-06 1.6e-06 2.05e-06 2.8e-06 2e-06 1.35e-06 1.15e-06 2.75e-06 2.4e-06
12 1.9e-06 2e-06 1.9e-06 1.85e-06 1.95e-06 2e-06 1.8e-06 2.05e-06 1.95e-06 1.7e-06 2.1e-06 2.25e-06 3.1e-06 1.9e-06 2e-06 2e-06 2e-06 1.8e-06 2e-06 1.95e-06 2.25e-06 2.05e-06 2.05e-06 2.15e-06 1.55e-06 1.7e-06 1.85e-06 2.3e-06 1.85e-06 2e-06 1.7e-06 1.75e-06 1.9e-06 2.45e-06 1.9e-06 2.55e-06 1.95e-06 1.6e-06 1.55e-06 2.25e-06 2.15e-06
13 1.55e-06 1.8e-06 1.5e-06 1.1e-06 1.55e-06 2.85e-06 3.15e-06 1.35e-06 2.45e-06 1.3e-06 1.75e-06 1.25e-06 1.9e-06 1.1e-06 1.1e-06 1.1e-06 2.7e-06 2.55e-06 2.85e-06 1.65e-06 2.6e-06 1.45e-06 2.9e-06 2.35e-06 1.75e-06 6.5e-07 1.5e-06 2.4e-06 2.15e-06 3.1e-06 2.4e-06 1.9e-06 1.45e-06 1.95e-06 1.6e-06 2.8e-06 1.7e-06 7.5e-07 5.5e-07 2.75e-06 2.5e-06
14 1.55e-06 2.05e-06 1.6e-06 1.1e-06 1.55e-06 2.95e-06 3.25e-06 1.35e-06 2.7e-06 1.45e-06 2.15e-06 1.55e-06 2e-06 1.1e-06 1.3e-06 6.5e-07 2.95e-06 2.55e-06 2.7e-06 1.6e-06 2.9e-06 2.15e-06 2.95e-06 2.45e-06 1.85e-06 7.5e-07 1.45e-06 2.45e-06 2.5e-06 3.3e-06 2.45e-06 2e-06 1.65e-06 2.4e-06 1.85e-06 2.55e-06 1.5e-06 9.5e-07 6.5e-07 2.35e-06 2.5e-06
15 1.55e-06 2.05e-06 1.6e-06 1.1e-06 1.55e-06 2.95e-06 3.25e-06 1.35e-06 2.7e-06 1.45e-06 2.15e-06 1.55e-06 2e-06 1.1e-06 6.5e-07 1.3e-06 2.95e-06 2.55e-06 2.7e-06 1.6e-06 2.9e-06 2.15e-06 2.95e-06 2.45e-06 1.85e-06 7.5e-07 1.45e-06 2.45e-06 2.5e-06 3.3e-06 2.45e-06 2e-06 1.65e-06 2.4e-06 1.85e-06 2.55e-06 1.5e-06 9.5e-07 6.5e-07 2.35e-06 2.5e-06
16 2.2e-06 2.3e-06 2.1e-06 2.5e-06 2.25e-06 1.2e-06 1.1e-06 2.7e-06 1.35e-06 1.9e-06 2.35e-06 2.75e-06 2e-06 2.7e-06 2.95e-06 2.95e-06 2.1e-06 1.3e-06 1.4e-06 2.05e-06 1.7e-06 1.95e-06 1.35e-06 1.5e-06 1.85e-06 2.8e-06 2.15e-06 1.6e-06 1.15e-06 1.3e-06 1.2e-06 1.9e-06 2.05e-06 1.9e-06 2.3e-06 1.85e-06 2.15e-06 2.75e-06 2.65e-06 1.55e-06 1.9e-06
17 1.7e-06 2.1e-06 1.7e-06 2.05e-06 1.75e-06 1.15e-06 1.2e-06 2.2e-06 1.25e-06 1.65e-06 2.25e-06 2.6e-06 1.8e-06 2.55e-06 2.55e-06 2.55e-06 1.3e-06 1.6e-06 1.15e-06 1.8e-06 1.55e-06 2.15e-06 1.35e-06 1.15e-06 1.65e-06 2.45e-06 1.7e-06 1.5e-06 1.25e-06 1.45e-06 8.5e-07 1.85e-06 1.85e-06 2e-06 2.1e-06 1.7e-06 1.85e-06 2.4e-06 2.3e-06 1.3e-06 1.7e-06
18 2.2e-06 2.3e-06 2.1e-06 2.55e-06 2.25e-06 1.35e-06 1.2e-06 2.7e-06 1.35e-06 1.95e-06 2.45e-06 2.9e-06 2e-06 2.85e-06 2.7e-06 2.7e-06 1.4e-06 1.15e-06 1.6e-06 1.75e-06 1.7e-06 2.35e-06 1.55e-06 1.55e-06 1.85e-06 2.85e-06 2.15e-06 1.35e-06 1.45e-06 1.45e-06 1.1e-06 2.05e-06 2.15e-06 2.2e-06 2.3e-06 1.2e-06 1.8e-06 2.8e-06 2.7e-06 8e-07 2e-06
19 1.6e-06 2.1e-06 1.6e-06 1.5e-06 1.65e-06 2.1e-06 2.4e-06 1.75e-06 1.9e-06 1.4e-06 2.05e-06 1.95e-06 1.95e-06 1.65e-06 1.6e-06 1.6e-06 2.05e-06 1.8e-06 1.75e-06 2.6e-06 2.15e-06 1.9e-06 2.2e-06 1.7e-06 1.8e-06 1.55e-06 1.55e-06 1.55e-06 1.65e-06 2.5e-06 1.7e-06 1.95e-06 1.6e-06 1.95e-06 2e-06 1.55e-06 1.4e-06 1.55e-06 1.4e-06 1.3e-06 2.2e-06
20 2.2e-06 2.15e-06 2.15e-06 2.4e-06 2.25e-06 1.75e-06 1.8e-06 2.6e-06 1.5e-06 2e-06 2e-06 2.7e-06 2.25e-06 2.6e-06 2.9e-06 2.9e-06 1.7e-06 1.55e-06 1.7e-06 2.15e-06 2.6e-06 2.3e-06 1.95e-06 1.65e-06 2.1e-06 2.75e-06 2.15e-06 1.6e-06 1.7e-06 1.8e-06 1.5e-06 2.3e-06 2.15e-06 2.05e-06 2.05e-06 1.85e-06 2.25e-06 2.7e-06 2.6e-06 1.8e-06 2.15e-06
21 1.95e-06 2.2e-06 1.85e-06 1.9e-06 2e-06 2.1e-06 2.3e-06 2.1e-06 2.05e-06 1.6e-06 2.15e-06 1.95e-06 2.05e-06 1.45e-06 2.15e-06 2.15e-06 1.95e-06 2.15e-06 2.35e-06 1.9e-06 2.3e-06 2.4e-06 2.25e-06 2e-06 1.9e-06 1.75e-06 1.9e-06 2.05e-06 1.35e-06 2.4e-06 2e-06 1.9e-06 1.75e-06 1.9e-06 2.1e-06 2.45e-06 2e-06 1.7e-06 1.6e-06 2.3e-06 2.45e-06
22 2.2e-06 2.45e-06 2.2e-06 2.55e-06 2.25e-06 1.35e-06 1.2e-06 2.7e-06 1.55e-06 2e-06 2.55e-06 2.8e-06 2.05e-06 2.9e-06 2.95e-06 2.95e-06 1.35e-06 1.35e-06 1.55e-06 2.2e-06 1.95e-06 2.25e-06 2.3e-06 1.65e-06 1.9e-06 2.8e-06 2.15e-06 1.9e-06 1.35e-06 1.45e-06 1.25e-06 2e-06 2.2e-06 2.2e-06 2.4e-06 2.15e-06 2.25e-06 2.75e-06 2.65e-06 1.75e-06 2.05e-06
23 1.45e-06 2.4e-06 1.5e-06 1.8e-06 1.5e-06 1.45e-06 2.05e-06 1.85e-06 1.15e-06 1.4e-06 2.45e-06 2.2e-06 2.15e-06 2.35e-06 2.45e-06 2.45e-06 1.5e-06 1.15e-06 1.55e-06 1.7e-06 1.65e-06 2e-06 1.65e-06 1.1e-06 2e-06 2.3e-06 1.45e-06 1.25e-06 1.05e-06 2e-06 1.15e-06 2.15e-06 1.35e-06 1.45e-06 2.3e-06 1.6e-06 1.75e-06 2.25e-06 2.15e-06 1.25e-06 1.75e-06
24 1.75e-06 1.85e-06 1.75e-06 1.7e-06 1.8e-06 1.85e-06 1.65e-06 1.9e-06 1.8e-06 1.55e-06 1.95e-06 2.1e-06 1.55e-06 1.75e-06 1.85e-06 1.85e-06 1.85e-06 1.65e-06 1.85e-06 1.8e-06 2.1e-06 1.9e-06 1.9e-06 2e-06 2.8e-06 1.55e-06 1.7e-06 2.15e-06 1.7e-06 1.85e-06 1.55e-06 1.6e-06 1.75e-06 2.3e-06 1.75e-06 2.4e-06 1.8e-06 1.6e-06 1.4e-06 2.1e-06 2e-06
25 1.25e-06 1.65e-06 1.2e-06 8e-07 1.15e-06 2.85e-06 3.15e-06 1.05e-06 2.5e-06 1.1e-06 1.8e-06 1.3e-06 1.7e-06 6.5e-07 7.5e-07 7.5e-07 2.8e-06 2.45e-06 2.85e-06 1.55e-06 2.75e-06 1.75e-06 2.8e-06 2.3e-06 1.55e-06 3e-07 1.15e-06 2.55e-06 2.15e-06 3.15e-06 2.3e-06 1.7e-06 1.3e-06 2.3e-06 1.45e-06 2.95e-06 1.45e-06 4.5e-07 1.5e-07 2.75e-06 2.4e-06
26 1.2e-06 2e-06 1.3e-06 1.15e-06 1.2e-06 2.1e-06 2.55e-06 1.35e-06 1.95e-06 1.2e-06 2.1e-06 1.8e-06 1.85e-06 1.5e-06 1.45e-06 1.45e-06 2.15e-06 1.7e-06 2.15e-06 1.55e-06 2.15e-06 1.9e-06 2.15e-06 1.45e-06 1.7e-06 1.15e-06 2.1e-06 1.9e-06 1.6e-06 2.65e-06 1.65e-06 1.85e-06 1.4e-06 2e-06 1.85e-06 2.25e-06 1.5e-06 1.2e-06 1.05e-06 1.95e-06 2.05e-06
27 1.95e-06 2.3e-06 1.85e-06 2.15e-06 2e-06 1.7e-06 2.1e-06 2.35e-06 1.5e-06 1.65e-06 2.25e-06 2.4e-06 2.3e-06 2.4e-06 2.45e-06 2.45e-06 1.6e-06 1.5e-06 1.35e-06 1.55e-06 1.6e-06 2.05e-06 1.9e-06 1.25e-06 2.15e-06 2.55e-06 1.9e-06 1.6e-06 1.3e-06 2.2e-06 1.4e-06 2.3e-06 1.8e-06 1.6e-06 2.2e-06 8e-07 1.65e-06 2.5e-06 2.4e-06 8e-07 2.15e-06
28 1.65e-06 2.25e-06 1.55e-06 2e-06 1.7e-06 1.2e-06 1.5e-06 2.15e-06 1.25e-06 1.3e-06 2.3e-06 2.3e-06 1.85e-06 2.15e-06 2.5e-06 2.5e-06 1.15e-06 1.25e-06 1.45e-06 1.65e-06 1.7e-06 1.35e-06 1.35e-06 1.05e-06 1.7e-06 2.15e-06 1.6e-06 1.3e-06 1e-06 1.7e-06 1.1e-06 1.7e-06 1.5e-06 1.65e-06 2.15e-06 1.7e-06 1.7e-06 2.1e-06 2e-06 1.3e-06 2e-06
29 2.7e-06 2.35e-06 2.6e-06 3.05e-06 2.75e-06 1.35e-06 7.5e-07 3.1e-06 1.25e-06 2.4e-06 2.35e-06 3.1e-06 2e-06 3.1e-06 3.3e-06 3.3e-06 1.3e-06 1.45e-06 1.45e-06 2.5e-06 1.8e-06 2.4e-06 1.45e-06 2e-06 1.85e-06 3.15e-06 2.65e-06 2.2e-06 1.7e-06 1.4e-06 1.35e-06 1.95e-06 2.4e-06 2.5e-06 2.2e-06 2.35e-06 2.55e-06 3.1e-06 3e-06 2e-06 1.95e-06
30 1.7e-06 2e-06 1.7e-06 2.05e-06 1.75e-06 1.2e-06 1.15e-06 2.2e-06 1.1e-06 1.5e-06 2.1e-06 2.45e-06 1.7e-06 2.4e-06 2.45e-06 2.45e-06 1.2e-06 8.5e-07 1.1e-06 1.7e-06 1.5e-06 2e-06 1.25e-06 1.15e-06 1.55e-06 2.3e-06 1.65e-06 1.4e-06 1.1e-06 1.35e-06 1.5e-06 1.75e-06 1.7e-06 1.85e-06 1.95e-06 1.65e-06 1.75e-06 2.25e-06 2.15e-06 1.25e-06 1.75e-06
31 1.9e-06 2.05e-06 1.9e-06 1.85e-06 1.95e-06 1.9e-06 1.75e-06 2.05e-06 2e-06 1.7e-06 2.15e-06 2.3e-06 1.75e-06 1.9e-06 2e-06 2e-06 1.9e-06 1.85e-06 2.05e-06 1.95e-06 2.3e-06 1.9e-06 2e-06 2.15e-06 1.6e-06 1.7e-06 1.85e-06 2.3e-06 1.7e-06 1.95e-06 1.75e-06 3.1e-06 1.9e-06 2.5e-06 1.95e-06 2.55e-06 1.95e-06 1.75e-06 1.55e-06 2.25e-06 2.15e-06
32 1.45e-06 2.05e-06 1.45e-06 1.4e-06 1.5e-06 2.15e-06 2.55e-06 1.5e-06 1.6e-06 1.2e-06 2.05e-06 1.6e-06 1.9e-06 1.45e-06 1.65e-06 1.65e-06 2.05e-06 1.85e-06 2.15e-06 1.6e-06 2.15e-06 1.75e-06 2.2e-06 1.35e-06 1.75e-06 1.3e-06 1.4e-06 1.8e-06 1.5e-06 2.4e-06 1.7e-06 1.9e-06 2.3e-06 1.65e-06 1.85e-06 2.2e-06 1.6e-06 1.35e-06 1.15e-06 1.95e-06 2.05e-06
33 2.05e-06 2.4e-06 1.95e-06 1.95e-06 2.1e-06 2.2e-06 2.65e-06 2.1e-06 1.7e-06 1.7e-06 2.3e-06 1.6e-06 2.45e-06 1.95e-06 2.4e-06 2.4e-06 1.9e-06 2e-06 2.2e-06 1.95e-06 2.05e-06 1.9e-06 2.2e-06 1.45e-06 2.3e-06 2.3e-06 2e-06 1.6e-06 1.65e-06 2.5e-06 1.85e-06 2.5e-06 1.65e-06 1.9e-06 2.35e-06 2e-06 2.1e-06 2.25e-06 2.15e-06 1.95e-06 2.15e-06
34 1.95e-06 1.75e-06 1.85e-06 1.8e-06 1.9e-06 2.4e-06 2.3e-06 2e-06 1.95e-06 1.7e-06 1.7e-06 2.05e-06 1.9e-06 1.6e-06 1.85e-06 1.85e-06 2.3e-06 2.1e-06 2.3e-06 2e-06 2.05e-06 2.1e-06 2.4e-06 2.3e-06 1.75e-06 1.45e-06 1.85e-06 2.2e-06 2.15e-06 2.2e-06 1.95e-06 1.95e-06 1.85e-06 2.35e-06 2.8e-06 2.5e-06 1.95e-06 1.6e-06 1.4e-06 2.5e-06 2.35e-06
35 2.3e-06 2.55e-06 2.2e-06 2.5e-06 2.35e-06 1.9e-06 2.2e-06 2.7e-06 1.8e-06 2.05e-06 2.55e-06 2.8e-06 2.55e-06 2.8e-06 2.55e-06 2.55e-06 1.85e-06 1.7e-06 1.2e-06 1.55e-06 1.85e-06 2.45e-06 2.15e-06 1.6e-06 2.4e-06 2.95e-06 2.25e-06 8e-07 1.7e-06 2.35e-06 1.65e-06 2.55e-06 2.2e-06 2e-06 2.5e-06 8e-07 1.65e-06 2.9e-06 2.8e-06 4e-07 2.35e-06
36 1.6e-06 2.1e-06 1.55e-06 1.55e-06 1.6e-06 2.15e-06 2.45e-06 1.75e-06 1.95e-06 1.4e-06 2.2e-06 2e-06 1.95e-06 1.7e-06 1.5e-06 1.5e-06 2.15e-06 1.85e-06 1.8e-06 1.4e-06 2.25e-06 2e-06 2.25e-06 1.75e-06 1.8e-06 1.45e-06 1.5e-06 1.65e-06 1.7e-06 2.55e-06 1.75e-06 1.95e-06 1.6e-06 2.1e-06 1.95e-06 1.65e-06 2.7e-06 1.55e-06 1.35e-06 1.35e-06 2.25e-06
37 1.3e-06 1.85e-06 1.4e-06 9e-07 1.35e-06 2.8e-06 3.1e-06 1.1e-06 2.45e-06 1.15e-06 1.8e-06 1.35e-06 1.6e-06 7.5e-07 9.5e-07 9.5e-07 2.75e-06 2.4e-06 2.8e-06 1.55e-06 2.7e-06 1.7e-06 2.75e-06 2.25e-06 1.6e-06 4.5e-07 1.2e-06 2.5e-06 2.1e-06 3.1e-06 2.25e-06 1.75e-06 1.35e-06 2.25e-06 1.6e-06 2.9e-06 1.55e-06 6e-07 3e-07 2.7e-06 2.45e-06
38 1.1e-06 1.65e-06 1.2e-06 6.5e-07 1.15e-06 2.7e-06 3e-06 9e-07 2.35e-06 9.5e-07 1.65e-06 1.15e-06 1.55e-06 5.5e-07 6.5e-07 6.5e-07 2.65e-06 2.3e-06 2.7e-06 1.4e-06 2.6e-06 1.6e-06 2.65e-06 2.15e-06 1.4e-06 1.5e-07 1.05e-06 2.4e-06 2e-06 3e-06 2.15e-06 1.55e-06 1.15e-06 2.15e-06 1.4e-06 2.8e-06 1.35e-06 3e-07 0.0 2.6e-06 2.25e-06
39 2e-06 2.55e-06 1.9e-06 2.35e-06 2.05e-06 1.5e-06 1.8e-06 2.5e-06 1.45e-06 1.75e-06 2.65e-06 2.75e-06 2.25e-06 2.75e-06 2.35e-06 2.35e-06 1.55e-06 1.3e-06 8e-07 1.3e-06 1.8e-06 2.3e-06 1.75e-06 1.25e-06 2.1e-06 2.75e-06 1.95e-06 8e-07 1.3e-06 2e-06 1.25e-06 2.25e-06 1.95e-06 1.95e-06 2.5e-06 4e-07 1.35e-06 2.7e-06 2.6e-06 0.0 2.15e-06
40 2.05e-06 2.3e-06 2.1e-06 1.95e-06 2.1e-06 1.85e-06 1.85e-06 2.1e-06 1.9e-06 2.05e-06 2.45e-06 2.4e-06 2.15e-06 2.5e-06 2.5e-06 2.5e-06 1.9e-06 1.7e-06 2e-06 2.2e-06 2.15e-06 2.45e-06 2.05e-06 1.75e-06 2e-06 2.4e-06 2.05e-06 2.15e-06 2e-06 1.95e-06 1.75e-06 2.15e-06 2.05e-06 2.15e-06 2.35e-06 2.35e-06 2.25e-06 2.45e-06 2.25e-06 2.15e-06 3.3e-06
