 slim_762168888 slim_762168889 slim_762168842 slim_762168851 slim_762168879 slim_762168846 slim_762168862 slim_762168872 slim_762168847 slim_762168861 slim_762168880 slim_762168877 slim_762168876 slim_762168863 slim_762168870 slim_762168873 slim_762168845 slim_762168848 slim_762168865 slim_762168868 slim_762168866 slim_762168849 slim_762168857 slim_762168853 slim_762168885 slim_762168878 slim_762168887 slim_762168844 slim_762168883 slim_762168890 slim_762168860 slim_762168882 slim_762168856 slim_762168871 slim_762168874 slim_762168864 slim_762168859 slim_762168843 slim_762168854 slim_762168869 slim_762168855 slim_762168850 slim_762168884 slim_762168886 slim_762168867 slim_762168858 slim_762168875 slim_762168852 slim_762168881
24 1.45e-06 2.35e-06 9.5e-07 2.2e-06 1.15e-06 1.75e-06 1.8e-06 1.6e-06 8e-07 1.2e-06 9.5e-07 1.45e-06 1.65e-06 2.15e-06 1.65e-06 1.7e-06 2e-06 1.15e-06 2.05e-06 2e-06 1.5e-06 1.65e-06 2.2e-06 1.2e-06 5e-07 2.55e-06 1.45e-06 1.45e-06 1.2e-06 3.5e-07 3.5e-07 1.6e-06 1.3e-06 8.5e-07 1.35e-06 2e-06 8e-07 1.1e-06 4.5e-07 1.4e-06 4e-07 7.5e-07 1.75e-06 9e-07 1.7e-06 9e-07 1.6e-06 1.8e-06 1.05e-06
25 2.3e-06 9e-07 1.85e-06 1.65e-06 1.95e-06 2e-06 1.7e-06 1.45e-06 2.35e-06 1.75e-06 1.85e-06 1.45e-06 1.8e-06 8.5e-07 1.7e-06 1.55e-06 1.5e-06 1.65e-06 9.5e-07 1.1e-06 1.6e-06 1.55e-06 1.6e-06 1.7e-06 2.55e-06 1.2e-06 1.6e-06 1.55e-06 1.8e-06 2.5e-06 2.35e-06 1.9e-06 2.6e-06 2.4e-06 1.45e-06 1.5e-06 2.2e-06 2.5e-06 2.6e-06 1.55e-06 2.55e-06 2.2e-06 1.75e-06 2.4e-06 1.8e-06 2.35e-06 1.6e-06 1.8e-06 1.85e-06
26 1.95e-06 1.45e-06 1.4e-06 2.1e-06 1.55e-06 1.9e-06 1.9e-06 1.65e-06 1.55e-06 1.55e-06 1.4e-06 1.6e-06 1.65e-06 1.35e-06 1.5e-06 1.65e-06 1.65e-06 1.45e-06 1.5e-06 1.65e-06 1.6e-06 1.75e-06 2.1e-06 1.4e-06 1.45e-06 1.6e-06 2.5e-06 1.55e-06 1.4e-06 1.25e-06 1.25e-06 1.8e-06 1.85e-06 1.6e-06 1.25e-06 1.65e-06 1.4e-06 1.75e-06 1.35e-06 1.25e-06 1.3e-06 1.45e-06 1.7e-06 1.7e-06 1.75e-06 1.65e-06 1.55e-06 1.9e-06 1.45e-06
27 1.75e-06 1.75e-06 1.4e-06 1.7e-06 1.55e-06 1.8e-06 1.55e-06 1.4e-06 1.55e-06 1.3e-06 1.4e-06 1.3e-06 1.75e-06 1.6e-06 1.75e-06 1.45e-06 1.8e-06 1.35e-06 1.45e-06 1.4e-06 1.3e-06 1.4e-06 1.7e-06 1.45e-06 1.45e-06 1.55e-06 1.55e-06 2.5e-06 1.4e-06 1.25e-06 1.25e-06 1.7e-06 1.85e-06 1.6e-06 1.5e-06 1.8e-06 1.45e-06 1.65e-06 1.35e-06 1.5e-06 1.3e-06 1.45e-06 1.75e-06 1.6e-06 1.7e-06 1.55e-06 1.6e-06 1.65e-06 1.45e-06
28 1.7e-06 1.5e-06 1.1e-06 1.95e-06 1.3e-06 1.6e-06 1.65e-06 1.55e-06 1.25e-06 1.3e-06 1.1e-06 1.45e-06 1.65e-06 1.35e-06 1.5e-06 1.35e-06 1.75e-06 1.2e-06 1.2e-06 1.3e-06 1.45e-06 1.5e-06 1.95e-06 1.1e-06 1.2e-06 1.8e-06 1.4e-06 1.4e-06 2e-06 1e-06 1.05e-06 1.5e-06 1.7e-06 1.3e-06 1.35e-06 1.75e-06 1.1e-06 1.6e-06 1.1e-06 1.35e-06 1.05e-06 1.35e-06 1.35e-06 1.45e-06 1.5e-06 1.4e-06 1.35e-06 1.6e-06 1.2e-06
29 1.4e-06 2.3e-06 9.5e-07 2.15e-06 1.15e-06 1.7e-06 1.75e-06 1.55e-06 7.5e-07 1.1e-06 9.5e-07 1.4e-06 1.6e-06 2.1e-06 1.55e-06 1.55e-06 1.95e-06 1.15e-06 2e-06 1.95e-06 1.3e-06 1.6e-06 2.15e-06 1.15e-06 3.5e-07 2.5e-06 1.25e-06 1.25e-06 1e-06 0.0 1.5e-07 1.6e-06 1.1e-06 8e-07 1.3e-06 1.95e-06 6.5e-07 9e-07 1e-07 1.2e-06 5e-08 7e-07 1.7e-06 9e-07 1.65e-06 8.5e-07 1.55e-06 1.75e-06 1.05e-06
30 1.35e-06 2.2e-06 9e-07 2.05e-06 1.05e-06 1.65e-06 1.7e-06 1.45e-06 7e-07 1.1e-06 9e-07 1.3e-06 1.5e-06 2e-06 1.55e-06 1.55e-06 1.85e-06 1.1e-06 1.95e-06 1.9e-06 1.3e-06 1.55e-06 2.05e-06 1.1e-06 3.5e-07 2.35e-06 1.25e-06 1.25e-06 1.05e-06 1.5e-07 3e-07 1.55e-06 1.1e-06 7.5e-07 1.2e-06 1.85e-06 6.5e-07 9e-07 2.5e-07 1.2e-06 2e-07 5.5e-07 1.65e-06 8.5e-07 1.6e-06 8e-07 1.45e-06 1.7e-06 9.5e-07
31 9e-07 1.8e-06 1.15e-06 1.45e-06 1.35e-06 1e-06 1.1e-06 1.7e-06 1.2e-06 1.45e-06 1.15e-06 1.65e-06 1.85e-06 1.7e-06 1.5e-06 1.45e-06 1.4e-06 1.4e-06 1.4e-06 1.45e-06 1.75e-06 1.1e-06 1.45e-06 1.5e-06 1.6e-06 1.9e-06 1.8e-06 1.7e-06 1.5e-06 1.6e-06 1.55e-06 1.8e-06 1.8e-06 1.25e-06 1.65e-06 1.5e-06 1.5e-06 1.85e-06 1.7e-06 1.75e-06 1.65e-06 1.65e-06 1.3e-06 1.2e-06 1.25e-06 1.25e-06 1.65e-06 1.25e-06 1.25e-06
32 1.65e-06 2.5e-06 1.55e-06 2.25e-06 1.6e-06 1.7e-06 1.95e-06 2e-06 1.3e-06 1.75e-06 1.55e-06 1.9e-06 2e-06 2.35e-06 1.95e-06 2e-06 2.05e-06 1.75e-06 2.3e-06 2.3e-06 1.9e-06 1.95e-06 2.25e-06 1.75e-06 1.3e-06 2.6e-06 1.85e-06 1.85e-06 1.7e-06 1.1e-06 1.1e-06 1.8e-06 2.2e-06 1.35e-06 1.8e-06 2e-06 1.4e-06 1.25e-06 1.2e-06 1.8e-06 1.15e-06 1.15e-06 1.95e-06 1.4e-06 1.9e-06 1.3e-06 1.75e-06 2e-06 1.6e-06
33 1e-06 2.2e-06 1e-06 1.85e-06 1.2e-06 1.3e-06 1.5e-06 1.65e-06 6e-07 1.35e-06 1e-06 1.55e-06 1.65e-06 2.05e-06 1.5e-06 1.65e-06 1.7e-06 1.3e-06 1.9e-06 1.9e-06 1.65e-06 1.4e-06 1.85e-06 1.3e-06 8.5e-07 2.4e-06 1.6e-06 1.6e-06 1.3e-06 8e-07 7.5e-07 1.25e-06 1.35e-06 1.2e-06 1.45e-06 1.7e-06 1e-06 1.35e-06 9e-07 1.55e-06 8.5e-07 1e-06 1.3e-06 9e-07 1.2e-06 8.5e-07 1.6e-06 1.3e-06 1.1e-06
34 1.8e-06 1.3e-06 1.25e-06 1.95e-06 1.4e-06 1.75e-06 1.75e-06 1.5e-06 1.4e-06 1.45e-06 1.25e-06 1.45e-06 1.5e-06 1.2e-06 1.4e-06 1.55e-06 1.5e-06 1.3e-06 1.35e-06 1.5e-06 1.55e-06 1.6e-06 1.95e-06 1.25e-06 1.35e-06 1.45e-06 1.25e-06 1.5e-06 1.35e-06 1.3e-06 1.2e-06 1.65e-06 1.8e-06 1.45e-06 2.2e-06 1.5e-06 1.3e-06 1.7e-06 1.4e-06 1.2e-06 1.35e-06 1.3e-06 1.55e-06 1.55e-06 1.6e-06 1.5e-06 1.4e-06 1.75e-06 1.3e-06
35 1.5e-06 1.45e-06 1.65e-06 1.7e-06 1.8e-06 1.4e-06 1.5e-06 1.75e-06 1.65e-06 1.75e-06 1.65e-06 1.75e-06 1.8e-06 1.4e-06 1.5e-06 1.7e-06 1.35e-06 1.6e-06 1.4e-06 1.6e-06 1.85e-06 1.5e-06 1.7e-06 1.65e-06 2e-06 1.5e-06 1.65e-06 1.8e-06 1.75e-06 1.95e-06 1.85e-06 1.5e-06 2e-06 1.7e-06 1.5e-06 2.5e-06 1.8e-06 2.05e-06 2.05e-06 1.6e-06 2e-06 1.85e-06 1.55e-06 1.65e-06 1.6e-06 1.5e-06 1.7e-06 1.65e-06 1.7e-06
36 1.45e-06 1.8e-06 1e-06 2.05e-06 1.2e-06 1.65e-06 1.65e-06 1.5e-06 9.5e-07 1.25e-06 1e-06 1.45e-06 1.6e-06 1.75e-06 1.6e-06 1.15e-06 1.8e-06 1.2e-06 1.55e-06 1.65e-06 1.5e-06 1.5e-06 2.05e-06 1e-06 8e-07 2.2e-06 1.4e-06 1.45e-06 1.1e-06 6.5e-07 6.5e-07 1.5e-06 1.4e-06 1e-06 1.3e-06 1.8e-06 1.1e-06 1.3e-06 7.5e-07 1.35e-06 7e-07 1e-06 1.4e-06 1.1e-06 1.45e-06 1.05e-06 1.35e-06 1.65e-06 1.1e-06
37 1.6e-06 2.5e-06 1.45e-06 2.2e-06 1.5e-06 1.9e-06 1.9e-06 1.85e-06 1.3e-06 1.55e-06 1.45e-06 1.7e-06 2e-06 2.3e-06 1.95e-06 1.9e-06 2.1e-06 1.55e-06 2.2e-06 2.15e-06 1.7e-06 1.75e-06 2.2e-06 1.65e-06 1.1e-06 2.5e-06 1.75e-06 1.65e-06 1.6e-06 9e-07 9e-07 1.85e-06 1.25e-06 1.35e-06 1.7e-06 2.05e-06 1.3e-06 1.8e-06 9.5e-07 1.7e-06 9.5e-07 9.5e-07 2.05e-06 1.35e-06 2e-06 1.25e-06 1.65e-06 2e-06 1.5e-06
38 1.5e-06 2.4e-06 1.05e-06 2.25e-06 1.25e-06 1.8e-06 1.85e-06 1.65e-06 8.5e-07 1.2e-06 1.05e-06 1.5e-06 1.7e-06 2.2e-06 1.65e-06 1.65e-06 2.05e-06 1.25e-06 2.1e-06 2.05e-06 1.4e-06 1.7e-06 2.25e-06 1.25e-06 4.5e-07 2.6e-06 1.35e-06 1.35e-06 1.1e-06 1e-07 2.5e-07 1.7e-06 1.2e-06 9e-07 1.4e-06 2.05e-06 7.5e-07 9.5e-07 2e-07 1.3e-06 1e-07 8e-07 1.8e-06 1e-06 1.75e-06 9.5e-07 1.65e-06 1.85e-06 1.15e-06
