 slim_762279819 slim_762279836 slim_762279845 slim_762279853 slim_762279841 slim_762279840 slim_762279815 slim_762279842 slim_762279829 slim_762279827 slim_762279804 slim_762279811 slim_762279806 slim_762279825 slim_762279844 slim_762279820 slim_762279851 slim_762279854 slim_762279846 slim_762279822 slim_762279839 slim_762279856 slim_762279823 slim_762279834 slim_762279807 slim_762279805 slim_762279847 slim_762279797 slim_762279800 slim_762279831 slim_762279808 slim_762279818 slim_762279817 slim_762279850 slim_762279849 slim_762279855 slim_762279852 slim_762279838 slim_762279801 slim_762279826 slim_762279798 slim_762279848 slim_762279832 slim_762279835 slim_762279814 slim_762279796 slim_762279802 slim_762279830 slim_762279857 slim_762279810 slim_762279799 slim_762279813 slim_762279828 slim_762279821 slim_762279812 slim_762279824 slim_762279837 slim_762279803 slim_762279809 slim_762279843 slim_762279816 slim_762279833
10 1.55e-06 1.5e-06 1.15e-06 1.35e-06 1.45e-06 1.6e-06 1e-06 1.4e-06 1.35e-06 1.45e-06 1.4e-06 1.85e-06 1.5e-06 9e-07 1.95e-06 1.5e-06 9.5e-07 1.5e-06 1.85e-06 1.45e-06 1.25e-06 1.25e-06 2e-06 1.5e-06 1.15e-06 1.05e-06 1.25e-06 8.5e-07 1.25e-06 1.15e-06 1.4e-06 1.55e-06 1.2e-06 9e-07 1.7e-06 1e-06 1.25e-06 1.55e-06 9.5e-07 1.45e-06 1.3e-06 1.25e-06 1.3e-06 1.7e-06 9.5e-07 1.05e-06 1.2e-06 1.7e-06 1.65e-06 1.5e-06 1.15e-06 1.45e-06 1.1e-06 1.2e-06 1.4e-06 1.65e-06 1.5e-06 9e-07 1.3e-06 1e-06 1.15e-06 1.15e-06
11 1.45e-06 1.2e-06 2.1e-06 1.5e-06 1e-06 1.75e-06 2.1e-06 1.65e-06 1.3e-06 1.45e-06 1.85e-06 7e-07 1.45e-06 2.35e-06 4e-07 1.55e-06 2.15e-06 1.25e-06 7.5e-07 1.25e-06 1.75e-06 1.55e-06 1.2e-06 1.4e-06 1.2e-06 1.65e-06 1.85e-06 2.3e-06 1.75e-06 1.65e-06 1.45e-06 1.65e-06 1.7e-06 2.35e-06 8e-07 1.9e-06 1.75e-06 1.25e-06 2.15e-06 1.55e-06 1.95e-06 1.75e-06 1.3e-06 8e-07 2.05e-06 1.75e-06 2.25e-06 9e-07 1.05e-06 1.85e-06 1.6e-06 1.45e-06 2.3e-06 1.7e-06 1.55e-06 1e-06 1.2e-06 2.05e-06 1.45e-06 1.7e-06 1.65e-06 2.1e-06
12 1.1e-06 1e-06 1.4e-06 1.35e-06 1.45e-06 1.65e-06 1.65e-06 1.4e-06 1.75e-06 9.5e-07 1.5e-06 1.45e-06 1.7e-06 1.95e-06 1.7e-06 1.5e-06 1.75e-06 1.15e-06 1.5e-06 1.4e-06 1.25e-06 1.1e-06 1.5e-06 1.25e-06 9.5e-07 1.55e-06 1.25e-06 1.9e-06 1.65e-06 1.45e-06 1.25e-06 1.15e-06 1.45e-06 1.95e-06 1.45e-06 1.5e-06 1.5e-06 1.1e-06 1.7e-06 1.1e-06 1.35e-06 1.25e-06 1.55e-06 1.5e-06 1.7e-06 1.45e-06 1.75e-06 1.4e-06 1.25e-06 1.6e-06 1.35e-06 1.15e-06 1.9e-06 1.45e-06 1.3e-06 1.4e-06 1.6e-06 1.55e-06 1.3e-06 1.35e-06 1.4e-06 1.45e-06
13 2e-06 2.05e-06 1.05e-06 1.75e-06 1.8e-06 1.85e-06 8e-07 1.7e-06 1.35e-06 1.9e-06 9e-07 2.35e-06 1.95e-06 4e-07 2.55e-06 1.9e-06 7e-07 2e-06 2.45e-06 1.6e-06 1.5e-06 1.55e-06 2.6e-06 1.85e-06 1.8e-06 1.15e-06 1.5e-06 2e-07 1.4e-06 1.15e-06 1.95e-06 1.95e-06 1.2e-06 3e-07 2.2e-06 9.5e-07 1.3e-06 2.1e-06 9e-07 1.8e-06 1.45e-06 1.5e-06 1.2e-06 2.25e-06 7.5e-07 9.5e-07 1.25e-06 2.2e-06 2.15e-06 1.7e-06 1.35e-06 1.9e-06 7.5e-07 1.2e-06 1.8e-06 2.15e-06 1.85e-06 9.5e-07 1.7e-06 1.15e-06 1.15e-06 1e-06
14 1.65e-06 1.2e-06 2.4e-06 1.5e-06 1.05e-06 1.85e-06 2.2e-06 1.75e-06 1.25e-06 1.65e-06 1.95e-06 4e-07 1.7e-06 2.55e-06 1e-07 1.55e-06 2.35e-06 1.35e-06 6e-07 1.55e-06 1.95e-06 1.75e-06 1.05e-06 1.7e-06 1.25e-06 1.85e-06 2.05e-06 2.5e-06 1.75e-06 1.75e-06 1.5e-06 1.9e-06 1.8e-06 2.55e-06 6.5e-07 2.2e-06 1.85e-06 1.25e-06 2.25e-06 1.75e-06 2.2e-06 1.95e-06 1.6e-06 7e-07 2.15e-06 1.95e-06 2.45e-06 8.5e-07 1.2e-06 2e-06 1.75e-06 1.55e-06 2.5e-06 1.8e-06 1.55e-06 1.1e-06 1.4e-06 2.2e-06 1.45e-06 1.9e-06 1.75e-06 2.4e-06
15 1.35e-06 1.15e-06 1.9e-06 9.5e-07 1.65e-06 1.45e-06 1.35e-06 1.45e-06 1.65e-06 1.45e-06 1.5e-06 1.55e-06 1.5e-06 1.9e-06 1.55e-06 1.6e-06 1.75e-06 1.3e-06 1.2e-06 1.6e-06 1.25e-06 1.5e-06 1.25e-06 1.85e-06 1.1e-06 1.65e-06 1.35e-06 1.85e-06 1.6e-06 1.4e-06 1.25e-06 1.6e-06 1.45e-06 1.9e-06 1.5e-06 1.75e-06 1.5e-06 1.2e-06 1.4e-06 1.7e-06 1.85e-06 1.2e-06 1.7e-06 1.4e-06 1.3e-06 1.55e-06 1.8e-06 1.5e-06 1.5e-06 1.6e-06 1.3e-06 1.25e-06 1.9e-06 1.45e-06 1e-06 1.3e-06 1.85e-06 1.6e-06 9.5e-07 1.25e-06 1.4e-06 1.9e-06
16 1.8e-06 1.85e-06 1.05e-06 1.6e-06 1.75e-06 1.55e-06 9.5e-07 1.3e-06 1.45e-06 1.7e-06 9.5e-07 2.15e-06 1.75e-06 7e-07 2.35e-06 1.75e-06 1e-06 1.8e-06 2.25e-06 1.4e-06 1.35e-06 1.4e-06 2.4e-06 1.65e-06 1.6e-06 1.05e-06 1.35e-06 6.5e-07 1.45e-06 1.25e-06 1.75e-06 1.75e-06 1.3e-06 7e-07 2e-06 9.5e-07 1.3e-06 1.9e-06 1e-06 1.6e-06 1.05e-06 1.35e-06 1.3e-06 2.05e-06 9e-07 1.05e-06 1e-06 2e-06 1.95e-06 1.4e-06 1.25e-06 1.7e-06 7.5e-07 1.3e-06 1.65e-06 1.95e-06 1.65e-06 1e-06 1.55e-06 1.15e-06 1.25e-06 1.1e-06
17 1.25e-06 8.5e-07 1.85e-06 1.15e-06 1.4e-06 1.45e-06 1.7e-06 1.2e-06 1.6e-06 1.1e-06 1.5e-06 1.25e-06 1.15e-06 2e-06 1.35e-06 1.3e-06 1.8e-06 1e-06 1.1e-06 1.4e-06 1.4e-06 1e-06 9.5e-07 1.35e-06 8e-07 1.6e-06 1.65e-06 1.95e-06 1.45e-06 1.25e-06 1e-06 1.3e-06 1.25e-06 2e-06 1e-06 1.65e-06 1.3e-06 9.5e-07 1.75e-06 1.2e-06 1.75e-06 1.4e-06 1.55e-06 1.15e-06 1.75e-06 1.2e-06 1.8e-06 9e-07 8.5e-07 1.4e-06 1.15e-06 1.15e-06 1.95e-06 1.25e-06 1.1e-06 9e-07 1.35e-06 1.55e-06 1.1e-06 1.5e-06 1.2e-06 1.85e-06
18 1.35e-06 1e-06 2.3e-06 1.25e-06 1.25e-06 1.55e-06 2e-06 1.55e-06 1.45e-06 1.45e-06 1.85e-06 7.5e-07 1.5e-06 2.45e-06 6e-07 1.2e-06 2.25e-06 1.1e-06 1.1e-06 1.55e-06 1.7e-06 1.55e-06 8e-07 1.75e-06 1.05e-06 1.9e-06 1.9e-06 2.4e-06 1.65e-06 1.55e-06 1.25e-06 1.65e-06 1.6e-06 2.45e-06 8.5e-07 2.1e-06 1.65e-06 1.05e-06 2.05e-06 1.65e-06 2.15e-06 1.7e-06 1.65e-06 8.5e-07 2e-06 1.75e-06 2.3e-06 9.5e-07 1.15e-06 1.75e-06 1.5e-06 1.25e-06 2.4e-06 1.6e-06 1.25e-06 9.5e-07 1.6e-06 2e-06 1.2e-06 1.75e-06 1.55e-06 2.3e-06
19 1.5e-06 1.45e-06 1.45e-06 1.5e-06 1.45e-06 1.65e-06 1.45e-06 1.45e-06 1.5e-06 1.4e-06 1.45e-06 1.25e-06 1.4e-06 1.6e-06 1.55e-06 1.6e-06 1.4e-06 1.4e-06 1.55e-06 2e-06 1.4e-06 1.35e-06 1.75e-06 1.4e-06 1.3e-06 1.25e-06 1.5e-06 1.55e-06 1.65e-06 1.45e-06 1.5e-06 1.55e-06 1.45e-06 1.6e-06 1.45e-06 1.3e-06 1.4e-06 1.55e-06 1.5e-06 1.45e-06 1.5e-06 1.4e-06 1.25e-06 1.5e-06 1.5e-06 1.35e-06 1.5e-06 1.4e-06 1.35e-06 1.6e-06 1.3e-06 1.5e-06 1.6e-06 1.45e-06 1.45e-06 1.4e-06 1.35e-06 1.5e-06 1.45e-06 1.4e-06 1.4e-06 1.55e-06
20 1.3e-06 1.4e-06 1.35e-06 1.15e-06 1.6e-06 1.55e-06 1.15e-06 1.4e-06 1.65e-06 1.2e-06 1.25e-06 1.75e-06 1.25e-06 1.5e-06 1.95e-06 1.25e-06 1.35e-06 1.4e-06 1.7e-06 1.4e-06 1.6e-06 1.25e-06 1.75e-06 1.45e-06 1.15e-06 1.25e-06 1e-06 1.45e-06 1.55e-06 1.35e-06 1.35e-06 1.35e-06 1.4e-06 1.5e-06 1.65e-06 1.3e-06 1.45e-06 1.45e-06 1.2e-06 1.25e-06 1.25e-06 8.5e-07 1.5e-06 1.7e-06 1.15e-06 1.3e-06 1.4e-06 1.65e-06 1.55e-06 1.5e-06 1.2e-06 1.3e-06 1.5e-06 1.4e-06 1.15e-06 1.55e-06 1.6e-06 1.25e-06 1.1e-06 1.05e-06 1.35e-06 1.3e-06
21 1.15e-06 1.1e-06 1.3e-06 1.35e-06 1.45e-06 1.45e-06 1.5e-06 1.3e-06 1.55e-06 1.05e-06 1.25e-06 1.55e-06 1.1e-06 1.55e-06 1.75e-06 1.5e-06 1.4e-06 1e-06 1.55e-06 1.35e-06 1.25e-06 1.2e-06 1.55e-06 1.05e-06 1.05e-06 1.2e-06 1.25e-06 1.45e-06 1.5e-06 1.25e-06 1.2e-06 1.1e-06 1.3e-06 1.6e-06 1.25e-06 1.3e-06 1.4e-06 1.15e-06 1.55e-06 9e-07 1.2e-06 1.25e-06 1.4e-06 1.45e-06 1.45e-06 1e-06 1.4e-06 1.25e-06 1.2e-06 1.3e-06 1.1e-06 1.05e-06 1.45e-06 1.3e-06 1.35e-06 1.2e-06 1.2e-06 1.25e-06 1.3e-06 1.3e-06 1.25e-06 1.25e-06
22 1.4e-06 1e-06 2.45e-06 1.3e-06 1.55e-06 1.6e-06 2.05e-06 1.55e-06 1.75e-06 1.45e-06 2e-06 1.2e-06 1.5e-06 2.6e-06 1.05e-06 1.25e-06 2.4e-06 9.5e-07 8e-07 1.75e-06 1.75e-06 1.55e-06 1e-06 1.95e-06 1.05e-06 2.2e-06 2.05e-06 2.55e-06 1.7e-06 1.6e-06 1.25e-06 1.7e-06 1.6e-06 2.6e-06 1e-06 2.25e-06 1.65e-06 1.1e-06 2.1e-06 1.65e-06 2.3e-06 1.75e-06 1.95e-06 1.15e-06 2.15e-06 1.75e-06 2.35e-06 1e-06 1.2e-06 1.8e-06 1.55e-06 1.3e-06 2.55e-06 1.6e-06 1.2e-06 1.05e-06 1.95e-06 2.05e-06 1.25e-06 1.9e-06 1.55e-06 2.45e-06
23 1.3e-06 1.45e-06 1.4e-06 1.7e-06 1.45e-06 1.85e-06 1.8e-06 1.65e-06 1.7e-06 1.25e-06 1.5e-06 1.4e-06 1.25e-06 1.85e-06 1.7e-06 1.85e-06 1.65e-06 1.35e-06 1.75e-06 1.4e-06 1.45e-06 1.05e-06 1.95e-06 1.7e-06 1.35e-06 1.3e-06 1.35e-06 1.8e-06 1.85e-06 1.65e-06 1.55e-06 1.25e-06 1.7e-06 1.85e-06 1.45e-06 1.45e-06 1.75e-06 1.5e-06 1.85e-06 1.1e-06 1.3e-06 1.45e-06 1.45e-06 1.55e-06 1.75e-06 1.4e-06 1.75e-06 1.4e-06 1.25e-06 1.7e-06 1.45e-06 1.3e-06 1.8e-06 1.7e-06 1.75e-06 1.3e-06 1.05e-06 1.6e-06 1.65e-06 1.45e-06 1.65e-06 1.4e-06
24 1.1e-06 7.5e-07 1.6e-06 9.5e-07 1.2e-06 1.35e-06 1.4e-06 1.1e-06 1.45e-06 9.5e-07 1.15e-06 1.2e-06 9.5e-07 1.8e-06 1.25e-06 1.1e-06 1.6e-06 8e-07 1.05e-06 1.3e-06 1.15e-06 1.05e-06 1.05e-06 1.35e-06 1e-06 1.35e-06 1.3e-06 1.75e-06 1.35e-06 1.15e-06 8.5e-07 1.2e-06 1.15e-06 1.8e-06 1.1e-06 1.4e-06 1.2e-06 8.5e-07 1.45e-06 1.2e-06 1.5e-06 1.15e-06 1.45e-06 1.1e-06 1.45e-06 1.25e-06 1.6e-06 1.05e-06 9.5e-07 1.35e-06 1.05e-06 1.05e-06 1.75e-06 1.15e-06 9e-07 1.05e-06 1.4e-06 1.35e-06 9e-07 1.15e-06 1.1e-06 1.6e-06
25 1.6e-06 1.65e-06 1.25e-06 1.5e-06 1.55e-06 1.65e-06 1.15e-06 1.45e-06 1.45e-06 1.5e-06 1.05e-06 1.65e-06 1.55e-06 1.15e-06 1.85e-06 1.65e-06 1.05e-06 1.6e-06 1.9e-06 1.25e-06 1.25e-06 1.2e-06 2.2e-06 1.3e-06 1.35e-06 1.2e-06 1.25e-06 1.15e-06 1.6e-06 1.4e-06 1.55e-06 1.55e-06 1.45e-06 1.1e-06 1.65e-06 1.15e-06 1.5e-06 1.7e-06 1.25e-06 1.4e-06 1.2e-06 1.25e-06 1.3e-06 1.7e-06 1.15e-06 1.2e-06 1.2e-06 1.65e-06 1.6e-06 1.5e-06 1.1e-06 1.5e-06 1.2e-06 1.45e-06 1.55e-06 1.6e-06 1e-06 1.15e-06 1.45e-06 1.2e-06 1.4e-06 1.25e-06
26 1.3e-06 1.4e-06 1.2e-06 1.25e-06 1.65e-06 1.7e-06 1.2e-06 1.55e-06 1.7e-06 1.2e-06 1.25e-06 1.85e-06 1.25e-06 1.5e-06 2.05e-06 1.35e-06 1.35e-06 1.65e-06 1.9e-06 1.5e-06 1e-06 1.25e-06 2.05e-06 1.35e-06 1.3e-06 1.25e-06 1.6e-06 1.45e-06 1.7e-06 1.5e-06 1.5e-06 1.35e-06 1.55e-06 1.5e-06 1.85e-06 1.3e-06 1.6e-06 1.45e-06 1.25e-06 1.25e-06 1.1e-06 9.5e-07 1.55e-06 1.8e-06 1.1e-06 1.45e-06 1.45e-06 1.85e-06 1.75e-06 1.65e-06 1.35e-06 1.3e-06 1.5e-06 1.55e-06 1.35e-06 1.75e-06 1.65e-06 1.35e-06 1.25e-06 1e-06 1.5e-06 1.15e-06
27 1.95e-06 2e-06 1e-06 1.7e-06 1.75e-06 1.75e-06 8e-07 1.65e-06 1.25e-06 1.85e-06 8.5e-07 2.3e-06 1.9e-06 2e-07 2.5e-06 1.85e-06 6.5e-07 1.95e-06 2.4e-06 1.55e-06 1.45e-06 1.45e-06 2.55e-06 1.8e-06 1.75e-06 1.15e-06 1.45e-06 1e-07 1.35e-06 1.05e-06 1.9e-06 1.9e-06 1.1e-06 3.5e-07 2.15e-06 9e-07 1.25e-06 2.05e-06 8.5e-07 1.75e-06 1.4e-06 1.45e-06 1.1e-06 2.2e-06 6.5e-07 8.5e-07 1.15e-06 2.15e-06 2.1e-06 1.6e-06 1.35e-06 1.85e-06 6e-07 1.1e-06 1.75e-06 2.1e-06 1.8e-06 9e-07 1.65e-06 1.1e-06 1.05e-06 9e-07
28 1.7e-06 1.45e-06 1.65e-06 1.45e-06 1.6e-06 1.75e-06 1.4e-06 1.55e-06 1.5e-06 1.6e-06 1.25e-06 1.75e-06 1.65e-06 1.4e-06 1.75e-06 1.6e-06 1.45e-06 1.45e-06 1.65e-06 1.65e-06 1.55e-06 1.5e-06 1.7e-06 1.85e-06 1.35e-06 1.6e-06 1.7e-06 1.35e-06 2.4e-06 1.3e-06 1.55e-06 1.75e-06 1.35e-06 1.4e-06 1.5e-06 1.5e-06 1.4e-06 1.5e-06 1.35e-06 1.6e-06 1.75e-06 1.55e-06 1.55e-06 1.65e-06 1.4e-06 1.3e-06 1.65e-06 1.6e-06 1.65e-06 1.7e-06 1.4e-06 1.6e-06 1.6e-06 1.35e-06 1.45e-06 1.65e-06 1.85e-06 1.3e-06 1.4e-06 1.45e-06 1.3e-06 1.65e-06
29 1.5e-06 1.25e-06 1.45e-06 1.2e-06 1.5e-06 1.5e-06 1.2e-06 1.35e-06 1.35e-06 1.4e-06 1.15e-06 1.65e-06 1.45e-06 1.15e-06 1.75e-06 1.4e-06 1.25e-06 1.25e-06 1.55e-06 1.45e-06 1.35e-06 1.25e-06 1.6e-06 1.65e-06 1.15e-06 1.4e-06 1.5e-06 1.05e-06 1.3e-06 2e-06 1.35e-06 1.55e-06 1.1e-06 1.2e-06 1.5e-06 1.3e-06 1.2e-06 1.25e-06 1.25e-06 1.5e-06 1.6e-06 1.35e-06 1.3e-06 1.55e-06 1.15e-06 1.05e-06 1.5e-06 1.5e-06 1.45e-06 1.45e-06 1.2e-06 1.4e-06 1.3e-06 1.1e-06 1.2e-06 1.45e-06 1.65e-06 1.2e-06 1.15e-06 1.25e-06 1.05e-06 1.4e-06
