 slim_762040365 slim_762040364 slim_762040360 slim_762040346 slim_762040336 slim_762040339 slim_762040372 slim_762040347 slim_762040332 slim_762040358 slim_762040370 slim_762040338 slim_762040366 slim_762040335 slim_762040363 slim_762040345 slim_762040349 slim_762040343 slim_762040369 slim_762040351 slim_762040333 slim_762040367 slim_762040356 slim_762040334 slim_762040368 slim_762040353 slim_762040348 slim_762040361 slim_762040342 slim_762040355 slim_762040357 slim_762040352 slim_762040344 slim_762040359 slim_762040337 slim_762040362 slim_762040350 slim_762040341 slim_762040340 slim_762040354 slim_762040371
17 1.55e-06 1.7e-06 1.95e-06 1.6e-06 1.9e-06 1.2e-06 1.5e-06 1.7e-06 1.65e-06 1.7e-06 1.05e-06 1.25e-06 1.4e-06 1.25e-06 1.5e-06 1.85e-06 2.2e-06 1.4e-06 1e-06 1.1e-06 1.6e-06 1.5e-06 1.2e-06 1.7e-06 1.65e-06 7.5e-07 1.75e-06 1.4e-06 1.7e-06 2.2e-06 9e-07 8.5e-07 1.35e-06 1.5e-06 9.5e-07 1.25e-06 1.7e-06 1.4e-06 1.3e-06 1.55e-06 2e-06
18 1.5e-06 1.85e-06 1.75e-06 1.15e-06 1.75e-06 1.05e-06 9.5e-07 1.75e-06 1.85e-06 1.65e-06 1.5e-07 1.2e-06 1.4e-06 1.2e-06 1.75e-06 1.55e-06 2.15e-06 1e-06 0.0 9e-07 1.2e-06 1.35e-06 1.15e-06 1.15e-06 1.6e-06 1.1e-06 1.65e-06 1.35e-06 1.95e-06 2.05e-06 5.5e-07 1.05e-06 1e-06 1.8e-06 5e-07 7.5e-07 1.9e-06 1.35e-06 6e-07 1.65e-06 2.1e-06
19 1.7e-06 1.85e-06 1.9e-06 1e-06 1.9e-06 1e-06 1.5e-06 1.6e-06 1.95e-06 1.45e-06 9.5e-07 1.15e-06 1.45e-06 1.15e-06 1.6e-06 1.5e-06 2.2e-06 1.1e-06 9e-07 1.8e-06 1.55e-06 1.4e-06 1.2e-06 1.7e-06 1.7e-06 1.2e-06 1.4e-06 1.55e-06 2.05e-06 2e-06 1.05e-06 1.15e-06 1.35e-06 1.55e-06 1e-06 1.2e-06 1.75e-06 1.55e-06 9.5e-07 1.85e-06 1.9e-06
20 2.15e-06 2.35e-06 2.25e-06 1.6e-06 2.3e-06 1.55e-06 1.85e-06 2.05e-06 2.05e-06 2.05e-06 1.25e-06 1.65e-06 1.85e-06 1.65e-06 2e-06 2.1e-06 2.45e-06 1.6e-06 1.2e-06 1.55e-06 2.4e-06 1.8e-06 1.6e-06 2.05e-06 2.1e-06 1.55e-06 1.95e-06 2.1e-06 2.1e-06 2.2e-06 1.4e-06 1.6e-06 1.8e-06 2e-06 1.4e-06 1.5e-06 1.95e-06 2.1e-06 1.4e-06 2.2e-06 2.2e-06
21 1.9e-06 2e-06 2.25e-06 1.5e-06 1.35e-06 1.35e-06 1.8e-06 1e-06 2.15e-06 1.75e-06 1.4e-06 1.55e-06 1.05e-06 1.55e-06 1.4e-06 1.8e-06 2.5e-06 1.5e-06 1.35e-06 1.4e-06 1.8e-06 7e-07 1.6e-06 2e-06 1.2e-06 1.55e-06 1.6e-06 1.85e-06 2.25e-06 2.25e-06 1.45e-06 1.45e-06 1.65e-06 1.85e-06 1.35e-06 8.5e-07 1.65e-06 1.8e-06 1.4e-06 2.1e-06 2.05e-06
22 1.75e-06 1.95e-06 1.75e-06 1.35e-06 2.1e-06 1.1e-06 1.75e-06 1.8e-06 2.1e-06 1.65e-06 1.2e-06 1.35e-06 1.65e-06 1.4e-06 1.75e-06 1.9e-06 2e-06 1.2e-06 1.15e-06 1.2e-06 1.6e-06 1.6e-06 1.7e-06 1.95e-06 1.85e-06 1.25e-06 1.7e-06 1.8e-06 2.1e-06 2.25e-06 1.2e-06 1.1e-06 1.5e-06 1.5e-06 1.05e-06 1.35e-06 1.65e-06 1.8e-06 1.25e-06 1.95e-06 2.1e-06
23 1.35e-06 1.65e-06 1.85e-06 1.9e-06 2.15e-06 1.75e-06 1.1e-06 2.25e-06 2.1e-06 1.9e-06 1.05e-06 1.85e-06 1.85e-06 1.85e-06 2.3e-06 1.55e-06 2.5e-06 1.7e-06 1.15e-06 1.7e-06 2.05e-06 2e-06 1.95e-06 2.1e-06 1.75e-06 1.75e-06 2.1e-06 1.4e-06 2.2e-06 2.3e-06 1.45e-06 1.75e-06 1.5e-06 2e-06 1.45e-06 1.6e-06 2.2e-06 1.4e-06 1.5e-06 1.45e-06 2.3e-06
24 1.7e-06 1.5e-06 1.95e-06 1.9e-06 1.55e-06 1.75e-06 1.55e-06 1.65e-06 1.95e-06 1.8e-06 1.65e-06 1.8e-06 1.45e-06 1.8e-06 1.8e-06 1.65e-06 2.3e-06 1.65e-06 1.6e-06 1.7e-06 2.1e-06 1.2e-06 1.85e-06 1.75e-06 2.2e-06 1.6e-06 2.1e-06 1.6e-06 2.05e-06 2.25e-06 1.6e-06 1.65e-06 1.6e-06 1.8e-06 1.65e-06 1.35e-06 1.7e-06 1.6e-06 1.75e-06 1.75e-06 2.05e-06
25 1.75e-06 1.75e-06 1.7e-06 1.25e-06 1.85e-06 1.3e-06 1.55e-06 1.55e-06 1.35e-06 1.65e-06 1.25e-06 8e-07 1.2e-06 8e-07 1.15e-06 1.65e-06 2e-06 7.5e-07 1.1e-06 1.2e-06 1.55e-06 1.55e-06 1.25e-06 1.75e-06 1.6e-06 2e-07 1.45e-06 1.65e-06 1.4e-06 2.05e-06 6.5e-07 8e-07 1.5e-06 1.55e-06 1.25e-06 1.35e-06 1.65e-06 1.65e-06 1.2e-06 1.15e-06 1.9e-06
26 2.2e-06 2.35e-06 2.05e-06 8.5e-07 2.3e-06 1.3e-06 1.9e-06 1.3e-06 2.3e-06 1.6e-06 1.6e-06 1.15e-06 1.55e-06 1.15e-06 1.35e-06 1.45e-06 2.5e-06 1.75e-06 1.65e-06 1.4e-06 1.95e-06 1.6e-06 1.7e-06 2.1e-06 2.1e-06 1.45e-06 1.5e-06 2.15e-06 2.4e-06 2.1e-06 1.55e-06 1.7e-06 2e-06 1.9e-06 1.8e-06 1.7e-06 2.05e-06 2.1e-06 1.2e-06 2.05e-06 2.05e-06
27 1.35e-06 1.4e-06 1.8e-06 2.1e-06 2e-06 1.65e-06 1.15e-06 2.1e-06 1.95e-06 1.8e-06 1.3e-06 1.9e-06 1.75e-06 1.9e-06 2.15e-06 1.6e-06 2.45e-06 1.4e-06 1.35e-06 1.55e-06 2.1e-06 1.85e-06 1.8e-06 1.4e-06 1.6e-06 1.65e-06 2.15e-06 2.1e-06 2.05e-06 2.3e-06 1.5e-06 1.5e-06 1.4e-06 1.7e-06 1.35e-06 1.6e-06 1.95e-06 1.15e-06 1.7e-06 1.6e-06 2.15e-06
28 2.15e-06 1.75e-06 2.3e-06 2.25e-06 1.9e-06 2.1e-06 2e-06 2.4e-06 1.4e-06 2.15e-06 2e-06 1.9e-06 2.1e-06 1.9e-06 2.15e-06 2.2e-06 2.1e-06 1.7e-06 1.95e-06 2.05e-06 2.1e-06 2.25e-06 2.1e-06 2.2e-06 2.05e-06 1.4e-06 2.4e-06 2.05e-06 2.7e-06 1.9e-06 1.7e-06 1.75e-06 1.95e-06 2e-06 2e-06 2.1e-06 2.15e-06 2.05e-06 2.1e-06 1.9e-06 1.8e-06
29 2.4e-06 1.95e-06 2.4e-06 1.75e-06 2.15e-06 1.95e-06 2.1e-06 2.45e-06 1.85e-06 1.95e-06 2e-06 1.9e-06 2.3e-06 1.9e-06 2.4e-06 1.95e-06 2.15e-06 2.2e-06 2.05e-06 2e-06 2.2e-06 2.25e-06 2.25e-06 2.3e-06 2.25e-06 2.05e-06 2.1e-06 2.3e-06 1.9e-06 3.3e-06 2.05e-06 2.2e-06 2.1e-06 2.15e-06 2.2e-06 2.2e-06 2.35e-06 2.25e-06 1.85e-06 2.35e-06 1.75e-06
30 1.65e-06 1.8e-06 1.7e-06 1.2e-06 1.8e-06 1.2e-06 1.25e-06 1.65e-06 1.6e-06 1.65e-06 7e-07 9.5e-07 1.3e-06 1e-06 1.45e-06 1.6e-06 2.05e-06 9e-07 5.5e-07 1.05e-06 1.4e-06 1.45e-06 1.2e-06 1.45e-06 1.6e-06 6.5e-07 1.55e-06 1.5e-06 1.7e-06 2.05e-06 1.1e-06 9e-07 1.25e-06 1.7e-06 9e-07 1.05e-06 1.8e-06 1.5e-06 9e-07 1.45e-06 2e-06
31 1.55e-06 1.7e-06 1.9e-06 1.55e-06 1.9e-06 1.15e-06 1.55e-06 1.65e-06 1.7e-06 1.65e-06 1.1e-06 1.2e-06 1.4e-06 1.25e-06 1.5e-06 1.85e-06 2.15e-06 8.5e-07 1.05e-06 1.15e-06 1.6e-06 1.45e-06 1.1e-06 1.75e-06 1.65e-06 8e-07 1.7e-06 1.5e-06 1.75e-06 2.2e-06 9e-07 1.5e-06 1.35e-06 1.45e-06 9e-07 1.25e-06 1.65e-06 1.5e-06 1.3e-06 1.6e-06 2e-06
32 1.5e-06 1.25e-06 1.9e-06 1.7e-06 1.8e-06 1.4e-06 1.3e-06 2e-06 1.85e-06 1.4e-06 1.05e-06 1.65e-06 1.75e-06 1.65e-06 2e-06 1.7e-06 2.2e-06 1.35e-06 1e-06 1.35e-06 1.8e-06 1.65e-06 1.5e-06 1.5e-06 1.6e-06 1.5e-06 2e-06 1.4e-06 1.95e-06 2.1e-06 1.25e-06 1.35e-06 2e-06 1.4e-06 1.1e-06 1.35e-06 1.55e-06 1.4e-06 1.35e-06 1.75e-06 2e-06
33 1.7e-06 1.3e-06 2e-06 1.75e-06 2.05e-06 1.45e-06 1.8e-06 2e-06 1.95e-06 1.4e-06 1.75e-06 1.7e-06 1.9e-06 1.7e-06 1.9e-06 1.85e-06 2.2e-06 1.5e-06 1.8e-06 1.55e-06 2e-06 1.85e-06 1.5e-06 2e-06 1.8e-06 1.55e-06 1.9e-06 1.7e-06 2e-06 2.15e-06 1.7e-06 1.45e-06 1.4e-06 1.8e-06 1.55e-06 1.8e-06 1.4e-06 1.7e-06 1.75e-06 1.9e-06 1.9e-06
34 1.4e-06 1.75e-06 1.95e-06 1.5e-06 1.85e-06 1e-06 1.25e-06 1.75e-06 1.95e-06 1.65e-06 5.5e-07 1.45e-06 1.5e-06 1.45e-06 1.8e-06 1.8e-06 2.25e-06 9.5e-07 5e-07 1e-06 1.4e-06 1.35e-06 1.05e-06 1.45e-06 1.65e-06 1.25e-06 1.8e-06 1.35e-06 2e-06 2.2e-06 9e-07 9e-07 1.1e-06 1.55e-06 1e-06 9.5e-07 1.75e-06 1.35e-06 1e-06 1.8e-06 2.1e-06
35 1.7e-06 1.9e-06 2e-06 1.45e-06 1.55e-06 1.25e-06 1.4e-06 1.35e-06 2e-06 1.75e-06 8e-07 1.45e-06 1.2e-06 1.45e-06 1.55e-06 1.75e-06 2.3e-06 1.25e-06 7.5e-07 1.2e-06 1.5e-06 8.5e-07 1.35e-06 1.6e-06 1.35e-06 1.35e-06 1.7e-06 1.6e-06 2.1e-06 2.2e-06 1.05e-06 1.25e-06 1.35e-06 1.8e-06 9.5e-07 1.5e-06 1.7e-06 1.6e-06 1.1e-06 1.9e-06 2.1e-06
36 1.95e-06 1.55e-06 2.1e-06 1.9e-06 1.9e-06 1.7e-06 2e-06 1.85e-06 2.1e-06 1.6e-06 1.95e-06 1.85e-06 1.8e-06 1.85e-06 1.8e-06 2.05e-06 2.3e-06 1.7e-06 1.9e-06 1.75e-06 1.95e-06 1.65e-06 1.65e-06 2.2e-06 1.7e-06 1.65e-06 2.05e-06 1.95e-06 2.15e-06 2.35e-06 1.8e-06 1.65e-06 1.55e-06 1.4e-06 1.75e-06 1.7e-06 2.4e-06 1.95e-06 1.9e-06 2.05e-06 2.1e-06
37 1.35e-06 1.4e-06 1.9e-06 2.05e-06 2e-06 1.6e-06 1.2e-06 2.1e-06 1.95e-06 1.75e-06 1.3e-06 1.85e-06 1.75e-06 1.85e-06 2.15e-06 1.65e-06 2.45e-06 1.4e-06 1.35e-06 1.55e-06 2.1e-06 1.8e-06 1.8e-06 1.4e-06 1.6e-06 1.65e-06 2.1e-06 1.15e-06 2.05e-06 2.25e-06 1.5e-06 1.5e-06 1.4e-06 1.7e-06 1.35e-06 1.6e-06 1.95e-06 2.1e-06 1.65e-06 1.6e-06 2.1e-06
38 1.8e-06 2e-06 1.75e-06 6.5e-07 1.95e-06 9.5e-07 1.3e-06 1.65e-06 2e-06 1.4e-06 6.5e-07 9.5e-07 1.45e-06 9.5e-07 1.65e-06 1.3e-06 2.15e-06 1.3e-06 6e-07 9.5e-07 1.4e-06 1.4e-06 1.25e-06 1.5e-06 1.75e-06 1.2e-06 1.2e-06 1.7e-06 2.1e-06 1.85e-06 9e-07 1.3e-06 1.35e-06 1.75e-06 1e-06 1.1e-06 1.9e-06 1.65e-06 1.2e-06 1.8e-06 1.9e-06
39 1.5e-06 1.65e-06 1.8e-06 1.95e-06 2.15e-06 1.9e-06 1.45e-06 2.15e-06 1.85e-06 1.95e-06 1.7e-06 1.65e-06 1.75e-06 1.65e-06 2e-06 1.65e-06 2.4e-06 1.55e-06 1.65e-06 1.85e-06 2.2e-06 2.1e-06 1.95e-06 1.45e-06 1.75e-06 1.15e-06 2.05e-06 1.6e-06 1.9e-06 2.35e-06 1.45e-06 1.6e-06 1.75e-06 1.9e-06 1.8e-06 1.9e-06 2.05e-06 1.6e-06 1.8e-06 2.3e-06 2.25e-06
40 2.25e-06 1.8e-06 2.35e-06 1.8e-06 1.95e-06 1.85e-06 2.1e-06 2.25e-06 1.75e-06 1.85e-06 2.05e-06 1.85e-06 2.15e-06 1.85e-06 2.2e-06 1.95e-06 2.05e-06 2e-06 2.1e-06 1.9e-06 2.2e-06 2.05e-06 2.1e-06 2.3e-06 2.05e-06 1.9e-06 2.05e-06 2.15e-06 1.8e-06 1.75e-06 2e-06 2e-06 2e-06 1.9e-06 2.1e-06 2.1e-06 2.1e-06 2.1e-06 1.9e-06 2.25e-06 2.2e-06
