 slim_762323010 slim_762323018 slim_762323027 slim_762323009 slim_762323033 slim_762323024 slim_762323030 slim_762322996 slim_762323017 slim_762323028 slim_762322998 slim_762323023 slim_762323004 slim_762322995 slim_762323002 slim_762323029 slim_762323015 slim_762323006 slim_762322987 slim_762322986 slim_762323034 slim_762323013 slim_762323001 slim_762323026 slim_762323021 slim_762322994 slim_762323020 slim_762323025 slim_762322997 slim_762322991 slim_762322992 slim_762323007 slim_762323032 slim_762323016 slim_762322990 slim_762323011 slim_762322989 slim_762323008 slim_762323022 slim_762322999 slim_762323031 slim_762323003 slim_762322993 slim_762323019 slim_762323012 slim_762323000 slim_762322988 slim_762323014 slim_762323005
10 2.05e-06 1.9e-06 1.55e-06 1.5e-06 1.75e-06 1.5e-06 2.1e-06 1.85e-06 1.3e-06 2.15e-06 2e-06 1.85e-06 1.95e-06 2.3e-06 1.55e-06 1.8e-06 1.35e-06 1.65e-06 2.15e-06 2.25e-06 1.95e-06 2e-06 2.05e-06 1.7e-06 1.5e-06 2.05e-06 1.95e-06 1.25e-06 2.05e-06 1.55e-06 2.15e-06 1.6e-06 1.4e-06 1.8e-06 1.95e-06 1.5e-06 2.1e-06 1.45e-06 1.7e-06 1.8e-06 1.95e-06 2e-06 1.65e-06 1.75e-06 1.7e-06 2.05e-06 2.35e-06 1.6e-06 1.8e-06
11 1.95e-06 1.8e-06 1.4e-06 1.15e-06 1.6e-06 1.15e-06 2e-06 1.2e-06 2.05e-06 2.05e-06 1.85e-06 1.6e-06 1.8e-06 1.8e-06 2.3e-06 1.55e-06 1e-06 1.7e-06 2.05e-06 2.15e-06 1.7e-06 1.8e-06 1.95e-06 1.55e-06 1.6e-06 1.9e-06 1.8e-06 1.15e-06 1.9e-06 2.2e-06 2.05e-06 1.4e-06 1.05e-06 1.65e-06 9e-07 1.55e-06 1.2e-06 1.15e-06 1.45e-06 1.5e-06 1.75e-06 2e-06 1.85e-06 1.9e-06 1.45e-06 1.95e-06 1.45e-06 1.3e-06 1.65e-06
12 8e-07 1.15e-06 1.3e-06 1.45e-06 8e-07 1.4e-06 8e-07 1.65e-06 1.85e-06 9e-07 1.95e-06 1.8e-06 1.5e-06 1.45e-06 2.4e-06 1.1e-06 1.3e-06 1.6e-06 8.5e-07 9.5e-07 1.15e-06 1.3e-06 8e-07 1.15e-06 1.2e-06 9e-07 8e-07 1.35e-06 1.1e-06 1.55e-06 9e-07 1.05e-06 1.35e-06 1.25e-06 1.9e-06 1.2e-06 1.8e-06 1.2e-06 1.1e-06 1.05e-06 1.25e-06 1.6e-06 2.2e-06 1.85e-06 1.3e-06 8e-07 1.65e-06 1.25e-06 1.2e-06
13 9e-07 1.55e-06 1.95e-06 1.8e-06 1.3e-06 1.8e-06 9.5e-07 1.25e-06 1.9e-06 1e-06 2.3e-06 1.8e-06 1.45e-06 1.7e-06 2.65e-06 1.35e-06 1.65e-06 1.6e-06 9e-07 1e-06 1.6e-06 1.5e-06 9e-07 1.35e-06 1.4e-06 1.45e-06 1.45e-06 1.75e-06 1e-06 1.8e-06 1e-06 1.15e-06 1.7e-06 1.45e-06 1.9e-06 2e-06 1.55e-06 1.45e-06 1.3e-06 1.3e-06 1.45e-06 1.7e-06 2.4e-06 2.35e-06 1.9e-06 9e-07 1.55e-06 1.35e-06 1.45e-06
14 2.45e-06 2.4e-06 2.15e-06 2.15e-06 2.2e-06 2.1e-06 2.5e-06 2.3e-06 1.6e-06 2.55e-06 1.55e-06 2.3e-06 2.4e-06 2.65e-06 2e-06 2.35e-06 2e-06 1.65e-06 2.55e-06 2.65e-06 2.35e-06 2.6e-06 2.45e-06 2.3e-06 2.25e-06 2.5e-06 2.4e-06 2e-06 2.45e-06 1.75e-06 2.55e-06 2.05e-06 2.05e-06 2.4e-06 2.4e-06 2.25e-06 2.45e-06 1.9e-06 2.2e-06 2.25e-06 2.55e-06 1.75e-06 1.75e-06 1.65e-06 2.35e-06 2.45e-06 2.7e-06 2.05e-06 2.4e-06
15 9e-07 1.3e-06 1.3e-06 1.15e-06 1e-06 1.15e-06 9e-07 1.4e-06 1.75e-06 1e-06 1.8e-06 1.55e-06 1.1e-06 1.35e-06 2.35e-06 1.7e-06 1e-06 1.45e-06 9.5e-07 1.05e-06 1.35e-06 1.4e-06 9e-07 1.05e-06 1.1e-06 1.25e-06 1.15e-06 1.1e-06 1.15e-06 1.6e-06 1e-06 1.05e-06 1.05e-06 1.15e-06 1.65e-06 1.4e-06 1.6e-06 1e-06 1.05e-06 9.5e-07 1.35e-06 1.6e-06 2e-06 1.95e-06 1.5e-06 9e-07 1.55e-06 1.05e-06 1.1e-06
16 1.45e-06 1.3e-06 9e-07 5.5e-07 1.1e-06 5e-07 1.5e-06 1.05e-06 1.65e-06 1.55e-06 1.35e-06 1e-06 1.3e-06 1.65e-06 2e-06 1e-06 8e-07 1.25e-06 1.55e-06 1.65e-06 1.25e-06 1.5e-06 1.45e-06 9.5e-07 1.05e-06 1.4e-06 1.3e-06 6e-07 1.45e-06 1.75e-06 1.55e-06 9.5e-07 4.5e-07 1.05e-06 1.05e-06 1e-06 1.4e-06 7e-07 1e-06 1e-06 1.45e-06 1.65e-06 1.45e-06 1.55e-06 1.15e-06 1.45e-06 1.6e-06 8.5e-07 1.05e-06
17 1.4e-06 1.6e-06 1.6e-06 1.4e-06 1.4e-06 1.3e-06 1.45e-06 1.4e-06 1.45e-06 1.45e-06 1.65e-06 1.7e-06 1.6e-06 1.6e-06 1.65e-06 1.45e-06 1.25e-06 1.7e-06 1.5e-06 1.6e-06 1.4e-06 1.85e-06 1.4e-06 1.4e-06 1.45e-06 1.7e-06 1.6e-06 1.4e-06 1.35e-06 1.6e-06 1.5e-06 1.05e-06 1.3e-06 1.5e-06 1.8e-06 1.75e-06 1.7e-06 1.15e-06 1.3e-06 1.35e-06 1.8e-06 1.35e-06 1.6e-06 1.6e-06 1.85e-06 1.4e-06 1.95e-06 1.15e-06 1.5e-06
18 2e-07 1.05e-06 1.75e-06 1.7e-06 8e-07 1.65e-06 2e-07 1.6e-06 1.8e-06 3e-07 2.15e-06 2.05e-06 8.5e-07 9e-07 2.55e-06 9.5e-07 1.55e-06 1.5e-06 3e-07 2.5e-07 1.4e-06 1.25e-06 2e-07 9.5e-07 1e-06 9e-07 9e-07 1.6e-06 6.5e-07 1.35e-06 3e-07 1.05e-06 1.6e-06 1.05e-06 2.15e-06 1.7e-06 1.85e-06 1.35e-06 9e-07 9e-07 1.2e-06 1.35e-06 2.35e-06 2.2e-06 1.85e-06 2e-07 1.5e-06 1.3e-06 1e-06
19 3e-07 1.15e-06 1.85e-06 1.8e-06 9e-07 1.75e-06 3e-07 1.7e-06 1.9e-06 4e-07 2.25e-06 2.15e-06 9.5e-07 1e-06 2.65e-06 1.05e-06 1.65e-06 1.6e-06 2.5e-07 5e-07 1.5e-06 1.35e-06 3e-07 1.05e-06 1.1e-06 1e-06 1e-06 1.7e-06 7.5e-07 1.45e-06 4e-07 1.15e-06 1.7e-06 1.15e-06 2.25e-06 1.8e-06 1.95e-06 1.45e-06 1e-06 1e-06 1.3e-06 1.45e-06 2.45e-06 2.3e-06 1.95e-06 3e-07 1.6e-06 1.4e-06 1.1e-06
20 1.3e-06 1.45e-06 1.3e-06 1.4e-06 1.1e-06 1.35e-06 1.35e-06 1.5e-06 1.7e-06 1.4e-06 1.95e-06 1.7e-06 1.15e-06 1.6e-06 2.35e-06 1.35e-06 1.25e-06 1.4e-06 1.4e-06 1.5e-06 1.9e-06 1.6e-06 1.3e-06 1.4e-06 1.45e-06 1.2e-06 1.1e-06 1.35e-06 1.25e-06 1.8e-06 1.4e-06 9.5e-07 1.3e-06 1.5e-06 1.8e-06 1.3e-06 1.65e-06 1.1e-06 1.3e-06 1.25e-06 1.55e-06 1.75e-06 2.1e-06 1.8e-06 1.4e-06 1.3e-06 1.85e-06 1.1e-06 1.5e-06
21 1.15e-06 1.5e-06 1.45e-06 1.65e-06 1.15e-06 1.65e-06 1.2e-06 1.65e-06 1.95e-06 1.25e-06 2e-06 1.8e-06 1.3e-06 1.5e-06 2.6e-06 1.4e-06 1.5e-06 1.85e-06 1.25e-06 1.35e-06 1.6e-06 2.2e-06 1.15e-06 1.4e-06 1.35e-06 1.4e-06 1.3e-06 1.45e-06 1.45e-06 1.8e-06 1.25e-06 1.35e-06 1.55e-06 1.5e-06 1.9e-06 1.5e-06 1.85e-06 1.5e-06 1.35e-06 1.35e-06 1.1e-06 1.9e-06 2.3e-06 2e-06 1.15e-06 1.15e-06 1.7e-06 1.55e-06 1.5e-06
22 5e-08 9e-07 1.65e-06 1.6e-06 7e-07 1.55e-06 1e-07 1.5e-06 1.7e-06 2e-07 2.05e-06 1.95e-06 8e-07 9e-07 2.45e-06 9e-07 1.45e-06 1.4e-06 2e-07 3e-07 1.3e-06 1.15e-06 1e-07 8e-07 9e-07 9e-07 8e-07 1.5e-06 6.5e-07 1.2e-06 2e-07 9.5e-07 1.5e-06 9.5e-07 2.05e-06 1.6e-06 1.75e-06 1.25e-06 8e-07 7.5e-07 1.1e-06 1.25e-06 2.25e-06 2.1e-06 1.75e-06 5e-08 1.4e-06 1.2e-06 9.5e-07
23 8e-07 1.1e-06 1.45e-06 1.1e-06 1e-06 1.05e-06 8.5e-07 1.3e-06 1.8e-06 9.5e-07 1.7e-06 1.55e-06 1.15e-06 1.35e-06 2.3e-06 1.05e-06 9.5e-07 1.4e-06 9.5e-07 1.05e-06 1.4e-06 1.4e-06 8e-07 1.6e-06 9.5e-07 1.25e-06 1.15e-06 1.1e-06 1.15e-06 1.55e-06 9.5e-07 1.05e-06 1e-06 9.5e-07 1.6e-06 1.3e-06 1.7e-06 1.15e-06 9.5e-07 1e-06 1.35e-06 1.5e-06 1.8e-06 1.9e-06 1.55e-06 8e-07 1.6e-06 1.2e-06 9.5e-07
24 9e-07 1.2e-06 1.4e-06 1.2e-06 1.05e-06 1.2e-06 9.5e-07 1.4e-06 1.65e-06 1e-06 1.5e-06 1.6e-06 1.2e-06 1.4e-06 2.25e-06 1.1e-06 1.05e-06 1.45e-06 1e-06 1.1e-06 1.45e-06 1.35e-06 9e-07 9.5e-07 1.7e-06 1.3e-06 1.2e-06 1.05e-06 1.2e-06 1.55e-06 1e-06 1.1e-06 1.1e-06 1.05e-06 1.7e-06 1.25e-06 1.75e-06 1.2e-06 1e-06 1.1e-06 1.3e-06 1.55e-06 1.7e-06 1.85e-06 1.5e-06 9e-07 1.65e-06 1.25e-06 1.05e-06
25 9e-07 1.25e-06 1.4e-06 1.55e-06 9e-07 1.5e-06 9.5e-07 1.75e-06 1.95e-06 1e-06 2.05e-06 1.9e-06 9e-07 1.45e-06 2.5e-06 1.25e-06 1.4e-06 1.7e-06 9e-07 1e-06 1.2e-06 1.4e-06 9e-07 1.25e-06 1.3e-06 1.7e-06 8.5e-07 1.45e-06 1.1e-06 1.65e-06 1e-06 1.15e-06 1.45e-06 1.35e-06 2e-06 1.25e-06 1.9e-06 1.3e-06 1.2e-06 1.15e-06 1.35e-06 1.7e-06 2.3e-06 1.95e-06 1.4e-06 9e-07 1.75e-06 1.35e-06 1.35e-06
26 8e-07 1.15e-06 1.3e-06 1.45e-06 8e-07 1.4e-06 8.5e-07 1.65e-06 1.85e-06 9e-07 1.95e-06 1.8e-06 8e-07 1.45e-06 2.4e-06 1.15e-06 1.3e-06 1.6e-06 9e-07 1e-06 1.1e-06 1.3e-06 8e-07 1.15e-06 1.2e-06 8.5e-07 1.5e-06 1.35e-06 1.1e-06 1.55e-06 9e-07 1.05e-06 1.35e-06 1.25e-06 1.9e-06 1.15e-06 1.8e-06 1.2e-06 1.1e-06 1.05e-06 1.25e-06 1.6e-06 2.2e-06 1.85e-06 1.3e-06 8e-07 1.65e-06 1.25e-06 1.25e-06
27 1.5e-06 1.35e-06 9e-07 7.5e-07 1.15e-06 7.5e-07 1.55e-06 1.25e-06 1.55e-06 1.6e-06 1.25e-06 1.15e-06 1.35e-06 1.75e-06 2e-06 1.1e-06 6e-07 1.4e-06 1.6e-06 1.7e-06 1.35e-06 1.45e-06 1.5e-06 1.1e-06 1.05e-06 1.45e-06 1.35e-06 1.1e-06 1.55e-06 1.7e-06 1.6e-06 1.05e-06 6.5e-07 1.2e-06 1.25e-06 9.5e-07 1.55e-06 8.5e-07 1.1e-06 1.1e-06 1.4e-06 1.75e-06 1.5e-06 1.55e-06 1.1e-06 1.5e-06 1.7e-06 1e-06 1.2e-06
28 6.5e-07 1.2e-06 1.6e-06 1.6e-06 9.5e-07 1.55e-06 7e-07 1.4e-06 1.6e-06 7.5e-07 2.05e-06 1.9e-06 1.1e-06 1e-06 2.45e-06 1.15e-06 1.45e-06 1.35e-06 6.5e-07 7.5e-07 1.25e-06 1.45e-06 6.5e-07 1.15e-06 1.2e-06 1.1e-06 1.1e-06 1.55e-06 1.2e-06 1.5e-06 7.5e-07 8e-07 1.5e-06 1.25e-06 2e-06 1.7e-06 1.6e-06 1.15e-06 1.05e-06 1.05e-06 1.4e-06 1.55e-06 2.3e-06 2.1e-06 1.75e-06 6.5e-07 1.65e-06 1.05e-06 1.25e-06
29 1.2e-06 1.6e-06 1.8e-06 1.9e-06 1.4e-06 1.85e-06 1.25e-06 1.95e-06 1.35e-06 1.35e-06 1.55e-06 2.2e-06 1.55e-06 1.8e-06 1.75e-06 1.6e-06 1.75e-06 1.6e-06 1.35e-06 1.45e-06 1.8e-06 1.8e-06 1.2e-06 1.55e-06 1.55e-06 1.65e-06 1.55e-06 1.7e-06 1.5e-06 2.4e-06 1.35e-06 1.45e-06 1.8e-06 1.7e-06 2.3e-06 1.85e-06 2.1e-06 1.5e-06 1.5e-06 1.45e-06 1.75e-06 1.7e-06 2.2e-06 2e-06 1.95e-06 1.2e-06 2.1e-06 1.55e-06 1.7e-06
30 2e-07 1.05e-06 1.75e-06 1.7e-06 8e-07 1.65e-06 2.5e-07 1.6e-06 1.8e-06 3e-07 2.15e-06 2.05e-06 9e-07 1e-06 2.55e-06 1e-06 1.55e-06 1.5e-06 3e-07 4e-07 1.4e-06 1.25e-06 2e-07 9.5e-07 1e-06 1e-06 9e-07 1.6e-06 7.5e-07 1.35e-06 3e-07 1.05e-06 1.6e-06 1.05e-06 2.15e-06 1.7e-06 1.85e-06 1.35e-06 9e-07 9e-07 1.2e-06 1.35e-06 2.35e-06 2.2e-06 1.85e-06 2e-07 1.5e-06 1.3e-06 1.05e-06
31 9.5e-07 1.1e-06 1.1e-06 1.1e-06 8.5e-07 1.05e-06 1e-06 1.05e-06 1.3e-06 1.05e-06 1.6e-06 1.4e-06 1.05e-06 1.15e-06 2.05e-06 1.05e-06 9.5e-07 1.05e-06 1.05e-06 1.15e-06 9.5e-07 1.35e-06 9.5e-07 1.05e-06 1.1e-06 1.15e-06 1.05e-06 1.05e-06 8e-07 1.45e-06 1.05e-06 8e-07 1e-06 1.15e-06 1.5e-06 1.25e-06 1.25e-06 7.5e-07 9.5e-07 9.5e-07 1.3e-06 1.5e-06 1.85e-06 1.65e-06 1.25e-06 9.5e-07 1.55e-06 7e-07 1.15e-06
32 1.5e-06 1.35e-06 9.5e-07 6e-07 1.15e-06 5.5e-07 1.55e-06 1.1e-06 1.7e-06 1.6e-06 1.4e-06 1.05e-06 1.35e-06 1.7e-06 2.05e-06 1.05e-06 4.5e-07 1.3e-06 1.6e-06 1.7e-06 1.3e-06 1.55e-06 1.5e-06 1e-06 1.1e-06 1.45e-06 1.35e-06 6.5e-07 1.5e-06 1.8e-06 1.6e-06 1e-06 9e-07 1.1e-06 1.1e-06 1.05e-06 1.45e-06 7.5e-07 1.05e-06 1.05e-06 1.5e-06 1.7e-06 1.5e-06 1.6e-06 1.2e-06 1.5e-06 1.65e-06 9e-07 1.1e-06
33 9.5e-07 1.25e-06 1.55e-06 1.2e-06 1.1e-06 1.15e-06 1e-06 1.4e-06 1.9e-06 9.5e-07 1.8e-06 1.65e-06 1.25e-06 1.45e-06 2.4e-06 1.15e-06 1.05e-06 1.5e-06 1.05e-06 1.15e-06 1.5e-06 1.5e-06 9.5e-07 9.5e-07 1.05e-06 1.35e-06 1.25e-06 1.2e-06 1.25e-06 1.7e-06 1.05e-06 1.15e-06 1.1e-06 1.8e-06 1.7e-06 1.4e-06 1.8e-06 1.25e-06 1.05e-06 1.15e-06 1.45e-06 1.6e-06 1.9e-06 2e-06 1.65e-06 9.5e-07 1.6e-06 1.3e-06 1.05e-06
34 2.05e-06 1.9e-06 1.5e-06 1.2e-06 1.7e-06 1.15e-06 2.1e-06 1.25e-06 2.15e-06 2.15e-06 1.95e-06 9e-07 1.9e-06 1.9e-06 2.4e-06 1.65e-06 1.05e-06 1.8e-06 2.15e-06 2.25e-06 1.8e-06 1.9e-06 2.05e-06 1.6e-06 1.7e-06 2e-06 1.9e-06 1.25e-06 2e-06 2.3e-06 2.15e-06 1.5e-06 1.1e-06 1.7e-06 1.8e-06 1.65e-06 1.3e-06 1.25e-06 1.55e-06 1.6e-06 1.85e-06 2.1e-06 1.95e-06 2e-06 1.55e-06 2.05e-06 1.55e-06 1.4e-06 1.7e-06
35 1.6e-06 1.4e-06 1.1e-06 1.15e-06 1.15e-06 1.15e-06 1.65e-06 1.65e-06 1.85e-06 1.7e-06 1.5e-06 1.55e-06 1.2e-06 2e-06 2.25e-06 1.4e-06 1e-06 1.75e-06 1.7e-06 1.8e-06 1.3e-06 1.5e-06 1.6e-06 1.3e-06 1.25e-06 1.25e-06 1.15e-06 9.5e-07 1.7e-06 1.85e-06 1.7e-06 1.25e-06 1.05e-06 1.4e-06 1.65e-06 1.5e-06 1.9e-06 1.25e-06 1.35e-06 1.4e-06 1.45e-06 1.95e-06 1.8e-06 1.65e-06 1.05e-06 1.6e-06 1.95e-06 1.4e-06 1.4e-06
36 1.75e-06 1.9e-06 1.65e-06 1.55e-06 1.6e-06 1.55e-06 1.8e-06 1.3e-06 1.9e-06 1.85e-06 2.1e-06 1.2e-06 1.8e-06 1.55e-06 2.45e-06 1.6e-06 1.4e-06 1.7e-06 1.85e-06 1.95e-06 1.65e-06 1.85e-06 1.75e-06 1.7e-06 1.75e-06 1.9e-06 1.8e-06 1.55e-06 1.6e-06 2.1e-06 1.85e-06 1.25e-06 1.45e-06 1.8e-06 1.3e-06 1.9e-06 2.2e-06 1.2e-06 1.6e-06 1.55e-06 1.8e-06 2.05e-06 2.25e-06 2.15e-06 1.7e-06 1.75e-06 1.5e-06 1.2e-06 1.8e-06
37 1.25e-06 1.3e-06 9e-07 8.5e-07 1e-06 8e-07 1.3e-06 1.1e-06 1.35e-06 1.35e-06 1.45e-06 1.15e-06 1.2e-06 1.45e-06 1.9e-06 1e-06 7e-07 1.15e-06 1.35e-06 1.45e-06 1.1e-06 1.5e-06 1.25e-06 1.15e-06 1.2e-06 1.3e-06 1.2e-06 8.5e-07 1.15e-06 1.5e-06 1.35e-06 7.5e-07 7.5e-07 1.25e-06 1.25e-06 1.25e-06 1.2e-06 8e-07 1e-06 9e-07 1.45e-06 1.6e-06 1.75e-06 1.6e-06 1.25e-06 1.25e-06 1.55e-06 6e-07 1.25e-06
38 8e-07 1.1e-06 1.35e-06 1.15e-06 9.5e-07 1.1e-06 8.5e-07 1.25e-06 1.65e-06 9e-07 1.7e-06 1.45e-06 1.1e-06 1.3e-06 2.2e-06 1.05e-06 1e-06 1.3e-06 9e-07 1e-06 1.3e-06 1.35e-06 8e-07 9.5e-07 1e-06 1.2e-06 1.1e-06 1.1e-06 1.05e-06 1.5e-06 9e-07 9.5e-07 1.05e-06 1.05e-06 1.55e-06 1.35e-06 1.6e-06 1e-06 1.5e-06 9.5e-07 1.3e-06 1.45e-06 1.85e-06 1.85e-06 1.55e-06 8e-07 1.55e-06 1.05e-06 1.05e-06
39 7.5e-07 1.15e-06 1.2e-06 1.15e-06 9e-07 1.1e-06 8e-07 1.35e-06 1.65e-06 9e-07 1.8e-06 1.5e-06 1.05e-06 1.3e-06 2.25e-06 9.5e-07 1e-06 1.35e-06 9e-07 1e-06 1.25e-06 1.35e-06 7.5e-07 1e-06 1.1e-06 1.15e-06 1.05e-06 1.1e-06 1.05e-06 1.45e-06 9e-07 9.5e-07 1.05e-06 1.15e-06 1.6e-06 1.4e-06 1.55e-06 9e-07 9.5e-07 1.5e-06 1.3e-06 1.5e-06 2e-06 1.85e-06 1.45e-06 7.5e-07 1.5e-06 9.5e-07 1.15e-06
