 slim_762118631 slim_762118629 slim_762118637 slim_762118654 slim_762118632 slim_762118634 slim_762118645 slim_762118635 slim_762118642 slim_762118616 slim_762118626 slim_762118661 slim_762118621 slim_762118624 slim_762118633 slim_762118625 slim_762118638 slim_762118659 slim_762118651 slim_762118630 slim_762118639 slim_762118646 slim_762118617 slim_762118641 slim_762118647 slim_762118656 slim_762118643 slim_762118662 slim_762118657 slim_762118664 slim_762118615 slim_762118649 slim_762118628 slim_762118644 slim_762118623 slim_762118618 slim_762118660 slim_762118619 slim_762118648 slim_762118653 slim_762118620 slim_762118663 slim_762118636 slim_762118650 slim_762118658 slim_762118640 slim_762118614 slim_762118652 slim_762118622 slim_762118655 slim_762118613 slim_762118627
10 1.4e-06 1.95e-06 2.4e-06 1.8e-06 1.9e-06 1.95e-06 2.15e-06 1.85e-06 1.95e-06 1.8e-06 1.9e-06 2.5e-06 1.65e-06 1.75e-06 1.95e-06 1.95e-06 1.45e-06 1.75e-06 2.3e-06 1.65e-06 1.7e-06 1.9e-06 2e-06 1.75e-06 1.65e-06 2.1e-06 2.1e-06 2.45e-06 2.5e-06 1.75e-06 1.65e-06 1.6e-06 2.05e-06 1.95e-06 1.95e-06 2.35e-06 1.95e-06 1.75e-06 1.9e-06 2.6e-06 9.5e-07 2.15e-06 2.4e-06 2.1e-06 2.5e-06 1.15e-06 2.15e-06 2.5e-06 1.85e-06 2.05e-06 2.2e-06 1.9e-06
11 2.55e-06 1.65e-06 2.2e-06 2.1e-06 2.3e-06 1.9e-06 6.5e-07 2.3e-06 2.8e-06 2.2e-06 2.5e-06 1e-07 2.05e-06 2.65e-06 2e-06 1.75e-06 2.4e-06 2.15e-06 1.8e-06 2.6e-06 2.75e-06 1.7e-06 2.5e-06 2.8e-06 1.9e-06 2.05e-06 2.35e-06 1.6e-06 2.85e-06 2.15e-06 2.6e-06 2.55e-06 2.05e-06 2.55e-06 2.35e-06 2.3e-06 2.35e-06 2.05e-06 2.25e-06 2.4e-06 2.5e-06 1.6e-06 2.35e-06 2.05e-06 2.85e-06 2.95e-06 2.2e-06 1.9e-06 2.35e-06 1.35e-06 1.25e-06 1.75e-06
12 1.8e-06 1.85e-06 2.35e-06 1.8e-06 1.95e-06 1.95e-06 1.7e-06 2.1e-06 2e-06 1.6e-06 1.65e-06 2.05e-06 2.6e-06 2.1e-06 2e-06 1.7e-06 1.75e-06 1.75e-06 2.2e-06 1.85e-06 1.95e-06 1.8e-06 1.75e-06 2.1e-06 1.95e-06 1.8e-06 1.85e-06 2.15e-06 2.35e-06 1.75e-06 1.85e-06 1.85e-06 2.2e-06 1.75e-06 2e-06 2.3e-06 2e-06 2e-06 2.25e-06 2.55e-06 1.65e-06 2e-06 2.1e-06 1.75e-06 2.35e-06 1.85e-06 1.95e-06 2.3e-06 1.55e-06 1.9e-06 2.1e-06 2.1e-06
13 1.95e-06 2.25e-06 2.55e-06 2e-06 2.05e-06 2.1e-06 2.35e-06 2e-06 2.4e-06 2e-06 1.75e-06 2.65e-06 2.1e-06 3.2e-06 2e-06 1.8e-06 1.9e-06 1.95e-06 2.55e-06 1.95e-06 1.95e-06 2.15e-06 2.2e-06 1.95e-06 1.8e-06 2.05e-06 1.8e-06 2.6e-06 2.55e-06 1.95e-06 1.95e-06 1.9e-06 2.3e-06 2.2e-06 2.1e-06 2.6e-06 2.1e-06 1.9e-06 2.2e-06 2.75e-06 1.75e-06 2.15e-06 2.4e-06 2.2e-06 2.55e-06 1.75e-06 2.3e-06 2.65e-06 2.1e-06 2.1e-06 2.35e-06 2.1e-06
14 1.75e-06 1.75e-06 2.05e-06 1.3e-06 1.15e-06 1e-06 1.6e-06 1.1e-06 2.15e-06 1.6e-06 1.95e-06 2e-06 2e-06 2e-06 1.3e-06 1.45e-06 2.3e-06 1.25e-06 1.8e-06 1.95e-06 2.1e-06 1.45e-06 1.75e-06 2e-06 8.5e-07 1.15e-06 1.6e-06 1.85e-06 2.05e-06 1.25e-06 1.95e-06 1.9e-06 1.65e-06 1.9e-06 1.3e-06 2.05e-06 1.3e-06 7.5e-07 2.2e-06 2.25e-06 1.95e-06 1.35e-06 1.7e-06 1.6e-06 2.05e-06 2.4e-06 1.55e-06 1.95e-06 1.75e-06 1.2e-06 1.65e-06 2.15e-06
15 1.85e-06 1.6e-06 2.2e-06 1.45e-06 1.5e-06 1.5e-06 1.35e-06 1.6e-06 2.05e-06 1.3e-06 1.95e-06 1.75e-06 1.7e-06 1.8e-06 1.45e-06 1.8e-06 2.4e-06 1.4e-06 1.9e-06 2e-06 2.15e-06 1.55e-06 1.5e-06 2.15e-06 1.45e-06 1.35e-06 1.1e-06 1.9e-06 2.1e-06 1.4e-06 2e-06 1.95e-06 1.85e-06 1.6e-06 1.55e-06 2e-06 1.55e-06 1.5e-06 2.45e-06 2.4e-06 1.95e-06 1.6e-06 1.65e-06 1.45e-06 2.1e-06 2.4e-06 1.55e-06 2e-06 1.4e-06 1.45e-06 1.7e-06 2.2e-06
16 1.9e-06 2.65e-06 2.5e-06 2.45e-06 2.55e-06 2.3e-06 2.15e-06 2.4e-06 2.55e-06 2.7e-06 1.45e-06 2.4e-06 1.75e-06 1.9e-06 2.3e-06 2.4e-06 1.7e-06 2.4e-06 2.65e-06 1.95e-06 1.9e-06 2.55e-06 2.9e-06 1.95e-06 2.05e-06 2.6e-06 2.9e-06 2.6e-06 2.85e-06 2.4e-06 1.95e-06 1.9e-06 2.6e-06 2.75e-06 2.6e-06 3e-06 2.6e-06 2.15e-06 1.75e-06 2.7e-06 1.45e-06 2.15e-06 2.9e-06 2.6e-06 2.85e-06 1.2e-06 2.75e-06 2.75e-06 2.75e-06 2.15e-06 2.5e-06 1.55e-06
17 1.6e-06 1.35e-06 2.15e-06 1e-06 1.15e-06 1.25e-06 1.65e-06 1e-06 1.9e-06 1e-06 1.75e-06 2.15e-06 1.75e-06 1.95e-06 1.25e-06 1.4e-06 2.4e-06 1.6e-06 1.85e-06 1.65e-06 1.8e-06 1.15e-06 1.2e-06 1.8e-06 1e-06 1.4e-06 1.35e-06 2e-06 2e-06 8.5e-07 1.65e-06 1.55e-06 1.55e-06 1.3e-06 1.15e-06 1.85e-06 1.05e-06 1e-06 2.25e-06 2.35e-06 1.75e-06 1.45e-06 1.7e-06 1.3e-06 2e-06 2.2e-06 1.4e-06 2.05e-06 1.05e-06 1.4e-06 1.65e-06 2.25e-06
18 2.25e-06 1.55e-06 1.8e-06 1.8e-06 1.95e-06 1.4e-06 1.65e-06 1.95e-06 2.4e-06 1.85e-06 2.3e-06 1.8e-06 2.2e-06 2.55e-06 1.8e-06 1.9e-06 2.65e-06 1.85e-06 2.1e-06 2.4e-06 2.4e-06 1.8e-06 2.05e-06 2.5e-06 1.6e-06 2e-06 2.25e-06 1.3e-06 2.55e-06 1.85e-06 2.3e-06 2.35e-06 1.55e-06 2.25e-06 2e-06 1.7e-06 2e-06 1.75e-06 2e-06 2e-06 2.3e-06 1.85e-06 2.1e-06 1.85e-06 2.55e-06 2.7e-06 1.65e-06 1.6e-06 2.05e-06 1.65e-06 1.95e-06 2.25e-06
19 1.85e-06 1.9e-06 2.5e-06 1.7e-06 1.85e-06 1.95e-06 2.15e-06 1.85e-06 2.15e-06 1.65e-06 1.65e-06 2.6e-06 1.85e-06 1.95e-06 1.95e-06 2e-06 1.95e-06 1.65e-06 2.4e-06 2.7e-06 1.75e-06 1.8e-06 1.85e-06 1.85e-06 1.65e-06 2e-06 2.05e-06 2.55e-06 2.45e-06 1.65e-06 1.5e-06 1.45e-06 2.15e-06 1.8e-06 1.9e-06 2.4e-06 1.9e-06 1.75e-06 2.15e-06 2.7e-06 1.65e-06 2.25e-06 2.35e-06 2e-06 2.45e-06 1.75e-06 2.1e-06 2.6e-06 1.6e-06 2.1e-06 2.25e-06 2.15e-06
20 1.95e-06 2.05e-06 2.55e-06 1.8e-06 2e-06 2e-06 2.3e-06 2e-06 2.2e-06 1.75e-06 1.7e-06 2.75e-06 1.95e-06 1.95e-06 2.1e-06 2.15e-06 1.9e-06 1.8e-06 2.4e-06 1.75e-06 3e-06 1.95e-06 1.85e-06 1.85e-06 1.75e-06 2.2e-06 2.2e-06 2.45e-06 2.55e-06 1.8e-06 1.6e-06 1.7e-06 2.25e-06 1.95e-06 2.05e-06 2.5e-06 2.05e-06 1.9e-06 2e-06 2.75e-06 1.7e-06 2.25e-06 2.4e-06 2.05e-06 2.55e-06 1.7e-06 2.15e-06 2.6e-06 1.8e-06 2.15e-06 2.4e-06 2.1e-06
21 1.8e-06 1.15e-06 2.1e-06 1.2e-06 1.25e-06 1.45e-06 1.45e-06 1.45e-06 1.9e-06 1.1e-06 1.9e-06 1.7e-06 1.8e-06 2.15e-06 1.45e-06 1.55e-06 2.55e-06 1.15e-06 1.8e-06 1.8e-06 1.95e-06 1.7e-06 1.25e-06 1.95e-06 1.35e-06 1.55e-06 1.45e-06 1.95e-06 2.05e-06 1.15e-06 1.8e-06 1.7e-06 1.6e-06 1.35e-06 1.35e-06 1.7e-06 1.35e-06 1.3e-06 2.25e-06 2.3e-06 1.9e-06 1.65e-06 1.75e-06 1.45e-06 2.05e-06 2.35e-06 1.5e-06 2e-06 1.1e-06 1.5e-06 1.6e-06 2.2e-06
22 1.9e-06 1.4e-06 2.45e-06 1.3e-06 1.1e-06 1.65e-06 1.95e-06 1.55e-06 1.5e-06 8.5e-07 2e-06 2.5e-06 1.75e-06 2.2e-06 1.75e-06 1.5e-06 2.9e-06 1.2e-06 2.05e-06 1.85e-06 1.85e-06 1.25e-06 1.1e-06 1.75e-06 1.7e-06 1.5e-06 1.2e-06 2.15e-06 1.8e-06 1.2e-06 1.7e-06 1.8e-06 1.8e-06 8e-07 1.15e-06 1.6e-06 1.15e-06 1.7e-06 2.65e-06 2.65e-06 2e-06 2.05e-06 1.4e-06 1.3e-06 1.8e-06 2.45e-06 1.1e-06 2.25e-06 8e-07 1.95e-06 1.95e-06 2.75e-06
23 1.95e-06 2.15e-06 2.55e-06 1.9e-06 1.65e-06 2e-06 2.35e-06 1.8e-06 2.05e-06 1.9e-06 1.75e-06 2.8e-06 2.1e-06 1.95e-06 2e-06 2.15e-06 1.95e-06 1.8e-06 2.5e-06 1.85e-06 1.85e-06 1.95e-06 1.75e-06 3.1e-06 1.75e-06 2.2e-06 2.2e-06 2.65e-06 2.25e-06 1.8e-06 1.85e-06 1.8e-06 2.15e-06 1.75e-06 1.7e-06 2.25e-06 1.7e-06 1.8e-06 2.15e-06 2.75e-06 1.75e-06 2.15e-06 2.2e-06 2.15e-06 2.25e-06 1.75e-06 1.9e-06 2.7e-06 1.9e-06 2.15e-06 2.3e-06 2.15e-06
24 1.5e-06 1.6e-06 1.95e-06 9.5e-07 1.05e-06 8e-07 1.5e-06 7e-07 2.1e-06 1.4e-06 1.65e-06 1.9e-06 1.95e-06 1.8e-06 8.5e-07 1.45e-06 2.05e-06 1e-06 1.6e-06 1.65e-06 1.75e-06 1.35e-06 1.7e-06 1.75e-06 5e-07 1.45e-06 1.75e-06 1.7e-06 2.05e-06 1e-06 1.65e-06 1.6e-06 1.35e-06 1.85e-06 1.1e-06 1.95e-06 1.1e-06 4.5e-07 1.85e-06 2.15e-06 1.65e-06 1.15e-06 1.75e-06 1.55e-06 2.05e-06 2.1e-06 1.45e-06 1.85e-06 1.65e-06 9e-07 1.4e-06 1.85e-06
25 1.95e-06 1.65e-06 2.2e-06 1.45e-06 1.5e-06 1.55e-06 1.75e-06 1.6e-06 2.1e-06 1.25e-06 2.1e-06 2.05e-06 1.8e-06 2.05e-06 1.15e-06 1.35e-06 2.6e-06 1.4e-06 2e-06 2e-06 2.2e-06 1.55e-06 1.5e-06 2.2e-06 1.45e-06 1.6e-06 1.15e-06 2e-06 2.05e-06 1.4e-06 2.05e-06 2e-06 1.9e-06 1.65e-06 1.55e-06 2.05e-06 1.55e-06 1.5e-06 2.6e-06 2.4e-06 2.1e-06 1.65e-06 1.65e-06 1.45e-06 2.05e-06 2.55e-06 1.6e-06 2.05e-06 1.35e-06 1.5e-06 1.85e-06 2.45e-06
26 1.95e-06 1.55e-06 2.45e-06 1.4e-06 1.5e-06 1.85e-06 2e-06 1.75e-06 2e-06 9.5e-07 2.1e-06 2.35e-06 1.85e-06 1.8e-06 1.6e-06 1.1e-06 2.9e-06 1.35e-06 2.25e-06 2.05e-06 2.2e-06 1.45e-06 1.2e-06 2.2e-06 1.75e-06 1.15e-06 1e-06 2.3e-06 2.05e-06 1.35e-06 2.05e-06 1.95e-06 2e-06 1.35e-06 1.55e-06 2e-06 1.55e-06 1.8e-06 2.9e-06 2.65e-06 2.1e-06 2e-06 1.6e-06 1.4e-06 2.05e-06 2.55e-06 1.6e-06 2.3e-06 1.05e-06 1.85e-06 2e-06 2.75e-06
27 2.4e-06 1.95e-06 2.1e-06 1.95e-06 2.1e-06 1.3e-06 1.55e-06 2.1e-06 2.5e-06 2.05e-06 2.45e-06 1.6e-06 2.15e-06 2.6e-06 1.85e-06 1.9e-06 2.6e-06 2e-06 1.3e-06 2.55e-06 2.45e-06 1.95e-06 2.15e-06 2.65e-06 1.7e-06 2e-06 2.3e-06 1.5e-06 2.65e-06 2e-06 2.35e-06 2.5e-06 1.95e-06 2.45e-06 2.15e-06 2.2e-06 2.15e-06 1.85e-06 1.9e-06 2.3e-06 2.45e-06 1.8e-06 1.8e-06 1.6e-06 2.65e-06 2.85e-06 1.6e-06 1.55e-06 2.25e-06 1.6e-06 1.95e-06 2.2e-06
28 2.35e-06 2.25e-06 2.1e-06 2.05e-06 1.75e-06 2.1e-06 2.4e-06 2.1e-06 2.3e-06 1.9e-06 2.5e-06 2.85e-06 2.35e-06 2.55e-06 2.05e-06 2.1e-06 2.85e-06 2e-06 2.55e-06 2.45e-06 2.55e-06 2.05e-06 1.8e-06 2.25e-06 2.05e-06 2.05e-06 2.05e-06 2.65e-06 3e-06 2e-06 2.45e-06 2.4e-06 2.35e-06 1.85e-06 1.85e-06 2.3e-06 1.85e-06 2.05e-06 2.9e-06 2.1e-06 2.5e-06 2.3e-06 2.1e-06 2.15e-06 1.5e-06 2.7e-06 1.9e-06 2.7e-06 1.95e-06 2.2e-06 2.45e-06 2.85e-06
29 1.6e-06 1.35e-06 2.15e-06 1e-06 1.15e-06 1.25e-06 1.65e-06 9.5e-07 1.9e-06 1e-06 1.75e-06 2.15e-06 1.75e-06 1.95e-06 1.25e-06 1.4e-06 2.4e-06 8.5e-07 1.85e-06 1.65e-06 1.8e-06 1.15e-06 1.2e-06 1.8e-06 1e-06 1.4e-06 1.35e-06 2e-06 2e-06 1.6e-06 1.65e-06 1.55e-06 1.55e-06 1.3e-06 1.15e-06 1.85e-06 1.1e-06 1e-06 2.25e-06 2.35e-06 1.75e-06 1.4e-06 1.7e-06 1.3e-06 2e-06 2.2e-06 1.4e-06 2.05e-06 1.05e-06 1.4e-06 1.65e-06 2.25e-06
30 1.85e-06 1.9e-06 2.5e-06 1.7e-06 1.85e-06 1.85e-06 2.15e-06 1.85e-06 2.05e-06 1.65e-06 1.65e-06 2.6e-06 1.85e-06 1.95e-06 1.95e-06 2e-06 1.95e-06 1.65e-06 2.3e-06 1.5e-06 1.6e-06 1.8e-06 1.7e-06 1.85e-06 1.65e-06 2.05e-06 2.05e-06 2.35e-06 2.45e-06 1.65e-06 2.7e-06 1.45e-06 2.15e-06 1.8e-06 1.9e-06 2.4e-06 1.9e-06 1.75e-06 2.05e-06 2.7e-06 1.65e-06 2.25e-06 2.25e-06 1.9e-06 2.45e-06 1.75e-06 2e-06 2.5e-06 1.65e-06 2.1e-06 2.25e-06 2.15e-06
31 1.8e-06 1.8e-06 2.45e-06 1.6e-06 1.8e-06 1.9e-06 2.1e-06 1.8e-06 2.1e-06 1.55e-06 1.6e-06 2.55e-06 1.85e-06 1.9e-06 1.9e-06 1.95e-06 1.9e-06 1.55e-06 2.35e-06 1.45e-06 1.7e-06 1.7e-06 1.8e-06 1.8e-06 1.6e-06 2e-06 1.95e-06 2.5e-06 2.4e-06 1.55e-06 1.45e-06 2.6e-06 2.1e-06 1.75e-06 1.85e-06 2.35e-06 1.85e-06 1.7e-06 2.1e-06 2.65e-06 1.6e-06 2.2e-06 2.3e-06 1.9e-06 2.4e-06 1.7e-06 2.05e-06 2.55e-06 1.55e-06 2.05e-06 2.2e-06 2.1e-06
32 1.9e-06 1.45e-06 1.85e-06 1.55e-06 1.55e-06 1.6e-06 1.85e-06 1.3e-06 2.2e-06 1.65e-06 2.05e-06 2.05e-06 2.2e-06 2.3e-06 1.65e-06 1.85e-06 2.6e-06 1.55e-06 1.55e-06 2.15e-06 2.25e-06 1.6e-06 1.8e-06 2.15e-06 1.35e-06 1.9e-06 2e-06 1.95e-06 2.35e-06 1.55e-06 2.15e-06 2.1e-06 2.2e-06 1.9e-06 1.55e-06 1.6e-06 1.6e-06 1.35e-06 2.15e-06 2.05e-06 2.05e-06 1.75e-06 2.1e-06 1.95e-06 2.35e-06 2.45e-06 1.8e-06 1.85e-06 1.75e-06 1.6e-06 1.6e-06 2.25e-06
33 1.9e-06 1.45e-06 2.45e-06 1.4e-06 1.25e-06 1.9e-06 2e-06 1.7e-06 1.6e-06 9.5e-07 1.95e-06 2.55e-06 1.75e-06 2.2e-06 1.9e-06 1.6e-06 2.75e-06 1.3e-06 2.25e-06 1.8e-06 1.95e-06 1.35e-06 8e-07 1.75e-06 1.85e-06 1.65e-06 1.35e-06 2.45e-06 1.85e-06 1.3e-06 1.8e-06 1.75e-06 1.9e-06 1.2e-06 1.3e-06 1.7e-06 1.3e-06 1.85e-06 2.7e-06 2.65e-06 1.95e-06 2.2e-06 1.65e-06 1.5e-06 1.85e-06 2.3e-06 1.35e-06 2.45e-06 8.5e-07 2.1e-06 2.05e-06 2.7e-06
34 1.65e-06 1.65e-06 2.3e-06 1.25e-06 9.5e-07 1.3e-06 1.85e-06 1e-06 1.8e-06 1.3e-06 1.95e-06 2.35e-06 2e-06 2.1e-06 1.3e-06 1.55e-06 2.6e-06 1.15e-06 2e-06 1.9e-06 2.05e-06 1.35e-06 1.15e-06 1.7e-06 1.1e-06 1.55e-06 1.55e-06 2.15e-06 1.85e-06 1.15e-06 1.9e-06 1.85e-06 1.55e-06 1.3e-06 1.8e-06 1.75e-06 1e-06 9.5e-07 2.45e-06 2.5e-06 1.95e-06 1.6e-06 1.55e-06 1.55e-06 1.85e-06 2.4e-06 1.25e-06 2.2e-06 1.35e-06 1.5e-06 1.65e-06 2.45e-06
35 2.3e-06 1.55e-06 2.1e-06 1.85e-06 1.65e-06 2e-06 2.05e-06 2e-06 2.15e-06 1.65e-06 2.35e-06 2.3e-06 2.3e-06 2.6e-06 2.05e-06 2e-06 3e-06 1.85e-06 1.7e-06 2.4e-06 2.5e-06 1.7e-06 1.6e-06 2.25e-06 1.95e-06 2.05e-06 2e-06 2.2e-06 2.3e-06 1.85e-06 2.4e-06 2.35e-06 1.6e-06 1.7e-06 1.75e-06 2.7e-06 1.75e-06 2e-06 2.55e-06 2.3e-06 2.35e-06 2.2e-06 2.05e-06 2.05e-06 2.3e-06 2.75e-06 1.75e-06 2.1e-06 1.7e-06 2.05e-06 2.1e-06 2.65e-06
