 slim_762174121 slim_762174112 slim_762174099 slim_762174093 slim_762174088 slim_762174115 slim_762174111 slim_762174104 slim_762174114 slim_762174118 slim_762174097 slim_762174116 slim_762174096 slim_762174101 slim_762174109 slim_762174091 slim_762174120 slim_762174092 slim_762174102 slim_762174083 slim_762174108 slim_762174100 slim_762174090 slim_762174087 slim_762174084 slim_762174095 slim_762174117 slim_762174113 slim_762174094 slim_762174098 slim_762174086 slim_762174119 slim_762174106 slim_762174105 slim_762174082 slim_762174110 slim_762174103 slim_762174122 slim_762174107 slim_762174085 slim_762174089
10 1.2e-06 8.5e-07 1.9e-06 1.3e-06 1.5e-06 1.8e-06 1.45e-06 1.35e-06 1.25e-06 1e-06 9e-07 1.8e-06 1.85e-06 9.5e-07 1.25e-06 1e-06 9e-07 1.3e-06 1.2e-06 1.1e-06 1.7e-06 1.6e-06 7e-07 1.9e-06 1.15e-06 1.35e-06 1.9e-06 1.7e-06 8.5e-07 8e-07 1.2e-06 2.05e-06 1.25e-06 8e-07 1.9e-06 1.45e-06 1.6e-06 1.85e-06 1.45e-06 1.3e-06 5e-07
11 2.3e-06 2.05e-06 5.5e-07 1.8e-06 2.45e-06 2.25e-06 1.7e-06 2.2e-06 2.1e-06 1.95e-06 1.8e-06 5e-07 4.5e-07 1.85e-06 1.15e-06 1.95e-06 1.75e-06 1.3e-06 1.85e-06 1.95e-06 1.9e-06 3e-07 2e-06 5.5e-07 2.1e-06 1.75e-06 4e-07 1.35e-06 1.7e-06 1.65e-06 2e-06 1.6e-06 2.25e-06 1.95e-06 1.55e-06 1.85e-06 1.25e-06 1.55e-06 2e-06 1.2e-06 1.9e-06
12 2.35e-06 2.1e-06 5.5e-07 1.8e-06 2.5e-06 2.25e-06 1.7e-06 2.25e-06 2.1e-06 2e-06 1.85e-06 4.5e-07 4e-07 1.9e-06 1.25e-06 2e-06 1.7e-06 1.25e-06 1.8e-06 2e-06 1.9e-06 3.5e-07 2.05e-06 5.5e-07 2.1e-06 1.8e-06 4e-07 1.3e-06 1.75e-06 1.7e-06 2.05e-06 1.6e-06 2.3e-06 2e-06 1.55e-06 1.9e-06 1.25e-06 1.45e-06 2.05e-06 1.25e-06 1.95e-06
13 1.35e-06 9e-07 1.95e-06 1.45e-06 1.65e-06 1.4e-06 1.7e-06 1.45e-06 1.25e-06 1.15e-06 9.5e-07 1.85e-06 1.9e-06 1.4e-06 1.4e-06 1.15e-06 9e-07 1.45e-06 1.25e-06 1.15e-06 1.8e-06 1.65e-06 8.5e-07 1.95e-06 1.25e-06 1.35e-06 1.95e-06 1.35e-06 8e-07 9e-07 1.3e-06 2.05e-06 1.3e-06 8.5e-07 1.95e-06 1.2e-06 1.65e-06 1.9e-06 1.45e-06 1.4e-06 7.5e-07
14 1.8e-06 1.35e-06 1.35e-06 1.5e-06 2.1e-06 2.1e-06 1.7e-06 1.75e-06 1.65e-06 1.6e-06 1.25e-06 1.15e-06 1.25e-06 1.4e-06 2.1e-06 1.5e-06 1.3e-06 1.2e-06 1.6e-06 1.65e-06 1.85e-06 1.1e-06 1.25e-06 1.35e-06 1.6e-06 1.8e-06 1.2e-06 1.55e-06 1.3e-06 1.25e-06 1.75e-06 1.9e-06 1.8e-06 1.3e-06 1.95e-06 1.9e-06 1.65e-06 1.85e-06 1.9e-06 1.3e-06 1.1e-06
15 1.3e-06 1.3e-06 2.05e-06 1.7e-06 1.6e-06 1.9e-06 1.7e-06 1.65e-06 1.65e-06 1.1e-06 1e-06 1.95e-06 2e-06 1.15e-06 1.5e-06 2e-06 1.3e-06 1.55e-06 1.6e-06 1.15e-06 2.05e-06 1.75e-06 1.2e-06 2.05e-06 1.6e-06 1.25e-06 2.05e-06 1.7e-06 1.05e-06 1.15e-06 1.25e-06 2.15e-06 1.3e-06 1.25e-06 1.8e-06 1.2e-06 1.5e-06 1.75e-06 1.35e-06 1.6e-06 1.05e-06
16 1.5e-06 5.5e-07 1.85e-06 1.35e-06 1.8e-06 1.45e-06 1.45e-06 1.45e-06 9e-07 1.3e-06 9e-07 1.75e-06 1.7e-06 9e-07 1.3e-06 1.3e-06 9e-07 1.35e-06 9.5e-07 1.15e-06 1.7e-06 1.6e-06 6.5e-07 1.85e-06 1.05e-06 1.55e-06 1.8e-06 1.5e-06 9.5e-07 9e-07 1.45e-06 2e-06 1.3e-06 5e-07 2.05e-06 1.65e-06 1.75e-06 1.95e-06 1.65e-06 1.35e-06 7e-07
17 1.85e-06 1.4e-06 1.4e-06 1.4e-06 2.15e-06 2.15e-06 1.75e-06 1.8e-06 1.7e-06 1.65e-06 1.3e-06 1.3e-06 1.25e-06 1.45e-06 1.2e-06 1.55e-06 1.35e-06 2.2e-06 1.65e-06 1.7e-06 1.75e-06 1.15e-06 1.3e-06 1.4e-06 1.65e-06 1.85e-06 1.2e-06 1.45e-06 1.35e-06 1.3e-06 1.8e-06 1.95e-06 1.85e-06 1.35e-06 2e-06 1.95e-06 1.7e-06 1.9e-06 1.95e-06 1.35e-06 1.15e-06
18 1.75e-06 1.35e-06 1.65e-06 1.9e-06 1.7e-06 1.65e-06 1.85e-06 1.35e-06 1.4e-06 1.6e-06 1.2e-06 1.85e-06 1.8e-06 1.25e-06 1.6e-06 1.6e-06 9.5e-07 1.65e-06 1.3e-06 1.6e-06 1.6e-06 1.7e-06 1.3e-06 1.65e-06 1.4e-06 1.65e-06 1.9e-06 1.8e-06 1.25e-06 1.2e-06 1.45e-06 1.7e-06 1.7e-06 1.25e-06 1.75e-06 1.75e-06 1.85e-06 2e-06 1.7e-06 1.35e-06 1.2e-06
19 1.35e-06 1.05e-06 2.05e-06 1.7e-06 1.65e-06 1.8e-06 1.6e-06 1.75e-06 1.5e-06 1.15e-06 1.1e-06 1.95e-06 2e-06 1.15e-06 1.65e-06 1.15e-06 1.15e-06 1.7e-06 1.6e-06 2e-06 2.05e-06 1.75e-06 1.1e-06 2.05e-06 1.6e-06 1.25e-06 2.05e-06 1.65e-06 1.1e-06 1.2e-06 1.3e-06 2.2e-06 1.2e-06 1.05e-06 1.8e-06 1.2e-06 1.5e-06 1.75e-06 1.35e-06 1.65e-06 1.15e-06
20 2.1e-06 1.75e-06 1.7e-06 1.55e-06 2.15e-06 2.45e-06 2.15e-06 1.85e-06 2.05e-06 2.05e-06 1.7e-06 1.9e-06 1.9e-06 1.8e-06 1.85e-06 2.05e-06 1.7e-06 1.75e-06 1.6e-06 2.05e-06 2.9e-06 1.7e-06 1.7e-06 1.7e-06 2.05e-06 2.2e-06 1.85e-06 1.95e-06 1.75e-06 1.7e-06 2e-06 2.05e-06 2.05e-06 1.65e-06 2.05e-06 2.3e-06 2.15e-06 2.25e-06 2.15e-06 1.65e-06 1.6e-06
21 2.1e-06 1.85e-06 4e-07 1.6e-06 2.25e-06 2.1e-06 1.55e-06 2e-06 1.95e-06 1.75e-06 1.6e-06 3e-07 3.5e-07 1.65e-06 1.1e-06 1.75e-06 1.6e-06 1.15e-06 1.7e-06 1.75e-06 1.7e-06 1e-07 1.8e-06 4e-07 1.95e-06 1.55e-06 4e-07 1.2e-06 1.5e-06 1.45e-06 1.8e-06 1.45e-06 2.05e-06 1.75e-06 1.4e-06 1.65e-06 1.1e-06 1.4e-06 1.8e-06 1e-06 1.7e-06
22 1.2e-06 3e-07 2.1e-06 1.05e-06 1.65e-06 1.8e-06 1.55e-06 1.3e-06 1e-06 1.15e-06 7e-07 2e-06 2.05e-06 8.5e-07 1.25e-06 1.2e-06 6.5e-07 1.3e-06 1.3e-06 1.1e-06 1.7e-06 1.8e-06 5e-07 2.1e-06 1e-06 1.75e-06 2.1e-06 1.65e-06 8.5e-07 8e-07 1.45e-06 2.25e-06 1.15e-06 3.5e-07 2.3e-06 1.85e-06 2e-06 2.1e-06 1.7e-06 1.35e-06 2.5e-07
23 2.3e-06 2.15e-06 3.5e-07 1.9e-06 2.25e-06 2.35e-06 1.8e-06 2e-06 2.2e-06 2.05e-06 1.9e-06 5.5e-07 5.5e-07 1.95e-06 1.35e-06 2.05e-06 1.85e-06 1.4e-06 1.65e-06 2.05e-06 1.7e-06 4e-07 2.1e-06 7e-07 2.2e-06 1.85e-06 6e-07 1.45e-06 1.8e-06 1.75e-06 2e-06 1.4e-06 2.25e-06 2.05e-06 1.35e-06 1.95e-06 1.35e-06 1.55e-06 2e-06 1.2e-06 2e-06
24 1.75e-06 1.1e-06 2.2e-06 1.65e-06 2.05e-06 1.45e-06 1.9e-06 1.7e-06 9.5e-07 1.55e-06 1.15e-06 2.1e-06 2.1e-06 1.25e-06 1.6e-06 1.6e-06 1.05e-06 1.65e-06 1.4e-06 1.6e-06 2.05e-06 1.95e-06 1e-06 2.2e-06 1.8e-06 1.9e-06 2.15e-06 1.9e-06 1.25e-06 1.2e-06 1.75e-06 2.35e-06 1.75e-06 1.05e-06 2.4e-06 2e-06 2.1e-06 2.35e-06 2e-06 1.65e-06 9e-07
25 1.6e-06 1.8e-06 1.85e-06 2.1e-06 1.75e-06 1.8e-06 1.8e-06 1.8e-06 1.9e-06 1.2e-06 1.35e-06 1.75e-06 1.8e-06 1.35e-06 1.8e-06 1.25e-06 1.55e-06 1.85e-06 1.65e-06 1.25e-06 2.2e-06 1.55e-06 1.75e-06 1.85e-06 1.9e-06 1.4e-06 1.85e-06 1.65e-06 1.2e-06 1.15e-06 1.3e-06 1.9e-06 1.55e-06 1.7e-06 1.55e-06 9e-07 1.25e-06 1.65e-06 1.05e-06 1.7e-06 1.65e-06
26 2.4e-06 2.15e-06 6e-07 1.75e-06 2.55e-06 2.3e-06 1.75e-06 2.3e-06 2.15e-06 2.05e-06 1.9e-06 4e-07 4e-07 1.95e-06 1.2e-06 2.05e-06 1.8e-06 1.2e-06 1.9e-06 2.05e-06 1.85e-06 4e-07 2.1e-06 6e-07 2.15e-06 1.85e-06 5e-07 1.25e-06 1.8e-06 1.75e-06 2.1e-06 1.65e-06 2.35e-06 2.05e-06 1.6e-06 1.95e-06 1.3e-06 1.6e-06 2.1e-06 1.3e-06 2e-06
27 1.9e-06 1.65e-06 1.45e-06 1.7e-06 2.2e-06 1.85e-06 1.9e-06 2.05e-06 1.85e-06 1.7e-06 1.7e-06 1.35e-06 1.3e-06 1.35e-06 1.55e-06 1.7e-06 1.5e-06 1.45e-06 1.8e-06 1.65e-06 1.95e-06 1.2e-06 1.65e-06 1.45e-06 1.9e-06 1.65e-06 1.25e-06 2.3e-06 1.4e-06 1.5e-06 1.75e-06 2e-06 1.8e-06 1.6e-06 1.85e-06 1.5e-06 1.55e-06 1.75e-06 1.75e-06 1.5e-06 1.6e-06
28 1.25e-06 9.5e-07 1.8e-06 1.4e-06 1.55e-06 1.55e-06 1.65e-06 1.35e-06 1.3e-06 1.05e-06 8.5e-07 1.7e-06 1.75e-06 8e-07 1.3e-06 1.05e-06 9.5e-07 1.35e-06 1.25e-06 1.1e-06 1.75e-06 1.5e-06 8.5e-07 1.8e-06 1.25e-06 1.2e-06 1.8e-06 1.4e-06 1.3e-06 8e-07 1.2e-06 1.9e-06 1.25e-06 9e-07 1.8e-06 1.1e-06 1.5e-06 1.75e-06 1.3e-06 1.3e-06 7e-07
29 1.35e-06 9e-07 1.75e-06 1.35e-06 1.65e-06 1.65e-06 1.6e-06 1.25e-06 1.25e-06 1.15e-06 8e-07 1.65e-06 1.7e-06 9e-07 1.25e-06 1.15e-06 9e-07 1.3e-06 1.2e-06 1.2e-06 1.7e-06 1.45e-06 8e-07 1.75e-06 1.2e-06 1.15e-06 1.75e-06 1.5e-06 8e-07 1.2e-06 1.3e-06 1.8e-06 1.35e-06 8.5e-07 1.9e-06 1.4e-06 1.6e-06 1.85e-06 1.25e-06 1.25e-06 6.5e-07
30 1.25e-06 1.55e-06 2e-06 1.95e-06 1.55e-06 1.95e-06 1.85e-06 1.65e-06 1.8e-06 1.25e-06 1.2e-06 2e-06 2.05e-06 1.3e-06 1.75e-06 1.25e-06 1.45e-06 1.8e-06 1.45e-06 1.3e-06 2e-06 1.8e-06 1.45e-06 2e-06 1.75e-06 1.3e-06 2.1e-06 1.75e-06 1.2e-06 1.3e-06 2.1e-06 2.05e-06 1.25e-06 1.5e-06 1.65e-06 1.25e-06 1.55e-06 1.6e-06 1.2e-06 1.4e-06 1.3e-06
31 2.35e-06 2.3e-06 1.4e-06 2.35e-06 2.3e-06 2.45e-06 2.25e-06 1.8e-06 2.35e-06 2.2e-06 2.05e-06 1.6e-06 1.6e-06 2.05e-06 1.9e-06 2.15e-06 2e-06 1.95e-06 1.7e-06 2.2e-06 2.05e-06 1.45e-06 2.25e-06 1.4e-06 2.35e-06 1.9e-06 1.65e-06 2e-06 1.9e-06 1.8e-06 2.05e-06 2.6e-06 2.3e-06 2.2e-06 1.75e-06 2.05e-06 1.7e-06 2.05e-06 1.95e-06 1.7e-06 2.15e-06
32 1.15e-06 1.1e-06 2.25e-06 1.75e-06 1.6e-06 2.1e-06 1.8e-06 1.7e-06 1.65e-06 1.3e-06 1.25e-06 2.25e-06 2.3e-06 1.3e-06 1.8e-06 1.3e-06 1.3e-06 1.85e-06 1.7e-06 1.2e-06 2.05e-06 2.05e-06 1.15e-06 2.25e-06 1.75e-06 1.55e-06 2.35e-06 1.8e-06 1.25e-06 1.35e-06 1.25e-06 2.3e-06 2e-06 1.1e-06 1.9e-06 1.5e-06 1.8e-06 1.7e-06 1.3e-06 1.6e-06 1.15e-06
33 1.35e-06 2e-07 2.05e-06 1.1e-06 1.75e-06 1.65e-06 1.35e-06 1.4e-06 8.5e-07 1.25e-06 8e-07 1.95e-06 2e-06 8.5e-07 1.3e-06 1.25e-06 5e-07 1.35e-06 1.25e-06 1.05e-06 1.65e-06 1.75e-06 3.5e-07 2.05e-06 1.05e-06 1.7e-06 2.05e-06 1.6e-06 9e-07 8.5e-07 1.5e-06 2.2e-06 1.1e-06 2e-07 2.25e-06 1.8e-06 1.95e-06 2.1e-06 1.7e-06 1.4e-06 4.5e-07
34 1.95e-06 2.35e-06 1.35e-06 2.35e-06 1.9e-06 2.35e-06 2e-06 2.05e-06 2.4e-06 1.8e-06 1.9e-06 1.55e-06 1.55e-06 1.95e-06 1.95e-06 1.8e-06 2.05e-06 2e-06 1.75e-06 1.8e-06 2.05e-06 1.4e-06 2.3e-06 1.35e-06 2.4e-06 1.55e-06 1.6e-06 1.85e-06 1.8e-06 1.9e-06 1.65e-06 1.75e-06 1.9e-06 2.25e-06 2.5e-06 1.5e-06 1.4e-06 1.6e-06 1.6e-06 1.7e-06 2.2e-06
35 1.55e-06 1.9e-06 1.95e-06 2.2e-06 1.7e-06 1.65e-06 1.9e-06 1.95e-06 2e-06 1.2e-06 1.45e-06 1.85e-06 1.9e-06 1.2e-06 1.9e-06 1.2e-06 1.65e-06 1.95e-06 1.75e-06 1.2e-06 2.3e-06 1.65e-06 1.85e-06 1.95e-06 2e-06 9e-07 1.95e-06 1.5e-06 1.1e-06 1.4e-06 1.25e-06 2.05e-06 1.5e-06 1.8e-06 1.5e-06 1e-06 1.2e-06 1.6e-06 1.15e-06 1.8e-06 1.75e-06
36 1.85e-06 2.05e-06 1.35e-06 2.05e-06 2e-06 2.05e-06 1.7e-06 2.15e-06 2.1e-06 1.5e-06 1.6e-06 1.25e-06 1.25e-06 1.65e-06 1.65e-06 1.5e-06 1.75e-06 1.7e-06 1.85e-06 1.5e-06 2.15e-06 1.1e-06 2e-06 1.35e-06 2.1e-06 1.25e-06 1.3e-06 1.55e-06 1.5e-06 1.6e-06 1.55e-06 1.7e-06 1.8e-06 1.95e-06 1.4e-06 1.2e-06 1.9e-06 1.5e-06 1.5e-06 1.6e-06 1.9e-06
37 1.7e-06 2.15e-06 1.55e-06 2.2e-06 2.05e-06 2.45e-06 2e-06 2.2e-06 2.35e-06 1.75e-06 1.85e-06 1.55e-06 1.45e-06 1.9e-06 1.85e-06 1.75e-06 1.95e-06 1.9e-06 2e-06 1.75e-06 2.25e-06 1.4e-06 2.1e-06 1.55e-06 2.35e-06 1.65e-06 1.6e-06 1.75e-06 1.75e-06 1.85e-06 1.6e-06 2.05e-06 1.7e-06 2.1e-06 1.6e-06 1.6e-06 1.5e-06 2.7e-06 1.55e-06 1.6e-06 2e-06
38 1.35e-06 1.75e-06 2e-06 2.1e-06 1.65e-06 2.05e-06 1.95e-06 1.7e-06 2e-06 1.35e-06 1.45e-06 2e-06 2.05e-06 1.45e-06 1.9e-06 1.35e-06 1.65e-06 1.95e-06 1.7e-06 1.35e-06 2.15e-06 1.8e-06 1.7e-06 2e-06 2e-06 1.05e-06 2.1e-06 1.75e-06 1.3e-06 1.25e-06 1.2e-06 1.95e-06 1.3e-06 1.7e-06 1.6e-06 1.15e-06 1.5e-06 1.55e-06 1.9e-06 1.6e-06 1.6e-06
39 1.6e-06 1.45e-06 1.2e-06 1.6e-06 1.9e-06 2.05e-06 1.75e-06 1.6e-06 1.7e-06 1.6e-06 1.3e-06 1.2e-06 1.25e-06 1.4e-06 1.3e-06 1.6e-06 1.35e-06 1.35e-06 1.35e-06 1.65e-06 1.65e-06 1e-06 1.35e-06 1.2e-06 1.65e-06 1.7e-06 1.3e-06 1.5e-06 1.3e-06 1.25e-06 1.4e-06 1.7e-06 1.6e-06 1.4e-06 1.7e-06 1.8e-06 1.6e-06 1.6e-06 1.6e-06 1.9e-06 1.2e-06
40 1.05e-06 4.5e-07 2e-06 9.5e-07 1.5e-06 1.8e-06 1.55e-06 1.15e-06 1.05e-06 1e-06 5e-07 1.9e-06 1.95e-06 7.5e-07 1.1e-06 1.05e-06 7e-07 1.15e-06 1.2e-06 1.15e-06 1.6e-06 1.7e-06 2.5e-07 2e-06 9e-07 1.65e-06 2e-06 1.6e-06 7e-07 6.5e-07 1.3e-06 2.15e-06 1.15e-06 4.5e-07 2.2e-06 1.75e-06 1.9e-06 2e-06 1.6e-06 1.2e-06 1e-07
