 slim_762487184 slim_762487218 slim_762487199 slim_762487195 slim_762487194 slim_762487213 slim_762487206 slim_762487212 slim_762487202 slim_762487224 slim_762487222 slim_762487226 slim_762487193 slim_762487211 slim_762487232 slim_762487186 slim_762487201 slim_762487205 slim_762487229 slim_762487191 slim_762487221 slim_762487209 slim_762487233 slim_762487231 slim_762487210 slim_762487183 slim_762487230 slim_762487220 slim_762487203 slim_762487196 slim_762487198 slim_762487189 slim_762487190 slim_762487215 slim_762487228 slim_762487208 slim_762487200 slim_762487197 slim_762487227 slim_762487192 slim_762487214 slim_762487216 slim_762487225 slim_762487223 slim_762487204 slim_762487187 slim_762487185 slim_762487207 slim_762487217 slim_762487219 slim_762487188
10 1.35e-06 1.65e-06 1.55e-06 1.5e-06 1.55e-06 1.85e-06 1.35e-06 1.5e-06 1.7e-06 1.9e-06 2e-06 1.65e-06 1.65e-06 1.5e-06 1.7e-06 1.8e-06 1.25e-06 1.9e-06 1.55e-06 1.6e-06 1.75e-06 1.35e-06 1.75e-06 1.2e-06 1.3e-06 1.45e-06 1.6e-06 1.6e-06 1.35e-06 1.7e-06 1.4e-06 1.55e-06 1.55e-06 1.45e-06 1.35e-06 1.7e-06 1.5e-06 1.35e-06 1.4e-06 1.55e-06 1.35e-06 1.45e-06 1.5e-06 1.5e-06 1.55e-06 1.05e-06 1.4e-06 1.3e-06 1.8e-06 1.3e-06 1.7e-06
11 1.25e-06 1.1e-06 1e-06 1.1e-06 1.1e-06 2.15e-06 1.3e-06 1.4e-06 1.45e-06 9.5e-07 1.65e-06 1.1e-06 1.45e-06 1.35e-06 6e-07 1.4e-06 1.65e-06 9.5e-07 2.15e-06 1e-06 1.4e-06 2.25e-06 1.2e-06 1.55e-06 1.75e-06 1.75e-06 1.85e-06 9.5e-07 1.25e-06 1.75e-06 1.8e-06 9e-07 9.5e-07 8.5e-07 1.2e-06 1.4e-06 1.3e-06 8.5e-07 8e-07 1.25e-06 8.5e-07 1.5e-06 1.3e-06 1.55e-06 1.1e-06 2.4e-06 1.3e-06 1.35e-06 1e-06 1.3e-06 8.5e-07
12 1.45e-06 1.2e-06 1.5e-06 1.3e-06 1.55e-06 1.75e-06 1.25e-06 1.8e-06 1.65e-06 1.7e-06 1.65e-06 1.45e-06 2.1e-06 1.65e-06 1.5e-06 1.8e-06 1.45e-06 1.7e-06 1.95e-06 1.35e-06 1.55e-06 2e-06 1.6e-06 1.5e-06 1.4e-06 1.35e-06 1.65e-06 1.6e-06 1.45e-06 1.85e-06 1.55e-06 1.25e-06 1.35e-06 1.2e-06 1.55e-06 1.25e-06 1.65e-06 1.3e-06 1.4e-06 1.3e-06 1.3e-06 1.95e-06 1.65e-06 1.55e-06 1.3e-06 2.2e-06 1.5e-06 1.3e-06 1.55e-06 1.55e-06 1.2e-06
13 1.15e-06 1.55e-06 1.25e-06 1.45e-06 1.3e-06 1.75e-06 1.25e-06 1.3e-06 1.7e-06 1.4e-06 1.5e-06 1.35e-06 1.65e-06 1.7e-06 1.4e-06 1.55e-06 1.4e-06 1.4e-06 1.8e-06 1.5e-06 1.65e-06 1.85e-06 1.45e-06 1.5e-06 1.55e-06 1.55e-06 1.55e-06 1.35e-06 1.15e-06 1.4e-06 1.75e-06 1.4e-06 1.45e-06 1.35e-06 1.55e-06 1.7e-06 1.45e-06 1.35e-06 1.2e-06 1.45e-06 1.35e-06 1.65e-06 1.45e-06 1.25e-06 1.6e-06 2e-06 1.2e-06 1.3e-06 1.55e-06 1.1e-06 1.7e-06
14 1.3e-06 1.15e-06 1e-06 1.15e-06 1.15e-06 2.2e-06 1.35e-06 1.45e-06 1.5e-06 1e-06 1.7e-06 6e-07 1.5e-06 1.4e-06 1.2e-06 1.45e-06 1.7e-06 1e-06 2.2e-06 1.05e-06 1.45e-06 2.3e-06 1.25e-06 1.6e-06 1.8e-06 1.8e-06 1.9e-06 9.5e-07 1.3e-06 1.8e-06 1.85e-06 9.5e-07 1e-06 9e-07 1.25e-06 1.45e-06 1.35e-06 9e-07 8.5e-07 1.3e-06 9e-07 1.55e-06 1.35e-06 1.6e-06 1.15e-06 2.45e-06 1.35e-06 1.4e-06 1.05e-06 1.35e-06 9e-07
15 1.65e-06 1.75e-06 1.4e-06 1.75e-06 1.6e-06 2.1e-06 1.65e-06 1.5e-06 1.45e-06 1.3e-06 1.8e-06 1.4e-06 1.8e-06 1.55e-06 1.45e-06 2.2e-06 1.6e-06 1.3e-06 1.45e-06 1.8e-06 1.4e-06 1.6e-06 1.55e-06 1.75e-06 1.7e-06 1.85e-06 1.45e-06 1.55e-06 1.65e-06 1.75e-06 1.85e-06 1.6e-06 1.75e-06 1.65e-06 1.7e-06 1.85e-06 1.4e-06 1.75e-06 1.4e-06 1.55e-06 1.75e-06 1.6e-06 1.4e-06 1.5e-06 1.85e-06 2.05e-06 1.7e-06 1.75e-06 1.65e-06 1.65e-06 1.8e-06
16 1.45e-06 1.65e-06 1.35e-06 1.45e-06 1.55e-06 1.55e-06 1.15e-06 1.3e-06 1.65e-06 1.65e-06 1.25e-06 1.65e-06 1.45e-06 1.4e-06 1.7e-06 1.6e-06 1.5e-06 1.65e-06 1.3e-06 1.6e-06 1.55e-06 1.35e-06 1.55e-06 1.15e-06 1e-06 1.15e-06 1.35e-06 1.65e-06 1.45e-06 1.6e-06 1.3e-06 1.5e-06 1.55e-06 1.45e-06 1.3e-06 1.6e-06 1.2e-06 1.55e-06 1.45e-06 1e-06 1.55e-06 1.5e-06 1.2e-06 1.15e-06 1.7e-06 1.3e-06 1.5e-06 1.3e-06 1.7e-06 1.35e-06 1.8e-06
17 1.75e-06 1.65e-06 1.15e-06 1.65e-06 1.35e-06 2.2e-06 1.7e-06 1.4e-06 1.8e-06 5e-07 1.9e-06 9.5e-07 1.7e-06 1.4e-06 1e-06 1.3e-06 1.65e-06 1e-06 1.95e-06 1.65e-06 1.6e-06 2.05e-06 1.3e-06 1.8e-06 1.75e-06 1.9e-06 1.9e-06 1.3e-06 1.75e-06 1.85e-06 1.85e-06 1.45e-06 1.6e-06 1.5e-06 1.55e-06 1.7e-06 1.15e-06 1.65e-06 1.15e-06 1.4e-06 1.65e-06 1.35e-06 1.15e-06 1.4e-06 1.7e-06 2.15e-06 1.8e-06 1.85e-06 1e-06 1.55e-06 1.45e-06
18 1.85e-06 2.15e-06 1.9e-06 2.05e-06 1.95e-06 2e-06 1.8e-06 1.6e-06 1.6e-06 1.95e-06 1.55e-06 2.15e-06 1.95e-06 1.8e-06 2.2e-06 1.45e-06 1.3e-06 1.95e-06 1.7e-06 2.2e-06 1.6e-06 1.1e-06 2.05e-06 1.55e-06 1.4e-06 1.7e-06 1.4e-06 2.15e-06 1.85e-06 1.8e-06 1.6e-06 2.05e-06 2.15e-06 2.05e-06 1.75e-06 2.1e-06 1.55e-06 2.15e-06 1.95e-06 1.7e-06 2.15e-06 1.7e-06 1.55e-06 1.55e-06 2.2e-06 1.3e-06 1.9e-06 1.9e-06 2.1e-06 1.85e-06 2.3e-06
19 1.1e-06 9e-07 1.25e-06 9.5e-07 1.25e-06 1.95e-06 9e-07 1.55e-06 1.5e-06 1.65e-06 1.6e-06 1e-06 1.35e-06 1.5e-06 1.05e-06 1.8e-06 1.6e-06 1.65e-06 2.2e-06 1.3e-06 1.35e-06 2.3e-06 1.4e-06 1.55e-06 1.6e-06 1.45e-06 1.75e-06 1.25e-06 1.1e-06 1.7e-06 1.85e-06 8e-07 7.5e-07 6.5e-07 1.3e-06 1.3e-06 1.75e-06 8e-07 1.05e-06 1.2e-06 8e-07 1.95e-06 1.75e-06 1.55e-06 1.1e-06 2.5e-06 1.15e-06 1.05e-06 1.35e-06 1.3e-06 9.5e-07
20 1.4e-06 1.3e-06 1.45e-06 1.45e-06 1.55e-06 2e-06 1.25e-06 1.55e-06 1.4e-06 1.6e-06 1.75e-06 1.4e-06 1.55e-06 1.65e-06 1.45e-06 1.4e-06 1.55e-06 1.6e-06 1.6e-06 1.35e-06 1.9e-06 1.65e-06 1.6e-06 1.7e-06 1.65e-06 1.65e-06 1.35e-06 1.6e-06 1.4e-06 1.65e-06 1.85e-06 1.25e-06 1.25e-06 1.2e-06 1.6e-06 1.6e-06 1.65e-06 1.45e-06 1.4e-06 1.3e-06 1.45e-06 1.85e-06 1.65e-06 1.5e-06 1.6e-06 2.2e-06 1.45e-06 1.5e-06 1.6e-06 1.65e-06 1.5e-06
21 1.9e-06 2.25e-06 1.95e-06 2.1e-06 2e-06 2e-06 1.85e-06 1.7e-06 1.75e-06 2.05e-06 1.35e-06 2.25e-06 2e-06 1.85e-06 2.3e-06 1.6e-06 1.35e-06 2.05e-06 1.1e-06 2.3e-06 1.65e-06 1.7e-06 2.1e-06 1.55e-06 1.4e-06 1.7e-06 1.35e-06 2.2e-06 1.9e-06 1.85e-06 1.6e-06 2.15e-06 2.25e-06 2.15e-06 1.8e-06 2.15e-06 1.6e-06 2.2e-06 2e-06 1.8e-06 2.2e-06 1.55e-06 1.6e-06 1.6e-06 2.25e-06 9e-07 1.95e-06 1.9e-06 2.2e-06 1.85e-06 2.4e-06
22 1.5e-06 1.4e-06 1.15e-06 1.2e-06 1.45e-06 1.9e-06 1.2e-06 1.5e-06 1.8e-06 1.3e-06 1.75e-06 1.2e-06 1.6e-06 1.45e-06 1.25e-06 1.55e-06 1.55e-06 1.3e-06 2.05e-06 1.4e-06 1.6e-06 2.1e-06 2e-06 1.7e-06 1.5e-06 1.35e-06 1.55e-06 1.35e-06 1.5e-06 1.75e-06 1.9e-06 1.25e-06 1.4e-06 1.25e-06 1.55e-06 1.4e-06 1.45e-06 1.45e-06 1.2e-06 1.3e-06 1.45e-06 1.65e-06 1.45e-06 1.4e-06 1.55e-06 2.25e-06 1.55e-06 1.2e-06 1.55e-06 1.45e-06 1.6e-06
23 1.35e-06 1.6e-06 1.5e-06 1.45e-06 1.5e-06 1.75e-06 1.35e-06 1.5e-06 1.65e-06 1.8e-06 1.2e-06 1.55e-06 1.5e-06 1.5e-06 1.6e-06 1.75e-06 1.15e-06 1.8e-06 1.55e-06 1.55e-06 1.7e-06 1.55e-06 1.7e-06 2e-06 1.15e-06 1.3e-06 1.6e-06 1.55e-06 1.35e-06 1.7e-06 1.2e-06 1.5e-06 1.5e-06 1.4e-06 1.3e-06 1.65e-06 1.35e-06 1.25e-06 1.3e-06 1.5e-06 1.25e-06 1.6e-06 1.35e-06 1.5e-06 1.5e-06 1.45e-06 1.35e-06 1.3e-06 1.7e-06 1.3e-06 1.6e-06
24 1.55e-06 1.6e-06 1.45e-06 1.4e-06 1.6e-06 1.45e-06 1.15e-06 1.5e-06 1.75e-06 1.75e-06 1.3e-06 1.75e-06 1.4e-06 1.55e-06 1.8e-06 1.7e-06 1e-06 1.75e-06 1.4e-06 1.6e-06 1.65e-06 1.4e-06 1.5e-06 1.15e-06 1.5e-06 8.5e-07 1.4e-06 1.75e-06 1.55e-06 1.65e-06 1.3e-06 1.5e-06 1.65e-06 1.45e-06 1.4e-06 1.55e-06 1.3e-06 1.65e-06 1.55e-06 1.3e-06 1.65e-06 1.55e-06 1.3e-06 1.3e-06 1.8e-06 1.3e-06 1.6e-06 1.25e-06 1.8e-06 1.45e-06 1.9e-06
25 1.5e-06 1.45e-06 1.4e-06 1.15e-06 1.55e-06 1.35e-06 9.5e-07 1.55e-06 1.8e-06 1.9e-06 1.45e-06 1.75e-06 1.35e-06 1.55e-06 1.8e-06 1.85e-06 1.15e-06 1.9e-06 1.7e-06 1.45e-06 1.65e-06 1.7e-06 1.35e-06 1.3e-06 8.5e-07 1.1e-06 1.3e-06 1.75e-06 1.5e-06 1.65e-06 1.55e-06 1.4e-06 1.5e-06 1.3e-06 1.55e-06 1.4e-06 1.55e-06 1.55e-06 1.55e-06 1.25e-06 1.55e-06 1.8e-06 1.55e-06 1.3e-06 1.7e-06 1.7e-06 1.55e-06 1e-06 1.85e-06 1.4e-06 1.9e-06
26 1.5e-06 1.7e-06 1.5e-06 1.45e-06 1.65e-06 1.7e-06 1.25e-06 1.65e-06 1.5e-06 1.9e-06 1.6e-06 1.85e-06 1.65e-06 1.55e-06 1.9e-06 1.45e-06 1.35e-06 1.9e-06 1.4e-06 1.75e-06 1.35e-06 1.35e-06 1.55e-06 1.6e-06 1.4e-06 1.3e-06 1.7e-06 1.8e-06 1.5e-06 1.6e-06 1.75e-06 1.6e-06 1.7e-06 1.6e-06 1.7e-06 1.6e-06 1.7e-06 1.7e-06 1.65e-06 1.35e-06 1.7e-06 1.9e-06 1.7e-06 1.3e-06 1.75e-06 1.9e-06 1.55e-06 1.25e-06 1.95e-06 1.5e-06 2e-06
27 1.25e-06 1.3e-06 1.1e-06 1.3e-06 1.3e-06 2.1e-06 1.3e-06 1.45e-06 1.65e-06 1.3e-06 1.6e-06 9.5e-07 1.6e-06 1.35e-06 9.5e-07 1.55e-06 1.65e-06 1.3e-06 2.15e-06 1.25e-06 1.6e-06 2.2e-06 1.35e-06 1.55e-06 1.75e-06 1.75e-06 1.8e-06 1.8e-06 1.25e-06 1.75e-06 1.8e-06 1.15e-06 1.2e-06 1.1e-06 1.4e-06 1.55e-06 1.45e-06 1.05e-06 9.5e-07 1.45e-06 1.05e-06 1.65e-06 1.45e-06 1.55e-06 1.3e-06 2.35e-06 1.3e-06 1.3e-06 1.4e-06 1.1e-06 1.25e-06
28 6e-07 1.15e-06 1.3e-06 1.15e-06 1.25e-06 1.75e-06 1e-06 1.4e-06 1.45e-06 1.75e-06 1.35e-06 1.25e-06 1.45e-06 1.15e-06 1.3e-06 1.65e-06 1.45e-06 1.75e-06 1.85e-06 1.1e-06 1.4e-06 1.9e-06 1.5e-06 1.35e-06 1.55e-06 1.5e-06 1.5e-06 1.25e-06 1.2e-06 1.15e-06 1.65e-06 1.1e-06 1.05e-06 9.5e-07 1.35e-06 1.45e-06 1.65e-06 9e-07 1.05e-06 1.4e-06 9e-07 1.85e-06 1.65e-06 1.4e-06 1.15e-06 2.15e-06 7e-07 1e-06 1.55e-06 1.05e-06 1.3e-06
29 1.15e-06 1.65e-06 1.6e-06 1.65e-06 1.55e-06 1.5e-06 1.4e-06 1.5e-06 1.8e-06 1.85e-06 1.7e-06 1.75e-06 1.85e-06 1.4e-06 1.8e-06 1.75e-06 1.6e-06 1.85e-06 1.8e-06 1.7e-06 1.65e-06 1.85e-06 1.75e-06 1.7e-06 1.65e-06 1.65e-06 1.6e-06 1.75e-06 1.15e-06 1.7e-06 1.95e-06 1.65e-06 1.65e-06 1.55e-06 1.75e-06 1.9e-06 1.75e-06 1.65e-06 1.55e-06 1.7e-06 1.65e-06 1.95e-06 1.75e-06 1.45e-06 1.9e-06 2.1e-06 1.2e-06 1.5e-06 1.9e-06 1.45e-06 2e-06
30 1.65e-06 1.8e-06 1.75e-06 1.75e-06 1.8e-06 2e-06 1.65e-06 1.75e-06 1.85e-06 1.85e-06 1.4e-06 1.8e-06 1.55e-06 1.75e-06 1.85e-06 1.85e-06 1.3e-06 1.85e-06 1.6e-06 1.85e-06 1.85e-06 1.6e-06 1.9e-06 1.2e-06 1.3e-06 1.55e-06 1.75e-06 1.8e-06 1.65e-06 1.95e-06 2.1e-06 1.7e-06 1.8e-06 1.7e-06 1.5e-06 1.7e-06 1.45e-06 1.55e-06 1.55e-06 1.65e-06 1.6e-06 1.7e-06 1.45e-06 1.65e-06 1.6e-06 1.5e-06 1.6e-06 1.6e-06 1.85e-06 1.65e-06 1.7e-06
31 1.1e-06 8.5e-07 1.15e-06 9.5e-07 1.25e-06 1.9e-06 9e-07 1.5e-06 1.45e-06 1.45e-06 1.55e-06 9e-07 1.25e-06 1.4e-06 9.5e-07 1.6e-06 1.5e-06 1.45e-06 2.05e-06 8e-07 1.25e-06 2.15e-06 1.25e-06 1.5e-06 1.5e-06 1.4e-06 1.6e-06 1.15e-06 1.1e-06 1.65e-06 1.7e-06 1.2e-06 8e-07 6.5e-07 1.25e-06 1.2e-06 1.55e-06 8.5e-07 1e-06 1.1e-06 8.5e-07 1.75e-06 1.55e-06 1.45e-06 1.05e-06 2.35e-06 1.15e-06 1.05e-06 1.3e-06 1.35e-06 9.5e-07
32 1.05e-06 9e-07 1.2e-06 9.5e-07 1.2e-06 1.95e-06 9e-07 1.5e-06 1.45e-06 1.6e-06 1.55e-06 9.5e-07 1.35e-06 1.45e-06 1e-06 1.75e-06 1.55e-06 1.6e-06 2.15e-06 7.5e-07 1.25e-06 2.25e-06 1.4e-06 1.5e-06 1.65e-06 1.5e-06 1.7e-06 1.2e-06 1.05e-06 1.65e-06 1.8e-06 8e-07 1.2e-06 6.5e-07 1.25e-06 1.3e-06 1.7e-06 7.5e-07 1e-06 1.15e-06 7.5e-07 1.9e-06 1.7e-06 1.5e-06 1.05e-06 2.45e-06 1.1e-06 1.05e-06 1.3e-06 1.25e-06 9e-07
33 9.5e-07 7.5e-07 1.1e-06 8e-07 1.1e-06 1.8e-06 7.5e-07 1.4e-06 1.35e-06 1.5e-06 1.45e-06 8.5e-07 1.2e-06 1.35e-06 9e-07 1.65e-06 1.45e-06 1.5e-06 2.05e-06 6.5e-07 1.2e-06 2.15e-06 1.25e-06 1.4e-06 1.45e-06 1.3e-06 1.6e-06 1.1e-06 9.5e-07 1.55e-06 1.7e-06 6.5e-07 6.5e-07 1e-06 1.15e-06 1.15e-06 1.6e-06 6.5e-07 9e-07 1.05e-06 6.5e-07 1.8e-06 1.6e-06 1.4e-06 9.5e-07 2.35e-06 1e-06 9e-07 1.2e-06 1.15e-06 8.5e-07
34 1.35e-06 1.4e-06 1.35e-06 1.25e-06 1.35e-06 2e-06 1.3e-06 1.5e-06 1.55e-06 1.55e-06 1.35e-06 1.2e-06 1.55e-06 1.55e-06 1.25e-06 1.7e-06 1.3e-06 1.55e-06 1.75e-06 1.3e-06 1.6e-06 1.8e-06 1.55e-06 1.3e-06 1.4e-06 1.55e-06 1.7e-06 1.4e-06 1.35e-06 1.75e-06 1.5e-06 1.25e-06 1.25e-06 1.15e-06 2e-06 1.5e-06 1.4e-06 1.1e-06 1.2e-06 1.3e-06 1.1e-06 1.6e-06 1.4e-06 1.5e-06 1.3e-06 1.75e-06 1.4e-06 1.3e-06 1.4e-06 1.35e-06 1.25e-06
35 1.45e-06 1.15e-06 1.45e-06 1.1e-06 1.55e-06 2e-06 1.2e-06 1.85e-06 1.7e-06 1.7e-06 1.7e-06 1.4e-06 1.25e-06 1.7e-06 1.45e-06 1.85e-06 1.6e-06 1.7e-06 2.1e-06 1.3e-06 1.6e-06 2.15e-06 1.4e-06 1.65e-06 1.55e-06 1.4e-06 1.6e-06 1.55e-06 1.45e-06 1.9e-06 1.7e-06 1.2e-06 1.3e-06 1.15e-06 1.5e-06 2e-06 1.8e-06 1.25e-06 1.35e-06 1.25e-06 1.25e-06 2e-06 1.8e-06 1.55e-06 1.15e-06 2.35e-06 1.5e-06 1.1e-06 1.55e-06 1.55e-06 1.15e-06
36 1.65e-06 1.75e-06 1.3e-06 1.7e-06 1.55e-06 1.9e-06 1.6e-06 1.3e-06 1.8e-06 1.15e-06 1.5e-06 1.3e-06 1.65e-06 1.45e-06 1.35e-06 1.4e-06 1.2e-06 1.15e-06 1.55e-06 1.75e-06 1.65e-06 1.6e-06 1.45e-06 1.35e-06 1.3e-06 1.55e-06 1.7e-06 1.45e-06 1.65e-06 1.75e-06 1.45e-06 1.55e-06 1.7e-06 1.6e-06 1.4e-06 1.8e-06 1.9e-06 1.7e-06 1.3e-06 1.5e-06 1.7e-06 1.25e-06 9.5e-07 1.45e-06 1.8e-06 1.5e-06 1.7e-06 1.7e-06 1.55e-06 1.55e-06 1.75e-06
