 slim_762350694 slim_762350686 slim_762350718 slim_762350689 slim_762350688 slim_762350714 slim_762350724 slim_762350708 slim_762350725 slim_762350715 slim_762350696 slim_762350709 slim_762350699 slim_762350728 slim_762350684 slim_762350734 slim_762350716 slim_762350733 slim_762350713 slim_762350704 slim_762350722 slim_762350695 slim_762350732 slim_762350731 slim_762350687 slim_762350682 slim_762350702 slim_762350717 slim_762350735 slim_762350710 slim_762350692 slim_762350726 slim_762350685 slim_762350719 slim_762350712 slim_762350693 slim_762350721 slim_762350706 slim_762350736 slim_762350701 slim_762350683 slim_762350707 slim_762350729 slim_762350703 slim_762350727 slim_762350697 slim_762350711 slim_762350698 slim_762350690 slim_762350730 slim_762350691 slim_762350720 slim_762350705 slim_762350723 slim_762350700
0 2.9e-06 2.35e-06 2.45e-06 2.15e-06 2.55e-06 2.45e-06 2.4e-06 2.75e-06 2.25e-06 2.45e-06 2e-06 2.9e-06 2e-06 2.1e-06 2.4e-06 2.15e-06 2.6e-06 2.5e-06 2.1e-06 2.8e-06 2.2e-06 2.4e-06 2.05e-06 2.1e-06 2.65e-06 2.75e-06 2e-06 2.45e-06 2e-06 2.1e-06 2.4e-06 2.55e-06 2.7e-06 2.25e-06 2.4e-06 2.5e-06 2.75e-06 2.8e-06 2.05e-06 2.75e-06 2.25e-06 2.75e-06 2.7e-06 2.3e-06 2.5e-06 2.6e-06 2.15e-06 2.2e-06 2.55e-06 2.9e-06 2.5e-06 2.3e-06 2.3e-06 2.1e-06 2.85e-06
1 2.35e-06 4e-07 2.75e-06 3.3e-06 2.8e-06 2.1e-06 2.1e-06 2.4e-06 1.9e-06 2.7e-06 1.8e-06 2.65e-06 2.15e-06 3e-06 2e-06 2.65e-06 2.25e-06 2.75e-06 1.9e-06 3e-06 1.95e-06 3.1e-06 1.95e-06 2.2e-06 2.7e-06 2.75e-06 2.75e-06 2.55e-06 2e-06 2.15e-06 2.85e-06 2.15e-06 2.05e-06 2.9e-06 2.85e-06 2.05e-06 3.3e-06 2.75e-06 2.45e-06 2.65e-06 2.9e-06 3.15e-06 2.45e-06 2.85e-06 2.45e-06 2.1e-06 3.3e-06 2.85e-06 2e-06 1.95e-06 1.95e-06 2.4e-06 2.85e-06 2.65e-06 1.9e-06
2 2.45e-06 2.75e-06 2.9e-06 2.25e-06 2.35e-06 2.65e-06 1.7e-06 1.95e-06 2.45e-06 2.3e-06 2.35e-06 2.3e-06 2.45e-06 2.5e-06 1.9e-06 1.9e-06 1.8e-06 2.25e-06 2.4e-06 2.4e-06 2.1e-06 2.45e-06 2.5e-06 2.45e-06 2.2e-06 2.35e-06 1.95e-06 2.05e-06 2.4e-06 2.45e-06 2.1e-06 1.9e-06 2.05e-06 2.3e-06 2.35e-06 1.5e-06 2.65e-06 2.4e-06 2.15e-06 2.3e-06 2.3e-06 2.05e-06 2.1e-06 2.35e-06 2.1e-06 2.1e-06 2.45e-06 2.25e-06 1.7e-06 2.6e-06 1.65e-06 2.1e-06 2.35e-06 1.9e-06 2.55e-06
3 2.15e-06 3.3e-06 2.25e-06 2.4e-06 1.9e-06 2.6e-06 2.2e-06 2.25e-06 2.5e-06 1.95e-06 2.55e-06 2.05e-06 2.3e-06 2.1e-06 2.25e-06 1.9e-06 2.2e-06 2e-06 2.35e-06 1.65e-06 2.25e-06 1.9e-06 2.45e-06 2.25e-06 2.15e-06 1.7e-06 1.95e-06 2.15e-06 2.3e-06 2.2e-06 1.95e-06 2.2e-06 2.65e-06 1.85e-06 1.85e-06 2.45e-06 1.85e-06 2.5e-06 2e-06 2.2e-06 1.85e-06 2.1e-06 1.95e-06 2.2e-06 2.3e-06 2.4e-06 1.85e-06 1.8e-06 2.4e-06 2.7e-06 2.35e-06 2.1e-06 2.2e-06 2.1e-06 2.65e-06
4 2.55e-06 2.8e-06 2.35e-06 1.9e-06 2.6e-06 2.35e-06 2.1e-06 1.65e-06 2.35e-06 2e-06 2.75e-06 1.35e-06 2.25e-06 2.5e-06 2e-06 1.9e-06 1.7e-06 2.05e-06 2.05e-06 1.65e-06 2.1e-06 2.35e-06 2.3e-06 2.15e-06 2.2e-06 1.8e-06 2e-06 1.75e-06 2.45e-06 2.15e-06 2.15e-06 2.05e-06 2.1e-06 2e-06 1.45e-06 2.05e-06 1.85e-06 2.35e-06 2.15e-06 1.85e-06 2e-06 2e-06 1.35e-06 2.15e-06 2.3e-06 2.15e-06 2.35e-06 1.95e-06 1.9e-06 2e-06 1.9e-06 2e-06 2.15e-06 2.05e-06 1.95e-06
5 2.45e-06 2.1e-06 2.65e-06 2.6e-06 2.35e-06 3.4e-06 2e-06 1.85e-06 1.8e-06 2.45e-06 1.8e-06 1.75e-06 2.5e-06 2.65e-06 1.85e-06 2.6e-06 1.9e-06 1.8e-06 2.25e-06 1.9e-06 2e-06 2.55e-06 2.2e-06 2.1e-06 2.3e-06 2.1e-06 2.55e-06 2.5e-06 1.7e-06 2.4e-06 2.55e-06 1.95e-06 2.15e-06 1.9e-06 2.25e-06 2.05e-06 2.45e-06 2.4e-06 1.85e-06 1.85e-06 1.9e-06 2.5e-06 1.75e-06 2.7e-06 2.4e-06 2e-06 2.95e-06 1.85e-06 1.9e-06 1.8e-06 1.9e-06 1.9e-06 2.7e-06 2.35e-06 1.85e-06
6 2.4e-06 2.1e-06 1.7e-06 2.2e-06 2.1e-06 2e-06 1.2e-06 1.1e-06 1.8e-06 1.55e-06 1.55e-06 1.45e-06 2.1e-06 2.2e-06 8e-07 1.65e-06 9.5e-07 1.25e-06 2.05e-06 1.65e-06 1.4e-06 1.8e-06 1.95e-06 1.85e-06 1.55e-06 1.55e-06 1.7e-06 1.6e-06 1.75e-06 2.1e-06 1.6e-06 6.5e-07 1.1e-06 1.7e-06 2.05e-06 6.5e-07 2.15e-06 1.6e-06 1.6e-06 1.3e-06 1.7e-06 2.2e-06 1.25e-06 2.05e-06 1.45e-06 8.5e-07 2.45e-06 1.65e-06 6.5e-07 1.65e-06 6e-07 1.3e-06 2.05e-06 1.65e-06 1.6e-06
7 2.75e-06 2.4e-06 1.95e-06 2.25e-06 1.65e-06 1.85e-06 1.1e-06 1.6e-06 1.85e-06 1.8e-06 2.05e-06 8.5e-07 2.35e-06 2.55e-06 1.15e-06 1.9e-06 8.5e-07 1.35e-06 2.1e-06 1.2e-06 1.6e-06 2.1e-06 2.2e-06 2e-06 1.65e-06 1.4e-06 1.85e-06 1.65e-06 1.95e-06 2.25e-06 1.75e-06 1.1e-06 1.3e-06 1.65e-06 1.65e-06 8.5e-07 1.8e-06 1.8e-06 1.75e-06 1.15e-06 1.65e-06 1.95e-06 8.5e-07 2.2e-06 1.8e-06 1.3e-06 2.7e-06 1.6e-06 8.5e-07 1.4e-06 8.5e-07 1.45e-06 2.2e-06 1.8e-06 1.35e-06
8 2.25e-06 1.9e-06 2.45e-06 2.5e-06 2.35e-06 1.8e-06 1.8e-06 1.85e-06 3e-06 2.25e-06 1.6e-06 1.75e-06 2.3e-06 2.45e-06 1.65e-06 2.4e-06 1.7e-06 1.75e-06 2.05e-06 2e-06 1.8e-06 2.35e-06 2e-06 1.9e-06 2.1e-06 2e-06 2.35e-06 2.3e-06 1.5e-06 2.25e-06 2.35e-06 1.75e-06 1.95e-06 1.7e-06 2.25e-06 1.85e-06 2.45e-06 2.3e-06 1.65e-06 1.85e-06 1.7e-06 2.5e-06 1.55e-06 2.5e-06 2.2e-06 1.8e-06 2.75e-06 1.65e-06 1.7e-06 1.9e-06 1.7e-06 1.7e-06 2.5e-06 2.15e-06 1.85e-06
9 2.45e-06 2.7e-06 2.3e-06 1.95e-06 2e-06 2.45e-06 1.55e-06 1.8e-06 2.25e-06 2.8e-06 2.25e-06 1.75e-06 2.2e-06 2e-06 1.55e-06 1.95e-06 1.65e-06 1.8e-06 2.15e-06 1.8e-06 1.9e-06 1.65e-06 2.1e-06 1.95e-06 1.85e-06 1.7e-06 1.95e-06 1.9e-06 2.2e-06 2.15e-06 1.6e-06 1.5e-06 1.85e-06 1.95e-06 1.95e-06 1.75e-06 1.75e-06 1.95e-06 2e-06 1.85e-06 1.95e-06 2.4e-06 1.55e-06 2.15e-06 1.8e-06 1.65e-06 2.1e-06 1.9e-06 1.6e-06 2.15e-06 1.55e-06 1.8e-06 2.15e-06 1.95e-06 2.1e-06
