 slim_762195160 slim_762195170 slim_762195132 slim_762195127 slim_762195143 slim_762195151 slim_762195156 slim_762195146 slim_762195116 slim_762195152 slim_762195130 slim_762195117 slim_762195167 slim_762195129 slim_762195137 slim_762195141 slim_762195149 slim_762195140 slim_762195150 slim_762195144 slim_762195139 slim_762195138 slim_762195162 slim_762195164 slim_762195134 slim_762195163 slim_762195122 slim_762195124 slim_762195119 slim_762195157 slim_762195123 slim_762195155 slim_762195148 slim_762195168 slim_762195126 slim_762195121 slim_762195171 slim_762195147 slim_762195154 slim_762195161 slim_762195136 slim_762195125 slim_762195142 slim_762195118 slim_762195133 slim_762195135 slim_762195169 slim_762195131 slim_762195145 slim_762195159 slim_762195128 slim_762195120 slim_762195165 slim_762195158 slim_762195166 slim_762195153
10 9.5e-07 2.05e-06 1.95e-06 1.6e-06 2e-06 2.1e-06 1.5e-06 1.05e-06 1.15e-06 2.5e-06 7e-07 1.4e-06 9.5e-07 2.6e-06 1.45e-06 2.35e-06 9.5e-07 2.15e-06 1.65e-06 2.35e-06 1.9e-06 1.35e-06 2e-06 2.2e-06 2.25e-06 1.95e-06 1.95e-06 1.85e-06 2.95e-06 2.15e-06 1.95e-06 1.15e-06 2.2e-06 2.1e-06 9.5e-07 2.65e-06 1.8e-06 1.55e-06 1.6e-06 4e-07 2.8e-06 1.45e-06 1.7e-06 1.9e-06 2.25e-06 2.2e-06 2.1e-06 2.65e-06 4e-07 8e-07 1.85e-06 9e-07 2.35e-06 2.5e-06 2.4e-06 2e-06
11 1.7e-06 2.3e-06 1.95e-06 1.85e-06 2.4e-06 2.1e-06 1.85e-06 1.65e-06 1.75e-06 1.9e-06 1.4e-06 2.6e-06 1.65e-06 2.15e-06 1.75e-06 2.35e-06 1.5e-06 2e-06 1.65e-06 1.8e-06 2.15e-06 1.9e-06 2e-06 2.35e-06 2.4e-06 1.95e-06 1.95e-06 2.05e-06 2.8e-06 1.85e-06 1.7e-06 1.95e-06 2.15e-06 1.85e-06 1.4e-06 2.2e-06 1.9e-06 1.7e-06 1.8e-06 1.45e-06 1.85e-06 1.65e-06 2e-06 2.05e-06 2.4e-06 1.8e-06 1.65e-06 1.65e-06 1.45e-06 1.75e-06 1.7e-06 1.55e-06 1.85e-06 2.4e-06 2.1e-06 1.7e-06
12 1.1e-06 1.7e-06 1.65e-06 1.35e-06 1.5e-06 1.7e-06 1.3e-06 1.05e-06 1.1e-06 2.2e-06 9.5e-07 1.65e-06 1e-06 2.15e-06 1.7e-06 1.85e-06 1.1e-06 1.65e-06 1.25e-06 2e-06 1.55e-06 1.55e-06 1.7e-06 1.75e-06 1.9e-06 1.6e-06 1.65e-06 1.35e-06 2.6e-06 1.8e-06 1.5e-06 8.5e-07 1.9e-06 1.75e-06 1.25e-06 2.2e-06 1.55e-06 1.55e-06 1.1e-06 1e-06 2.45e-06 9e-07 1.3e-06 2.05e-06 1.9e-06 1.75e-06 1.8e-06 2.25e-06 1e-06 9e-07 1.6e-06 1.45e-06 2.05e-06 2.1e-06 1.95e-06 1.75e-06
13 2.45e-06 2.15e-06 1.35e-06 2.1e-06 2.15e-06 2.45e-06 1.95e-06 2.6e-06 2.45e-06 1.25e-06 2.6e-06 2.15e-06 2.15e-06 1e-07 1.5e-06 1.55e-06 2.2e-06 8.5e-07 1.6e-06 9e-07 1.15e-06 2.8e-06 1.4e-06 1e-06 1.25e-06 1.25e-06 1.35e-06 1.7e-06 2.15e-06 8e-07 1.75e-06 2.25e-06 8.5e-07 1.7e-06 2.3e-06 1e-07 1.55e-06 1.55e-06 1.85e-06 2.65e-06 1.2e-06 1.95e-06 2.6e-06 2.75e-06 1.25e-06 2.2e-06 1.4e-06 1.95e-06 2.65e-06 2.55e-06 2.25e-06 2.55e-06 1.2e-06 7.5e-07 2.4e-06 1.8e-06
14 1.8e-06 2.2e-06 1.8e-06 2e-06 2.3e-06 2.45e-06 1.85e-06 2e-06 1.95e-06 2e-06 1.45e-06 1.75e-06 1.7e-06 1.5e-06 2.7e-06 2.15e-06 1.55e-06 1.7e-06 1.75e-06 1.75e-06 1.65e-06 2.05e-06 1.85e-06 1.8e-06 1.95e-06 1.75e-06 1.8e-06 2e-06 2.65e-06 1.6e-06 2.05e-06 1.9e-06 1.65e-06 2.05e-06 1.55e-06 1.55e-06 1.75e-06 1.7e-06 1.9e-06 1.5e-06 2.15e-06 1.9e-06 2.3e-06 2.35e-06 1.95e-06 2.4e-06 1.85e-06 2.5e-06 1.5e-06 1.8e-06 2.2e-06 1.75e-06 1.9e-06 1.85e-06 2.6e-06 2e-06
15 2.25e-06 1.85e-06 1.8e-06 2.05e-06 1.65e-06 1.85e-06 2.05e-06 2.15e-06 1.95e-06 2e-06 2.35e-06 2.35e-06 1.85e-06 1.55e-06 2.15e-06 3e-06 2.15e-06 1.65e-06 1.8e-06 1.8e-06 1.75e-06 2.2e-06 1.85e-06 1.7e-06 1.8e-06 1.8e-06 1.8e-06 1.75e-06 1.85e-06 1.7e-06 1.85e-06 2.05e-06 1.7e-06 2e-06 2.3e-06 1.6e-06 1.95e-06 1.95e-06 1.85e-06 2.4e-06 2.1e-06 1.65e-06 1.8e-06 2.35e-06 1.8e-06 1.95e-06 1.95e-06 2.3e-06 2.4e-06 2.25e-06 2.3e-06 2.5e-06 1.95e-06 1.7e-06 1.75e-06 2.1e-06
16 1.45e-06 1.85e-06 1.8e-06 1.7e-06 1.95e-06 1.95e-06 1.6e-06 1.45e-06 1.35e-06 2.2e-06 9.5e-07 1.5e-06 1.1e-06 2.2e-06 1.55e-06 2.15e-06 1.7e-06 1.85e-06 1.2e-06 2e-06 1.8e-06 1.45e-06 1.85e-06 2.1e-06 2.25e-06 1.75e-06 1.8e-06 1.8e-06 2.7e-06 1.8e-06 1.8e-06 1.5e-06 2.15e-06 2.05e-06 1.15e-06 2.25e-06 1.6e-06 1.75e-06 1.4e-06 9.5e-07 2.5e-06 1.2e-06 1.65e-06 1.9e-06 2.25e-06 2.05e-06 1.9e-06 2.5e-06 1e-06 1.3e-06 1.95e-06 1.4e-06 2.05e-06 2.35e-06 2.25e-06 1.7e-06
17 2.15e-06 2e-06 1.35e-06 1.9e-06 1.75e-06 2.2e-06 1.9e-06 2.1e-06 2e-06 1.7e-06 2.15e-06 2e-06 1.65e-06 8.5e-07 1.7e-06 1.65e-06 1.85e-06 1.5e-06 1.5e-06 1.35e-06 1.1e-06 2.4e-06 1.4e-06 8e-07 1.15e-06 1.2e-06 1.35e-06 1.3e-06 2.35e-06 1.25e-06 1.6e-06 1.9e-06 1.1e-06 1.7e-06 2.05e-06 9e-07 1.65e-06 1.6e-06 1.6e-06 2.2e-06 1.65e-06 1.5e-06 2.1e-06 2.6e-06 1.15e-06 1.95e-06 1.5e-06 1.95e-06 2.2e-06 1.95e-06 2.05e-06 2.35e-06 1.55e-06 1e-06 2.15e-06 1.9e-06
18 1.85e-06 1.75e-06 1.3e-06 1.55e-06 1.85e-06 1.5e-06 1.3e-06 1.65e-06 1.5e-06 1.5e-06 1.65e-06 1.65e-06 1.25e-06 1.6e-06 1.75e-06 1.8e-06 1.2e-06 1.5e-06 1.1e-06 1.35e-06 1.75e-06 1.8e-06 1.35e-06 2e-06 2.15e-06 1.25e-06 1.3e-06 1.7e-06 2.35e-06 1.05e-06 1.45e-06 1.7e-06 2e-06 1.8e-06 1.45e-06 1.65e-06 1.15e-06 1.7e-06 9e-07 1.7e-06 1.9e-06 1e-06 1.6e-06 1.8e-06 2.15e-06 1.7e-06 1.6e-06 1.95e-06 1.7e-06 1.7e-06 1.8e-06 1.65e-06 1.3e-06 2e-06 1.9e-06 8.5e-07
19 2.2e-06 2.15e-06 1.45e-06 1.9e-06 2.2e-06 2e-06 1.75e-06 2.2e-06 2.15e-06 1.15e-06 2.35e-06 1.8e-06 2e-06 9e-07 1.75e-06 1.8e-06 2e-06 1.35e-06 1.35e-06 1.7e-06 1.65e-06 2.5e-06 1.5e-06 1.7e-06 1.85e-06 1.4e-06 1.45e-06 1.8e-06 2.3e-06 1e-06 1.5e-06 2.2e-06 1.5e-06 1.65e-06 1.95e-06 9.5e-07 1.5e-06 1.55e-06 1.6e-06 2.4e-06 1.15e-06 1.65e-06 2.3e-06 2.3e-06 1.85e-06 1.8e-06 1.4e-06 1.5e-06 2.4e-06 2.35e-06 1.85e-06 2.15e-06 1.1e-06 1.5e-06 2.1e-06 1.3e-06
20 1.85e-06 1.55e-06 1.3e-06 2.1e-06 1.5e-06 2.3e-06 1.8e-06 1.85e-06 1.95e-06 1.9e-06 1.9e-06 2.15e-06 1.55e-06 1.15e-06 1.65e-06 1.75e-06 1.8e-06 1.1e-06 1.75e-06 1.65e-06 1e-06 2.25e-06 1.35e-06 5.5e-07 8e-07 1.2e-06 1.3e-06 1.15e-06 2.45e-06 1.5e-06 1.8e-06 1.65e-06 8.5e-07 1.5e-06 1.85e-06 1.2e-06 1.3e-06 1.6e-06 1.75e-06 1.95e-06 2.05e-06 1.6e-06 1.85e-06 2.75e-06 8e-07 2.25e-06 1.4e-06 2.55e-06 1.95e-06 1.85e-06 2.3e-06 2.4e-06 1.75e-06 1e-06 2.45e-06 2.15e-06
21 1.75e-06 1.65e-06 2.2e-06 2e-06 1.95e-06 1.9e-06 2e-06 1.75e-06 1.4e-06 2.6e-06 1.35e-06 1.9e-06 1.55e-06 2.8e-06 2.05e-06 2.2e-06 1.45e-06 2.4e-06 1.8e-06 2.5e-06 2.25e-06 2.5e-06 2.25e-06 2.55e-06 2.55e-06 2.25e-06 2.2e-06 2.15e-06 2.05e-06 2.35e-06 2.15e-06 1.9e-06 2.5e-06 2.4e-06 1.55e-06 2.85e-06 2.05e-06 2.15e-06 1.9e-06 1.4e-06 2.9e-06 1.6e-06 1.6e-06 1.7e-06 2.55e-06 2.15e-06 2.3e-06 2.85e-06 1.4e-06 1.7e-06 2.3e-06 1.8e-06 2.5e-06 2.75e-06 2e-06 2.15e-06
22 2.05e-06 1.9e-06 1.15e-06 1.9e-06 1.85e-06 1.95e-06 1.6e-06 1.95e-06 1.95e-06 1.65e-06 2e-06 2e-06 1.7e-06 1.4e-06 1.85e-06 1.85e-06 1.85e-06 1.4e-06 1.35e-06 1.5e-06 1.35e-06 2.25e-06 2.3e-06 1.35e-06 1.25e-06 1.25e-06 1.15e-06 1.6e-06 2.4e-06 1.25e-06 1.7e-06 1.9e-06 1.3e-06 1.75e-06 1.85e-06 1.45e-06 1.35e-06 1.7e-06 1.45e-06 2.05e-06 1.9e-06 1.6e-06 1.95e-06 2.35e-06 1.25e-06 2e-06 1.6e-06 2.15e-06 2.05e-06 2e-06 2.1e-06 2.1e-06 1.45e-06 1.35e-06 2.15e-06 1.4e-06
23 2.05e-06 1.9e-06 1.3e-06 2.2e-06 1.4e-06 2.5e-06 2.05e-06 2.1e-06 2.15e-06 2.05e-06 2.2e-06 2.35e-06 1.75e-06 1e-06 1.8e-06 1.7e-06 2.1e-06 8e-07 2e-06 1.7e-06 5.5e-07 2.55e-06 1.35e-06 1e-07 4.5e-07 1.15e-06 1.3e-06 1e-06 2.45e-06 1.6e-06 1.85e-06 1.75e-06 7e-07 1.7e-06 2.3e-06 1.05e-06 1.75e-06 1.65e-06 1.95e-06 2.25e-06 2e-06 1.75e-06 2.15e-06 3e-06 4.5e-07 2.25e-06 1.6e-06 2.45e-06 2.25e-06 1.85e-06 2.35e-06 2.65e-06 1.9e-06 6e-07 2.4e-06 2.5e-06
24 2.1e-06 1.9e-06 1.2e-06 2.25e-06 1.6e-06 2.5e-06 2.1e-06 2.15e-06 2.2e-06 2.1e-06 2.25e-06 2.4e-06 1.9e-06 1.25e-06 1.95e-06 1.8e-06 2.25e-06 1.15e-06 2.15e-06 1.85e-06 8e-07 2.55e-06 1.25e-06 4.5e-07 2e-07 1.4e-06 1.2e-06 1.25e-06 2.4e-06 1.75e-06 1.9e-06 1.9e-06 6e-07 1.75e-06 2.35e-06 1.3e-06 1.8e-06 1.7e-06 2.1e-06 2.3e-06 2.05e-06 1.9e-06 2.15e-06 3e-06 1e-07 2.25e-06 1.65e-06 2.5e-06 2.3e-06 2.1e-06 2.4e-06 2.7e-06 1.95e-06 6.5e-07 2.35e-06 2.55e-06
25 2e-06 1.9e-06 1.2e-06 1.85e-06 1.75e-06 1.95e-06 1.55e-06 1.9e-06 1.9e-06 1.6e-06 1.95e-06 1.95e-06 1.6e-06 1.25e-06 1.75e-06 1.8e-06 1.75e-06 1.2e-06 1.25e-06 1.4e-06 1.2e-06 2.25e-06 1.25e-06 1.15e-06 1.4e-06 2.2e-06 1.2e-06 1.45e-06 2.45e-06 1.15e-06 1.65e-06 1.8e-06 1.35e-06 1.7e-06 1.8e-06 1.3e-06 1.3e-06 1.65e-06 1.35e-06 2e-06 1.85e-06 1.5e-06 1.95e-06 2.35e-06 1.4e-06 2e-06 1.55e-06 2.1e-06 2e-06 1.85e-06 2.05e-06 2.05e-06 1.4e-06 1.35e-06 2.2e-06 1.4e-06
26 2e-06 1.85e-06 1.1e-06 1.85e-06 1.8e-06 1.9e-06 1.55e-06 1.9e-06 1.9e-06 1.6e-06 1.95e-06 1.95e-06 1.65e-06 1.35e-06 1.8e-06 1.8e-06 1.8e-06 1.35e-06 1.3e-06 1.45e-06 1.3e-06 2.2e-06 1.15e-06 1.3e-06 1.2e-06 1.2e-06 2.2e-06 1.55e-06 2.35e-06 1.2e-06 1.65e-06 1.85e-06 1.25e-06 1.7e-06 1.8e-06 1.4e-06 1.3e-06 1.65e-06 1.4e-06 2e-06 1.85e-06 1.55e-06 1.9e-06 2.3e-06 1.2e-06 1.95e-06 1.55e-06 2.1e-06 2e-06 1.95e-06 2.05e-06 2.05e-06 1.4e-06 1.3e-06 2.1e-06 1.4e-06
27 1.6e-06 1.8e-06 1.55e-06 1.8e-06 1.4e-06 1.9e-06 1.75e-06 1.5e-06 1.6e-06 1.9e-06 1.85e-06 2.05e-06 1.35e-06 1.7e-06 2e-06 1.75e-06 1.8e-06 1.3e-06 1.7e-06 1.8e-06 1.15e-06 2.15e-06 1.6e-06 1e-06 1.25e-06 1.45e-06 1.55e-06 1.9e-06 2.45e-06 1.8e-06 1.4e-06 1.45e-06 1.4e-06 1.55e-06 1.95e-06 1.75e-06 1.75e-06 1.6e-06 1.6e-06 1.9e-06 2e-06 1.1e-06 1.7e-06 2.45e-06 1.25e-06 1.7e-06 1.65e-06 2e-06 1.9e-06 1.55e-06 1.9e-06 2.15e-06 1.9e-06 1.45e-06 2.05e-06 2.05e-06
28 2.75e-06 1.7e-06 2.35e-06 2.5e-06 2.05e-06 2.05e-06 2.6e-06 2.8e-06 2.2e-06 2.4e-06 2.95e-06 2.8e-06 2.6e-06 2.15e-06 2.65e-06 1.85e-06 2.7e-06 2.35e-06 2.35e-06 2.3e-06 2.45e-06 2.05e-06 2.4e-06 2.45e-06 2.4e-06 2.45e-06 2.35e-06 2.45e-06 2e-06 2.25e-06 2.4e-06 2.8e-06 2.3e-06 2.6e-06 2.85e-06 2.2e-06 2.5e-06 2.5e-06 2.55e-06 3e-06 2.5e-06 2.25e-06 2.1e-06 2.05e-06 2.4e-06 2.25e-06 2.45e-06 2.8e-06 3e-06 2.9e-06 2.8e-06 3e-06 2.4e-06 2.3e-06 1.75e-06 2.55e-06
29 2.2e-06 2e-06 1.2e-06 1.8e-06 2.1e-06 1.9e-06 1.5e-06 2.15e-06 2.05e-06 1.2e-06 2.15e-06 1.85e-06 1.8e-06 8e-07 1.6e-06 1.7e-06 1.8e-06 1.25e-06 1.05e-06 1e-06 1.5e-06 2.35e-06 1.25e-06 1.6e-06 1.75e-06 1.15e-06 1.2e-06 1.8e-06 2.25e-06 1.5e-06 1.6e-06 2.05e-06 1.4e-06 1.7e-06 1.8e-06 8.5e-07 1.2e-06 1.6e-06 1.3e-06 2.2e-06 1.45e-06 1.6e-06 2.15e-06 2.2e-06 1.75e-06 1.95e-06 1.45e-06 1.85e-06 2.2e-06 2.2e-06 2e-06 2e-06 1.05e-06 1.4e-06 2.15e-06 1.05e-06
30 1.75e-06 2e-06 1.65e-06 1.6e-06 1.85e-06 1.7e-06 1.7e-06 1.6e-06 1.65e-06 1.55e-06 1.95e-06 1.7e-06 1.5e-06 1.75e-06 2.05e-06 1.85e-06 1.8e-06 1.6e-06 1.45e-06 1.5e-06 1.8e-06 2.15e-06 1.7e-06 1.85e-06 1.9e-06 1.65e-06 1.65e-06 1.4e-06 2.4e-06 1.6e-06 2e-06 1.75e-06 1.8e-06 1.5e-06 1.85e-06 1.8e-06 1.75e-06 1.55e-06 1.5e-06 2e-06 1.55e-06 1.1e-06 1.8e-06 2.15e-06 1.9e-06 1.35e-06 1.5e-06 1.35e-06 2e-06 1.8e-06 1.55e-06 1.95e-06 1.55e-06 1.9e-06 1.75e-06 1.55e-06
31 9e-07 2e-06 1.85e-06 1.45e-06 1.65e-06 2e-06 1.25e-06 1.15e-06 1.35e-06 2.35e-06 1.15e-06 1.95e-06 8.5e-07 2.25e-06 1.9e-06 2.05e-06 1.5e-06 1.9e-06 1.7e-06 2.2e-06 1.65e-06 1.9e-06 1.9e-06 1.75e-06 1.9e-06 1.8e-06 1.85e-06 1.45e-06 2.8e-06 2.05e-06 1.75e-06 1.2e-06 2e-06 1.9e-06 1.65e-06 2.3e-06 1.85e-06 1.6e-06 1.5e-06 1.2e-06 2.6e-06 1.25e-06 1.7e-06 2.3e-06 1.9e-06 2e-06 2.05e-06 2.45e-06 1.2e-06 9e-07 1.7e-06 1.55e-06 2.25e-06 2.1e-06 2.25e-06 2.1e-06
32 2.15e-06 1.9e-06 1.25e-06 2.15e-06 1.8e-06 2.45e-06 2e-06 2.25e-06 2.25e-06 1.75e-06 2.2e-06 2.15e-06 1.9e-06 8.5e-07 1.65e-06 1.7e-06 2.15e-06 1.1e-06 2e-06 1.5e-06 8.5e-07 2.5e-06 1.3e-06 7e-07 6e-07 1.35e-06 1.25e-06 1.4e-06 2.3e-06 1.4e-06 1.8e-06 2e-06 1e-06 1.6e-06 2.05e-06 9e-07 1.6e-06 1.6e-06 2e-06 2.25e-06 1.7e-06 1.95e-06 2.2e-06 2.9e-06 6e-07 2.2e-06 1.45e-06 2.25e-06 2.25e-06 2.25e-06 2.3e-06 2.6e-06 1.65e-06 7.5e-07 2.35e-06 2.25e-06
33 1.95e-06 2e-06 1.7e-06 1.95e-06 2e-06 2.05e-06 1.85e-06 1.7e-06 2e-06 1.75e-06 2.1e-06 1.85e-06 1.75e-06 1.7e-06 2.05e-06 2e-06 2.05e-06 1.7e-06 1.8e-06 1.65e-06 1.5e-06 2.4e-06 1.75e-06 1.7e-06 1.75e-06 1.7e-06 1.7e-06 1.55e-06 2.6e-06 1.7e-06 1.5e-06 1.9e-06 1.6e-06 2.7e-06 1.9e-06 1.75e-06 1.65e-06 1.7e-06 1.8e-06 2.15e-06 1.7e-06 1.55e-06 1.85e-06 2.55e-06 1.75e-06 1.7e-06 1.4e-06 1.55e-06 2.15e-06 2.1e-06 1.85e-06 2.25e-06 1.7e-06 1.8e-06 2.05e-06 1.85e-06
