 slim_762006193 slim_762006203 slim_762006202 slim_762006176 slim_762006192 slim_762006211 slim_762006184 slim_762006213 slim_762006208 slim_762006197 slim_762006214 slim_762006196 slim_762006205 slim_762006177 slim_762006179 slim_762006182 slim_762006217 slim_762006200 slim_762006185 slim_762006187 slim_762006204 slim_762006199 slim_762006216 slim_762006183 slim_762006195 slim_762006207 slim_762006181 slim_762006178 slim_762006198 slim_762006180 slim_762006194 slim_762006212 slim_762006201 slim_762006215 slim_762006190 slim_762006189 slim_762006210 slim_762006209 slim_762006191 slim_762006175 slim_762006186 slim_762006188 slim_762006206
10 1.4e-06 9e-07 1.7e-06 1.15e-06 5e-07 1.3e-06 1.25e-06 1e-06 8e-07 1.15e-06 5e-07 1.45e-06 9.5e-07 1.55e-06 1.6e-06 9e-07 1.05e-06 1.25e-06 1.3e-06 1.75e-06 1.5e-06 1.55e-06 1.6e-06 9.5e-07 1.55e-06 1.3e-06 1.6e-06 1e-06 1.65e-06 9e-07 9e-07 4.5e-07 1.2e-06 8e-07 1.15e-06 1.1e-06 1e-06 1.35e-06 1.3e-06 1.5e-06 1.45e-06 1.75e-06 1.8e-06
11 1.55e-06 1.4e-06 1.55e-06 1.55e-06 1.75e-06 1.6e-06 1.4e-06 1.3e-06 1.65e-06 1.95e-06 1.45e-06 2.2e-06 1.5e-06 1.75e-06 1.8e-06 1.4e-06 1.3e-06 1.6e-06 1.75e-06 2e-06 1.75e-06 1.75e-06 1.4e-06 1.55e-06 1.65e-06 1.45e-06 1.65e-06 1.7e-06 1.95e-06 1.55e-06 1.65e-06 1.5e-06 1.85e-06 1.35e-06 1.9e-06 2e-06 1.35e-06 1.45e-06 1.7e-06 1.9e-06 1.95e-06 1.95e-06 2e-06
12 1.35e-06 1.05e-06 1.65e-06 1.3e-06 1.05e-06 1.55e-06 1.35e-06 1.25e-06 1.2e-06 1.5e-06 9.5e-07 1.5e-06 1.6e-06 1.7e-06 1.65e-06 1.35e-06 9.5e-07 1.55e-06 1.6e-06 2e-06 1.7e-06 1.75e-06 1.4e-06 1.35e-06 1.4e-06 1.65e-06 1.6e-06 1.35e-06 1.85e-06 1.2e-06 1.2e-06 1.05e-06 1.55e-06 1e-06 1.55e-06 1.55e-06 1.3e-06 1.4e-06 1.55e-06 1.65e-06 1.8e-06 1.95e-06 1.95e-06
13 1.15e-06 1.3e-06 1.55e-06 1.3e-06 1.75e-06 1.2e-06 1.35e-06 1.75e-06 1.25e-06 1.95e-06 1.55e-06 1.75e-06 1.7e-06 1.2e-06 1.05e-06 1.55e-06 1.6e-06 9e-07 7.5e-07 7e-07 1.05e-06 1.65e-06 1.6e-06 1.6e-06 1.5e-06 1.3e-06 1.65e-06 1.9e-06 1.3e-06 1.25e-06 1.4e-06 1.55e-06 1.95e-06 1.5e-06 1.25e-06 1.45e-06 1.35e-06 1.45e-06 8.5e-07 1.3e-06 1.05e-06 1.5e-06 1.15e-06
14 1e-06 1.35e-06 1.6e-06 1.2e-06 1.8e-06 1.05e-06 1.55e-06 1.85e-06 1.25e-06 1.95e-06 1.6e-06 1.8e-06 1.65e-06 1.05e-06 1.3e-06 1.45e-06 1.5e-06 1.05e-06 1.15e-06 1.45e-06 1.15e-06 1.8e-06 1.6e-06 1.55e-06 1.5e-06 1.4e-06 1.85e-06 2.05e-06 1.65e-06 1.2e-06 1.35e-06 1.55e-06 2.1e-06 1.5e-06 1.65e-06 1.8e-06 1.3e-06 1.55e-06 1.2e-06 1.2e-06 1.7e-06 2e-06 1.55e-06
15 1.3e-06 1.2e-06 1.75e-06 1.1e-06 1.3e-06 9e-07 1.6e-06 1.35e-06 1.2e-06 1.55e-06 9e-07 1.4e-06 1.35e-06 1.55e-06 1.45e-06 9e-07 9.5e-07 1.4e-06 1.5e-06 1.85e-06 1.5e-06 1.85e-06 1.7e-06 9.5e-07 1.5e-06 1.2e-06 1.8e-06 1.65e-06 1.7e-06 1.15e-06 1.25e-06 9e-07 1.75e-06 1e-06 1.6e-06 1.65e-06 8e-07 1.65e-06 1.4e-06 1.5e-06 1.75e-06 2.05e-06 1.8e-06
16 1.15e-06 1.05e-06 1.55e-06 1.25e-06 1.35e-06 1.3e-06 1.35e-06 1.2e-06 1.3e-06 1.6e-06 1.05e-06 1.3e-06 9.5e-07 1.6e-06 1.5e-06 9.5e-07 1.2e-06 1.55e-06 1.6e-06 2e-06 1.6e-06 1.8e-06 1.3e-06 1.2e-06 1.2e-06 1.45e-06 1.55e-06 1.55e-06 1.8e-06 1.2e-06 1.25e-06 1.1e-06 1.7e-06 8.5e-07 1.7e-06 1.8e-06 1e-06 1.4e-06 1.5e-06 1.6e-06 1.95e-06 2e-06 1.85e-06
17 1.45e-06 1.15e-06 1.3e-06 1.3e-06 1.45e-06 1.25e-06 1.15e-06 1.55e-06 9.5e-07 1.75e-06 1.25e-06 1.6e-06 1.55e-06 9e-07 1.05e-06 1.4e-06 1.55e-06 6e-07 6.5e-07 9e-07 5.5e-07 1.25e-06 1.7e-06 1.4e-06 1.7e-06 9e-07 1.75e-06 1.65e-06 1.35e-06 1.25e-06 1.4e-06 1.3e-06 1.7e-06 1.4e-06 1.2e-06 1.35e-06 1.15e-06 1.2e-06 8.5e-07 1.35e-06 1.2e-06 1.5e-06 1.4e-06
18 1.5e-06 1.15e-06 1.5e-06 1.4e-06 1.5e-06 1.35e-06 1.2e-06 1.6e-06 9e-07 1.8e-06 1.3e-06 1.75e-06 1.6e-06 7.5e-07 1.15e-06 1.5e-06 1.6e-06 6.5e-07 9e-07 5.5e-07 9e-07 1.45e-06 1.75e-06 1.5e-06 1.7e-06 1.2e-06 1.8e-06 1.7e-06 1.2e-06 1.25e-06 1.45e-06 1.3e-06 1.7e-06 1.45e-06 1.05e-06 1.25e-06 1.25e-06 1.2e-06 6.5e-07 1.35e-06 9.5e-07 1.35e-06 1.2e-06
19 1.85e-06 1.55e-06 1.75e-06 1.7e-06 1.95e-06 1.65e-06 1.5e-06 1.95e-06 1.45e-06 2.2e-06 1.75e-06 2e-06 2e-06 7e-07 1.45e-06 1.85e-06 2e-06 9e-07 5.5e-07 2e-07 1.15e-06 1.75e-06 2.05e-06 1.9e-06 2e-06 1.45e-06 2.1e-06 2.1e-06 1.2e-06 1.7e-06 1.85e-06 1.8e-06 2.15e-06 1.85e-06 1.05e-06 1.35e-06 1.65e-06 1.6e-06 7e-07 1.55e-06 6e-07 1.25e-06 1.05e-06
20 1.5e-06 1.35e-06 1.25e-06 1.4e-06 1.7e-06 1.35e-06 1.4e-06 1.8e-06 1.15e-06 1.95e-06 1.5e-06 1.75e-06 1.7e-06 1.05e-06 1.15e-06 1.5e-06 1.6e-06 5.5e-07 9e-07 1.15e-06 9e-07 1.55e-06 1.85e-06 1.4e-06 1.75e-06 1e-06 1.9e-06 1.9e-06 1.55e-06 1.4e-06 1.55e-06 1.5e-06 1.95e-06 1.55e-06 1.45e-06 1.6e-06 1.15e-06 1.45e-06 1.05e-06 1.45e-06 1.45e-06 1.75e-06 1.55e-06
21 1.8e-06 1.55e-06 1.65e-06 1.75e-06 1.7e-06 1.85e-06 1.35e-06 1.6e-06 1.5e-06 1.8e-06 1.55e-06 1.75e-06 1.75e-06 1.65e-06 1.8e-06 1.85e-06 1.8e-06 1.25e-06 1.45e-06 1.75e-06 1.55e-06 2.3e-06 1.7e-06 1.85e-06 1.75e-06 1.7e-06 1.4e-06 1.35e-06 1.7e-06 1.65e-06 1.75e-06 1.65e-06 1.6e-06 1.65e-06 1.75e-06 1.85e-06 1.65e-06 1.45e-06 1.55e-06 1.95e-06 1.85e-06 1.5e-06 1.8e-06
22 1e-06 1.35e-06 1.5e-06 1.5e-06 1.8e-06 1.55e-06 1.25e-06 1.25e-06 1.65e-06 1.95e-06 1.6e-06 1.4e-06 1.4e-06 1.6e-06 1.6e-06 1.7e-06 1.3e-06 1.7e-06 1.75e-06 2.05e-06 1.85e-06 1.7e-06 1.7e-06 1.8e-06 1.35e-06 1.85e-06 1.25e-06 1.6e-06 1.95e-06 1.35e-06 1.45e-06 1.65e-06 1.75e-06 1.3e-06 1.95e-06 2.1e-06 1.55e-06 1.25e-06 1.7e-06 1.85e-06 2.05e-06 1.85e-06 1.9e-06
23 1.35e-06 1.2e-06 1.7e-06 1.1e-06 1.15e-06 1.25e-06 1.75e-06 1.55e-06 9.5e-07 1.6e-06 9.5e-07 1.55e-06 1.35e-06 1.6e-06 1.55e-06 9.5e-07 1.2e-06 1.4e-06 1.5e-06 1.9e-06 1.4e-06 1.85e-06 1.8e-06 1.4e-06 1.6e-06 1.3e-06 1.85e-06 1.6e-06 1.85e-06 1.05e-06 1.2e-06 8e-07 1.65e-06 1.2e-06 1.55e-06 1.5e-06 7.5e-07 1.7e-06 1.4e-06 1.45e-06 1.65e-06 2.1e-06 1.85e-06
24 9.5e-07 1.3e-06 1.7e-06 1.25e-06 1.75e-06 1.4e-06 1.6e-06 1.65e-06 1.55e-06 1.6e-06 1.55e-06 1.65e-06 1.4e-06 1.5e-06 1.5e-06 1.5e-06 1.2e-06 1.7e-06 1.7e-06 2e-06 1.75e-06 1.75e-06 1.35e-06 1.6e-06 1.4e-06 1.75e-06 1.35e-06 1.65e-06 1.6e-06 1.25e-06 1.35e-06 1.55e-06 1.75e-06 1.1e-06 1.9e-06 2.1e-06 1.35e-06 1.65e-06 1.6e-06 1.6e-06 2.05e-06 1.9e-06 1.4e-06
25 1.5e-06 1.35e-06 1.6e-06 1.35e-06 1.6e-06 1.3e-06 1.55e-06 1.65e-06 1.25e-06 1.9e-06 1.3e-06 1.45e-06 1.65e-06 1.3e-06 1.4e-06 1.2e-06 1.45e-06 9e-07 1.2e-06 1.45e-06 1e-06 1.7e-06 1.85e-06 1.3e-06 1.75e-06 1.7e-06 1.9e-06 1.85e-06 1.7e-06 1.35e-06 1.5e-06 1.3e-06 1.9e-06 1.4e-06 1.55e-06 1.65e-06 1.1e-06 1.6e-06 1.25e-06 1.55e-06 1.55e-06 1.9e-06 1.7e-06
26 1.25e-06 1.5e-06 1.7e-06 1.6e-06 1.75e-06 1.75e-06 1.35e-06 1.5e-06 1.65e-06 1.8e-06 1.6e-06 1.65e-06 1.6e-06 1.65e-06 1.85e-06 1.8e-06 1.55e-06 1.75e-06 1.8e-06 2.1e-06 1.9e-06 1.4e-06 1.25e-06 1.85e-06 1.35e-06 1.9e-06 1.8e-06 1.25e-06 1.85e-06 1.45e-06 1.55e-06 1.65e-06 1.5e-06 1.45e-06 1.95e-06 2.05e-06 1.65e-06 1.5e-06 1.75e-06 1.95e-06 2.05e-06 1.55e-06 1.8e-06
27 1.75e-06 1.35e-06 1.8e-06 1.6e-06 1e-06 1.9e-06 1.3e-06 1.3e-06 1.3e-06 1.4e-06 1e-06 1.7e-06 1.35e-06 1.9e-06 2.05e-06 1.65e-06 1.55e-06 1.65e-06 1.7e-06 2.1e-06 1.9e-06 1.35e-06 1.6e-06 1.6e-06 1.65e-06 1.85e-06 1.25e-06 1.6e-06 1.8e-06 1.4e-06 1.4e-06 1.15e-06 1.2e-06 1.35e-06 1.6e-06 1.55e-06 1.6e-06 1.45e-06 1.7e-06 1.95e-06 1.85e-06 1.5e-06 1.95e-06
28 1.75e-06 1.5e-06 1.85e-06 1.65e-06 1.85e-06 1.65e-06 1.6e-06 1.85e-06 1.55e-06 1.55e-06 1.65e-06 1.95e-06 1.85e-06 1.3e-06 1.65e-06 1.7e-06 1.8e-06 1.35e-06 1.2e-06 1.2e-06 1.55e-06 1.7e-06 1.95e-06 1.85e-06 1.6e-06 1.7e-06 1.85e-06 1.8e-06 2.2e-06 1.65e-06 1.75e-06 1.7e-06 1.9e-06 1.7e-06 1.55e-06 1.75e-06 1.6e-06 1.7e-06 1.25e-06 1.75e-06 1.45e-06 1.6e-06 1.35e-06
29 7.5e-07 9.5e-07 1.65e-06 9.5e-07 1e-06 1.05e-06 1.45e-06 1.4e-06 8.5e-07 1.45e-06 9e-07 1.55e-06 1.2e-06 1.25e-06 1.2e-06 1.15e-06 1.2e-06 1.25e-06 1.25e-06 1.7e-06 1.4e-06 1.65e-06 1.35e-06 1.05e-06 1.25e-06 1.35e-06 1.45e-06 1.4e-06 1.65e-06 1.2e-06 8.5e-07 8.5e-07 1.4e-06 1.05e-06 1.4e-06 1.45e-06 9.5e-07 1.4e-06 1.2e-06 1.3e-06 1.55e-06 1.85e-06 1.55e-06
30 9e-07 1.05e-06 1.75e-06 1.05e-06 9e-07 1.2e-06 1.5e-06 1.45e-06 1.05e-06 1.3e-06 9e-07 1.65e-06 1.2e-06 1.4e-06 1.35e-06 1.25e-06 1.25e-06 1.4e-06 1.45e-06 1.85e-06 1.55e-06 1.75e-06 1.45e-06 1.2e-06 1.35e-06 1.5e-06 1.55e-06 1.4e-06 1.75e-06 8.5e-07 1.5e-06 9.5e-07 1.45e-06 1.1e-06 1.3e-06 1.25e-06 1.15e-06 1.55e-06 1.4e-06 1.4e-06 1.65e-06 1.95e-06 1.7e-06
31 1.35e-06 9e-07 1.75e-06 1.1e-06 6.5e-07 1.25e-06 1.4e-06 1.15e-06 6.5e-07 1.25e-06 4.5e-07 1.5e-06 1.05e-06 1.55e-06 1.55e-06 9e-07 1.1e-06 1.3e-06 1.3e-06 1.8e-06 1.5e-06 1.65e-06 1.65e-06 8e-07 1.55e-06 1.3e-06 1.65e-06 1.15e-06 1.7e-06 8.5e-07 9.5e-07 8e-07 1.25e-06 9e-07 1.25e-06 1.2e-06 9e-07 1.4e-06 1.25e-06 1.45e-06 1.5e-06 1.85e-06 1.8e-06
32 1.8e-06 1.35e-06 1.95e-06 1.7e-06 1.15e-06 1.95e-06 1.5e-06 1.5e-06 1.3e-06 1.5e-06 1.2e-06 1.85e-06 1.55e-06 1.95e-06 2.1e-06 1.75e-06 1.7e-06 1.7e-06 1.7e-06 2.15e-06 1.95e-06 1.6e-06 1.75e-06 1.65e-06 1.75e-06 1.9e-06 1.5e-06 1.2e-06 1.9e-06 1.4e-06 1.45e-06 1.25e-06 2.1e-06 1.5e-06 1.65e-06 1.65e-06 1.6e-06 1.55e-06 1.7e-06 2.05e-06 1.95e-06 1.75e-06 2e-06
33 1.1e-06 9.5e-07 1.55e-06 1.2e-06 1.1e-06 1.25e-06 1.25e-06 1.1e-06 1.15e-06 1.45e-06 8e-07 1.35e-06 1e-06 1.5e-06 1.5e-06 1e-06 8.5e-07 1.4e-06 1.45e-06 1.85e-06 1.55e-06 1.65e-06 1.3e-06 1.2e-06 1.1e-06 1.4e-06 1.45e-06 1.35e-06 1.7e-06 1.05e-06 1.1e-06 9e-07 1.5e-06 1.3e-06 1.5e-06 1.6e-06 1.05e-06 1.35e-06 1.4e-06 1.55e-06 1.75e-06 1.85e-06 1.75e-06
34 1.75e-06 1.3e-06 1.85e-06 1.5e-06 1.15e-06 1.65e-06 1.5e-06 1.65e-06 1.2e-06 1.6e-06 1.15e-06 1.9e-06 1.55e-06 1.25e-06 1.65e-06 1.6e-06 1.7e-06 1.2e-06 1.05e-06 1.05e-06 1.45e-06 1.75e-06 1.95e-06 1.55e-06 1.9e-06 1.55e-06 1.95e-06 1.6e-06 1.55e-06 1.4e-06 1.3e-06 1.25e-06 1.65e-06 1.5e-06 2e-06 1.05e-06 1.5e-06 1.6e-06 1.1e-06 1.6e-06 1.1e-06 1.6e-06 1.55e-06
35 1.9e-06 1.45e-06 2e-06 1.5e-06 1e-06 1.75e-06 1.65e-06 1.75e-06 1.2e-06 1.5e-06 1.1e-06 2e-06 1.55e-06 1.45e-06 1.8e-06 1.65e-06 1.8e-06 1.35e-06 1.25e-06 1.35e-06 1.6e-06 1.85e-06 2.1e-06 1.5e-06 2.1e-06 1.65e-06 2.05e-06 1.55e-06 1.75e-06 1.45e-06 1.25e-06 1.2e-06 1.65e-06 1.6e-06 1.05e-06 1.5e-06 1.6e-06 1.75e-06 1.35e-06 1.6e-06 1.2e-06 1.8e-06 1.85e-06
36 1.1e-06 1e-06 1.45e-06 1e-06 1.3e-06 1.05e-06 1.5e-06 1.4e-06 9.5e-07 1.55e-06 1e-06 1.35e-06 1.3e-06 1.35e-06 1.3e-06 8e-07 1e-06 1.15e-06 1.25e-06 1.65e-06 1.15e-06 1.65e-06 1.55e-06 7.5e-07 1.35e-06 1.1e-06 1.65e-06 1.6e-06 1.6e-06 9.5e-07 1.15e-06 9e-07 1.6e-06 1.05e-06 1.5e-06 1.6e-06 1.1e-06 1.45e-06 1.15e-06 1.35e-06 1.6e-06 1.9e-06 1.6e-06
37 1.55e-06 1.15e-06 1.4e-06 1.6e-06 1.55e-06 1.65e-06 1e-06 1.15e-06 1.2e-06 1.8e-06 1.35e-06 1.45e-06 1.4e-06 1.45e-06 1.55e-06 1.65e-06 1.4e-06 1.2e-06 1.2e-06 1.6e-06 1.45e-06 1.45e-06 1.25e-06 1.7e-06 1.65e-06 1.6e-06 1.5e-06 1.45e-06 1.7e-06 1.4e-06 1.55e-06 1.4e-06 1.55e-06 1.35e-06 1.6e-06 1.75e-06 1.45e-06 1.8e-06 1.3e-06 1.8e-06 1.75e-06 1.6e-06 1.8e-06
38 1.4e-06 1.1e-06 1.55e-06 1.3e-06 1.5e-06 1.3e-06 1.3e-06 1.6e-06 9.5e-07 1.75e-06 1.3e-06 1.7e-06 1.55e-06 8.5e-07 1.2e-06 1.4e-06 1.5e-06 8.5e-07 6.5e-07 7e-07 1.05e-06 1.55e-06 1.7e-06 1.4e-06 1.6e-06 1.25e-06 1.75e-06 1.7e-06 1.25e-06 1.2e-06 1.4e-06 1.25e-06 1.7e-06 1.4e-06 1.1e-06 1.35e-06 1.15e-06 1.3e-06 1.3e-06 1.35e-06 1e-06 1.4e-06 1.2e-06
39 1.3e-06 1.5e-06 1.85e-06 1e-06 1.6e-06 1.35e-06 1.8e-06 1.95e-06 1.3e-06 1.9e-06 1.5e-06 1.9e-06 1.65e-06 1.3e-06 1.2e-06 1.5e-06 1.6e-06 1.35e-06 1.35e-06 1.55e-06 1.45e-06 1.95e-06 1.85e-06 1.45e-06 1.6e-06 1.55e-06 1.95e-06 1.95e-06 1.75e-06 1.3e-06 1.4e-06 1.45e-06 2.05e-06 1.55e-06 1.6e-06 1.6e-06 1.35e-06 1.8e-06 1.35e-06 1.9e-06 1.55e-06 2.05e-06 1.65e-06
40 1.85e-06 1.5e-06 1.9e-06 1.55e-06 1.55e-06 1.7e-06 1.65e-06 1.85e-06 1.4e-06 2e-06 1.45e-06 1.95e-06 1.8e-06 1.05e-06 1.7e-06 1.75e-06 1.95e-06 1.2e-06 9.5e-07 6e-07 1.45e-06 1.85e-06 2.05e-06 1.65e-06 2.05e-06 1.55e-06 2.05e-06 1.85e-06 1.45e-06 1.55e-06 1.65e-06 1.5e-06 1.95e-06 1.75e-06 1.1e-06 1.2e-06 1.6e-06 1.75e-06 1e-06 1.55e-06 1.2e-06 1.45e-06 1.35e-06
41 2e-06 1.7e-06 1.85e-06 1.95e-06 1.9e-06 2.05e-06 1.45e-06 1.75e-06 1.7e-06 2e-06 1.75e-06 1.95e-06 1.95e-06 1.5e-06 2e-06 2.05e-06 2e-06 1.5e-06 1.35e-06 1.25e-06 1.75e-06 1.5e-06 1.85e-06 2.1e-06 1.9e-06 1.9e-06 1.55e-06 1.5e-06 1.6e-06 1.85e-06 1.95e-06 1.85e-06 1.75e-06 1.85e-06 1.6e-06 1.8e-06 1.9e-06 1.6e-06 1.4e-06 2.05e-06 1.45e-06 2.5e-06 1.55e-06
42 1.5e-06 1.6e-06 1.9e-06 1.55e-06 2e-06 1.6e-06 1.75e-06 2e-06 1.6e-06 1.9e-06 1.8e-06 2e-06 1.95e-06 1.15e-06 1.55e-06 1.8e-06 1.85e-06 1.4e-06 1.2e-06 1.05e-06 1.55e-06 1.8e-06 1.9e-06 1.85e-06 1.4e-06 1.7e-06 1.8e-06 1.95e-06 1.35e-06 1.55e-06 1.7e-06 1.8e-06 2e-06 1.75e-06 1.55e-06 1.85e-06 1.6e-06 1.8e-06 1.2e-06 1.65e-06 1.35e-06 1.55e-06 2.1e-06
