 slim_762354693 slim_762354704 slim_762354691 slim_762354680 slim_762354701 slim_762354694 slim_762354669 slim_762354710 slim_762354671 slim_762354703 slim_762354676 slim_762354684 slim_762354682 slim_762354713 slim_762354689 slim_762354675 slim_762354685 slim_762354666 slim_762354699 slim_762354706 slim_762354716 slim_762354681 slim_762354687 slim_762354688 slim_762354698 slim_762354677 slim_762354679 slim_762354670 slim_762354673 slim_762354692 slim_762354712 slim_762354683 slim_762354705 slim_762354702 slim_762354674 slim_762354717 slim_762354708 slim_762354697 slim_762354696 slim_762354668 slim_762354714 slim_762354718 slim_762354695 slim_762354715 slim_762354667 slim_762354665 slim_762354700 slim_762354707 slim_762354686 slim_762354678 slim_762354672 slim_762354690 slim_762354709 slim_762354711
10 1.95e-06 1.15e-06 2.3e-06 1.25e-06 2.35e-06 1.6e-06 1.95e-06 1.35e-06 1.3e-06 1.8e-06 2.3e-06 1.95e-06 2e-06 1.7e-06 2e-06 1.5e-06 2.1e-06 1.45e-06 1.6e-06 1.85e-06 1.5e-06 1.5e-06 1.8e-06 1.4e-06 1.2e-06 2.8e-06 2.55e-06 1.85e-06 2.45e-06 2.5e-06 1.65e-06 1.9e-06 1.65e-06 2.8e-06 1.55e-06 2.65e-06 1.6e-06 2.45e-06 2.55e-06 1.2e-06 1.4e-06 2.05e-06 1.8e-06 1.8e-06 1.85e-06 1.85e-06 2.5e-06 2.35e-06 1.6e-06 1.6e-06 1.55e-06 2.3e-06 1.75e-06 2.1e-06
11 2.2e-06 1.6e-06 1.6e-06 1.35e-06 1.55e-06 1.85e-06 1.4e-06 1.4e-06 1.6e-06 1.7e-06 1.95e-06 2.1e-06 1.7e-06 1.95e-06 1.25e-06 2.4e-06 1.6e-06 1.45e-06 2e-06 1.4e-06 1.5e-06 1.6e-06 1.7e-06 1.9e-06 1.35e-06 1.95e-06 1.55e-06 1.6e-06 1.45e-06 1.8e-06 1.9e-06 1.75e-06 1.9e-06 1.45e-06 1.75e-06 1.65e-06 1.25e-06 1.55e-06 2.1e-06 1.6e-06 1.75e-06 2.25e-06 1.95e-06 1.75e-06 1.75e-06 1.75e-06 1.95e-06 1.35e-06 1.7e-06 1.85e-06 1.75e-06 1.5e-06 1.85e-06 1.95e-06
12 2.25e-06 2.25e-06 1.8e-06 2.05e-06 2.1e-06 1.9e-06 1.9e-06 1.8e-06 2e-06 2.05e-06 2e-06 1.7e-06 3e-06 2.6e-06 1.8e-06 1.85e-06 2.15e-06 2.1e-06 1.85e-06 1.8e-06 1.8e-06 1.8e-06 2.05e-06 2.05e-06 2.05e-06 2.4e-06 1.95e-06 2.2e-06 1.95e-06 2.25e-06 2.55e-06 2.4e-06 2.55e-06 1.9e-06 1.75e-06 2.1e-06 1.9e-06 2e-06 2.35e-06 2.25e-06 1.75e-06 2.15e-06 2.45e-06 2e-06 2.1e-06 2.05e-06 2.2e-06 1.85e-06 1.8e-06 1.9e-06 2.4e-06 2.05e-06 1.95e-06 1.9e-06
13 2.45e-06 7e-07 2.6e-06 1.05e-06 2.35e-06 2.2e-06 1.6e-06 1.6e-06 1.3e-06 1.8e-06 1.7e-06 1.95e-06 2.6e-06 1.3e-06 1.9e-06 2.8e-06 2e-06 1.1e-06 2.5e-06 1.8e-06 1.8e-06 2e-06 1.8e-06 1.65e-06 1.05e-06 2.9e-06 2.55e-06 1.55e-06 2.3e-06 2.6e-06 6.5e-07 1.1e-06 6.5e-07 2.8e-06 2.15e-06 2.05e-06 1.6e-06 2.45e-06 2.9e-06 6.5e-07 1.95e-06 2.7e-06 1.3e-06 2.1e-06 1.8e-06 2.05e-06 2.9e-06 2.3e-06 2.1e-06 2.2e-06 1e-06 2.3e-06 2.2e-06 2.8e-06
14 2.25e-06 1.45e-06 1.65e-06 1.45e-06 1.3e-06 1.9e-06 1.3e-06 1.5e-06 1.65e-06 1.65e-06 2e-06 1.25e-06 1.8e-06 1.9e-06 2e-06 2.55e-06 1.45e-06 1.25e-06 2.2e-06 1.5e-06 1.4e-06 1.7e-06 1.65e-06 1.85e-06 1.45e-06 1.75e-06 1.45e-06 1.45e-06 1.4e-06 1.6e-06 1.85e-06 1.65e-06 1.85e-06 1.3e-06 1.8e-06 1.65e-06 1.35e-06 1.65e-06 2.15e-06 1.45e-06 1.7e-06 2.4e-06 1.85e-06 1.7e-06 1.7e-06 1.7e-06 1.9e-06 1.25e-06 1.75e-06 1.85e-06 1.6e-06 1.25e-06 1.85e-06 1.95e-06
15 1.95e-06 2.35e-06 2.3e-06 2.1e-06 2.85e-06 1.6e-06 2.65e-06 1.75e-06 1.95e-06 2.2e-06 1.5e-06 2.4e-06 1.85e-06 2.8e-06 2.55e-06 1e-06 2.75e-06 2.35e-06 1.25e-06 2.35e-06 1.75e-06 1.6e-06 2.2e-06 1.8e-06 2.1e-06 3.1e-06 2.8e-06 2.7e-06 2.9e-06 2.9e-06 2.75e-06 2.75e-06 2.75e-06 3.15e-06 1.6e-06 3.1e-06 2.2e-06 2.9e-06 2.55e-06 2.35e-06 1.45e-06 1.85e-06 2.6e-06 2.05e-06 2.3e-06 2.1e-06 2.55e-06 2.8e-06 1.7e-06 1.55e-06 2.65e-06 2.8e-06 1.9e-06 2e-06
16 2.4e-06 1.5e-06 2.05e-06 1.55e-06 1.45e-06 2.05e-06 1.6e-06 1.75e-06 1.4e-06 1.85e-06 2.1e-06 1.6e-06 2.15e-06 2e-06 1.45e-06 2.75e-06 1e-07 1.2e-06 2.4e-06 1.75e-06 1.45e-06 1.65e-06 1.85e-06 1.9e-06 1.55e-06 1.7e-06 1.45e-06 6.5e-07 1.1e-06 1.9e-06 1.95e-06 1.65e-06 1.95e-06 1.8e-06 1.3e-06 1.8e-06 8.5e-07 1.7e-06 2.65e-06 1.5e-06 2e-06 2.6e-06 2.05e-06 1.1e-06 1.9e-06 1.05e-06 2.25e-06 1.3e-06 1.15e-06 2.1e-06 1.4e-06 1.4e-06 1.35e-06 2.25e-06
17 2e-06 6e-07 2.05e-06 8e-07 1.35e-06 1.65e-06 1.25e-06 1.2e-06 1.1e-06 1.5e-06 1.45e-06 1.45e-06 2.1e-06 1.1e-06 1.25e-06 2.35e-06 1.2e-06 1.1e-06 2.05e-06 1.5e-06 1.05e-06 1.35e-06 1.5e-06 1.3e-06 8e-07 1.95e-06 1.8e-06 9e-07 1.7e-06 1.75e-06 1.1e-06 1.1e-06 1.1e-06 2e-06 1.55e-06 2.1e-06 1e-06 2e-06 2.4e-06 5.5e-07 1.5e-06 2.4e-06 1.35e-06 1.45e-06 1.5e-06 1.4e-06 2.15e-06 1.55e-06 1.5e-06 1.7e-06 7e-07 1.3e-06 1.6e-06 2.1e-06
18 1.75e-06 2.1e-06 1.65e-06 1.75e-06 2.4e-06 1.35e-06 2.4e-06 1.6e-06 1.55e-06 2.05e-06 1.6e-06 2e-06 1.85e-06 2.5e-06 2.2e-06 1.25e-06 2.4e-06 2.05e-06 1.3e-06 1.95e-06 1.4e-06 1.45e-06 2.05e-06 1.75e-06 1.75e-06 2.6e-06 2.45e-06 2.4e-06 2.55e-06 2.4e-06 2.45e-06 2.4e-06 2.45e-06 2.7e-06 1.55e-06 2.75e-06 1.8e-06 2.45e-06 1.75e-06 2.1e-06 1.35e-06 1.6e-06 2.25e-06 1.7e-06 2.1e-06 1.9e-06 1.75e-06 2.35e-06 1.5e-06 1.1e-06 2.4e-06 2.35e-06 1.75e-06 1.85e-06
19 2.3e-06 1.45e-06 1.7e-06 1.45e-06 1.8e-06 1.95e-06 1.45e-06 1.7e-06 1.45e-06 1.6e-06 1.85e-06 1.4e-06 1.8e-06 1.8e-06 1.5e-06 2.35e-06 1.75e-06 1.5e-06 1.95e-06 2.6e-06 1.6e-06 1.75e-06 1.6e-06 1.8e-06 1.45e-06 2.2e-06 1.8e-06 1.6e-06 1.65e-06 2.05e-06 1.75e-06 1.8e-06 1.75e-06 1.7e-06 1.8e-06 1.85e-06 1.5e-06 1.75e-06 2.2e-06 1.45e-06 1.85e-06 2.2e-06 2e-06 1.8e-06 1.65e-06 1.8e-06 2.05e-06 1.6e-06 1.75e-06 1.95e-06 1.6e-06 1.75e-06 1.9e-06 2.05e-06
20 1.55e-06 1.35e-06 1.75e-06 1.2e-06 1.4e-06 1.3e-06 1.7e-06 1.25e-06 1.3e-06 1.7e-06 1.5e-06 1.5e-06 1.8e-06 1.8e-06 1.4e-06 1.75e-06 1.45e-06 1.05e-06 1.4e-06 1.6e-06 1.4e-06 1.15e-06 1.7e-06 1.35e-06 1.2e-06 1.95e-06 1.85e-06 1.35e-06 1.8e-06 1.7e-06 1.75e-06 1.45e-06 1.75e-06 2e-06 1.35e-06 2.2e-06 1.15e-06 2.05e-06 2e-06 1.35e-06 1.1e-06 1.8e-06 1.65e-06 1.15e-06 1.75e-06 1.35e-06 1.8e-06 1.6e-06 1.3e-06 1.4e-06 1.45e-06 1.35e-06 1.35e-06 1.75e-06
21 1.8e-06 1.55e-06 2e-06 1.3e-06 1.8e-06 1.4e-06 1.9e-06 1.25e-06 1.45e-06 1.9e-06 1.5e-06 1.6e-06 1.8e-06 2e-06 1.7e-06 1.6e-06 1.65e-06 1.35e-06 1.45e-06 1.75e-06 1.15e-06 2e-06 1.9e-06 1.5e-06 1.3e-06 2.25e-06 2.05e-06 1.55e-06 2e-06 2.1e-06 1.95e-06 1.75e-06 1.95e-06 2.3e-06 1.35e-06 2.4e-06 1.25e-06 2.2e-06 2.35e-06 1.55e-06 1.35e-06 1.95e-06 1.95e-06 1.5e-06 1.95e-06 1.55e-06 2.15e-06 1.9e-06 1.3e-06 1.5e-06 1.65e-06 1.75e-06 1.5e-06 1.85e-06
22 2.35e-06 1.25e-06 1.95e-06 1.4e-06 2.05e-06 2.05e-06 1.55e-06 1.75e-06 1.3e-06 1.2e-06 1.8e-06 1.7e-06 2.05e-06 1.8e-06 1.65e-06 2.2e-06 1.85e-06 1.5e-06 2.05e-06 1.6e-06 1.7e-06 1.9e-06 2.4e-06 1.7e-06 1.4e-06 2.35e-06 2e-06 1.75e-06 1.95e-06 2.25e-06 1.75e-06 2e-06 1.75e-06 2.1e-06 1.9e-06 2.1e-06 1.6e-06 2e-06 2.3e-06 1.25e-06 1.85e-06 2.1e-06 2e-06 1.85e-06 1.3e-06 1.6e-06 2.25e-06 2e-06 1.85e-06 1.95e-06 1.6e-06 2e-06 1.95e-06 2.25e-06
23 1.8e-06 1.1e-06 2.25e-06 1.25e-06 2.15e-06 1.65e-06 1.8e-06 1.35e-06 1.3e-06 1.7e-06 1.4e-06 1.9e-06 2.05e-06 1.65e-06 1.85e-06 1.8e-06 1.9e-06 1.3e-06 1.75e-06 1.8e-06 1.35e-06 1.5e-06 1.7e-06 2.1e-06 1.25e-06 2.6e-06 2.35e-06 1.65e-06 2.3e-06 2.35e-06 1.6e-06 1.8e-06 1.6e-06 2.6e-06 1.6e-06 2.55e-06 1.55e-06 2.4e-06 2.6e-06 1.1e-06 1.3e-06 1.9e-06 1.75e-06 1.65e-06 1.75e-06 1.7e-06 2.45e-06 2.15e-06 1.6e-06 1.65e-06 1.4e-06 2.1e-06 1.5e-06 2.15e-06
24 1.9e-06 5e-07 2.05e-06 5.5e-07 1.8e-06 1.55e-06 1.4e-06 9.5e-07 9e-07 1.4e-06 1.2e-06 1.35e-06 2.05e-06 1.05e-06 1.45e-06 2.1e-06 1.55e-06 8e-07 1.75e-06 1.45e-06 1.2e-06 1.3e-06 1.4e-06 1.25e-06 1e-06 2.35e-06 2.1e-06 1.25e-06 1.95e-06 2.05e-06 1e-06 1.25e-06 1e-06 2.35e-06 1.55e-06 2.15e-06 9.5e-07 1.95e-06 2.3e-06 5.5e-07 1.4e-06 2.15e-06 1.3e-06 1.55e-06 1.45e-06 1.5e-06 2.25e-06 1.9e-06 1.5e-06 1.55e-06 9e-07 1.75e-06 1.65e-06 2.15e-06
25 2.7e-06 2.4e-06 2e-06 2.35e-06 1.3e-06 2.45e-06 2.05e-06 2.4e-06 2.4e-06 2.35e-06 2.8e-06 1.95e-06 2.4e-06 2.9e-06 1.75e-06 3.1e-06 1.7e-06 1.95e-06 2.6e-06 2.2e-06 1.95e-06 2.25e-06 2.35e-06 2.6e-06 2.35e-06 2.3e-06 1.4e-06 1.8e-06 1.8e-06 1.65e-06 2.85e-06 2.4e-06 2.85e-06 1.35e-06 2.25e-06 2.35e-06 1.9e-06 2.25e-06 2.25e-06 2.4e-06 2.5e-06 2.75e-06 2.7e-06 2.15e-06 2.4e-06 2.1e-06 1.75e-06 1.5e-06 2.2e-06 2.35e-06 2.3e-06 1.3e-06 2.3e-06 2.05e-06
26 2.7e-06 2.15e-06 1.65e-06 2.1e-06 1.55e-06 2.35e-06 1.6e-06 2.1e-06 2.1e-06 2e-06 2.55e-06 1.55e-06 1.95e-06 2.55e-06 1.45e-06 2.8e-06 1.45e-06 1.8e-06 2.45e-06 1.8e-06 1.85e-06 2.05e-06 2e-06 2.35e-06 2.1e-06 1.4e-06 2e-06 1.6e-06 1.4e-06 1.9e-06 2.5e-06 2.15e-06 2.5e-06 1.35e-06 2e-06 1.75e-06 1.65e-06 1.8e-06 2.35e-06 2.15e-06 2.25e-06 2.5e-06 2.5e-06 1.95e-06 2.05e-06 1.8e-06 2e-06 1.35e-06 1.95e-06 2.2e-06 2.1e-06 1.5e-06 2.05e-06 2.2e-06
27 2.35e-06 1.05e-06 2.15e-06 1.25e-06 1.4e-06 2e-06 1.45e-06 1.65e-06 1.3e-06 1.75e-06 1.85e-06 1.6e-06 2.2e-06 1.55e-06 1.45e-06 2.7e-06 6.5e-07 9e-07 2.4e-06 1.6e-06 1.35e-06 1.55e-06 1.75e-06 1.65e-06 1.25e-06 1.8e-06 1.6e-06 1e-06 1.35e-06 1.9e-06 1.5e-06 1.35e-06 1.5e-06 1.9e-06 1.45e-06 2e-06 9.5e-07 1.9e-06 2.7e-06 1.05e-06 1.95e-06 2.65e-06 1.8e-06 1.4e-06 1.8e-06 1.25e-06 2.3e-06 1.4e-06 1.4e-06 2.1e-06 8.5e-07 1.35e-06 1.5e-06 2.25e-06
28 2.45e-06 2e-06 1.8e-06 1.95e-06 1.55e-06 2.3e-06 1.55e-06 2e-06 1.9e-06 1.95e-06 2.45e-06 1.45e-06 1.95e-06 2.3e-06 1.4e-06 2.9e-06 1.1e-06 1.7e-06 2.55e-06 1.65e-06 1.8e-06 2e-06 1.95e-06 2.3e-06 1.95e-06 1.8e-06 1.4e-06 1.35e-06 1.9e-06 1.9e-06 2.25e-06 1.95e-06 2.25e-06 1.35e-06 1.8e-06 1.55e-06 1.4e-06 1.6e-06 2.3e-06 2e-06 2.2e-06 2.65e-06 2.3e-06 1.75e-06 2e-06 1.65e-06 2.15e-06 1.25e-06 1.75e-06 2.3e-06 1.95e-06 1.5e-06 1.85e-06 2.2e-06
29 2.05e-06 2.1e-06 1.95e-06 2.05e-06 1.2e-06 1.7e-06 1.9e-06 2.05e-06 2.25e-06 2.25e-06 2.5e-06 1.8e-06 2.25e-06 2.6e-06 1.6e-06 2.9e-06 1.9e-06 1.75e-06 2.4e-06 2.05e-06 1.7e-06 2.1e-06 2.25e-06 2.35e-06 2.05e-06 1.65e-06 1.9e-06 1.9e-06 1.9e-06 1.9e-06 2.55e-06 2.2e-06 2.55e-06 1.3e-06 2.2e-06 2.3e-06 1.85e-06 2.2e-06 1.8e-06 2.1e-06 2.1e-06 2.8e-06 2.25e-06 2.05e-06 2.3e-06 2.15e-06 1.65e-06 1.35e-06 2.15e-06 2.1e-06 2.15e-06 1.15e-06 2.25e-06 1.85e-06
30 2.4e-06 6.5e-07 2.55e-06 1e-06 2.3e-06 2.15e-06 1.6e-06 1.55e-06 1.25e-06 1.75e-06 1.65e-06 1.9e-06 2.55e-06 6.5e-07 1.85e-06 2.75e-06 1.95e-06 1.1e-06 2.45e-06 1.75e-06 1.75e-06 1.95e-06 1.75e-06 1.6e-06 1e-06 2.85e-06 2.5e-06 1.5e-06 2.25e-06 2.55e-06 1.2e-06 1.05e-06 6e-07 2.75e-06 2.1e-06 2e-06 1.55e-06 2.4e-06 2.85e-06 6.5e-07 1.9e-06 2.65e-06 1.25e-06 2.05e-06 1.8e-06 2e-06 2.85e-06 2.25e-06 2.05e-06 2.15e-06 1e-06 2.25e-06 2.15e-06 2.75e-06
31 2.3e-06 1.15e-06 2.35e-06 1.25e-06 1.8e-06 2.05e-06 1.7e-06 1.6e-06 1.55e-06 2e-06 1.9e-06 1.75e-06 2.4e-06 1.1e-06 1.65e-06 2.75e-06 1.65e-06 1.1e-06 2.4e-06 1.8e-06 1.45e-06 1.75e-06 2e-06 1.8e-06 1.25e-06 2.4e-06 2.15e-06 1.35e-06 1.95e-06 2.2e-06 1.05e-06 2e-06 1.05e-06 2.35e-06 1.95e-06 1.9e-06 1.4e-06 2.3e-06 2.7e-06 1.15e-06 1.9e-06 2.65e-06 1.45e-06 1.85e-06 2.05e-06 1.85e-06 2.55e-06 1.9e-06 1.9e-06 2.15e-06 1.25e-06 1.75e-06 2e-06 2.5e-06
32 2.4e-06 6.5e-07 2.55e-06 1e-06 2.3e-06 2.15e-06 1.6e-06 1.55e-06 1.25e-06 1.75e-06 1.65e-06 1.9e-06 2.55e-06 6.5e-07 1.85e-06 2.75e-06 1.95e-06 1.1e-06 2.45e-06 1.75e-06 1.75e-06 1.95e-06 1.75e-06 1.6e-06 1e-06 2.85e-06 2.5e-06 1.5e-06 2.25e-06 2.55e-06 6e-07 1.05e-06 1.2e-06 2.75e-06 2.1e-06 2e-06 1.55e-06 2.4e-06 2.85e-06 6.5e-07 1.9e-06 2.65e-06 1.25e-06 2.05e-06 1.8e-06 2e-06 2.85e-06 2.25e-06 2.05e-06 2.15e-06 1e-06 2.25e-06 2.15e-06 2.75e-06
33 2.65e-06 2.4e-06 1.6e-06 2.35e-06 1.05e-06 2.4e-06 1.55e-06 2.3e-06 2.45e-06 2.1e-06 2.8e-06 1.45e-06 1.9e-06 2.8e-06 1.3e-06 3.15e-06 1.8e-06 2e-06 2.7e-06 1.7e-06 2e-06 2.3e-06 2.1e-06 2.6e-06 2.35e-06 1.35e-06 1.35e-06 1.9e-06 1.35e-06 1.3e-06 2.75e-06 2.35e-06 2.75e-06 1.1e-06 2.3e-06 1.7e-06 1.95e-06 1.7e-06 2e-06 2.4e-06 2.4e-06 2.8e-06 2.6e-06 2.2e-06 2.15e-06 2.25e-06 1.55e-06 1e-06 2.25e-06 2.4e-06 2.35e-06 1.05e-06 2.35e-06 1.75e-06
34 1.9e-06 1.7e-06 2e-06 1.55e-06 1.95e-06 1.55e-06 1.95e-06 1.45e-06 1.4e-06 1.9e-06 1.55e-06 1.75e-06 1.75e-06 2.15e-06 1.8e-06 1.6e-06 1.3e-06 1.55e-06 1.55e-06 1.8e-06 1.35e-06 1.35e-06 1.9e-06 1.6e-06 1.55e-06 2.25e-06 2e-06 1.45e-06 1.8e-06 2.2e-06 2.1e-06 1.95e-06 2.1e-06 2.3e-06 2.3e-06 2.25e-06 1.25e-06 2.05e-06 2.4e-06 1.7e-06 1.45e-06 1.95e-06 2.05e-06 1.4e-06 1.95e-06 1.4e-06 2.2e-06 1.85e-06 1.2e-06 1.6e-06 1.8e-06 1.9e-06 1.35e-06 1.85e-06
