 slim_762513746 slim_762513753 slim_762513747 slim_762513710 slim_762513735 slim_762513734 slim_762513720 slim_762513716 slim_762513729 slim_762513748 slim_762513723 slim_762513724 slim_762513745 slim_762513737 slim_762513713 slim_762513752 slim_762513757 slim_762513725 slim_762513727 slim_762513712 slim_762513738 slim_762513722 slim_762513719 slim_762513731 slim_762513756 slim_762513739 slim_762513711 slim_762513733 slim_762513755 slim_762513717 slim_762513742 slim_762513751 slim_762513714 slim_762513718 slim_762513750 slim_762513740 slim_762513715 slim_762513726 slim_762513754 slim_762513730 slim_762513741 slim_762513721 slim_762513728 slim_762513732 slim_762513743 slim_762513736 slim_762513749 slim_762513744
10 1.5e-06 1.2e-06 1.3e-06 1.85e-06 1.3e-06 1.25e-06 2.1e-06 1.95e-06 1.2e-06 1.35e-06 2e-06 1.15e-06 2.1e-06 1.4e-06 1.75e-06 1.35e-06 1.85e-06 2e-06 2.25e-06 1.7e-06 1.7e-06 1.3e-06 2.3e-06 1.25e-06 1.5e-06 1.2e-06 1.15e-06 1.9e-06 2.95e-06 1.35e-06 1.7e-06 2.2e-06 1.55e-06 2e-06 1.55e-06 1.45e-06 2.55e-06 1.6e-06 2.25e-06 2.35e-06 2.05e-06 1.2e-06 1.7e-06 1.3e-06 1.7e-06 1.25e-06 2.3e-06 2.25e-06
11 1.25e-06 8e-07 1.35e-06 1.6e-06 1.1e-06 9e-07 2.25e-06 1.55e-06 1e-06 1.5e-06 1.15e-06 1.1e-06 2e-06 1.15e-06 1.6e-06 1.2e-06 1.6e-06 1.75e-06 2e-06 1.25e-06 1.45e-06 1.4e-06 1.9e-06 1.3e-06 1.15e-06 1.4e-06 9.5e-07 1.55e-06 2.8e-06 1.4e-06 1.4e-06 1.9e-06 1.3e-06 1.7e-06 1.45e-06 1e-06 2.4e-06 1.2e-06 1.9e-06 2.1e-06 1.65e-06 1.6e-06 1.75e-06 1e-06 1.6e-06 1.05e-06 1.95e-06 2.15e-06
12 1.9e-06 1.7e-06 1.9e-06 2.15e-06 1.7e-06 2e-06 2.1e-06 2.35e-06 1.5e-06 2.05e-06 2.1e-06 2e-06 2.8e-06 1.8e-06 2.05e-06 2.05e-06 2.15e-06 1.7e-06 2.65e-06 2.2e-06 2.1e-06 1.85e-06 2e-06 1.85e-06 1.9e-06 1.9e-06 1.6e-06 2.3e-06 2.7e-06 2e-06 2.2e-06 2.75e-06 1.75e-06 1.7e-06 1.8e-06 1.95e-06 3e-06 1.9e-06 2.8e-06 2.1e-06 1.85e-06 2.05e-06 2.3e-06 1.8e-06 2.1e-06 1.65e-06 2.85e-06 2.45e-06
13 6e-07 7.5e-07 7e-07 1.25e-06 4.5e-07 8.5e-07 1.95e-06 1.45e-06 6.5e-07 8.5e-07 1.4e-06 1.15e-06 1.8e-06 0.0 1.15e-06 1.15e-06 1.15e-06 1.05e-06 1.25e-06 1.2e-06 1.1e-06 1.05e-06 1.85e-06 5.5e-07 8e-07 1.05e-06 6e-07 1.3e-06 2.4e-06 1.2e-06 1.25e-06 1.8e-06 7.5e-07 1.45e-06 1.1e-06 1.1e-06 1.95e-06 1e-06 1.75e-06 1.9e-06 1.7e-06 1.25e-06 1.4e-06 7.5e-07 1.45e-06 3e-07 1.8e-06 1.8e-06
14 1.1e-06 1.15e-06 1.35e-06 1.5e-06 1.1e-06 1.55e-06 2.35e-06 1.85e-06 9e-07 1.5e-06 1.75e-06 1.6e-06 2.05e-06 1.15e-06 1.5e-06 1.55e-06 1.3e-06 1.85e-06 2.05e-06 1.6e-06 1.05e-06 1.3e-06 2.3e-06 1.3e-06 1.05e-06 1.4e-06 1.05e-06 1.75e-06 2.9e-06 1.45e-06 1.6e-06 2.3e-06 7.5e-07 1.9e-06 1.25e-06 1.5e-06 2.2e-06 1.25e-06 2.25e-06 2.05e-06 2.15e-06 1.6e-06 1.55e-06 1.2e-06 1.8e-06 1.05e-06 2.3e-06 2.2e-06
15 1.25e-06 8.5e-07 1e-06 1.7e-06 1.1e-06 1.4e-06 2e-06 1.7e-06 1.1e-06 1.2e-06 1.35e-06 1.2e-06 2.05e-06 1.15e-06 1.55e-06 1.5e-06 1.6e-06 1.8e-06 2.1e-06 1.35e-06 1.45e-06 1.2e-06 2.1e-06 9.5e-07 1.25e-06 1.1e-06 1e-06 1.7e-06 2.75e-06 1.15e-06 1.5e-06 2e-06 1.3e-06 1.75e-06 1.35e-06 1.25e-06 2.3e-06 1.35e-06 1.85e-06 2.15e-06 1.9e-06 9e-07 1.4e-06 1.1e-06 1.7e-06 1.05e-06 1.85e-06 2.15e-06
16 1.35e-06 1.2e-06 1.45e-06 1.1e-06 1.2e-06 1.6e-06 2.4e-06 1.35e-06 1e-06 1.6e-06 1.85e-06 1.6e-06 2.15e-06 1.15e-06 1.3e-06 1.6e-06 1.7e-06 1.85e-06 1.85e-06 1.1e-06 1.35e-06 1.4e-06 2.3e-06 1.35e-06 1.1e-06 1.5e-06 1.15e-06 1.25e-06 2.65e-06 1.6e-06 1.15e-06 2.05e-06 8.5e-07 1.9e-06 1.4e-06 1.55e-06 2.05e-06 1.3e-06 2e-06 2.3e-06 2.15e-06 1.7e-06 1.7e-06 1.25e-06 1.4e-06 1.1e-06 2.05e-06 2.05e-06
17 1.4e-06 1.4e-06 1.5e-06 1.95e-06 1.25e-06 1.6e-06 1.75e-06 2.1e-06 1.35e-06 1.65e-06 2e-06 1.75e-06 1.7e-06 1.05e-06 1.85e-06 1.8e-06 1.85e-06 2.1e-06 2.15e-06 1.85e-06 1.8e-06 1.75e-06 1.65e-06 1.4e-06 1.55e-06 1.7e-06 1.3e-06 2e-06 2.2e-06 1.85e-06 1.9e-06 2.45e-06 1.5e-06 1.15e-06 1.75e-06 1.75e-06 2.6e-06 1.7e-06 2.4e-06 1.65e-06 1.5e-06 1.9e-06 2.05e-06 1.45e-06 2.05e-06 1.15e-06 2.45e-06 2.5e-06
18 1.7e-06 1.7e-06 1.8e-06 1.85e-06 1.55e-06 1.85e-06 2.9e-06 2.05e-06 1.5e-06 1.95e-06 2.25e-06 2e-06 2.65e-06 1.25e-06 2.05e-06 2.1e-06 1.85e-06 2.15e-06 2.5e-06 1.9e-06 2.05e-06 1.9e-06 2.7e-06 1.65e-06 1.8e-06 2e-06 1.6e-06 1.9e-06 2.4e-06 2e-06 1.95e-06 1.7e-06 1.7e-06 2.4e-06 2.05e-06 1.95e-06 1.95e-06 1.85e-06 1.75e-06 2.85e-06 2.55e-06 2.2e-06 2.35e-06 1.75e-06 2.15e-06 1.4e-06 1.8e-06 1.65e-06
19 1.3e-06 9.5e-07 1.4e-06 1.25e-06 1.15e-06 1.45e-06 2.35e-06 1.2e-06 1.15e-06 1.55e-06 1.7e-06 1.25e-06 2.2e-06 1.2e-06 1.6e-06 1.35e-06 1.1e-06 1.85e-06 1.9e-06 1.6e-06 1.5e-06 1.55e-06 2.15e-06 1.35e-06 1.25e-06 1.45e-06 1.05e-06 1.2e-06 2.65e-06 1.5e-06 1e-06 1.9e-06 1.35e-06 1.8e-06 1.35e-06 1.3e-06 2.05e-06 1.4e-06 1.8e-06 2.2e-06 1.95e-06 1.65e-06 1.65e-06 1.1e-06 1.35e-06 1.1e-06 1.85e-06 2.05e-06
20 1.05e-06 1.1e-06 1.3e-06 1.5e-06 1.1e-06 1.45e-06 2.3e-06 1.8e-06 9.5e-07 1.45e-06 1.7e-06 1.45e-06 2.1e-06 1.1e-06 1.05e-06 1.45e-06 1.35e-06 1.8e-06 2.05e-06 1.5e-06 1.6e-06 1.3e-06 2.25e-06 1.25e-06 1.05e-06 1.4e-06 1.05e-06 1.7e-06 2.85e-06 1.4e-06 1.55e-06 2.2e-06 8.5e-07 1.85e-06 1.25e-06 1.45e-06 2.15e-06 1.25e-06 2.15e-06 1.75e-06 2.05e-06 1.55e-06 1.5e-06 1.15e-06 1.8e-06 1.05e-06 2.2e-06 2.25e-06
21 1.25e-06 1.1e-06 1.05e-06 1.4e-06 1.1e-06 1.4e-06 1.85e-06 1.7e-06 8e-07 1.05e-06 1.3e-06 1.4e-06 1.85e-06 1.05e-06 1.3e-06 1.2e-06 1.4e-06 1.75e-06 1.9e-06 1.55e-06 1.3e-06 1.5e-06 2.1e-06 9.5e-07 1.15e-06 9.5e-07 1.05e-06 1.6e-06 2.7e-06 1.1e-06 1.6e-06 2e-06 9e-07 1.8e-06 1.35e-06 1.35e-06 2.25e-06 1.15e-06 2.05e-06 2.2e-06 1.95e-06 8.5e-07 1.45e-06 1.2e-06 1.7e-06 1e-06 2.1e-06 2e-06
22 1.95e-06 1.7e-06 2.05e-06 2.3e-06 1.8e-06 2.05e-06 1.95e-06 2.1e-06 1.7e-06 2.2e-06 2.3e-06 1.9e-06 2e-06 1.85e-06 2.3e-06 2.1e-06 2.3e-06 1.65e-06 2.7e-06 2.15e-06 2.25e-06 2.1e-06 2.9e-06 2e-06 2.05e-06 2.1e-06 1.75e-06 2.1e-06 2.6e-06 2.1e-06 2.3e-06 2.75e-06 2e-06 1.45e-06 2.15e-06 1.75e-06 3.05e-06 1.75e-06 2.75e-06 2.05e-06 1.7e-06 2.3e-06 2.45e-06 1.9e-06 2.45e-06 1.75e-06 2.8e-06 2.85e-06
23 9e-07 9e-07 6.5e-07 1.45e-06 7.5e-07 1.15e-06 1.8e-06 1.6e-06 8.5e-07 8.5e-07 1.25e-06 1.3e-06 1.85e-06 5.5e-07 1.3e-06 9.5e-07 1.35e-06 1.4e-06 1.65e-06 1.35e-06 1.25e-06 9.5e-07 2e-06 1.1e-06 1.05e-06 9e-07 8e-07 1.5e-06 2.5e-06 1e-06 1.4e-06 1.9e-06 1e-06 1.6e-06 1.15e-06 1.25e-06 2.05e-06 1.2e-06 1.85e-06 2e-06 1.85e-06 7.5e-07 1.2e-06 9.5e-07 1.5e-06 6.5e-07 1.9e-06 1.9e-06
24 8.5e-07 8.5e-07 1.05e-06 1.3e-06 8e-07 1.1e-06 2.15e-06 1.6e-06 7.5e-07 1.2e-06 1.5e-06 1.15e-06 1.9e-06 8e-07 1.05e-06 1.25e-06 1.1e-06 1.55e-06 1.8e-06 1.25e-06 1.05e-06 1.15e-06 2.05e-06 1.05e-06 1.2e-06 1.25e-06 8e-07 1.5e-06 2.65e-06 1.4e-06 1.3e-06 1.95e-06 6e-07 1.65e-06 1.15e-06 1.2e-06 2.05e-06 1.05e-06 1.9e-06 2e-06 1.8e-06 1.45e-06 1.45e-06 7.5e-07 1.6e-06 8e-07 1.95e-06 2.05e-06
25 1.15e-06 9e-07 9.5e-07 1.6e-06 9e-07 1.4e-06 1.7e-06 1.7e-06 9.5e-07 9e-07 1.2e-06 1.4e-06 1.9e-06 1.05e-06 1.4e-06 1.1e-06 1.5e-06 1.7e-06 2e-06 1.45e-06 1.4e-06 9.5e-07 2.1e-06 9e-07 1.25e-06 1.3e-06 8e-07 1.65e-06 2.65e-06 1.1e-06 1.45e-06 2.05e-06 1.2e-06 1.7e-06 1.2e-06 1.3e-06 2.2e-06 1.35e-06 2e-06 2.1e-06 1.95e-06 7.5e-07 1.35e-06 1e-06 1.55e-06 8.5e-07 2.05e-06 2e-06
26 7.5e-07 4.5e-07 8.5e-07 1.25e-06 4.5e-07 9.5e-07 1.85e-06 1.35e-06 5.5e-07 1e-06 1.15e-06 9.5e-07 1.6e-06 6e-07 1.05e-06 1e-06 1.15e-06 1.3e-06 1.6e-06 1.05e-06 1.05e-06 1.05e-06 1.75e-06 8e-07 8e-07 8e-07 4e-07 1.3e-06 2.4e-06 1.1e-06 1e-06 1.75e-06 8.5e-07 1.35e-06 9e-07 8.5e-07 1.95e-06 1e-06 1.7e-06 1.75e-06 1.55e-06 1.15e-06 1.3e-06 5e-07 1.25e-06 4e-07 1.75e-06 1.7e-06
27 1.5e-06 1.3e-06 1.6e-06 1.3e-06 1.35e-06 1.65e-06 2.55e-06 1.1e-06 1.2e-06 1.75e-06 1.9e-06 1.55e-06 2.3e-06 1.3e-06 1.75e-06 1.7e-06 1.25e-06 2e-06 1.9e-06 1.2e-06 1.7e-06 1.6e-06 2.1e-06 1.5e-06 1.5e-06 1.65e-06 1.3e-06 2e-06 2.8e-06 1.65e-06 1.25e-06 2.1e-06 1.45e-06 2.05e-06 1.55e-06 1.35e-06 2.2e-06 1.3e-06 2.1e-06 2.45e-06 2.2e-06 1.85e-06 1.85e-06 1.4e-06 1.55e-06 1.25e-06 2.15e-06 2.1e-06
28 2.6e-06 2.45e-06 2.6e-06 2.75e-06 2.45e-06 2.8e-06 2.6e-06 2.9e-06 2.4e-06 2.75e-06 2.95e-06 2.8e-06 2.7e-06 2.4e-06 2.9e-06 2.75e-06 2.65e-06 2.2e-06 2.4e-06 2.65e-06 2.85e-06 2.7e-06 2.6e-06 2.5e-06 2.65e-06 2.65e-06 2.4e-06 2.8e-06 4e-06 2.8e-06 2.7e-06 2.35e-06 2.55e-06 2.05e-06 2.75e-06 2.8e-06 2.5e-06 2.75e-06 2.3e-06 2.65e-06 2.45e-06 2.75e-06 3e-06 2.55e-06 2.8e-06 2.35e-06 2.35e-06 2.55e-06
29 1.3e-06 1.1e-06 1.05e-06 1.6e-06 1.15e-06 1.45e-06 2e-06 1.65e-06 1.05e-06 1.2e-06 1.35e-06 1.4e-06 2e-06 1.2e-06 1.45e-06 1.15e-06 1.6e-06 1.85e-06 2e-06 1.5e-06 1.4e-06 1.1e-06 2.1e-06 1e-06 1.4e-06 1.1e-06 1.1e-06 1.65e-06 2.8e-06 1.4e-06 1.6e-06 2.05e-06 1.35e-06 1.8e-06 1.35e-06 1.35e-06 2.3e-06 1.35e-06 2.1e-06 2.1e-06 1.95e-06 9.5e-07 1.4e-06 1.25e-06 1.7e-06 1.1e-06 2.15e-06 2.05e-06
30 1.35e-06 1.05e-06 1.45e-06 1.3e-06 1.15e-06 1.5e-06 2.4e-06 1.3e-06 1.15e-06 1.6e-06 1.7e-06 1.4e-06 2.2e-06 1.25e-06 1.6e-06 1.5e-06 1.15e-06 1.9e-06 1.95e-06 1e-06 1.55e-06 1.6e-06 2.3e-06 1.4e-06 1.3e-06 1.45e-06 1e-06 1.25e-06 2.7e-06 1.6e-06 1.7e-06 2e-06 1.4e-06 1.9e-06 1.35e-06 1.3e-06 2.1e-06 1.55e-06 1.95e-06 2.25e-06 2.05e-06 1.7e-06 1.7e-06 1.1e-06 1.35e-06 1.1e-06 2e-06 2.05e-06
31 2e-06 1.7e-06 2e-06 2.05e-06 1.85e-06 2.05e-06 2.9e-06 2.15e-06 1.7e-06 2.15e-06 2.2e-06 1.9e-06 2.75e-06 1.8e-06 2.3e-06 2e-06 2.05e-06 2.45e-06 1.7e-06 1.9e-06 2.2e-06 2e-06 2.75e-06 1.9e-06 1.95e-06 2.05e-06 1.75e-06 2.1e-06 2.35e-06 2.05e-06 2e-06 3e-06 1.95e-06 2.4e-06 2.15e-06 1.95e-06 1.95e-06 2e-06 1.6e-06 2.9e-06 2.45e-06 2.15e-06 2.4e-06 1.85e-06 2.25e-06 1.75e-06 1.65e-06 1.85e-06
32 1.05e-06 9e-07 1.15e-06 1.1e-06 9e-07 1.3e-06 2.1e-06 1.6e-06 5e-07 1.3e-06 1.55e-06 1.3e-06 1.75e-06 7.5e-07 7.5e-07 1.3e-06 8.5e-07 1.5e-06 1.7e-06 1.35e-06 8.5e-07 9e-07 2e-06 1e-06 6e-07 1.2e-06 8.5e-07 1.45e-06 2.55e-06 1.35e-06 1.4e-06 1.95e-06 1e-07 1.6e-06 1.25e-06 1.25e-06 2.1e-06 7.5e-07 1.9e-06 2.05e-06 1.85e-06 1.4e-06 1.55e-06 1e-06 1.6e-06 7.5e-07 1.95e-06 1.95e-06
33 1.55e-06 1.35e-06 1.65e-06 2e-06 1.4e-06 1.75e-06 1.6e-06 2.05e-06 1.4e-06 1.8e-06 2e-06 1.7e-06 1.7e-06 1.45e-06 1.9e-06 1.75e-06 1.9e-06 1.15e-06 2.4e-06 1.8e-06 1.85e-06 1.8e-06 1.45e-06 1.6e-06 1.65e-06 1.7e-06 1.35e-06 2.05e-06 2.05e-06 1.8e-06 1.9e-06 2.4e-06 1.6e-06 1.7e-06 1.75e-06 1.7e-06 2.6e-06 1.7e-06 2.35e-06 1.55e-06 1.3e-06 1.9e-06 2.05e-06 1.5e-06 2.05e-06 1.35e-06 2.4e-06 2.55e-06
34 8.5e-07 1e-06 1.1e-06 1.5e-06 9e-07 1.35e-06 2.15e-06 1.6e-06 1e-06 1.25e-06 1.55e-06 1.45e-06 1.8e-06 1.1e-06 1.25e-06 1.35e-06 1.4e-06 1.75e-06 2.05e-06 1.35e-06 1.25e-06 1.35e-06 2.15e-06 1.15e-06 1.15e-06 1.2e-06 9e-07 1.55e-06 2.75e-06 1.35e-06 1.35e-06 2.15e-06 1.25e-06 1.75e-06 1.4e-06 1.35e-06 1.9e-06 1.4e-06 2.1e-06 1.95e-06 2e-06 1.35e-06 1.2e-06 9.5e-07 1.3e-06 9.5e-07 2.15e-06 1.9e-06
35 1.2e-06 8e-07 1.3e-06 1.55e-06 1e-06 1.25e-06 2.25e-06 1.3e-06 9e-07 1.45e-06 1.45e-06 1e-06 1.95e-06 1.1e-06 1.5e-06 1.25e-06 1.55e-06 1.75e-06 1.95e-06 1.3e-06 1.45e-06 1.35e-06 1.75e-06 1.25e-06 1.2e-06 1.3e-06 8.5e-07 1.35e-06 2.8e-06 1.35e-06 1.3e-06 1.95e-06 1.25e-06 1.7e-06 1.35e-06 1.4e-06 2.35e-06 1e-06 1.95e-06 2.15e-06 1.75e-06 1.55e-06 1.7e-06 1e-06 1.7e-06 9.5e-07 2e-06 2.05e-06
36 1.8e-06 2e-06 2.05e-06 2.15e-06 1.9e-06 2.3e-06 3.05e-06 2.3e-06 1.95e-06 2.2e-06 2.55e-06 2.4e-06 3e-06 1.95e-06 2.2e-06 2.3e-06 2.05e-06 2.6e-06 1.95e-06 2.05e-06 2.15e-06 2.25e-06 3.05e-06 2.05e-06 2.05e-06 2.2e-06 1.95e-06 2.2e-06 2.5e-06 2.3e-06 2.1e-06 1.95e-06 2.1e-06 2.6e-06 1.9e-06 2.35e-06 3.3e-06 2.3e-06 1.9e-06 2.85e-06 2.9e-06 2.3e-06 2.1e-06 1.95e-06 2.25e-06 1.9e-06 1.95e-06 2.1e-06
37 1.2e-06 9.5e-07 1.3e-06 1.35e-06 1.05e-06 1.35e-06 2.25e-06 1.35e-06 7.5e-07 1.45e-06 1.6e-06 1.2e-06 1.9e-06 1e-06 1.25e-06 1.35e-06 1.3e-06 1.7e-06 1.85e-06 1.4e-06 1.25e-06 1.15e-06 1.75e-06 1.2e-06 1.05e-06 1.35e-06 1e-06 1.3e-06 2.75e-06 1.35e-06 1.55e-06 2e-06 7.5e-07 1.7e-06 1.4e-06 1e-06 2.3e-06 1.4e-06 2e-06 2.2e-06 1.85e-06 1.55e-06 1.7e-06 1.15e-06 1.75e-06 9.5e-07 2.05e-06 2.05e-06
38 1.95e-06 1.55e-06 1.95e-06 2.1e-06 1.8e-06 2.1e-06 2.85e-06 2.15e-06 1.75e-06 2.1e-06 2.25e-06 1.9e-06 2.8e-06 1.75e-06 2.25e-06 1.85e-06 2e-06 2.4e-06 1.75e-06 1.8e-06 2.15e-06 2.05e-06 2.75e-06 1.85e-06 1.9e-06 2e-06 1.7e-06 2.1e-06 2.3e-06 2.1e-06 1.95e-06 1.6e-06 1.9e-06 2.35e-06 2.1e-06 1.95e-06 1.9e-06 2e-06 2.9e-06 2.85e-06 2.55e-06 2.1e-06 2.35e-06 1.8e-06 2.2e-06 1.7e-06 1.5e-06 1.9e-06
39 1.75e-06 1.8e-06 2e-06 2.4e-06 1.8e-06 2.1e-06 2.1e-06 2.5e-06 1.85e-06 2.15e-06 2.35e-06 2.1e-06 2.1e-06 1.9e-06 2.05e-06 2.15e-06 2.3e-06 1.65e-06 2.85e-06 2.2e-06 1.75e-06 2.2e-06 2.05e-06 2e-06 2e-06 2.1e-06 1.75e-06 2.45e-06 2.65e-06 2.1e-06 2.25e-06 2.9e-06 2.05e-06 1.55e-06 1.95e-06 2.15e-06 2.85e-06 2.2e-06 2.85e-06 2.8e-06 1.85e-06 2.25e-06 2.2e-06 1.85e-06 2.45e-06 1.8e-06 2.9e-06 3e-06
