 slim_762157729 slim_762157761 slim_762157747 slim_762157717 slim_762157755 slim_762157769 slim_762157758 slim_762157754 slim_762157728 slim_762157773 slim_762157756 slim_762157748 slim_762157722 slim_762157774 slim_762157764 slim_762157730 slim_762157741 slim_762157772 slim_762157734 slim_762157727 slim_762157720 slim_762157765 slim_762157719 slim_762157733 slim_762157759 slim_762157726 slim_762157768 slim_762157721 slim_762157745 slim_762157725 slim_762157752 slim_762157760 slim_762157743 slim_762157740 slim_762157751 slim_762157731 slim_762157749 slim_762157735 slim_762157762 slim_762157724 slim_762157763 slim_762157737 slim_762157746 slim_762157718 slim_762157757 slim_762157767 slim_762157739 slim_762157715 slim_762157716 slim_762157736 slim_762157750 slim_762157770 slim_762157766 slim_762157744 slim_762157753 slim_762157738 slim_762157771 slim_762157732 slim_762157742 slim_762157723
10 2.4e-06 1.7e-06 2.45e-06 2.35e-06 2.5e-06 2e-06 2.1e-06 2.2e-06 2.35e-06 2.05e-06 2.5e-06 1.85e-06 2.15e-06 2.45e-06 2.3e-06 2.25e-06 2.2e-06 2.2e-06 2.2e-06 2.15e-06 2.15e-06 2.1e-06 2.3e-06 2.4e-06 2.25e-06 1.8e-06 2.5e-06 2.2e-06 2.55e-06 2.45e-06 2.25e-06 2.3e-06 2.2e-06 2.3e-06 2.4e-06 1.8e-06 2.2e-06 2.5e-06 2e-06 2.35e-06 2.35e-06 2e-06 2.4e-06 2.35e-06 2.25e-06 2.2e-06 2.3e-06 2.05e-06 2.25e-06 2.05e-06 2e-06 1.85e-06 2.1e-06 2.05e-06 2.4e-06 2.05e-06 2.6e-06 2.2e-06 2e-06 2.15e-06
11 2.15e-06 1.9e-06 1.85e-06 1.8e-06 2.05e-06 2.05e-06 2.15e-06 1.85e-06 2.05e-06 2.15e-06 1.85e-06 3e-06 1.6e-06 2.15e-06 1.8e-06 1.6e-06 2.05e-06 2.25e-06 2.15e-06 2.4e-06 1.75e-06 1.8e-06 2.05e-06 2.05e-06 2.1e-06 2.05e-06 2.25e-06 2.1e-06 2.25e-06 1.65e-06 2.05e-06 2.25e-06 2.05e-06 2.45e-06 1.8e-06 1.85e-06 1.8e-06 2.1e-06 1.8e-06 1.7e-06 2.15e-06 1.65e-06 1.75e-06 2e-06 2.1e-06 2.3e-06 2.25e-06 2.1e-06 1.9e-06 1.95e-06 1.65e-06 1.85e-06 1.8e-06 1.75e-06 2.05e-06 1.65e-06 1.9e-06 1.9e-06 1.65e-06 1.9e-06
12 1.45e-06 1.75e-06 9e-07 9.5e-07 1.45e-06 2e-06 1.75e-06 1.45e-06 1.4e-06 2.1e-06 2.15e-06 1.6e-06 1e-06 1.5e-06 8.5e-07 8.5e-07 1.35e-06 1.75e-06 1.65e-06 2e-06 8.5e-07 9.5e-07 1.35e-06 1.45e-06 1.55e-06 1.9e-06 1.65e-06 1.7e-06 1.6e-06 7.5e-07 1.3e-06 1.8e-06 1.35e-06 2.15e-06 9e-07 1.6e-06 1.2e-06 1.45e-06 1.45e-06 7.5e-07 1.5e-06 1.25e-06 8e-07 1.35e-06 1.4e-06 1.95e-06 1.9e-06 1.7e-06 1.35e-06 1.45e-06 1.35e-06 1.6e-06 9.5e-07 1.3e-06 1.35e-06 1.35e-06 1.15e-06 1.35e-06 1.25e-06 1.2e-06
13 1.6e-06 2.1e-06 1.55e-06 1.6e-06 1.95e-06 2e-06 1.8e-06 2.15e-06 1.5e-06 1.9e-06 2.45e-06 2.15e-06 1.5e-06 2.7e-06 1.6e-06 1.45e-06 1.8e-06 1.85e-06 1.8e-06 1.65e-06 1.8e-06 1.8e-06 1.9e-06 1.55e-06 1.5e-06 2.25e-06 1.75e-06 1.7e-06 1.55e-06 1.65e-06 1.8e-06 1.45e-06 1.8e-06 1.4e-06 1.6e-06 2.1e-06 1.65e-06 1.6e-06 2.05e-06 1.6e-06 1.55e-06 1.95e-06 1.75e-06 1.5e-06 1.85e-06 1.6e-06 1.5e-06 1.75e-06 1.6e-06 1.6e-06 2.05e-06 2.3e-06 1.8e-06 2.1e-06 1.8e-06 2.05e-06 1.7e-06 1.6e-06 1.95e-06 1.65e-06
14 1.6e-06 1.75e-06 8e-07 9e-07 1.35e-06 2e-06 1.75e-06 1.5e-06 1.5e-06 2.1e-06 2.3e-06 1.8e-06 8.5e-07 1.6e-06 1.3e-06 9e-07 1.4e-06 1.95e-06 1.9e-06 2.05e-06 1.15e-06 1.1e-06 1.35e-06 1.55e-06 1.5e-06 1.85e-06 1.7e-06 1.85e-06 1.7e-06 8e-07 1.4e-06 1.85e-06 1.4e-06 2.2e-06 9e-07 1.55e-06 1.45e-06 1.6e-06 1.25e-06 8e-07 1.5e-06 1.3e-06 9e-07 1.5e-06 1.45e-06 2.15e-06 2.05e-06 2.05e-06 1.25e-06 1.65e-06 1.35e-06 1.75e-06 1.1e-06 1.4e-06 1.6e-06 1.4e-06 1.2e-06 1.25e-06 1.3e-06 1.35e-06
15 1.75e-06 1.7e-06 9e-07 6.5e-07 1.35e-06 2.2e-06 1.5e-06 1.5e-06 1.35e-06 2.25e-06 2.25e-06 1.6e-06 8.5e-07 1.45e-06 9e-07 5e-07 1.05e-06 2.1e-06 2.05e-06 1.85e-06 1.4e-06 1.25e-06 1.1e-06 1.4e-06 1.4e-06 1.85e-06 1.65e-06 1.75e-06 1.55e-06 5e-07 1.05e-06 1.8e-06 1.05e-06 2.2e-06 6.5e-07 1.45e-06 1.15e-06 1.45e-06 1.65e-06 5.5e-07 1.5e-06 1.3e-06 6.5e-07 1.3e-06 1.1e-06 2.1e-06 2e-06 1.95e-06 1.1e-06 1.55e-06 1.3e-06 2.05e-06 1.25e-06 1.7e-06 1.4e-06 1.3e-06 6.5e-07 1.15e-06 1.3e-06 1.3e-06
16 2.05e-06 1.65e-06 1.45e-06 9.5e-07 1.9e-06 2.4e-06 1.5e-06 1.95e-06 1.7e-06 2.4e-06 2.2e-06 2.05e-06 1.35e-06 1.8e-06 1.4e-06 1.05e-06 1.8e-06 2.2e-06 2.2e-06 1.65e-06 1.8e-06 1.6e-06 1.25e-06 1.6e-06 1.65e-06 1.75e-06 1.75e-06 2.1e-06 1.9e-06 1.25e-06 1.2e-06 1.95e-06 9.5e-07 2.25e-06 1.2e-06 1.85e-06 1.65e-06 1.85e-06 2e-06 1.2e-06 1.8e-06 1.75e-06 1.25e-06 1.7e-06 9.5e-07 2.25e-06 2.25e-06 2.2e-06 1.55e-06 1.8e-06 1.8e-06 2.25e-06 1.6e-06 2.1e-06 1.85e-06 1.8e-06 1.4e-06 1.55e-06 1.75e-06 1.7e-06
17 1.6e-06 2.15e-06 2.1e-06 2.25e-06 1.95e-06 1.85e-06 1.9e-06 2.45e-06 1.6e-06 1.95e-06 2.2e-06 2.25e-06 1.75e-06 1.85e-06 1.95e-06 2.1e-06 2.2e-06 2.4e-06 1.35e-06 1.75e-06 1.45e-06 1.6e-06 2.25e-06 1.8e-06 1.6e-06 2.25e-06 1.9e-06 1.55e-06 1.95e-06 2.25e-06 2.2e-06 1.75e-06 2.2e-06 1.35e-06 2.25e-06 2.15e-06 1.8e-06 1.85e-06 2.15e-06 2.15e-06 1.75e-06 2.25e-06 2.25e-06 1.8e-06 2.25e-06 1.4e-06 1.4e-06 1.4e-06 1.95e-06 1.65e-06 2.3e-06 1.85e-06 1.6e-06 2.1e-06 1.95e-06 2.35e-06 2.35e-06 1.9e-06 2.25e-06 1.7e-06
18 1.55e-06 2.15e-06 2.05e-06 2.25e-06 1.9e-06 1.75e-06 1.9e-06 2.4e-06 1.7e-06 1.95e-06 2.2e-06 2.15e-06 1.65e-06 1.8e-06 1.9e-06 2.05e-06 2.2e-06 1.35e-06 2.2e-06 1.75e-06 1.4e-06 1.55e-06 2.15e-06 1.7e-06 1.75e-06 2.25e-06 1.8e-06 1.55e-06 1.85e-06 2.1e-06 2.15e-06 1.75e-06 2.2e-06 1.35e-06 2.2e-06 2.15e-06 1.7e-06 1.7e-06 2.15e-06 2.05e-06 1.7e-06 2.2e-06 2.1e-06 1.75e-06 2.25e-06 1.4e-06 1.4e-06 1.4e-06 1.95e-06 1.65e-06 2.2e-06 1.85e-06 1.55e-06 2.05e-06 1.9e-06 2.25e-06 2.25e-06 1.9e-06 2.2e-06 1.65e-06
19 1.7e-06 1.8e-06 2.15e-06 2.05e-06 2.2e-06 1.95e-06 1.4e-06 2.55e-06 1.65e-06 1.85e-06 2.15e-06 2.4e-06 2e-06 1.65e-06 2.05e-06 1.85e-06 1.65e-06 1.75e-06 1.75e-06 2e-06 2.2e-06 2.15e-06 1.7e-06 1.7e-06 1.5e-06 1.85e-06 1.85e-06 1.65e-06 1.75e-06 2.2e-06 1.75e-06 1.4e-06 1.7e-06 1.05e-06 2.1e-06 2.15e-06 1.85e-06 1.8e-06 2.3e-06 2.15e-06 1.65e-06 2.35e-06 2.15e-06 1.7e-06 1.7e-06 1.35e-06 1.35e-06 1.6e-06 1.8e-06 1.6e-06 2.4e-06 2.45e-06 2.15e-06 2.45e-06 2.05e-06 2.4e-06 2.15e-06 1.75e-06 2.35e-06 1.85e-06
20 1.5e-06 1.9e-06 1.25e-06 1.5e-06 1.4e-06 1.95e-06 1.9e-06 1.7e-06 1.7e-06 2.1e-06 2.15e-06 1.75e-06 8.5e-07 1.8e-06 1.15e-06 1.4e-06 1.8e-06 1.45e-06 1.4e-06 2.2e-06 1.1e-06 8.5e-07 1.75e-06 1.75e-06 1.85e-06 2e-06 1.9e-06 1.65e-06 1.9e-06 1.25e-06 1.75e-06 2.15e-06 1.8e-06 2.2e-06 1.45e-06 1.75e-06 1.45e-06 1.75e-06 1.5e-06 1.25e-06 1.75e-06 1.5e-06 1.3e-06 1.65e-06 1.85e-06 1.95e-06 1.95e-06 1.65e-06 1.6e-06 1.75e-06 1.55e-06 1.25e-06 8.5e-07 1.3e-06 1.6e-06 1.6e-06 1.7e-06 1.6e-06 1.5e-06 1.4e-06
21 1.75e-06 1.9e-06 1.35e-06 1.35e-06 1.5e-06 2.1e-06 1.95e-06 1.75e-06 1.7e-06 2.3e-06 2.1e-06 1.8e-06 9.5e-07 1.8e-06 1.1e-06 1.25e-06 1.6e-06 1.6e-06 1.55e-06 2.15e-06 8.5e-07 1.4e-06 1.65e-06 1.75e-06 1.85e-06 1.95e-06 1.8e-06 1.95e-06 1.9e-06 1.2e-06 1.55e-06 2.1e-06 1.6e-06 2.35e-06 1.3e-06 1.65e-06 1.5e-06 1.75e-06 1.8e-06 9.5e-07 1.6e-06 1.55e-06 1.2e-06 1.65e-06 1.65e-06 2.15e-06 2.15e-06 1.9e-06 1.7e-06 1.75e-06 1.55e-06 1.45e-06 7e-07 1.6e-06 1.65e-06 1.65e-06 1.55e-06 1.65e-06 1.55e-06 1.3e-06
22 2.05e-06 1.75e-06 1.4e-06 1.35e-06 1.7e-06 2.4e-06 1.6e-06 2.05e-06 1.8e-06 2.5e-06 2.3e-06 2.05e-06 1.35e-06 1.9e-06 1.35e-06 1.1e-06 1.25e-06 2.25e-06 2.15e-06 1.7e-06 1.75e-06 1.65e-06 2e-06 1.8e-06 1.8e-06 1.8e-06 2e-06 2.2e-06 2e-06 1e-06 1.3e-06 2.1e-06 1.3e-06 2.35e-06 1.35e-06 1.95e-06 1.65e-06 1.85e-06 1.95e-06 1.25e-06 1.9e-06 1.85e-06 1e-06 1.8e-06 1.3e-06 2.35e-06 2.35e-06 2.3e-06 1.7e-06 1.95e-06 1.8e-06 2.3e-06 1.65e-06 2.1e-06 1.95e-06 1.8e-06 1.45e-06 1.7e-06 1.85e-06 1.8e-06
23 1.6e-06 2.05e-06 1.6e-06 1.4e-06 1.85e-06 1.9e-06 1.75e-06 2.1e-06 1.45e-06 2e-06 2.4e-06 2.05e-06 1.45e-06 1.55e-06 1.55e-06 1.4e-06 1.6e-06 1.8e-06 1.7e-06 1.7e-06 1.75e-06 1.75e-06 1.8e-06 2.6e-06 1.45e-06 2.2e-06 1.5e-06 1.65e-06 1.65e-06 1.55e-06 1.75e-06 1.55e-06 1.6e-06 1.45e-06 1.55e-06 2.05e-06 1.55e-06 1.5e-06 2e-06 1.55e-06 1.55e-06 1.9e-06 1.65e-06 1.5e-06 1.65e-06 1.6e-06 1.5e-06 1.7e-06 1.55e-06 1.55e-06 1.95e-06 2.25e-06 1.75e-06 2.05e-06 1.75e-06 1.95e-06 1.6e-06 1.55e-06 1.9e-06 1.6e-06
24 1.55e-06 1.85e-06 1.55e-06 1.45e-06 1.85e-06 1.8e-06 1.55e-06 2.05e-06 1.25e-06 1.8e-06 2.25e-06 2.1e-06 1.55e-06 1.5e-06 1.5e-06 1.4e-06 1.65e-06 1.6e-06 1.75e-06 1.5e-06 1.85e-06 1.85e-06 1.8e-06 1.45e-06 2.2e-06 2e-06 1.65e-06 1.5e-06 1.6e-06 1.7e-06 1.7e-06 1.35e-06 1.65e-06 1.25e-06 1.5e-06 1.9e-06 1.6e-06 1.55e-06 1.8e-06 1.65e-06 1.5e-06 1.85e-06 1.8e-06 1.5e-06 1.7e-06 1.45e-06 1.35e-06 1.6e-06 1.35e-06 1.4e-06 1.95e-06 2.2e-06 1.85e-06 2e-06 1.75e-06 1.95e-06 1.65e-06 1.35e-06 1.85e-06 1.6e-06
25 2.2e-06 1.35e-06 2e-06 1.9e-06 2.2e-06 1.85e-06 1.6e-06 1.85e-06 2.15e-06 1.9e-06 1.8e-06 2.05e-06 1.9e-06 2.25e-06 1.85e-06 1.85e-06 1.75e-06 2.25e-06 2.25e-06 1.85e-06 2e-06 1.95e-06 1.8e-06 2.2e-06 2e-06 2.7e-06 2.3e-06 2.05e-06 2.35e-06 2.05e-06 1.85e-06 2.25e-06 1.8e-06 2.3e-06 1.95e-06 1.55e-06 2.1e-06 2.3e-06 1.6e-06 1.95e-06 2.15e-06 1.65e-06 2e-06 2.2e-06 1.8e-06 2.3e-06 2.3e-06 2.25e-06 1.75e-06 2.1e-06 1.65e-06 1.75e-06 1.95e-06 1.7e-06 2.3e-06 1.7e-06 2.2e-06 1.7e-06 1.65e-06 2.05e-06
26 1.75e-06 2.2e-06 1.85e-06 1.6e-06 2e-06 2e-06 1.95e-06 2.3e-06 1.65e-06 2.15e-06 2.5e-06 2.25e-06 1.65e-06 1.75e-06 1.7e-06 1.65e-06 1.75e-06 1.9e-06 1.8e-06 1.85e-06 1.9e-06 1.8e-06 2e-06 1.5e-06 1.65e-06 2.3e-06 2.9e-06 1.85e-06 1.85e-06 1.8e-06 1.95e-06 1.7e-06 1.75e-06 1.6e-06 1.8e-06 2.1e-06 1.75e-06 1.7e-06 2.2e-06 1.7e-06 1.65e-06 2.1e-06 1.85e-06 1.7e-06 1.8e-06 1.75e-06 1.65e-06 1.85e-06 1.8e-06 1.7e-06 2.1e-06 2.35e-06 1.8e-06 2.2e-06 1.95e-06 2.15e-06 1.85e-06 1.75e-06 2.1e-06 1.7e-06
27 1.45e-06 1.9e-06 1.9e-06 2e-06 1.8e-06 1.6e-06 1.4e-06 2.15e-06 1.6e-06 1.6e-06 2.2e-06 2.1e-06 1.7e-06 1.7e-06 1.85e-06 1.75e-06 2.1e-06 1.55e-06 1.55e-06 1.65e-06 1.65e-06 1.95e-06 2.2e-06 1.65e-06 1.5e-06 2.05e-06 1.85e-06 1.4e-06 1.8e-06 2.15e-06 2.15e-06 1.65e-06 2.1e-06 1.15e-06 2.05e-06 1.8e-06 1.4e-06 1.75e-06 1.75e-06 2.15e-06 1.7e-06 1.95e-06 2.2e-06 1.7e-06 2.15e-06 9.5e-07 9.5e-07 7e-07 1.3e-06 1.3e-06 2.05e-06 1.9e-06 1.95e-06 1.8e-06 1.55e-06 2.05e-06 1.9e-06 1.3e-06 1.95e-06 1.4e-06
28 1.7e-06 2.2e-06 1.75e-06 1.7e-06 2.05e-06 2.1e-06 1.9e-06 2.15e-06 1.6e-06 2e-06 2.55e-06 2.25e-06 1.6e-06 1.55e-06 1.7e-06 1.55e-06 1.9e-06 1.95e-06 1.85e-06 1.75e-06 1.9e-06 1.9e-06 2e-06 1.65e-06 1.6e-06 2.35e-06 1.85e-06 1.8e-06 2.9e-06 1.75e-06 1.8e-06 1.55e-06 1.9e-06 1.5e-06 1.6e-06 2.2e-06 1.75e-06 1.55e-06 2.15e-06 1.7e-06 1.65e-06 2.05e-06 1.85e-06 1.45e-06 1.95e-06 1.7e-06 1.6e-06 1.85e-06 1.7e-06 1.7e-06 2.15e-06 2.4e-06 1.9e-06 2.2e-06 1.8e-06 2.15e-06 1.7e-06 1.7e-06 2.05e-06 1.75e-06
29 1.85e-06 1.9e-06 8e-07 8e-07 1.3e-06 2.35e-06 1.85e-06 1.55e-06 1.55e-06 2.5e-06 2.45e-06 1.65e-06 7.5e-07 1.65e-06 8e-07 5e-07 1.25e-06 2.25e-06 2.1e-06 2.2e-06 1.25e-06 1.2e-06 1e-06 1.55e-06 1.7e-06 2.05e-06 1.8e-06 2.15e-06 1.75e-06 5e-07 1.2e-06 2.1e-06 1.25e-06 2.6e-06 7.5e-07 1.75e-06 1.3e-06 1.55e-06 1.6e-06 5.5e-07 1.7e-06 1.35e-06 4e-07 1.5e-06 1.3e-06 2.5e-06 2.4e-06 2.35e-06 1.4e-06 1.85e-06 1.3e-06 2.05e-06 1.2e-06 1.65e-06 1.6e-06 1.3e-06 8.5e-07 1.45e-06 1.35e-06 1.5e-06
30 2.05e-06 1.7e-06 1.45e-06 1.2e-06 1.9e-06 2.4e-06 1.6e-06 1.85e-06 1.7e-06 2.45e-06 2.25e-06 2.05e-06 1.3e-06 1.8e-06 1.4e-06 1.05e-06 1.2e-06 2.2e-06 2.15e-06 1.75e-06 1.75e-06 1.55e-06 1.3e-06 1.75e-06 1.7e-06 1.85e-06 1.95e-06 2.15e-06 1.8e-06 1.2e-06 1.9e-06 2e-06 1.2e-06 2.3e-06 1.1e-06 1.9e-06 1.65e-06 1.7e-06 2.05e-06 1.15e-06 1.8e-06 1.75e-06 1.2e-06 1.6e-06 1.25e-06 2.3e-06 2.3e-06 2.25e-06 1.6e-06 1.85e-06 1.8e-06 2.25e-06 1.55e-06 2.1e-06 1.65e-06 1.8e-06 1.2e-06 1.6e-06 1.75e-06 1.7e-06
