 slim_762351861 slim_762351857 slim_762351905 slim_762351858 slim_762351872 slim_762351866 slim_762351878 slim_762351871 slim_762351895 slim_762351902 slim_762351887 slim_762351877 slim_762351876 slim_762351869 slim_762351900 slim_762351882 slim_762351896 slim_762351853 slim_762351874 slim_762351854 slim_762351908 slim_762351881 slim_762351890 slim_762351889 slim_762351856 slim_762351868 slim_762351903 slim_762351891 slim_762351893 slim_762351907 slim_762351897 slim_762351873 slim_762351879 slim_762351884 slim_762351859 slim_762351886 slim_762351911 slim_762351888 slim_762351862 slim_762351883 slim_762351904 slim_762351864 slim_762351910 slim_762351870 slim_762351860 slim_762351865 slim_762351909 slim_762351875 slim_762351906 slim_762351898 slim_762351855 slim_762351899 slim_762351892 slim_762351863 slim_762351894 slim_762351867 slim_762351901 slim_762351885 slim_762351880
10 1.3e-06 1.85e-06 1.6e-06 1.25e-06 1.65e-06 1.3e-06 1.45e-06 1.1e-06 1.2e-06 1.5e-06 1.3e-06 1e-06 1.15e-06 1e-06 1.7e-06 2.35e-06 1.35e-06 1.45e-06 1.4e-06 1.85e-06 2.05e-06 1.7e-06 1.45e-06 9e-07 1.5e-06 1.55e-06 1.65e-06 1.05e-06 9e-07 1.45e-06 1.9e-06 1.35e-06 1.4e-06 1.35e-06 1.45e-06 1.45e-06 1.35e-06 1.6e-06 1.65e-06 1.05e-06 1.05e-06 1.35e-06 9e-07 1.55e-06 1.65e-06 1.85e-06 1.35e-06 1e-06 1.95e-06 1.45e-06 1.45e-06 1e-06 2e-06 1.35e-06 1.2e-06 1.2e-06 1.2e-06 1.35e-06 1.4e-06
11 1.25e-06 1.7e-06 1.4e-06 1e-06 1.2e-06 1.05e-06 1.2e-06 1e-06 1e-06 1.2e-06 1e-06 1.2e-06 9e-07 9e-07 1.4e-06 2.25e-06 1.05e-06 9e-07 9.5e-07 1.6e-06 1.9e-06 1.5e-06 1.1e-06 9e-07 1.55e-06 1.05e-06 1.4e-06 9.5e-07 1.2e-06 1.05e-06 1.8e-06 1e-06 1.35e-06 1.3e-06 1.1e-06 1.45e-06 1.2e-06 1.3e-06 1.4e-06 9e-07 1.2e-06 9.5e-07 1.05e-06 1.3e-06 1.25e-06 1.5e-06 1.35e-06 7.5e-07 1.65e-06 1.35e-06 1.35e-06 8e-07 1.6e-06 1.15e-06 8e-07 7.5e-07 1.6e-06 1e-06 1.1e-06
12 1.25e-06 1.8e-06 1.4e-06 1.2e-06 1.4e-06 1.1e-06 1.2e-06 1.25e-06 1.15e-06 1.45e-06 1.15e-06 9e-07 1.5e-06 8.5e-07 1.65e-06 2.35e-06 1.3e-06 1.25e-06 1.15e-06 1.75e-06 2.05e-06 1.65e-06 1.3e-06 9e-07 1.7e-06 1.4e-06 1.6e-06 1e-06 1.25e-06 1.35e-06 1.9e-06 1.1e-06 1.55e-06 1.3e-06 1.35e-06 1.45e-06 1.3e-06 1.55e-06 1.65e-06 9e-07 1.05e-06 1.2e-06 9e-07 1.55e-06 1.4e-06 1.7e-06 1.35e-06 9e-07 1.8e-06 1.6e-06 1.4e-06 9.5e-07 1.8e-06 1.3e-06 1.15e-06 9.5e-07 1.65e-06 1.2e-06 1.4e-06
13 1.2e-06 1.85e-06 1.4e-06 1.15e-06 1.5e-06 1.1e-06 1.2e-06 1.3e-06 1.15e-06 1.45e-06 1e-06 9e-07 8.5e-07 1.2e-06 1.75e-06 2.45e-06 1.4e-06 1.35e-06 1.3e-06 1.85e-06 2.1e-06 1.55e-06 1.3e-06 7.5e-07 1.75e-06 1.5e-06 1.75e-06 8.5e-07 1.1e-06 1.45e-06 1.95e-06 1.1e-06 1.5e-06 1.25e-06 1.45e-06 1.4e-06 1.3e-06 1.65e-06 1.65e-06 8e-07 9e-07 1.2e-06 7.5e-07 1.65e-06 1.5e-06 1.8e-06 1.3e-06 9e-07 1.9e-06 1.55e-06 1.35e-06 9.5e-07 1.9e-06 1.3e-06 1.25e-06 9.5e-07 1.5e-06 1.2e-06 1.4e-06
14 1.6e-06 1.5e-06 1.95e-06 1.5e-06 1.65e-06 1.75e-06 1.75e-06 1.6e-06 1.6e-06 1.55e-06 1.7e-06 1.4e-06 1.65e-06 1.75e-06 2.4e-06 1.8e-06 1.55e-06 1.6e-06 1.55e-06 1.85e-06 1.85e-06 1.7e-06 1.75e-06 1.6e-06 1.9e-06 1.55e-06 1.65e-06 1.8e-06 1.95e-06 1.4e-06 1.75e-06 1.8e-06 1.5e-06 1.65e-06 1.5e-06 1.95e-06 1.7e-06 1.35e-06 1.7e-06 1.6e-06 1.8e-06 1.75e-06 1.7e-06 1.8e-06 1.75e-06 1.9e-06 1.85e-06 1.45e-06 1.95e-06 1.95e-06 1.95e-06 1.4e-06 1.75e-06 1.9e-06 1.4e-06 1.65e-06 1.8e-06 1.6e-06 1.7e-06
15 2e-06 1.4e-06 2.6e-06 1.9e-06 2e-06 2.25e-06 2.5e-06 2.25e-06 2.45e-06 1.8e-06 2.35e-06 2.25e-06 2.35e-06 2.45e-06 1.8e-06 1.5e-06 2.2e-06 2.35e-06 2.1e-06 2.05e-06 1.5e-06 1.5e-06 2.4e-06 2.35e-06 2.05e-06 2.4e-06 1.85e-06 2.65e-06 2.4e-06 2.1e-06 1.6e-06 2.55e-06 1.7e-06 2.05e-06 2.15e-06 2.3e-06 2.25e-06 1.7e-06 2.05e-06 2.15e-06 2.35e-06 2.55e-06 2.35e-06 2.4e-06 2.05e-06 2.3e-06 2.2e-06 2.05e-06 2.25e-06 2.45e-06 2.55e-06 2.25e-06 1.55e-06 2.35e-06 2.35e-06 2.15e-06 1.75e-06 2.4e-06 2.45e-06
16 1.3e-06 1.75e-06 1.6e-06 1.55e-06 1.4e-06 1.35e-06 1.4e-06 1.35e-06 1.15e-06 1.6e-06 1.35e-06 1.05e-06 1.3e-06 1.4e-06 1.55e-06 2.2e-06 1.5e-06 1.2e-06 1.1e-06 1.7e-06 1.7e-06 1.75e-06 1.5e-06 1.2e-06 1.75e-06 1.2e-06 1.4e-06 1.4e-06 1.65e-06 1.05e-06 1.8e-06 1.35e-06 1.7e-06 1.35e-06 1.2e-06 1.45e-06 1.25e-06 1.4e-06 1.75e-06 1.25e-06 1.35e-06 1.35e-06 1.15e-06 1.55e-06 1.55e-06 1.5e-06 1.35e-06 1.05e-06 1.8e-06 1.55e-06 1.4e-06 9.5e-07 1.7e-06 1.6e-06 1e-06 1.35e-06 1.95e-06 1.3e-06 1.45e-06
17 1.45e-06 1.85e-06 1.5e-06 1.3e-06 1.15e-06 1.1e-06 1.5e-06 1.15e-06 1.3e-06 1.3e-06 1.45e-06 9e-07 1.25e-06 1.35e-06 1.6e-06 2.35e-06 1.2e-06 1.4e-06 8.5e-07 1.7e-06 2e-06 1.75e-06 1.35e-06 1.3e-06 1.65e-06 1.1e-06 1.35e-06 1.4e-06 1.6e-06 1.15e-06 1.95e-06 1.15e-06 1.65e-06 1.55e-06 1.25e-06 1.7e-06 1.45e-06 1.5e-06 1.6e-06 1.2e-06 1.6e-06 1.05e-06 1.5e-06 1.4e-06 1.15e-06 1.6e-06 1.6e-06 1e-06 1.55e-06 1.6e-06 1.65e-06 1.1e-06 1.5e-06 1.25e-06 1e-06 8.5e-07 1.95e-06 1.25e-06 1.35e-06
18 1.25e-06 1.65e-06 1.45e-06 1.4e-06 1e-06 9e-07 1.45e-06 1.35e-06 1.2e-06 1.3e-06 1.4e-06 9.5e-07 1.15e-06 1.3e-06 1.55e-06 2.1e-06 1.1e-06 8.5e-07 1.2e-06 1.6e-06 1.8e-06 1.65e-06 1.4e-06 1.25e-06 1.65e-06 1.25e-06 1.05e-06 1.5e-06 1.5e-06 1.15e-06 1.75e-06 1.15e-06 1.65e-06 1.3e-06 1.3e-06 1.45e-06 1.3e-06 1.45e-06 1.7e-06 1.05e-06 1.3e-06 1.1e-06 1.3e-06 1.5e-06 1.1e-06 1.5e-06 1.35e-06 8e-07 1.55e-06 1.6e-06 1.6e-06 1e-06 1.35e-06 1.2e-06 1.15e-06 8e-07 1.85e-06 1.35e-06 1.45e-06
19 1.6e-06 1.75e-06 1.7e-06 1.85e-06 1.65e-06 1.75e-06 1.55e-06 1.7e-06 1.75e-06 1.8e-06 1.85e-06 1.6e-06 1.75e-06 1.85e-06 1.85e-06 2.05e-06 1.7e-06 1.7e-06 1.6e-06 2.4e-06 2.15e-06 1.95e-06 1.5e-06 1.65e-06 1.5e-06 1.4e-06 1.65e-06 1.9e-06 1.95e-06 1.55e-06 2.05e-06 1.9e-06 1.9e-06 1.65e-06 1.5e-06 2e-06 1.45e-06 1.75e-06 1.65e-06 1.65e-06 1.8e-06 1.9e-06 1.75e-06 1.55e-06 1.6e-06 1.7e-06 1.9e-06 1.55e-06 1.5e-06 2.15e-06 2.1e-06 1.55e-06 2e-06 1.75e-06 1.65e-06 1.7e-06 2e-06 1.4e-06 1.6e-06
20 1.75e-06 1.55e-06 2.4e-06 1.8e-06 1.8e-06 1.95e-06 2.25e-06 2e-06 2.1e-06 1.9e-06 2.05e-06 1.9e-06 2.05e-06 2.1e-06 1.85e-06 1.5e-06 1.7e-06 2e-06 1.8e-06 2.15e-06 1.8e-06 1.45e-06 2.15e-06 2e-06 2.15e-06 2.1e-06 1.8e-06 2.3e-06 2.1e-06 1.85e-06 1.15e-06 2.25e-06 1.8e-06 1.8e-06 2.05e-06 1.45e-06 2e-06 1.75e-06 2.15e-06 1.8e-06 2e-06 2.25e-06 2e-06 2.25e-06 2e-06 1.55e-06 1.35e-06 1.7e-06 2.3e-06 1.65e-06 1.7e-06 1.9e-06 1.5e-06 2.15e-06 2e-06 1.85e-06 1.95e-06 2.15e-06 2.25e-06
21 1.65e-06 1.5e-06 2.05e-06 1.3e-06 1.65e-06 1.65e-06 1.9e-06 1.75e-06 1.9e-06 1.5e-06 1.7e-06 1.5e-06 1.65e-06 1.55e-06 1.7e-06 1.5e-06 1.75e-06 1.75e-06 1.65e-06 1.95e-06 1.45e-06 2.1e-06 1.7e-06 1.65e-06 2e-06 1.85e-06 1.85e-06 1.8e-06 1.7e-06 1.8e-06 1.55e-06 1.85e-06 1.5e-06 1.7e-06 1.9e-06 1.8e-06 1.7e-06 1.6e-06 1.7e-06 1.4e-06 1.75e-06 1.85e-06 1.7e-06 1.95e-06 1.75e-06 1.85e-06 1.7e-06 1.4e-06 2.05e-06 1.9e-06 1.95e-06 1.7e-06 1.4e-06 1.65e-06 1.8e-06 1.35e-06 1.6e-06 1.75e-06 1.85e-06
22 1.6e-06 1.95e-06 1.3e-06 1.3e-06 1.6e-06 1.45e-06 1.1e-06 1.35e-06 1.45e-06 1.55e-06 1.45e-06 1.1e-06 1.3e-06 1.3e-06 1.75e-06 2.4e-06 1.5e-06 1.35e-06 1.4e-06 1.5e-06 2.15e-06 1.7e-06 1.5e-06 1.25e-06 1.9e-06 1e-06 1.8e-06 1.1e-06 1.3e-06 1.5e-06 2.05e-06 1.45e-06 1.7e-06 1.65e-06 1.5e-06 1.8e-06 1.1e-06 1.65e-06 1.2e-06 1.3e-06 1.55e-06 1.45e-06 1.4e-06 1.2e-06 1.6e-06 1.4e-06 1.7e-06 1.2e-06 1.5e-06 1.8e-06 1.75e-06 1.25e-06 1.9e-06 1.25e-06 1.25e-06 1.2e-06 1.85e-06 9e-07 1.1e-06
23 8e-07 1.65e-06 1.3e-06 1.2e-06 1.45e-06 9.5e-07 1.05e-06 1.2e-06 8e-07 1.45e-06 9e-07 9e-07 9e-07 7.5e-07 1.6e-06 2.35e-06 1.2e-06 1.3e-06 1.25e-06 1.65e-06 2e-06 1.65e-06 1.25e-06 6e-07 1.6e-06 1.25e-06 1.55e-06 8e-07 1.1e-06 1.2e-06 1.85e-06 1.1e-06 1.45e-06 8.5e-07 1.3e-06 1.1e-06 1.1e-06 1.5e-06 1.5e-06 7e-07 4e-07 1.15e-06 6e-07 1.5e-06 1.55e-06 1.65e-06 1.05e-06 8.5e-07 1.8e-06 1.5e-06 1.2e-06 6.5e-07 1.95e-06 1.4e-06 1.1e-06 1.15e-06 1.4e-06 9e-07 1.3e-06
24 1.65e-06 1.8e-06 2.05e-06 1.7e-06 1.65e-06 1.7e-06 2e-06 1.05e-06 1.8e-06 1.75e-06 1.5e-06 1.55e-06 1.7e-06 1.75e-06 1.9e-06 2.05e-06 1.75e-06 1.65e-06 1.65e-06 1.5e-06 2.15e-06 2e-06 1.9e-06 1.6e-06 1.8e-06 1.85e-06 1.65e-06 1.8e-06 1.65e-06 1.65e-06 2e-06 1.8e-06 1.7e-06 1.7e-06 1.45e-06 1.95e-06 1.85e-06 1.8e-06 1.95e-06 1.55e-06 1.8e-06 1.8e-06 1.7e-06 1.55e-06 1.45e-06 2.1e-06 1.85e-06 1.55e-06 1.75e-06 1.9e-06 2e-06 1.6e-06 2e-06 1.7e-06 1.5e-06 1.55e-06 1.65e-06 1.8e-06 1.85e-06
25 1.45e-06 1.85e-06 1.3e-06 1.45e-06 1.5e-06 1.5e-06 1.05e-06 1.3e-06 1.25e-06 1.55e-06 1.55e-06 1.05e-06 1.4e-06 1.5e-06 1.55e-06 2.4e-06 1.2e-06 1.1e-06 1.25e-06 1.4e-06 2.1e-06 1.85e-06 1e-06 1.25e-06 1.85e-06 1.2e-06 1.6e-06 1.4e-06 1.75e-06 1.1e-06 2.05e-06 1.45e-06 1.75e-06 1.55e-06 1.25e-06 1.8e-06 1.1e-06 1.45e-06 1.2e-06 1.4e-06 1.6e-06 1.4e-06 1.5e-06 1.1e-06 1.6e-06 1.3e-06 1.7e-06 1.2e-06 1.45e-06 1.8e-06 1.7e-06 1.05e-06 1.9e-06 1.45e-06 1e-06 1.4e-06 2.05e-06 8e-07 1.05e-06
26 1.3e-06 1.5e-06 1.85e-06 1.85e-06 1.2e-06 1.35e-06 1.8e-06 1.65e-06 1.5e-06 1.55e-06 1.65e-06 1.4e-06 1.6e-06 1.75e-06 1.65e-06 1.85e-06 1.4e-06 1.35e-06 1.05e-06 1.65e-06 1.8e-06 1.85e-06 1.8e-06 1.55e-06 1.65e-06 1.6e-06 1.5e-06 1.95e-06 1.8e-06 1.25e-06 1.75e-06 1.65e-06 1.75e-06 1.35e-06 1.45e-06 1.65e-06 1.6e-06 1.55e-06 2e-06 1.45e-06 1.55e-06 1.6e-06 1.6e-06 1.8e-06 1.4e-06 1.75e-06 1.55e-06 1.2e-06 1.75e-06 1.85e-06 1.9e-06 1.3e-06 1.6e-06 1.65e-06 1.5e-06 1.35e-06 1.85e-06 1.7e-06 1.8e-06
27 1.4e-06 2.05e-06 1.4e-06 1.2e-06 1.7e-06 1.3e-06 1.2e-06 1.2e-06 1.2e-06 1.55e-06 1.05e-06 9.5e-07 1e-06 8.5e-07 1.8e-06 2.65e-06 1.4e-06 1.4e-06 1.5e-06 1.9e-06 2.3e-06 1.8e-06 1.1e-06 8e-07 1.8e-06 1.4e-06 1.95e-06 1.2e-06 1.05e-06 1.45e-06 2.15e-06 1.1e-06 1.55e-06 1.45e-06 1.4e-06 1.6e-06 1.35e-06 1.65e-06 1.55e-06 1.05e-06 1.1e-06 1.2e-06 9e-07 1.55e-06 1.65e-06 1.85e-06 1.5e-06 1.1e-06 1.9e-06 1.6e-06 1.35e-06 1e-06 2.1e-06 1.35e-06 1.1e-06 1.15e-06 1.6e-06 1.1e-06 1.3e-06
28 1.45e-06 1.95e-06 1.75e-06 1.3e-06 1.7e-06 1.35e-06 1.6e-06 1.25e-06 1.5e-06 1.65e-06 9e-07 1.2e-06 1.25e-06 1.1e-06 1.95e-06 2.4e-06 1.65e-06 1.6e-06 1.5e-06 1.95e-06 2.1e-06 1.7e-06 1.3e-06 1.1e-06 1.65e-06 1.75e-06 1.8e-06 1.05e-06 1.4e-06 1.75e-06 1.95e-06 1.5e-06 1.6e-06 1.5e-06 1.75e-06 1.55e-06 1.45e-06 1.85e-06 1.75e-06 1.1e-06 1.2e-06 1.55e-06 1.1e-06 1.65e-06 1.7e-06 1.9e-06 1.45e-06 1.1e-06 2.05e-06 1.65e-06 1.65e-06 1.3e-06 2e-06 1.3e-06 1.5e-06 1.15e-06 1.3e-06 1.5e-06 1.6e-06
29 1e-06 1.4e-06 1.65e-06 1.6e-06 1.2e-06 1.4e-06 1.4e-06 1.4e-06 1.15e-06 1.5e-06 1.45e-06 1.05e-06 1.35e-06 1.45e-06 1.4e-06 2.1e-06 1.05e-06 1.15e-06 1.15e-06 1.55e-06 1.85e-06 1.8e-06 1.5e-06 1.2e-06 1.65e-06 1.1e-06 1.25e-06 1.45e-06 1.75e-06 1.4e-06 1.8e-06 1.4e-06 1.6e-06 1.15e-06 1e-06 1.6e-06 1.4e-06 1.25e-06 1.75e-06 1.3e-06 1.4e-06 1.35e-06 1.35e-06 1.55e-06 1.4e-06 1.6e-06 1.5e-06 1.1e-06 1.65e-06 1.7e-06 1.55e-06 9.5e-07 1.75e-06 1.7e-06 1e-06 1.4e-06 1.9e-06 1.25e-06 1.45e-06
30 1.65e-06 1.4e-06 2.3e-06 1.6e-06 1.75e-06 1.85e-06 2.15e-06 1.85e-06 2e-06 1.8e-06 1.9e-06 1.8e-06 1.9e-06 1.95e-06 1.75e-06 1.6e-06 1.8e-06 1.95e-06 1.75e-06 2.05e-06 1.15e-06 1.55e-06 2.05e-06 1.85e-06 2e-06 2.05e-06 1.75e-06 2.15e-06 1.95e-06 1.8e-06 2.1e-06 2.15e-06 1.6e-06 1.7e-06 1.95e-06 1.45e-06 1.9e-06 1.6e-06 2.05e-06 1.65e-06 1.85e-06 2.15e-06 1.85e-06 2.15e-06 1.9e-06 1.6e-06 1.35e-06 1.6e-06 2.2e-06 1.65e-06 1.7e-06 1.8e-06 1.65e-06 2.05e-06 1.9e-06 1.75e-06 1.8e-06 2.05e-06 2.15e-06
31 1.5e-06 2.05e-06 1.45e-06 1.35e-06 1.4e-06 1.15e-06 1.4e-06 1.3e-06 1.3e-06 1.45e-06 1.35e-06 1e-06 1.1e-06 1.1e-06 1.8e-06 2.55e-06 1.35e-06 1.15e-06 1.15e-06 1.9e-06 2.25e-06 1.85e-06 1.45e-06 1.1e-06 1.8e-06 1.45e-06 1.65e-06 1.1e-06 1.5e-06 1.4e-06 2.15e-06 1.9e-06 1.7e-06 1.55e-06 1.4e-06 1.7e-06 1.5e-06 1.65e-06 1.7e-06 1.15e-06 1.35e-06 1.1e-06 1.2e-06 1.6e-06 1.4e-06 1.85e-06 1.6e-06 1.1e-06 1.8e-06 1.7e-06 1.5e-06 1.1e-06 1.8e-06 1.3e-06 1.15e-06 9.5e-07 1.85e-06 1.3e-06 1.45e-06
