 slim_762264692 slim_762264740 slim_762264695 slim_762264694 slim_762264733 slim_762264703 slim_762264725 slim_762264728 slim_762264723 slim_762264705 slim_762264719 slim_762264693 slim_762264709 slim_762264727 slim_762264714 slim_762264711 slim_762264735 slim_762264734 slim_762264700 slim_762264726 slim_762264715 slim_762264729 slim_762264699 slim_762264696 slim_762264722 slim_762264717 slim_762264732 slim_762264707 slim_762264739 slim_762264713 slim_762264721 slim_762264712 slim_762264701 slim_762264704 slim_762264738 slim_762264702 slim_762264737 slim_762264698 slim_762264718 slim_762264736 slim_762264716 slim_762264708 slim_762264697 slim_762264731 slim_762264730 slim_762264706 slim_762264724 slim_762264720 slim_762264710
10 1.95e-06 1.6e-06 1.25e-06 2.25e-06 2e-06 1.9e-06 2.25e-06 1.7e-06 1.8e-06 1.95e-06 2e-06 2.35e-06 1.8e-06 2.05e-06 1.9e-06 1.2e-06 1.65e-06 2e-06 1.85e-06 2.4e-06 2e-06 2.35e-06 1.9e-06 2.15e-06 2.2e-06 1.5e-06 1.55e-06 2.2e-06 2e-06 1.95e-06 2.25e-06 2.15e-06 2.25e-06 1.7e-06 1.6e-06 2.15e-06 2.05e-06 2.2e-06 1.2e-06 2.15e-06 1.7e-06 1.5e-06 1.4e-06 1.75e-06 2.2e-06 2.05e-06 1.95e-06 2.2e-06 1.95e-06
11 2.3e-06 1.45e-06 2.4e-06 1.5e-06 2e-06 2.55e-06 1.2e-06 2.5e-06 2.3e-06 2.25e-06 2.35e-06 1.2e-06 1.45e-06 1.95e-06 2.4e-06 2.15e-06 2.45e-06 2.45e-06 1.65e-06 1.8e-06 1.6e-06 1.55e-06 1.6e-06 1.35e-06 1.95e-06 1.45e-06 2.2e-06 1.45e-06 1.75e-06 1.75e-06 1.2e-06 2.55e-06 2.65e-06 1.45e-06 2.4e-06 1e-06 2.45e-06 2.6e-06 1.75e-06 1.8e-06 2.5e-06 2.3e-06 2.1e-06 1.95e-06 2.05e-06 1.65e-06 2.25e-06 2.6e-06 1.4e-06
12 1.9e-06 1.4e-06 1.5e-06 1.8e-06 2e-06 2.4e-06 1.6e-06 1.9e-06 1.95e-06 2.25e-06 1.8e-06 1.45e-06 2.5e-06 2e-06 1.9e-06 1.65e-06 1.95e-06 2.3e-06 1.95e-06 2.05e-06 1.5e-06 1.9e-06 1.85e-06 1.85e-06 2.15e-06 1.35e-06 1.8e-06 1.75e-06 1.8e-06 1.9e-06 1.6e-06 2.45e-06 2.5e-06 1.35e-06 1.9e-06 1.5e-06 2.4e-06 2.55e-06 1.35e-06 1.95e-06 1.95e-06 1.8e-06 1.65e-06 1.65e-06 2.05e-06 1.85e-06 2.25e-06 2.5e-06 1.8e-06
13 1.75e-06 1.9e-06 2.1e-06 2.15e-06 2.15e-06 1.45e-06 1.7e-06 1.5e-06 2.4e-06 2.2e-06 2.05e-06 1.95e-06 2e-06 2e-06 1.7e-06 1.9e-06 2.25e-06 1.75e-06 1.85e-06 2.25e-06 2.2e-06 2.25e-06 1.75e-06 2.05e-06 1.35e-06 1.8e-06 1.9e-06 2.15e-06 2.1e-06 1.35e-06 1.7e-06 1.7e-06 1.05e-06 2.05e-06 2.2e-06 1.75e-06 2.35e-06 2.5e-06 1.7e-06 1.25e-06 1.5e-06 2.1e-06 1.95e-06 1.9e-06 1.35e-06 1.9e-06 2.2e-06 1.75e-06 1.9e-06
14 1.6e-06 1.85e-06 1.5e-06 2.3e-06 2.1e-06 1.75e-06 2.1e-06 1.4e-06 2e-06 2.2e-06 1.9e-06 2.4e-06 1.9e-06 1.7e-06 2.6e-06 1.75e-06 1.85e-06 1.8e-06 2.25e-06 2.3e-06 2.05e-06 2.4e-06 2.2e-06 2.25e-06 1.7e-06 1.7e-06 1.7e-06 2.3e-06 2.15e-06 1.6e-06 2.1e-06 1.8e-06 1.35e-06 1.8e-06 1.85e-06 2.15e-06 2.25e-06 2.4e-06 1.45e-06 1.85e-06 1.35e-06 1.75e-06 1.65e-06 1.65e-06 1.65e-06 2e-06 2.2e-06 1.85e-06 2.2e-06
15 1.9e-06 1.4e-06 1.1e-06 2.25e-06 2.1e-06 1.9e-06 2.15e-06 1.55e-06 1.95e-06 2.1e-06 1.2e-06 2.15e-06 1.65e-06 1.9e-06 1.75e-06 1.7e-06 1.65e-06 2e-06 1.8e-06 2.5e-06 1.85e-06 2.35e-06 1.8e-06 2.1e-06 2.1e-06 1.3e-06 1.55e-06 2.2e-06 2.1e-06 1.85e-06 2.15e-06 2.15e-06 2.1e-06 1.7e-06 1.6e-06 2.05e-06 2.2e-06 2.35e-06 1.1e-06 2e-06 1.55e-06 1.5e-06 1.4e-06 1.75e-06 2.15e-06 2.15e-06 2.1e-06 2.2e-06 1.9e-06
16 1.95e-06 1.95e-06 1.6e-06 1.95e-06 1.7e-06 1.9e-06 2.2e-06 1.95e-06 1.5e-06 1.5e-06 1.65e-06 2.45e-06 1.95e-06 2.25e-06 1.85e-06 1.65e-06 2.8e-06 2e-06 1.95e-06 1.95e-06 2.1e-06 2.05e-06 2e-06 2.1e-06 2.2e-06 1.8e-06 1.5e-06 2e-06 1.9e-06 2.15e-06 2.2e-06 1.95e-06 2.35e-06 1.8e-06 1.55e-06 2.25e-06 1.55e-06 1.4e-06 1.5e-06 2.35e-06 1.9e-06 1.45e-06 1.5e-06 1.7e-06 2.2e-06 1.8e-06 1.5e-06 2e-06 2.05e-06
17 1.9e-06 2.3e-06 2.3e-06 1.95e-06 1.7e-06 1.45e-06 2.15e-06 1.85e-06 1.8e-06 1.6e-06 2e-06 2.45e-06 2.3e-06 1.75e-06 1.8e-06 2e-06 2e-06 2.8e-06 1.95e-06 1.95e-06 2.5e-06 2.05e-06 2e-06 2.05e-06 1.8e-06 2.2e-06 1.8e-06 2e-06 1.75e-06 1.7e-06 2.15e-06 1.5e-06 1.45e-06 2.1e-06 1.9e-06 2.2e-06 1.55e-06 1.8e-06 1.95e-06 1.9e-06 1.85e-06 1.8e-06 1.8e-06 2e-06 1.7e-06 1.7e-06 1.6e-06 1.45e-06 1.95e-06
18 2.2e-06 1.75e-06 2.2e-06 1.65e-06 1.7e-06 1.65e-06 1.7e-06 2.15e-06 1.85e-06 1.7e-06 1.85e-06 1.65e-06 1.95e-06 1.85e-06 2.25e-06 1.8e-06 1.95e-06 1.95e-06 2.4e-06 1.75e-06 2.15e-06 1.75e-06 1.4e-06 1.45e-06 1.7e-06 1.65e-06 1.75e-06 1.75e-06 1.85e-06 1.7e-06 1.7e-06 1.85e-06 2.15e-06 1.75e-06 1.85e-06 1.65e-06 1.55e-06 1.8e-06 1.65e-06 1.85e-06 2.15e-06 1.75e-06 1.85e-06 1.9e-06 2.05e-06 1.65e-06 1.7e-06 1.9e-06 1.55e-06
19 2.15e-06 2.45e-06 2.8e-06 1.15e-06 1.25e-06 1.85e-06 1.6e-06 2.6e-06 1.4e-06 1.25e-06 2.4e-06 1.8e-06 2.05e-06 2.25e-06 2.3e-06 2.5e-06 1.95e-06 1.95e-06 1.75e-06 1.8e-06 2.2e-06 1.2e-06 1.75e-06 1.6e-06 2e-06 2.35e-06 1.75e-06 1.3e-06 1.45e-06 2.15e-06 1.6e-06 1.7e-06 2.45e-06 1.9e-06 1.85e-06 1.8e-06 9.5e-07 1.2e-06 2.25e-06 2.2e-06 2.6e-06 1.75e-06 2e-06 1.9e-06 2e-06 1.2e-06 1.25e-06 1.75e-06 1.8e-06
20 2.1e-06 1.65e-06 1.65e-06 2e-06 2.2e-06 2.6e-06 1.8e-06 2.15e-06 2.15e-06 2.45e-06 2e-06 1.6e-06 1.5e-06 2.2e-06 2.05e-06 1.85e-06 2.1e-06 2.5e-06 2.15e-06 2.2e-06 2.9e-06 2.05e-06 2.05e-06 2.05e-06 2.35e-06 1.5e-06 2e-06 1.95e-06 2e-06 2.1e-06 1.8e-06 2.65e-06 2.7e-06 1.55e-06 2.1e-06 1.7e-06 2.6e-06 2.75e-06 1.5e-06 2.15e-06 2.1e-06 2e-06 1.8e-06 1.85e-06 2.25e-06 2.05e-06 2.45e-06 2.7e-06 2e-06
21 2.25e-06 2.3e-06 2.75e-06 1.15e-06 1.35e-06 2.1e-06 1.6e-06 2.7e-06 1.5e-06 1.35e-06 2.35e-06 1.55e-06 1.9e-06 2.25e-06 2.4e-06 2.35e-06 2.05e-06 2.05e-06 1.75e-06 1.2e-06 2.05e-06 2.3e-06 1.75e-06 1.6e-06 2.25e-06 2.2e-06 1.85e-06 1.25e-06 1.4e-06 2.25e-06 1.6e-06 1.95e-06 2.7e-06 1.85e-06 1.95e-06 1.65e-06 1.2e-06 1.45e-06 2.2e-06 2.2e-06 2.7e-06 1.85e-06 1.95e-06 2e-06 2.1e-06 1.3e-06 1.35e-06 2e-06 1.65e-06
22 2.15e-06 1.75e-06 2.15e-06 1.65e-06 1.75e-06 1.7e-06 1.55e-06 2.1e-06 2e-06 1.85e-06 1.9e-06 1.6e-06 1.85e-06 1.75e-06 2.2e-06 1.8e-06 2e-06 2e-06 1.4e-06 1.75e-06 2.05e-06 1.75e-06 2.3e-06 1.65e-06 1.7e-06 1.65e-06 1.8e-06 1.75e-06 1.9e-06 1.7e-06 1.55e-06 1.9e-06 2.1e-06 1.8e-06 1.9e-06 1.65e-06 1.7e-06 1.95e-06 1.6e-06 1.65e-06 2.1e-06 1.8e-06 1.9e-06 1.85e-06 1.95e-06 1.75e-06 1.85e-06 1.95e-06 1.65e-06
23 2.2e-06 1.8e-06 2.45e-06 1.5e-06 1.75e-06 2e-06 1.4e-06 2.35e-06 1.85e-06 1.65e-06 2.15e-06 1.35e-06 1.85e-06 2.05e-06 2.25e-06 2.1e-06 2.1e-06 2.05e-06 1.45e-06 1.6e-06 2.05e-06 1.6e-06 1.65e-06 1.9e-06 1.75e-06 1.7e-06 1.85e-06 1.5e-06 1.75e-06 1.7e-06 1.4e-06 2e-06 2.3e-06 1.6e-06 2.05e-06 1.45e-06 1.7e-06 1.85e-06 1.9e-06 1.95e-06 2.35e-06 1.95e-06 1.9e-06 1.75e-06 2.05e-06 1.4e-06 1.65e-06 2.05e-06 1.4e-06
24 1.8e-06 1.85e-06 2.2e-06 2.15e-06 2.15e-06 1.35e-06 1.7e-06 1.5e-06 2.4e-06 2.25e-06 2.2e-06 1.95e-06 2.15e-06 1.35e-06 1.7e-06 2.1e-06 2.2e-06 1.8e-06 1.7e-06 2e-06 2.35e-06 2.25e-06 1.7e-06 1.75e-06 1.8e-06 1.75e-06 1.9e-06 2.25e-06 2.35e-06 1.1e-06 1.7e-06 1.55e-06 9.5e-07 1.95e-06 2.15e-06 1.8e-06 2.15e-06 2.3e-06 1.7e-06 1.4e-06 1.5e-06 2.05e-06 2.15e-06 1.85e-06 1.5e-06 1.9e-06 2.25e-06 1.6e-06 1.95e-06
25 1.85e-06 1.05e-06 1.1e-06 2.1e-06 2.15e-06 2.15e-06 1.65e-06 1.6e-06 2.1e-06 2.4e-06 1.5e-06 1.45e-06 1.35e-06 1.8e-06 1.7e-06 1.3e-06 1.8e-06 2.2e-06 1.65e-06 2.35e-06 1.5e-06 2.2e-06 1.65e-06 1.7e-06 1.75e-06 1.8e-06 1.7e-06 2.05e-06 2.05e-06 1.5e-06 1.65e-06 2.35e-06 2.15e-06 1.25e-06 1.8e-06 1.45e-06 2.55e-06 2.7e-06 9e-07 1.8e-06 1.55e-06 1.7e-06 1.5e-06 1.5e-06 2e-06 2e-06 2.4e-06 2.4e-06 1.65e-06
26 1.75e-06 1.8e-06 1.6e-06 1.75e-06 1.55e-06 1.65e-06 1.9e-06 1.75e-06 1.4e-06 1.4e-06 1.55e-06 2.2e-06 1.8e-06 1.9e-06 1.7e-06 1.55e-06 1.5e-06 1.8e-06 1.75e-06 1.75e-06 2e-06 1.85e-06 1.8e-06 1.85e-06 1.9e-06 1.7e-06 2.5e-06 1.8e-06 1.7e-06 1.9e-06 1.9e-06 1.7e-06 2e-06 1.7e-06 1.45e-06 1.95e-06 1.4e-06 1.55e-06 1.45e-06 2.05e-06 1.75e-06 1.35e-06 1.35e-06 1.5e-06 1.85e-06 1.5e-06 1.4e-06 1.75e-06 1.75e-06
27 2.15e-06 2.15e-06 2.6e-06 1.15e-06 1.35e-06 2.15e-06 1.5e-06 2.6e-06 1.5e-06 1.3e-06 2.2e-06 1.45e-06 1.75e-06 2.15e-06 2.3e-06 2.2e-06 2e-06 2e-06 1.75e-06 1.3e-06 1.95e-06 1.25e-06 1.75e-06 1.5e-06 2.25e-06 2.05e-06 1.8e-06 2e-06 1.3e-06 2.15e-06 1.5e-06 2e-06 2.65e-06 1.7e-06 1.95e-06 1.5e-06 1.35e-06 1.5e-06 2.05e-06 2.1e-06 2.6e-06 1.85e-06 1.8e-06 1.9e-06 2e-06 1.2e-06 1.3e-06 2.05e-06 1.5e-06
28 2e-06 2.15e-06 2.35e-06 1.3e-06 1.2e-06 2.1e-06 1.65e-06 2.45e-06 1.35e-06 1.2e-06 2e-06 1.75e-06 1.8e-06 2.1e-06 2.15e-06 2.1e-06 1.9e-06 1.75e-06 1.85e-06 1.45e-06 2e-06 1.4e-06 1.9e-06 1.75e-06 2.35e-06 2.05e-06 1.7e-06 1.3e-06 1.7e-06 2.1e-06 1.65e-06 1.95e-06 2.6e-06 1.55e-06 1.8e-06 1.5e-06 1.3e-06 1.55e-06 1.85e-06 2.25e-06 2.45e-06 1.7e-06 1.55e-06 1.75e-06 1.85e-06 1.15e-06 1.2e-06 1.95e-06 1.5e-06
29 1.75e-06 1.6e-06 1.9e-06 2.15e-06 2.15e-06 1.5e-06 1.65e-06 1.45e-06 2.35e-06 2.25e-06 1.95e-06 1.75e-06 1.9e-06 1.35e-06 1.6e-06 1.85e-06 2.15e-06 1.7e-06 1.7e-06 2.15e-06 2.1e-06 2.25e-06 1.7e-06 1.7e-06 1.1e-06 1.5e-06 1.9e-06 2.15e-06 2.1e-06 2e-06 1.65e-06 1.7e-06 1.05e-06 1.65e-06 2.1e-06 1.6e-06 2.35e-06 2.5e-06 1.45e-06 1.4e-06 1.45e-06 2e-06 1.9e-06 1.75e-06 1.45e-06 1.85e-06 2.25e-06 1.75e-06 1.75e-06
30 2e-06 1.75e-06 2.3e-06 1.5e-06 1.8e-06 2.1e-06 1e-06 2.2e-06 2.05e-06 1.95e-06 2.25e-06 1.2e-06 1.6e-06 1.7e-06 2.1e-06 2.15e-06 2.2e-06 2.15e-06 1.7e-06 1.6e-06 1.8e-06 1.6e-06 1.55e-06 1.4e-06 1.7e-06 1.65e-06 1.9e-06 1.5e-06 1.65e-06 1.65e-06 2e-06 2.1e-06 2.15e-06 1.55e-06 2.15e-06 1.2e-06 2.05e-06 2.2e-06 1.7e-06 1.7e-06 2.2e-06 2.05e-06 1.95e-06 1.5e-06 1.7e-06 1.5e-06 1.95e-06 2.15e-06 1.55e-06
31 1.9e-06 2.45e-06 2.5e-06 1.85e-06 1.65e-06 1.2e-06 2.1e-06 1.85e-06 1.75e-06 1.5e-06 2.15e-06 2.55e-06 2.45e-06 1.7e-06 1.8e-06 2.15e-06 1.95e-06 1.5e-06 1.85e-06 1.7e-06 2.65e-06 1.95e-06 1.9e-06 2e-06 1.55e-06 2.35e-06 1.7e-06 2e-06 1.95e-06 1.7e-06 2.1e-06 2.4e-06 1.25e-06 2.3e-06 1.85e-06 2.3e-06 1.25e-06 1.5e-06 2.1e-06 1.85e-06 1.85e-06 1.75e-06 1.95e-06 2e-06 1.65e-06 1.65e-06 1.5e-06 1.3e-06 2.05e-06
32 1.65e-06 2.25e-06 2.25e-06 2.6e-06 2.45e-06 1e-06 2.15e-06 1.15e-06 2.65e-06 2.4e-06 2.25e-06 2.65e-06 2.5e-06 1.05e-06 1.35e-06 2.1e-06 2.35e-06 1.45e-06 2.15e-06 2.45e-06 2.7e-06 2.7e-06 2.1e-06 2.3e-06 9.5e-07 2.15e-06 2e-06 2.65e-06 2.6e-06 1.05e-06 2.15e-06 1.25e-06 1e-07 2.45e-06 2.3e-06 2.35e-06 2.4e-06 2.55e-06 1.95e-06 1.25e-06 1.15e-06 2.2e-06 2.2e-06 2.1e-06 1.2e-06 2.2e-06 2.4e-06 1.3e-06 2.35e-06
33 1.7e-06 1.35e-06 1.45e-06 1.75e-06 1.75e-06 2.3e-06 1.55e-06 1.9e-06 1.65e-06 2e-06 1.7e-06 1.45e-06 1.35e-06 2.05e-06 1.8e-06 1.7e-06 1.8e-06 2.1e-06 1.75e-06 1.9e-06 1.55e-06 1.85e-06 1.8e-06 1.6e-06 1.95e-06 1.25e-06 1.7e-06 1.7e-06 1.55e-06 1.65e-06 1.55e-06 2.3e-06 2.45e-06 1.8e-06 1.75e-06 1.35e-06 2.15e-06 2.3e-06 1.15e-06 2.05e-06 1.9e-06 1.65e-06 1.5e-06 1.4e-06 1.95e-06 1.6e-06 2e-06 2.35e-06 1.6e-06
34 1.9e-06 1.9e-06 1.6e-06 1.85e-06 1.6e-06 1.8e-06 2.15e-06 1.9e-06 1.4e-06 1.6e-06 1.6e-06 2.4e-06 1.9e-06 2.2e-06 1.85e-06 1.6e-06 1.55e-06 1.9e-06 1.85e-06 1.85e-06 2.1e-06 1.95e-06 1.9e-06 2.05e-06 2.15e-06 1.8e-06 1.45e-06 1.95e-06 1.8e-06 2.1e-06 2.15e-06 1.85e-06 2.3e-06 1.75e-06 2.7e-06 2.2e-06 1.35e-06 1.65e-06 1.5e-06 2.3e-06 1.9e-06 1.35e-06 1.5e-06 1.65e-06 2.15e-06 1.75e-06 1.6e-06 1.9e-06 2e-06
35 2.05e-06 1.55e-06 2.2e-06 1.55e-06 1.8e-06 2.3e-06 1.2e-06 2.25e-06 2.1e-06 2e-06 2.15e-06 1e-06 1.5e-06 1.75e-06 2.15e-06 2.05e-06 2.25e-06 2.2e-06 1.65e-06 1.8e-06 1.7e-06 1.65e-06 1.65e-06 1.45e-06 1.8e-06 1.45e-06 1.95e-06 1.5e-06 1.5e-06 1.6e-06 1.2e-06 2.3e-06 2.35e-06 1.35e-06 2.2e-06 1.6e-06 2.25e-06 2.4e-06 1.55e-06 1.8e-06 2.25e-06 2.1e-06 1.85e-06 1.7e-06 1.75e-06 1.45e-06 2e-06 2.35e-06 1.2e-06
36 2.15e-06 2.65e-06 2.75e-06 1.1e-06 8.5e-07 1.4e-06 2.05e-06 2.55e-06 8.5e-07 6e-07 2.05e-06 2.45e-06 2.4e-06 2.35e-06 2.25e-06 2.2e-06 1.55e-06 1.55e-06 1.55e-06 9.5e-07 2.6e-06 1.2e-06 1.7e-06 1.7e-06 2.15e-06 2.55e-06 1.4e-06 1.35e-06 1.3e-06 2.35e-06 2.05e-06 1.25e-06 2.4e-06 2.15e-06 1.35e-06 2.25e-06 1e-07 4.5e-07 2.25e-06 2.45e-06 2.55e-06 1.3e-06 1.7e-06 1.9e-06 2.1e-06 1.1e-06 6e-07 1.3e-06 1.75e-06
37 2.3e-06 2.8e-06 2.9e-06 1.35e-06 1.1e-06 1.65e-06 2.2e-06 2.7e-06 1.1e-06 4.5e-07 2.2e-06 2.6e-06 2.55e-06 2.5e-06 2.4e-06 2.35e-06 1.4e-06 1.8e-06 1.8e-06 1.2e-06 2.75e-06 1.45e-06 1.95e-06 1.85e-06 2.3e-06 2.7e-06 1.55e-06 1.5e-06 1.55e-06 2.5e-06 2.2e-06 1.5e-06 2.55e-06 2.3e-06 1.65e-06 2.4e-06 4.5e-07 0.0 2.4e-06 2.6e-06 2.7e-06 1.55e-06 1.85e-06 2.05e-06 2.25e-06 1.25e-06 4.5e-07 1.55e-06 1.9e-06
38 1.6e-06 1.05e-06 8e-07 2.1e-06 1.85e-06 1.9e-06 1.7e-06 1.35e-06 1.8e-06 2.15e-06 1.2e-06 1.75e-06 1.35e-06 1.7e-06 1.45e-06 1.1e-06 1.5e-06 1.95e-06 1.65e-06 2.25e-06 1.5e-06 2.2e-06 1.6e-06 1.9e-06 1.7e-06 9e-07 1.45e-06 2.05e-06 1.85e-06 1.45e-06 1.7e-06 2.1e-06 1.95e-06 1.15e-06 1.5e-06 1.55e-06 2.25e-06 2.4e-06 1.2e-06 1.8e-06 1.3e-06 1.4e-06 1.25e-06 1.25e-06 1.8e-06 1.9e-06 2.15e-06 2.15e-06 1.7e-06
