 slim_761927726 slim_761927717 slim_761927712 slim_761927756 slim_761927750 slim_761927748 slim_761927713 slim_761927744 slim_761927728 slim_761927753 slim_761927729 slim_761927741 slim_761927714 slim_761927732 slim_761927727 slim_761927738 slim_761927745 slim_761927751 slim_761927737 slim_761927731 slim_761927746 slim_761927740 slim_761927754 slim_761927743 slim_761927736 slim_761927752 slim_761927724 slim_761927730 slim_761927715 slim_761927749 slim_761927722 slim_761927755 slim_761927733 slim_761927735 slim_761927734 slim_761927721 slim_761927718 slim_761927711 slim_761927739 slim_761927747 slim_761927720 slim_761927725 slim_761927757 slim_761927716 slim_761927723 slim_761927719 slim_761927742
10 1.15e-06 7e-07 1.55e-06 1.35e-06 1.2e-06 1.55e-06 7.5e-07 1.25e-06 1.05e-06 1.7e-06 1e-06 1.15e-06 1.3e-06 1.3e-06 1.5e-06 9.5e-07 1.55e-06 1.3e-06 1.05e-06 1.45e-06 1.05e-06 1.1e-06 2.05e-06 1.3e-06 1.65e-06 1.4e-06 1.55e-06 8.5e-07 1.1e-06 1.1e-06 1.6e-06 6.5e-07 1.3e-06 1.2e-06 1.05e-06 1.55e-06 1.2e-06 1.5e-06 1.1e-06 1.4e-06 1.4e-06 1.2e-06 1.95e-06 1.05e-06 1.2e-06 1.3e-06 1e-06
11 1.75e-06 1.25e-06 1.95e-06 1.85e-06 1.3e-06 1.9e-06 1.25e-06 1.55e-06 1.65e-06 1.95e-06 1.15e-06 1.9e-06 1.85e-06 1.6e-06 1.65e-06 1.55e-06 2.05e-06 1.9e-06 1.55e-06 1.65e-06 1.2e-06 1.25e-06 1.9e-06 1.6e-06 2.1e-06 1.6e-06 1.9e-06 1.45e-06 1.1e-06 1.65e-06 1.8e-06 1.25e-06 1.6e-06 1.75e-06 1.6e-06 1.7e-06 1.75e-06 1.85e-06 1.1e-06 1.45e-06 1.75e-06 1.7e-06 2.35e-06 1.55e-06 1.7e-06 1.9e-06 1.65e-06
12 1e-06 1.05e-06 1.7e-06 1.75e-06 1.45e-06 2.05e-06 1.35e-06 1.75e-06 1.7e-06 2.05e-06 1.3e-06 1.85e-06 1.7e-06 1.8e-06 1.8e-06 1.5e-06 1.55e-06 1.75e-06 1.95e-06 1.9e-06 1.45e-06 1.5e-06 2.6e-06 1.8e-06 1.7e-06 1.85e-06 2.25e-06 1e-06 1.8e-06 1.25e-06 2.25e-06 1.35e-06 1.8e-06 1.55e-06 1.65e-06 2.35e-06 1.75e-06 2e-06 1.8e-06 1.95e-06 1.8e-06 1.4e-06 2.3e-06 1.65e-06 1.8e-06 1.75e-06 1.6e-06
13 1.65e-06 1.3e-06 1.8e-06 1.8e-06 1.5e-06 1.8e-06 1.5e-06 1.15e-06 1.6e-06 1.55e-06 1.3e-06 1.6e-06 1.8e-06 2.2e-06 1.35e-06 1.45e-06 2.05e-06 1.85e-06 1.8e-06 1.3e-06 1.35e-06 1.35e-06 1.2e-06 1.1e-06 2.2e-06 1.25e-06 1.8e-06 1.4e-06 1.5e-06 1.55e-06 1.45e-06 1.35e-06 1.1e-06 1.65e-06 1.7e-06 1.5e-06 1.8e-06 1.85e-06 1.55e-06 1.7e-06 1.65e-06 1.4e-06 2.5e-06 1.65e-06 1.5e-06 1.85e-06 1.55e-06
14 1.8e-06 1.4e-06 1.75e-06 1.9e-06 1.6e-06 1.85e-06 1.5e-06 1.3e-06 1.85e-06 1.6e-06 1.5e-06 1.65e-06 1.8e-06 1.35e-06 2.2e-06 1.7e-06 2.1e-06 2e-06 1.9e-06 1.4e-06 1.5e-06 1.55e-06 1.25e-06 1.35e-06 2.3e-06 1.35e-06 1.85e-06 1.45e-06 1.55e-06 1.65e-06 1.55e-06 1.55e-06 1.35e-06 1.75e-06 1.85e-06 1.6e-06 1.9e-06 1.8e-06 1.6e-06 1.75e-06 1.6e-06 1.5e-06 2.55e-06 1.75e-06 1.65e-06 2e-06 1.8e-06
15 1.35e-06 9e-07 1.75e-06 1.6e-06 1.4e-06 1.65e-06 1.15e-06 1.45e-06 1.25e-06 1.85e-06 9.5e-07 1.55e-06 1.5e-06 1.45e-06 1.7e-06 1.4e-06 1.8e-06 1.5e-06 1.5e-06 1.65e-06 1.25e-06 1.25e-06 2.25e-06 1.45e-06 2e-06 1.6e-06 1.7e-06 1e-06 1.5e-06 1.3e-06 1.85e-06 1.05e-06 1.45e-06 1.45e-06 1.35e-06 1.9e-06 1.45e-06 1.85e-06 1.5e-06 1.65e-06 1.5e-06 1.35e-06 2.35e-06 1.3e-06 1.35e-06 1.5e-06 1.2e-06
16 1.35e-06 1.35e-06 2.15e-06 1.75e-06 2e-06 2.05e-06 1.65e-06 2e-06 1.75e-06 2.35e-06 1.55e-06 2.05e-06 1.55e-06 2.05e-06 2.1e-06 1.8e-06 2.5e-06 1.65e-06 1.55e-06 2.1e-06 1.9e-06 1.95e-06 2.6e-06 2.05e-06 1.85e-06 2e-06 1.75e-06 1.6e-06 2e-06 1.75e-06 1.9e-06 1.6e-06 2.05e-06 1.5e-06 1.65e-06 2.05e-06 1.5e-06 2e-06 2e-06 1.75e-06 1.8e-06 1.95e-06 1.7e-06 1.6e-06 1.9e-06 1.65e-06 1.5e-06
17 1.75e-06 1.25e-06 2.05e-06 1.45e-06 1.7e-06 1.95e-06 1.45e-06 1.8e-06 1.5e-06 1.75e-06 1.3e-06 1.9e-06 1.75e-06 1.85e-06 2e-06 1.5e-06 1.65e-06 1.9e-06 1.3e-06 1.95e-06 1.7e-06 1.75e-06 2.5e-06 1.85e-06 2.05e-06 1.9e-06 1.55e-06 1.1e-06 1.85e-06 1.55e-06 1.7e-06 1.4e-06 1.85e-06 1.2e-06 1.1e-06 1.85e-06 1.3e-06 1.85e-06 1.85e-06 1.55e-06 1.65e-06 1.8e-06 2e-06 1.45e-06 1.7e-06 9.5e-07 1.2e-06
18 1.85e-06 1.3e-06 2.1e-06 1.45e-06 1.85e-06 1.8e-06 1.15e-06 1.75e-06 1.4e-06 2.1e-06 1.05e-06 1.55e-06 1.95e-06 1.8e-06 1.9e-06 1.5e-06 1.55e-06 1.3e-06 1.4e-06 1.85e-06 1.75e-06 1.8e-06 2.25e-06 1.8e-06 1.95e-06 1.8e-06 1.25e-06 1.45e-06 1.5e-06 1.75e-06 1.45e-06 1.15e-06 1.8e-06 1.25e-06 1.15e-06 1.45e-06 1.2e-06 1.6e-06 1.5e-06 1.4e-06 1.5e-06 1.9e-06 1.6e-06 1.3e-06 1.6e-06 1.3e-06 1.15e-06
19 1.8e-06 1.3e-06 1.8e-06 1.85e-06 1.55e-06 1.8e-06 1.55e-06 1.3e-06 1.8e-06 1.65e-06 1.45e-06 1.65e-06 1.9e-06 1.3e-06 1.4e-06 1.65e-06 2.1e-06 1.95e-06 1.85e-06 2.3e-06 1.45e-06 1.5e-06 1.2e-06 1.3e-06 2.3e-06 1.25e-06 1.85e-06 1.5e-06 1.5e-06 1.6e-06 1.5e-06 1.5e-06 1.3e-06 1.75e-06 1.8e-06 1.55e-06 1.75e-06 1.9e-06 1.55e-06 1.7e-06 1.7e-06 1.6e-06 2.55e-06 1.7e-06 1.65e-06 1.95e-06 1.7e-06
20 1.3e-06 9e-07 1.55e-06 1.7e-06 8.5e-07 1.8e-06 1.25e-06 1.3e-06 1.45e-06 1.75e-06 1.05e-06 1.2e-06 1.45e-06 1.35e-06 1.5e-06 1.25e-06 1.9e-06 1.7e-06 1.75e-06 1.45e-06 1.4e-06 7.5e-07 1.95e-06 1.35e-06 2.05e-06 1.45e-06 2e-06 1.05e-06 1.1e-06 1.25e-06 1.85e-06 1.15e-06 1.35e-06 1.55e-06 1.55e-06 1.9e-06 1.6e-06 1.85e-06 1.05e-06 1.3e-06 1.65e-06 1.25e-06 2.55e-06 1.45e-06 1.5e-06 1.7e-06 1.3e-06
21 1.35e-06 9.5e-07 1.6e-06 1.75e-06 9e-07 1.85e-06 1.3e-06 1.35e-06 1.45e-06 1.8e-06 1.1e-06 1.25e-06 1.5e-06 1.35e-06 1.55e-06 1.25e-06 1.95e-06 1.75e-06 1.8e-06 1.5e-06 7.5e-07 1.5e-06 2e-06 1.35e-06 2.1e-06 1.5e-06 2.05e-06 1.1e-06 1.15e-06 1.3e-06 1.9e-06 1.2e-06 1.35e-06 1.6e-06 1.6e-06 1.95e-06 1.65e-06 1.9e-06 1.1e-06 1.35e-06 1.7e-06 1.25e-06 2.6e-06 1.5e-06 1.55e-06 1.75e-06 1.3e-06
22 2.5e-06 2.1e-06 2.3e-06 2.25e-06 2.05e-06 2e-06 2.15e-06 1.15e-06 2.35e-06 1.5e-06 2.05e-06 1.9e-06 2.6e-06 1.2e-06 1.25e-06 2.25e-06 2.6e-06 2.5e-06 2.25e-06 1.2e-06 1.95e-06 2e-06 3e-07 1.2e-06 2.7e-06 1.15e-06 1.85e-06 2.25e-06 1.75e-06 2.25e-06 1.2e-06 2.05e-06 1.2e-06 2.2e-06 2.3e-06 1.2e-06 2.35e-06 2.1e-06 1.85e-06 2e-06 1.9e-06 2.05e-06 2.75e-06 2.25e-06 1.85e-06 2.5e-06 2.35e-06
23 1.65e-06 1.3e-06 1.8e-06 1.8e-06 1.5e-06 1.8e-06 1.5e-06 1.15e-06 1.6e-06 1.55e-06 1.3e-06 1.6e-06 1.8e-06 1.1e-06 1.35e-06 1.45e-06 2.05e-06 1.85e-06 1.8e-06 1.3e-06 1.35e-06 1.35e-06 1.2e-06 2.2e-06 2.2e-06 1.25e-06 1.8e-06 1.4e-06 1.5e-06 1.55e-06 1.45e-06 1.35e-06 1.1e-06 1.65e-06 1.7e-06 1.5e-06 1.8e-06 1.85e-06 1.55e-06 1.7e-06 1.65e-06 1.4e-06 2.5e-06 1.65e-06 1.5e-06 1.85e-06 1.55e-06
24 1.65e-06 1.75e-06 2.4e-06 2.05e-06 2.05e-06 2.3e-06 1.8e-06 2.15e-06 2e-06 2.4e-06 1.65e-06 2.1e-06 1.7e-06 2.2e-06 2.3e-06 2e-06 1.85e-06 2.05e-06 1.95e-06 2.3e-06 2.05e-06 2.1e-06 2.7e-06 2.2e-06 3.1e-06 2.25e-06 2.15e-06 1.75e-06 2.05e-06 1.95e-06 2.3e-06 1.7e-06 2.2e-06 1.9e-06 1.8e-06 2.25e-06 2.1e-06 2.25e-06 2.05e-06 2.2e-06 2.15e-06 2.15e-06 1.8e-06 1.95e-06 2.05e-06 2.05e-06 1.95e-06
25 1.7e-06 1.1e-06 1.8e-06 1.8e-06 1.55e-06 1.65e-06 1.5e-06 1.25e-06 1.65e-06 1.6e-06 1.4e-06 1.6e-06 1.85e-06 1.25e-06 1.35e-06 1.6e-06 2e-06 1.9e-06 1.8e-06 1.25e-06 1.45e-06 1.5e-06 1.15e-06 1.25e-06 2.25e-06 2.2e-06 1.8e-06 1.45e-06 1.5e-06 1.45e-06 1.45e-06 1.45e-06 1.25e-06 1.7e-06 1.75e-06 1.5e-06 1.6e-06 1.85e-06 1.55e-06 1.7e-06 1.65e-06 1.55e-06 2.5e-06 1.5e-06 1.6e-06 1.9e-06 1.7e-06
26 2.15e-06 1.7e-06 2.1e-06 1.55e-06 2.1e-06 1.5e-06 1.65e-06 1.75e-06 1.6e-06 2.05e-06 1.55e-06 1.9e-06 2.25e-06 1.8e-06 1.85e-06 1.7e-06 1.75e-06 1.55e-06 1.25e-06 1.85e-06 2e-06 2.05e-06 1.85e-06 1.8e-06 2.15e-06 1.8e-06 1.6e-06 1.8e-06 1.85e-06 2e-06 1.3e-06 1.65e-06 1.8e-06 1.4e-06 1.45e-06 1.4e-06 1.5e-06 1.6e-06 1.85e-06 1.55e-06 1.25e-06 1.95e-06 1.7e-06 1.5e-06 1.3e-06 1.55e-06 1.4e-06
27 1.1e-06 6e-07 1.35e-06 1.35e-06 1.05e-06 1.65e-06 9e-07 1.35e-06 1.2e-06 1.5e-06 8.5e-07 1.45e-06 1e-06 1.4e-06 1.45e-06 1e-06 1.6e-06 1.1e-06 1.45e-06 1.5e-06 1.05e-06 1.1e-06 2.25e-06 1.4e-06 1.75e-06 1.45e-06 1.8e-06 8e-07 1.4e-06 9e-07 1.8e-06 9.5e-07 1.4e-06 1.15e-06 1e-06 1.9e-06 1.25e-06 1.6e-06 1.4e-06 1.5e-06 1.4e-06 1.05e-06 2.3e-06 1.15e-06 1.4e-06 1.1e-06 1.1e-06
28 1.7e-06 1.2e-06 1.85e-06 1.8e-06 1.2e-06 1.85e-06 1.2e-06 1.45e-06 1.6e-06 1.85e-06 1.1e-06 1.1e-06 1.8e-06 1.5e-06 1.55e-06 1.5e-06 2e-06 1.85e-06 1.5e-06 1.5e-06 1.1e-06 1.15e-06 1.75e-06 1.5e-06 2.05e-06 1.5e-06 1.85e-06 1.4e-06 1.8e-06 1.6e-06 1.7e-06 1.15e-06 1.5e-06 1.7e-06 1.55e-06 1.6e-06 1.7e-06 1.8e-06 1e-06 1.35e-06 1.7e-06 1.65e-06 2.3e-06 1.5e-06 1.65e-06 1.85e-06 1.55e-06
29 1.2e-06 6.5e-07 1.55e-06 1.45e-06 1.2e-06 1.45e-06 1.25e-06 1.5e-06 1.35e-06 1.8e-06 1.1e-06 1.65e-06 1.25e-06 1.55e-06 1.65e-06 1.3e-06 1.75e-06 1.55e-06 1.75e-06 1.6e-06 1.25e-06 1.3e-06 2.25e-06 1.55e-06 1.95e-06 1.45e-06 2e-06 9e-07 1.6e-06 1.3e-06 2e-06 1.2e-06 1.55e-06 1.3e-06 1.45e-06 2.1e-06 1.35e-06 1.85e-06 1.6e-06 1.75e-06 1.65e-06 1.25e-06 2.55e-06 1.25e-06 1.55e-06 1.55e-06 1.4e-06
30 2.15e-06 1.7e-06 2.15e-06 1.7e-06 1.95e-06 1.85e-06 1.7e-06 1.45e-06 1.8e-06 1.75e-06 1.6e-06 1.8e-06 2.25e-06 1.45e-06 1.55e-06 1.85e-06 1.9e-06 1.7e-06 1.45e-06 1.5e-06 1.85e-06 1.9e-06 1.2e-06 1.45e-06 2.3e-06 1.45e-06 1.3e-06 1.8e-06 1.7e-06 2e-06 2.2e-06 1.65e-06 1.45e-06 1.55e-06 1.6e-06 1.2e-06 1.65e-06 1.75e-06 1.75e-06 1.55e-06 1.55e-06 1.95e-06 2e-06 1.7e-06 1.65e-06 1.7e-06 1.55e-06
31 1.2e-06 8e-07 1.65e-06 1.45e-06 1.3e-06 1.65e-06 8.5e-07 1.3e-06 1.15e-06 1.75e-06 6.5e-07 1.25e-06 1.35e-06 1.35e-06 1.55e-06 1.05e-06 1.6e-06 1.4e-06 1.15e-06 1.5e-06 1.15e-06 1.2e-06 2.05e-06 1.35e-06 1.7e-06 1.45e-06 1.65e-06 9.5e-07 1.15e-06 1.2e-06 1.65e-06 1.2e-06 1.35e-06 1.3e-06 1.15e-06 1.6e-06 1.3e-06 1.6e-06 1.2e-06 1.5e-06 1.5e-06 1.3e-06 2e-06 1.15e-06 1.35e-06 1.4e-06 1.1e-06
32 1.65e-06 1.3e-06 1.8e-06 1.8e-06 1.5e-06 1.8e-06 1.5e-06 1.15e-06 1.6e-06 1.55e-06 1.3e-06 1.6e-06 1.8e-06 1.1e-06 1.35e-06 1.45e-06 2.05e-06 1.85e-06 1.8e-06 1.3e-06 1.35e-06 1.35e-06 1.2e-06 1.1e-06 2.2e-06 1.25e-06 1.8e-06 1.4e-06 1.5e-06 1.55e-06 1.45e-06 1.35e-06 2.2e-06 1.65e-06 1.7e-06 1.5e-06 1.8e-06 1.85e-06 1.55e-06 1.7e-06 1.65e-06 1.4e-06 2.5e-06 1.65e-06 1.5e-06 1.85e-06 1.55e-06
33 1.55e-06 1.15e-06 1.8e-06 1.25e-06 1.55e-06 1.75e-06 1.35e-06 1.6e-06 1.45e-06 1.85e-06 1.2e-06 1.75e-06 1.55e-06 1.65e-06 1.75e-06 1.45e-06 1.5e-06 1.2e-06 1.25e-06 1.75e-06 1.55e-06 1.6e-06 2.2e-06 1.65e-06 1.9e-06 1.7e-06 1.4e-06 1.15e-06 1.7e-06 1.3e-06 1.55e-06 1.3e-06 1.65e-06 1.9e-06 1.2e-06 1.7e-06 1.25e-06 1.65e-06 1.7e-06 1.45e-06 1.45e-06 1.55e-06 1.9e-06 1.4e-06 1.5e-06 1.2e-06 1.15e-06
34 1.65e-06 1.15e-06 1.95e-06 1.35e-06 1.55e-06 1.8e-06 1.2e-06 1.65e-06 1.35e-06 1.75e-06 1.05e-06 1.6e-06 1.65e-06 1.7e-06 1.85e-06 1.35e-06 1.65e-06 1.1e-06 1.15e-06 1.8e-06 1.55e-06 1.6e-06 2.3e-06 1.7e-06 1.8e-06 1.75e-06 1.45e-06 1e-06 1.55e-06 1.45e-06 1.6e-06 1.15e-06 1.7e-06 1.2e-06 1.7e-06 1.55e-06 1.3e-06 1.6e-06 1.55e-06 1.5e-06 1.5e-06 1.7e-06 1.85e-06 1.3e-06 1.55e-06 1.1e-06 1.15e-06
35 2.25e-06 1.8e-06 2.25e-06 1.8e-06 2e-06 1.9e-06 1.65e-06 1.5e-06 1.85e-06 1.8e-06 1.55e-06 1.7e-06 2.35e-06 1.5e-06 1.6e-06 1.9e-06 2.05e-06 1.85e-06 1.45e-06 1.55e-06 1.9e-06 1.95e-06 1.2e-06 1.5e-06 2.25e-06 1.5e-06 1.4e-06 1.9e-06 1.6e-06 2.1e-06 1.2e-06 1.6e-06 1.5e-06 1.7e-06 1.55e-06 2.2e-06 1.8e-06 1.7e-06 1.65e-06 1.65e-06 1.6e-06 2.05e-06 2e-06 1.75e-06 1.7e-06 1.85e-06 1.7e-06
36 1.6e-06 8.5e-07 1.9e-06 1.4e-06 1.7e-06 1.65e-06 1.3e-06 1.75e-06 1.3e-06 2.1e-06 1.2e-06 1.75e-06 1.75e-06 1.8e-06 1.9e-06 1.45e-06 1.5e-06 1.3e-06 1.2e-06 1.75e-06 1.6e-06 1.65e-06 2.35e-06 1.8e-06 2.1e-06 1.6e-06 1.5e-06 1.25e-06 1.7e-06 1.35e-06 1.65e-06 1.3e-06 1.8e-06 1.25e-06 1.3e-06 1.8e-06 1.6e-06 1.75e-06 1.7e-06 1.45e-06 1.55e-06 1.7e-06 1.95e-06 1.15e-06 1.65e-06 1.3e-06 1.15e-06
37 2e-06 1.55e-06 1.7e-06 1.8e-06 1.95e-06 1.9e-06 1.5e-06 1.8e-06 1.85e-06 2.15e-06 1.5e-06 1.85e-06 2e-06 1.85e-06 1.8e-06 1.85e-06 2e-06 1.85e-06 1.6e-06 1.9e-06 1.85e-06 1.9e-06 2.1e-06 1.85e-06 2.25e-06 1.85e-06 1.6e-06 1.6e-06 1.8e-06 1.85e-06 1.75e-06 1.6e-06 1.85e-06 1.65e-06 1.6e-06 1.7e-06 1.75e-06 2.7e-06 1.8e-06 1.8e-06 1.5e-06 1.5e-06 2.2e-06 1.75e-06 1.7e-06 1.85e-06 1.65e-06
38 1.7e-06 1.2e-06 1.85e-06 1.8e-06 1.15e-06 1.85e-06 1.2e-06 1.5e-06 1.6e-06 1.9e-06 1.1e-06 1.1e-06 1.8e-06 1.55e-06 1.6e-06 1.5e-06 2e-06 1.85e-06 1.5e-06 1.55e-06 1.05e-06 1.1e-06 1.85e-06 1.55e-06 2.05e-06 1.55e-06 1.85e-06 1.4e-06 1e-06 1.6e-06 1.75e-06 1.2e-06 1.55e-06 1.7e-06 1.55e-06 1.65e-06 1.7e-06 1.8e-06 1.8e-06 1.35e-06 1.7e-06 1.65e-06 2.3e-06 1.5e-06 1.65e-06 1.85e-06 1.5e-06
39 1.85e-06 1.35e-06 1.95e-06 1.65e-06 1.4e-06 1.9e-06 1.5e-06 1.65e-06 1.65e-06 2e-06 1.4e-06 1.45e-06 1.95e-06 1.7e-06 1.75e-06 1.65e-06 1.75e-06 1.55e-06 1.4e-06 1.7e-06 1.3e-06 1.35e-06 2e-06 1.7e-06 2.2e-06 1.7e-06 1.55e-06 1.5e-06 1.35e-06 1.75e-06 1.55e-06 1.5e-06 1.7e-06 1.45e-06 1.5e-06 1.65e-06 1.45e-06 1.8e-06 1.35e-06 2.3e-06 1.6e-06 1.8e-06 2.05e-06 1.55e-06 1.7e-06 1.55e-06 1.35e-06
