 slim_762377471 slim_762377499 slim_762377481 slim_762377488 slim_762377474 slim_762377508 slim_762377485 slim_762377486 slim_762377503 slim_762377505 slim_762377494 slim_762377504 slim_762377489 slim_762377500 slim_762377475 slim_762377478 slim_762377473 slim_762377492 slim_762377491 slim_762377506 slim_762377513 slim_762377512 slim_762377483 slim_762377469 slim_762377516 slim_762377510 slim_762377472 slim_762377470 slim_762377480 slim_762377511 slim_762377476 slim_762377482 slim_762377502 slim_762377495 slim_762377501 slim_762377509 slim_762377477 slim_762377517 slim_762377496 slim_762377514 slim_762377490 slim_762377498 slim_762377497 slim_762377484 slim_762377493 slim_762377515 slim_762377507 slim_762377479 slim_762377487
10 1.65e-06 2e-06 2.35e-06 1.85e-06 1.4e-06 2.5e-06 2.5e-06 1.4e-06 1.9e-06 2.3e-06 1.9e-06 1.6e-06 2.1e-06 2e-06 1.75e-06 1.85e-06 1.9e-06 2.15e-06 1.55e-06 1.65e-06 1.9e-06 2.6e-06 2.1e-06 1.2e-06 1.95e-06 1.8e-06 1.65e-06 1.85e-06 1.8e-06 2.05e-06 1.8e-06 1.45e-06 2.3e-06 1.6e-06 1.85e-06 1.4e-06 1.8e-06 1.65e-06 1.6e-06 2.05e-06 1.95e-06 2.25e-06 1.7e-06 1.95e-06 1.35e-06 1.65e-06 2e-06 1.6e-06 1.55e-06
11 1.35e-06 2.2e-06 2.35e-06 2.55e-06 1e-06 2.45e-06 3.15e-06 1.6e-06 2.2e-06 2.65e-06 1.6e-06 1.6e-06 3e-06 1.85e-06 2.2e-06 1.85e-06 2.6e-06 2.05e-06 2.05e-06 9.5e-07 1.8e-06 3e-06 2.05e-06 8e-07 2.05e-06 1.45e-06 2e-06 2.05e-06 1.95e-06 2.2e-06 1.65e-06 2.4e-06 2.25e-06 8.5e-07 2e-06 1.4e-06 1.8e-06 1.95e-06 8.5e-07 2.35e-06 1.7e-06 1.45e-06 1.35e-06 2.85e-06 1.35e-06 1.3e-06 1.9e-06 1.35e-06 2.05e-06
12 2.75e-06 2.2e-06 2.3e-06 1.65e-06 3.05e-06 1.75e-06 9.5e-07 2.15e-06 2.2e-06 1.95e-06 2.1e-06 3e-06 1.8e-06 2.25e-06 2.15e-06 2.05e-06 1.35e-06 2.4e-06 1.8e-06 2.95e-06 2.55e-06 1.65e-06 2.8e-06 2.85e-06 2.7e-06 2.85e-06 2.1e-06 1.8e-06 2.45e-06 2.4e-06 2.35e-06 1.55e-06 2.15e-06 2.75e-06 2.1e-06 2.55e-06 2e-06 2.5e-06 2.95e-06 2.05e-06 2.3e-06 2.85e-06 2.75e-06 1.7e-06 2.5e-06 2.7e-06 2.1e-06 2.55e-06 1.8e-06
13 2.15e-06 2.3e-06 2.4e-06 2.3e-06 2e-06 2e-06 2.3e-06 1.85e-06 2.35e-06 2.35e-06 2e-06 1.85e-06 2.25e-06 2.9e-06 2.35e-06 2.2e-06 2.2e-06 2.4e-06 1.95e-06 1.85e-06 2.35e-06 2.15e-06 2.7e-06 1.8e-06 2.7e-06 2.25e-06 2.1e-06 1.85e-06 2.45e-06 2.5e-06 2.15e-06 2.35e-06 2.3e-06 1.5e-06 2.25e-06 2e-06 2.15e-06 2.4e-06 1.75e-06 1.85e-06 1.55e-06 1.85e-06 2.15e-06 2e-06 1.95e-06 2.1e-06 1.9e-06 1.9e-06 1.95e-06
14 2.15e-06 2.45e-06 2.65e-06 2.15e-06 2.25e-06 2.5e-06 2.3e-06 1.95e-06 2.45e-06 2.35e-06 1.75e-06 2.2e-06 2.15e-06 2.35e-06 2.7e-06 2.15e-06 1.9e-06 2.1e-06 2.15e-06 2.25e-06 1.95e-06 2.9e-06 2.35e-06 2.05e-06 2.3e-06 2.25e-06 2.05e-06 2.15e-06 2.15e-06 2.3e-06 1.9e-06 1.55e-06 2.55e-06 2e-06 2.05e-06 2e-06 2.1e-06 2.3e-06 2.15e-06 2.35e-06 2.4e-06 2.65e-06 2.15e-06 2.4e-06 1.95e-06 2.1e-06 2.2e-06 2e-06 2.15e-06
15 1.85e-06 2.3e-06 2.15e-06 2.3e-06 1.75e-06 2.2e-06 1.9e-06 2e-06 2.25e-06 2.3e-06 1.85e-06 1.85e-06 2.05e-06 2.2e-06 2.15e-06 3.1e-06 2.1e-06 1.95e-06 2.1e-06 1.85e-06 1.9e-06 2.4e-06 2.2e-06 1.55e-06 2.2e-06 1.95e-06 2.3e-06 1.9e-06 2.1e-06 2.2e-06 1.75e-06 1.95e-06 2e-06 2e-06 1.95e-06 1.85e-06 1.55e-06 2.25e-06 1.85e-06 2.2e-06 2.15e-06 2.25e-06 1.85e-06 2.5e-06 1.8e-06 1.8e-06 2.3e-06 2.05e-06 2.1e-06
16 2.4e-06 2.2e-06 2.3e-06 1.65e-06 2.7e-06 1.9e-06 1.4e-06 2.05e-06 2.2e-06 2.15e-06 1.9e-06 2.6e-06 1.35e-06 2.2e-06 1.9e-06 2.1e-06 2.5e-06 2.4e-06 1.85e-06 2.6e-06 2.4e-06 2e-06 2.45e-06 2.5e-06 2.45e-06 2.5e-06 2e-06 1.8e-06 2.1e-06 2.2e-06 2.2e-06 1.55e-06 2.2e-06 2.3e-06 1.9e-06 2.2e-06 2.05e-06 2.35e-06 2.55e-06 2.05e-06 2.25e-06 2.6e-06 2.4e-06 1.9e-06 2.15e-06 2.35e-06 2.1e-06 2.15e-06 1.85e-06
17 2.1e-06 2.55e-06 2.45e-06 2.55e-06 2e-06 2.45e-06 2.35e-06 2.25e-06 2.5e-06 2.45e-06 2.15e-06 2.05e-06 2.4e-06 2.4e-06 2.1e-06 1.95e-06 2.4e-06 3.4e-06 2.35e-06 2.05e-06 1.8e-06 2.75e-06 2.45e-06 1.8e-06 2.45e-06 2.2e-06 2.4e-06 2.15e-06 2.35e-06 2.4e-06 1.85e-06 2.1e-06 2.35e-06 2.15e-06 2.15e-06 2.1e-06 1.9e-06 2.55e-06 2.05e-06 2.45e-06 2.35e-06 2.4e-06 2.1e-06 2.8e-06 2.05e-06 2.05e-06 2.45e-06 2.25e-06 2.35e-06
18 2.1e-06 1.95e-06 2.3e-06 1.8e-06 1.85e-06 2.25e-06 2.25e-06 1.65e-06 1.85e-06 2.2e-06 1.55e-06 2.05e-06 1.8e-06 1.95e-06 2.15e-06 2.1e-06 1.85e-06 2.35e-06 2.8e-06 2.1e-06 2.3e-06 2.05e-06 2.55e-06 1.65e-06 2.4e-06 2.25e-06 1.85e-06 1.8e-06 2.25e-06 2.35e-06 2.2e-06 1.95e-06 2.25e-06 2.05e-06 2.1e-06 1.85e-06 2.05e-06 2e-06 2.05e-06 2e-06 1.9e-06 2.2e-06 2.15e-06 1.8e-06 1.8e-06 2.1e-06 2.05e-06 2.05e-06 1.4e-06
19 1.2e-06 2.1e-06 2.35e-06 2.5e-06 1.05e-06 2.4e-06 3.05e-06 1.65e-06 2.25e-06 2.6e-06 1.65e-06 9.5e-07 2.95e-06 1.85e-06 2.25e-06 1.85e-06 2.6e-06 2.05e-06 2.1e-06 1.2e-06 1.8e-06 3e-06 1.95e-06 9e-07 2e-06 1.25e-06 1.8e-06 2.05e-06 1.9e-06 2.1e-06 1.5e-06 2.35e-06 2.2e-06 8.5e-07 1.9e-06 1.4e-06 1.8e-06 1.85e-06 7.5e-07 2.3e-06 1.7e-06 1.35e-06 1.15e-06 2.85e-06 1.35e-06 1.15e-06 1.9e-06 1.3e-06 2.1e-06
20 1.85e-06 2.5e-06 2.4e-06 2.5e-06 1.75e-06 2.6e-06 2.5e-06 2e-06 2.45e-06 2.4e-06 1.9e-06 1.8e-06 2.55e-06 2.35e-06 1.95e-06 1.9e-06 2.4e-06 1.8e-06 2.3e-06 1.8e-06 3.1e-06 2.9e-06 2.2e-06 1.55e-06 2.2e-06 1.95e-06 2.2e-06 2.1e-06 2.1e-06 2.3e-06 1.65e-06 1.9e-06 2.25e-06 1.9e-06 2.1e-06 1.85e-06 1.85e-06 2.3e-06 1.8e-06 2.4e-06 2.3e-06 2.35e-06 1.85e-06 2.75e-06 1.8e-06 1.8e-06 2.4e-06 2e-06 2.3e-06
21 3e-06 2.5e-06 2.35e-06 2.25e-06 2.9e-06 1.9e-06 1.5e-06 2.45e-06 2.45e-06 2.35e-06 2.6e-06 3e-06 1.65e-06 2.15e-06 2.9e-06 2.4e-06 2e-06 2.75e-06 2.05e-06 3e-06 2.9e-06 2.3e-06 3.3e-06 2.7e-06 3.25e-06 3.1e-06 2.6e-06 1.85e-06 3e-06 2.95e-06 2.75e-06 2.55e-06 2.2e-06 2.9e-06 2.65e-06 2.75e-06 2.35e-06 2.95e-06 3e-06 2.15e-06 2.05e-06 2.55e-06 3e-06 2e-06 2.7e-06 2.95e-06 2.55e-06 2.95e-06 2.05e-06
22 1.25e-06 2.7e-06 2.7e-06 2e-06 2.05e-06 2.85e-06 2.75e-06 2.4e-06 2.75e-06 3e-06 2.1e-06 2.05e-06 2.8e-06 2.7e-06 2.35e-06 2.2e-06 2.45e-06 2.45e-06 2.55e-06 1.95e-06 2.2e-06 3.3e-06 1.4e-06 1.85e-06 1.35e-06 1.35e-06 2.5e-06 2.4e-06 1.05e-06 1e-06 1.95e-06 2.2e-06 2.65e-06 2.05e-06 9.5e-07 1.3e-06 2.15e-06 2.4e-06 1.9e-06 2.05e-06 2.55e-06 2.55e-06 1.3e-06 3.1e-06 1.25e-06 1.25e-06 2.8e-06 1.5e-06 2.55e-06
23 1.1e-06 1.95e-06 2.05e-06 2.35e-06 4.5e-07 2.6e-06 3.1e-06 1.4e-06 1.8e-06 2.45e-06 1.2e-06 8e-07 2.85e-06 1.8e-06 2.05e-06 1.55e-06 2.5e-06 1.8e-06 1.65e-06 9e-07 1.55e-06 2.7e-06 1.85e-06 5e-07 1.8e-06 1.25e-06 1.95e-06 1.8e-06 1.8e-06 2.05e-06 1.5e-06 2.25e-06 2e-06 1.2e-06 1.85e-06 1.05e-06 1.5e-06 1.65e-06 8.5e-07 2.05e-06 1.65e-06 1.5e-06 1.15e-06 2.5e-06 1e-06 1.1e-06 2.15e-06 1.45e-06 1.65e-06
24 1.5e-06 2.6e-06 2.7e-06 2.1e-06 2e-06 2.9e-06 2.8e-06 2.25e-06 2.6e-06 2.9e-06 1.95e-06 2.05e-06 2.7e-06 2.7e-06 2.3e-06 2.2e-06 2.45e-06 2.45e-06 2.4e-06 2e-06 2.2e-06 3.25e-06 1.35e-06 1.8e-06 2.3e-06 1.65e-06 2.4e-06 2.4e-06 1.5e-06 1.55e-06 2e-06 2.1e-06 2.65e-06 2.1e-06 1.4e-06 1.55e-06 2.15e-06 2.3e-06 1.95e-06 2.25e-06 2.5e-06 2.6e-06 1.55e-06 2.95e-06 1.5e-06 1.5e-06 2.7e-06 1.75e-06 2.4e-06
25 1.05e-06 2.3e-06 2.45e-06 2.15e-06 1.4e-06 2.65e-06 2.9e-06 2e-06 2.4e-06 2.75e-06 1.8e-06 1.45e-06 2.85e-06 2.25e-06 2.25e-06 1.95e-06 2.5e-06 2.2e-06 2.25e-06 1.25e-06 1.95e-06 3.1e-06 1.35e-06 1.25e-06 1.65e-06 2.1e-06 2.2e-06 2.2e-06 1.4e-06 1.35e-06 1.65e-06 2.25e-06 2.35e-06 1.5e-06 1.25e-06 1.2e-06 1.9e-06 2e-06 1.25e-06 2.05e-06 2.1e-06 1.9e-06 1.05e-06 2.9e-06 1.15e-06 1.05e-06 2.4e-06 1.35e-06 2.25e-06
26 2.1e-06 2.15e-06 2.6e-06 1.95e-06 2.15e-06 2.35e-06 2.45e-06 1.65e-06 2.2e-06 2.4e-06 1.65e-06 2e-06 2.1e-06 2.1e-06 2.05e-06 2.3e-06 2e-06 2.4e-06 1.85e-06 1.8e-06 2.2e-06 2.6e-06 2.5e-06 1.95e-06 2.4e-06 2.2e-06 2.8e-06 2.05e-06 2.15e-06 2.35e-06 2.05e-06 1.75e-06 2.5e-06 1.65e-06 2.15e-06 1.95e-06 2.25e-06 2e-06 1.9e-06 2.3e-06 2.05e-06 2.25e-06 2.1e-06 2.1e-06 1.9e-06 2.05e-06 1.85e-06 1.8e-06 1.85e-06
27 2.1e-06 2.25e-06 2.1e-06 2e-06 2e-06 1.9e-06 1.7e-06 1.8e-06 2.2e-06 2.15e-06 1.85e-06 2.05e-06 1.8e-06 1.85e-06 2.15e-06 1.9e-06 1.8e-06 2.15e-06 1.8e-06 2.05e-06 2.1e-06 1.85e-06 2.4e-06 1.8e-06 2.4e-06 2.2e-06 2.05e-06 3.1e-06 2.1e-06 2.2e-06 2e-06 1.95e-06 2e-06 1.9e-06 1.95e-06 1.85e-06 1.85e-06 2.35e-06 2.05e-06 1.9e-06 1.8e-06 2.15e-06 2.1e-06 2.05e-06 1.8e-06 2.05e-06 2.05e-06 2e-06 1.8e-06
28 1.3e-06 2.65e-06 2.6e-06 1.75e-06 2e-06 2.5e-06 2.4e-06 2.05e-06 2.65e-06 2.85e-06 1.8e-06 1.95e-06 2.45e-06 2.45e-06 2.15e-06 2.1e-06 2.1e-06 2.35e-06 2.25e-06 1.9e-06 2.1e-06 3e-06 1.05e-06 1.8e-06 1.5e-06 1.4e-06 2.15e-06 2.1e-06 1.1e-06 8.5e-07 1.9e-06 1.85e-06 2.55e-06 1.7e-06 7.5e-07 1.1e-06 2.05e-06 2.35e-06 1.85e-06 1.9e-06 2.3e-06 2.5e-06 1.35e-06 2.85e-06 1.05e-06 1.3e-06 2.4e-06 1.25e-06 2.25e-06
29 1.3e-06 2.7e-06 2.7e-06 1.65e-06 2.25e-06 2.45e-06 2.35e-06 2.35e-06 2.75e-06 2.95e-06 2.05e-06 2.2e-06 2.4e-06 2.5e-06 2.3e-06 2.2e-06 2.2e-06 2.4e-06 2.35e-06 2.1e-06 2.3e-06 2.95e-06 1e-06 2.05e-06 1.55e-06 1.35e-06 2.35e-06 2.2e-06 8.5e-07 6e-07 2.05e-06 2.05e-06 2.65e-06 1.95e-06 4.5e-07 1.1e-06 2.15e-06 2.55e-06 2.05e-06 1.75e-06 2.35e-06 2.55e-06 1.35e-06 2.9e-06 1.05e-06 1.3e-06 2.55e-06 1.3e-06 2.35e-06
30 1.6e-06 2.25e-06 2.25e-06 2.3e-06 1.7e-06 2.35e-06 2.25e-06 1.9e-06 2.35e-06 2.25e-06 1.8e-06 1.65e-06 2.35e-06 2.15e-06 1.9e-06 1.75e-06 2.2e-06 1.85e-06 2.2e-06 1.5e-06 1.65e-06 2.75e-06 1.95e-06 1.5e-06 2e-06 1.65e-06 2.05e-06 2e-06 1.9e-06 2.05e-06 2.6e-06 1.65e-06 2.1e-06 1.65e-06 1.85e-06 1.7e-06 1.7e-06 2.1e-06 1.55e-06 2.2e-06 2.1e-06 2.05e-06 1.55e-06 2.6e-06 1.65e-06 1.5e-06 2.2e-06 1.75e-06 2.2e-06
31 2.15e-06 2.3e-06 2.45e-06 1.75e-06 2.45e-06 2.3e-06 1.65e-06 1.8e-06 2.3e-06 2.05e-06 1.45e-06 2.4e-06 1.55e-06 2.35e-06 1.55e-06 1.95e-06 1.55e-06 2.1e-06 1.95e-06 2.35e-06 1.9e-06 2.55e-06 2.2e-06 2.25e-06 2.1e-06 2.25e-06 1.75e-06 1.95e-06 1.85e-06 2.05e-06 1.65e-06 1.6e-06 2.35e-06 2.15e-06 1.85e-06 1.95e-06 1.9e-06 2.05e-06 2.35e-06 2.15e-06 2.4e-06 2.9e-06 2.15e-06 1.95e-06 1.9e-06 2.1e-06 2.1e-06 1.95e-06 1.95e-06
32 2.3e-06 2.4e-06 2.25e-06 2.45e-06 2.2e-06 2.25e-06 1.9e-06 2.25e-06 2.4e-06 2.4e-06 2.3e-06 2.25e-06 2.15e-06 2.3e-06 2.55e-06 2e-06 2.2e-06 2.35e-06 2.25e-06 2.2e-06 2.25e-06 2.2e-06 2.65e-06 2e-06 2.65e-06 2.35e-06 2.5e-06 2e-06 2.55e-06 2.65e-06 2.1e-06 2.35e-06 3.8e-06 2.35e-06 2.4e-06 2.3e-06 1.95e-06 2.55e-06 2.25e-06 2.35e-06 2.25e-06 2.3e-06 2.25e-06 2.5e-06 2.25e-06 2.2e-06 2.5e-06 2.45e-06 2.25e-06
33 1.45e-06 2.3e-06 2.5e-06 2.35e-06 1.4e-06 1.9e-06 2.8e-06 1.4e-06 2.45e-06 2.65e-06 1.6e-06 8.5e-07 2.75e-06 1.5e-06 2e-06 2e-06 2.3e-06 2.15e-06 2.05e-06 8.5e-07 1.9e-06 2.9e-06 2.05e-06 1.2e-06 2.1e-06 1.5e-06 1.65e-06 1.9e-06 1.7e-06 1.95e-06 1.65e-06 2.15e-06 2.35e-06 1e-07 1.75e-06 1.35e-06 1.95e-06 2.1e-06 7e-07 2.25e-06 1.35e-06 1.2e-06 1.4e-06 2.8e-06 1.3e-06 1.35e-06 1.25e-06 8.5e-07 2.05e-06
34 1.15e-06 2.45e-06 2.45e-06 1.45e-06 2.05e-06 2.15e-06 2.05e-06 2.15e-06 2.5e-06 2.7e-06 1.85e-06 2e-06 2.1e-06 2.25e-06 2.05e-06 1.95e-06 1.9e-06 2.15e-06 2.1e-06 1.9e-06 2.1e-06 2.65e-06 9.5e-07 1.85e-06 1.4e-06 1.25e-06 2.15e-06 1.95e-06 7.5e-07 4.5e-07 1.85e-06 1.85e-06 2.4e-06 1.75e-06 6e-07 1e-06 1.9e-06 2.35e-06 1.85e-06 1.55e-06 2.1e-06 2.3e-06 1.2e-06 2.65e-06 9.5e-07 1.15e-06 2.3e-06 1.2e-06 2.1e-06
35 1.1e-06 2.3e-06 2.35e-06 1.85e-06 1.25e-06 2.45e-06 2.65e-06 1.65e-06 2.25e-06 2.65e-06 1.4e-06 1.4e-06 2.55e-06 2e-06 2e-06 1.85e-06 2.2e-06 2.1e-06 1.85e-06 1.4e-06 1.85e-06 2.75e-06 1.3e-06 1.05e-06 1.55e-06 1.2e-06 1.95e-06 1.85e-06 1.1e-06 1.1e-06 1.7e-06 1.95e-06 2.3e-06 1.35e-06 1e-06 1.6e-06 1.8e-06 2e-06 1.35e-06 1.75e-06 1.85e-06 2e-06 1.15e-06 2.55e-06 8e-07 1.1e-06 2.2e-06 1.15e-06 1.85e-06
36 1.8e-06 2.25e-06 2.1e-06 2.25e-06 1.7e-06 2.15e-06 1.85e-06 1.95e-06 2.2e-06 2.25e-06 1.8e-06 1.8e-06 2e-06 2.15e-06 2.1e-06 1.55e-06 2.05e-06 1.9e-06 2.05e-06 1.8e-06 1.85e-06 2.35e-06 2.15e-06 1.5e-06 2.15e-06 1.9e-06 2.25e-06 1.85e-06 2.05e-06 2.15e-06 1.7e-06 1.9e-06 1.95e-06 1.95e-06 1.9e-06 1.8e-06 3e-06 2.2e-06 1.8e-06 2.15e-06 2.1e-06 2.2e-06 1.8e-06 2.45e-06 1.75e-06 1.75e-06 2.25e-06 2e-06 2.05e-06
37 1.85e-06 2.1e-06 2.6e-06 2.2e-06 1.8e-06 2.9e-06 2.95e-06 1.8e-06 2.1e-06 2.5e-06 1.65e-06 1.95e-06 2.5e-06 2.4e-06 2.3e-06 2.25e-06 2.35e-06 2.55e-06 2e-06 1.85e-06 2.3e-06 2.95e-06 2.4e-06 1.65e-06 2.3e-06 2e-06 2e-06 2.35e-06 2.35e-06 2.55e-06 2.1e-06 2.05e-06 2.55e-06 2.1e-06 2.35e-06 2e-06 2.2e-06 3.1e-06 1.8e-06 2.45e-06 2.35e-06 2.35e-06 1.9e-06 2.2e-06 1.95e-06 1.9e-06 2.3e-06 2.1e-06 2e-06
38 1.15e-06 2.1e-06 2.35e-06 2.45e-06 1e-06 2.35e-06 3.1e-06 1.6e-06 2.2e-06 2.6e-06 1.6e-06 8.5e-07 2.95e-06 1.75e-06 2.15e-06 1.85e-06 2.55e-06 2.05e-06 2.05e-06 7.5e-07 1.8e-06 3e-06 1.9e-06 8.5e-07 1.95e-06 1.25e-06 1.9e-06 2.05e-06 1.85e-06 2.05e-06 1.55e-06 2.35e-06 2.25e-06 7e-07 1.85e-06 1.35e-06 1.8e-06 1.8e-06 1.3e-06 2.25e-06 1.6e-06 1.3e-06 1.15e-06 2.8e-06 1.3e-06 1.15e-06 1.8e-06 1.2e-06 2.05e-06
