 slim_762229829 slim_762229814 slim_762229858 slim_762229861 slim_762229840 slim_762229826 slim_762229832 slim_762229801 slim_762229853 slim_762229819 slim_762229802 slim_762229810 slim_762229806 slim_762229848 slim_762229844 slim_762229815 slim_762229835 slim_762229821 slim_762229830 slim_762229849 slim_762229842 slim_762229816 slim_762229809 slim_762229820 slim_762229841 slim_762229837 slim_762229852 slim_762229817 slim_762229847 slim_762229860 slim_762229855 slim_762229851 slim_762229825 slim_762229804 slim_762229831 slim_762229824 slim_762229807 slim_762229854 slim_762229834 slim_762229838 slim_762229805 slim_762229862 slim_762229845 slim_762229818 slim_762229856 slim_762229833 slim_762229823 slim_762229839 slim_762229857 slim_762229828 slim_762229808 slim_762229827 slim_762229836 slim_762229822 slim_762229859 slim_762229843 slim_762229846 slim_762229813 slim_762229803 slim_762229812 slim_762229850 slim_762229811
0 1.9e-06 1.7e-06 1.65e-06 2.35e-06 2.8e-06 2.4e-06 1.65e-06 1.55e-06 2.7e-06 3e-06 2.05e-06 2e-06 2.5e-06 2.45e-06 2.35e-06 1.6e-06 2.6e-06 3.1e-06 1.95e-06 2.35e-06 2.2e-06 1.95e-06 2e-06 2.5e-06 1.6e-06 1.75e-06 2.25e-06 2.55e-06 2.1e-06 2.55e-06 1.45e-06 1.85e-06 2.1e-06 1.6e-06 1.4e-06 2.45e-06 2.6e-06 2.55e-06 2.15e-06 2.7e-06 2.3e-06 2.6e-06 2.7e-06 2.6e-06 2.2e-06 2.3e-06 2.75e-06 2.65e-06 2.05e-06 2.15e-06 1.6e-06 2.55e-06 2.1e-06 2.5e-06 2.55e-06 2.05e-06 2.65e-06 2.95e-06 1.35e-06 2.95e-06 2.05e-06 2.45e-06
1 1.7e-06 2.7e-06 1.95e-06 2.3e-06 2.5e-06 2.2e-06 2e-06 2e-06 2.65e-06 2.55e-06 2.5e-06 2.1e-06 2.55e-06 2.45e-06 1.85e-06 1.85e-06 2.7e-06 2.75e-06 2.05e-06 2.35e-06 2.35e-06 1.9e-06 2.05e-06 2.55e-06 2.2e-06 1.9e-06 2.45e-06 2.35e-06 2.4e-06 2.7e-06 1.9e-06 2.1e-06 2.4e-06 2.2e-06 1.85e-06 2.35e-06 2.55e-06 2.5e-06 2.25e-06 2.4e-06 2.05e-06 2.6e-06 1.9e-06 2.55e-06 2.55e-06 2.4e-06 2.45e-06 2.55e-06 2.55e-06 2.3e-06 1.85e-06 2.5e-06 2.4e-06 2.7e-06 2.45e-06 2.4e-06 2.45e-06 2.45e-06 1.9e-06 2.6e-06 2.35e-06 2.6e-06
2 1.65e-06 1.95e-06 1.7e-06 2.05e-06 2.15e-06 2.1e-06 1.55e-06 1.8e-06 1.6e-06 2.6e-06 2.2e-06 1.95e-06 2.1e-06 2.4e-06 1.75e-06 1.05e-06 2.35e-06 2.7e-06 1.55e-06 1.2e-06 1.95e-06 1.95e-06 1.05e-06 2.1e-06 1.45e-06 1.5e-06 1.65e-06 1.7e-06 1.55e-06 2.3e-06 1.6e-06 2e-06 1.55e-06 1.45e-06 1.7e-06 1.6e-06 2.15e-06 1.6e-06 1.3e-06 2.05e-06 2e-06 2.3e-06 2.65e-06 2.4e-06 2.2e-06 9e-07 2.15e-06 2.1e-06 2.05e-06 2.2e-06 1.05e-06 1.6e-06 1.55e-06 2.1e-06 2.1e-06 2.2e-06 1.75e-06 2.6e-06 1.65e-06 2.6e-06 1.5e-06 2.4e-06
3 2.35e-06 2.3e-06 2.05e-06 2.5e-06 1.85e-06 1.45e-06 2.3e-06 2.4e-06 1.95e-06 1.75e-06 2.2e-06 2.05e-06 2e-06 2.05e-06 2.25e-06 2.1e-06 2.05e-06 1.9e-06 1.95e-06 1.95e-06 2.1e-06 1.9e-06 1.9e-06 2e-06 2.3e-06 1.85e-06 2.2e-06 1.8e-06 2.25e-06 2.15e-06 2.2e-06 2.1e-06 2.25e-06 2.3e-06 2.25e-06 1.75e-06 1.95e-06 1.65e-06 2.05e-06 2.05e-06 1.75e-06 1.7e-06 2.05e-06 1.95e-06 2.35e-06 2.1e-06 1.8e-06 1.95e-06 2.4e-06 2.2e-06 2.1e-06 1.65e-06 2.25e-06 2.15e-06 1.85e-06 2.45e-06 1.9e-06 1.65e-06 2.15e-06 1.75e-06 2.2e-06 2.15e-06
4 2.8e-06 2.5e-06 2.15e-06 1.85e-06 2.6e-06 1.75e-06 2.4e-06 2.7e-06 1.7e-06 1.45e-06 2.2e-06 2.35e-06 2.15e-06 1.95e-06 2.1e-06 2.3e-06 1.95e-06 1.7e-06 1.9e-06 1.6e-06 2e-06 2.1e-06 2.05e-06 2.15e-06 2.4e-06 1.75e-06 2.25e-06 1.65e-06 2.3e-06 2.1e-06 2.6e-06 2.45e-06 2.3e-06 2.4e-06 2.65e-06 1.8e-06 1.95e-06 1.75e-06 2e-06 1.65e-06 1.95e-06 1.9e-06 1.9e-06 1.75e-06 2.55e-06 1.95e-06 1.4e-06 1.7e-06 2.55e-06 2.3e-06 2.3e-06 1.75e-06 2.3e-06 2.35e-06 1.85e-06 2.7e-06 1.6e-06 1.35e-06 2.55e-06 1.7e-06 2.25e-06 2.3e-06
5 2.4e-06 2.2e-06 2.1e-06 1.45e-06 1.75e-06 2.1e-06 2.4e-06 2.3e-06 1.85e-06 1.65e-06 2.15e-06 1.85e-06 1.85e-06 1.85e-06 2.05e-06 2.1e-06 1.75e-06 1.6e-06 1.65e-06 1.85e-06 1.9e-06 1.9e-06 1.75e-06 1.85e-06 2.25e-06 1.8e-06 2.1e-06 1.7e-06 2.05e-06 1.95e-06 2.15e-06 1.8e-06 2.05e-06 2.25e-06 2.15e-06 1.45e-06 1.75e-06 1.5e-06 1.85e-06 1.95e-06 1.6e-06 1.65e-06 1.85e-06 1.85e-06 2.15e-06 2e-06 1.7e-06 1.7e-06 2.15e-06 1.95e-06 2.1e-06 1.5e-06 2.05e-06 1.9e-06 1.4e-06 2.35e-06 1.8e-06 1.55e-06 2.05e-06 1.45e-06 2e-06 1.75e-06
6 1.65e-06 2e-06 1.55e-06 2.3e-06 2.4e-06 2.4e-06 2.2e-06 1.8e-06 2.45e-06 2.45e-06 2.35e-06 2.25e-06 2.7e-06 2.15e-06 2.25e-06 1.75e-06 2.5e-06 2.8e-06 2.2e-06 2.1e-06 2.05e-06 1.95e-06 1.9e-06 2.7e-06 1.9e-06 1.95e-06 2.35e-06 2.15e-06 1.95e-06 2.4e-06 1.55e-06 2.05e-06 1.95e-06 1.9e-06 1.65e-06 2.3e-06 2.6e-06 2.3e-06 2.15e-06 2.05e-06 2.1e-06 2.6e-06 2.45e-06 2.25e-06 2.1e-06 2.05e-06 2.35e-06 2.65e-06 1.85e-06 2.2e-06 1.75e-06 2.3e-06 1.95e-06 2.25e-06 2.5e-06 2.15e-06 2.25e-06 2.4e-06 1.8e-06 2.65e-06 1.9e-06 2.4e-06
7 1.55e-06 2e-06 1.8e-06 2.4e-06 2.7e-06 2.3e-06 1.8e-06 2.9e-06 2.5e-06 3.05e-06 2.3e-06 2.2e-06 2.5e-06 2.25e-06 2.3e-06 1.75e-06 2.55e-06 3.05e-06 1.75e-06 2.15e-06 1.9e-06 2.25e-06 1.85e-06 2.5e-06 1.85e-06 1.9e-06 2.4e-06 2.5e-06 1.8e-06 2.25e-06 1.5e-06 1.6e-06 1.8e-06 1.85e-06 1.45e-06 2.35e-06 2.45e-06 2.4e-06 1.95e-06 2.75e-06 2.3e-06 2.75e-06 2.8e-06 2.65e-06 2.25e-06 2.1e-06 2.7e-06 2.5e-06 1.6e-06 1.9e-06 1.75e-06 2.4e-06 1.8e-06 2.25e-06 2.4e-06 2.1e-06 2.55e-06 3e-06 1.65e-06 2.95e-06 1.75e-06 2.2e-06
8 2.7e-06 2.65e-06 1.6e-06 1.95e-06 1.7e-06 1.85e-06 2.45e-06 2.5e-06 2e-06 2.15e-06 1.95e-06 2.1e-06 1.8e-06 2.3e-06 1.9e-06 1.75e-06 1.75e-06 2e-06 1.6e-06 1.05e-06 1.9e-06 2.4e-06 1.35e-06 1.8e-06 1.95e-06 1.7e-06 1.7e-06 1.6e-06 1.75e-06 1.75e-06 2.4e-06 2.25e-06 1.75e-06 1.95e-06 2.45e-06 1.35e-06 1.6e-06 1.45e-06 1.4e-06 1.8e-06 2.15e-06 2.25e-06 2.55e-06 2.1e-06 2.35e-06 1.05e-06 1.75e-06 1.45e-06 2.25e-06 2.2e-06 1.75e-06 1.45e-06 1.75e-06 1.85e-06 1.6e-06 2.5e-06 1.6e-06 2.2e-06 2.3e-06 1.95e-06 1.7e-06 2.05e-06
9 3e-06 2.55e-06 2.6e-06 1.75e-06 1.45e-06 1.65e-06 2.45e-06 3.05e-06 2.15e-06 5e-07 2.4e-06 2.4e-06 2.3e-06 1.65e-06 2.35e-06 2.75e-06 2.4e-06 1.15e-06 2.4e-06 2.5e-06 2.75e-06 1.6e-06 2.6e-06 2.3e-06 2.8e-06 2.4e-06 2.4e-06 1.4e-06 2.8e-06 2.4e-06 2.9e-06 2.8e-06 2.8e-06 2.8e-06 2.95e-06 2e-06 2.25e-06 1.7e-06 2.55e-06 1.3e-06 1.6e-06 1.25e-06 1.2e-06 1.65e-06 2.55e-06 2.6e-06 1.4e-06 2.25e-06 2.95e-06 3e-06 2.75e-06 1.7e-06 2.8e-06 2.5e-06 2e-06 2.65e-06 1.45e-06 3e-07 2.85e-06 1e-06 2.75e-06 2.4e-06
