 slim_762477353 slim_762477370 slim_762477384 slim_762477392 slim_762477366 slim_762477367 slim_762477377 slim_762477374 slim_762477358 slim_762477375 slim_762477372 slim_762477355 slim_762477361 slim_762477351 slim_762477391 slim_762477357 slim_762477362 slim_762477381 slim_762477369 slim_762477373 slim_762477363 slim_762477385 slim_762477387 slim_762477386 slim_762477352 slim_762477365 slim_762477360 slim_762477359 slim_762477382 slim_762477364 slim_762477390 slim_762477356 slim_762477383 slim_762477380 slim_762477368 slim_762477389 slim_762477371 slim_762477376 slim_762477388 slim_762477379 slim_762477378 slim_762477354
10 1.1e-06 1.25e-06 1.65e-06 1.4e-06 2e-06 1.45e-06 1.15e-06 1.4e-06 2.6e-06 1.5e-06 1.3e-06 1.45e-06 1.6e-06 9e-07 1.5e-06 1.3e-06 9.5e-07 2.6e-06 1.25e-06 1.3e-06 1.15e-06 1.5e-06 1.5e-06 1.5e-06 1.05e-06 1e-06 1.2e-06 1.3e-06 1.5e-06 9.5e-07 1.35e-06 1.1e-06 1.05e-06 1.4e-06 1.35e-06 2e-06 1.2e-06 1.45e-06 1.5e-06 2.05e-06 1.55e-06 1.05e-06
11 1.45e-06 1.6e-06 2.1e-06 6.5e-07 1.95e-06 1.9e-06 1.4e-06 1.25e-06 2.4e-06 1.55e-06 1.45e-06 0.0 2.05e-06 1.55e-06 1.1e-06 8e-07 9.5e-07 2.95e-06 6.5e-07 7e-07 1.7e-06 1e-06 1.55e-06 1.5e-07 1.85e-06 1.45e-06 1.6e-06 1.3e-06 1.6e-06 1.7e-06 1.6e-06 1.45e-06 1.3e-06 8e-07 1.35e-06 2e-06 6e-07 5.5e-07 1.55e-06 2.05e-06 2.2e-06 1.4e-06
12 1.7e-06 1.6e-06 1.85e-06 1.9e-06 2.65e-06 1.8e-06 1.8e-06 1.9e-06 3.05e-06 1.75e-06 1.6e-06 2.05e-06 2.9e-06 1.5e-06 1.85e-06 2.05e-06 1.75e-06 2.8e-06 1.75e-06 1.8e-06 1.6e-06 1.95e-06 1.75e-06 2.15e-06 1.55e-06 1.85e-06 1.6e-06 1.65e-06 2e-06 1.75e-06 1.7e-06 1.7e-06 1.45e-06 1.9e-06 1.95e-06 2.45e-06 2.05e-06 2.25e-06 1.95e-06 2.5e-06 1.65e-06 1.65e-06
13 1.05e-06 5.5e-07 2.25e-06 1.5e-06 2.6e-06 1.95e-06 1.05e-06 1.6e-06 3.05e-06 1.15e-06 9e-07 1.55e-06 1.5e-06 5e-07 1.85e-06 1.75e-06 9e-07 2.8e-06 9e-07 9.5e-07 5.5e-07 1.25e-06 1.2e-06 1.65e-06 6e-07 1.3e-06 1.15e-06 9.5e-07 1.95e-06 1.15e-06 1.15e-06 1.1e-06 2.5e-07 1.05e-06 1.7e-06 1.65e-06 1.55e-06 1.9e-06 2e-06 1.7e-06 2.15e-06 1.05e-06
14 1.6e-06 1.95e-06 1.7e-06 1.35e-06 1.95e-06 1.4e-06 1.7e-06 1.45e-06 2.35e-06 1.85e-06 1.5e-06 1.1e-06 1.85e-06 1.85e-06 2.2e-06 1.3e-06 1.45e-06 2.5e-06 1.45e-06 1.5e-06 1.95e-06 1.65e-06 1.85e-06 1.2e-06 1.9e-06 1.55e-06 1.55e-06 1.65e-06 1.65e-06 1.65e-06 1.8e-06 1.6e-06 1.8e-06 1.6e-06 1.5e-06 2.45e-06 1.3e-06 1.3e-06 1.55e-06 2.5e-06 1.1e-06 1.55e-06
15 1.45e-06 1.8e-06 1.85e-06 1.15e-06 2e-06 1.65e-06 1.55e-06 1.4e-06 2.35e-06 1.65e-06 1.3e-06 8e-07 2.05e-06 1.75e-06 1.3e-06 1.6e-06 1.25e-06 2.75e-06 1.25e-06 1.3e-06 1.8e-06 1.4e-06 1.65e-06 9e-07 1.85e-06 1.4e-06 1.6e-06 1.5e-06 1.3e-06 1.55e-06 1.6e-06 1.45e-06 1.7e-06 1.4e-06 1.3e-06 2.15e-06 1e-06 1e-06 1.3e-06 2.2e-06 1.8e-06 1.4e-06
16 1.25e-06 1.25e-06 1.95e-06 1.1e-06 2.05e-06 1.7e-06 1.2e-06 1.4e-06 2.7e-06 1.55e-06 9.5e-07 9.5e-07 1.75e-06 9e-07 1.45e-06 1.25e-06 1.5e-06 2.85e-06 9.5e-07 1e-06 1.15e-06 1.3e-06 1.55e-06 1e-06 1.2e-06 1.15e-06 1.35e-06 1.3e-06 1.75e-06 1.2e-06 1.4e-06 1.25e-06 9.5e-07 1.1e-06 1.5e-06 2e-06 1.05e-06 1.2e-06 1.75e-06 2.05e-06 1.95e-06 1.2e-06
17 2.65e-06 2.65e-06 2.85e-06 2.9e-06 2.8e-06 2.45e-06 2.85e-06 2.85e-06 2.4e-06 2.75e-06 2.6e-06 2.95e-06 2.8e-06 2.8e-06 2.5e-06 2.75e-06 2.85e-06 4.1e-06 2.85e-06 2.9e-06 2.65e-06 2.8e-06 2.75e-06 3.05e-06 2.7e-06 2.75e-06 2.55e-06 2.55e-06 2.65e-06 2.7e-06 2.7e-06 2.65e-06 2.75e-06 3e-06 2.6e-06 2.85e-06 2.95e-06 3.05e-06 2.6e-06 2.9e-06 2.05e-06 2.6e-06
18 1.25e-06 9.5e-07 2.25e-06 1e-06 2.35e-06 2e-06 1.2e-06 1.4e-06 2.7e-06 1.25e-06 1.25e-06 6.5e-07 1.75e-06 9e-07 1.45e-06 1.25e-06 9.5e-07 2.85e-06 1.3e-06 7e-07 1.05e-06 1e-06 1.25e-06 8e-07 1.2e-06 1.45e-06 1.35e-06 1e-06 1.75e-06 1.5e-06 1.3e-06 1.25e-06 6.5e-07 8e-07 1.5e-06 1.7e-06 1.05e-06 1.2e-06 1.75e-06 1.75e-06 2.25e-06 1.2e-06
19 1.3e-06 1e-06 2.3e-06 1.05e-06 2.4e-06 2.05e-06 1.25e-06 1.45e-06 2.75e-06 1.3e-06 1.3e-06 7e-07 1.8e-06 9.5e-07 1.5e-06 1.3e-06 1e-06 2.9e-06 7e-07 1.4e-06 1.1e-06 1.05e-06 1.3e-06 8.5e-07 1.25e-06 1.5e-06 1.4e-06 1.05e-06 1.8e-06 1.55e-06 1.35e-06 1.3e-06 7e-07 8.5e-07 1.55e-06 1.75e-06 1.1e-06 1.25e-06 1.8e-06 1.8e-06 2.3e-06 1.25e-06
20 1.2e-06 4e-07 2.4e-06 1.65e-06 2.85e-06 2e-06 1.25e-06 1.7e-06 2.9e-06 1.15e-06 1.15e-06 1.7e-06 1.6e-06 5.5e-07 1.95e-06 1.8e-06 1.15e-06 2.65e-06 1.05e-06 1.1e-06 8e-07 1.1e-06 1.15e-06 1.8e-06 7e-07 1.45e-06 1.25e-06 9e-07 1.85e-06 1.35e-06 1.1e-06 1.2e-06 4e-07 1.2e-06 1.7e-06 1.6e-06 1.8e-06 2.05e-06 1.9e-06 1.65e-06 2.2e-06 1.15e-06
21 1.45e-06 1e-06 2.4e-06 1.35e-06 2.6e-06 2.05e-06 1.5e-06 1.6e-06 2.65e-06 1.4e-06 1.5e-06 1e-06 1.95e-06 1.25e-06 1.65e-06 1.4e-06 1.3e-06 2.8e-06 1e-06 1.05e-06 1.1e-06 2e-06 1.4e-06 1.15e-06 1.4e-06 1.6e-06 1.55e-06 1.15e-06 1.75e-06 1.7e-06 1.45e-06 1.45e-06 1e-06 1.15e-06 1.6e-06 1.85e-06 1.4e-06 1.45e-06 1.75e-06 1.9e-06 2.3e-06 1.4e-06
22 1.45e-06 1.05e-06 2.3e-06 1.35e-06 2.9e-06 2.15e-06 1.55e-06 1.85e-06 2.85e-06 1e-06 1.5e-06 1.55e-06 1.75e-06 1.2e-06 1.85e-06 1.65e-06 1.55e-06 2.75e-06 1.25e-06 1.3e-06 1.15e-06 1.4e-06 1.9e-06 1.7e-06 1.3e-06 1.8e-06 1.5e-06 1.1e-06 1.45e-06 1.75e-06 1.05e-06 1.45e-06 9.5e-07 1.4e-06 1.65e-06 1.85e-06 1.75e-06 1.95e-06 1.45e-06 1.9e-06 2.15e-06 1.4e-06
23 1.55e-06 1.75e-06 2.15e-06 7.5e-07 2e-06 1.95e-06 1.5e-06 1.35e-06 2.5e-06 1.7e-06 1.5e-06 1.5e-07 2.15e-06 1.65e-06 1.2e-06 9e-07 1e-06 3.05e-06 8e-07 8.5e-07 1.8e-06 1.15e-06 1.7e-06 3e-07 1.95e-06 1.5e-06 1.7e-06 1.45e-06 1.7e-06 1.75e-06 1.7e-06 1.55e-06 1.45e-06 8.5e-07 1.45e-06 2.15e-06 7e-07 5.5e-07 1.65e-06 2.2e-06 2.25e-06 1.5e-06
24 1.05e-06 7e-07 2.2e-06 1.8e-06 2.7e-06 1.75e-06 1.25e-06 1.65e-06 2.95e-06 1.3e-06 1.05e-06 1.85e-06 1.55e-06 6e-07 1.9e-06 1.85e-06 1.2e-06 2.7e-06 1.2e-06 1.25e-06 7e-07 1.4e-06 1.3e-06 1.95e-06 1.1e-06 1.3e-06 1.2e-06 1.1e-06 1.9e-06 1.2e-06 1.25e-06 1.05e-06 5.5e-07 1.35e-06 1.75e-06 1.8e-06 1.85e-06 2.05e-06 1.85e-06 1.85e-06 1.95e-06 1e-06
25 1.35e-06 1.55e-06 1.8e-06 1.6e-06 2.05e-06 1.4e-06 1.45e-06 1.5e-06 2.6e-06 1.8e-06 1e-06 1.45e-06 1.85e-06 1.3e-06 1.55e-06 1.4e-06 1.15e-06 2.75e-06 1.45e-06 1.5e-06 1.45e-06 1.6e-06 1.8e-06 1.5e-06 1.3e-06 1.7e-06 1.45e-06 1.6e-06 1.7e-06 1.05e-06 1.65e-06 1.35e-06 1.45e-06 1.6e-06 1.55e-06 2.3e-06 1.45e-06 1.3e-06 1.6e-06 2.35e-06 1.65e-06 1.3e-06
26 1.3e-06 1.25e-06 1.85e-06 1.6e-06 2.3e-06 1.45e-06 1.4e-06 1.5e-06 2.75e-06 1.5e-06 1.2e-06 1.6e-06 1.6e-06 1.15e-06 1.55e-06 1.6e-06 1.35e-06 2.55e-06 1.35e-06 1.4e-06 1.25e-06 1.55e-06 1.5e-06 1.7e-06 1.2e-06 1.45e-06 2.2e-06 1.3e-06 1.7e-06 1.35e-06 1.45e-06 1.25e-06 1.1e-06 1.5e-06 1.55e-06 2.05e-06 1.6e-06 1.8e-06 1.65e-06 2.1e-06 1.5e-06 1.25e-06
27 1.25e-06 8e-07 2.2e-06 1.35e-06 2.65e-06 2e-06 1.25e-06 1.65e-06 2.65e-06 1.1e-06 1.3e-06 1.3e-06 1.65e-06 9.5e-07 1.65e-06 1.5e-06 1.3e-06 2.55e-06 1e-06 1.05e-06 9e-07 1.15e-06 1.1e-06 1.45e-06 1.1e-06 1.6e-06 1.3e-06 1.4e-06 1.45e-06 1.5e-06 1.15e-06 1.25e-06 7e-07 1.1e-06 1.4e-06 1.65e-06 1.5e-06 1.75e-06 1.6e-06 1.65e-06 2e-06 1.2e-06
28 1.6e-06 1.85e-06 1.85e-06 1.4e-06 2.45e-06 1.8e-06 1.8e-06 1.8e-06 2.5e-06 1.45e-06 1.5e-06 1.6e-06 2e-06 1.95e-06 1.65e-06 1.3e-06 1.75e-06 2.65e-06 1.75e-06 1.8e-06 1.85e-06 1.75e-06 1.45e-06 1.7e-06 1.9e-06 1.7e-06 1.7e-06 1.45e-06 1.8e-06 1.7e-06 1.4e-06 1.6e-06 1.9e-06 1.9e-06 1.4e-06 2.3e-06 1.6e-06 1.7e-06 1.1e-06 2.35e-06 1.7e-06 1.55e-06
29 1.25e-06 1.45e-06 1.5e-06 1.65e-06 1.8e-06 1.5e-06 1.1e-06 1.55e-06 2.7e-06 1.75e-06 9.5e-07 1.7e-06 1.75e-06 1.15e-06 1.65e-06 1.55e-06 1.2e-06 2.7e-06 1.5e-06 1.55e-06 1.35e-06 1.7e-06 1.75e-06 1.75e-06 1.2e-06 1.05e-06 1.35e-06 1.5e-06 1.7e-06 1.4e-06 1.6e-06 1.25e-06 1.3e-06 1.65e-06 1.25e-06 2.2e-06 1.45e-06 1.7e-06 1.65e-06 2.25e-06 1.6e-06 1.2e-06
30 1.4e-06 1.1e-06 2.15e-06 1.3e-06 2.75e-06 2e-06 1.5e-06 1.8e-06 2.8e-06 1.05e-06 1.35e-06 1.6e-06 1.7e-06 1.15e-06 1.8e-06 1.6e-06 1.4e-06 2.7e-06 1.3e-06 1.35e-06 1.1e-06 1.45e-06 1.05e-06 1.7e-06 1.25e-06 1.65e-06 1.45e-06 1.15e-06 1.4e-06 1.6e-06 2e-06 1.4e-06 1e-06 1.45e-06 1.6e-06 1.9e-06 1.7e-06 1.9e-06 1.4e-06 1.95e-06 2e-06 1.35e-06
31 1.1e-06 1.2e-06 1.9e-06 1.5e-06 2.3e-06 1.65e-06 1.3e-06 1.5e-06 2.65e-06 1.45e-06 1.1e-06 1.45e-06 1.7e-06 1.1e-06 1.6e-06 1.45e-06 1.25e-06 2.65e-06 1.25e-06 1.3e-06 1.2e-06 1.45e-06 1.45e-06 1.55e-06 1.05e-06 1.35e-06 1.25e-06 1.25e-06 1.6e-06 1.25e-06 1.4e-06 2.1e-06 1.05e-06 1.4e-06 1.45e-06 1.95e-06 1.45e-06 1.65e-06 1.55e-06 2e-06 1.75e-06 1.05e-06
32 1.05e-06 3e-07 2.4e-06 1.35e-06 2.75e-06 2.1e-06 1e-06 1.55e-06 3e-06 9.5e-07 1.05e-06 1.3e-06 1.45e-06 2.5e-07 1.8e-06 1.7e-06 9.5e-07 2.75e-06 6.5e-07 7e-07 4e-07 1e-06 9.5e-07 1.45e-06 5.5e-07 1.45e-06 1.1e-06 7e-07 1.9e-06 1.3e-06 1e-06 1.05e-06 0.0 8e-07 1.65e-06 1.4e-06 1.5e-06 1.85e-06 1.95e-06 1.45e-06 2.3e-06 1e-06
33 1.4e-06 1.1e-06 2.4e-06 1.15e-06 2.5e-06 2.15e-06 1.3e-06 1.55e-06 2.85e-06 1.4e-06 1.4e-06 8e-07 1.9e-06 1.05e-06 1.6e-06 1.4e-06 1.1e-06 3e-06 8e-07 8.5e-07 1.2e-06 1.15e-06 1.4e-06 8.5e-07 1.35e-06 1.6e-06 1.5e-06 1.1e-06 1.9e-06 1.65e-06 1.45e-06 1.4e-06 8e-07 1.6e-06 1.65e-06 1.85e-06 1.2e-06 1.25e-06 1.9e-06 1.85e-06 2.4e-06 1.35e-06
34 1.45e-06 1.7e-06 1.6e-06 1.4e-06 1.9e-06 1.75e-06 1.35e-06 1.65e-06 2.45e-06 1.65e-06 1.35e-06 1.35e-06 1.95e-06 1.7e-06 1.5e-06 1.3e-06 1.5e-06 2.6e-06 1.5e-06 1.55e-06 1.7e-06 1.6e-06 1.65e-06 1.45e-06 1.75e-06 1.55e-06 1.55e-06 1.4e-06 1.4e-06 1.25e-06 1.6e-06 1.45e-06 1.65e-06 1.65e-06 1.7e-06 2.2e-06 1.3e-06 1.55e-06 1.4e-06 2.25e-06 1.65e-06 1.4e-06
35 1.95e-06 1.5e-06 3e-06 2.15e-06 3.1e-06 2.75e-06 2e-06 2.25e-06 2.85e-06 1.85e-06 2e-06 2e-06 2.45e-06 1.65e-06 2.45e-06 2.15e-06 2e-06 2.85e-06 1.7e-06 1.75e-06 1.6e-06 1.85e-06 1.85e-06 2.15e-06 1.8e-06 2.3e-06 2.05e-06 1.65e-06 2.3e-06 2.2e-06 1.9e-06 1.95e-06 1.4e-06 1.85e-06 2.2e-06 2.8e-06 2.2e-06 2.45e-06 2.35e-06 1.45e-06 2.9e-06 1.9e-06
36 1.45e-06 1.8e-06 1.85e-06 9.5e-07 1.85e-06 1.85e-06 1.35e-06 1.4e-06 2.55e-06 1.75e-06 1.2e-06 6e-07 2.05e-06 1.55e-06 1.3e-06 1e-06 1.05e-06 2.95e-06 1.05e-06 1.1e-06 1.8e-06 1.4e-06 1.75e-06 7e-07 1.85e-06 1.45e-06 1.6e-06 1.5e-06 1.6e-06 1.45e-06 1.7e-06 1.45e-06 1.5e-06 1.2e-06 1.3e-06 2.2e-06 1.2e-06 9.5e-07 1.6e-06 2.25e-06 2e-06 1.4e-06
37 1.65e-06 2.05e-06 2.05e-06 1.1e-06 2e-06 1.75e-06 1.7e-06 1.45e-06 2.5e-06 1.95e-06 1.45e-06 5.5e-07 2.25e-06 1.9e-06 1.3e-06 1e-06 1.2e-06 3.05e-06 1.2e-06 1.25e-06 2.05e-06 1.45e-06 1.95e-06 5.5e-07 2.05e-06 1.3e-06 1.8e-06 1.75e-06 1.7e-06 1.7e-06 1.9e-06 1.65e-06 1.85e-06 1.25e-06 1.55e-06 2.45e-06 9.5e-07 1.1e-06 1.6e-06 2.5e-06 2.05e-06 1.6e-06
38 1.55e-06 1.9e-06 1.75e-06 1.4e-06 2.35e-06 1.6e-06 1.8e-06 1.7e-06 2.35e-06 1.45e-06 1.5e-06 1.55e-06 1.95e-06 2e-06 1.55e-06 1.3e-06 1.75e-06 2.6e-06 1.75e-06 1.8e-06 1.9e-06 1.75e-06 1.45e-06 1.65e-06 1.85e-06 1.6e-06 1.65e-06 1.6e-06 1.1e-06 1.65e-06 1.4e-06 1.55e-06 1.95e-06 1.9e-06 1.4e-06 2.35e-06 1.6e-06 1.6e-06 1.7e-06 2.4e-06 1.55e-06 1.5e-06
39 2e-06 1.55e-06 3.05e-06 2.2e-06 3.15e-06 2.8e-06 2e-06 2.3e-06 2.9e-06 1.9e-06 2.05e-06 2.05e-06 2.5e-06 1.7e-06 2.5e-06 2.2e-06 2.05e-06 2.9e-06 1.75e-06 1.8e-06 1.65e-06 1.9e-06 1.9e-06 2.2e-06 1.85e-06 2.35e-06 2.1e-06 1.65e-06 2.35e-06 2.25e-06 1.95e-06 2e-06 1.45e-06 1.85e-06 2.25e-06 1.45e-06 2.25e-06 2.5e-06 2.4e-06 2.9e-06 2.95e-06 1.95e-06
40 1.75e-06 2.3e-06 1.3e-06 2.05e-06 1.95e-06 9e-07 2e-06 1.65e-06 2.3e-06 2.15e-06 1.55e-06 2.2e-06 1.65e-06 2.15e-06 1.1e-06 1.8e-06 1.95e-06 2.05e-06 2.25e-06 2.3e-06 2.2e-06 2.3e-06 2.15e-06 2.25e-06 1.95e-06 1.65e-06 1.5e-06 2e-06 1.7e-06 1.6e-06 2e-06 1.75e-06 2.3e-06 2.4e-06 1.65e-06 2.9e-06 2e-06 2.05e-06 1.55e-06 2.95e-06 0.0 1.7e-06
41 1.05e-06 1.15e-06 1.85e-06 1.45e-06 2.25e-06 1.6e-06 1.25e-06 1.45e-06 2.6e-06 1.4e-06 1.05e-06 1.4e-06 1.65e-06 1.05e-06 1.55e-06 1.4e-06 1.2e-06 2.6e-06 1.2e-06 1.25e-06 1.15e-06 1.4e-06 1.4e-06 1.5e-06 1e-06 1.3e-06 1.25e-06 1.2e-06 1.55e-06 1.2e-06 1.35e-06 1.05e-06 1e-06 1.35e-06 1.4e-06 1.9e-06 1.4e-06 1.6e-06 1.5e-06 1.95e-06 1.7e-06 2e-06
