 slim_762067008 slim_762066997 slim_762066982 slim_762066999 slim_762066983 slim_762066996 slim_762066978 slim_762067007 slim_762067000 slim_762066986 slim_762066995 slim_762066992 slim_762066993 slim_762066981 slim_762067023 slim_762067020 slim_762066974 slim_762067009 slim_762067014 slim_762067011 slim_762067005 slim_762066977 slim_762066998 slim_762067026 slim_762067016 slim_762066985 slim_762067024 slim_762067002 slim_762067018 slim_762066976 slim_762066987 slim_762067006 slim_762067027 slim_762067021 slim_762066991 slim_762067012 slim_762067004 slim_762066984 slim_762067019 slim_762067013 slim_762067017 slim_762067001 slim_762066980 slim_762066973 slim_762066972 slim_762067010 slim_762066975 slim_762066994 slim_762067015 slim_762066990 slim_762066988 slim_762066979 slim_762067022 slim_762066989 slim_762067025 slim_762067003
10 3.15e-06 1.5e-06 2.5e-06 2.5e-06 1.1e-06 2.35e-06 2.8e-06 2.1e-06 2.15e-06 1.85e-06 1.7e-06 2.45e-06 2.35e-06 2.05e-06 2.15e-06 1.8e-06 2.35e-06 2e-06 1.7e-06 2.05e-06 2.35e-06 1.8e-06 2.35e-06 2.05e-06 2.1e-06 2.1e-06 1.8e-06 2.1e-06 2.1e-06 1.3e-06 2.6e-06 1.85e-06 2.6e-06 2.45e-06 2.05e-06 1.4e-06 2.5e-06 2.75e-06 2.45e-06 1.75e-06 2.25e-06 1.55e-06 2.2e-06 1.8e-06 1.5e-06 1.95e-06 1.5e-06 1.95e-06 2.1e-06 1.95e-06 1.8e-06 2.25e-06 2.5e-06 2.5e-06 2.1e-06 1.55e-06
11 1.85e-06 2e-06 1.4e-06 1.6e-06 2.35e-06 1.4e-06 1.25e-06 2e-06 2.15e-06 1.85e-06 2.45e-06 2.1e-06 1.4e-06 1.8e-06 1.55e-06 1.75e-06 1.75e-06 1.5e-06 1.95e-06 1.45e-06 1.35e-06 1.7e-06 1.55e-06 1.75e-06 1.7e-06 1.5e-06 2.05e-06 1.6e-06 1.5e-06 2.4e-06 1.35e-06 1.95e-06 1.45e-06 1.5e-06 1.4e-06 2.5e-06 1.65e-06 2e-06 1.15e-06 2.15e-06 1.65e-06 2e-06 1.3e-06 1.9e-06 2.3e-06 1.8e-06 2.4e-06 1.65e-06 1.45e-06 1.6e-06 2.1e-06 1.3e-06 1.5e-06 1.65e-06 1.6e-06 2.35e-06
12 2.05e-06 1.75e-06 1.65e-06 1.6e-06 2.45e-06 1.4e-06 1.5e-06 1.85e-06 2.1e-06 1.9e-06 2.35e-06 1.4e-06 2.5e-06 2.05e-06 1.55e-06 1.95e-06 1.9e-06 1.35e-06 1.95e-06 1.4e-06 1.25e-06 1.75e-06 1.45e-06 1.35e-06 1.95e-06 1.55e-06 1.75e-06 1.45e-06 1.55e-06 2.4e-06 1.6e-06 1.8e-06 1.7e-06 1.5e-06 1.45e-06 2.25e-06 1.7e-06 1.9e-06 1.45e-06 1.9e-06 1.8e-06 1.9e-06 1.65e-06 2e-06 2.35e-06 1.75e-06 2.3e-06 1.25e-06 1.4e-06 1.3e-06 2.15e-06 1.65e-06 1.5e-06 1.65e-06 1.3e-06 2.4e-06
13 1.75e-06 2.1e-06 1.4e-06 1.95e-06 1.85e-06 1.7e-06 1.7e-06 2.15e-06 2.2e-06 1.65e-06 2.05e-06 1.8e-06 2.05e-06 2.5e-06 1.8e-06 1.6e-06 2.1e-06 1.9e-06 1.7e-06 1.8e-06 2e-06 1.7e-06 1.6e-06 2.25e-06 1.65e-06 1.75e-06 1.95e-06 2e-06 1.7e-06 1.85e-06 1.85e-06 2.05e-06 1.7e-06 2.1e-06 1.75e-06 2.2e-06 2.05e-06 2.1e-06 2e-06 1.95e-06 2.1e-06 1.9e-06 1.7e-06 1.65e-06 1.95e-06 2.25e-06 2.1e-06 1.95e-06 1.85e-06 1.9e-06 1.55e-06 1.7e-06 2.05e-06 1.85e-06 2.3e-06 1.65e-06
14 2.2e-06 1.5e-06 1.15e-06 1.5e-06 2.2e-06 9.5e-07 2.1e-06 2.3e-06 2.15e-06 1.55e-06 2.15e-06 1.55e-06 1.55e-06 1.8e-06 1.1e-06 1.45e-06 2.6e-06 8.5e-07 1.25e-06 7.5e-07 1.5e-06 1.2e-06 1.2e-06 1.35e-06 2.1e-06 8.5e-07 1.3e-06 8.5e-07 8e-07 2.15e-06 1.5e-06 1.85e-06 1.4e-06 1.95e-06 6e-07 2.2e-06 1.8e-06 1.75e-06 2.05e-06 1.3e-06 2.7e-06 1.4e-06 1.1e-06 1.3e-06 2.15e-06 2.4e-06 2.25e-06 6.5e-07 8e-07 6.5e-07 1.65e-06 9e-07 1.6e-06 1.3e-06 1.35e-06 1.95e-06
15 2.45e-06 1.7e-06 1.7e-06 2e-06 1.65e-06 1.55e-06 2.25e-06 2.1e-06 2.25e-06 1.6e-06 1.8e-06 1.75e-06 1.95e-06 1.6e-06 1.45e-06 2e-06 2.35e-06 1.5e-06 1.3e-06 1.35e-06 1.9e-06 1.3e-06 1.8e-06 1.9e-06 1.65e-06 1.45e-06 1.75e-06 1.5e-06 1.5e-06 1.5e-06 1.8e-06 1.95e-06 1.85e-06 2.1e-06 1.35e-06 2.05e-06 1.85e-06 2.3e-06 1.95e-06 1.55e-06 2.35e-06 1.5e-06 1.4e-06 1.25e-06 1.5e-06 2.2e-06 1.95e-06 1.5e-06 1.2e-06 1.45e-06 1.55e-06 1.35e-06 1.9e-06 1.9e-06 1.9e-06 1.6e-06
16 1.8e-06 2.2e-06 2e-06 2.25e-06 2.25e-06 2.15e-06 1.4e-06 2.2e-06 1.95e-06 2.35e-06 2.35e-06 1.75e-06 1.9e-06 2.1e-06 2.6e-06 2.35e-06 1.9e-06 2.55e-06 2.7e-06 2.45e-06 1.9e-06 2.55e-06 2.1e-06 2.85e-06 2.1e-06 2.4e-06 2.65e-06 2.5e-06 2.4e-06 2.45e-06 2e-06 1.8e-06 1.95e-06 2.05e-06 2.5e-06 2.3e-06 2.05e-06 2.25e-06 1.65e-06 2.85e-06 1.05e-06 2.65e-06 2.1e-06 2.65e-06 2.6e-06 1.55e-06 2.1e-06 2.65e-06 2.3e-06 2.6e-06 2.65e-06 2.25e-06 2.1e-06 2.2e-06 2.4e-06 2.7e-06
17 2.3e-06 1.25e-06 1.4e-06 1.25e-06 2.15e-06 1e-06 1.95e-06 1.95e-06 2.05e-06 1.6e-06 2e-06 1.5e-06 1.35e-06 1.9e-06 8.5e-07 1.5e-06 2.55e-06 9e-07 1.35e-06 9e-07 1.3e-06 1.1e-06 1.25e-06 7.5e-07 1.9e-06 9.5e-07 1.15e-06 7.5e-07 9.5e-07 1.95e-06 1.5e-06 1.8e-06 1.6e-06 1.4e-06 8.5e-07 1.85e-06 1.65e-06 1.8e-06 1.7e-06 1.1e-06 2.45e-06 1.3e-06 1.35e-06 1.25e-06 1.95e-06 2e-06 2e-06 6.5e-07 8e-07 6e-07 1.6e-06 1.2e-06 1.35e-06 1.3e-06 9.5e-07 1.85e-06
18 2.65e-06 1.65e-06 1.8e-06 1.95e-06 1.75e-06 1.5e-06 2.45e-06 2.1e-06 2.35e-06 1.5e-06 1.7e-06 1.95e-06 1.95e-06 1.7e-06 1.25e-06 1.3e-06 2.7e-06 1.35e-06 2.2e-06 1.25e-06 1.9e-06 1.25e-06 1.7e-06 1.6e-06 1.8e-06 1.4e-06 1.5e-06 1.4e-06 1.45e-06 1.55e-06 2.05e-06 2e-06 1.95e-06 2.2e-06 1.15e-06 2e-06 2.05e-06 2.3e-06 2.3e-06 1.35e-06 2.7e-06 1.35e-06 1.65e-06 1.25e-06 1.55e-06 2.4e-06 2.05e-06 1.2e-06 1.35e-06 1.2e-06 1.5e-06 1.6e-06 2e-06 1.85e-06 1.75e-06 1.55e-06
19 2.15e-06 1.4e-06 1.25e-06 1.5e-06 2.15e-06 9e-07 2e-06 2.15e-06 2.1e-06 1.5e-06 2.05e-06 1.45e-06 1.4e-06 1.8e-06 7.5e-07 1.35e-06 2.45e-06 9e-07 1.25e-06 1e-06 1.35e-06 1.1e-06 1.1e-06 1.2e-06 2e-06 8e-07 1.2e-06 7.5e-07 8.5e-07 2e-06 1.6e-06 1.7e-06 1.35e-06 1.9e-06 6.5e-07 2.1e-06 1.7e-06 1.7e-06 1.95e-06 1.3e-06 2.55e-06 1.3e-06 1.05e-06 1.3e-06 2e-06 2.25e-06 2.15e-06 5e-07 7.5e-07 5.5e-07 1.6e-06 1e-06 1.55e-06 1.3e-06 1.2e-06 1.95e-06
20 2e-06 1.75e-06 1.6e-06 1.55e-06 2.45e-06 1.35e-06 1.45e-06 1.85e-06 2.1e-06 1.85e-06 2.35e-06 1.35e-06 1.25e-06 2e-06 1.5e-06 1.9e-06 1.9e-06 1.3e-06 1.9e-06 1.35e-06 2.4e-06 1.7e-06 1.4e-06 1.3e-06 1.9e-06 1.5e-06 1.7e-06 1.4e-06 1.5e-06 2.4e-06 1.55e-06 1.8e-06 1.65e-06 1.45e-06 1.4e-06 2.25e-06 1.65e-06 1.85e-06 1.4e-06 1.85e-06 1.8e-06 1.85e-06 1.6e-06 1.95e-06 2.3e-06 1.75e-06 2.3e-06 1.2e-06 1.35e-06 1.25e-06 2.1e-06 1.6e-06 1.45e-06 1.6e-06 1.25e-06 2.35e-06
21 2.45e-06 1.5e-06 1.6e-06 1.7e-06 1.8e-06 1.3e-06 2.2e-06 2.1e-06 2.2e-06 1.55e-06 1.8e-06 1.7e-06 1.75e-06 1.7e-06 1.2e-06 1.3e-06 2.55e-06 1.1e-06 1.25e-06 1.1e-06 1.7e-06 1.8e-06 1.55e-06 1.4e-06 1.75e-06 1.2e-06 1.35e-06 1.2e-06 1.25e-06 1.6e-06 1.8e-06 1.9e-06 1.75e-06 1.9e-06 1.1e-06 1.85e-06 2.05e-06 2.15e-06 2e-06 1.4e-06 2.5e-06 1.4e-06 1.45e-06 1.25e-06 1.6e-06 2.2e-06 1.9e-06 1.1e-06 1.15e-06 1.05e-06 1.5e-06 1.4e-06 1.75e-06 1.65e-06 1.55e-06 1.55e-06
22 1.4e-06 1.65e-06 1.1e-06 1.45e-06 2.45e-06 1.05e-06 1.45e-06 2.15e-06 1.95e-06 1.65e-06 2.35e-06 1.55e-06 1.45e-06 1.6e-06 1.2e-06 1.8e-06 2.1e-06 1.25e-06 1.7e-06 1.1e-06 1.4e-06 1.55e-06 1.8e-06 1.5e-06 2.05e-06 1.15e-06 1.35e-06 1.2e-06 1.15e-06 2.3e-06 1.65e-06 1.7e-06 1.3e-06 1.75e-06 1.1e-06 2.1e-06 1.75e-06 1.4e-06 1.9e-06 1.65e-06 2.2e-06 1.75e-06 1.35e-06 1.75e-06 2.45e-06 2.15e-06 2.15e-06 9e-07 1.15e-06 9.5e-07 1.7e-06 1.4e-06 1.55e-06 1.25e-06 1.5e-06 2.1e-06
23 2.75e-06 1.55e-06 2e-06 1.5e-06 2.35e-06 1.5e-06 2.15e-06 1.75e-06 2.45e-06 1.85e-06 2.05e-06 1.75e-06 1.35e-06 2.25e-06 1.35e-06 1.9e-06 2.85e-06 7.5e-07 1.6e-06 1.2e-06 1.3e-06 1.4e-06 1.5e-06 2e-07 2e-06 1.5e-06 1.3e-06 1.25e-06 1.5e-06 2.15e-06 1.85e-06 1.95e-06 2.15e-06 1.3e-06 1.25e-06 2.05e-06 2e-06 2.05e-06 1.65e-06 1.35e-06 2.55e-06 1.55e-06 1.9e-06 1.75e-06 2.15e-06 2.05e-06 2.25e-06 7e-07 1.3e-06 8.5e-07 1.9e-06 1.8e-06 1.55e-06 1.8e-06 8e-07 2.1e-06
24 2.3e-06 2.25e-06 1.9e-06 2e-06 1.95e-06 1.95e-06 1.8e-06 1.95e-06 2.4e-06 1.8e-06 2.1e-06 1.7e-06 1.95e-06 1.65e-06 2.1e-06 1.65e-06 2.1e-06 1.9e-06 1.8e-06 2e-06 1.9e-06 1.75e-06 2.05e-06 2e-06 2.6e-06 2e-06 2.25e-06 2.2e-06 2.05e-06 1.85e-06 1.85e-06 2.2e-06 1.95e-06 1.85e-06 2e-06 2.4e-06 2.05e-06 2.5e-06 1.65e-06 2.1e-06 1.9e-06 2e-06 1.9e-06 1.7e-06 1.8e-06 2.05e-06 2.3e-06 2.2e-06 2.05e-06 2.15e-06 1.9e-06 1.95e-06 2e-06 2.15e-06 2.15e-06 1.9e-06
25 1.95e-06 1.4e-06 1.15e-06 1.4e-06 2.15e-06 1e-06 1.9e-06 2.3e-06 1.9e-06 1.65e-06 2.1e-06 1.5e-06 1.55e-06 1.75e-06 8.5e-07 1.45e-06 2.4e-06 9.5e-07 1.4e-06 8e-07 1.5e-06 1.2e-06 1.15e-06 1.5e-06 2e-06 1.2e-06 1.3e-06 9e-07 7.5e-07 1.95e-06 1.55e-06 1.8e-06 1.1e-06 1.8e-06 8e-07 2e-06 1.75e-06 1.55e-06 1.9e-06 1.45e-06 2.5e-06 1.5e-06 8.5e-07 1.35e-06 2.15e-06 2.2e-06 2.05e-06 8e-07 8.5e-07 7.5e-07 1.55e-06 9.5e-07 1.45e-06 1.2e-06 1.35e-06 1.95e-06
26 2.25e-06 1.3e-06 1.75e-06 1.8e-06 2.05e-06 1.4e-06 2.3e-06 2.15e-06 2.1e-06 1.75e-06 1.8e-06 2.05e-06 1.75e-06 1.95e-06 1.3e-06 1.75e-06 2.65e-06 1.15e-06 1.5e-06 1.2e-06 1.7e-06 1.35e-06 1.35e-06 1.3e-06 2.25e-06 1.3e-06 1.6e-06 1.15e-06 1.3e-06 1.85e-06 2.15e-06 1.8e-06 1.95e-06 2.05e-06 1.2e-06 1.3e-06 2.1e-06 1.75e-06 2.35e-06 1.3e-06 2.7e-06 1.45e-06 1.7e-06 1.6e-06 1.95e-06 2.2e-06 1.5e-06 8e-07 1.2e-06 8.5e-07 1.6e-06 1.7e-06 1.85e-06 1.65e-06 1.35e-06 1.45e-06
27 2.25e-06 1.2e-06 1.45e-06 1.5e-06 2.25e-06 9e-07 2.1e-06 2.2e-06 2.05e-06 1.65e-06 2.1e-06 1.6e-06 1.45e-06 2e-06 8.5e-07 1.5e-06 2.5e-06 7.5e-07 1.4e-06 7.5e-07 1.4e-06 1.2e-06 1.2e-06 1.25e-06 2.2e-06 9e-07 1.15e-06 7e-07 9e-07 2.15e-06 1.75e-06 1.75e-06 1.6e-06 1.85e-06 7.5e-07 1.9e-06 1.45e-06 1.75e-06 2.1e-06 1.25e-06 2.6e-06 1.1e-06 1.35e-06 1.4e-06 2.05e-06 2.15e-06 2.05e-06 5.5e-07 6e-07 4.5e-07 1.7e-06 1.25e-06 1.5e-06 1.3e-06 1.1e-06 2e-06
28 1.95e-06 1.35e-06 1.1e-06 1.35e-06 2.1e-06 1e-06 1.9e-06 2.3e-06 1.85e-06 1.65e-06 2.1e-06 1.5e-06 1.55e-06 1.7e-06 8e-07 1.5e-06 2.4e-06 9.5e-07 1.45e-06 8.5e-07 1.5e-06 1.25e-06 1.15e-06 1.5e-06 2.05e-06 7.5e-07 1.3e-06 9e-07 1.2e-06 2.05e-06 1.5e-06 1.8e-06 1.15e-06 1.8e-06 8e-07 2e-06 1.75e-06 1.55e-06 1.9e-06 1.45e-06 2.5e-06 1.5e-06 9e-07 1.4e-06 2.2e-06 2.2e-06 2.05e-06 8e-07 8.5e-07 7.5e-07 1.55e-06 9e-07 1.55e-06 1.15e-06 1.35e-06 1.9e-06
29 3e-06 1.6e-06 2.35e-06 2.4e-06 1.3e-06 2.25e-06 2.7e-06 2.15e-06 2.15e-06 1.9e-06 1.3e-06 2.4e-06 2.4e-06 1.85e-06 2.15e-06 1.5e-06 2.45e-06 1.95e-06 1.55e-06 2e-06 2.4e-06 1.6e-06 2.3e-06 2.15e-06 1.85e-06 1.95e-06 1.85e-06 2.15e-06 2.05e-06 1.9e-06 2.5e-06 2e-06 2.35e-06 2.4e-06 2.05e-06 1.5e-06 2.5e-06 2.75e-06 2.4e-06 1.75e-06 2.35e-06 1.75e-06 2e-06 1.55e-06 1.4e-06 2.05e-06 1.55e-06 2.05e-06 2e-06 2e-06 1.6e-06 2.15e-06 2.45e-06 2.4e-06 2.25e-06 1.45e-06
30 1.8e-06 2.15e-06 1.35e-06 1.65e-06 2.45e-06 1.5e-06 1.5e-06 2.2e-06 2.25e-06 1.95e-06 2.6e-06 1.35e-06 1.6e-06 1.85e-06 1.5e-06 1.8e-06 2e-06 1.5e-06 2.05e-06 1.6e-06 1.55e-06 1.8e-06 1.65e-06 1.85e-06 1.85e-06 1.55e-06 2.15e-06 1.75e-06 1.5e-06 2.5e-06 2.3e-06 2.1e-06 1.5e-06 1.45e-06 1.55e-06 2.65e-06 1.65e-06 1.9e-06 1.35e-06 2.15e-06 1.9e-06 2.15e-06 1.35e-06 1.9e-06 2.5e-06 2.05e-06 2.55e-06 1.75e-06 1.5e-06 1.7e-06 2.15e-06 1.25e-06 1.45e-06 1.7e-06 1.8e-06 2.4e-06
31 2.25e-06 1.6e-06 1.9e-06 2e-06 1.95e-06 1.7e-06 2e-06 2.15e-06 1.9e-06 1.95e-06 1.85e-06 1.95e-06 1.8e-06 2.05e-06 1.85e-06 1.95e-06 1.8e-06 1.8e-06 2e-06 1.7e-06 1.8e-06 1.9e-06 1.7e-06 1.95e-06 2.2e-06 1.8e-06 1.8e-06 1.75e-06 1.8e-06 2e-06 2.1e-06 3.1e-06 1.95e-06 2.1e-06 1.75e-06 1.85e-06 2.1e-06 2.1e-06 2.1e-06 1.95e-06 1.8e-06 1.95e-06 1.9e-06 2.05e-06 2.25e-06 1.85e-06 1.8e-06 1.55e-06 1.65e-06 1.6e-06 2.15e-06 1.95e-06 2e-06 1.9e-06 1.9e-06 2.2e-06
32 1.5e-06 2e-06 1.1e-06 1.3e-06 2.5e-06 1.15e-06 1.45e-06 2.45e-06 1.7e-06 1.75e-06 2.6e-06 1.45e-06 1.7e-06 1.7e-06 1.4e-06 1.85e-06 1.95e-06 1.6e-06 1.95e-06 1.35e-06 1.65e-06 1.75e-06 1.3e-06 2.15e-06 1.95e-06 1.1e-06 1.95e-06 1.6e-06 1.15e-06 2.35e-06 1.5e-06 1.95e-06 1.3e-06 1.8e-06 1.35e-06 2.5e-06 1.85e-06 1.55e-06 1.7e-06 2.15e-06 2.05e-06 2.15e-06 9e-07 1.85e-06 2.7e-06 2.2e-06 2.4e-06 1.55e-06 1.45e-06 1.5e-06 1.95e-06 1.15e-06 1.7e-06 1.15e-06 1.9e-06 2.4e-06
33 1.95e-06 1.95e-06 1.85e-06 1.55e-06 2.5e-06 1.75e-06 1.45e-06 1.95e-06 2.2e-06 2.15e-06 2.45e-06 1.5e-06 1.5e-06 2.1e-06 1.95e-06 2.1e-06 2.05e-06 1.4e-06 2.2e-06 1.9e-06 1.45e-06 1.9e-06 1.75e-06 1.3e-06 1.85e-06 1.8e-06 2.05e-06 1.85e-06 1.8e-06 2.4e-06 1.45e-06 2.1e-06 1.8e-06 1.8e-06 1.85e-06 2.3e-06 1.7e-06 1.95e-06 1.15e-06 2.2e-06 1.75e-06 2.2e-06 1.75e-06 2.2e-06 2.5e-06 1.7e-06 2.35e-06 1.8e-06 1.7e-06 1.75e-06 2.2e-06 1.85e-06 1.35e-06 1.85e-06 1.45e-06 2.45e-06
