 slim_762455652 slim_762455677 slim_762455681 slim_762455641 slim_762455650 slim_762455637 slim_762455670 slim_762455669 slim_762455648 slim_762455663 slim_762455674 slim_762455679 slim_762455654 slim_762455651 slim_762455645 slim_762455672 slim_762455675 slim_762455668 slim_762455667 slim_762455673 slim_762455642 slim_762455644 slim_762455660 slim_762455664 slim_762455682 slim_762455671 slim_762455638 slim_762455647 slim_762455640 slim_762455676 slim_762455678 slim_762455646 slim_762455639 slim_762455657 slim_762455653 slim_762455680 slim_762455649 slim_762455658 slim_762455656 slim_762455659 slim_762455665 slim_762455643 slim_762455655 slim_762455662 slim_762455666 slim_762455661 slim_762455683
13 9.5e-07 1.4e-06 2.2e-06 2.2e-06 8.5e-07 1.95e-06 1.45e-06 2.25e-06 1.8e-06 1.85e-06 1.5e-06 1.7e-06 1.25e-06 1.7e-06 1.3e-06 2.15e-06 1.6e-06 2.5e-06 2.4e-06 1.45e-06 1.5e-06 1.5e-06 1.7e-06 8.5e-07 2.05e-06 1.45e-06 1.1e-06 1.2e-06 1.9e-06 8.5e-07 9e-07 9e-07 1.4e-06 1.95e-06 1.05e-06 2.25e-06 1.45e-06 8.5e-07 1.55e-06 1.85e-06 8.5e-07 1.05e-06 1.8e-06 9.5e-07 1.4e-06 1.15e-06 1.9e-06
14 1.3e-06 1.4e-06 1.9e-06 1.65e-06 1.4e-06 1.85e-06 1.2e-06 2.15e-06 1.75e-06 1.75e-06 1.4e-06 9e-07 1.25e-06 1.3e-06 1.3e-06 1.85e-06 1.4e-06 2.05e-06 2.05e-06 1.25e-06 1.4e-06 1.05e-06 1.35e-06 1.25e-06 1.85e-06 1.45e-06 1.4e-06 1.4e-06 1.75e-06 1.2e-06 1.3e-06 1.35e-06 1.5e-06 1.35e-06 1e-06 2e-06 1.5e-06 1.25e-06 1.55e-06 1.5e-06 1.35e-06 1.2e-06 1.5e-06 9e-07 1.45e-06 1.3e-06 1.3e-06
15 2.05e-06 1.9e-06 1.35e-06 1.8e-06 1.95e-06 1.9e-06 2.2e-06 1.95e-06 1.5e-06 1.55e-06 1.75e-06 2.05e-06 1.65e-06 2.15e-06 1.85e-06 2.4e-06 2e-06 1.85e-06 1.75e-06 1.85e-06 1.9e-06 1.95e-06 1.7e-06 1.95e-06 1.7e-06 1.65e-06 1.9e-06 1.6e-06 1.75e-06 1.85e-06 1.85e-06 2.05e-06 1.75e-06 1.75e-06 2.05e-06 1.6e-06 1.75e-06 1.8e-06 1.75e-06 1.6e-06 2.05e-06 1.75e-06 1.75e-06 2.05e-06 1.7e-06 1.85e-06 1.75e-06
16 1.25e-06 1.55e-06 2.05e-06 1.9e-06 1.25e-06 2.05e-06 1.5e-06 2.3e-06 1.7e-06 2e-06 1.65e-06 1.35e-06 1.4e-06 1.6e-06 1.4e-06 2e-06 2.2e-06 2.25e-06 1.95e-06 1.1e-06 1.95e-06 1.65e-06 1.95e-06 1.5e-06 1.95e-06 1.55e-06 1.4e-06 1.4e-06 2.15e-06 1.35e-06 1.15e-06 1.55e-06 1.7e-06 1.6e-06 1.5e-06 2.05e-06 1.7e-06 1.1e-06 1.85e-06 2e-06 1.6e-06 1.35e-06 1.95e-06 1.75e-06 1.65e-06 1.35e-06 1.45e-06
17 2.35e-06 2.3e-06 2e-06 2.05e-06 2.3e-06 2.15e-06 2.15e-06 2.15e-06 1.95e-06 2.1e-06 2e-06 2.2e-06 2.05e-06 2.5e-06 2.05e-06 1.85e-06 2.25e-06 3.3e-06 1.85e-06 2.1e-06 2.25e-06 2.1e-06 1.85e-06 2.3e-06 2e-06 2e-06 2.25e-06 2.1e-06 2.25e-06 2.25e-06 2.2e-06 2.4e-06 2.25e-06 2.05e-06 2.3e-06 1.85e-06 2e-06 2.15e-06 2.15e-06 1.9e-06 2.4e-06 2e-06 1.8e-06 2.35e-06 1.95e-06 2.1e-06 2.05e-06
18 2.15e-06 2.25e-06 1.85e-06 1.85e-06 2.1e-06 2.05e-06 2.2e-06 2.1e-06 1.65e-06 1.9e-06 2.25e-06 2.2e-06 2e-06 2.4e-06 2.05e-06 1.75e-06 1.95e-06 1.85e-06 2.5e-06 1.8e-06 2.35e-06 2.15e-06 2.05e-06 2.2e-06 1.85e-06 2e-06 2.2e-06 2.1e-06 2.05e-06 2.15e-06 2e-06 2.3e-06 2.35e-06 1.85e-06 2.2e-06 1.65e-06 2e-06 1.95e-06 1.95e-06 2.05e-06 2.3e-06 2e-06 2.25e-06 2.35e-06 1.95e-06 2.1e-06 1.9e-06
19 1.15e-06 1.4e-06 1.9e-06 1.75e-06 1.1e-06 1.9e-06 1.35e-06 2.15e-06 1.55e-06 1.85e-06 1.5e-06 1.2e-06 1.25e-06 1.45e-06 1.25e-06 1.85e-06 1.1e-06 2.1e-06 1.8e-06 1.9e-06 1.8e-06 1.5e-06 1.8e-06 1.35e-06 1.8e-06 1.4e-06 1.25e-06 1.3e-06 2e-06 1.2e-06 1e-06 1.45e-06 1.55e-06 1.45e-06 1.4e-06 1.9e-06 1.55e-06 9.5e-07 1.7e-06 1.85e-06 1.45e-06 1.2e-06 1.8e-06 1.6e-06 1.5e-06 1.3e-06 1.3e-06
20 1.6e-06 1.75e-06 1.95e-06 2.1e-06 1.8e-06 1.95e-06 1.8e-06 2.2e-06 2e-06 1.95e-06 1.6e-06 1.7e-06 1.45e-06 1.5e-06 1.4e-06 1.9e-06 1.95e-06 2.25e-06 2.35e-06 1.8e-06 2.1e-06 1.3e-06 1.9e-06 1.4e-06 1.55e-06 1.35e-06 1.7e-06 1.6e-06 1.8e-06 1.55e-06 1.7e-06 1.5e-06 1.6e-06 1.8e-06 1.4e-06 1.8e-06 1.95e-06 1.65e-06 1.55e-06 1.75e-06 1.5e-06 1.6e-06 1.5e-06 1.2e-06 1.9e-06 1.7e-06 1.65e-06
21 1.55e-06 1.7e-06 2.05e-06 1.8e-06 1.7e-06 1.9e-06 1.5e-06 2.2e-06 1.9e-06 1.9e-06 1.65e-06 1.2e-06 1.5e-06 1.5e-06 1.05e-06 1.95e-06 1.65e-06 2.1e-06 2.15e-06 1.5e-06 1.3e-06 1.9e-06 1.8e-06 1.4e-06 1.8e-06 1.45e-06 1.7e-06 1.65e-06 1.8e-06 1.5e-06 1.6e-06 1.5e-06 1.8e-06 1.6e-06 1.35e-06 1.85e-06 1.85e-06 1.55e-06 1.65e-06 1.8e-06 1.5e-06 1.5e-06 1.65e-06 1.2e-06 1.8e-06 1.6e-06 1.5e-06
22 1.6e-06 1.8e-06 1.7e-06 1.7e-06 1.55e-06 1.7e-06 1.35e-06 1.7e-06 1.5e-06 1.6e-06 1.45e-06 1.85e-06 1.5e-06 1.7e-06 1.35e-06 1.7e-06 1.95e-06 1.85e-06 2.05e-06 1.8e-06 1.9e-06 1.8e-06 8e-07 1.55e-06 2.1e-06 1.7e-06 1.55e-06 1.65e-06 1.75e-06 1.45e-06 1.45e-06 1.65e-06 1.7e-06 2e-06 1.4e-06 1.9e-06 9.5e-07 1.4e-06 1.9e-06 1.05e-06 1.65e-06 1e-06 1.55e-06 1.4e-06 9e-07 1.1e-06 1.95e-06
23 8.5e-07 1.3e-06 2e-06 2.1e-06 7e-07 1.85e-06 1.35e-06 2.1e-06 1.6e-06 1.65e-06 1.3e-06 1.7e-06 1.05e-06 8.5e-07 1.25e-06 1.95e-06 1.5e-06 2.3e-06 2.2e-06 1.35e-06 1.4e-06 1.4e-06 1.55e-06 1.3e-06 1.85e-06 1.25e-06 9e-07 1e-06 1.8e-06 6.5e-07 7e-07 7e-07 1.2e-06 1.85e-06 1e-06 2.05e-06 1.25e-06 6.5e-07 1.35e-06 1.65e-06 7e-07 8.5e-07 1.6e-06 9.5e-07 1.2e-06 9.5e-07 1.8e-06
24 1.85e-06 1.7e-06 1.85e-06 2.15e-06 1.85e-06 2.25e-06 1.95e-06 1.9e-06 1.9e-06 2.1e-06 1.65e-06 2.05e-06 1.45e-06 2.05e-06 1.85e-06 1.7e-06 1.95e-06 2e-06 1.85e-06 1.8e-06 1.55e-06 1.8e-06 2.1e-06 1.85e-06 2e-06 1.35e-06 1.85e-06 1.55e-06 2.2e-06 1.85e-06 1.75e-06 1.95e-06 1.75e-06 1.6e-06 1.9e-06 1.55e-06 2.05e-06 1.7e-06 1.55e-06 1.8e-06 1.95e-06 1.7e-06 1.35e-06 2e-06 2e-06 1.8e-06 1.6e-06
25 1.2e-06 1.35e-06 1.65e-06 1.95e-06 1.05e-06 1.95e-06 1.45e-06 1.95e-06 1.5e-06 1.75e-06 1.25e-06 1.65e-06 1e-06 1.45e-06 1.45e-06 1.65e-06 1.55e-06 2e-06 2e-06 1.4e-06 1.35e-06 1.45e-06 1.7e-06 1.25e-06 1.35e-06 1.8e-06 1.15e-06 1.1e-06 2e-06 1.1e-06 9.5e-07 1.35e-06 1.25e-06 1.7e-06 1.45e-06 1.45e-06 1.45e-06 9e-07 1.65e-06 1.55e-06 1.35e-06 1.1e-06 1.35e-06 1.6e-06 1.4e-06 1.2e-06 1.55e-06
26 8e-07 1.25e-06 1.9e-06 2.05e-06 6e-07 2e-06 1.3e-06 2.1e-06 1.5e-06 1.8e-06 1.2e-06 1.7e-06 9.5e-07 1.1e-06 1.4e-06 1.9e-06 1.4e-06 2.25e-06 2.2e-06 1.25e-06 1.7e-06 1.7e-06 1.55e-06 9e-07 1.85e-06 1.15e-06 9e-07 9e-07 2.1e-06 7e-07 5e-07 1e-06 8.5e-07 1.85e-06 1.2e-06 2e-06 1.15e-06 4.5e-07 1.65e-06 1.65e-06 1e-06 8e-07 1.6e-06 1.4e-06 1.1e-06 9e-07 1.8e-06
27 9.5e-07 1.05e-06 1.75e-06 2.1e-06 7e-07 2.05e-06 1.45e-06 2e-06 1.55e-06 1.75e-06 1.1e-06 1.6e-06 9e-07 1.2e-06 1.4e-06 1.6e-06 1.4e-06 2.1e-06 2.1e-06 1.3e-06 1.6e-06 1.65e-06 1.65e-06 1e-06 1.55e-06 1.1e-06 9e-07 1.3e-06 2.1e-06 8e-07 7e-07 1e-06 1e-06 1.55e-06 1.3e-06 1.95e-06 1.3e-06 6.5e-07 1.4e-06 1.55e-06 1.05e-06 9e-07 1.3e-06 1.5e-06 1.25e-06 9.5e-07 1.6e-06
28 2e-06 2.25e-06 1.8e-06 1.9e-06 2.15e-06 1.8e-06 2.2e-06 2.2e-06 1.75e-06 1.65e-06 2.15e-06 2.15e-06 2e-06 1.9e-06 1.75e-06 1.75e-06 2.15e-06 2.25e-06 2.05e-06 2e-06 1.8e-06 1.8e-06 1.75e-06 1.8e-06 2.2e-06 2e-06 2.1e-06 2.1e-06 3e-06 1.9e-06 2.05e-06 1.9e-06 2.15e-06 2.15e-06 1.7e-06 1.9e-06 1.9e-06 2e-06 1.9e-06 1.9e-06 1.9e-06 1.9e-06 2.25e-06 1.55e-06 1.85e-06 2e-06 2.05e-06
29 8e-07 1.15e-06 1.85e-06 2.05e-06 4e-07 1.9e-06 1.25e-06 2.05e-06 1.4e-06 1.45e-06 1.15e-06 1.7e-06 9e-07 8.5e-07 1.2e-06 1.85e-06 1.35e-06 2.25e-06 2.15e-06 1.2e-06 1.55e-06 1.5e-06 1.45e-06 6.5e-07 1.85e-06 1.1e-06 7e-07 8e-07 1.9e-06 7e-07 4e-07 7e-07 1.05e-06 1.85e-06 1.05e-06 2e-06 1.05e-06 3.5e-07 1.5e-06 1.6e-06 7e-07 6.5e-07 1.6e-06 1.05e-06 1e-06 7.5e-07 1.8e-06
30 5e-07 1e-06 1.85e-06 2e-06 2e-07 1.9e-06 1.05e-06 1.95e-06 1.25e-06 1.65e-06 1.1e-06 1.6e-06 7.5e-07 9e-07 1.3e-06 1.85e-06 1.15e-06 2.2e-06 2e-06 1e-06 1.7e-06 1.6e-06 1.45e-06 7e-07 1.75e-06 9.5e-07 5e-07 7e-07 2.05e-06 4e-07 1e-07 8e-07 1.05e-06 1.8e-06 1.05e-06 1.85e-06 9e-07 5e-08 1.65e-06 1.6e-06 8e-07 5.5e-07 1.6e-06 1.35e-06 8.5e-07 6.5e-07 1.75e-06
31 9e-07 1.35e-06 2.1e-06 2.2e-06 7e-07 1.95e-06 1.45e-06 2.2e-06 1.7e-06 1.7e-06 1.4e-06 1.8e-06 1.15e-06 9e-07 1.35e-06 2.05e-06 1.55e-06 2.4e-06 2.3e-06 1.45e-06 1.5e-06 1.5e-06 1.65e-06 7e-07 1.95e-06 1.35e-06 1e-06 1e-06 1.9e-06 7e-07 8e-07 1.3e-06 1.25e-06 1.95e-06 1.05e-06 2.15e-06 1.35e-06 7.5e-07 1.4e-06 1.75e-06 7e-07 9e-07 1.7e-06 1.05e-06 1.3e-06 9.5e-07 1.9e-06
32 1.3e-06 1.4e-06 1.65e-06 2.15e-06 1.05e-06 2.15e-06 1.7e-06 2.25e-06 1.75e-06 1.85e-06 1.15e-06 1.75e-06 1e-06 1.4e-06 1.5e-06 1.75e-06 1.7e-06 2.25e-06 2.35e-06 1.55e-06 1.6e-06 1.8e-06 1.7e-06 1.2e-06 1.75e-06 1.25e-06 8.5e-07 1e-06 2.15e-06 1.05e-06 1.05e-06 1.25e-06 1.2e-06 1.75e-06 1.5e-06 2.05e-06 1.5e-06 1e-06 1.55e-06 1.5e-06 1.25e-06 1.1e-06 1.35e-06 1.55e-06 1.45e-06 1.2e-06 1.6e-06
33 1.8e-06 1.6e-06 1.95e-06 1.75e-06 1.9e-06 2.15e-06 1.65e-06 2.25e-06 2e-06 2.15e-06 1.6e-06 1.05e-06 1.5e-06 1.95e-06 1.35e-06 1.75e-06 1.6e-06 2.05e-06 1.85e-06 1.45e-06 1.8e-06 1.6e-06 2e-06 1.85e-06 1.6e-06 1.7e-06 1.85e-06 1.55e-06 2.15e-06 1.85e-06 1.8e-06 1.95e-06 1.75e-06 1.9e-06 1.75e-06 2.1e-06 2.05e-06 1.75e-06 1.45e-06 1.8e-06 1.95e-06 1.7e-06 1.5e-06 1.8e-06 2e-06 1.8e-06 1.25e-06
34 9e-07 1.4e-06 2.1e-06 1.95e-06 1.15e-06 1.85e-06 1.25e-06 2.1e-06 1.75e-06 1.85e-06 1.5e-06 1.45e-06 1.25e-06 1.05e-06 1e-06 2.05e-06 1.5e-06 2.3e-06 2.2e-06 1.4e-06 1.4e-06 1.35e-06 1.4e-06 1e-06 1.9e-06 1.45e-06 1.2e-06 1.3e-06 1.7e-06 1.05e-06 1.05e-06 1.05e-06 1.5e-06 1.75e-06 1.4e-06 2.05e-06 1.4e-06 1e-06 1.55e-06 1.65e-06 1.1e-06 1.1e-06 1.65e-06 8e-07 1.35e-06 1.15e-06 1.7e-06
35 2e-06 2.1e-06 1.6e-06 1.8e-06 1.95e-06 1.9e-06 2.05e-06 1.9e-06 1.5e-06 1.75e-06 2e-06 2.25e-06 1.75e-06 2.25e-06 2e-06 1.6e-06 2.05e-06 1.85e-06 1.65e-06 1.9e-06 1.8e-06 1.85e-06 1.9e-06 2.05e-06 1.55e-06 1.45e-06 2e-06 1.95e-06 1.9e-06 2e-06 1.85e-06 2.15e-06 2.05e-06 2.1e-06 2.05e-06 2.2e-06 1.85e-06 1.8e-06 2.1e-06 1.8e-06 2.15e-06 1.85e-06 1.95e-06 2.2e-06 1.8e-06 1.95e-06 1.9e-06
36 1.2e-06 1.55e-06 1.75e-06 1.85e-06 1e-06 1.8e-06 1.35e-06 1.8e-06 1.35e-06 1.6e-06 1.4e-06 1.9e-06 1.25e-06 1.45e-06 1.5e-06 1.75e-06 1.7e-06 2e-06 2e-06 1.55e-06 1.95e-06 1.85e-06 9.5e-07 1.25e-06 2.05e-06 1.45e-06 1.15e-06 1.3e-06 1.9e-06 1.05e-06 9e-07 1.35e-06 1.5e-06 2.05e-06 1.4e-06 1.85e-06 1.7e-06 8.5e-07 1.9e-06 1.3e-06 1.35e-06 9e-07 1.7e-06 1.55e-06 8.5e-07 1e-06 2e-06
37 4.5e-07 9.5e-07 1.8e-06 1.95e-06 1.5e-07 1.85e-06 1e-06 1.9e-06 1.2e-06 1.6e-06 1.05e-06 1.55e-06 7e-07 8.5e-07 1.25e-06 1.8e-06 1.1e-06 2.15e-06 1.95e-06 9.5e-07 1.65e-06 1.55e-06 1.4e-06 6.5e-07 1.7e-06 9e-07 4.5e-07 6.5e-07 2e-06 3.5e-07 5e-08 7.5e-07 1e-06 1.75e-06 1e-06 1.8e-06 8.5e-07 0.0 1.6e-06 1.55e-06 7.5e-07 5e-07 1.55e-06 1.3e-06 8e-07 6e-07 1.7e-06
38 1.65e-06 1.65e-06 1.95e-06 2.15e-06 1.65e-06 2e-06 1.9e-06 2.15e-06 1.95e-06 1.9e-06 1.55e-06 1.85e-06 1.45e-06 1.55e-06 1.55e-06 1.75e-06 1.85e-06 2.15e-06 1.95e-06 1.7e-06 1.55e-06 1.65e-06 1.9e-06 1.35e-06 1.55e-06 1.65e-06 1.65e-06 1.4e-06 1.9e-06 1.5e-06 1.65e-06 1.4e-06 1.55e-06 1.45e-06 1.55e-06 2.1e-06 1.9e-06 1.6e-06 2e-06 1.75e-06 1.4e-06 1.5e-06 1.45e-06 1.4e-06 1.85e-06 1.6e-06 1.6e-06
39 1.75e-06 1.75e-06 1.5e-06 1.85e-06 1.7e-06 1.9e-06 1.65e-06 1.85e-06 1.65e-06 1.75e-06 1.3e-06 1.8e-06 1.25e-06 1.85e-06 1.5e-06 1.6e-06 2e-06 1.9e-06 2.05e-06 1.85e-06 1.75e-06 1.8e-06 1.05e-06 1.65e-06 1.8e-06 1.55e-06 1.65e-06 1.55e-06 1.9e-06 1.6e-06 1.6e-06 1.75e-06 1.5e-06 1.8e-06 1.65e-06 1.8e-06 1.3e-06 1.55e-06 1.75e-06 1.9e-06 1.75e-06 1.3e-06 1.25e-06 1.65e-06 1.25e-06 1.4e-06 1.6e-06
40 9.5e-07 1.35e-06 2.1e-06 2.2e-06 6.5e-07 1.95e-06 1.45e-06 2.2e-06 1.7e-06 1.7e-06 1.4e-06 1.8e-06 1.15e-06 8.5e-07 1.35e-06 2.05e-06 1.6e-06 2.4e-06 2.3e-06 1.45e-06 1.5e-06 1.5e-06 1.65e-06 7e-07 1.95e-06 1.35e-06 1e-06 1.05e-06 1.9e-06 7e-07 8e-07 7e-07 1.25e-06 1.95e-06 1.1e-06 2.15e-06 1.35e-06 7.5e-07 1.4e-06 1.75e-06 1.3e-06 9e-07 1.7e-06 1.05e-06 1.3e-06 1e-06 1.9e-06
