 slim_762345307 slim_762345311 slim_762345329 slim_762345349 slim_762345341 slim_762345353 slim_762345312 slim_762345359 slim_762345346 slim_762345296 slim_762345332 slim_762345297 slim_762345304 slim_762345320 slim_762345294 slim_762345321 slim_762345354 slim_762345317 slim_762345352 slim_762345328 slim_762345303 slim_762345326 slim_762345331 slim_762345337 slim_762345313 slim_762345295 slim_762345323 slim_762345351 slim_762345302 slim_762345306 slim_762345345 slim_762345322 slim_762345310 slim_762345315 slim_762345292 slim_762345357 slim_762345338 slim_762345348 slim_762345301 slim_762345333 slim_762345314 slim_762345343 slim_762345325 slim_762345342 slim_762345344 slim_762345356 slim_762345299 slim_762345305 slim_762345336 slim_762345335 slim_762345316 slim_762345324 slim_762345358 slim_762345340 slim_762345339 slim_762345350 slim_762345347 slim_762345334 slim_762345319 slim_762345355 slim_762345309 slim_762345293 slim_762345327 slim_762345318 slim_762345330 slim_762345300 slim_762345308 slim_762345298
10 1e-06 2.1e-06 1.65e-06 9.5e-07 1.7e-06 1.1e-06 1.2e-06 1.8e-06 1.8e-06 1.7e-06 1.8e-06 1.7e-06 1.45e-06 1.85e-06 1.55e-06 1.05e-06 1.55e-06 9.5e-07 2.05e-06 1.65e-06 1.7e-06 1.35e-06 1.2e-06 1.15e-06 1.7e-06 2.45e-06 1.45e-06 1.9e-06 1.1e-06 1.9e-06 1.55e-06 1.35e-06 1.6e-06 1.65e-06 1.55e-06 1.7e-06 2.4e-06 1.85e-06 1.4e-06 1.75e-06 9.5e-07 1.8e-06 1.05e-06 2e-06 1.85e-06 1.9e-06 1.55e-06 1.5e-06 1.05e-06 1.85e-06 1.3e-06 1.45e-06 1.55e-06 1.55e-06 1.25e-06 2.05e-06 1.45e-06 2.65e-06 1.4e-06 1.8e-06 1.35e-06 1.25e-06 1.15e-06 1.1e-06 1.4e-06 1.7e-06 1.7e-06 1.55e-06
11 1.45e-06 2e-06 2.15e-06 1.7e-06 1.95e-06 1.75e-06 1.6e-06 2e-06 2.25e-06 1.55e-06 1.7e-06 2.7e-06 1.8e-06 1.8e-06 1.85e-06 1.7e-06 1.85e-06 1.4e-06 2e-06 1.95e-06 1.6e-06 1.75e-06 1.6e-06 1.6e-06 1.95e-06 2.1e-06 1.55e-06 2e-06 1.5e-06 1.7e-06 1.7e-06 1.5e-06 1.9e-06 2.05e-06 1.85e-06 1.95e-06 1.8e-06 2.35e-06 1.7e-06 1.6e-06 1.4e-06 2e-06 1.8e-06 2.25e-06 2.15e-06 2.05e-06 2.15e-06 1.85e-06 1.5e-06 2.15e-06 1.85e-06 2.1e-06 1.45e-06 2.15e-06 2e-06 2e-06 1.35e-06 2.35e-06 1.7e-06 2.15e-06 1.65e-06 2.05e-06 1.55e-06 1.85e-06 1.95e-06 2.25e-06 1.55e-06 1.45e-06
12 9e-07 2.3e-06 2.15e-06 1.45e-06 1.35e-06 1.25e-06 7e-07 1.45e-06 1.85e-06 1.85e-06 1.45e-06 1.8e-06 9e-07 2.05e-06 1.65e-06 1.2e-06 1.25e-06 1e-06 1.95e-06 2.1e-06 1.7e-06 9e-07 8e-07 9e-07 2e-06 2.45e-06 1.15e-06 1.65e-06 7e-07 1.15e-06 1.15e-06 1.5e-06 1.7e-06 2.1e-06 8.5e-07 1.8e-06 2.6e-06 2.3e-06 1.5e-06 1.25e-06 1e-06 1.3e-06 1.55e-06 2.65e-06 1.35e-06 2.05e-06 2.1e-06 1.1e-06 9.5e-07 2.55e-06 1.45e-06 2.05e-06 1.6e-06 2.1e-06 1.6e-06 1.95e-06 1.55e-06 3e-06 1.5e-06 2.4e-06 1.55e-06 2.1e-06 8e-07 1.6e-06 1.8e-06 2.05e-06 1.35e-06 1.45e-06
13 1.6e-06 1.95e-06 2.2e-06 1.85e-06 1.9e-06 1.9e-06 1.8e-06 2.3e-06 2.3e-06 1.6e-06 1.85e-06 1.8e-06 2.05e-06 3e-06 1.75e-06 1.8e-06 2.2e-06 1.55e-06 1.7e-06 2.4e-06 1.85e-06 2e-06 1.8e-06 1.75e-06 1.7e-06 1.9e-06 1.9e-06 2.2e-06 1.7e-06 1.9e-06 1.75e-06 1.75e-06 1.85e-06 1.75e-06 1.9e-06 2.2e-06 1.55e-06 2.15e-06 1.8e-06 1.85e-06 1.55e-06 2.2e-06 1.95e-06 1.95e-06 2.25e-06 2.35e-06 2.25e-06 1.9e-06 1.65e-06 1.9e-06 1.8e-06 2.4e-06 1.65e-06 2.25e-06 2.15e-06 1.7e-06 1.55e-06 1.85e-06 1.8e-06 2.45e-06 1.55e-06 2.25e-06 1.75e-06 2e-06 2.15e-06 2.15e-06 1.8e-06 1.65e-06
14 1.35e-06 2e-06 1.9e-06 1.5e-06 1.4e-06 1.55e-06 1.45e-06 2.15e-06 2.15e-06 1.65e-06 1.55e-06 1.85e-06 1.65e-06 1.75e-06 2.3e-06 1.45e-06 1.9e-06 1.3e-06 1.9e-06 2.1e-06 1.9e-06 1.65e-06 1.45e-06 1.5e-06 1.25e-06 2.35e-06 1.8e-06 2.1e-06 1.4e-06 1.95e-06 1.65e-06 1.65e-06 1.45e-06 1.3e-06 1.45e-06 1.95e-06 2.15e-06 1.95e-06 1.6e-06 1.85e-06 1.3e-06 2e-06 1.65e-06 2.15e-06 2e-06 2.25e-06 2e-06 1.5e-06 1.4e-06 2.05e-06 1.45e-06 2.1e-06 1.75e-06 2e-06 1.85e-06 1.9e-06 1.65e-06 2.1e-06 1.6e-06 2.35e-06 1.2e-06 1.85e-06 1.45e-06 1.7e-06 1.9e-06 2.05e-06 1.85e-06 1.75e-06
15 8.5e-07 2.25e-06 1.95e-06 1.05e-06 1.6e-06 7.5e-07 1e-06 1.85e-06 1.85e-06 1.75e-06 1.05e-06 1.7e-06 1.2e-06 1.8e-06 1.45e-06 1.1e-06 1.55e-06 8e-07 1.9e-06 1.9e-06 1.75e-06 1.4e-06 1e-06 1e-06 1.85e-06 2.55e-06 1.45e-06 1.9e-06 9e-07 1.65e-06 1.35e-06 1.25e-06 1.8e-06 1.7e-06 1.3e-06 1.75e-06 2.35e-06 1.95e-06 1.5e-06 1.55e-06 8e-07 1.6e-06 1.15e-06 2.2e-06 1.85e-06 2.15e-06 1.9e-06 1.5e-06 9e-07 2.1e-06 1.25e-06 1.75e-06 1.4e-06 1.9e-06 1.35e-06 1.9e-06 1.35e-06 2.7e-06 1.5e-06 2.15e-06 1.3e-06 1.55e-06 9.5e-07 1.2e-06 1.5e-06 1.8e-06 1.55e-06 1.4e-06
16 1.4e-06 2.05e-06 1.7e-06 1.55e-06 1.8e-06 1.65e-06 1.45e-06 1.75e-06 2e-06 2.05e-06 1.55e-06 1.85e-06 1.25e-06 2.2e-06 1.9e-06 1.55e-06 1.9e-06 1.5e-06 2.25e-06 1.5e-06 1.9e-06 1.3e-06 1.45e-06 1.4e-06 1.95e-06 2.45e-06 1.2e-06 1.4e-06 1.2e-06 1.65e-06 1.7e-06 1.5e-06 1.7e-06 2e-06 1.65e-06 1.9e-06 2.7e-06 2.2e-06 1.7e-06 1.95e-06 1.5e-06 1.75e-06 1.65e-06 2.4e-06 1.65e-06 1.45e-06 1.9e-06 1.6e-06 1.45e-06 2.3e-06 1.65e-06 1.4e-06 2.05e-06 1.9e-06 1.7e-06 2.25e-06 1.95e-06 2.55e-06 1.7e-06 2.05e-06 1.75e-06 1.8e-06 1.4e-06 1.7e-06 1.6e-06 2.2e-06 1.75e-06 1.9e-06
17 2e-07 2.4e-06 2.05e-06 9.5e-07 1.6e-06 7.5e-07 5.5e-07 1.8e-06 2e-06 1.35e-06 9.5e-07 1.4e-06 1e-06 1.55e-06 1.3e-06 8e-07 1.5e-06 1e-07 1.7e-06 2.1e-06 1.3e-06 1.2e-06 5.5e-07 4e-07 1.9e-06 2.55e-06 1.4e-06 1.85e-06 4.5e-07 1.45e-06 9e-07 1.2e-06 1.8e-06 2e-06 1.15e-06 1.55e-06 2.1e-06 2.3e-06 1.1e-06 1.1e-06 1e-07 1.1e-06 1.05e-06 2.55e-06 1.7e-06 2.25e-06 2.1e-06 1.35e-06 2.5e-07 2.45e-06 1.15e-06 2.05e-06 7e-07 2.1e-06 1.3e-06 1.7e-06 6.5e-07 2.9e-06 1.1e-06 2.1e-06 1.05e-06 1.7e-06 5e-07 1.1e-06 1.3e-06 1.8e-06 1.1e-06 7.5e-07
18 1.6e-06 2.1e-06 2.4e-06 2.05e-06 2e-06 2e-06 1.85e-06 2.4e-06 2.35e-06 1.75e-06 2.05e-06 2e-06 1.95e-06 1.7e-06 1.9e-06 1.9e-06 2.25e-06 1.7e-06 3.1e-06 2.65e-06 2e-06 2.15e-06 1.85e-06 1.55e-06 1.9e-06 2.05e-06 1.95e-06 2.25e-06 1.7e-06 1.85e-06 1.75e-06 1.95e-06 2.1e-06 2e-06 1.85e-06 2.35e-06 1.75e-06 2.2e-06 1.9e-06 1.9e-06 1.7e-06 2.2e-06 2.15e-06 2.2e-06 2.25e-06 2.5e-06 2.4e-06 1.95e-06 1.6e-06 2.15e-06 1.85e-06 2.65e-06 1.8e-06 2.4e-06 2.15e-06 1.6e-06 1.75e-06 2.1e-06 1.9e-06 2.75e-06 1.75e-06 2.55e-06 1.85e-06 2.2e-06 2.35e-06 2.2e-06 1.85e-06 1.65e-06
19 2.1e-06 2.05e-06 1.3e-06 1.65e-06 2.05e-06 2.05e-06 2.1e-06 1.9e-06 2.1e-06 2.4e-06 1.65e-06 1.95e-06 2.1e-06 2.4e-06 2.1e-06 1.9e-06 1.5e-06 2.1e-06 2.65e-06 1.7e-06 2.35e-06 1.75e-06 2.1e-06 2.2e-06 1.9e-06 2.55e-06 1.7e-06 1.85e-06 2e-06 2.5e-06 2.45e-06 1.75e-06 1.7e-06 1.8e-06 2.25e-06 2e-06 2.9e-06 1.95e-06 2.1e-06 2.6e-06 2.1e-06 2.45e-06 1.6e-06 1.95e-06 2.1e-06 1.35e-06 1.65e-06 2e-06 2.15e-06 2e-06 1.95e-06 1.1e-06 2.65e-06 1.65e-06 1.75e-06 2.65e-06 2.5e-06 2.3e-06 2.1e-06 1.6e-06 1.95e-06 1.25e-06 2.05e-06 1.65e-06 1.45e-06 2.2e-06 2.5e-06 2.6e-06
20 1.35e-06 2.15e-06 2.15e-06 1.7e-06 2e-06 1.75e-06 1.5e-06 2e-06 2.25e-06 1.4e-06 1.7e-06 1.6e-06 1.7e-06 1.85e-06 1.9e-06 1.75e-06 1.9e-06 1.3e-06 2e-06 2.35e-06 2.5e-06 1.65e-06 1.5e-06 1.5e-06 1.95e-06 2.1e-06 1.55e-06 2.05e-06 1.4e-06 1.6e-06 1.6e-06 1.55e-06 1.95e-06 2.25e-06 1.75e-06 1.95e-06 1.85e-06 2.45e-06 1.6e-06 1.5e-06 1.3e-06 1.9e-06 1.8e-06 2.4e-06 2e-06 2.2e-06 2.15e-06 1.7e-06 1.4e-06 2.3e-06 1.9e-06 2.25e-06 1.3e-06 2.15e-06 2e-06 2e-06 1.25e-06 2.6e-06 1.6e-06 2.25e-06 1.7e-06 2.15e-06 1.45e-06 1.85e-06 2e-06 2.25e-06 1.45e-06 1.35e-06
21 1.2e-06 2.05e-06 1.8e-06 1.35e-06 1.35e-06 1.45e-06 9.5e-07 1.4e-06 1.8e-06 1.8e-06 1.35e-06 1.75e-06 9e-07 2e-06 1.65e-06 1.4e-06 1.3e-06 1.2e-06 2.15e-06 1.75e-06 1.65e-06 9e-07 9e-07 1.3e-06 1.7e-06 2.05e-06 1.2e-06 1.65e-06 1.05e-06 1.45e-06 1.4e-06 1.4e-06 1.2e-06 1.8e-06 1.15e-06 1.75e-06 2.55e-06 2.15e-06 1.5e-06 1.5e-06 1.2e-06 1.55e-06 1.45e-06 2.3e-06 1.35e-06 1.75e-06 1.8e-06 1.1e-06 1.25e-06 2.2e-06 1.5e-06 1.65e-06 1.8e-06 1.8e-06 1.6e-06 2.15e-06 1.7e-06 2.7e-06 1.5e-06 2e-06 1.5e-06 1.7e-06 8e-07 1.5e-06 1.7e-06 2.1e-06 1.65e-06 1.75e-06
22 6e-07 2.4e-06 2.1e-06 1.2e-06 1.45e-06 1e-06 6e-07 1.6e-06 1.95e-06 1.6e-06 1.2e-06 1.6e-06 8e-07 1.8e-06 1.45e-06 1e-06 1.45e-06 5.5e-07 1.85e-06 2.1e-06 1.5e-06 9e-07 1e-06 7.5e-07 1.95e-06 2.4e-06 1.35e-06 1.8e-06 6.5e-07 1.35e-06 1.05e-06 1.35e-06 1.65e-06 2.05e-06 9.5e-07 1.65e-06 2.35e-06 2.35e-06 1.35e-06 1.15e-06 5.5e-07 1.2e-06 1.3e-06 2.6e-06 1.5e-06 2.2e-06 2.15e-06 1.2e-06 6.5e-07 2.5e-06 1.35e-06 2.05e-06 1.15e-06 2.15e-06 1.5e-06 1.85e-06 1.1e-06 2.95e-06 1.35e-06 2.25e-06 1.3e-06 1.9e-06 6e-07 1.35e-06 1.55e-06 2e-06 1.3e-06 1.15e-06
23 2e-07 2.3e-06 2.15e-06 1.15e-06 1.7e-06 9.5e-07 7.5e-07 1.9e-06 1.9e-06 1.55e-06 1.15e-06 1.6e-06 9e-07 1.75e-06 1.5e-06 1e-06 1.4e-06 4e-07 1.55e-06 2.2e-06 1.5e-06 1.3e-06 7.5e-07 1e-07 2e-06 2.65e-06 1.3e-06 1.75e-06 4.5e-07 1.35e-06 9e-07 1.4e-06 1.9e-06 2.1e-06 1.25e-06 1.75e-06 2.3e-06 2.2e-06 1.1e-06 1.3e-06 4e-07 1.25e-06 1.25e-06 2.65e-06 1.7e-06 2.15e-06 2e-06 1.45e-06 2e-07 2.55e-06 1.05e-06 2.15e-06 1e-06 2e-06 1.15e-06 1.6e-06 9.5e-07 3e-06 1.1e-06 2.3e-06 1.25e-06 1.9e-06 7e-07 1.3e-06 1.5e-06 1.7e-06 1.1e-06 7.5e-07
24 1.9e-06 1.55e-06 1.35e-06 1.7e-06 1.25e-06 2e-06 1.95e-06 2.25e-06 1.95e-06 1.4e-06 1.7e-06 1.95e-06 2e-06 1.7e-06 1.25e-06 1.85e-06 1.95e-06 1.9e-06 1.9e-06 1.9e-06 1.95e-06 1.7e-06 1.95e-06 2e-06 9e-07 1.95e-06 1.85e-06 2e-06 1.85e-06 2.05e-06 1.9e-06 1.85e-06 1e-06 8e-07 1.55e-06 2.3e-06 1.95e-06 1.5e-06 1.6e-06 2.2e-06 1.9e-06 2.45e-06 1.8e-06 1.65e-06 1.95e-06 1.95e-06 1.55e-06 1.3e-06 1.95e-06 1.55e-06 1.55e-06 1.85e-06 2.2e-06 1.55e-06 1.95e-06 1.9e-06 2.05e-06 1.4e-06 1.6e-06 2.3e-06 1.15e-06 1.8e-06 1.9e-06 1.85e-06 2.05e-06 1.85e-06 2.1e-06 2.15e-06
25 2.55e-06 1.85e-06 2.35e-06 2.45e-06 2.2e-06 2.7e-06 2.45e-06 2.25e-06 2.6e-06 1.9e-06 2.45e-06 2.1e-06 2.45e-06 1.9e-06 2.35e-06 2.55e-06 2.45e-06 2.55e-06 2.05e-06 2.55e-06 2.1e-06 2.05e-06 2.4e-06 2.65e-06 1.95e-06 2.6e-06 1.9e-06 2.45e-06 2.45e-06 2.05e-06 2.45e-06 1.95e-06 1.9e-06 2.05e-06 2.35e-06 2.45e-06 1.65e-06 2.4e-06 2.4e-06 2.2e-06 2.55e-06 2.8e-06 2.55e-06 1.95e-06 2.4e-06 2.4e-06 2.45e-06 2.15e-06 2.6e-06 1.9e-06 2.4e-06 2.5e-06 2.35e-06 2.45e-06 2.7e-06 2.05e-06 2.25e-06 1.85e-06 2.4e-06 2.5e-06 2.2e-06 2.6e-06 2.4e-06 2.6e-06 2.7e-06 2.7e-06 2.25e-06 2.3e-06
26 1.3e-06 1.7e-06 1.85e-06 1.45e-06 1.7e-06 1.55e-06 1.35e-06 1.45e-06 1.9e-06 1.7e-06 1.45e-06 1.55e-06 1.15e-06 1.9e-06 1.8e-06 1.45e-06 1.2e-06 1.4e-06 1.95e-06 1.7e-06 1.55e-06 1.2e-06 1.35e-06 1.3e-06 1.85e-06 1.9e-06 1.7e-06 1.6e-06 1.1e-06 1.3e-06 1.6e-06 1.15e-06 1.6e-06 1.9e-06 1.55e-06 1.6e-06 2.15e-06 2.1e-06 1.6e-06 1.6e-06 1.4e-06 1.85e-06 1.55e-06 2.1e-06 1.75e-06 1.6e-06 1.8e-06 1.5e-06 1.35e-06 2e-06 1.55e-06 1.6e-06 1.7e-06 1.8e-06 1.6e-06 1.95e-06 1.6e-06 2.5e-06 1.6e-06 1.75e-06 1.65e-06 1.7e-06 1.3e-06 1.6e-06 1.75e-06 2.1e-06 1.4e-06 1.55e-06
27 1.75e-06 2.05e-06 1.9e-06 1.9e-06 2e-06 2e-06 1.8e-06 2.1e-06 1.95e-06 2.05e-06 1.9e-06 2e-06 1.65e-06 2.2e-06 2.1e-06 1.9e-06 1.4e-06 1.85e-06 2.25e-06 1.85e-06 2.05e-06 1.65e-06 1.8e-06 1.75e-06 2e-06 2.45e-06 1.6e-06 2.6e-06 1.6e-06 1.75e-06 1.65e-06 1.85e-06 1.9e-06 2.2e-06 1.85e-06 2.25e-06 2.5e-06 2.2e-06 1.85e-06 2.1e-06 1.85e-06 1.95e-06 2e-06 2.4e-06 1.85e-06 1.5e-06 2.05e-06 1.8e-06 1.8e-06 2.3e-06 2e-06 1.75e-06 2.2e-06 2.05e-06 2.05e-06 2.25e-06 2.1e-06 2.4e-06 1.85e-06 2.4e-06 1.95e-06 2.15e-06 1.75e-06 2.05e-06 1.95e-06 2.2e-06 1.95e-06 2.05e-06
