 slim_762272148 slim_762272134 slim_762272124 slim_762272126 slim_762272158 slim_762272136 slim_762272125 slim_762272164 slim_762272163 slim_762272157 slim_762272139 slim_762272140 slim_762272165 slim_762272152 slim_762272123 slim_762272145 slim_762272147 slim_762272143 slim_762272142 slim_762272130 slim_762272169 slim_762272128 slim_762272151 slim_762272137 slim_762272153 slim_762272154 slim_762272133 slim_762272160 slim_762272159 slim_762272168 slim_762272129 slim_762272135 slim_762272167 slim_762272146 slim_762272131 slim_762272149 slim_762272132 slim_762272155 slim_762272138 slim_762272127 slim_762272162 slim_762272156 slim_762272161 slim_762272141 slim_762272150 slim_762272144 slim_762272166
15 2.25e-06 1.95e-06 2.15e-06 1.95e-06 2.1e-06 1.75e-06 1.95e-06 1.8e-06 1.85e-06 1.95e-06 2.35e-06 1.6e-06 2e-06 1.65e-06 2.15e-06 2.9e-06 2.2e-06 1.75e-06 1.9e-06 2.25e-06 1.85e-06 1.95e-06 1.6e-06 1.85e-06 1.95e-06 1.85e-06 1.65e-06 2e-06 1.85e-06 1.9e-06 2.05e-06 1.75e-06 1.9e-06 2.45e-06 1.95e-06 2.35e-06 1.8e-06 1.7e-06 1.75e-06 1.8e-06 1.75e-06 2.1e-06 2.15e-06 1.75e-06 1.8e-06 2.15e-06 1.7e-06
16 2e-06 2.65e-06 2.2e-06 2.4e-06 2.4e-06 1.7e-06 1.9e-06 1.95e-06 2.65e-06 1.9e-06 2.2e-06 2.1e-06 2.25e-06 1.95e-06 2.1e-06 2.2e-06 3.2e-06 2.2e-06 2.2e-06 2.2e-06 2.15e-06 1.9e-06 2.1e-06 2.05e-06 1.9e-06 1.8e-06 2.25e-06 2.65e-06 2e-06 2.55e-06 1.95e-06 2.05e-06 2.25e-06 1.9e-06 2.15e-06 2.8e-06 2.35e-06 1.85e-06 2e-06 2.75e-06 2.25e-06 2.4e-06 2.4e-06 1.7e-06 2e-06 2.7e-06 2.2e-06
17 2.15e-06 2.45e-06 2.05e-06 2.45e-06 2.75e-06 9.5e-07 1.55e-06 2.5e-06 2e-06 1.95e-06 2.9e-06 9.5e-07 2.8e-06 2.4e-06 2.5e-06 1.75e-06 2.2e-06 1.8e-06 1.8e-06 2.8e-06 1.75e-06 2.7e-06 2.7e-06 2.7e-06 1.45e-06 1.1e-06 2.2e-06 2.6e-06 1.85e-06 2.4e-06 2.1e-06 1.9e-06 2.65e-06 2.7e-06 2.45e-06 2.55e-06 2.35e-06 2e-06 2.7e-06 1.8e-06 1.8e-06 2.75e-06 2.85e-06 1e-06 1.95e-06 2.55e-06 1.75e-06
18 1.85e-06 2.2e-06 1.65e-06 2.25e-06 1.9e-06 1.45e-06 1.55e-06 2.05e-06 1.65e-06 1.9e-06 2.1e-06 1.6e-06 2e-06 1.8e-06 1.95e-06 1.9e-06 2.2e-06 1.8e-06 2.8e-06 2.15e-06 1.45e-06 2.2e-06 2.1e-06 2e-06 1.45e-06 1.5e-06 2.05e-06 1.9e-06 1.75e-06 2.15e-06 1.9e-06 1.85e-06 2.05e-06 2.1e-06 2.1e-06 2.2e-06 1.95e-06 1.7e-06 2.15e-06 2.1e-06 1.85e-06 1.9e-06 2.45e-06 1.45e-06 1.85e-06 2.1e-06 1.8e-06
19 1.85e-06 2.35e-06 2.15e-06 2.15e-06 2.05e-06 2.35e-06 2.15e-06 1.8e-06 2.35e-06 2.25e-06 1.5e-06 2.7e-06 1.8e-06 1.9e-06 2e-06 2.25e-06 2.2e-06 2.8e-06 2.15e-06 2.5e-06 2.15e-06 1.95e-06 1.7e-06 1.65e-06 2.3e-06 2.45e-06 2.25e-06 2.35e-06 2.35e-06 2.3e-06 1.95e-06 2.25e-06 2.3e-06 2.1e-06 1.85e-06 2.25e-06 2.1e-06 2.15e-06 1.8e-06 2.55e-06 2.45e-06 2.05e-06 2.4e-06 2.35e-06 2.15e-06 2e-06 2.4e-06
20 1.9e-06 2.2e-06 1.7e-06 2.25e-06 1.9e-06 1.5e-06 1.5e-06 2.05e-06 1.65e-06 1.95e-06 2.1e-06 1.6e-06 2e-06 1.8e-06 1.95e-06 1.85e-06 2.15e-06 1.75e-06 1.45e-06 2.15e-06 2.8e-06 2.2e-06 2.1e-06 2e-06 1.45e-06 1.6e-06 2.05e-06 1.9e-06 1.8e-06 2.15e-06 1.9e-06 1.85e-06 2.05e-06 2.15e-06 2.1e-06 2.2e-06 1.95e-06 1.7e-06 2.15e-06 2.1e-06 1.9e-06 1.9e-06 2.45e-06 1.5e-06 1.9e-06 2.1e-06 1.85e-06
21 2.3e-06 2.1e-06 2.2e-06 1.3e-06 1.25e-06 2.1e-06 2e-06 6e-07 2.45e-06 1.15e-06 1.95e-06 2.7e-06 9e-07 1e-06 1e-06 1.95e-06 1.9e-06 2.7e-06 2.2e-06 1.95e-06 2.2e-06 0.0 1e-06 6e-07 2.1e-06 2.2e-06 1.55e-06 1.85e-06 1.65e-06 1.85e-06 1.5e-06 1.4e-06 1.25e-06 1.85e-06 1.45e-06 2.4e-06 1.6e-06 1.3e-06 5e-07 2.6e-06 1.95e-06 1.25e-06 1.55e-06 2.1e-06 1.65e-06 2.35e-06 1.9e-06
22 2.2e-06 2.2e-06 2.1e-06 1.8e-06 1.65e-06 2.1e-06 2e-06 9e-07 2.45e-06 1.65e-06 1.75e-06 2.7e-06 8.5e-07 1.2e-06 1.5e-06 1.6e-06 2.1e-06 2.7e-06 2.1e-06 1.7e-06 2.1e-06 1e-06 2e-07 8.5e-07 2.1e-06 2.2e-06 1.45e-06 2.15e-06 1.95e-06 2.15e-06 1.6e-06 1.8e-06 1.75e-06 2.05e-06 1e-06 2.4e-06 1.6e-06 1.5e-06 5.5e-07 2.7e-06 1.95e-06 1.65e-06 1.95e-06 2.1e-06 1.2e-06 2.25e-06 1.9e-06
23 2.1e-06 2.2e-06 2e-06 1.6e-06 1.35e-06 2.1e-06 1.85e-06 8e-07 2.3e-06 1.45e-06 1.75e-06 2.7e-06 9e-07 1.2e-06 1.15e-06 1.85e-06 2.05e-06 2.7e-06 2e-06 1.65e-06 2e-06 6e-07 8.5e-07 1.2e-06 1.95e-06 2.2e-06 1.6e-06 1.9e-06 1.85e-06 2.05e-06 1.6e-06 1.65e-06 1.6e-06 1.85e-06 1.4e-06 2.25e-06 1.7e-06 1.5e-06 7e-07 2.65e-06 2e-06 1.35e-06 1.85e-06 2.1e-06 1.6e-06 2.15e-06 1.95e-06
24 1.6e-06 2.95e-06 1.45e-06 2.55e-06 2.3e-06 6.5e-07 8e-07 2e-06 2.35e-06 1.45e-06 2.25e-06 1.4e-06 1.95e-06 2.3e-06 1.6e-06 1.95e-06 1.9e-06 1.45e-06 1.45e-06 2.3e-06 1.45e-06 2.1e-06 2.1e-06 1.95e-06 1.2e-06 7e-07 2.2e-06 2.7e-06 1.75e-06 2.9e-06 1.45e-06 1.95e-06 2.85e-06 1.85e-06 1.9e-06 2.35e-06 2.25e-06 1.7e-06 2.1e-06 2.7e-06 1.85e-06 2.3e-06 2.95e-06 6.5e-07 1.45e-06 2.6e-06 1.8e-06
25 1.6e-06 2.9e-06 1.45e-06 2.5e-06 2.65e-06 2e-07 9e-07 2e-06 2.45e-06 1.2e-06 2.55e-06 1e-06 2.3e-06 2.4e-06 1.9e-06 1.85e-06 1.8e-06 1.1e-06 1.5e-06 2.45e-06 1.6e-06 2.2e-06 2.2e-06 2.2e-06 7e-07 2e-07 2.25e-06 3.05e-06 1.5e-06 2.85e-06 1.4e-06 1.8e-06 2.95e-06 2.15e-06 1.85e-06 2.5e-06 2.4e-06 1.8e-06 2.2e-06 2.4e-06 1.65e-06 2.65e-06 3.05e-06 2e-07 1.2e-06 2.75e-06 1.6e-06
26 2.4e-06 1.75e-06 2.3e-06 1.75e-06 1.85e-06 2.15e-06 2.15e-06 1.55e-06 2e-06 1.95e-06 2.2e-06 2.05e-06 1.85e-06 1.25e-06 1.9e-06 1.65e-06 2.25e-06 2.2e-06 2.05e-06 2.25e-06 2.05e-06 1.55e-06 1.45e-06 1.6e-06 2.2e-06 2.25e-06 2.3e-06 1.75e-06 1.85e-06 1.7e-06 1.9e-06 1.75e-06 1.5e-06 2.25e-06 1.85e-06 2.3e-06 1.55e-06 1.4e-06 1.5e-06 2e-06 1.8e-06 1.85e-06 1.75e-06 2.15e-06 1.9e-06 2.1e-06 1.75e-06
27 2.6e-06 1.4e-06 2.4e-06 1.75e-06 1.4e-06 2.95e-06 2.65e-06 2.05e-06 1.2e-06 2.5e-06 2.2e-06 2.3e-06 2e-06 1.15e-06 2.15e-06 2e-06 2.65e-06 2.6e-06 1.9e-06 2.35e-06 1.9e-06 1.85e-06 2.15e-06 1.9e-06 2.7e-06 3.05e-06 1.75e-06 1.7e-06 1.95e-06 1.25e-06 2.5e-06 1.9e-06 9.5e-07 2.35e-06 2.5e-06 2.15e-06 1.6e-06 1.6e-06 2e-06 1.65e-06 2e-06 1.45e-06 1.55e-06 2.95e-06 2.65e-06 1.75e-06 1.95e-06
28 2.1e-06 2e-06 1.95e-06 1.95e-06 1.95e-06 1.5e-06 1.8e-06 1.75e-06 1.95e-06 1.6e-06 2.35e-06 1.65e-06 2.05e-06 1.45e-06 1.9e-06 1.85e-06 2e-06 1.85e-06 1.75e-06 2.35e-06 1.8e-06 1.65e-06 1.95e-06 1.85e-06 1.75e-06 1.5e-06 1.85e-06 1.95e-06 2.9e-06 1.85e-06 1.8e-06 1.6e-06 1.55e-06 2.15e-06 2e-06 2.4e-06 1.95e-06 1.45e-06 1.8e-06 2.05e-06 1.75e-06 1.95e-06 2.05e-06 1.5e-06 1.75e-06 2.3e-06 1.7e-06
29 2.75e-06 1e-06 2.65e-06 1.35e-06 1.8e-06 2.75e-06 2.8e-06 2e-06 1.5e-06 2.4e-06 2.5e-06 2.1e-06 2.3e-06 1.15e-06 2.4e-06 1.9e-06 2.55e-06 2.4e-06 2.15e-06 2.3e-06 2.15e-06 1.85e-06 2.15e-06 2.05e-06 2.9e-06 2.85e-06 1.7e-06 1.25e-06 1.85e-06 1.7e-06 2.2e-06 1.8e-06 9.5e-07 2.65e-06 2.2e-06 2e-06 1.75e-06 1.65e-06 2e-06 1.15e-06 1.9e-06 1.8e-06 1.55e-06 2.75e-06 2.55e-06 1.6e-06 1.85e-06
30 2e-06 2.25e-06 1.9e-06 1.85e-06 2.1e-06 1.3e-06 1.35e-06 1.5e-06 2.6e-06 1.5e-06 2.1e-06 2.1e-06 1.75e-06 1.7e-06 1.5e-06 2.05e-06 1.95e-06 2.1e-06 1.9e-06 1.95e-06 1.9e-06 1.5e-06 1.6e-06 1.6e-06 1.45e-06 1.4e-06 1.9e-06 2.5e-06 1.8e-06 2.2e-06 1.2e-06 1.95e-06 2.25e-06 2.05e-06 1.1e-06 2e-06 1.9e-06 1.6e-06 1.55e-06 2.45e-06 1.85e-06 2.1e-06 2.3e-06 1.3e-06 1.55e-06 2.25e-06 1.8e-06
31 2.2e-06 1.9e-06 2.1e-06 1.8e-06 1.8e-06 1.7e-06 1.95e-06 1.55e-06 1.9e-06 1.65e-06 2.3e-06 1.75e-06 1.85e-06 1.4e-06 1.85e-06 1.75e-06 2.05e-06 1.9e-06 1.85e-06 2.25e-06 1.85e-06 1.4e-06 1.8e-06 1.65e-06 1.95e-06 1.8e-06 1.75e-06 1.9e-06 1.6e-06 1.8e-06 1.95e-06 2.8e-06 1.5e-06 2.25e-06 2e-06 2.45e-06 1.85e-06 1.5e-06 1.6e-06 2e-06 1.85e-06 1.8e-06 2e-06 1.7e-06 1.85e-06 2.25e-06 1.8e-06
32 2.65e-06 1.15e-06 2.55e-06 1.5e-06 1.35e-06 2.85e-06 2.75e-06 1.6e-06 1.55e-06 2.15e-06 2.2e-06 2.35e-06 1.9e-06 5.5e-07 2e-06 1.9e-06 2.25e-06 2.65e-06 2.05e-06 2.3e-06 2.05e-06 1.25e-06 1.75e-06 1.6e-06 2.85e-06 2.95e-06 1.5e-06 9.5e-07 1.55e-06 9.5e-07 2.25e-06 1.5e-06 3e-07 2.2e-06 2.2e-06 2.35e-06 1.55e-06 1.15e-06 1.5e-06 1.8e-06 1.95e-06 1.35e-06 1.1e-06 2.85e-06 2.4e-06 1.9e-06 1.9e-06
33 1.95e-06 2.75e-06 2.1e-06 2.5e-06 2.1e-06 2.1e-06 1.95e-06 2e-06 2.6e-06 2.05e-06 1.95e-06 2.55e-06 1.95e-06 1.9e-06 1.85e-06 2.45e-06 1.9e-06 2.7e-06 2.1e-06 2.1e-06 2.15e-06 1.85e-06 2.05e-06 1.85e-06 1.85e-06 2.15e-06 2.25e-06 2.35e-06 2.15e-06 2.65e-06 2.05e-06 2.25e-06 2.2e-06 3.1e-06 2.25e-06 2.7e-06 2.25e-06 1.8e-06 1.95e-06 3.1e-06 2.4e-06 2.1e-06 2.35e-06 2.1e-06 2.15e-06 2.6e-06 2.35e-06
34 2.2e-06 2.25e-06 2.1e-06 1.85e-06 2.05e-06 1.75e-06 1.8e-06 1.35e-06 2.6e-06 1.7e-06 2.1e-06 2.45e-06 1.45e-06 1.65e-06 1.7e-06 1.95e-06 2.15e-06 2.45e-06 2.1e-06 1.85e-06 2.1e-06 1.45e-06 1e-06 1.4e-06 1.9e-06 1.85e-06 1.85e-06 2.5e-06 2e-06 2.2e-06 1.1e-06 2e-06 2.2e-06 2.25e-06 1.9e-06 2.2e-06 1.95e-06 1.75e-06 1.25e-06 2.5e-06 2e-06 2.05e-06 2.25e-06 1.75e-06 1.45e-06 2.25e-06 1.95e-06
35 2.45e-06 2.05e-06 2.4e-06 2.05e-06 2.3e-06 2.4e-06 2.15e-06 2.35e-06 2.15e-06 2.5e-06 2.4e-06 2.4e-06 2.35e-06 2.1e-06 2.2e-06 2.35e-06 2.8e-06 2.55e-06 2.2e-06 2.25e-06 2.2e-06 2.4e-06 2.4e-06 2.25e-06 2.35e-06 2.5e-06 2.3e-06 2.15e-06 2.4e-06 2e-06 2e-06 2.45e-06 2.35e-06 2.7e-06 2.2e-06 3.4e-06 2.15e-06 2.2e-06 2.4e-06 2e-06 2.25e-06 2.3e-06 2.55e-06 2.4e-06 2.5e-06 1.9e-06 2.2e-06
36 2.3e-06 1.8e-06 2.15e-06 1.8e-06 1.7e-06 2.3e-06 2.15e-06 1.65e-06 1.8e-06 2.05e-06 1.65e-06 2.2e-06 1.75e-06 1.3e-06 1.85e-06 1.8e-06 2.35e-06 2.35e-06 1.95e-06 2.1e-06 1.95e-06 1.6e-06 1.6e-06 1.7e-06 2.25e-06 2.4e-06 1.55e-06 1.6e-06 1.95e-06 1.75e-06 1.9e-06 1.85e-06 1.55e-06 2.25e-06 1.95e-06 2.15e-06 1.8e-06 1.5e-06 1.6e-06 2e-06 1.9e-06 1.7e-06 1.8e-06 2.3e-06 2.05e-06 1.9e-06 1.85e-06
37 2.05e-06 1.7e-06 1.95e-06 1.75e-06 1.6e-06 1.7e-06 1.7e-06 1.5e-06 1.9e-06 1.6e-06 2e-06 1.85e-06 1.75e-06 9e-07 1.55e-06 1.7e-06 1.85e-06 2e-06 1.7e-06 2.15e-06 1.7e-06 1.3e-06 1.5e-06 1.5e-06 1.7e-06 1.8e-06 1.4e-06 1.6e-06 1.45e-06 1.65e-06 1.6e-06 1.5e-06 1.15e-06 1.8e-06 1.75e-06 2.2e-06 1.5e-06 1.8e-06 1.4e-06 2.15e-06 1.7e-06 1.6e-06 1.6e-06 1.7e-06 1.7e-06 2.1e-06 1.65e-06
38 2.25e-06 2.15e-06 2.15e-06 1.55e-06 1.45e-06 2.1e-06 2e-06 7.5e-07 2.45e-06 1.4e-06 1.85e-06 2.7e-06 9e-07 1.1e-06 1.25e-06 1.75e-06 2e-06 2.7e-06 2.15e-06 1.8e-06 2.15e-06 5e-07 5.5e-07 7e-07 2.1e-06 2.2e-06 1.5e-06 2e-06 1.8e-06 2e-06 1.55e-06 1.6e-06 1.5e-06 1.95e-06 1.25e-06 2.4e-06 1.6e-06 1.4e-06 1e-06 2.65e-06 1.95e-06 1.45e-06 1.75e-06 2.1e-06 1.45e-06 2.3e-06 1.9e-06
39 2.7e-06 1.25e-06 2.6e-06 1.6e-06 2.35e-06 2.3e-06 2.7e-06 2.5e-06 1.3e-06 2.55e-06 2.85e-06 1.5e-06 2.8e-06 1.9e-06 2.9e-06 1.8e-06 2.75e-06 1.8e-06 2.1e-06 2.55e-06 2.1e-06 2.6e-06 2.7e-06 2.65e-06 2.7e-06 2.4e-06 2e-06 1.65e-06 2.05e-06 1.15e-06 2.45e-06 2e-06 1.8e-06 3.1e-06 2.5e-06 2e-06 2e-06 2.15e-06 2.65e-06 1.2e-06 1.7e-06 2.35e-06 2.1e-06 2.3e-06 2.6e-06 1.65e-06 1.7e-06
40 2.2e-06 2e-06 2.1e-06 1.95e-06 2.15e-06 1.6e-06 1.9e-06 1.9e-06 1.85e-06 1.85e-06 2.45e-06 1.6e-06 2.15e-06 1.75e-06 2.1e-06 1.75e-06 2.25e-06 1.8e-06 1.85e-06 2.45e-06 1.9e-06 1.95e-06 1.95e-06 2e-06 1.85e-06 1.65e-06 1.8e-06 2e-06 1.75e-06 1.9e-06 1.85e-06 1.85e-06 1.95e-06 2.4e-06 2e-06 2.25e-06 1.9e-06 1.7e-06 1.95e-06 1.7e-06 2.9e-06 2.15e-06 2.15e-06 1.6e-06 1.85e-06 2.2e-06 1.45e-06
