 slim_762392602 slim_762392618 slim_762392575 slim_762392609 slim_762392615 slim_762392584 slim_762392596 slim_762392580 slim_762392573 slim_762392574 slim_762392613 slim_762392582 slim_762392590 slim_762392585 slim_762392598 slim_762392607 slim_762392611 slim_762392606 slim_762392588 slim_762392579 slim_762392605 slim_762392581 slim_762392594 slim_762392600 slim_762392612 slim_762392595 slim_762392617 slim_762392592 slim_762392578 slim_762392583 slim_762392616 slim_762392577 slim_762392593 slim_762392589 slim_762392603 slim_762392586 slim_762392599 slim_762392608 slim_762392604 slim_762392587 slim_762392572 slim_762392614 slim_762392576 slim_762392601 slim_762392597 slim_762392591 slim_762392610
10 2.7e-06 2.25e-06 2.6e-06 2.4e-06 2.4e-06 2.5e-06 2.95e-06 2.35e-06 2.45e-06 2.55e-06 3.1e-06 2.45e-06 2.55e-06 2.25e-06 2.65e-06 2.45e-06 2.6e-06 2.85e-06 2.8e-06 2.15e-06 2.45e-06 2.65e-06 2.65e-06 2.75e-06 2.2e-06 2.65e-06 2.8e-06 2.75e-06 2.2e-06 2.5e-06 2.15e-06 2.35e-06 2.9e-06 2.5e-06 2.6e-06 2.55e-06 2.45e-06 2.7e-06 2.65e-06 2.35e-06 2.4e-06 2.6e-06 2.45e-06 2.5e-06 2.95e-06 2.45e-06 2.6e-06
11 2.65e-06 2.65e-06 2e-06 1.65e-06 2.1e-06 2.3e-06 2.35e-06 2.55e-06 2.05e-06 1.55e-06 2.45e-06 2.9e-06 2.15e-06 1.95e-06 2.05e-06 1.95e-06 2.05e-06 2.5e-06 2.4e-06 2.65e-06 1.75e-06 1.8e-06 2.25e-06 2.5e-06 1.85e-06 2.25e-06 2.35e-06 2.65e-06 1.9e-06 2.15e-06 2e-06 2.15e-06 2.65e-06 2.1e-06 2.35e-06 2.25e-06 1.55e-06 2.35e-06 2.25e-06 1.85e-06 1.75e-06 2.05e-06 2.4e-06 1.9e-06 2.85e-06 1.75e-06 2.1e-06
12 2.3e-06 2.15e-06 2.1e-06 1.7e-06 2.3e-06 1.7e-06 2.45e-06 2.15e-06 1.6e-06 2.25e-06 2.55e-06 2.15e-06 2.7e-06 2.4e-06 1.9e-06 2e-06 1.7e-06 2.2e-06 1.85e-06 2.1e-06 1.85e-06 2e-06 2.4e-06 1.85e-06 1.45e-06 1.8e-06 2.25e-06 2.25e-06 1.8e-06 2.15e-06 2.1e-06 1.6e-06 2.3e-06 2.2e-06 1.65e-06 2.15e-06 2.2e-06 2.2e-06 1.8e-06 1.5e-06 2e-06 1.9e-06 2.1e-06 1.45e-06 2.25e-06 2.1e-06 1.65e-06
13 2.3e-06 2.65e-06 2e-06 2.25e-06 2.3e-06 2.15e-06 2.5e-06 2.7e-06 2.15e-06 1.95e-06 2.25e-06 1.95e-06 2.4e-06 2.2e-06 2.2e-06 1.85e-06 2.15e-06 2.7e-06 2.05e-06 2.65e-06 2.05e-06 1.95e-06 2.5e-06 2.35e-06 2.5e-06 2.25e-06 2.1e-06 2.5e-06 1.9e-06 2.05e-06 1.95e-06 2.15e-06 2.55e-06 2.1e-06 2.2e-06 1.85e-06 1.85e-06 2.1e-06 2.65e-06 2.5e-06 1.75e-06 2.3e-06 2.6e-06 2.25e-06 2.55e-06 1.9e-06 2.05e-06
14 2.35e-06 2.25e-06 1.85e-06 1.6e-06 1.95e-06 1.85e-06 2.2e-06 2.4e-06 1.9e-06 1.95e-06 2.65e-06 2.05e-06 1.9e-06 2.2e-06 2.5e-06 1.75e-06 1.7e-06 2.6e-06 1.85e-06 2.1e-06 1.4e-06 1.95e-06 2.25e-06 1.4e-06 2e-06 1.45e-06 2.15e-06 2e-06 2.1e-06 1.9e-06 2.1e-06 1.95e-06 2.2e-06 2e-06 1.7e-06 2.1e-06 1.85e-06 2e-06 2e-06 2.05e-06 2.15e-06 1.55e-06 2.4e-06 1.6e-06 2.6e-06 2e-06 1.65e-06
15 2.45e-06 2.45e-06 2.25e-06 1.45e-06 2e-06 2.1e-06 2.25e-06 2.6e-06 1.8e-06 2e-06 2.45e-06 1.95e-06 2e-06 1.85e-06 1.75e-06 2.5e-06 2e-06 2.4e-06 2.15e-06 2.35e-06 1.75e-06 2.3e-06 2.15e-06 2e-06 1.6e-06 2.15e-06 2.4e-06 2.4e-06 1.9e-06 2e-06 1.95e-06 1.85e-06 2.55e-06 1.95e-06 1.95e-06 2.45e-06 1.9e-06 2.3e-06 2.1e-06 1.65e-06 2.15e-06 1.85e-06 2.2e-06 1.75e-06 2.55e-06 2.3e-06 2e-06
16 2.25e-06 2.3e-06 2.05e-06 1.65e-06 2.25e-06 1.5e-06 2.25e-06 2.4e-06 1.5e-06 2.1e-06 2.6e-06 2.05e-06 1.7e-06 2.15e-06 1.7e-06 2e-06 1.7e-06 2.3e-06 1.5e-06 2.3e-06 1.5e-06 1.9e-06 2.45e-06 1.65e-06 1.75e-06 1.55e-06 2.15e-06 2.35e-06 2e-06 1.9e-06 2.1e-06 1.6e-06 2.35e-06 1.7e-06 1.3e-06 2e-06 2.05e-06 2.15e-06 1.6e-06 1.75e-06 1.65e-06 1.75e-06 2.45e-06 1.45e-06 2.2e-06 1.9e-06 1.1e-06
17 2.6e-06 2.7e-06 2.9e-06 2e-06 2.45e-06 2.35e-06 1.85e-06 2.7e-06 2.05e-06 2.6e-06 2.85e-06 2.5e-06 2.2e-06 2.7e-06 2.6e-06 2.4e-06 2.3e-06 2.9e-06 2.65e-06 2.75e-06 2.3e-06 2.85e-06 2.55e-06 2.9e-06 1.75e-06 2.75e-06 2.9e-06 2.9e-06 2.1e-06 2.4e-06 2.45e-06 1.95e-06 2.95e-06 2.35e-06 2.4e-06 2.9e-06 2.5e-06 2.95e-06 2.4e-06 1.7e-06 2.4e-06 2.6e-06 2.25e-06 2.25e-06 1.85e-06 2.65e-06 2.35e-06
18 1.9e-06 2.2e-06 1.85e-06 2.35e-06 2.55e-06 1.3e-06 2.6e-06 2.3e-06 1.65e-06 2.45e-06 2.8e-06 2.4e-06 1.85e-06 2.05e-06 1.85e-06 2.15e-06 1.5e-06 2.65e-06 1.9e-06 2.2e-06 1.85e-06 1.7e-06 2.65e-06 1.25e-06 2.45e-06 1.35e-06 1.95e-06 2e-06 2.15e-06 1.85e-06 2.4e-06 1.75e-06 2e-06 2e-06 1.35e-06 1.75e-06 2.4e-06 1.95e-06 2.25e-06 2.45e-06 1.9e-06 1.9e-06 2.65e-06 1.6e-06 2e-06 1.9e-06 1.25e-06
19 2.4e-06 1.85e-06 2.2e-06 2.4e-06 2.4e-06 1.95e-06 2.85e-06 1.9e-06 2.2e-06 2.7e-06 2.15e-06 2.65e-06 2.1e-06 2.65e-06 2.1e-06 2.35e-06 2.3e-06 2.75e-06 2.2e-06 3.3e-06 2.2e-06 2.35e-06 2.65e-06 1.75e-06 2.2e-06 1.85e-06 2.5e-06 2.15e-06 2.3e-06 2.3e-06 2.4e-06 2.1e-06 2.4e-06 2.5e-06 1.95e-06 2.4e-06 2.6e-06 2.3e-06 2.35e-06 2.35e-06 2.5e-06 2.2e-06 2.4e-06 2.05e-06 2.55e-06 2.35e-06 2.15e-06
20 2.4e-06 2.2e-06 1.9e-06 1.35e-06 1.75e-06 1.65e-06 1.9e-06 2.4e-06 1.85e-06 1.65e-06 2.45e-06 1.75e-06 1.85e-06 2.05e-06 1.4e-06 1.75e-06 1.5e-06 2.3e-06 1.85e-06 2.2e-06 2.1e-06 1.75e-06 2.1e-06 1.8e-06 1.8e-06 1.4e-06 2.05e-06 2.15e-06 2e-06 1.85e-06 2.05e-06 2e-06 2.15e-06 1.8e-06 1.75e-06 2.05e-06 1.6e-06 2.05e-06 1.85e-06 1.8e-06 1.9e-06 1.6e-06 2.3e-06 1.45e-06 2.45e-06 1.6e-06 1.55e-06
21 2.55e-06 2.35e-06 1.3e-06 2.4e-06 2.65e-06 1.65e-06 2.7e-06 2.3e-06 2.2e-06 1.75e-06 2.65e-06 1.8e-06 2e-06 1.95e-06 1.95e-06 2.3e-06 1.9e-06 2.85e-06 1.7e-06 2.35e-06 1.75e-06 2e-06 2.9e-06 1.65e-06 2.6e-06 1.3e-06 1.7e-06 2.2e-06 2.15e-06 2.35e-06 2.3e-06 2.4e-06 2.15e-06 2.55e-06 1.85e-06 1.6e-06 1.8e-06 1.7e-06 2.35e-06 2.6e-06 1.6e-06 2.1e-06 2.9e-06 1.65e-06 2.55e-06 1.15e-06 1.7e-06
22 1.85e-06 2.6e-06 2.95e-06 1.7e-06 1.65e-06 2.75e-06 2.45e-06 2.7e-06 2.05e-06 2.35e-06 2.65e-06 2.25e-06 2.4e-06 2.5e-06 2.25e-06 2.15e-06 2.45e-06 2.55e-06 2.65e-06 2.65e-06 2.1e-06 2.9e-06 2.8e-06 2.85e-06 1.9e-06 2.85e-06 3e-06 2.15e-06 2.1e-06 1.95e-06 2.35e-06 2.05e-06 2.2e-06 2e-06 2.75e-06 2.85e-06 2.25e-06 3.05e-06 2.6e-06 1.85e-06 2.55e-06 2.25e-06 1.65e-06 2.25e-06 3.05e-06 2.85e-06 2.4e-06
23 2.15e-06 2.05e-06 1.4e-06 2.45e-06 2.75e-06 1.3e-06 2.75e-06 2.2e-06 1.8e-06 2.55e-06 2.75e-06 2.5e-06 1.85e-06 2.35e-06 1.4e-06 2e-06 1.65e-06 2.9e-06 1.25e-06 1.75e-06 1.8e-06 1.65e-06 2.85e-06 6e-07 2.55e-06 8e-07 1.85e-06 1.7e-06 2.4e-06 1.95e-06 2.2e-06 1.85e-06 2.05e-06 2.35e-06 1.2e-06 1.7e-06 2.45e-06 1.55e-06 2.2e-06 2.65e-06 2.2e-06 1.55e-06 2.85e-06 1.55e-06 2.2e-06 1.85e-06 1.35e-06
24 2.45e-06 2.25e-06 2.7e-06 8e-07 1.85e-06 2.15e-06 2.15e-06 2.25e-06 1.3e-06 2.05e-06 2.2e-06 1.85e-06 1.45e-06 2.5e-06 2e-06 1.6e-06 1.75e-06 1.75e-06 2.45e-06 2.2e-06 1.8e-06 2.6e-06 1.9e-06 2.55e-06 7e-07 2.55e-06 2.8e-06 2.65e-06 1.5e-06 2.1e-06 1.7e-06 1.3e-06 2.7e-06 1.9e-06 2e-06 2.7e-06 2e-06 2.75e-06 1.45e-06 4.5e-07 2.1e-06 1.9e-06 1.55e-06 1.4e-06 2.45e-06 2.55e-06 1.95e-06
25 2.45e-06 2e-06 1.3e-06 2.35e-06 2.65e-06 1.15e-06 2.55e-06 2.2e-06 2.05e-06 2.25e-06 2.65e-06 2.25e-06 1.8e-06 2.25e-06 1.45e-06 2.15e-06 1.55e-06 2.75e-06 1.35e-06 1.85e-06 1.4e-06 1.3e-06 2.85e-06 8e-07 2.55e-06 1e-06 1.6e-06 1.8e-06 2.35e-06 2.15e-06 2.25e-06 2.2e-06 1.95e-06 2.4e-06 1.3e-06 1.55e-06 2.2e-06 1.45e-06 2.05e-06 2.6e-06 2e-06 1.6e-06 2.9e-06 1.4e-06 2.25e-06 1.3e-06 1.35e-06
26 2.65e-06 2.35e-06 1.75e-06 2.65e-06 2.85e-06 1.85e-06 2.85e-06 2.6e-06 2.4e-06 2.35e-06 2.8e-06 2.35e-06 2.25e-06 2.1e-06 2.15e-06 2.4e-06 2.15e-06 2.9e-06 1.95e-06 2.5e-06 2.05e-06 1.7e-06 3e-06 1.85e-06 2.8e-06 1.6e-06 2.6e-06 2.35e-06 2.4e-06 2.45e-06 2.45e-06 2.5e-06 2.3e-06 2.65e-06 1.95e-06 1.8e-06 2.25e-06 1.45e-06 2.6e-06 2.75e-06 2.1e-06 2.25e-06 3e-06 2e-06 2.6e-06 1.7e-06 1.95e-06
27 1.7e-06 2.25e-06 2.1e-06 2.5e-06 2.2e-06 2.1e-06 2.8e-06 2.35e-06 2.2e-06 2.6e-06 2.75e-06 2.65e-06 2.25e-06 2.5e-06 2e-06 2.4e-06 2.35e-06 2.9e-06 2e-06 2.15e-06 2.15e-06 2.2e-06 2.15e-06 1.7e-06 2.65e-06 1.8e-06 2.35e-06 3.1e-06 2.3e-06 2.1e-06 2.5e-06 2.2e-06 1.75e-06 2.45e-06 2.15e-06 2.2e-06 2.5e-06 2.25e-06 2.7e-06 2.65e-06 2.45e-06 2.2e-06 2.1e-06 2.1e-06 2.7e-06 2.3e-06 2.05e-06
28 2.05e-06 2.35e-06 2.15e-06 1.7e-06 1.95e-06 2.1e-06 2.3e-06 2.25e-06 1.7e-06 1.95e-06 2.2e-06 1.9e-06 1.8e-06 1.9e-06 2.1e-06 1.9e-06 2e-06 2.1e-06 2.15e-06 2.3e-06 2e-06 2.15e-06 2.1e-06 2.4e-06 1.5e-06 2.35e-06 2.4e-06 2.3e-06 2.5e-06 2e-06 1.8e-06 1.55e-06 2.4e-06 2e-06 2.1e-06 2.15e-06 1.85e-06 2.35e-06 2.1e-06 1.55e-06 1.8e-06 2.15e-06 1.8e-06 1.9e-06 2.35e-06 2.1e-06 1.95e-06
29 1.7e-06 2.3e-06 2.35e-06 1.85e-06 1.8e-06 2e-06 2.25e-06 2.35e-06 1.65e-06 2.2e-06 2.5e-06 2.15e-06 2.15e-06 2.05e-06 1.9e-06 2e-06 1.9e-06 2.4e-06 1.85e-06 2.3e-06 1.85e-06 2.35e-06 1.95e-06 1.95e-06 2.1e-06 2.15e-06 2.45e-06 2.1e-06 2e-06 2.6e-06 2.2e-06 1.65e-06 2.2e-06 1.5e-06 2.05e-06 2.25e-06 2.1e-06 2.45e-06 2.45e-06 2.05e-06 2.1e-06 1.95e-06 2.1e-06 2e-06 2.35e-06 2.35e-06 1.75e-06
30 2.45e-06 2.55e-06 2.2e-06 1.8e-06 2.25e-06 2.3e-06 2.55e-06 2.6e-06 1.85e-06 2.15e-06 2.15e-06 2e-06 2.1e-06 1.95e-06 2.1e-06 1.95e-06 2.1e-06 2.45e-06 2.4e-06 2.4e-06 2.05e-06 2.3e-06 2.35e-06 2.2e-06 1.7e-06 2.25e-06 2.45e-06 2.5e-06 1.8e-06 2.2e-06 3e-06 1.85e-06 2.7e-06 2.25e-06 2.25e-06 2.05e-06 2.05e-06 2.3e-06 2.25e-06 1.75e-06 2.05e-06 2.1e-06 2.25e-06 1.95e-06 2.75e-06 2.2e-06 2.1e-06
31 1.7e-06 2.2e-06 2.35e-06 1.6e-06 2e-06 1.75e-06 2.25e-06 2.1e-06 1.2e-06 2.3e-06 2.35e-06 2.15e-06 1.6e-06 2.15e-06 1.95e-06 1.85e-06 1.6e-06 1.95e-06 1.75e-06 2.1e-06 2e-06 2.4e-06 2.05e-06 1.85e-06 1.3e-06 2.2e-06 2.5e-06 2.2e-06 1.55e-06 1.65e-06 1.85e-06 2.1e-06 2.35e-06 1.75e-06 1.65e-06 2.2e-06 2.2e-06 2.4e-06 1.9e-06 1.35e-06 1.9e-06 1.9e-06 1.75e-06 1.7e-06 1.95e-06 2.45e-06 1.55e-06
32 1.8e-06 2.25e-06 2.3e-06 2.5e-06 2.25e-06 2.15e-06 2.85e-06 2.5e-06 2.25e-06 2.6e-06 2.9e-06 2.65e-06 2.3e-06 2.55e-06 2.2e-06 2.55e-06 2.35e-06 2.95e-06 2e-06 2.4e-06 2.15e-06 2.15e-06 2.2e-06 2.05e-06 2.7e-06 1.95e-06 2.3e-06 1.75e-06 2.4e-06 2.2e-06 2.7e-06 2.35e-06 3.2e-06 2.5e-06 2.3e-06 2.1e-06 2.55e-06 2.45e-06 2.75e-06 2.65e-06 2.45e-06 2.35e-06 2.2e-06 2.05e-06 2.8e-06 2.3e-06 2.05e-06
33 2.05e-06 2.45e-06 2.6e-06 1.65e-06 1.8e-06 2.1e-06 2.2e-06 2.55e-06 1.75e-06 2.15e-06 2.5e-06 2.1e-06 2.2e-06 2.1e-06 2e-06 1.95e-06 1.7e-06 2.35e-06 2e-06 2.5e-06 1.8e-06 2.55e-06 2e-06 2.35e-06 1.9e-06 2.4e-06 2.65e-06 2.45e-06 2e-06 1.5e-06 2.25e-06 1.75e-06 2.5e-06 2.6e-06 2e-06 2.55e-06 2.05e-06 2.7e-06 2.25e-06 1.85e-06 2.05e-06 2.05e-06 2.15e-06 2.05e-06 2.45e-06 2.45e-06 1.8e-06
34 2.3e-06 2.05e-06 1.8e-06 2.1e-06 2.6e-06 1.15e-06 2.5e-06 2.15e-06 1.7e-06 2.4e-06 2.6e-06 2.35e-06 1.65e-06 2.2e-06 1.7e-06 1.95e-06 1.3e-06 2.4e-06 1.35e-06 1.95e-06 1.75e-06 1.85e-06 2.75e-06 1.2e-06 2e-06 1.3e-06 1.95e-06 2.15e-06 2.1e-06 2.05e-06 2.25e-06 1.65e-06 2.3e-06 2e-06 1.9e-06 2e-06 2.3e-06 1.85e-06 1.8e-06 2.05e-06 1.9e-06 1.8e-06 2.55e-06 1.55e-06 1.85e-06 1.9e-06 1.3e-06
35 2.3e-06 2.35e-06 1.7e-06 2.6e-06 2.7e-06 1.85e-06 2.85e-06 2.5e-06 2.1e-06 2.3e-06 2.55e-06 2.25e-06 2.15e-06 1.85e-06 2.1e-06 2.45e-06 2e-06 2.9e-06 1.75e-06 2.4e-06 2.05e-06 1.6e-06 2.85e-06 1.7e-06 2.7e-06 1.55e-06 1.8e-06 2.2e-06 2.15e-06 2.25e-06 2.05e-06 2.2e-06 2.1e-06 2.55e-06 2e-06 2.6e-06 2.25e-06 1.85e-06 2.55e-06 2.7e-06 1.9e-06 2.15e-06 2.85e-06 1.9e-06 2.6e-06 1.7e-06 1.75e-06
36 2.55e-06 2.6e-06 1.85e-06 1.6e-06 1.85e-06 2.3e-06 2.15e-06 2.5e-06 2.15e-06 1.4e-06 2.45e-06 1.55e-06 2.2e-06 1.85e-06 1.85e-06 1.9e-06 2.05e-06 2.5e-06 2.4e-06 2.6e-06 1.6e-06 1.8e-06 2.25e-06 2.45e-06 2e-06 2.2e-06 2.25e-06 2.5e-06 1.85e-06 2.1e-06 2.05e-06 2.2e-06 2.55e-06 2.05e-06 2.3e-06 2.25e-06 2.5e-06 2.25e-06 2.3e-06 2e-06 1.7e-06 2.1e-06 2.35e-06 2e-06 2.8e-06 1.65e-06 2.1e-06
37 2.65e-06 2.45e-06 1.6e-06 2.65e-06 2.85e-06 1.8e-06 2.85e-06 2.5e-06 2.35e-06 2.35e-06 2.7e-06 2.35e-06 2.2e-06 2.1e-06 2e-06 2.3e-06 2.15e-06 2.95e-06 1.95e-06 2.3e-06 2.05e-06 1.7e-06 3.05e-06 1.55e-06 2.75e-06 1.45e-06 1.45e-06 2.25e-06 2.35e-06 2.45e-06 2.3e-06 2.4e-06 2.45e-06 2.7e-06 1.85e-06 1.85e-06 2.25e-06 2.6e-06 2.55e-06 2.8e-06 2.1e-06 2.15e-06 3e-06 2e-06 2.55e-06 1.7e-06 1.95e-06
38 2.85e-06 2.4e-06 2.45e-06 1.65e-06 2.45e-06 2e-06 2.55e-06 2.5e-06 1.9e-06 2.35e-06 2.65e-06 2.25e-06 1.8e-06 2.65e-06 2e-06 2.1e-06 1.6e-06 2.4e-06 2.25e-06 2.35e-06 1.85e-06 2.35e-06 2.6e-06 2.2e-06 1.45e-06 2.05e-06 2.6e-06 2.7e-06 2.1e-06 2.45e-06 2.25e-06 1.9e-06 2.75e-06 2.25e-06 1.8e-06 2.55e-06 2.3e-06 2.55e-06 2.8e-06 1.55e-06 2.2e-06 2e-06 2.4e-06 1.65e-06 2.65e-06 2.35e-06 1.85e-06
39 2.4e-06 2.3e-06 2.75e-06 8e-07 1.85e-06 2.2e-06 2.15e-06 2.35e-06 1.3e-06 2.05e-06 2.35e-06 1.85e-06 1.5e-06 2.5e-06 2.05e-06 1.65e-06 1.75e-06 1.7e-06 2.45e-06 2.35e-06 1.8e-06 2.6e-06 1.85e-06 2.65e-06 4.5e-07 2.6e-06 2.75e-06 2.65e-06 1.55e-06 2.05e-06 1.75e-06 1.35e-06 2.65e-06 1.85e-06 2.05e-06 2.7e-06 2e-06 2.8e-06 1.55e-06 7e-07 2.1e-06 1.95e-06 1.55e-06 1.4e-06 2.5e-06 2.55e-06 1.95e-06
