 slim_762131418 slim_762131423 slim_762131429 slim_762131402 slim_762131384 slim_762131419 slim_762131426 slim_762131393 slim_762131381 slim_762131380 slim_762131406 slim_762131397 slim_762131407 slim_762131432 slim_762131422 slim_762131403 slim_762131412 slim_762131389 slim_762131401 slim_762131416 slim_762131379 slim_762131383 slim_762131414 slim_762131433 slim_762131391 slim_762131390 slim_762131436 slim_762131421 slim_762131439 slim_762131399 slim_762131425 slim_762131428 slim_762131405 slim_762131386 slim_762131413 slim_762131409 slim_762131394 slim_762131440 slim_762131400 slim_762131382 slim_762131396 slim_762131437 slim_762131424 slim_762131435 slim_762131404 slim_762131410 slim_762131434 slim_762131408 slim_762131398 slim_762131420 slim_762131392 slim_762131417 slim_762131395 slim_762131431 slim_762131427 slim_762131415 slim_762131387 slim_762131430 slim_762131411 slim_762131385 slim_762131388 slim_762131438
0 3.3e-06 1.8e-06 2.65e-06 2.2e-06 2.25e-06 2.8e-06 1.9e-06 3.05e-06 2.2e-06 2.4e-06 2.3e-06 2.55e-06 2.9e-06 2.9e-06 2.6e-06 2.65e-06 2.05e-06 2.45e-06 2.55e-06 1.95e-06 2.5e-06 2e-06 2.5e-06 2.4e-06 2.6e-06 2.05e-06 1.95e-06 3.15e-06 2.5e-06 2.4e-06 2.15e-06 2.4e-06 1.8e-06 2.65e-06 2.5e-06 2.5e-06 2.45e-06 2.35e-06 2.6e-06 2.15e-06 1.8e-06 2.3e-06 1.95e-06 1.65e-06 2.6e-06 2.55e-06 2.35e-06 2.5e-06 2.2e-06 1.75e-06 2.1e-06 2.8e-06 2.2e-06 2.7e-06 1.85e-06 2.35e-06 2.2e-06 2.25e-06 1.95e-06 2.65e-06 2.1e-06 2.4e-06
1 1.8e-06 9e-07 1.85e-06 9.5e-07 1.3e-06 2.35e-06 2.05e-06 2.55e-06 2.05e-06 2.4e-06 1.85e-06 1.6e-06 2.45e-06 2.45e-06 1.75e-06 1.95e-06 1.25e-06 2.3e-06 1.6e-06 1.55e-06 1.55e-06 1.6e-06 1.55e-06 1.6e-06 2e-06 1.6e-06 1.2e-06 2.85e-06 1.6e-06 2.4e-06 1.1e-06 1.5e-06 1.4e-06 1.8e-06 2.15e-06 1.65e-06 2.45e-06 1.9e-06 2e-06 7.5e-07 1.25e-06 1.85e-06 1.15e-06 1.7e-06 1.75e-06 1.7e-06 1.9e-06 1.65e-06 9.5e-07 1.25e-06 9.5e-07 2.2e-06 9.5e-07 2.7e-06 1.35e-06 2.25e-06 9e-07 1.85e-06 6e-07 1.85e-06 1.25e-06 1.4e-06
2 2.65e-06 1.85e-06 2.9e-06 1.75e-06 1.7e-06 2e-06 2.3e-06 1.5e-06 2.2e-06 2.15e-06 2.55e-06 1.8e-06 2.2e-06 2.1e-06 2.05e-06 1.75e-06 2.4e-06 1.95e-06 1.75e-06 2.2e-06 1.75e-06 1.9e-06 1.7e-06 1.95e-06 1.8e-06 2.25e-06 2.05e-06 2.15e-06 2.15e-06 2.2e-06 1.75e-06 1.7e-06 2.25e-06 2.1e-06 2.45e-06 1.95e-06 2.25e-06 2.1e-06 1.8e-06 2.05e-06 2.05e-06 2.05e-06 2.3e-06 2.55e-06 2.05e-06 2e-06 2.1e-06 1.9e-06 1.6e-06 2.05e-06 1.8e-06 1.8e-06 1.8e-06 2.35e-06 2.2e-06 1.9e-06 2.05e-06 2e-06 1.95e-06 1.5e-06 1.95e-06 2.05e-06
3 2.2e-06 9.5e-07 1.75e-06 1.3e-06 1.35e-06 2.35e-06 2.3e-06 2.85e-06 2.4e-06 2.5e-06 2.25e-06 1.9e-06 2.65e-06 2.45e-06 1.7e-06 1.7e-06 1.45e-06 2.55e-06 1.9e-06 1.6e-06 1.85e-06 1.45e-06 1.85e-06 1.9e-06 1.85e-06 1.85e-06 1.25e-06 2.85e-06 1.7e-06 2.5e-06 9e-07 1.85e-06 1.8e-06 1.95e-06 2.4e-06 1.8e-06 2.55e-06 2.35e-06 1.85e-06 6.5e-07 1.5e-06 2.3e-06 1.35e-06 2.1e-06 1.9e-06 1.65e-06 2.35e-06 1.5e-06 7.5e-07 1.5e-06 9.5e-07 1.95e-06 9e-07 2.8e-06 1.6e-06 2.5e-06 1.2e-06 1.7e-06 8.5e-07 1.75e-06 1.6e-06 1.55e-06
4 2.25e-06 1.3e-06 1.7e-06 1.35e-06 2.2e-06 1.8e-06 1.95e-06 2.3e-06 2.05e-06 2e-06 2.45e-06 1.95e-06 2.2e-06 1.9e-06 1.85e-06 1.6e-06 2e-06 2.1e-06 1.95e-06 1.75e-06 1.9e-06 1.45e-06 1.9e-06 1.6e-06 1.65e-06 2e-06 1.7e-06 2.2e-06 1.95e-06 2e-06 1.35e-06 1.85e-06 1.65e-06 1.95e-06 2.3e-06 1.8e-06 2.05e-06 2.3e-06 1.65e-06 1.6e-06 1.65e-06 2.25e-06 1.9e-06 2.15e-06 1.9e-06 1.8e-06 2.3e-06 1.8e-06 1.25e-06 1.65e-06 1.4e-06 1.65e-06 1.45e-06 2.3e-06 1.75e-06 2.05e-06 1.7e-06 1.75e-06 1.35e-06 1.65e-06 1.8e-06 1.65e-06
5 2.8e-06 2.35e-06 2e-06 2.35e-06 1.8e-06 1.8e-06 2.3e-06 1.95e-06 2.2e-06 1.65e-06 3e-06 2.3e-06 1.8e-06 1e-06 1.8e-06 1.6e-06 2.75e-06 2.1e-06 2.3e-06 2.25e-06 2.25e-06 2.15e-06 2.25e-06 1.65e-06 1.45e-06 2.55e-06 2.6e-06 1e-06 2.35e-06 1.65e-06 2e-06 2.15e-06 2.35e-06 1.95e-06 2.05e-06 1.65e-06 1.7e-06 2.55e-06 1.45e-06 2.6e-06 2.3e-06 2.5e-06 2.65e-06 2.7e-06 1.85e-06 1.8e-06 2.55e-06 2.55e-06 2.3e-06 2.3e-06 2.2e-06 1.3e-06 2.4e-06 1.6e-06 2.4e-06 2.05e-06 2.55e-06 2.2e-06 2.4e-06 2.05e-06 2.45e-06 1.9e-06
6 1.9e-06 2.05e-06 2.3e-06 2.3e-06 1.95e-06 2.3e-06 6e-07 2.4e-06 1.9e-06 1.6e-06 2.5e-06 2.4e-06 2.2e-06 2.4e-06 2.5e-06 2.4e-06 2.7e-06 1.45e-06 2.45e-06 1.4e-06 2.35e-06 1.35e-06 2.4e-06 2.15e-06 2.25e-06 1.8e-06 2.6e-06 2.7e-06 2.35e-06 1.55e-06 2.05e-06 2.25e-06 1.25e-06 2.65e-06 2.9e-06 2.5e-06 1.6e-06 2.7e-06 2.25e-06 2.4e-06 1.4e-06 2.65e-06 2.6e-06 1.8e-06 2.6e-06 2.45e-06 2.7e-06 2.15e-06 2.35e-06 1.4e-06 2.15e-06 2.45e-06 2.4e-06 1.9e-06 1.45e-06 1.4e-06 2.55e-06 1.65e-06 2.05e-06 2.3e-06 1.8e-06 2.35e-06
7 3.05e-06 2.55e-06 1.5e-06 2.85e-06 2.3e-06 1.95e-06 2.4e-06 2e-07 1.85e-06 2.15e-06 2.65e-06 1.5e-06 1.95e-06 2.05e-06 2.3e-06 2.35e-06 2.9e-06 1.4e-06 1.45e-06 2.55e-06 1.45e-06 2.75e-06 1.4e-06 2.15e-06 2.2e-06 2.7e-06 3.05e-06 1.9e-06 2.6e-06 2.2e-06 2.5e-06 1.35e-06 2.7e-06 2.35e-06 2.6e-06 2.2e-06 2.25e-06 1.65e-06 2.2e-06 2.8e-06 2.55e-06 1.65e-06 2.8e-06 2.95e-06 2.3e-06 2.25e-06 1.7e-06 2.55e-06 2.8e-06 2.55e-06 2.7e-06 2.2e-06 2.85e-06 2.3e-06 2.7e-06 1.3e-06 2.65e-06 2.8e-06 2.65e-06 1.55e-06 2.15e-06 2.5e-06
8 2.2e-06 2.05e-06 2.2e-06 2.4e-06 2.05e-06 2.2e-06 1.9e-06 1.85e-06 2.5e-06 2.15e-06 1.95e-06 2.05e-06 2e-06 2.3e-06 2.25e-06 2.4e-06 2.1e-06 1.95e-06 2.05e-06 2.05e-06 2e-06 2.3e-06 2e-06 2.1e-06 2.25e-06 2.35e-06 2.3e-06 2.35e-06 2.4e-06 2.15e-06 2.1e-06 1.9e-06 2.15e-06 2.35e-06 2.25e-06 2.2e-06 2.2e-06 1.95e-06 2.25e-06 2.25e-06 2.05e-06 1.9e-06 2e-06 2.1e-06 2.3e-06 2.2e-06 1.95e-06 2.25e-06 2.4e-06 2.05e-06 2.25e-06 2.35e-06 2.45e-06 2.4e-06 2.15e-06 1.9e-06 2.25e-06 2.5e-06 2.1e-06 2.2e-06 1.7e-06 2.3e-06
9 2.4e-06 2.4e-06 2.15e-06 2.5e-06 2e-06 1.65e-06 1.6e-06 2.15e-06 2.15e-06 2.4e-06 2.85e-06 2.5e-06 1.95e-06 1.75e-06 2.05e-06 1.7e-06 2.9e-06 1.85e-06 2.45e-06 2e-06 2.45e-06 1.8e-06 2.4e-06 1.7e-06 1.55e-06 2.15e-06 2.65e-06 1.5e-06 2.35e-06 1.3e-06 2.2e-06 2.35e-06 1.95e-06 2.05e-06 2.35e-06 2e-06 1.35e-06 2.65e-06 1.55e-06 2.8e-06 1.95e-06 2.6e-06 2.8e-06 2.3e-06 2.1e-06 2.05e-06 2.65e-06 2.45e-06 2.4e-06 1.95e-06 2.35e-06 1.75e-06 2.5e-06 1.55e-06 2.1e-06 1.75e-06 2.7e-06 1.9e-06 2.5e-06 2.2e-06 2.3e-06 2.4e-06
