 slim_762250897 slim_762250920 slim_762250913 slim_762250918 slim_762250911 slim_762250909 slim_762250888 slim_762250887 slim_762250882 slim_762250883 slim_762250917 slim_762250903 slim_762250898 slim_762250919 slim_762250915 slim_762250900 slim_762250910 slim_762250885 slim_762250914 slim_762250899 slim_762250906 slim_762250886 slim_762250891 slim_762250890 slim_762250894 slim_762250912 slim_762250884 slim_762250893 slim_762250892 slim_762250904 slim_762250902 slim_762250916 slim_762250901 slim_762250895 slim_762250881 slim_762250908 slim_762250896 slim_762250907 slim_762250905 slim_762250889
18 1.8e-06 2.55e-06 2.2e-06 2.15e-06 2.1e-06 1.85e-06 2.45e-06 2.25e-06 2.15e-06 2.6e-06 2.6e-06 2.6e-06 1.65e-06 2.15e-06 3.35e-06 2.55e-06 1.7e-06 2.5e-06 3.1e-06 2.2e-06 2.35e-06 2.5e-06 1.8e-06 2.7e-06 1.7e-06 2.05e-06 2.65e-06 2.05e-06 1.75e-06 2.6e-06 2e-06 1.6e-06 2.45e-06 1.85e-06 2.15e-06 2.75e-06 1.6e-06 1.8e-06 1.9e-06 2.45e-06
19 2.1e-06 2.35e-06 1.8e-06 1.7e-06 2.4e-06 2.6e-06 2.15e-06 1.45e-06 2e-06 2.05e-06 2.4e-06 2.65e-06 2.65e-06 1.85e-06 2.65e-06 2.6e-06 2.1e-06 2.15e-06 2.2e-06 2.3e-06 2.4e-06 2.15e-06 2.35e-06 2.45e-06 2.6e-06 2.15e-06 2.45e-06 1.9e-06 2.3e-06 2.65e-06 2.15e-06 2.05e-06 2.25e-06 2.35e-06 2.5e-06 2.45e-06 2.25e-06 2.1e-06 1.8e-06 2.6e-06
20 2.55e-06 2.1e-06 2.4e-06 2.35e-06 2.3e-06 2.1e-06 2.45e-06 2.25e-06 2.35e-06 2.3e-06 2.15e-06 2.1e-06 2.1e-06 2.55e-06 2.2e-06 2.05e-06 2.3e-06 2.25e-06 2.35e-06 2.4e-06 3.6e-06 2.1e-06 2e-06 2.3e-06 2e-06 2.25e-06 2.2e-06 2.2e-06 1.95e-06 2.1e-06 2.15e-06 2.15e-06 2e-06 2.05e-06 2.35e-06 2.3e-06 1.95e-06 2.2e-06 2.05e-06 2.1e-06
21 2.1e-06 1.75e-06 2.35e-06 2.25e-06 2.45e-06 2.75e-06 2.05e-06 2.25e-06 2.85e-06 1.9e-06 1.8e-06 2.3e-06 2.85e-06 1.95e-06 1.75e-06 2.25e-06 2.35e-06 2.7e-06 2.5e-06 2.15e-06 2.1e-06 2.9e-06 2.25e-06 1.95e-06 2.8e-06 1.95e-06 1.85e-06 2.75e-06 2.2e-06 2.3e-06 1.85e-06 2.35e-06 1.6e-06 2.25e-06 2.5e-06 1.9e-06 2.2e-06 2.35e-06 2.6e-06 2.25e-06
22 2e-06 2.3e-06 1.85e-06 1.9e-06 1.4e-06 1.15e-06 2.8e-06 2.35e-06 1.9e-06 2.75e-06 2.2e-06 2.15e-06 1.15e-06 2.05e-06 3.25e-06 2.1e-06 1.75e-06 2.25e-06 1.8e-06 2.35e-06 2e-06 2.25e-06 1.7e-06 2.35e-06 1.05e-06 1.35e-06 2.25e-06 1.75e-06 8.5e-07 2.15e-06 1.3e-06 1.6e-06 2.15e-06 1.1e-06 1.45e-06 2.35e-06 1e-06 1.6e-06 1.6e-06 2.15e-06
23 2.3e-06 1.95e-06 2.45e-06 2.45e-06 2.7e-06 2.9e-06 2.3e-06 2.2e-06 2.95e-06 2.15e-06 1.95e-06 2.5e-06 2.95e-06 2.3e-06 2.05e-06 2.45e-06 2.6e-06 2.85e-06 2.7e-06 2.45e-06 2.3e-06 1.95e-06 2.35e-06 3.3e-06 2.9e-06 2.1e-06 2e-06 2.85e-06 2.3e-06 2.5e-06 2e-06 2.55e-06 1.85e-06 2.35e-06 2.75e-06 2.05e-06 2.25e-06 2.5e-06 2.7e-06 2.45e-06
24 2.55e-06 2.8e-06 2.2e-06 2.15e-06 1.25e-06 6e-07 3.45e-06 2.55e-06 1.55e-06 3.4e-06 2.8e-06 2.2e-06 3.5e-07 2.6e-06 4.05e-06 2.15e-06 1.8e-06 1.95e-06 1.7e-06 2.6e-06 2e-06 2.8e-06 1.05e-06 2.9e-06 5e-07 1.7e-06 2.85e-06 1.4e-06 1e-06 2.25e-06 1.65e-06 1.6e-06 2.6e-06 1.05e-06 1.3e-06 2.95e-06 8e-07 1.65e-06 1.25e-06 2.15e-06
25 1.9e-06 2.1e-06 1.85e-06 1.8e-06 1.2e-06 1.75e-06 2.75e-06 2.3e-06 2.15e-06 2.6e-06 2.05e-06 2.5e-06 1.75e-06 1.6e-06 3.25e-06 2.45e-06 2e-06 2.45e-06 2.05e-06 2.15e-06 2.25e-06 1.95e-06 1.35e-06 2.1e-06 1.7e-06 1.3e-06 2.1e-06 2.05e-06 1.3e-06 2.5e-06 7.5e-07 1.9e-06 1.8e-06 1.3e-06 1.45e-06 2.1e-06 1.15e-06 1.95e-06 1.9e-06 2.45e-06
26 2.35e-06 1.95e-06 2.35e-06 2.4e-06 2.7e-06 2.9e-06 2.1e-06 2.25e-06 2.9e-06 1.85e-06 1.65e-06 2.3e-06 2.9e-06 2.3e-06 1.7e-06 2.25e-06 2.6e-06 2.75e-06 2.65e-06 2.45e-06 2.2e-06 1.85e-06 2.25e-06 2e-06 2.85e-06 2.1e-06 3.2e-06 2.8e-06 2.2e-06 2.3e-06 2e-06 2.5e-06 1.7e-06 2.35e-06 2.75e-06 1.9e-06 2.2e-06 2.4e-06 2.65e-06 2.25e-06
27 2.6e-06 2.8e-06 1.75e-06 1.7e-06 1.85e-06 1.55e-06 2.95e-06 1.85e-06 1.35e-06 2.85e-06 2.75e-06 2.45e-06 1.5e-06 2.65e-06 3.5e-06 2.4e-06 2.05e-06 1.8e-06 2.05e-06 1.9e-06 2.2e-06 2.75e-06 1.75e-06 2.85e-06 1.4e-06 2.05e-06 2.8e-06 2.4e-06 1.7e-06 2.45e-06 2.05e-06 1.85e-06 2.55e-06 1.75e-06 1.95e-06 2.85e-06 1.6e-06 1.95e-06 1.2e-06 2.45e-06
28 1.95e-06 2.25e-06 1.8e-06 1.85e-06 1.35e-06 1.1e-06 2.75e-06 2.3e-06 1.85e-06 2.7e-06 2.15e-06 2.1e-06 1.1e-06 2e-06 3.2e-06 2.05e-06 1.7e-06 2.2e-06 1.75e-06 2.3e-06 1.95e-06 2.2e-06 8.5e-07 2.3e-06 1e-06 1.3e-06 2.2e-06 1.7e-06 1.6e-06 2.1e-06 1.25e-06 1.55e-06 2.1e-06 1.05e-06 1.4e-06 2.3e-06 9.5e-07 1.55e-06 1.55e-06 2.1e-06
29 2.8e-06 2.4e-06 2.55e-06 2.6e-06 2.55e-06 2.35e-06 2.5e-06 2.45e-06 2.6e-06 2.4e-06 2.2e-06 2.15e-06 2.35e-06 2.8e-06 2.05e-06 2.1e-06 2.55e-06 2.5e-06 2.6e-06 2.65e-06 2.1e-06 2.3e-06 2.15e-06 2.5e-06 2.25e-06 2.5e-06 2.3e-06 2.45e-06 2.1e-06 4.1e-06 2.4e-06 2.4e-06 2.2e-06 2.25e-06 2.6e-06 2.35e-06 2.2e-06 2.3e-06 2.3e-06 2.15e-06
30 1.85e-06 2e-06 1.85e-06 1.8e-06 1.3e-06 1.7e-06 2.7e-06 2.25e-06 2.15e-06 2.6e-06 1.95e-06 2.4e-06 1.7e-06 1.5e-06 3.1e-06 2.35e-06 1.95e-06 2.4e-06 2e-06 2.15e-06 2.15e-06 1.85e-06 1.3e-06 2e-06 1.65e-06 7.5e-07 2e-06 2.05e-06 1.25e-06 2.4e-06 1.2e-06 1.85e-06 1.7e-06 1.25e-06 1.4e-06 2.1e-06 1.1e-06 1.85e-06 1.9e-06 2.35e-06
31 1.8e-06 2.45e-06 2.05e-06 2e-06 1.95e-06 1.7e-06 2.3e-06 2.1e-06 2e-06 2.45e-06 2.45e-06 2.4e-06 1.7e-06 2e-06 3.2e-06 2.35e-06 1.55e-06 2.35e-06 1.6e-06 2.05e-06 2.15e-06 2.35e-06 1.6e-06 2.55e-06 1.6e-06 1.9e-06 2.5e-06 1.85e-06 1.55e-06 2.4e-06 1.85e-06 2.8e-06 2.3e-06 1.65e-06 2e-06 2.6e-06 1.55e-06 1.7e-06 1.7e-06 2.4e-06
32 2.2e-06 1.75e-06 2.25e-06 2.2e-06 2.4e-06 2.65e-06 2.05e-06 2.1e-06 2.65e-06 1.9e-06 1.65e-06 2.2e-06 2.65e-06 2.1e-06 1.75e-06 2.15e-06 2.4e-06 2.55e-06 2.45e-06 2.25e-06 2e-06 1.6e-06 2.15e-06 1.85e-06 2.6e-06 1.8e-06 1.7e-06 2.55e-06 2.1e-06 2.2e-06 1.7e-06 2.3e-06 2.7e-06 2.1e-06 2.45e-06 1.8e-06 1.95e-06 2.3e-06 2.4e-06 2.15e-06
33 2.05e-06 2.3e-06 2e-06 1.95e-06 1.35e-06 1.1e-06 3e-06 2.45e-06 1.9e-06 2.95e-06 2.3e-06 2.3e-06 1.15e-06 2e-06 3.55e-06 2.25e-06 1.75e-06 2.25e-06 1.85e-06 2.35e-06 2.05e-06 2.25e-06 1.1e-06 2.35e-06 1.05e-06 1.3e-06 2.35e-06 1.75e-06 1.05e-06 2.25e-06 1.25e-06 1.65e-06 2.1e-06 1.7e-06 1.4e-06 2.3e-06 9.5e-07 1.75e-06 1.6e-06 2.3e-06
34 2.45e-06 2.65e-06 2.25e-06 2.2e-06 1.35e-06 1.15e-06 3.3e-06 2.65e-06 1.9e-06 3.3e-06 2.7e-06 2.6e-06 1.35e-06 2.25e-06 3.85e-06 2.55e-06 2.05e-06 2.35e-06 2.15e-06 2.5e-06 2.35e-06 2.5e-06 1.45e-06 2.75e-06 1.3e-06 1.45e-06 2.75e-06 1.95e-06 1.4e-06 2.6e-06 1.4e-06 2e-06 2.45e-06 1.4e-06 2.1e-06 2.8e-06 1.3e-06 2.05e-06 1.8e-06 2.55e-06
35 2.4e-06 2e-06 2.4e-06 2.45e-06 2.65e-06 2.95e-06 2.15e-06 2.35e-06 2.95e-06 1.95e-06 1.8e-06 2.35e-06 3e-06 2.35e-06 1.7e-06 2.3e-06 2.65e-06 2.85e-06 2.75e-06 2.45e-06 2.3e-06 1.9e-06 2.35e-06 2.05e-06 2.95e-06 2.1e-06 1.9e-06 2.85e-06 2.3e-06 2.35e-06 2.1e-06 2.6e-06 1.8e-06 2.3e-06 2.8e-06 3.4e-06 2.3e-06 2.45e-06 2.7e-06 2.3e-06
36 1.95e-06 2.2e-06 1.85e-06 1.8e-06 1.25e-06 1e-06 2.85e-06 2.25e-06 1.7e-06 2.8e-06 2.15e-06 2.2e-06 7.5e-07 1.95e-06 3.45e-06 2.15e-06 1.7e-06 2.1e-06 1.6e-06 2.25e-06 1.95e-06 2.2e-06 1e-06 2.25e-06 8e-07 1.15e-06 2.2e-06 1.6e-06 9.5e-07 2.2e-06 1.1e-06 1.55e-06 1.95e-06 9.5e-07 1.3e-06 2.3e-06 1.3e-06 1.55e-06 1.45e-06 2.05e-06
37 2e-06 2.4e-06 2e-06 2.05e-06 2e-06 1.75e-06 2.4e-06 2.1e-06 2.05e-06 2.35e-06 2.3e-06 2.3e-06 1.65e-06 2.25e-06 2.85e-06 2.25e-06 1.8e-06 2.35e-06 1.8e-06 2.1e-06 2.2e-06 2.35e-06 1.6e-06 2.5e-06 1.65e-06 1.95e-06 2.4e-06 1.95e-06 1.55e-06 2.3e-06 1.85e-06 1.7e-06 2.3e-06 1.75e-06 2.05e-06 2.45e-06 1.55e-06 2.9e-06 1.8e-06 2.2e-06
38 2.45e-06 2.65e-06 1.75e-06 1.7e-06 1.7e-06 1.4e-06 2.8e-06 1.7e-06 1.35e-06 2.7e-06 2.6e-06 2.3e-06 1.35e-06 2.5e-06 3.35e-06 2.25e-06 1.9e-06 1.7e-06 1.9e-06 1.8e-06 2.05e-06 2.6e-06 1.6e-06 2.7e-06 1.25e-06 1.9e-06 2.65e-06 1.2e-06 1.55e-06 2.3e-06 1.9e-06 1.7e-06 2.4e-06 1.6e-06 1.8e-06 2.7e-06 1.45e-06 1.8e-06 2.1e-06 2.3e-06
39 2.7e-06 2.3e-06 2.5e-06 2.55e-06 2.5e-06 2.3e-06 2.45e-06 2.4e-06 2.55e-06 2.35e-06 2.15e-06 2.15e-06 2.1e-06 2.75e-06 2e-06 2.1e-06 2.5e-06 2.45e-06 2.45e-06 2.6e-06 2.1e-06 2.25e-06 2.15e-06 2.45e-06 2.15e-06 2.45e-06 2.25e-06 2.45e-06 2.1e-06 2.15e-06 2.35e-06 2.4e-06 2.15e-06 2.3e-06 2.55e-06 2.3e-06 2.05e-06 2.2e-06 2.3e-06 4e-06
